[KW]	[sec]	[bar]	[Pa]	[Pa]	Drehzahl [1/min]	
					1275	
-328.4	-0.019398693	4.3211	-328.4	317
-328.3	-0.019385621	4.3208	-328.3	318
-328.2	-0.019372549	4.3169	-328.2	319
-328.1	-0.019359477	4.3175	-328.1	320
-328	-0.019346405	4.3137	-328	321
-327.9	-0.019333333	4.314	-327.9	322
-327.8	-0.019320261	4.3101	-327.8	323
-327.7	-0.01930719	4.31	-327.7	324
-327.6	-0.019294118	4.309	-327.6	325
-327.5	-0.019281046	4.3071	-327.5	326
-327.4	-0.019267974	4.3059	-327.4	327
-327.3	-0.019254902	4.3034	-327.3	328
-327.2	-0.01924183	4.3023	-327.2	329
-327.1	-0.019228758	4.3006	-327.1	330
-327	-0.019215686	4.297	-327	331
-326.9	-0.019202614	4.2966	-326.9	332
-326.8	-0.019189542	4.2928	-326.8	333
-326.7	-0.019176471	4.2925	-326.7	334
-326.6	-0.019163399	4.2911	-326.6	335
-326.5	-0.019150327	4.2873	-326.5	336
-326.4	-0.019137255	4.2843	-326.4	337
-326.3	-0.019124183	4.2875	-326.3	338
-326.2	-0.019111111	4.2861	-326.2	339
-326.1	-0.019098039	4.2873	-326.1	340
-326	-0.019084967	4.2813	-326	341
-325.9	-0.019071895	4.2741	-325.9	342
-325.8	-0.019058824	4.2712	-325.8	343
-325.7	-0.019045752	4.2693	-325.7	344
-325.6	-0.01903268	4.2735	-325.6	345
-325.5	-0.019019608	4.2679	-325.5	346
-325.4	-0.019006536	4.2651	-325.4	347
-325.3	-0.018993464	4.2696	-325.3	348
-325.2	-0.018980392	4.2687	-325.2	349
-325.1	-0.01896732	4.2601	-325.1	350
-325	-0.018954248	4.2555	-325	351
-324.9	-0.018941176	4.2598	-324.9	352
-324.8	-0.018928105	4.2589	-324.8	353
-324.7	-0.018915033	4.2583	-324.7	354
-324.6	-0.018901961	4.2532	-324.6	355
-324.5	-0.018888889	4.2536	-324.5	356
-324.4	-0.018875817	4.2513	-324.4	357
-324.3	-0.018862745	4.2447	-324.3	358
-324.2	-0.018849673	4.2401	-324.2	359
-324.1	-0.018836601	4.2378	-324.1	360
-324	-0.018823529	4.2432	-324	361
-323.9	-0.018810458	4.2455	-323.9	362
-323.8	-0.018797386	4.2356	-323.8	363
-323.7	-0.018784314	4.2311	-323.7	364
-323.6	-0.018771242	4.231	-323.6	365
-323.5	-0.01875817	4.2307	-323.5	366
-323.4	-0.018745098	4.2268	-323.4	367
-323.3	-0.018732026	4.2266	-323.3	368
-323.2	-0.018718954	4.2255	-323.2	369
-323.1	-0.018705882	4.2218	-323.1	370
-323	-0.01869281	4.2195	-323	371
-322.9	-0.018679739	4.215	-322.9	372
-322.8	-0.018666667	4.211	-322.8	373
-322.7	-0.018653595	4.2122	-322.7	374
