vKurbelwinkel	p_Zyl_1	p_Ein	p_Aus
-216	2.1535	2.0608	2.0215
-215.8	2.1548	2.0611	2.0199
-215.6	2.1549	2.0613	2.0182
-215.4	2.1552	2.0616	2.0165
-215.2	2.1553	2.0619	2.0147
-215	2.1554	2.0622	2.0129
-214.8	2.155	2.0626	2.011
-214.6	2.1552	2.063	2.0091
-214.4	2.1547	2.0635	2.0071
-214.2	2.1539	2.064	2.0052
-214	2.1545	2.0645	2.0033
-213.8	2.1542	2.0651	2.0014
-213.6	2.1536	2.0656	1.9995
-213.4	2.154	2.0663	1.9976
-213.2	2.1548	2.067	1.9958
-213	2.1544	2.0676	1.9939
-212.8	2.1542	2.0683	1.992
-212.6	2.1547	2.069	1.9901
-212.4	2.1544	2.0698	1.9882
-212.2	2.1539	2.0705	1.9863
-212	2.1542	2.0713	1.9844
-211.8	2.1546	2.0721	1.9824
-211.6	2.1546	2.0729	1.9805
-211.4	2.155	2.0738	1.9786
-211.2	2.1553	2.0746	1.9767
-211	2.1553	2.0754	1.9749
-210.8	2.1563	2.0763	1.973
-210.6	2.1579	2.0771	1.9713
-210.4	2.1591	2.078	1.9696
-210.2	2.1604	2.0788	1.9679
-210	2.1615	2.0796	1.9663
-209.8	2.1624	2.0804	1.9647
-209.6	2.1633	2.0812	1.9632
-209.4	2.165	2.082	1.9617
-209.2	2.1668	2.0828	1.9603
-209	2.1683	2.0837	1.9589
-208.8	2.1691	2.0845	1.9576
-208.6	2.17	2.0853	1.9562
-208.4	2.1721	2.0862	1.9549
-208.2	2.174	2.087	1.9536
-208	2.1748	2.0879	1.9523
-207.8	2.1759	2.0888	1.951
-207.6	2.1774	2.0897	1.9497
-207.4	2.1786	2.0906	1.9485
-207.2	2.1798	2.0915	1.9472
-207	2.1812	2.0924	1.9459
-206.8	2.1818	2.0933	1.9445
-206.6	2.1816	2.0941	1.9431
-206.4	2.1819	2.095	1.9417
-206.2	2.1829	2.0959	1.9402
-206	2.1832	2.0968	1.9387
-205.8	2.1828	2.0976	1.9371
-205.6	2.1833	2.0985	1.9355
-205.4	2.1836	2.0994	1.9339
-205.2	2.1827	2.1001	1.9322
-205	2.181	2.1009	1.9305
-204.8	2.1809	2.1017	1.9289
-204.6	2.1809	2.1026	1.9273
-204.4	2.1799	2.1033	1.9256
-204.2	2.1782	2.104	1.9239
-204	2.1777	2.1047	1.9223
-203.8	2.1774	2.1055	1.9208
-203.6	2.1763	2.1062	1.9191
-203.4	2.1752	2.1068	1.9174
-203.2	2.1745	2.1074	1.9158
-203	2.1737	2.1079	1.9141
-202.8	2.1737	2.1084	1.9124
-202.6	2.1734	2.1088	1.9107
-202.4	2.1725	2.1091	1.9089
-202.2	2.172	2.1094	1.9071
-202	2.1714	2.1097	1.9054
-201.8	2.1714	2.1099	1.9037
-201.6	2.1713	2.1101	1.9019
-201.4	2.1715	2.1103	1.9002
-201.2	2.1713	2.1105	1.8985
-201	2.1713	2.1105	1.8968
-200.8	2.1714	2.1105	1.8952
-200.6	2.1731	2.1106	1.8937
-200.4	2.174	2.1107	1.8921
-200.2	2.1735	2.1107	1.8905
-200	2.1739	2.1107	1.889
-199.8	2.1759	2.1107	1.8875
-199.6	2.1765	2.1107	1.8859
-199.4	2.1767	2.1107	1.8844
-199.2	2.1786	2.1107	1.8829
-199	2.1797	2.1107	1.8815
-198.8	2.1803	2.1107	1.88
-198.6	2.1817	2.1107	1.8786
-198.4	2.1848	2.1109	1.8773
-198.2	2.1864	2.1111	1.8761
-198	2.1866	2.1112	1.8749
-197.8	2.1879	2.1115	1.8738
-197.6	2.1892	2.1118	1.8728
-197.4	2.1901	2.1121	1.8719
-197.2	2.1912	2.1125	1.8711
-197	2.1927	2.113	1.8704
-196.8	2.1951	2.1135	1.8698
-196.6	2.1963	2.1141	1.8691
-196.4	2.1963	2.1147	1.8685
-196.2	2.1966	2.1155	1.8679
-196	2.198	2.1163	1.8673
-195.8	2.1981	2.1172	1.8667
-195.6	2.1976	2.118	1.8661
-195.4	2.1973	2.1189	1.8656
-195.2	2.1978	2.1199	1.8651
-195	2.1978	2.121	1.8647
-194.8	2.1976	2.1221	1.8643
-194.6	2.1963	2.1232	1.8639
-194.4	2.1945	2.1242	1.8636
-194.2	2.1934	2.1253	1.8633
-194	2.1921	2.1265	1.8631
-193.8	2.1908	2.1276	1.863
-193.6	2.19	2.1288	1.8629
-193.4	2.1886	2.13	1.8628
-193.2	2.1867	2.1311	1.8628
-193	2.1863	2.1322	1.8628
-192.8	2.1863	2.1334	1.863
-192.6	2.1851	2.1344	1.863
-192.4	2.1825	2.1353	1.863
-192.2	2.1823	2.1362	1.8631
-192	2.1825	2.1371	1.8632
-191.8	2.1825	2.138	1.8633
-191.6	2.1823	2.1387	1.8635
-191.4	2.1817	2.1394	1.8637
-191.2	2.1808	2.1399	1.8639
-191	2.1808	2.1404	1.8642
-190.8	2.1814	2.1408	1.8645
-190.6	2.1811	2.1411	1.8648
-190.4	2.1803	2.1413	1.8651
-190.2	2.1799	2.1415	1.8654
-190	2.1798	2.1415	1.8658
-189.8	2.1806	2.1415	1.866
-189.6	2.1819	2.1415	1.8662
-189.4	2.1834	2.1414	1.8664
-189.2	2.1855	2.1412	1.8664
-189	2.1873	2.1409	1.8664
-188.8	2.19	2.1406	1.8662
-188.6	2.1914	2.1403	1.8659
-188.4	2.193	2.1399	1.8655
-188.2	2.1953	2.1395	1.8651
-188	2.198	2.139	1.8645
-187.8	2.1996	2.1385	1.8639
-187.6	2.2009	2.138	1.8631
-187.4	2.2022	2.1375	1.8623
-187.2	2.2036	2.1369	1.8614
-187	2.2039	2.1364	1.8604
-186.8	2.2046	2.1358	1.8594
-186.6	2.2048	2.1352	1.8582
-186.4	2.2052	2.1346	1.8571
-186.2	2.2063	2.134	1.8558
-186	2.2079	2.1335	1.8546
-185.8	2.2091	2.1331	1.8532
-185.6	2.2097	2.1325	1.8518
-185.4	2.2099	2.132	1.8503
-185.2	2.2109	2.1315	1.8488
-185	2.2131	2.131	1.8473
-184.8	2.2135	2.1304	1.8458
-184.6	2.2122	2.1298	1.8441
-184.4	2.2125	2.1293	1.8425
-184.2	2.2137	2.1288	1.841
-184	2.2128	2.1281	1.8395
-183.8	2.2125	2.1275	1.838
-183.6	2.2119	2.1269	1.8365
-183.4	2.2098	2.1262	1.8351
-183.2	2.2094	2.1256	1.8337
-183	2.2094	2.125	1.8323
-182.8	2.208	2.1242	1.8309
-182.6	2.2063	2.1234	1.8294
-182.4	2.2063	2.1227	1.828
-182.2	2.207	2.122	1.8265
-182	2.2055	2.1212	1.8251
-181.8	2.2067	2.1204	1.8235
-181.6	2.2041	2.1195	1.822
-181.4	2.2057	2.1186	1.8204
-181.2	2.2014	2.1177	1.8189
-181	2.2017	2.1168	1.8173
-180.8	2.2018	2.1157	1.8157
-180.6	2.1995	2.1146	1.8141
-180.4	2.2029	2.1136	1.8126
-180.2	2.2046	2.1125	1.8112
-180	2.2057	2.1114	1.8098
-179.8	2.2075	2.1101	1.8083
-179.6	2.2075	2.1089	1.8069
-179.4	2.2084	2.1077	1.8054
-179.2	2.2089	2.1065	1.804
-179	2.2093	2.1052	1.8027
-178.8	2.2123	2.1039	1.8013
-178.6	2.213	2.1027	1.7999
-178.4	2.2171	2.1014	1.7986
-178.2	2.2211	2.1001	1.7973
-178	2.2231	2.0988	1.796
-177.8	2.2256	2.0974	1.7946
-177.6	2.228	2.0962	1.7934
-177.4	2.2318	2.095	1.7921
-177.2	2.236	2.0938	1.7909
-177	2.2374	2.0927	1.7897
-176.8	2.2387	2.0916	1.7885
-176.6	2.2393	2.0904	1.7874
-176.4	2.2394	2.0893	1.7862
-176.2	2.2432	2.088	1.785
-176	2.2467	2.0867	1.7839
-175.8	2.2512	2.0855	1.7826
-175.6	2.253	2.0841	1.7814
-175.4	2.2548	2.0828	1.7802
-175.2	2.2547	2.0814	1.7788
-175	2.2534	2.08	1.7775
-174.8	2.2533	2.0786	1.7762
-174.6	2.2535	2.077	1.7749
-174.4	2.2542	2.0754	1.7736
-174.2	2.2544	2.0739	1.7723
-174	2.2542	2.0722	1.7709
-173.8	2.2542	2.0705	1.7695
-173.6	2.2505	2.0688	1.7681
-173.4	2.2499	2.0671	1.7666
-173.2	2.2444	2.0654	1.7652
-173	2.2477	2.0637	1.7638
-172.8	2.2477	2.062	1.7624
-172.6	2.2472	2.0603	1.7611
-172.4	2.2511	2.0586	1.7598
-172.2	2.2517	2.0568	1.7585
-172	2.2517	2.0549	1.7571
-171.8	2.2498	2.0529	1.7557
-171.6	2.2466	2.0509	1.7543
-171.4	2.2459	2.049	1.753
-171.2	2.2451	2.0469	1.7516
-171	2.2452	2.0449	1.7502
-170.8	2.2488	2.0429	1.7489
-170.6	2.2519	2.041	1.7476
-170.4	2.257	2.0389	1.7463
-170.2	2.258	2.037	1.7449
-170	2.256	2.0351	1.7435
-169.8	2.2548	2.0332	1.7422
-169.6	2.2533	2.0315	1.7408
-169.4	2.2542	2.0296	1.7394
-169.2	2.2562	2.0278	1.738
-169	2.2599	2.0261	1.7365
-168.8	2.2659	2.0243	1.7352
-168.6	2.2696	2.0226	1.7338
-168.4	2.2706	2.0208	1.7324
-168.2	2.2718	2.0192	1.7311
-168	2.2689	2.0177	1.7298
-167.8	2.2675	2.016	1.7285
-167.6	2.2688	2.0144	1.7272
-167.4	2.2745	2.0129	1.726
-167.2	2.2798	2.0114	1.7248
-167	2.2859	2.01	1.7238
-166.8	2.289	2.0086	1.7228
-166.6	2.2881	2.0072	1.7219
-166.4	2.286	2.0059	1.721
-166.2	2.285	2.0049	1.7201
-166	2.2862	2.0037	1.7193
-165.8	2.2891	2.0026	1.7185
-165.6	2.2938	2.0017	1.7177
-165.4	2.2983	2.0007	1.717
-165.2	2.3005	1.9997	1.7165
-165	2.3012	1.9989	1.716
-164.8	2.2986	1.9979	1.7156
-164.6	2.2962	1.9969	1.7152
-164.4	2.2977	1.9959	1.7148
-164.2	2.3002	1.995	1.7145
-164	2.3024	1.994	1.7142
-163.8	2.3045	1.993	1.7139
-163.6	2.3055	1.9921	1.7137
-163.4	2.3049	1.9912	1.7136
-163.2	2.3039	1.9904	1.7135
-163	2.3037	1.9894	1.7134
-162.8	2.3062	1.9883	1.7134
-162.6	2.3081	1.9873	1.7134
-162.4	2.3086	1.9862	1.7133
-162.2	2.3077	1.9852	1.7132
-162	2.3059	1.9841	1.7132
-161.8	2.3048	1.983	1.7131
-161.6	2.3049	1.9819	1.713
-161.4	2.3071	1.9808	1.713
-161.2	2.3109	1.9798	1.713
-161	2.3128	1.9787	1.7129
-160.8	2.3112	1.9776	1.7129
-160.6	2.3094	1.9766	1.7129
-160.4	2.3073	1.9756	1.713
-160.2	2.3061	1.9745	1.713
-160	2.3071	1.9734	1.7129
-159.8	2.3121	1.9724	1.7129
-159.6	2.3183	1.9714	1.713
-159.4	2.3218	1.9705	1.7129
-159.2	2.3233	1.9695	1.7129
-159	2.3233	1.9687	1.7129
-158.8	2.3214	1.9678	1.7129
-158.6	2.3215	1.967	1.7127
-158.4	2.3247	1.9662	1.7125
-158.2	2.3306	1.9654	1.7123
-158	2.3379	1.9646	1.712
-157.8	2.3436	1.9639	1.7116
-157.6	2.3468	1.9632	1.7113
-157.4	2.3475	1.9627	1.7109
-157.2	2.3467	1.9622	1.7106
-157	2.3468	1.9617	1.7101
-156.8	2.3496	1.9613	1.7096
-156.6	2.3559	1.9609	1.7091
-156.4	2.363	1.9607	1.7085
-156.2	2.3686	1.9604	1.7079
-156	2.3721	1.9602	1.7073
-155.8	2.3732	1.9599	1.7065
-155.6	2.3725	1.9597	1.7058
-155.4	2.3738	1.9595	1.7049
-155.2	2.3756	1.9593	1.704
-155	2.3788	1.9591	1.703
-154.8	2.3844	1.9589	1.702
-154.6	2.388	1.9588	1.7009
-154.4	2.3892	1.9586	1.6997
-154.2	2.39	1.9584	1.6986
-154	2.3905	1.9583	1.6974
-153.8	2.3902	1.958	1.6961
-153.6	2.3907	1.9578	1.6948
-153.4	2.3939	1.9577	1.6936
-153.2	2.397	1.9575	1.6924
-153	2.398	1.9572	1.6911
-152.8	2.3999	1.957	1.6899
-152.6	2.4023	1.9568	1.6888
-152.4	2.402	1.9566	1.6875
-152.2	2.4012	1.9562	1.6861
-152	2.4029	1.956	1.6848
-151.8	2.4061	1.9557	1.6834
-151.6	2.4087	1.9553	1.682
-151.4	2.4114	1.9549	1.6805
-151.2	2.4137	1.9546	1.679
-151	2.4148	1.9543	1.6775
-150.8	2.4147	1.954	1.676
-150.6	2.4152	1.9538	1.6746
-150.4	2.4162	1.9535	1.6731
-150.2	2.4187	1.9534	1.6717
-150	2.4217	1.9533	1.6703
-149.8	2.424	1.9533	1.669
-149.6	2.4263	1.9533	1.6677
-149.4	2.4285	1.9533	1.6664
-149.2	2.4298	1.9533	1.6651
-149	2.4317	1.9534	1.6639
-148.8	2.435	1.9536	1.6626
-148.6	2.4377	1.9539	1.6614
-148.4	2.4398	1.9541	1.6601
-148.2	2.4425	1.9544	1.6588
-148	2.4461	1.9548	1.6575
-147.8	2.4489	1.9552	1.6563
-147.6	2.4516	1.9557	1.6551
-147.4	2.4552	1.9563	1.6539
-147.2	2.4583	1.957	1.6527
-147	2.4622	1.9577	1.6516
-146.8	2.4662	1.9585	1.6506
-146.6	2.4684	1.9593	1.6496
-146.4	2.4717	1.9601	1.6485
-146.2	2.4769	1.9611	1.6477
-146	2.4801	1.9622	1.6467
-145.8	2.4829	1.9632	1.6457
-145.6	2.4877	1.9644	1.6448
-145.4	2.4932	1.9657	1.644
-145.2	2.4963	1.9669	1.643
-145	2.5005	1.9681	1.642
-144.8	2.5057	1.9695	1.641
-144.6	2.51	1.9708	1.6399
-144.4	2.5127	1.9722	1.6388
-144.2	2.5152	1.9736	1.6377
-144	2.5179	1.9751	1.6366
-143.8	2.5208	1.9766	1.6354
-143.6	2.5233	1.9781	1.6343
-143.4	2.5257	1.9797	1.6332
-143.2	2.528	1.9813	1.632
-143	2.5303	1.9829	1.6309
-142.8	2.533	1.9845	1.6298
-142.6	2.5354	1.9862	1.6286
-142.4	2.5378	1.9879	1.6275
-142.2	2.5405	1.9896	1.6264
-142	2.542	1.9912	1.6251
-141.8	2.5432	1.9928	1.6238
-141.6	2.5455	1.9945	1.6226
-141.4	2.5482	1.9962	1.6213
-141.2	2.5505	1.9979	1.62
-141	2.5536	1.9997	1.6187
-140.8	2.5561	2.0015	1.6173
-140.6	2.5576	2.0033	1.6159
-140.4	2.5605	2.0051	1.6145
-140.2	2.5644	2.0069	1.6132
-140	2.567	2.0088	1.6119
-139.8	2.5691	2.0105	1.6105
-139.6	2.5724	2.0123	1.6093
-139.4	2.5751	2.0141	1.608
-139.2	2.5772	2.0158	1.6067
-139	2.5785	2.0175	1.6054
-138.8	2.5805	2.0192	1.6042
-138.6	2.5837	2.0209	1.6029
-138.4	2.5883	2.0227	1.6018
-138.2	2.5934	2.0245	1.6007
-138	2.5969	2.0262	1.5995
-137.8	2.6012	2.028	1.5984
-137.6	2.6065	2.0298	1.5974
-137.4	2.6099	2.0316	1.5963
-137.2	2.6126	2.0334	1.5952
-137	2.6174	2.0353	1.5942
-136.8	2.6224	2.0371	1.5933
-136.6	2.6266	2.0389	1.5924
-136.4	2.6298	2.0407	1.5915
-136.2	2.6344	2.0425	1.5906
-136	2.6395	2.0444	1.5899
-135.8	2.644	2.0461	1.5892
-135.6	2.6469	2.0478	1.5885
-135.4	2.6511	2.0495	1.5878
-135.2	2.6561	2.0512	1.5872
-135	2.6596	2.0528	1.5865
-134.8	2.663	2.0543	1.5858
-134.6	2.6678	2.0559	1.5852
-134.4	2.6722	2.0575	1.5846
-134.2	2.6748	2.0591	1.584
-134	2.6786	2.0606	1.5834
-133.8	2.6836	2.0622	1.5829
-133.6	2.688	2.0637	1.5824
-133.4	2.6917	2.0652	1.5819
-133.2	2.6962	2.0667	1.5814
-133	2.7001	2.0682	1.5809
-132.8	2.7023	2.0696	1.5803
-132.6	2.7047	2.071	1.5799
-132.4	2.7084	2.0723	1.5796
-132.2	2.7108	2.0736	1.5793
-132	2.7122	2.0748	1.5788
-131.8	2.7146	2.076	1.5785
-131.6	2.7173	2.0771	1.5782
-131.4	2.7195	2.0783	1.5778
-131.2	2.7224	2.0794	1.5776
-131	2.7243	2.0805	1.5773
-130.8	2.7264	2.0815	1.5772
-130.6	2.7299	2.0826	1.5771
-130.4	2.7347	2.0836	1.5771
-130.2	2.7383	2.0846	1.577
-130	2.7409	2.0855	1.5769
-129.8	2.7452	2.0865	1.5769
-129.6	2.7496	2.0874	1.577
-129.4	2.7529	2.0883	1.577
-129.2	2.7557	2.0891	1.577
-129	2.759	2.0899	1.5771
-128.8	2.7633	2.0907	1.5772
-128.6	2.7674	2.0914	1.5773
-128.4	2.7719	2.0921	1.5773
-128.2	2.7773	2.0928	1.5773
-128	2.782	2.0935	1.5773
-127.8	2.7865	2.094	1.5773
-127.6	2.7913	2.0946	1.5772
-127.4	2.797	2.0952	1.5771
-127.2	2.8025	2.0957	1.5769
-127	2.8083	2.0961	1.5766
-126.8	2.8153	2.0966	1.5764
-126.6	2.8228	2.0971	1.5761
-126.4	2.8283	2.0975	1.5757
-126.2	2.8338	2.0978	1.5753
-126	2.8404	2.0982	1.5749
-125.8	2.8457	2.0985	1.5744
-125.6	2.8511	2.0986	1.5738
-125.4	2.8571	2.0988	1.5732
-125.2	2.8636	2.099	1.5725
-125	2.8693	2.0991	1.5718
-124.8	2.8742	2.0992	1.571
-124.6	2.8791	2.0993	1.5702
-124.4	2.8842	2.0995	1.5694
-124.2	2.8888	2.0996	1.5685
-124	2.894	2.0997	1.5675
-123.8	2.8993	2.0997	1.5665
-123.6	2.9051	2.0998	1.5655
-123.4	2.9115	2.0999	1.5645
-123.2	2.917	2.0999	1.5634
-123	2.9217	2.1	1.5623
-122.8	2.9261	2.1	1.5612
-122.6	2.9311	2.1001	1.5601
-122.4	2.9368	2.1001	1.559
-122.2	2.9414	2.1001	1.5578
-122	2.9464	2.1002	1.5567
-121.8	2.9516	2.1002	1.5555
-121.6	2.9567	2.1002	1.5544
-121.4	2.9617	2.1003	1.5532
-121.2	2.9656	2.1004	1.552
-121	2.9695	2.1004	1.5508
-120.8	2.9749	2.1005	1.5496
-120.6	2.9804	2.1007	1.5484
-120.4	2.9849	2.1008	1.5472
-120.2	2.9898	2.1009	1.5459
-120	2.9955	2.1011	1.5447
-119.8	3.0017	2.1013	1.5436
-119.6	3.0069	2.1015	1.5424
-119.4	3.0124	2.1016	1.5412
-119.2	3.0189	2.1018	1.5401
-119	3.0264	2.102	1.5391
-118.8	3.0318	2.1021	1.5379
-118.6	3.0367	2.1021	1.5368
-118.4	3.0423	2.1022	1.5358
-118.2	3.0484	2.1023	1.5348
-118	3.0542	2.1022	1.5337
-117.8	3.0602	2.1022	1.5327
-117.6	3.0671	2.1021	1.5317
-117.4	3.0736	2.102	1.5307
-117.2	3.0795	2.1019	1.5297
-117	3.0857	2.1017	1.5287
-116.8	3.0919	2.1015	1.5277
-116.6	3.0989	2.1013	1.5268
-116.4	3.1065	2.1011	1.5259
-116.2	3.1142	2.1008	1.525
-116	3.1223	2.1005	1.524
-115.8	3.1306	2.1002	1.5231
-115.6	3.1383	2.0998	1.5222
-115.4	3.146	2.0994	1.5213
-115.2	3.1534	2.0989	1.5203
-115	3.1611	2.0985	1.5194
-114.8	3.168	2.0979	1.5184
-114.6	3.1763	2.0975	1.5174
-114.4	3.1849	2.0969	1.5165
-114.2	3.1923	2.0963	1.5154
-114	3.1998	2.0957	1.5143
-113.8	3.2075	2.095	1.5133
-113.6	3.2148	2.0944	1.5123
-113.4	3.221	2.0936	1.5113
-113.2	3.2267	2.0927	1.5102
-113	3.2335	2.0919	1.5091
-112.8	3.2415	2.0912	1.5082
-112.6	3.2488	2.0903	1.5071
-112.4	3.2555	2.0894	1.506
-112.2	3.2635	2.0885	1.5049
-112	3.2703	2.0875	1.5039
-111.8	3.2764	2.0865	1.5029
-111.6	3.2831	2.0855	1.5018
-111.4	3.2905	2.0845	1.5008
-111.2	3.2979	2.0835	1.4997
-111	3.3053	2.0823	1.4987
-110.8	3.3115	2.0811	1.4976
-110.6	3.3188	2.08	1.4966
-110.4	3.3267	2.0788	1.4956
-110.2	3.3338	2.0775	1.4945
-110	3.3402	2.0762	1.4934
-109.8	3.3484	2.075	1.4925
-109.6	3.3568	2.0737	1.4915
-109.4	3.3637	2.0722	1.4904
-109.2	3.3714	2.0708	1.4893
-109	3.3808	2.0695	1.4884
-108.8	3.3893	2.0681	1.4874
-108.6	3.3981	2.0668	1.4863
-108.4	3.4075	2.0654	1.4854
-108.2	3.417	2.064	1.4843
-108	3.4262	2.0625	1.4833
-107.8	3.4358	2.061	1.4822
-107.6	3.4457	2.0596	1.4812
-107.4	3.4555	2.0581	1.4802
-107.2	3.4653	2.0565	1.4791
-107	3.4755	2.055	1.4781
-106.8	3.4855	2.0534	1.4771
-106.6	3.4957	2.0519	1.4761
-106.4	3.5058	2.0502	1.4751
-106.2	3.5161	2.0485	1.4742
-106	3.5266	2.0469	1.4733
-105.8	3.5376	2.0452	1.4725
-105.6	3.5478	2.0435	1.4716
-105.4	3.5588	2.0418	1.4708
-105.2	3.5695	2.0401	1.47
-105	3.5803	2.0384	1.4693
-104.8	3.5904	2.0367	1.4685
-104.6	3.5997	2.0349	1.4677
-104.4	3.611	2.0332	1.467
-104.2	3.6218	2.0315	1.4663
-104	3.6313	2.0297	1.4657
-103.8	3.6413	2.028	1.465
-103.6	3.6519	2.0263	1.4644
-103.4	3.6624	2.0246	1.4639
-103.2	3.672	2.0228	1.4634
-103	3.6814	2.021	1.4628
-102.8	3.6915	2.0193	1.4623
-102.6	3.7016	2.0177	1.4619
-102.4	3.7114	2.016	1.4614
-102.2	3.7208	2.0143	1.461
-102	3.73	2.0127	1.4607
-101.8	3.7401	2.011	1.4603
-101.6	3.7487	2.0094	1.46
-101.4	3.757	2.0078	1.4596
-101.2	3.7673	2.0063	1.4593
-101	3.7784	2.0048	1.4591
-100.8	3.7877	2.0033	1.4588
-100.6	3.7972	2.0019	1.4586
-100.4	3.8072	2.0005	1.4583
-100.2	3.8169	1.9991	1.4581
-100	3.8262	1.9977	1.4579
-99.8	3.8362	1.9963	1.4577
-99.6	3.8462	1.995	1.4576
-99.4	3.8561	1.9937	1.4574
-99.2	3.8665	1.9924	1.4573
-99	3.8769	1.9911	1.4572
-98.8	3.8877	1.9898	1.4571
-98.6	3.8986	1.9886	1.4571
-98.4	3.9096	1.9874	1.4571
-98.2	3.921	1.9863	1.457
-98	3.9328	1.9851	1.457
-97.8	3.9448	1.984	1.4569
-97.6	3.957	1.9829	1.4569
-97.4	3.9699	1.9819	1.4568
-97.2	3.9825	1.9809	1.4567
-97	3.9957	1.9799	1.4566
-96.8	4.0096	1.9789	1.4565
-96.6	4.0225	1.978	1.4563
-96.4	4.0358	1.9771	1.4561
-96.2	4.0498	1.9763	1.4559
-96	4.0631	1.9754	1.4555
-95.8	4.0759	1.9745	1.4552
-95.6	4.0903	1.9738	1.4549
-95.4	4.1048	1.973	1.4545
-95.2	4.1174	1.9722	1.454
-95	4.1316	1.9715	1.4536
-94.8	4.147	1.9709	1.4531
-94.6	4.1608	1.9703	1.4525
-94.4	4.1742	1.9697	1.4519
-94.2	4.1883	1.9692	1.4513
-94	4.2022	1.9686	1.4507
-93.8	4.216	1.9681	1.4499
-93.6	4.2301	1.9677	1.4492
-93.4	4.2444	1.9673	1.4485
-93.2	4.2593	1.967	1.4477
-93	4.273	1.9667	1.4469
-92.8	4.2859	1.9664	1.4461
-92.6	4.2998	1.9661	1.4452
-92.4	4.3142	1.966	1.4445
-92.2	4.3279	1.9658	1.4436
-92	4.3406	1.9656	1.4427
-91.8	4.3542	1.9654	1.4419
-91.6	4.3681	1.9653	1.441
-91.4	4.3822	1.9652	1.4401
-91.2	4.3954	1.9651	1.4391
-91	4.4094	1.965	1.4382
-90.8	4.4244	1.965	1.4373
-90.6	4.4389	1.9651	1.4364
-90.4	4.4525	1.9651	1.4354
-90.2	4.4673	1.9651	1.4344
-90	4.483	1.9651	1.4335
-89.8	4.4984	1.9652	1.4325
-89.6	4.5141	1.9653	1.4315
-89.4	4.5305	1.9654	1.4305
-89.2	4.5461	1.9656	1.4295
-89	4.5608	1.9657	1.4284
-88.8	4.5765	1.9659	1.4273
-88.6	4.5916	1.966	1.4263
-88.4	4.6074	1.9662	1.4252
-88.2	4.6241	1.9664	1.4242
-88	4.6396	1.9666	1.4231
-87.8	4.6563	1.9669	1.422
-87.6	4.6739	1.9672	1.4209
-87.4	4.6905	1.9675	1.4199
-87.2	4.7082	1.9679	1.4188
-87	4.7272	1.9683	1.4179
-86.8	4.7453	1.9687	1.4169
-86.6	4.7633	1.9691	1.4159
-86.4	4.7827	1.9697	1.415
-86.2	4.8021	1.9702	1.4141
-86	4.8206	1.9707	1.4131
-85.8	4.8404	1.9713	1.4123
-85.6	4.8615	1.972	1.4115
-85.4	4.8815	1.9727	1.4107
-85.2	4.9017	1.9734	1.41
-85	4.9221	1.9741	1.4093
-84.8	4.9432	1.9749	1.4086
-84.6	4.9641	1.9757	1.4078
-84.4	4.9845	1.9765	1.4071
-84.2	5.0041	1.9772	1.4064
-84	5.0236	1.9779	1.4056
-83.8	5.044	1.9787	1.4048
-83.6	5.0637	1.9795	1.404
-83.4	5.0846	1.9803	1.4032
-83.2	5.1046	1.9811	1.4024
-83	5.1239	1.9818	1.4016
-82.8	5.1443	1.9826	1.4008
-82.6	5.1648	1.9834	1.3999
-82.4	5.1842	1.9841	1.399
-82.2	5.2042	1.9848	1.3982
-82	5.225	1.9854	1.3973
-81.8	5.246	1.9861	1.3965
-81.6	5.2665	1.9868	1.3956
-81.4	5.2869	1.9875	1.3947
-81.2	5.3063	1.9881	1.3938
-81	5.327	1.9887	1.3929
-80.8	5.348	1.9893	1.392
-80.6	5.3681	1.9898	1.391
-80.4	5.3885	1.9903	1.39
-80.2	5.4101	1.9909	1.3891
-80	5.4322	1.9914	1.3881
-79.8	5.4548	1.992	1.3872
-79.6	5.477	1.9925	1.3863
-79.4	5.4998	1.9931	1.3854
-79.2	5.524	1.9937	1.3846
-79	5.5475	1.9943	1.3837
-78.8	5.5702	1.9948	1.3827
-78.6	5.5945	1.9954	1.3819
-78.4	5.6198	1.9961	1.3811
-78.2	5.6438	1.9968	1.3802
-78	5.6679	1.9975	1.3793
-77.8	5.6941	1.9984	1.3785
-77.6	5.7202	1.9992	1.3777
-77.4	5.7457	2.0001	1.3769
-77.2	5.772	2.001	1.3761
-77	5.7981	2.002	1.3752
-76.8	5.8243	2.0031	1.3744
-76.6	5.8508	2.0042	1.3736
-76.4	5.8773	2.0054	1.3728
-76.2	5.9039	2.0067	1.372
-76	5.931	2.008	1.3711
-75.8	5.9582	2.0094	1.3703
-75.6	5.9856	2.0108	1.3695
-75.4	6.0134	2.0124	1.3688
-75.2	6.0399	2.0139	1.368
-75	6.0677	2.0155	1.3672
-74.8	6.0975	2.0173	1.3666
-74.6	6.1263	2.0191	1.3659
-74.4	6.1542	2.0208	1.3651
-74.2	6.1842	2.0226	1.3645
-74	6.2157	2.0245	1.3639
-73.8	6.2456	2.0263	1.3632
-73.6	6.2746	2.0282	1.3625
-73.4	6.3053	2.03	1.3619
-73.2	6.3364	2.0319	1.3613
-73	6.3673	2.0338	1.3606
-72.8	6.3981	2.0356	1.36
-72.6	6.431	2.0375	1.3595
-72.4	6.4642	2.0393	1.359
-72.2	6.4973	2.0411	1.3584
-72	6.5308	2.0428	1.3579
-71.8	6.5653	2.0445	1.3575
-71.6	6.5983	2.0461	1.357
-71.4	6.6318	2.0476	1.3565
