KW	SMD_0_0	SMD_0_9	T_krstTr_0_0	T_krstTr_0_9	m_krstTr_0_0	m_krstTr_0_9	SMD_1_0	SMD_1_9	T_krstTr_1_0	T_krstTr_1_9	m_krstTr_1_0	m_krstTr_1_9	SMD_2_0	SMD_2_9	T_krstTr_2_0	T_krstTr_2_9	m_krstTr_2_0	m_krstTr_2_9	SMD_3_0	SMD_3_9	T_krstTr_3_0	T_krstTr_3_9	m_krstTr_3_0	m_krstTr_3_9	SMD_4_0	SMD_4_9	T_krstTr_4_0	T_krstTr_4_9	m_krstTr_4_0	m_krstTr_4_9	SMD_5_0	SMD_5_9	T_krstTr_5_0	T_krstTr_5_9	m_krstTr_5_0	m_krstTr_5_9	SMD_6_0	SMD_6_9	T_krstTr_6_0	T_krstTr_6_9	m_krstTr_6_0	m_krstTr_6_9	SMD_7_0	SMD_7_9	T_krstTr_7_0	T_krstTr_7_9	m_krstTr_7_0	m_krstTr_7_9	SMD_8_0	SMD_8_9	T_krstTr_8_0	T_krstTr_8_9	m_krstTr_8_0	m_krstTr_8_9	SMD_9_0	SMD_9_9	T_krstTr_9_0	T_krstTr_9_9	m_krstTr_9_0	m_krstTr_9_9	SMD_10_0	SMD_10_9	T_krstTr_10_0	T_krstTr_10_9	m_krstTr_10_0	m_krstTr_10_9	SMD_11_0	SMD_11_9	T_krstTr_11_0	T_krstTr_11_9	m_krstTr_11_0	m_krstTr_11_9	SMD_12_0	SMD_12_9	T_krstTr_12_0	T_krstTr_12_9	m_krstTr_12_0	m_krstTr_12_9	SMD_13_0	SMD_13_9	T_krstTr_13_0	T_krstTr_13_9	m_krstTr_13_0	m_krstTr_13_9	SMD_14_0	SMD_14_9	T_krstTr_14_0	T_krstTr_14_9	m_krstTr_14_0	m_krstTr_14_9
-72.0	 1.6317400783297076E-5	 1.6317400783297076E-5	 373.15	 373.15	 1.5694672841804782E-12	 1.5694672841804782E-12	 1.6317400783297076E-5	 1.6317400783297076E-5	 373.15	 373.15	 1.5694672841804782E-12	 1.5694672841804782E-12	 1.6317400783297076E-5	 1.6317400783297076E-5	 373.15	 373.15	 1.5694672841804782E-12	 1.5694672841804782E-12	 1.6317400783297076E-5	 1.6317400783297076E-5	 373.15	 373.15	 1.5694672841804782E-12	 1.5694672841804782E-12	 1.6317400783297076E-5	 1.6317400783297076E-5	 373.15	 373.15	 1.5694672841804782E-12	 1.5694672841804782E-12	 1.6317400783297076E-5	 1.6317400783297076E-5	 373.15	 373.15	 1.5694672841804782E-12	 1.5694672841804782E-12	 1.6317400783297076E-5	 1.6317400783297076E-5	 373.15	 373.15	 1.5694672841804782E-12	 1.5694672841804782E-12	 1.6317400783297076E-5	 1.6317400783297076E-5	 373.15	 373.15	 1.5694672841804782E-12	 1.5694672841804782E-12	 1.6317400783297076E-5	 1.6317400783297076E-5	 373.15	 373.15	 1.5694672841804782E-12	 1.5694672841804782E-12	 1.6317400783297076E-5	 1.6317400783297076E-5	 373.15	 373.15	 1.5694672841804782E-12	 1.5694672841804782E-12	 1.6317400783297076E-5	 1.6317400783297076E-5	 373.15	 373.15	 1.5694672841804782E-12	 1.5694672841804782E-12	 1.6317400783297076E-5	 1.6317400783297076E-5	 373.15	 373.15	 1.5694672841804782E-12	 1.5694672841804782E-12	 1.6317400783297076E-5	 1.6317400783297076E-5	 373.15	 373.15	 1.5694672841804782E-12	 1.5694672841804782E-12	 1.6317400783297076E-5	 1.6317400783297076E-5	 373.15	 373.15	 1.5694672841804782E-12	 1.5694672841804782E-12	 1.6317400783297076E-5	 1.6317400783297076E-5	 373.15	 373.15	 1.5694672841804782E-12	 1.5694672841804782E-12	 
-71.5	 1.6335472351801745E-5	 1.6335472351801745E-5	 373.15	 373.15	 1.5746876301154885E-12	 1.5746876301154885E-12	 1.6335472351801745E-5	 1.6335472351801745E-5	 373.15	 373.15	 1.5746876301154885E-12	 1.5746876301154885E-12	 1.6335472351801745E-5	 1.6335472351801745E-5	 373.15	 373.15	 1.5746876301154885E-12	 1.5746876301154885E-12	 1.6335472351801745E-5	 1.6335472351801745E-5	 373.15	 373.15	 1.5746876301154885E-12	 1.5746876301154885E-12	 1.6335472351801745E-5	 1.6335472351801745E-5	 373.15	 373.15	 1.5746876301154885E-12	 1.5746876301154885E-12	 1.6335472351801745E-5	 1.6335472351801745E-5	 373.15	 373.15	 1.5746876301154885E-12	 1.5746876301154885E-12	 1.6335472351801745E-5	 1.6335472351801745E-5	 373.15	 373.15	 1.5746876301154885E-12	 1.5746876301154885E-12	 1.6335472351801745E-5	 1.6335472351801745E-5	 373.15	 373.15	 1.5746876301154885E-12	 1.5746876301154885E-12	 1.6335472351801745E-5	 1.6335472351801745E-5	 373.15	 373.15	 1.5746876301154885E-12	 1.5746876301154885E-12	 1.6335472351801745E-5	 1.6335472351801745E-5	 373.15	 373.15	 1.5746876301154885E-12	 1.5746876301154885E-12	 1.6335472351801745E-5	 1.6335472351801745E-5	 373.15	 373.15	 1.5746876301154885E-12	 1.5746876301154885E-12	 1.6335472351801745E-5	 1.6335472351801745E-5	 373.15	 373.15	 1.5746876301154885E-12	 1.5746876301154885E-12	 1.6335472351801745E-5	 1.6335472351801745E-5	 373.15	 373.15	 1.5746876301154885E-12	 1.5746876301154885E-12	 1.6335472351801745E-5	 1.6335472351801745E-5	 373.15	 373.15	 1.5746876301154885E-12	 1.5746876301154885E-12	 1.6335472351801745E-5	 1.6335472351801745E-5	 373.15	 373.15	 1.5746876301154885E-12	 1.5746876301154885E-12	 
-71.0	 1.6353722078487868E-5	 1.6353722078487868E-5	 373.15	 373.15	 1.5799711754100946E-12	 1.5799711754100946E-12	 1.6353722078487868E-5	 1.6353722078487868E-5	 373.15	 373.15	 1.5799711754100946E-12	 1.5799711754100946E-12	 1.6353722078487868E-5	 1.6353722078487868E-5	 373.15	 373.15	 1.5799711754100946E-12	 1.5799711754100946E-12	 1.6353722078487868E-5	 1.6353722078487868E-5	 373.15	 373.15	 1.5799711754100946E-12	 1.5799711754100946E-12	 1.6353722078487868E-5	 1.6353722078487868E-5	 373.15	 373.15	 1.5799711754100946E-12	 1.5799711754100946E-12	 1.6353722078487868E-5	 1.6353722078487868E-5	 373.15	 373.15	 1.5799711754100946E-12	 1.5799711754100946E-12	 1.6353722078487868E-5	 1.6353722078487868E-5	 373.15	 373.15	 1.5799711754100946E-12	 1.5799711754100946E-12	 1.6353722078487868E-5	 1.6353722078487868E-5	 373.15	 373.15	 1.5799711754100946E-12	 1.5799711754100946E-12	 1.6353722078487868E-5	 1.6353722078487868E-5	 373.15	 373.15	 1.5799711754100946E-12	 1.5799711754100946E-12	 1.6353722078487868E-5	 1.6353722078487868E-5	 373.15	 373.15	 1.5799711754100946E-12	 1.5799711754100946E-12	 1.6353722078487868E-5	 1.6353722078487868E-5	 373.15	 373.15	 1.5799711754100946E-12	 1.5799711754100946E-12	 1.6353722078487868E-5	 1.6353722078487868E-5	 373.15	 373.15	 1.5799711754100946E-12	 1.5799711754100946E-12	 1.6353722078487868E-5	 1.6353722078487868E-5	 373.15	 373.15	 1.5799711754100946E-12	 1.5799711754100946E-12	 1.6353722078487868E-5	 1.6353722078487868E-5	 373.15	 373.15	 1.5799711754100946E-12	 1.5799711754100946E-12	 1.6353722078487868E-5	 1.6353722078487868E-5	 373.15	 373.15	 1.5799711754100946E-12	 1.5799711754100946E-12	 
-70.5	 1.6372151296003678E-5	 1.6372151296003678E-5	 373.15	 373.15	 1.5853186659098346E-12	 1.5853186659098346E-12	 1.6372151296003678E-5	 1.6372151296003678E-5	 373.15	 373.15	 1.5853186659098346E-12	 1.5853186659098346E-12	 1.6372151296003678E-5	 1.6372151296003678E-5	 373.15	 373.15	 1.5853186659098346E-12	 1.5853186659098346E-12	 1.6372151296003678E-5	 1.6372151296003678E-5	 373.15	 373.15	 1.5853186659098346E-12	 1.5853186659098346E-12	 1.6372151296003678E-5	 1.6372151296003678E-5	 373.15	 373.15	 1.5853186659098346E-12	 1.5853186659098346E-12	 1.6372151296003678E-5	 1.6372151296003678E-5	 373.15	 373.15	 1.5853186659098346E-12	 1.5853186659098346E-12	 1.6372151296003678E-5	 1.6372151296003678E-5	 373.15	 373.15	 1.5853186659098346E-12	 1.5853186659098346E-12	 1.6372151296003678E-5	 1.6372151296003678E-5	 373.15	 373.15	 1.5853186659098346E-12	 1.5853186659098346E-12	 1.6372151296003678E-5	 1.6372151296003678E-5	 373.15	 373.15	 1.5853186659098346E-12	 1.5853186659098346E-12	 1.6372151296003678E-5	 1.6372151296003678E-5	 373.15	 373.15	 1.5853186659098346E-12	 1.5853186659098346E-12	 1.6372151296003678E-5	 1.6372151296003678E-5	 373.15	 373.15	 1.5853186659098346E-12	 1.5853186659098346E-12	 1.6372151296003678E-5	 1.6372151296003678E-5	 373.15	 373.15	 1.5853186659098346E-12	 1.5853186659098346E-12	 1.6372151296003678E-5	 1.6372151296003678E-5	 373.15	 373.15	 1.5853186659098346E-12	 1.5853186659098346E-12	 1.6372151296003678E-5	 1.6372151296003678E-5	 373.15	 373.15	 1.5853186659098346E-12	 1.5853186659098346E-12	 1.6372151296003678E-5	 1.6372151296003678E-5	 373.15	 373.15	 1.5853186659098346E-12	 1.5853186659098346E-12	 
-70.0	 1.639076065278311E-5	 1.639076065278311E-5	 373.15	 373.15	 1.5907306559266798E-12	 1.5907306559266798E-12	 1.639076065278311E-5	 1.639076065278311E-5	 373.15	 373.15	 1.5907306559266798E-12	 1.5907306559266798E-12	 1.639076065278311E-5	 1.639076065278311E-5	 373.15	 373.15	 1.5907306559266798E-12	 1.5907306559266798E-12	 1.639076065278311E-5	 1.639076065278311E-5	 373.15	 373.15	 1.5907306559266798E-12	 1.5907306559266798E-12	 1.639076065278311E-5	 1.639076065278311E-5	 373.15	 373.15	 1.5907306559266798E-12	 1.5907306559266798E-12	 1.639076065278311E-5	 1.639076065278311E-5	 373.15	 373.15	 1.5907306559266798E-12	 1.5907306559266798E-12	 1.639076065278311E-5	 1.639076065278311E-5	 373.15	 373.15	 1.5907306559266798E-12	 1.5907306559266798E-12	 1.639076065278311E-5	 1.639076065278311E-5	 373.15	 373.15	 1.5907306559266798E-12	 1.5907306559266798E-12	 1.639076065278311E-5	 1.639076065278311E-5	 373.15	 373.15	 1.5907306559266798E-12	 1.5907306559266798E-12	 1.639076065278311E-5	 1.639076065278311E-5	 373.15	 373.15	 1.5907306559266798E-12	 1.5907306559266798E-12	 1.639076065278311E-5	 1.639076065278311E-5	 373.15	 373.15	 1.5907306559266798E-12	 1.5907306559266798E-12	 1.639076065278311E-5	 1.639076065278311E-5	 373.15	 373.15	 1.5907306559266798E-12	 1.5907306559266798E-12	 1.639076065278311E-5	 1.639076065278311E-5	 373.15	 373.15	 1.5907306559266798E-12	 1.5907306559266798E-12	 1.639076065278311E-5	 1.639076065278311E-5	 373.15	 373.15	 1.5907306559266798E-12	 1.5907306559266798E-12	 1.639076065278311E-5	 1.639076065278311E-5	 373.15	 373.15	 1.5907306559266798E-12	 1.5907306559266798E-12	 
-69.5	 1.6409548495853972E-5	 1.6409548495853972E-5	 373.15	 373.15	 1.5962070341406853E-12	 1.5962070341406853E-12	 1.6409548495853972E-5	 1.6409548495853972E-5	 373.15	 373.15	 1.5962070341406853E-12	 1.5962070341406853E-12	 1.6409548495853972E-5	 1.6409548495853972E-5	 373.15	 373.15	 1.5962070341406853E-12	 1.5962070341406853E-12	 1.6409548495853972E-5	 1.6409548495853972E-5	 373.15	 373.15	 1.5962070341406853E-12	 1.5962070341406853E-12	 1.6409548495853972E-5	 1.6409548495853972E-5	 373.15	 373.15	 1.5962070341406853E-12	 1.5962070341406853E-12	 1.6409548495853972E-5	 1.6409548495853972E-5	 373.15	 373.15	 1.5962070341406853E-12	 1.5962070341406853E-12	 1.6409548495853972E-5	 1.6409548495853972E-5	 373.15	 373.15	 1.5962070341406853E-12	 1.5962070341406853E-12	 1.6409548495853972E-5	 1.6409548495853972E-5	 373.15	 373.15	 1.5962070341406853E-12	 1.5962070341406853E-12	 1.6409548495853972E-5	 1.6409548495853972E-5	 373.15	 373.15	 1.5962070341406853E-12	 1.5962070341406853E-12	 1.6409548495853972E-5	 1.6409548495853972E-5	 373.15	 373.15	 1.5962070341406853E-12	 1.5962070341406853E-12	 1.6409548495853972E-5	 1.6409548495853972E-5	 373.15	 373.15	 1.5962070341406853E-12	 1.5962070341406853E-12	 1.6409548495853972E-5	 1.6409548495853972E-5	 373.15	 373.15	 1.5962070341406853E-12	 1.5962070341406853E-12	 1.6409548495853972E-5	 1.6409548495853972E-5	 373.15	 373.15	 1.5962070341406853E-12	 1.5962070341406853E-12	 1.6409548495853972E-5	 1.6409548495853972E-5	 373.15	 373.15	 1.5962070341406853E-12	 1.5962070341406853E-12	 1.6409548495853972E-5	 1.6409548495853972E-5	 373.15	 373.15	 1.5962070341406853E-12	 1.5962070341406853E-12	 
-69.0	 1.6428513671064034E-5	 1.6428513671064034E-5	 373.15	 373.15	 1.601747834948502E-12	 1.601747834948502E-12	 1.6428513671064034E-5	 1.6428513671064034E-5	 373.15	 373.15	 1.601747834948502E-12	 1.601747834948502E-12	 1.6428513671064034E-5	 1.6428513671064034E-5	 373.15	 373.15	 1.601747834948502E-12	 1.601747834948502E-12	 1.6428513671064034E-5	 1.6428513671064034E-5	 373.15	 373.15	 1.601747834948502E-12	 1.601747834948502E-12	 1.6428513671064034E-5	 1.6428513671064034E-5	 373.15	 373.15	 1.601747834948502E-12	 1.601747834948502E-12	 1.6428513671064034E-5	 1.6428513671064034E-5	 373.15	 373.15	 1.601747834948502E-12	 1.601747834948502E-12	 1.6428513671064034E-5	 1.6428513671064034E-5	 373.15	 373.15	 1.601747834948502E-12	 1.601747834948502E-12	 1.6428513671064034E-5	 1.6428513671064034E-5	 373.15	 373.15	 1.601747834948502E-12	 1.601747834948502E-12	 1.6428513671064034E-5	 1.6428513671064034E-5	 373.15	 373.15	 1.601747834948502E-12	 1.601747834948502E-12	 1.6428513671064034E-5	 1.6428513671064034E-5	 373.15	 373.15	 1.601747834948502E-12	 1.601747834948502E-12	 1.6428513671064034E-5	 1.6428513671064034E-5	 373.15	 373.15	 1.601747834948502E-12	 1.601747834948502E-12	 1.6428513671064034E-5	 1.6428513671064034E-5	 373.15	 373.15	 1.601747834948502E-12	 1.601747834948502E-12	 1.6428513671064034E-5	 1.6428513671064034E-5	 373.15	 373.15	 1.601747834948502E-12	 1.601747834948502E-12	 1.6428513671064034E-5	 1.6428513671064034E-5	 373.15	 373.15	 1.601747834948502E-12	 1.601747834948502E-12	 1.6428513671064034E-5	 1.6428513671064034E-5	 373.15	 373.15	 1.601747834948502E-12	 1.601747834948502E-12	 
-68.5	 1.64476554875887E-5	 1.64476554875887E-5	 373.15	 373.15	 1.607353229661008E-12	 1.607353229661008E-12	 1.64476554875887E-5	 1.64476554875887E-5	 373.15	 373.15	 1.607353229661008E-12	 1.607353229661008E-12	 1.64476554875887E-5	 1.64476554875887E-5	 373.15	 373.15	 1.607353229661008E-12	 1.607353229661008E-12	 1.64476554875887E-5	 1.64476554875887E-5	 373.15	 373.15	 1.607353229661008E-12	 1.607353229661008E-12	 1.64476554875887E-5	 1.64476554875887E-5	 373.15	 373.15	 1.607353229661008E-12	 1.607353229661008E-12	 1.64476554875887E-5	 1.64476554875887E-5	 373.15	 373.15	 1.607353229661008E-12	 1.607353229661008E-12	 1.64476554875887E-5	 1.64476554875887E-5	 373.15	 373.15	 1.607353229661008E-12	 1.607353229661008E-12	 1.64476554875887E-5	 1.64476554875887E-5	 373.15	 373.15	 1.607353229661008E-12	 1.607353229661008E-12	 1.64476554875887E-5	 1.64476554875887E-5	 373.15	 373.15	 1.607353229661008E-12	 1.607353229661008E-12	 1.64476554875887E-5	 1.64476554875887E-5	 373.15	 373.15	 1.607353229661008E-12	 1.607353229661008E-12	 1.64476554875887E-5	 1.64476554875887E-5	 373.15	 373.15	 1.607353229661008E-12	 1.607353229661008E-12	 1.64476554875887E-5	 1.64476554875887E-5	 373.15	 373.15	 1.607353229661008E-12	 1.607353229661008E-12	 1.64476554875887E-5	 1.64476554875887E-5	 373.15	 373.15	 1.607353229661008E-12	 1.607353229661008E-12	 1.64476554875887E-5	 1.64476554875887E-5	 373.15	 373.15	 1.607353229661008E-12	 1.607353229661008E-12	 1.64476554875887E-5	 1.64476554875887E-5	 373.15	 373.15	 1.607353229661008E-12	 1.607353229661008E-12	 
-68.00000000000001	 1.6466977955580928E-5	 1.6466977955580928E-5	 373.15	 373.15	 1.6130247733354511E-12	 1.6130247733354511E-12	 1.6466977955580928E-5	 1.6466977955580928E-5	 373.15	 373.15	 1.6130247733354511E-12	 1.6130247733354511E-12	 1.6466977955580928E-5	 1.6466977955580928E-5	 373.15	 373.15	 1.6130247733354511E-12	 1.6130247733354511E-12	 1.6466977955580928E-5	 1.6466977955580928E-5	 373.15	 373.15	 1.6130247733354511E-12	 1.6130247733354511E-12	 1.6466977955580928E-5	 1.6466977955580928E-5	 373.15	 373.15	 1.6130247733354511E-12	 1.6130247733354511E-12	 1.6466977955580928E-5	 1.6466977955580928E-5	 373.15	 373.15	 1.6130247733354511E-12	 1.6130247733354511E-12	 1.6466977955580928E-5	 1.6466977955580928E-5	 373.15	 373.15	 1.6130247733354511E-12	 1.6130247733354511E-12	 1.6466977955580928E-5	 1.6466977955580928E-5	 373.15	 373.15	 1.6130247733354511E-12	 1.6130247733354511E-12	 1.6466977955580928E-5	 1.6466977955580928E-5	 373.15	 373.15	 1.6130247733354511E-12	 1.6130247733354511E-12	 1.6466977955580928E-5	 1.6466977955580928E-5	 373.15	 373.15	 1.6130247733354511E-12	 1.6130247733354511E-12	 1.6466977955580928E-5	 1.6466977955580928E-5	 373.15	 373.15	 1.6130247733354511E-12	 1.6130247733354511E-12	 1.6466977955580928E-5	 1.6466977955580928E-5	 373.15	 373.15	 1.6130247733354511E-12	 1.6130247733354511E-12	 1.6466977955580928E-5	 1.6466977955580928E-5	 373.15	 373.15	 1.6130247733354511E-12	 1.6130247733354511E-12	 1.6466977955580928E-5	 1.6466977955580928E-5	 373.15	 373.15	 1.6130247733354511E-12	 1.6130247733354511E-12	 1.6466977955580928E-5	 1.6466977955580928E-5	 373.15	 373.15	 1.6130247733354511E-12	 1.6130247733354511E-12	 
-67.5	 1.648648588114412E-5	 1.648648588114412E-5	 373.15	 373.15	 1.618764270843657E-12	 1.618764270843657E-12	 1.648648588114412E-5	 1.648648588114412E-5	 373.15	 373.15	 1.618764270843657E-12	 1.618764270843657E-12	 1.648648588114412E-5	 1.648648588114412E-5	 373.15	 373.15	 1.618764270843657E-12	 1.618764270843657E-12	 1.648648588114412E-5	 1.648648588114412E-5	 373.15	 373.15	 1.618764270843657E-12	 1.618764270843657E-12	 1.648648588114412E-5	 1.648648588114412E-5	 373.15	 373.15	 1.618764270843657E-12	 1.618764270843657E-12	 1.648648588114412E-5	 1.648648588114412E-5	 373.15	 373.15	 1.618764270843657E-12	 1.618764270843657E-12	 1.648648588114412E-5	 1.648648588114412E-5	 373.15	 373.15	 1.618764270843657E-12	 1.618764270843657E-12	 1.648648588114412E-5	 1.648648588114412E-5	 373.15	 373.15	 1.618764270843657E-12	 1.618764270843657E-12	 1.648648588114412E-5	 1.648648588114412E-5	 373.15	 373.15	 1.618764270843657E-12	 1.618764270843657E-12	 1.648648588114412E-5	 1.648648588114412E-5	 373.15	 373.15	 1.618764270843657E-12	 1.618764270843657E-12	 1.648648588114412E-5	 1.648648588114412E-5	 373.15	 373.15	 1.618764270843657E-12	 1.618764270843657E-12	 1.648648588114412E-5	 1.648648588114412E-5	 373.15	 373.15	 1.618764270843657E-12	 1.618764270843657E-12	 1.648648588114412E-5	 1.648648588114412E-5	 373.15	 373.15	 1.618764270843657E-12	 1.618764270843657E-12	 1.648648588114412E-5	 1.648648588114412E-5	 373.15	 373.15	 1.618764270843657E-12	 1.618764270843657E-12	 1.648648588114412E-5	 1.648648588114412E-5	 373.15	 373.15	 1.618764270843657E-12	 1.618764270843657E-12	 
-67.0	 1.6506178903980942E-5	 1.6506178903980942E-5	 373.15	 373.15	 1.624572019508428E-12	 1.624572019508428E-12	 1.6506178903980942E-5	 1.6506178903980942E-5	 373.15	 373.15	 1.624572019508428E-12	 1.624572019508428E-12	 1.6506178903980942E-5	 1.6506178903980942E-5	 373.15	 373.15	 1.624572019508428E-12	 1.624572019508428E-12	 1.6506178903980942E-5	 1.6506178903980942E-5	 373.15	 373.15	 1.624572019508428E-12	 1.624572019508428E-12	 1.6506178903980942E-5	 1.6506178903980942E-5	 373.15	 373.15	 1.624572019508428E-12	 1.624572019508428E-12	 1.6506178903980942E-5	 1.6506178903980942E-5	 373.15	 373.15	 1.624572019508428E-12	 1.624572019508428E-12	 1.6506178903980942E-5	 1.6506178903980942E-5	 373.15	 373.15	 1.624572019508428E-12	 1.624572019508428E-12	 1.6506178903980942E-5	 1.6506178903980942E-5	 373.15	 373.15	 1.624572019508428E-12	 1.624572019508428E-12	 1.6506178903980942E-5	 1.6506178903980942E-5	 373.15	 373.15	 1.624572019508428E-12	 1.624572019508428E-12	 1.6506178903980942E-5	 1.6506178903980942E-5	 373.15	 373.15	 1.624572019508428E-12	 1.624572019508428E-12	 1.6506178903980942E-5	 1.6506178903980942E-5	 373.15	 373.15	 1.624572019508428E-12	 1.624572019508428E-12	 1.6506178903980942E-5	 1.6506178903980942E-5	 373.15	 373.15	 1.624572019508428E-12	 1.624572019508428E-12	 1.6506178903980942E-5	 1.6506178903980942E-5	 373.15	 373.15	 1.624572019508428E-12	 1.624572019508428E-12	 1.6506178903980942E-5	 1.6506178903980942E-5	 373.15	 373.15	 1.624572019508428E-12	 1.624572019508428E-12	 1.6506178903980942E-5	 1.6506178903980942E-5	 373.15	 373.15	 1.624572019508428E-12	 1.624572019508428E-12	 
-66.5	 1.6526065417366864E-5	 1.6526065417366864E-5	 373.15	 373.15	 1.6304509111048707E-12	 1.6304509111048707E-12	 1.6526065417366864E-5	 1.6526065417366864E-5	 373.15	 373.15	 1.6304509111048707E-12	 1.6304509111048707E-12	 1.6526065417366864E-5	 1.6526065417366864E-5	 373.15	 373.15	 1.6304509111048707E-12	 1.6304509111048707E-12	 1.6526065417366864E-5	 1.6526065417366864E-5	 373.15	 373.15	 1.6304509111048707E-12	 1.6304509111048707E-12	 1.6526065417366864E-5	 1.6526065417366864E-5	 373.15	 373.15	 1.6304509111048707E-12	 1.6304509111048707E-12	 1.6526065417366864E-5	 1.6526065417366864E-5	 373.15	 373.15	 1.6304509111048707E-12	 1.6304509111048707E-12	 1.6526065417366864E-5	 1.6526065417366864E-5	 373.15	 373.15	 1.6304509111048707E-12	 1.6304509111048707E-12	 1.6526065417366864E-5	 1.6526065417366864E-5	 373.15	 373.15	 1.6304509111048707E-12	 1.6304509111048707E-12	 1.6526065417366864E-5	 1.6526065417366864E-5	 373.15	 373.15	 1.6304509111048707E-12	 1.6304509111048707E-12	 1.6526065417366864E-5	 1.6526065417366864E-5	 373.15	 373.15	 1.6304509111048707E-12	 1.6304509111048707E-12	 1.6526065417366864E-5	 1.6526065417366864E-5	 373.15	 373.15	 1.6304509111048707E-12	 1.6304509111048707E-12	 1.6526065417366864E-5	 1.6526065417366864E-5	 373.15	 373.15	 1.6304509111048707E-12	 1.6304509111048707E-12	 1.6526065417366864E-5	 1.6526065417366864E-5	 373.15	 373.15	 1.6304509111048707E-12	 1.6304509111048707E-12	 1.6526065417366864E-5	 1.6526065417366864E-5	 373.15	 373.15	 1.6304509111048707E-12	 1.6304509111048707E-12	 1.6526065417366864E-5	 1.6526065417366864E-5	 373.15	 373.15	 1.6304509111048707E-12	 1.6304509111048707E-12	 
-66.0	 1.654615223295431E-5	 1.654615223295431E-5	 373.15	 373.15	 1.636403396920512E-12	 1.636403396920512E-12	 1.654615223295431E-5	 1.654615223295431E-5	 373.15	 373.15	 1.636403396920512E-12	 1.636403396920512E-12	 1.654615223295431E-5	 1.654615223295431E-5	 373.15	 373.15	 1.636403396920512E-12	 1.636403396920512E-12	 1.654615223295431E-5	 1.654615223295431E-5	 373.15	 373.15	 1.636403396920512E-12	 1.636403396920512E-12	 1.654615223295431E-5	 1.654615223295431E-5	 373.15	 373.15	 1.636403396920512E-12	 1.636403396920512E-12	 1.654615223295431E-5	 1.654615223295431E-5	 373.15	 373.15	 1.636403396920512E-12	 1.636403396920512E-12	 1.654615223295431E-5	 1.654615223295431E-5	 373.15	 373.15	 1.636403396920512E-12	 1.636403396920512E-12	 1.654615223295431E-5	 1.654615223295431E-5	 373.15	 373.15	 1.636403396920512E-12	 1.636403396920512E-12	 1.654615223295431E-5	 1.654615223295431E-5	 373.15	 373.15	 1.636403396920512E-12	 1.636403396920512E-12	 1.654615223295431E-5	 1.654615223295431E-5	 373.15	 373.15	 1.636403396920512E-12	 1.636403396920512E-12	 1.654615223295431E-5	 1.654615223295431E-5	 373.15	 373.15	 1.636403396920512E-12	 1.636403396920512E-12	 1.654615223295431E-5	 1.654615223295431E-5	 373.15	 373.15	 1.636403396920512E-12	 1.636403396920512E-12	 1.654615223295431E-5	 1.654615223295431E-5	 373.15	 373.15	 1.636403396920512E-12	 1.636403396920512E-12	 1.654615223295431E-5	 1.654615223295431E-5	 373.15	 373.15	 1.636403396920512E-12	 1.636403396920512E-12	 1.654615223295431E-5	 1.654615223295431E-5	 373.15	 373.15	 1.636403396920512E-12	 1.636403396920512E-12	 
-65.5	 1.6566436031652767E-5	 1.6566436031652767E-5	 373.15	 373.15	 1.6424289399561913E-12	 1.6424289399561913E-12	 1.6566436031652767E-5	 1.6566436031652767E-5	 373.15	 373.15	 1.6424289399561913E-12	 1.6424289399561913E-12	 1.6566436031652767E-5	 1.6566436031652767E-5	 373.15	 373.15	 1.6424289399561913E-12	 1.6424289399561913E-12	 1.6566436031652767E-5	 1.6566436031652767E-5	 373.15	 373.15	 1.6424289399561913E-12	 1.6424289399561913E-12	 1.6566436031652767E-5	 1.6566436031652767E-5	 373.15	 373.15	 1.6424289399561913E-12	 1.6424289399561913E-12	 1.6566436031652767E-5	 1.6566436031652767E-5	 373.15	 373.15	 1.6424289399561913E-12	 1.6424289399561913E-12	 1.6566436031652767E-5	 1.6566436031652767E-5	 373.15	 373.15	 1.6424289399561913E-12	 1.6424289399561913E-12	 1.6566436031652767E-5	 1.6566436031652767E-5	 373.15	 373.15	 1.6424289399561913E-12	 1.6424289399561913E-12	 1.6566436031652767E-5	 1.6566436031652767E-5	 373.15	 373.15	 1.6424289399561913E-12	 1.6424289399561913E-12	 1.6566436031652767E-5	 1.6566436031652767E-5	 373.15	 373.15	 1.6424289399561913E-12	 1.6424289399561913E-12	 1.6566436031652767E-5	 1.6566436031652767E-5	 373.15	 373.15	 1.6424289399561913E-12	 1.6424289399561913E-12	 1.6566436031652767E-5	 1.6566436031652767E-5	 373.15	 373.15	 1.6424289399561913E-12	 1.6424289399561913E-12	 1.6566436031652767E-5	 1.6566436031652767E-5	 373.15	 373.15	 1.6424289399561913E-12	 1.6424289399561913E-12	 1.6566436031652767E-5	 1.6566436031652767E-5	 373.15	 373.15	 1.6424289399561913E-12	 1.6424289399561913E-12	 1.6566436031652767E-5	 1.6566436031652767E-5	 373.15	 373.15	 1.6424289399561913E-12	 1.6424289399561913E-12	 
