Kurbelwinkel [°KW]	Zeit [s n. Rechenbeginn]	Brennraumvolumen [m3]	V0 [m3]	V1 [m3]	V2 [m3]	T_Zone_0 [K]	T_Zone_1 [K]	T_Zone_2 [K]	T_mittel [K]	T_BurnAdiabat_0 [K]	T_BurnAdiabat_1 [K]	Lambda z1 [-]	Lambda z0 [-]	Lambda z2 [-]	p_soll [bar]	p [bar]	dQb [J/s]	dQb [J/KW]	Qb [J]	dmb [kg/s]	dmb [kg/KW]	mb [kg]	dQw [J/s]	dQw [J/KW]	dQKrst [J/s]	dQKrst [J/KW]	Qw [J]	Xb[-]	Qb/Qmax [-]	Qmax [J]	Alpha [W/(m^2K)]	Wandwärmestromdichte [MW/m^2]	PQw [W]	Brennraumfläche [m^2]	Gesamtmasse [kg]	m_0[kg]	m_1[kg]	m_2[kg]	Z0_O2 [kg]	Z0_CO2 [kg]	Z0_H2O [kg]	Z0_H [kg]	Z0_O [kg]	Z0_N [kg]	Z0_H2 [kg]	Z0_OH [kg]	Z0_CO [kg]	Z0_NO [kg]	Z0_N2 [kg]	Z0_Ar [kg]	Z0_Diesel [kg]	Z0_RON_95 [kg]	Z1_O2 [kg]	Z1_CO2 [kg]	Z1_H2O [kg]	Z1_H [kg]	Z1_O [kg]	Z1_N [kg]	Z1_H2 [kg]	Z1_OH [kg]	Z1_CO [kg]	Z1_NO [kg]	Z1_N2 [kg]	Z1_Ar [kg]	Z1_Diesel [kg]	Z1_RON_95 [kg]	Z2_O2 [kg]	Z2_CO2 [kg]	Z2_H2O [kg]	Z2_H [kg]	Z2_O [kg]	Z2_N [kg]	Z2_H2 [kg]	Z2_OH [kg]	Z2_CO [kg]	Z2_NO [kg]	Z2_N2 [kg]	Z2_Ar [kg]	Z2_Diesel [kg]	Z2_RON_95 [kg]	 mDieseldampf [kg]	m_Diesel_Z0 [kg]	TKrstVap [K]	mkrstFl [kg]	m_a [kg]	sumdma [kg]	s00 [kg]	dm_a [kg]
-69.6	 0.00789666352891957	 8.30816052240762E-4	 0.998856048431264	 4.97119999047758E-4	 3.150198263387768E-4	 495.32064959715535	 495.32064959715535	 470.7346624810372	 495.30819078147687	 1335.1958971272174	 1335.1958971272174	 2.1319277079731123	 2.1319277079731114	 NaN	 6.795596018939395	 6.795926735437013	 12266.374373976356	 1.6036991912425944	 -29.167448952520655	 0.0	 0.0	 2.000000002E-6	 451.82793516497657	 0.05907174134046864	 0.0	 0.0	 -5.511201095891182	 4.965595415808111E-4	 -0.0068597036629977695	 4251.998393145476	 415.8954003239655	 0.009209251681164278	 467.7800308946746	 0.05079457561697734	 0.004022571175347767	 0.004018571175343766	 2.0000000020000006E-6	 2.000000002E-6	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888893E-7	 8.760223926968799E-14	 2.4788696052826206E-8	 2.1517777390422757E-5	 1.1750558806016416E-6	 3.6440477551165536E-4	 0.7428851018738988	 0.0	 0.0	 0.02320604709873202	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888889E-7	 8.760223926968797E-14	 2.47886960528262E-8	 2.1517777390422757E-5	 1.1750558806016405E-6	 3.644047755116553E-4	 0.7428851018738988	 0.0	 0.0	 0.023206047098732013	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-69.4	 0.007922811421399435	 8.276651695067179E-4	 0.9988549312894157	 4.971194430581783E-4	 3.148743323301707E-4	 496.04240541590036	 496.04240541590036	 471.20339111947067	 496.0298163735294	 1335.8070724364134	 1335.8070724364134	 2.1319277079731123	 2.1319277079731114	 NaN	 6.8314960189393945	 6.831746527154844	 6021.132303128746	 0.7871996003462955	 -29.010009032451396	 0.0	 0.0	 2.000000002E-6	 468.80545978793833	 0.06129137378254606	 0.0	 0.0	 -5.498942821134673	 4.965595415808111E-4	 -0.0068226763865239445	 4251.998393145476	 417.3738230016425	 0.009543570505621612	 483.775690047119	 0.05069126798635294	 0.004022571175347767	 0.004018571175343766	 2.0000000020000006E-6	 2.000000002E-6	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888893E-7	 8.760223926968799E-14	 2.4788696052826206E-8	 2.1517777390422757E-5	 1.1750558806016416E-6	 3.6440477551165536E-4	 0.7428851018738988	 0.0	 0.0	 0.02320604709873202	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888889E-7	 8.760223926968797E-14	 2.47886960528262E-8	 2.1517777390422757E-5	 1.1750558806016405E-6	 3.644047755116553E-4	 0.7428851018738988	 0.0	 0.0	 0.023206047098732013	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-69.19999999999999	 0.007948959313879301	 8.245157956097091E-4	 0.9988537920667021	 4.971188760791876E-4	 3.1474188744318047E-4	 496.74109301122144	 496.74109301122144	 471.66914992018116	 496.72838382764365	 1336.398796648678	 1336.398796648678	 2.1319277079731123	 2.1319277079731114	 NaN	 6.867296018939395	 6.867508774774427	 2865.851270394174	 0.374679854407773	 -28.93507306156984	 0.0	 0.0	 2.000000002E-6	 484.80025881729637	 0.06338252520882967	 0.0	 0.0	 -5.486266316092907	 4.965595415808111E-4	 -0.006805052680220961	 4251.998393145476	 418.85404379149844	 0.009870202783827726	 499.3139154108689	 0.050588009825795276	 0.004022571175347767	 0.004018571175343766	 2.0000000020000006E-6	 2.000000002E-6	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888893E-7	 8.760223926968799E-14	 2.4788696052826206E-8	 2.1517777390422757E-5	 1.1750558806016416E-6	 3.6440477551165536E-4	 0.7428851018738988	 0.0	 0.0	 0.02320604709873202	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888889E-7	 8.760223926968797E-14	 2.47886960528262E-8	 2.1517777390422757E-5	 1.1750558806016405E-6	 3.644047755116553E-4	 0.7428851018738988	 0.0	 0.0	 0.023206047098732013	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-69.0	 0.007975107206359168	 8.213679800207087E-4	 0.9988526221351539	 4.971182938167374E-4	 3.1463104714765915E-4	 497.39988878759317	 497.39988878759317	 472.1289228939688	 497.3870765088142	 1336.9568219481637	 1336.9568219481637	 2.1319277079731123	 2.1319277079731114	 NaN	 6.902796018939394	 6.902978782691227	 -2332.2167168488286	 -0.30491275975954774	 -28.99605561352175	 0.0	 0.0	 2.000000002E-6	 500.34224467910894	 0.06541447608502104	 0.0	 0.0	 -5.473183420875903	 4.965595415808111E-4	 -0.006819394772177114	 4251.998393145476	 420.3320191934554	 0.01018222700150602	 514.0477218011208	 0.05048480275730346	 0.004022571175347767	 0.004018571175343766	 2.0000000020000006E-6	 2.000000002E-6	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888893E-7	 8.760223926968799E-14	 2.4788696052826206E-8	 2.1517777390422757E-5	 1.1750558806016416E-6	 3.6440477551165536E-4	 0.7428851018738988	 0.0	 0.0	 0.02320604709873202	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888889E-7	 8.760223926968797E-14	 2.47886960528262E-8	 2.1517777390422757E-5	 1.1750558806016405E-6	 3.644047755116553E-4	 0.7428851018738988	 0.0	 0.0	 0.023206047098732013	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-68.80000000000001	 0.008001255098839033	 8.182217722741082E-4	 0.9988514365040195	 4.971177037407707E-4	 3.1452671719167245E-4	 498.0481128460467	 498.0481128460467	 472.58801472418395	 498.0352024204587	 1337.5059590220378	 1337.5059590220378	 2.1319277079731123	 2.1319277079731114	 NaN	 6.938096018939395	 6.9385609231948004	 -3968.457642473595	 -0.5188340187315128	 -29.099822417268054	 0.0	 0.0	 2.000000002E-6	 515.0797114702128	 0.06734124457041794	 0.0	 0.0	 -5.459715171961819	 4.965595415808111E-4	 -0.006843799015582658	 4251.998393145476	 421.81482147805696	 0.010491622695958365	 528.5852458652299	 0.0503816484049559	 0.004022571175347767	 0.004018571175343766	 2.0000000020000006E-6	 2.000000002E-6	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888893E-7	 8.760223926968799E-14	 2.4788696052826206E-8	 2.1517777390422757E-5	 1.1750558806016416E-6	 3.6440477551165536E-4	 0.7428851018738988	 0.0	 0.0	 0.02320604709873202	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888889E-7	 8.760223926968797E-14	 2.47886960528262E-8	 2.1517777390422757E-5	 1.1750558806016405E-6	 3.644047755116553E-4	 0.7428851018738988	 0.0	 0.0	 0.023206047098732013	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-68.6	 0.0080274029913189	 8.150772219664519E-4	 0.9988501836788483	 4.971170802230487E-4	 3.144803393702596E-4	 498.585005022094	 498.585005022094	 473.02829489661764	 498.5720430482395	 1337.9609005304237	 1337.9609005304237	 2.1319277079731123	 2.1319277079731114	 NaN	 6.9728960189393945	 6.972847060951223	 -17844.726648539086	 -2.333009968693009	 -29.566424411006658	 0.0	 0.0	 2.000000002E-6	 529.6020799220214	 0.0692398912145724	 0.0	 0.0	 -5.445867193718905	 4.965595415808111E-4	 -0.0069535361204909754	 4251.998393145476	 423.27807387463605	 0.010756167833042328	 540.8045049369499	 0.05027854839486881	 0.004022571175347767	 0.004018571175343766	 2.0000000020000006E-6	 2.000000002E-6	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888893E-7	 8.760223926968799E-14	 2.4788696052826206E-8	 2.1517777390422757E-5	 1.1750558806016416E-6	 3.6440477551165536E-4	 0.7428851018738988	 0.0	 0.0	 0.02320604709873202	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888889E-7	 8.760223926968797E-14	 2.47886960528262E-8	 2.1517777390422757E-5	 1.1750558806016405E-6	 3.644047755116553E-4	 0.7428851018738988	 0.0	 0.0	 0.023206047098732013	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-68.39999999999999	 0.008053550883798766	 8.119343787551682E-4	 0.998848948947885	 4.97116465710621E-4	 3.1440650394758276E-4	 499.1775479638584	 499.1775479638584	 473.47985810778965	 499.16451205244886	 1338.4630006405507	 1338.4630006405507	 2.1319277079731123	 2.1319277079731114	 NaN	 7.007996018939397	 7.0081652372396555	 -11426.968177120245	 -1.4939556763309598	 -29.86521554627285	 0.0	 0.0	 2.000000002E-6	 541.8112826549843	 0.07083611581620441	 0.0	 0.0	 -5.4316999705556634	 4.965595415808111E-4	 -0.007023806875002046	 4251.998393145476	 424.76218538198435	 0.011045079696953383	 554.192444437514	 0.05017550435515459	 0.004022571175347767	 0.004018571175343766	 2.0000000020000006E-6	 2.000000002E-6	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888893E-7	 8.760223926968799E-14	 2.4788696052826206E-8	 2.1517777390422757E-5	 1.1750558806016416E-6	 3.6440477551165536E-4	 0.7428851018738988	 0.0	 0.0	 0.02320604709873202	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888889E-7	 8.760223926968797E-14	 2.47886960528262E-8	 2.1517777390422757E-5	 1.1750558806016405E-6	 3.644047755116553E-4	 0.7428851018738988	 0.0	 0.0	 0.023206047098732013	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-68.2	 0.008079698776278631	 8.087932923572888E-4	 0.9988476681402322	 4.971158282663164E-4	 3.143693339518898E-4	 499.700111550067	 499.700111550067	 473.9200931088318	 499.6870312435947	 1338.9058957988577	 1338.9058957988577	 2.1319277079731123	 2.1319277079731114	 NaN	 7.0429960189393945	 7.042756654714059	 -20280.768170929372	 -2.6514967277127615	 -30.395514891815402	 0.0	 0.0	 2.000000002E-6	 555.2211218637524	 0.07258931098522022	 0.0	 0.0	 -5.417182108358619	 4.965595415808111E-4	 -0.007148524548084292	 4251.998393145476	 426.23672162073063	 0.011306719569957734	 566.155918236538	 0.050072517915879855	 0.004022571175347767	 0.004018571175343766	 2.0000000020000006E-6	 2.000000002E-6	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888893E-7	 8.760223926968799E-14	 2.4788696052826206E-8	 2.1517777390422757E-5	 1.1750558806016416E-6	 3.6440477551165536E-4	 0.7428851018738988	 0.0	 0.0	 0.02320604709873202	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888889E-7	 8.760223926968797E-14	 2.47886960528262E-8	 2.1517777390422757E-5	 1.1750558806016405E-6	 3.644047755116553E-4	 0.7428851018738988	 0.0	 0.0	 0.023206047098732013	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-68.0	 0.008105846668758498	 8.056540125481682E-4	 0.9988463783419118	 4.971151863474525E-4	 3.143316443246051E-4	 500.225508438339	 500.225508438339	 474.3621189432526	 500.2123831909417	 1339.3512265316604	 1339.3512265316604	 2.1319277079731123	 2.1319277079731114	 NaN	 7.077996018939395	 7.077642103089983	 -20280.768170929372	 -2.6514967277127615	 -30.925814237357955	 0.0	 0.0	 2.000000002E-6	 567.1749669497078	 0.07415215026536291	 0.0	 0.0	 -5.402351678305547	 4.965595415808111E-4	 -0.007273242221166538	 4251.998393145476	 427.7193763083589	 0.01157072934506903	 578.1846095779863	 0.04996959070902344	 0.004022571175347767	 0.004018571175343766	 2.0000000020000006E-6	 2.000000002E-6	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888893E-7	 8.760223926968799E-14	 2.4788696052826206E-8	 2.1517777390422757E-5	 1.1750558806016416E-6	 3.6440477551165536E-4	 0.7428851018738988	 0.0	 0.0	 0.02320604709873202	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888889E-7	 8.760223926968797E-14	 2.47886960528262E-8	 2.1517777390422757E-5	 1.1750558806016405E-6	 3.644047755116553E-4	 0.7428851018738988	 0.0	 0.0	 0.023206047098732013	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-67.80000000000001	 0.008131994561238363	 8.025165891602002E-4	 0.9988450794727007	 4.971145399141031E-4	 3.142934339694905E-4	 500.7537502971471	 500.7537502971471	 474.8059416383927	 500.7405795598465	 1339.7990065582399	 1339.7990065582399	 2.1319277079731123	 2.1319277079731114	 NaN	 7.113096018939393	 7.1128245223342725	 -20280.768170929372	 -2.6514967277127615	 -31.456113582900507	 0.0	 0.0	 2.000000002E-6	 579.2245003609776	 0.0757274997857151	 0.0	 0.0	 -5.387206178348404	 4.965595415808111E-4	 -0.007397959894248784	 4251.998393145476	 429.2102072283378	 0.011837743024513412	 590.3094685477665	 0.04986672436843433	 0.004022571175347767	 0.004018571175343766	 2.0000000020000006E-6	 2.000000002E-6	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888893E-7	 8.760223926968799E-14	 2.4788696052826206E-8	 2.1517777390422757E-5	 1.1750558806016416E-6	 3.6440477551165536E-4	 0.7428851018738988	 0.0	 0.0	 0.02320604709873202	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888889E-7	 8.760223926968797E-14	 2.47886960528262E-8	 2.1517777390422757E-5	 1.1750558806016405E-6	 3.644047755116553E-4	 0.7428851018738988	 0.0	 0.0	 0.023206047098732013	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-67.6	 0.00815814245371823	 7.993810720815266E-4	 0.998843771451572	 4.97113888925942E-4	 3.142547018058019E-4	 501.2848487903939	 501.2848487903939	 475.25156720221656	 501.27163201108766	 1340.249245751606	 1340.249245751606	 2.1319277079731123	 2.1319277079731114	 NaN	 7.148596018939393	 7.148306885156082	 -20280.768170929372	 -2.6514967277127615	 -31.98641292844306	 0.0	 0.0	 2.000000002E-6	 591.3704700787152	 0.07731545733693065	 0.0	 0.0	 -5.371743086881018	 4.965595415808111E-4	 -0.0075226775673310296	 4251.998393145476	 430.70927263768647	 0.012107792943662586	 602.5312458395686	 0.04976392052978929	 0.004022571175347767	 0.004018571175343766	 2.0000000020000006E-6	 2.000000002E-6	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888893E-7	 8.760223926968799E-14	 2.4788696052826206E-8	 2.1517777390422757E-5	 1.1750558806016416E-6	 3.6440477551165536E-4	 0.7428851018738988	 0.0	 0.0	 0.02320604709873202	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888889E-7	 8.760223926968797E-14	 2.47886960528262E-8	 2.1517777390422757E-5	 1.1750558806016405E-6	 3.644047755116553E-4	 0.7428851018738988	 0.0	 0.0	 0.023206047098732013	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-67.4	 0.008184290346198097	 7.962475112547419E-4	 0.9988424541966966	 4.971132333422435E-4	 3.142154467611433E-4	 501.8188156184066	 501.8188156184066	 475.6990016512074	 501.8055522418531	 1340.7019540155143	 1340.7019540155143	 2.1319277079731123	 2.1319277079731114	 NaN	 7.184296018939397	 7.184092197981015	 -20280.768170929372	 -2.6514967277127615	 -32.51671227398561	 0.0	 0.0	 2.000000002E-6	 603.6136308504347	 0.07891612159429383	 0.0	 0.0	 -5.35595986256216	 4.965595415808111E-4	 -0.007647395240413276	 4251.998393145476	 432.2166312806657	 0.012380911801471392	 614.850699819967	 0.04966118083055045	 0.004022571175347767	 0.004018571175343766	 2.0000000020000006E-6	 2.000000002E-6	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888893E-7	 8.760223926968799E-14	 2.4788696052826206E-8	 2.1517777390422757E-5	 1.1750558806016416E-6	 3.6440477551165536E-4	 0.7428851018738988	 0.0	 0.0	 0.02320604709873202	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888889E-7	 8.760223926968797E-14	 2.47886960528262E-8	 2.1517777390422757E-5	 1.1750558806016405E-6	 3.644047755116553E-4	 0.7428851018738988	 0.0	 0.0	 0.023206047098732013	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-67.2	 0.008210438238677962	 7.931159566755949E-4	 0.9988411579704676	 4.971125882242781E-4	 3.141453076365548E-4	 502.4155719008722	 502.4155719008722	 476.15900278858703	 502.40223656307353	 1341.2078920907147	 1341.2078920907147	 2.1319277079731123	 2.1319277079731114	 NaN	 7.220796018939395	 7.221044338735522	 -12993.881000815772	 -1.6988130165275301	 -32.85647487729112	 0.0	 0.0	 2.000000002E-6	 615.9757067466074	 0.08053233275109918	 0.0	 0.0	 -5.33985339601194	 4.965595415808111E-4	 -0.007727301809487532	 4251.998393145476	 433.74710273164465	 0.012683032277860334	 628.5521427811138	 0.04955850690992268	 0.004022571175347767	 0.004018571175343766	 2.0000000020000006E-6	 2.000000002E-6	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888893E-7	 8.760223926968799E-14	 2.4788696052826206E-8	 2.1517777390422757E-5	 1.1750558806016416E-6	 3.6440477551165536E-4	 0.7428851018738988	 0.0	 0.0	 0.02320604709873202	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888889E-7	 8.760223926968797E-14	 2.47886960528262E-8	 2.1517777390422757E-5	 1.1750558806016405E-6	 3.644047755116553E-4	 0.7428851018738988	 0.0	 0.0	 0.023206047098732013	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-67.0	 0.008236586131157828	 7.899864583916849E-4	 0.9988398522980332	 4.97111938405037E-4	 3.1407468989523503E-4	 503.01526976860697	 503.01526976860697	 476.62081799539527	 503.00186187194026	 1341.7163728040532	 1341.7163728040532	 2.1319277079731123	 2.1319277079731114	 NaN	 7.257996018939395	 7.258313085313167	 -12993.881000815772	 -1.6988130165275301	 -33.19623748059663	 0.0	 0.0	 2.000000002E-6	 629.7264863388938	 0.08233010228256639	 0.0	 0.0	 -5.323387375555427	 4.965595415808111E-4	 -0.00780720837856179	 4251.998393145476	 435.2860693525324	 0.012989016220368682	 642.3834926029826	 0.04945590040881088	 0.004022571175347767	 0.004018571175343766	 2.0000000020000006E-6	 2.000000002E-6	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888893E-7	 8.760223926968799E-14	 2.4788696052826206E-8	 2.1517777390422757E-5	 1.1750558806016416E-6	 3.6440477551165536E-4	 0.7428851018738988	 0.0	 0.0	 0.02320604709873202	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888889E-7	 8.760223926968797E-14	 2.47886960528262E-8	 2.1517777390422757E-5	 1.1750558806016405E-6	 3.644047755116553E-4	 0.7428851018738988	 0.0	 0.0	 0.023206047098732013	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-66.8	 0.008262734023637695	 7.868590665011566E-4	 0.9988385370947659	 4.971112838424021E-4	 3.140035928318785E-4	 503.61792132964507	 503.61792132964507	 477.08445325292007	 503.60444027314617	 1342.2274051196664	 1342.2274051196664	 2.1319277079731123	 2.1319277079731114	 NaN	 7.2956960189393945	 7.295901635070373	 -12993.881000815772	 -1.6988130165275301	 -33.53600008390214	 0.0	 0.0	 2.000000002E-6	 643.5824664046029	 0.08414162566737303	 0.0	 0.0	 -5.306559050421953	 4.965595415808111E-4	 -0.007887114947636047	 4251.998393145476	 436.8335919027398	 0.013298395940561234	 656.3205617703298	 0.049353362969777166	 0.004022571175347767	 0.004018571175343766	 2.0000000020000006E-6	 2.000000002E-6	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888893E-7	 8.760223926968799E-14	 2.4788696052826206E-8	 2.1517777390422757E-5	 1.1750558806016416E-6	 3.6440477551165536E-4	 0.7428851018738988	 0.0	 0.0	 0.02320604709873202	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888889E-7	 8.760223926968797E-14	 2.47886960528262E-8	 2.1517777390422757E-5	 1.1750558806016405E-6	 3.644047755116553E-4	 0.7428851018738988	 0.0	 0.0	 0.023206047098732013	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-66.60000000000001	 0.00828888191611756	 7.837338311513853E-4	 0.9988372418018068	 4.971106391889152E-4	 3.1390247445351995E-4	 504.2820807445338	 504.2820807445338	 477.5604024418245	 504.2685016656597	 1342.7906105668453	 1342.7906105668453	 2.1319277079731123	 2.1319277079731114	 NaN	 7.334396018939392	 7.334664484856	 -5868.580997431524	 -0.7672551246511249	 -33.689451108832365	 0.0	 0.0	 2.000000002E-6	 657.5662627739179	 0.08596985968699898	 0.0	 0.0	 -5.289365078484553	 4.965595415808111E-4	 -0.007923204101662445	 4251.998393145476	 438.4042559962353	 0.013636813580693928	 671.6252906660387	 0.04925089623699778	 0.004022571175347767	 0.004018571175343766	 2.0000000020000006E-6	 2.000000002E-6	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888893E-7	 8.760223926968799E-14	 2.4788696052826206E-8	 2.1517777390422757E-5	 1.1750558806016416E-6	 3.6440477551165536E-4	 0.7428851018738988	 0.0	 0.0	 0.02320604709873202	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888889E-7	 8.760223926968797E-14	 2.47886960528262E-8	 2.1517777390422757E-5	 1.1750558806016405E-6	 3.644047755116553E-4	 0.7428851018738988	 0.0	 0.0	 0.023206047098732013	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
