vKurbelwinkel	p_Zyl_1	p_Ein	p_Aus
-215.8	2.1469	2.0531	2.0139
-215.6	2.1477	2.0535	2.0115
-215.4	2.1487	2.0538	2.0091
-215.2	2.1487	2.0542	2.0066
-215	2.149	2.0546	2.0041
-214.8	2.1498	2.055	2.0017
-214.6	2.1494	2.0555	1.9994
-214.4	2.1484	2.056	1.997
-214.2	2.1486	2.0565	1.9948
-214	2.1486	2.0571	1.9926
-213.8	2.148	2.0577	1.9904
-213.6	2.1483	2.0583	1.9883
-213.4	2.1478	2.0589	1.9862
-213.2	2.1474	2.0595	1.9843
-213	2.1473	2.0602	1.9824
-212.8	2.1475	2.061	1.9805
-212.6	2.1471	2.0618	1.9786
-212.4	2.1466	2.0625	1.9767
-212.2	2.1479	2.0634	1.9749
-212	2.1492	2.0642	1.9732
-211.8	2.1493	2.0651	1.9715
-211.6	2.1491	2.0659	1.9697
-211.4	2.1503	2.0667	1.9682
-211.2	2.1495	2.0675	1.9666
-211	2.1502	2.0683	1.9651
-210.8	2.1513	2.0692	1.9637
-210.6	2.1527	2.07	1.9623
-210.4	2.1534	2.0708	1.9609
-210.2	2.1543	2.0716	1.9596
-210	2.1559	2.0725	1.9582
-209.8	2.1568	2.0733	1.9569
-209.6	2.1577	2.0741	1.9555
-209.4	2.1584	2.075	1.954
-209.2	2.1593	2.0758	1.9525
-209	2.1607	2.0767	1.951
-208.8	2.1623	2.0776	1.9494
-208.6	2.1634	2.0785	1.9478
-208.4	2.1646	2.0794	1.9462
-208.2	2.1663	2.0803	1.9445
-208	2.1678	2.0812	1.9429
-207.8	2.1694	2.0821	1.9412
-207.6	2.1708	2.083	1.9396
-207.4	2.171	2.0839	1.9379
-207.2	2.1711	2.0847	1.9362
-207	2.1722	2.0856	1.9345
-206.8	2.1724	2.0865	1.9328
-206.6	2.1716	2.0873	1.9311
-206.4	2.1715	2.0881	1.9294
-206.2	2.1721	2.089	1.9277
-206	2.1719	2.0898	1.926
-205.8	2.1713	2.0907	1.9242
-205.6	2.1711	2.0916	1.9224
-205.4	2.1702	2.0924	1.9207
-205.2	2.1696	2.0932	1.9189
-205	2.169	2.0941	1.9171
-204.8	2.1679	2.0948	1.9153
-204.6	2.1673	2.0956	1.9136
-204.4	2.1667	2.0964	1.9119
-204.2	2.1656	2.0971	1.9102
-204	2.1646	2.0978	1.9086
-203.8	2.1633	2.0985	1.9069
-203.6	2.1616	2.0991	1.9052
-203.4	2.1609	2.0996	1.9037
-203.2	2.16	2.1002	1.9021
-203	2.1605	2.1007	1.9006
-202.8	2.1594	2.1011	1.899
-202.6	2.1589	2.1014	1.8975
-202.4	2.1578	2.1018	1.896
-202.2	2.1569	2.102	1.8945
-202	2.1572	2.1023	1.8931
-201.8	2.1573	2.1025	1.8918
-201.6	2.1568	2.1028	1.8905
-201.4	2.1571	2.1029	1.8892
-201.2	2.1581	2.103	1.8881
-201	2.1584	2.1031	1.887
-200.8	2.1582	2.1031	1.8859
-200.6	2.1589	2.1032	1.8849
-200.4	2.1602	2.1032	1.884
-200.2	2.1617	2.1032	1.8832
-200	2.1631	2.1033	1.8824
-199.8	2.164	2.1033	1.8817
-199.6	2.1642	2.1033	1.881
-199.4	2.165	2.1033	1.8804
-199.2	2.1666	2.1033	1.8799
-199	2.1679	2.1033	1.8795
-198.8	2.168	2.1033	1.8791
-198.6	2.1685	2.1034	1.8788
-198.4	2.17	2.1036	1.8786
-198.2	2.1722	2.1039	1.8785
-198	2.1739	2.1042	1.8785
-197.8	2.1748	2.1045	1.8785
-197.6	2.1759	2.1049	1.8786
-197.4	2.1772	2.1053	1.8788
-197.2	2.1786	2.1058	1.879
-197	2.179	2.1063	1.8792
-196.8	2.1788	2.1069	1.8795
-196.6	2.1797	2.1076	1.8798
-196.4	2.18	2.1083	1.8802
-196.2	2.1792	2.1091	1.8806
-196	2.1799	2.11	1.881
-195.8	2.18	2.1108	1.8815
-195.6	2.1785	2.1117	1.8819
-195.4	2.1779	2.1127	1.8824
-195.2	2.1775	2.1138	1.883
-195	2.1762	2.1148	1.8835
-194.8	2.1748	2.1159	1.884
-194.6	2.1744	2.117	1.8846
-194.4	2.1737	2.1182	1.8851
-194.2	2.1724	2.1193	1.8856
-194	2.1722	2.1206	1.8862
-193.8	2.172	2.1218	1.8867
-193.6	2.1701	2.123	1.8871
-193.4	2.1686	2.124	1.8874
-193.2	2.1683	2.1252	1.8878
-193	2.1675	2.1263	1.8881
-192.8	2.1659	2.1273	1.8882
-192.6	2.1651	2.1283	1.8883
-192.4	2.1651	2.1293	1.8884
-192.2	2.1644	2.1302	1.8884
-192	2.1634	2.131	1.8883
-191.8	2.1617	2.1317	1.8881
-191.6	2.1604	2.1323	1.8877
-191.4	2.1601	2.1329	1.8874
-191.2	2.1591	2.1334	1.8869
-191	2.1582	2.1338	1.8863
-190.8	2.1574	2.1341	1.8855
-190.6	2.1573	2.1344	1.8848
-190.4	2.1583	2.1346	1.8839
-190.2	2.1584	2.1347	1.8829
-190	2.1579	2.1347	1.8817
-189.8	2.1582	2.1347	1.8804
-189.6	2.159	2.1346	1.8791
-189.4	2.1604	2.1345	1.8777
-189.2	2.1611	2.1343	1.8762
-189	2.1612	2.134	1.8746
-188.8	2.1626	2.1337	1.8729
-188.6	2.1651	2.1334	1.8713
-188.4	2.1664	2.133	1.8696
-188.2	2.1681	2.1325	1.8679
-188	2.1706	2.1322	1.8662
-187.8	2.1723	2.1317	1.8645
-187.6	2.1735	2.1313	1.8627
-187.4	2.1761	2.1308	1.861
-187.2	2.1778	2.1304	1.8592
-187	2.1789	2.1298	1.8574
-186.8	2.1801	2.1293	1.8556
-186.6	2.1822	2.1289	1.8538
-186.4	2.183	2.1284	1.8519
-186.2	2.1837	2.1279	1.85
-186	2.1853	2.1275	1.8482
-185.8	2.1859	2.127	1.8464
-185.6	2.1853	2.1265	1.8445
-185.4	2.1857	2.126	1.8427
-185.2	2.1868	2.1256	1.841
-185	2.1861	2.125	1.8392
-184.8	2.1849	2.1245	1.8374
-184.6	2.1846	2.1239	1.8357
-184.4	2.1849	2.1234	1.834
-184.2	2.184	2.1228	1.8323
-184	2.1836	2.1222	1.8305
-183.8	2.1828	2.1216	1.8288
-183.6	2.1815	2.121	1.827
-183.4	2.1815	2.1203	1.8253
-183.2	2.1814	2.1197	1.8236
-183	2.1808	2.119	1.8218
-182.8	2.1799	2.1182	1.82
-182.6	2.1792	2.1175	1.8183
-182.4	2.1789	2.1167	1.8165
-182.2	2.1794	2.1158	1.8147
-182	2.1787	2.115	1.813
-181.8	2.1798	2.1141	1.8114
-181.6	2.1755	2.1132	1.8098
-181.4	2.1777	2.1122	1.8082
-181.2	2.1757	2.1112	1.8067
-181	2.1775	2.1102	1.8052
-180.8	2.179	2.1091	1.8038
-180.6	2.179	2.108	1.8024
-180.4	2.1804	2.1069	1.801
-180.2	2.1814	2.1057	1.7997
-180	2.1825	2.1046	1.7984
-179.8	2.1843	2.1033	1.797
-179.6	2.1836	2.102	1.7956
-179.4	2.1847	2.1009	1.7942
-179.2	2.1865	2.0996	1.7927
-179	2.1857	2.0983	1.7913
-178.8	2.189	2.097	1.79
-178.6	2.1904	2.0958	1.7886
-178.4	2.1913	2.0945	1.7873
-178.2	2.1935	2.0933	1.7861
-178	2.1939	2.092	1.7849
-177.8	2.1953	2.0908	1.7836
-177.6	2.1979	2.0896	1.7824
-177.4	2.1994	2.0885	1.7812
-177.2	2.2055	2.0874	1.78
-177	2.2073	2.0864	1.7788
-176.8	2.2068	2.0854	1.7776
-176.6	2.2074	2.0844	1.7764
-176.4	2.2056	2.0834	1.7752
-176.2	2.2057	2.0822	1.7739
-176	2.2098	2.081	1.7726
-175.8	2.213	2.0799	1.7713
-175.6	2.218	2.0788	1.7699
-175.4	2.2191	2.0774	1.7686
-175.2	2.216	2.0761	1.7671
-175	2.2147	2.0747	1.7657
-174.8	2.2111	2.0734	1.7644
-174.6	2.2093	2.072	1.763
-174.4	2.2094	2.0703	1.7616
-174.2	2.209	2.0687	1.7602
-174	2.2091	2.0671	1.7589
-173.8	2.21	2.0654	1.7574
-173.6	2.2054	2.0636	1.756
-173.4	2.2077	2.0619	1.7544
-173.2	2.202	2.0602	1.7529
-173	2.2001	2.0584	1.7512
-172.8	2.198	2.0566	1.7496
-172.6	2.1978	2.0548	1.748
-172.4	2.2021	2.053	1.7465
-172.2	2.2043	2.0512	1.7449
-172	2.2055	2.0493	1.7433
-171.8	2.2056	2.0473	1.7417
-171.6	2.2025	2.0453	1.7403
-171.4	2.2022	2.0432	1.7388
-171.2	2.2011	2.0411	1.7375
-171	2.1993	2.039	1.7361
-170.8	2.2041	2.0371	1.7349
-170.6	2.208	2.0351	1.7338
-170.4	2.2129	2.0331	1.7328
-170.2	2.2174	2.0311	1.7318
-170	2.2175	2.0292	1.7309
-169.8	2.2167	2.0273	1.73
-169.6	2.2158	2.0255	1.7292
-169.4	2.2147	2.0237	1.7285
-169.2	2.2187	2.022	1.7279
-169	2.2201	2.0203	1.7273
-168.8	2.2248	2.0185	1.7269
-168.6	2.2327	2.0168	1.7267
-168.4	2.235	2.0152	1.7264
-168.2	2.236	2.0134	1.7262
-168	2.2363	2.0119	1.7262
-167.8	2.2327	2.0105	1.7263
-167.6	2.2316	2.0088	1.7263
-167.4	2.2315	2.0072	1.7264
-167.2	2.2365	2.0058	1.7266
-167	2.2451	2.0045	1.7269
-166.8	2.2475	2.0031	1.7271
-166.6	2.2495	2.0018	1.7274
-166.4	2.2494	2.0005	1.7278
-166.2	2.2455	1.9993	1.7281
-166	2.2446	1.9981	1.7283
-165.8	2.2457	1.9971	1.7285
-165.6	2.2476	1.9961	1.7286
-165.4	2.2536	1.9952	1.7289
-165.2	2.2567	1.9942	1.7291
-165	2.2594	1.9933	1.7293
-164.8	2.2615	1.9924	1.7296
-164.6	2.2615	1.9915	1.73
-164.4	2.2628	1.9906	1.7303
-164.2	2.2635	1.9896	1.7305
-164	2.2641	1.9887	1.7307
-163.8	2.2668	1.9877	1.7309
-163.6	2.2689	1.9868	1.7311
-163.4	2.2702	1.9858	1.7313
-163.2	2.2713	1.9849	1.7315
-163	2.2724	1.984	1.7316
-162.8	2.2753	1.983	1.7318
-162.6	2.277	1.9819	1.7318
-162.4	2.2764	1.9809	1.7319
-162.2	2.2764	1.9799	1.7319
-162	2.2736	1.9787	1.7318
-161.8	2.2719	1.9776	1.7317
-161.6	2.2742	1.9765	1.7316
-161.4	2.2759	1.9755	1.7314
-161.2	2.2784	1.9744	1.7312
-161	2.2803	1.9733	1.7309
-160.8	2.2803	1.9723	1.7306
-160.6	2.2785	1.9712	1.7302
-160.4	2.2728	1.9701	1.7297
-160.2	2.2696	1.9689	1.7291
-160	2.2714	1.9679	1.7285
-159.8	2.274	1.9668	1.7278
-159.6	2.2798	1.9657	1.727
-159.4	2.2849	1.9648	1.7262
-159.2	2.2867	1.9638	1.7253
-159	2.2857	1.9629	1.7242
-158.8	2.2823	1.9619	1.7231
-158.6	2.2806	1.961	1.722
-158.4	2.2821	1.9602	1.7207
-158.2	2.2848	1.9593	1.7193
-158	2.2919	1.9585	1.7179
-157.8	2.299	1.9578	1.7165
-157.6	2.3021	1.9571	1.7151
-157.4	2.3044	1.9565	1.7137
-157.2	2.3044	1.956	1.7123
-157	2.3038	1.9555	1.7109
-156.8	2.3058	1.9551	1.7095
-156.6	2.31	1.9548	1.7081
-156.4	2.3157	1.9544	1.7066
-156.2	2.3217	1.9541	1.7051
-156	2.3263	1.9539	1.7036
-155.8	2.3298	1.9537	1.7022
-155.6	2.3295	1.9534	1.7006
-155.4	2.3282	1.9532	1.699
-155.2	2.3299	1.953	1.6975
-155	2.3324	1.9528	1.6959
-154.8	2.3359	1.9526	1.6943
-154.6	2.3406	1.9525	1.6927
-154.4	2.3446	1.9524	1.6911
-154.2	2.3462	1.9522	1.6894
-154	2.346	1.9519	1.6877
-153.8	2.347	1.9518	1.6861
-153.6	2.3482	1.9516	1.6845
-153.4	2.3484	1.9514	1.6828
-153.2	2.3513	1.9512	1.6811
-153	2.3551	1.9509	1.6795
-152.8	2.3573	1.9507	1.6779
-152.6	2.3587	1.9504	1.6763
-152.4	2.3592	1.9501	1.6747
-152.2	2.3601	1.9498	1.6732
-152	2.361	1.9494	1.6717
-151.8	2.3622	1.949	1.6701
-151.6	2.3653	1.9486	1.6686
-151.4	2.3682	1.9482	1.6671
-151.2	2.3704	1.9478	1.6656
-151	2.3728	1.9474	1.6641
-150.8	2.3743	1.9471	1.6628
-150.6	2.3756	1.9469	1.6615
-150.4	2.3771	1.9466	1.6602
-150.2	2.3781	1.9464	1.659
-150	2.3807	1.9462	1.6578
-149.8	2.3836	1.9461	1.6567
-149.6	2.3864	1.9461	1.6557
-149.4	2.3898	1.9462	1.6547
-149.2	2.3915	1.9463	1.6537
-149	2.3924	1.9463	1.6526
-148.8	2.3937	1.9465	1.6516
-148.6	2.3955	1.9466	1.6506
-148.4	2.3981	1.9469	1.6496
-148.2	2.4012	1.9472	1.6486
-148	2.4038	1.9476	1.6475
-147.8	2.4062	1.948	1.6465
-147.6	2.4083	1.9484	1.6454
-147.4	2.4114	1.9491	1.6443
-147.2	2.415	1.9497	1.6432
-147	2.4183	1.9504	1.6421
-146.8	2.4221	1.9512	1.641
-146.6	2.4257	1.9521	1.6398
-146.4	2.4293	1.953	1.6386
-146.2	2.433	1.954	1.6374
-146	2.4366	1.9551	1.6362
-145.8	2.4397	1.9562	1.6349
-145.6	2.4429	1.9574	1.6336
-145.4	2.4468	1.9586	1.6323
-145.2	2.4513	1.9598	1.631
-145	2.455	1.9611	1.6296
-144.8	2.4582	1.9624	1.6283
-144.6	2.4616	1.9637	1.6269
-144.4	2.4648	1.9651	1.6257
-144.2	2.4675	1.9665	1.6243
-144	2.4686	1.9678	1.623
-143.8	2.4707	1.9693	1.6216
-143.6	2.474	1.9708	1.6204
-143.4	2.4759	1.9723	1.6191
-143.2	2.4768	1.9738	1.6177
-143	2.4796	1.9754	1.6165
-142.8	2.4834	1.9771	1.6153
-142.6	2.4852	1.9788	1.614
-142.4	2.4862	1.9804	1.6127
-142.2	2.4886	1.9821	1.6115
-142	2.4905	1.9838	1.6103
-141.8	2.4917	1.9854	1.609
-141.6	2.4938	1.9872	1.6078
-141.4	2.4961	1.9889	1.6066
-141.2	2.4973	1.9906	1.6055
-141	2.4989	1.9923	1.6043
-140.8	2.5008	1.9941	1.6033
-140.6	2.5032	1.9959	1.6022
-140.4	2.5054	1.9977	1.6012
-140.2	2.5079	1.9994	1.6002
-140	2.5107	2.0013	1.5993
-139.8	2.514	2.0031	1.5984
-139.6	2.5174	2.0049	1.5976
-139.4	2.5208	2.0067	1.5968
-139.2	2.5241	2.0084	1.596
-139	2.5274	2.0102	1.5952
-138.8	2.5306	2.0119	1.5945
-138.6	2.534	2.0137	1.5938
-138.4	2.5389	2.0155	1.5932
-138.2	2.5439	2.0172	1.5927
-138	2.5481	2.019	1.5922
-137.8	2.5532	2.0207	1.5918
-137.6	2.5592	2.0225	1.5915
-137.4	2.5643	2.0243	1.5913
-137.2	2.5683	2.026	1.5911
-137	2.572	2.0278	1.5909
-136.8	2.5766	2.0296	1.5908
-136.6	2.5821	2.0314	1.5908
-136.4	2.5868	2.0332	1.5908
-136.2	2.5904	2.0349	1.5907
-136	2.5944	2.0366	1.5907
-135.8	2.5999	2.0384	1.5908
-135.6	2.6045	2.0401	1.5908
-135.4	2.6078	2.0417	1.5909
-135.2	2.6121	2.0434	1.5909
-135	2.6176	2.045	1.591
-134.8	2.6224	2.0467	1.5911
-134.6	2.6252	2.0482	1.5911
-134.4	2.6287	2.0498	1.5912
-134.2	2.6326	2.0514	1.5914
-134	2.635	2.0528	1.5915
-133.8	2.639	2.0544	1.5917
-133.6	2.6433	2.0559	1.5919
-133.4	2.6464	2.0574	1.5921
-133.2	2.6487	2.0588	1.5922
-133	2.6522	2.0602	1.5923
-132.8	2.6552	2.0617	1.5925
-132.6	2.6572	2.0631	1.5926
-132.4	2.66	2.0644	1.5927
-132.2	2.6636	2.0658	1.5929
-132	2.6659	2.0671	1.593
-131.8	2.6684	2.0683	1.593
-131.6	2.6721	2.0695	1.5931
-131.4	2.6752	2.0707	1.5931
-131.2	2.6778	2.0718	1.593
-131	2.6798	2.073	1.5929
-130.8	2.6825	2.0741	1.5929
-130.6	2.6855	2.0752	1.5927
-130.4	2.6884	2.0762	1.5926
-130.2	2.6912	2.0772	1.5923
-130	2.6945	2.0782	1.592
-129.8	2.6986	2.0792	1.5916
-129.6	2.7018	2.0801	1.5911
-129.4	2.7044	2.0809	1.5905
-129.2	2.7069	2.0817	1.5899
-129	2.71	2.0826	1.5892
-128.8	2.7137	2.0834	1.5885
-128.6	2.7181	2.0842	1.5876
-128.4	2.722	2.0849	1.5866
-128.2	2.7264	2.0856	1.5856
-128	2.7317	2.0864	1.5845
-127.8	2.7364	2.087	1.5833
-127.6	2.7402	2.0875	1.5821
-127.4	2.7444	2.0881	1.5808
-127.2	2.7491	2.0886	1.5794
-127	2.7544	2.0891	1.5781
-126.8	2.7604	2.0896	1.5768
-126.6	2.766	2.09	1.5754
-126.4	2.7722	2.0904	1.574
-126.2	2.7788	2.0908	1.5727
-126	2.7846	2.0911	1.5713
-125.8	2.7906	2.0914	1.5699
-125.6	2.7962	2.0916	1.5685
-125.4	2.8028	2.0918	1.5671
-125.2	2.8089	2.092	1.5657
-125	2.8159	2.0921	1.5644
-124.8	2.823	2.0923	1.5631
-124.6	2.8292	2.0925	1.5618
-124.4	2.8344	2.0926	1.5605
-124.2	2.8397	2.0927	1.5592
-124	2.8446	2.0928	1.5579
-123.8	2.85	2.0928	1.5566
-123.6	2.8556	2.0929	1.5553
-123.4	2.8607	2.0929	1.554
-123.2	2.8662	2.0928	1.5527
-123	2.8709	2.0929	1.5514
-122.8	2.8757	2.0929	1.5501
-122.6	2.8804	2.0929	1.5488
-122.4	2.8851	2.0929	1.5475
-122.2	2.8893	2.0929	1.5462
-122	2.8943	2.0929	1.5449
-121.8	2.8998	2.0929	1.5437
-121.6	2.9044	2.0929	1.5424
-121.4	2.91	2.093	1.5412
-121.2	2.9154	2.0931	1.54
-121	2.92	2.0932	1.5389
-120.8	2.9248	2.0933	1.5376
-120.6	2.9308	2.0935	1.5365
-120.4	2.936	2.0937	1.5353
-120.2	2.9408	2.0938	1.5341
-120	2.9456	2.0939	1.5329
-119.8	2.9505	2.0941	1.5317
-119.6	2.9549	2.0942	1.5305
-119.4	2.9599	2.0944	1.5294
-119.2	2.9654	2.0945	1.5283
-119	2.9715	2.0947	1.5271
-118.8	2.978	2.0948	1.526
-118.6	2.9842	2.095	1.525
-118.4	2.9902	2.0951	1.5239
-118.2	2.9961	2.0953	1.5229
-118	3.0027	2.0953	1.522
-117.8	3.0097	2.0954	1.521
-117.6	3.0167	2.0955	1.5201
-117.4	3.0242	2.0954	1.5191
-117.2	3.0316	2.0954	1.5181
-117	3.0392	2.0954	1.5172
-116.8	3.0463	2.0953	1.5162
-116.6	3.0522	2.0951	1.5152
-116.4	3.0581	2.0949	1.5142
-116.2	3.0656	2.0946	1.5132
-116	3.0724	2.0943	1.5121
-115.8	3.0805	2.0939	1.5111
-115.6	3.0886	2.0936	1.5101
-115.4	3.0959	2.0932	1.509
-115.2	3.1028	2.0927	1.508
-115	3.1096	2.0923	1.507
-114.8	3.1166	2.0919	1.5059
-114.6	3.1238	2.0914	1.5049
-114.4	3.1308	2.0909	1.5039
-114.2	3.1388	2.0904	1.5029
-114	3.1468	2.0899	1.5019
-113.8	3.155	2.0893	1.5009
-113.6	3.1624	2.0887	1.5
-113.4	3.1687	2.088	1.499
-113.2	3.174	2.0872	1.4979
-113	3.1804	2.0865	1.4969
-112.8	3.1868	2.0857	1.4959
-112.6	3.1927	2.0848	1.4948
-112.4	3.1991	2.0839	1.4938
-112.2	3.2055	2.0829	1.4926
-112	3.2107	2.0819	1.4915
-111.8	3.2157	2.0808	1.4904
-111.6	3.2211	2.0798	1.4893
-111.4	3.2268	2.0786	1.4882
-111.2	3.2329	2.0775	1.4871
-111	3.239	2.0764	1.486
-110.8	3.2456	2.0752	1.4849
-110.6	3.2523	2.074	1.4839
-110.4	3.2596	2.0728	1.4829
-110.2	3.2678	2.0717	1.482
-110	3.2758	2.0704	1.4811
-109.8	3.2831	2.0692	1.4801
-109.6	3.29	2.0678	1.4791
-109.4	3.2983	2.0664	1.4781
-109.2	3.3074	2.0651	1.4772
-109	3.3155	2.0637	1.4763
-108.8	3.3232	2.0623	1.4753
-108.6	3.3314	2.0609	1.4745
-108.4	3.3401	2.0595	1.4737
-108.2	3.3479	2.058	1.4729
-108	3.3558	2.0565	1.4722
-107.8	3.3657	2.0551	1.4716
-107.6	3.3744	2.0536	1.4711
-107.4	3.3829	2.0521	1.4706
-107.2	3.3933	2.0507	1.4703
-107	3.4041	2.0493	1.4701
-106.8	3.4144	2.0477	1.4698
-106.6	3.4244	2.0462	1.4697
-106.4	3.4356	2.0446	1.4696
-106.2	3.4466	2.0431	1.4696
-106	3.4566	2.0414	1.4696
-105.8	3.4678	2.0398	1.4697
-105.6	3.4791	2.0382	1.4697
-105.4	3.4893	2.0365	1.4698
-105.2	3.4999	2.0348	1.4699
-105	3.5118	2.0332	1.47
-104.8	3.5225	2.0315	1.4701
-104.6	3.5322	2.0298	1.4702
-104.4	3.543	2.0281	1.4703
-104.2	3.5541	2.0264	1.4705
-104	3.5637	2.0246	1.4706
-103.8	3.574	2.0228	1.4707
-103.6	3.5848	2.0211	1.4709
-103.4	3.5956	2.0193	1.4711
-103.2	3.606	2.0176	1.4713
-103	3.6154	2.0159	1.4713
-102.8	3.6255	2.0141	1.4714
-102.6	3.6361	2.0124	1.4714
-102.4	3.6465	2.0107	1.4714
-102.2	3.6565	2.0091	1.4714
-102	3.6657	2.0074	1.4713
-101.8	3.6745	2.0056	1.4712
-101.6	3.684	2.004	1.471
-101.4	3.6939	2.0024	1.4708
-101.2	3.7032	2.0009	1.4706
-101	3.7121	1.9993	1.4704
-100.8	3.7214	1.9978	1.4702
-100.6	3.7314	1.9964	1.4699
-100.4	3.7399	1.9949	1.4697
-100.2	3.7484	1.9935	1.4693
-100	3.7581	1.9921	1.469
-99.8	3.7688	1.9907	1.4687
-99.6	3.7787	1.9894	1.4684
-99.4	3.7888	1.988	1.468
-99.2	3.7989	1.9867	1.4675
-99	3.8093	1.9854	1.467
-98.8	3.8203	1.9842	1.4665
-98.6	3.83	1.983	1.4658
-98.4	3.8406	1.9817	1.4651
-98.2	3.8519	1.9806	1.4645
-98	3.8635	1.9794	1.4637
-97.8	3.8748	1.9783	1.4628
-97.6	3.8866	1.9772	1.462
-97.4	3.8986	1.9761	1.4611
-97.2	3.9114	1.9751	1.4602
-97	3.9238	1.9741	1.4593
-96.8	3.9358	1.9731	1.4583
-96.6	3.9482	1.9721	1.4574
-96.4	3.9621	1.9712	1.4564
-96.2	3.9764	1.9704	1.4555
-96	3.9901	1.9695	1.4545
-95.8	4.0043	1.9687	1.4535
-95.6	4.0179	1.9679	1.4525
-95.4	4.0317	1.9672	1.4515
-95.2	4.0454	1.9664	1.4504
-95	4.0587	1.9657	1.4493
-94.8	4.0725	1.965	1.4482
-94.6	4.0866	1.9644	1.447
-94.4	4.1011	1.9639	1.4459
-94.2	4.1153	1.9633	1.4448
-94	4.1297	1.9627	1.4437
-93.8	4.145	1.9622	1.4426
-93.6	4.1597	1.9618	1.4415
-93.4	4.1737	1.9614	1.4403
-93.2	4.1876	1.961	1.4392
-93	4.2022	1.9607	1.438
-92.8	4.2164	1.9605	1.4369
-92.6	4.2296	1.9602	1.4357
-92.4	4.2422	1.96	1.4345
-92.2	4.2563	1.9598	1.4333
-92	4.2707	1.9597	1.4321
-91.8	4.2846	1.9595	1.4309
-91.6	4.2978	1.9594	1.4297
-91.4	4.3119	1.9593	1.4285
-91.2	4.3257	1.9592	1.4273
-91	4.3401	1.9592	1.4261
-90.8	4.3542	1.9591	1.4249
-90.6	4.3679	1.9591	1.4237
-90.4	4.3832	1.9591	1.4225
-90.2	4.3976	1.9591	1.4214
-90	4.4116	1.9591	1.4202
-89.8	4.4269	1.9591	1.4191
-89.6	4.4431	1.9591	1.4181
-89.4	4.4587	1.9592	1.4171
-89.2	4.4741	1.9593	1.4161
-89	4.4897	1.9595	1.4151
-88.8	4.5062	1.9597	1.4142
-88.6	4.5229	1.9599	1.4133
-88.4	4.5398	1.9601	1.4125
-88.2	4.5566	1.9603	1.4117
-88	4.5733	1.9605	1.4108
-87.8	4.5896	1.9608	1.41
-87.6	4.6055	1.961	1.4092
-87.4	4.6233	1.9614	1.4084
-87.2	4.6412	1.9618	1.4077
-87	4.6586	1.9622	1.4069
-86.8	4.6763	1.9627	1.4061
-86.6	4.6946	1.9632	1.4054
-86.4	4.7131	1.9637	1.4047
-86.2	4.7317	1.9642	1.4039
-86	4.7506	1.9648	1.4032
-85.8	4.7687	1.9654	1.4023
-85.6	4.7865	1.966	1.4015
-85.4	4.8059	1.9668	1.4007
-85.2	4.8262	1.9675	1.3999
-85	4.846	1.9683	1.3991
-84.8	4.8661	1.969	1.3983
-84.6	4.8863	1.9697	1.3974
-84.4	4.9069	1.9705	1.3965
-84.2	4.9282	1.9713	1.3956
-84	4.9505	1.9721	1.3947
-83.8	4.9723	1.9728	1.3937
-83.6	4.9935	1.9735	1.3928
-83.4	5.016	1.9743	1.3918
-83.2	5.038	1.975	1.3908
-83	5.0599	1.9757	1.3898
-82.8	5.0825	1.9764	1.3887
-82.6	5.1052	1.9772	1.3877
-82.4	5.1277	1.9778	1.3866
-82.2	5.1503	1.9784	1.3855
-82	5.1744	1.979	1.3844
-81.8	5.1977	1.9796	1.3834
-81.6	5.2208	1.9801	1.3824
-81.4	5.2446	1.9806	1.3814
-81.2	5.2677	1.9812	1.3804
-81	5.2907	1.9817	1.3794
-80.8	5.3144	1.9821	1.3784
-80.6	5.3378	1.9826	1.3775
-80.4	5.3605	1.983	1.3766
-80.2	5.3835	1.9834	1.3757
-80	5.4072	1.9838	1.3748
-79.8	5.4299	1.9842	1.3739
-79.6	5.4526	1.9846	1.3731
-79.4	5.4775	1.9852	1.3723
-79.2	5.5013	1.9857	1.3715
-79	5.5241	1.9861	1.3708
-78.8	5.5482	1.9867	1.3701
-78.6	5.573	1.9873	1.3694
-78.4	5.5965	1.9879	1.3688
-78.2	5.6207	1.9886	1.3682
-78	5.6446	1.9892	1.3676
-77.8	5.6689	1.99	1.3671
-77.6	5.6947	1.9908	1.3666
-77.4	5.7216	1.9917	1.3662
-77.2	5.7478	1.9927	1.3659
-77	5.7739	1.9937	1.3656
-76.8	5.8007	1.9947	1.3653
-76.6	5.8271	1.9959	1.365
-76.4	5.8537	1.997	1.3647
-76.2	5.8818	1.9983	1.3645
-76	5.9104	1.9997	1.3644
-75.8	5.938	2.0011	1.3642
-75.6	5.966	2.0026	1.364
-75.4	5.9947	2.0042	1.3639
-75.2	6.0228	2.0058	1.3638
-75	6.052	2.0075	1.3637
-74.8	6.0817	2.0093	1.3636
-74.6	6.1103	2.0111	1.3634
-74.4	6.1388	2.0129	1.3633
-74.2	6.1682	2.0148	1.3632
-74	6.1973	2.0166	1.3632
-73.8	6.226	2.0185	1.3631
-73.6	6.2562	2.0205	1.3631
-73.4	6.2863	2.0225	1.3631
-73.2	6.3152	2.0244	1.363
-73	6.3445	2.0264	1.3629
-72.8	6.3743	2.0283	1.3629
-72.6	6.404	2.0302	1.3628
-72.4	6.4339	2.0321	1.3627
-72.2	6.4638	2.0339	1.3626
-72	6.4934	2.0357	1.3625
-71.8	6.524	2.0373	1.3623
-71.6	6.5561	2.039	1.3623
-71.4	6.5879	2.0407	1.3622
