vKurbelwinkel	p_Zyl_1	p_Ein	p_Aus
[KWnZOT]	[bar]	[bar]	[bar]
-182.5	2.1949	2.2409	2.765
-182.4	2.1949	2.2409	2.7652
-182.3	2.195	2.2409	2.7654
-182.2	2.1949	2.2409	2.7657
-182.1	2.195	2.2409	2.7659
-182	2.1951	2.2408	2.7662
-181.9	2.1953	2.2408	2.7664
-181.8	2.1954	2.2407	2.7666
-181.7	2.1955	2.2407	2.7669
-181.6	2.1956	2.2407	2.7672
-181.5	2.1957	2.2406	2.7674
-181.4	2.1958	2.2405	2.7677
-181.3	2.1958	2.2404	2.7679
-181.2	2.1959	2.2404	2.7682
-181.1	2.196	2.2403	2.7684
-181	2.1961	2.2402	2.7687
-180.9	2.1962	2.2401	2.7689
-180.8	2.1962	2.2401	2.7692
-180.7	2.1963	2.24	2.7694
-180.6	2.1965	2.2399	2.7695
-180.5	2.1964	2.2398	2.7696
-180.4	2.1965	2.2397	2.7697
-180.3	2.1966	2.2396	2.7698
-180.2	2.1967	2.2396	2.7699
-180.1	2.1967	2.2395	2.77
-180	2.1968	2.2394	2.77
-179.9	2.1968	2.2394	2.77
-179.8	2.1968	2.2393	2.77
-179.7	2.1969	2.2392	2.77
-179.6	2.1969	2.2391	2.77
-179.5	2.1969	2.2391	2.7699
-179.4	2.197	2.239	2.7699
-179.3	2.197	2.2389	2.7699
-179.2	2.197	2.2389	2.7698
-179.1	2.197	2.2388	2.7698
-179	2.1971	2.2387	2.7697
-178.9	2.1971	2.2387	2.7697
-178.8	2.197	2.2386	2.7696
-178.7	2.197	2.2386	2.7696
-178.6	2.1969	2.2385	2.7695
-178.5	2.1969	2.2385	2.7695
-178.4	2.1969	2.2384	2.7695
-178.3	2.1969	2.2384	2.7694
-178.2	2.197	2.2383	2.7694
-178.1	2.197	2.2383	2.7694
-178	2.1969	2.2382	2.7694
-177.9	2.1969	2.2381	2.7693
-177.8	2.1969	2.2381	2.7693
-177.7	2.197	2.238	2.7693
-177.6	2.197	2.2379	2.7693
-177.5	2.197	2.2378	2.7692
-177.4	2.1971	2.2377	2.7692
-177.3	2.1971	2.2377	2.7691
-177.2	2.1973	2.2376	2.769
-177.1	2.1974	2.2375	2.7689
-177	2.1975	2.2374	2.7688
-176.9	2.1976	2.2373	2.7687
-176.8	2.1976	2.2372	2.7685
-176.7	2.1977	2.2371	2.7684
-176.6	2.1978	2.237	2.7682
-176.5	2.1979	2.2369	2.7681
-176.4	2.1982	2.2368	2.7679
-176.3	2.1983	2.2367	2.7677
-176.2	2.1986	2.2365	2.7675
-176.1	2.1988	2.2364	2.7673
-176	2.1989	2.2362	2.767
-175.9	2.1991	2.2361	2.7668
-175.8	2.1993	2.2359	2.7665
-175.7	2.1994	2.2357	2.7662
-175.6	2.1995	2.2356	2.7659
-175.5	2.1996	2.2354	2.7655
-175.4	2.1998	2.2353	2.7652
-175.3	2.2	2.2352	2.7649
-175.2	2.2001	2.235	2.7646
-175.1	2.2003	2.2349	2.7642
-175	2.2005	2.2347	2.7638
-174.9	2.2006	2.2346	2.7634
-174.8	2.2007	2.2344	2.763
-174.7	2.2009	2.2342	2.7626
-174.6	2.201	2.234	2.7621
-174.5	2.2011	2.2339	2.7617
-174.4	2.2012	2.2337	2.7612
-174.3	2.2013	2.2335	2.7608
-174.2	2.2016	2.2333	2.7603
-174.1	2.2017	2.2331	2.7599
-174	2.2019	2.2329	2.7595
-173.9	2.2021	2.2327	2.759
-173.8	2.2024	2.2325	2.7586
-173.7	2.2027	2.2323	2.7582
-173.6	2.2029	2.2321	2.7577
-173.5	2.2031	2.2319	2.7572
-173.4	2.2034	2.2317	2.7568
-173.3	2.2036	2.2315	2.7564
-173.2	2.2038	2.2313	2.756
-173.1	2.204	2.2311	2.7556
-173	2.2042	2.2309	2.7552
-172.9	2.2044	2.2307	2.7549
-172.8	2.2046	2.2305	2.7546
-172.7	2.2048	2.2303	2.7543
-172.6	2.205	2.23	2.7539
-172.5	2.2052	2.2298	2.7536
-172.4	2.2053	2.2296	2.7534
-172.3	2.2055	2.2294	2.7531
-172.2	2.2058	2.2292	2.7528
-172.1	2.206	2.229	2.7526
-172	2.2061	2.2288	2.7523
-171.9	2.2063	2.2286	2.752
-171.8	2.2064	2.2284	2.7518
-171.7	2.2066	2.2282	2.7515
-171.6	2.2067	2.2281	2.7513
-171.5	2.207	2.2279	2.7511
-171.4	2.2072	2.2277	2.7508
-171.3	2.2074	2.2276	2.7506
-171.2	2.2076	2.2274	2.7503
-171.1	2.2078	2.2272	2.75
-171	2.208	2.227	2.7498
-170.9	2.2082	2.2268	2.7495
-170.8	2.2084	2.2267	2.7492
-170.7	2.2086	2.2265	2.7489
-170.6	2.2088	2.2264	2.7486
-170.5	2.209	2.2262	2.7483
-170.4	2.2093	2.2261	2.748
-170.3	2.2096	2.226	2.7477
-170.2	2.2099	2.2259	2.7474
-170.1	2.2102	2.2258	2.7471
-170	2.2105	2.2257	2.7467
-169.9	2.2107	2.2256	2.7464
-169.8	2.2111	2.2255	2.7461
-169.7	2.2114	2.2254	2.7458
-169.6	2.2117	2.2253	2.7455
-169.5	2.212	2.2252	2.7451
-169.4	2.2123	2.2251	2.7448
-169.3	2.2126	2.2251	2.7446
-169.2	2.2129	2.225	2.7443
-169.1	2.2132	2.2249	2.744
-169	2.2134	2.2249	2.7437
-168.9	2.2138	2.2248	2.7434
-168.8	2.214	2.2247	2.7432
-168.7	2.2143	2.2247	2.7429
-168.6	2.2146	2.2246	2.7426
-168.5	2.2149	2.2246	2.7424
-168.4	2.2151	2.2246	2.7422
-168.3	2.2155	2.2245	2.7419
-168.2	2.2158	2.2245	2.7417
-168.1	2.2161	2.2245	2.7415
-168	2.2164	2.2244	2.7413
-167.9	2.2167	2.2244	2.741
-167.8	2.217	2.2244	2.7409
-167.7	2.2174	2.2244	2.7407
-167.6	2.2177	2.2244	2.7405
-167.5	2.2181	2.2244	2.7404
-167.4	2.2185	2.2244	2.7402
-167.3	2.2188	2.2244	2.7401
-167.2	2.2191	2.2244	2.7399
-167.1	2.2195	2.2244	2.7398
-167	2.2199	2.2244	2.7397
-166.9	2.2202	2.2244	2.7396
-166.8	2.2206	2.2245	2.7395
-166.7	2.221	2.2245	2.7394
-166.6	2.2215	2.2245	2.7393
-166.5	2.2218	2.2245	2.7392
-166.4	2.2221	2.2246	2.7392
-166.3	2.2225	2.2246	2.739
-166.2	2.223	2.2246	2.7389
-166.1	2.2234	2.2247	2.7389
-166	2.2237	2.2247	2.7388
-165.9	2.2242	2.2248	2.7387
-165.8	2.2246	2.2248	2.7385
-165.7	2.225	2.2249	2.7385
-165.6	2.2254	2.225	2.7383
-165.5	2.2257	2.2251	2.7382
-165.4	2.2261	2.2252	2.738
-165.3	2.2265	2.2252	2.7379
-165.2	2.2268	2.2254	2.7378
-165.1	2.2272	2.2254	2.7376
-165	2.2275	2.2255	2.7374
-164.9	2.2279	2.2257	2.7373
-164.8	2.2283	2.2258	2.7372
-164.7	2.2286	2.226	2.7371
-164.6	2.229	2.2261	2.737
-164.5	2.2293	2.2263	2.7369
-164.4	2.2296	2.2265	2.7367
-164.3	2.2299	2.2266	2.7367
-164.2	2.2303	2.2268	2.7366
-164.1	2.2306	2.227	2.7366
-164	2.231	2.2272	2.7366
-163.9	2.2314	2.2274	2.7366
-163.8	2.2317	2.2276	2.7367
-163.7	2.2322	2.2278	2.7369
-163.6	2.2324	2.228	2.737
-163.5	2.2328	2.2282	2.7372
-163.4	2.2332	2.2285	2.7374
-163.3	2.2337	2.2287	2.7377
-163.2	2.2341	2.2289	2.7379
-163.1	2.2346	2.2291	2.7382
-163	2.2351	2.2293	2.7385
-162.9	2.2355	2.2295	2.7388
-162.8	2.2359	2.2297	2.739
-162.7	2.2364	2.2298	2.7393
-162.6	2.2371	2.23	2.7396
-162.5	2.2375	2.2302	2.7399
-162.4	2.238	2.2304	2.7402
-162.3	2.2386	2.2305	2.7405
-162.2	2.2391	2.2307	2.7408
-162.1	2.2398	2.2309	2.7411
-162	2.2404	2.231	2.7413
-161.9	2.2411	2.2312	2.7415
-161.8	2.2417	2.2313	2.7418
-161.7	2.2425	2.2315	2.742
-161.6	2.2431	2.2316	2.7423
-161.5	2.2437	2.2318	2.7424
-161.4	2.2444	2.2319	2.7426
-161.3	2.245	2.232	2.7428
-161.2	2.2457	2.2322	2.7431
-161.1	2.2463	2.2323	2.7433
-161	2.2469	2.2325	2.7435
-160.9	2.2475	2.2327	2.7438
-160.8	2.2481	2.2328	2.7439
-160.7	2.2488	2.233	2.7442
-160.6	2.2494	2.2331	2.7444
-160.5	2.25	2.2333	2.7447
-160.4	2.2506	2.2334	2.7449
-160.3	2.2512	2.2336	2.7451
-160.2	2.2519	2.2337	2.7454
-160.1	2.2525	2.2338	2.7457
-160	2.2532	2.234	2.746
-159.9	2.2538	2.2341	2.7463
-159.8	2.2544	2.2343	2.7466
-159.7	2.2551	2.2344	2.7469
-159.6	2.2557	2.2345	2.7472
-159.5	2.2563	2.2346	2.7475
-159.4	2.2569	2.2347	2.7478
-159.3	2.2577	2.2348	2.7481
-159.2	2.2584	2.2349	2.7485
-159.1	2.2591	2.235	2.7488
-159	2.2596	2.2351	2.749
-158.9	2.2602	2.2352	2.7493
-158.8	2.2608	2.2353	2.7496
-158.7	2.2617	2.2354	2.7499
-158.6	2.2629	2.2355	2.7503
-158.5	2.2637	2.2357	2.7506
-158.4	2.264	2.2357	2.7508
-158.3	2.264	2.2358	2.7512
-158.2	2.2641	2.236	2.7514
-158.1	2.2648	2.236	2.7516
-158	2.2658	2.2361	2.7519
-157.9	2.2668	2.2363	2.7522
-157.8	2.2673	2.2364	2.7524
-157.7	2.2674	2.2365	2.7527
-157.6	2.2675	2.2366	2.753
-157.5	2.2681	2.2368	2.7532
-157.4	2.2694	2.2369	2.7535
-157.3	2.2705	2.237	2.7537
-157.2	2.2711	2.2371	2.7539
-157.1	2.2716	2.2373	2.7541
-157	2.2722	2.2374	2.7543
-156.9	2.2727	2.2376	2.7545
-156.8	2.273	2.2377	2.7547
-156.7	2.2732	2.2379	2.7549
-156.6	2.2736	2.238	2.755
-156.5	2.2742	2.2381	2.7552
-156.4	2.275	2.2382	2.7553
-156.3	2.2753	2.2383	2.7554
-156.2	2.2749	2.2384	2.7555
-156.1	2.2748	2.2385	2.7556
-156	2.2757	2.2386	2.7557
-155.9	2.2764	2.2387	2.7557
-155.8	2.2766	2.2388	2.7558
-155.7	2.2772	2.2389	2.756
-155.6	2.2777	2.2389	2.7561
-155.5	2.2777	2.239	2.7562
-155.4	2.2781	2.2391	2.7563
-155.3	2.2795	2.2392	2.7564
-155.2	2.2807	2.2393	2.7566
-155.1	2.2808	2.2393	2.7567
-155	2.2806	2.2394	2.7569
-154.9	2.2811	2.2395	2.757
-154.8	2.2822	2.2397	2.7572
-154.7	2.2832	2.2398	2.7574
-154.6	2.2838	2.2399	2.7576
-154.5	2.2835	2.24	2.7578
-154.4	2.283	2.2401	2.758
-154.3	2.2835	2.2402	2.7582
-154.2	2.285	2.2403	2.7584
-154.1	2.2864	2.2404	2.7586
-154	2.2872	2.2406	2.7589
-153.9	2.2873	2.2407	2.7591
-153.8	2.2876	2.2409	2.7594
-153.7	2.2881	2.2411	2.7597
-153.6	2.2895	2.2412	2.7599
-153.5	2.2913	2.2414	2.7601
-153.4	2.2925	2.2415	2.7604
-153.3	2.2931	2.2417	2.7606
-153.2	2.2936	2.2419	2.7609
-153.1	2.2948	2.242	2.7612
-153	2.2961	2.2422	2.7614
-152.9	2.297	2.2423	2.7616
-152.8	2.2979	2.2425	2.7619
-152.7	2.2992	2.2426	2.7621
-152.6	2.3007	2.2428	2.7622
-152.5	2.3022	2.2429	2.7624
-152.4	2.3032	2.243	2.7626
-152.3	2.3039	2.2432	2.7627
-152.2	2.3046	2.2433	2.7628
-152.1	2.3063	2.2435	2.7629
-152	2.3082	2.2436	2.763
-151.9	2.3091	2.2438	2.763
-151.8	2.31	2.2439	2.7631
-151.7	2.3112	2.244	2.7631
-151.6	2.3121	2.244	2.7631
-151.5	2.3131	2.2441	2.763
-151.4	2.3148	2.2442	2.7629
-151.3	2.3164	2.2443	2.7628
-151.2	2.3167	2.2444	2.7627
-151.1	2.3165	2.2444	2.7625
-151	2.3175	2.2446	2.7623
-150.9	2.3191	2.2447	2.7621
-150.8	2.3202	2.2449	2.7618
-150.7	2.3206	2.2451	2.7616
-150.6	2.321	2.2453	2.7613
-150.5	2.3215	2.2455	2.761
-150.4	2.3222	2.2457	2.7607
-150.3	2.3233	2.2459	2.7604
-150.2	2.3239	2.2461	2.7601
-150.1	2.3242	2.2463	2.7598
-150	2.3245	2.2466	2.7595
-149.9	2.3251	2.2469	2.7593
-149.8	2.3258	2.2471	2.759
-149.7	2.3265	2.2474	2.7586
-149.6	2.3272	2.2477	2.7584
-149.5	2.328	2.248	2.7581
-149.4	2.3286	2.2483	2.7579
-149.3	2.3295	2.2486	2.7576
-149.2	2.3307	2.2489	2.7574
-149.1	2.3318	2.2492	2.7571
-149	2.3324	2.2495	2.757
-148.9	2.333	2.2498	2.7567
-148.8	2.334	2.2501	2.7566
-148.7	2.3351	2.2504	2.7564
-148.6	2.3359	2.2507	2.7561
-148.5	2.3365	2.251	2.756
-148.4	2.3373	2.2512	2.7558
-148.3	2.338	2.2515	2.7557
-148.2	2.3388	2.2516	2.7554
-148.1	2.3397	2.2518	2.7552
-148	2.3408	2.252	2.755
-147.9	2.3418	2.2521	2.7548
-147.8	2.3427	2.2523	2.7546
-147.7	2.3437	2.2524	2.7543
-147.6	2.3449	2.2526	2.7541
-147.5	2.346	2.2528	2.7539
-147.4	2.3471	2.253	2.7536
-147.3	2.3481	2.2533	2.7534
-147.2	2.3491	2.2534	2.7532
-147.1	2.3503	2.2537	2.7529
-147	2.3517	2.2539	2.7528
-146.9	2.3531	2.2541	2.7525
-146.8	2.3545	2.2543	2.7523
-146.7	2.3557	2.2545	2.7521
-146.6	2.3571	2.2546	2.7518
-146.5	2.3584	2.2548	2.7516
-146.4	2.3598	2.2549	2.7514
-146.3	2.361	2.255	2.7512
-146.2	2.3624	2.2553	2.751
-146.1	2.3637	2.2555	2.7508
-146	2.365	2.2558	2.7505
-145.9	2.3663	2.256	2.7503
-145.8	2.3675	2.2563	2.7501
-145.7	2.3688	2.2566	2.7498
-145.6	2.3701	2.2569	2.7496
-145.5	2.3714	2.2571	2.7494
-145.4	2.3726	2.2574	2.7492
-145.3	2.3739	2.2576	2.7489
-145.2	2.3749	2.2578	2.7487
-145.1	2.3758	2.2579	2.7485
-145	2.3768	2.2581	2.7483
-144.9	2.3779	2.2583	2.7481
-144.8	2.3789	2.2584	2.7479
-144.7	2.3799	2.2586	2.7476
-144.6	2.3808	2.2588	2.7474
-144.5	2.3818	2.259	2.7472
-144.4	2.3829	2.2592	2.7469
-144.3	2.384	2.2594	2.7467
-144.2	2.3851	2.2596	2.7464
-144.1	2.3861	2.2599	2.7462
-144	2.3872	2.2601	2.7459
-143.9	2.3884	2.2604	2.7457
-143.8	2.3893	2.2606	2.7454
-143.7	2.3904	2.2609	2.7451
-143.6	2.3914	2.2611	2.7448
-143.5	2.3923	2.2613	2.7445
-143.4	2.3934	2.2615	2.7442
-143.3	2.3945	2.2617	2.7439
-143.2	2.3957	2.2619	2.7436
-143.1	2.3967	2.2621	2.7433
-143	2.3978	2.2622	2.743
-142.9	2.3991	2.2624	2.7426
-142.8	2.4003	2.2625	2.7423
-142.7	2.4014	2.2627	2.742
-142.6	2.4026	2.2629	2.7416
-142.5	2.4038	2.2631	2.7413
-142.4	2.4049	2.2633	2.741
-142.3	2.406	2.2635	2.7407
-142.2	2.4072	2.2637	2.7404
-142.1	2.4084	2.2639	2.7401
-142	2.4095	2.2641	2.7398
-141.9	2.4107	2.2643	2.7395
-141.8	2.412	2.2644	2.7393
-141.7	2.4131	2.2646	2.739
-141.6	2.4143	2.2648	2.7388
-141.5	2.4155	2.2649	2.7386
-141.4	2.4167	2.265	2.7383
-141.3	2.4179	2.2651	2.7381
-141.2	2.4191	2.2652	2.7379
-141.1	2.4205	2.2653	2.7378
-141	2.4217	2.2654	2.7376
-140.9	2.4229	2.2655	2.7374
-140.8	2.4242	2.2656	2.7371
-140.7	2.4257	2.2657	2.737
-140.6	2.4272	2.2658	2.7368
-140.5	2.4286	2.2658	2.7367
-140.4	2.4302	2.2659	2.7365
-140.3	2.4317	2.2659	2.7363
-140.2	2.4332	2.2659	2.7362
-140.1	2.4347	2.2659	2.736
-140	2.4362	2.2659	2.7359
-139.9	2.4376	2.2659	2.7358
-139.8	2.439	2.2659	2.7356
-139.7	2.4404	2.2659	2.7354
-139.6	2.4418	2.2659	2.7353
-139.5	2.4432	2.2659	2.7351
-139.4	2.4447	2.2659	2.735
-139.3	2.4463	2.2659	2.7349
-139.2	2.4478	2.2659	2.7347
-139.1	2.4493	2.2659	2.7345
-139	2.4509	2.266	2.7345
-138.9	2.4524	2.266	2.7344
-138.8	2.4538	2.2661	2.7343
-138.7	2.4552	2.2661	2.7342
-138.6	2.4566	2.2662	2.7342
-138.5	2.458	2.2662	2.7342
-138.4	2.4594	2.2663	2.7342
-138.3	2.4609	2.2664	2.7342
-138.2	2.4625	2.2664	2.7342
-138.1	2.4639	2.2665	2.7342
-138	2.4653	2.2666	2.7343
-137.9	2.4668	2.2666	2.7343
-137.8	2.4683	2.2666	2.7344
-137.7	2.4698	2.2667	2.7345
-137.6	2.4713	2.2667	2.7345
-137.5	2.4728	2.2667	2.7345
-137.4	2.4743	2.2666	2.7346
-137.3	2.4758	2.2666	2.7347
-137.2	2.4773	2.2665	2.7347
-137.1	2.4788	2.2665	2.7347
-137	2.4803	2.2664	2.7348
-136.9	2.4819	2.2663	2.7348
-136.8	2.4835	2.2662	2.7348
-136.7	2.4851	2.2662	2.7349
-136.6	2.4867	2.266	2.7349
-136.5	2.4881	2.2659	2.735
-136.4	2.4897	2.2658	2.735
-136.3	2.4912	2.2657	2.7351
-136.2	2.4927	2.2656	2.7351
-136.1	2.4942	2.2655	2.7352
-136	2.4957	2.2655	2.7353
-135.9	2.4972	2.2654	2.7353
-135.8	2.4987	2.2653	2.7354
-135.7	2.5003	2.2652	2.7355
-135.6	2.5019	2.2651	2.7355
-135.5	2.5035	2.2649	2.7356
-135.4	2.5051	2.2649	2.7358
-135.3	2.5067	2.2648	2.7359
-135.2	2.5083	2.2648	2.7361
-135.1	2.5098	2.2647	2.7363
-135	2.5115	2.2647	2.7364
-134.9	2.5131	2.2647	2.7367
-134.8	2.5147	2.2646	2.7369
-134.7	2.5163	2.2646	2.7371
-134.6	2.5179	2.2645	2.7374
-134.5	2.5194	2.2645	2.7376
-134.4	2.521	2.2644	2.7379
-134.3	2.5228	2.2644	2.7381
-134.2	2.5244	2.2643	2.7384
-134.1	2.5261	2.2643	2.7386
-134	2.5279	2.2642	2.7388
-133.9	2.5297	2.2642	2.7391
-133.8	2.5315	2.2641	2.7394
-133.7	2.5333	2.2641	2.7396
-133.6	2.535	2.264	2.7398
-133.5	2.5369	2.2639	2.74
-133.4	2.5387	2.2638	2.7403
-133.3	2.5406	2.2638	2.7405
-133.2	2.5424	2.2637	2.7407
-133.1	2.5444	2.2636	2.7409
-133	2.5464	2.2636	2.7411
-132.9	2.5483	2.2635	2.7413
-132.8	2.5503	2.2635	2.7415
-132.7	2.5524	2.2634	2.7417
-132.6	2.5543	2.2632	2.7419
-132.5	2.5563	2.2631	2.7421
-132.4	2.5584	2.263	2.7423
-132.3	2.5604	2.2629	2.7425
-132.2	2.5624	2.2627	2.7427
-132.1	2.5645	2.2626	2.7429
-132	2.5665	2.2625	2.743
-131.9	2.5686	2.2623	2.7432
-131.8	2.5706	2.2622	2.7434
-131.7	2.5727	2.2621	2.7435
-131.6	2.5748	2.262	2.7436
-131.5	2.5769	2.262	2.7438
-131.4	2.5789	2.2619	2.744
-131.3	2.5809	2.2619	2.7441
-131.2	2.5829	2.2618	2.7442
-131.1	2.5848	2.2618	2.7443
-131	2.5869	2.2617	2.7444
-130.9	2.5887	2.2616	2.7446
-130.8	2.5906	2.2616	2.7447
-130.7	2.5926	2.2615	2.7448
-130.6	2.5945	2.2614	2.7449
-130.5	2.5965	2.2614	2.745
-130.4	2.5986	2.2614	2.7451
-130.3	2.6006	2.2613	2.7452
-130.2	2.6027	2.2613	2.7453
-130.1	2.6047	2.2613	2.7454
-130	2.6068	2.2612	2.7455
-129.9	2.6088	2.2611	2.7457
-129.8	2.6108	2.261	2.7458
-129.7	2.6128	2.261	2.746
-129.6	2.6149	2.2609	2.7462
-129.5	2.6169	2.2607	2.7464
-129.4	2.6189	2.2606	2.7466
-129.3	2.6209	2.2606	2.7468
-129.2	2.6229	2.2605	2.747
-129.1	2.6251	2.2605	2.7472
-129	2.6271	2.2604	2.7474
-128.9	2.6293	2.2604	2.7477
-128.8	2.6314	2.2604	2.748
-128.7	2.6335	2.2603	2.7482
-128.6	2.6355	2.2602	2.7485
-128.5	2.6376	2.2602	2.7488
-128.4	2.6398	2.2601	2.749
-128.3	2.6419	2.26	2.7493
-128.2	2.644	2.26	2.7496
-128.1	2.6462	2.2599	2.7498
-128	2.6483	2.2599	2.75
-127.9	2.6504	2.26	2.7503
-127.8	2.6525	2.26	2.7504
-127.7	2.6548	2.26	2.7506
-127.6	2.657	2.2601	2.7508
-127.5	2.6591	2.2601	2.751
-127.4	2.6613	2.2601	2.7512
-127.3	2.6634	2.2602	2.7513
-127.2	2.6657	2.2602	2.7515
-127.1	2.6679	2.2602	2.7517
-127	2.6702	2.2602	2.7518
-126.9	2.6724	2.2602	2.752
-126.8	2.6747	2.2602	2.7521
-126.7	2.6771	2.2601	2.7523
-126.6	2.6794	2.2601	2.7524
-126.5	2.6817	2.2601	2.7525
-126.4	2.684	2.26	2.7526
-126.3	2.6863	2.2599	2.7527
-126.2	2.6886	2.2598	2.7528
-126.1	2.6909	2.2597	2.7528
-126	2.6933	2.2596	2.7529
-125.9	2.6956	2.2594	2.753
-125.8	2.698	2.2593	2.753
-125.7	2.7003	2.2592	2.7531
-125.6	2.7026	2.259	2.7531
-125.5	2.7049	2.2589	2.753
-125.4	2.7073	2.2587	2.753
-125.3	2.7098	2.2586	2.7529
-125.2	2.7122	2.2585	2.7529
-125.1	2.7145	2.2583	2.7528
-125	2.7169	2.2582	2.7528
-124.9	2.7193	2.258	2.7527
-124.8	2.7217	2.2579	2.7526
-124.7	2.7241	2.2577	2.7525
-124.6	2.7265	2.2576	2.7524
-124.5	2.729	2.2575	2.7523
-124.4	2.7315	2.2575	2.7521
-124.3	2.734	2.2574	2.752
-124.2	2.7364	2.2574	2.7518
-124.1	2.7389	2.2573	2.7517
-124	2.7414	2.2573	2.7515
-123.9	2.744	2.2573	2.7514
-123.8	2.7465	2.2572	2.7513
-123.7	2.749	2.2571	2.7511
-123.6	2.7515	2.2571	2.751
-123.5	2.7541	2.257	2.7509
-123.4	2.7565	2.2569	2.7508
-123.3	2.7591	2.2569	2.7507
-123.2	2.7616	2.2568	2.7507
-123.1	2.764	2.2568	2.7506
-123	2.7664	2.2567	2.7505
-122.9	2.7689	2.2567	2.7505
-122.8	2.7714	2.2566	2.7504
-122.7	2.7738	2.2566	2.7503
-122.6	2.7763	2.2565	2.7502
-122.5	2.7787	2.2564	2.75
-122.4	2.7811	2.2564	2.7499
-122.3	2.7836	2.2563	2.7498
-122.2	2.786	2.2562	2.7497
-122.1	2.7885	2.256	2.7496
-122	2.791	2.2559	2.7494
-121.9	2.7935	2.2557	2.7493
-121.8	2.7959	2.2556	2.7491
-121.7	2.7984	2.2554	2.7489
-121.6	2.8009	2.2552	2.7487
-121.5	2.8034	2.2551	2.7485
-121.4	2.806	2.2549	2.7482
-121.3	2.8086	2.2548	2.748
-121.2	2.8111	2.2547	2.7478
-121.1	2.8136	2.2546	2.7476
-121	2.8163	2.2546	2.7474
-120.9	2.819	2.2545	2.7472
-120.8	2.8217	2.2544	2.747
-120.7	2.8245	2.2543	2.7468
-120.6	2.8273	2.2543	2.7466
-120.5	2.8301	2.2542	2.7464
-120.4	2.8329	2.2541	2.7462
-120.3	2.8358	2.254	2.746
-120.2	2.8386	2.2539	2.7459
-120.1	2.8416	2.2538	2.7457
-120	2.8445	2.2537	2.7455
-119.9	2.8474	2.2537	2.7454
-119.8	2.8503	2.2536	2.7452
-119.7	2.8532	2.2536	2.7451
-119.6	2.8561	2.2535	2.7449
-119.5	2.859	2.2535	2.7448
-119.4	2.8618	2.2534	2.7446
-119.3	2.8649	2.2534	2.7444
-119.2	2.8678	2.2534	2.7443
-119.1	2.8708	2.2533	2.7441
-119	2.8737	2.2533	2.7439
-118.9	2.8766	2.2532	2.7436
-118.8	2.8795	2.2531	2.7434
-118.7	2.8824	2.2531	2.7431
-118.6	2.8853	2.253	2.7428
-118.5	2.8882	2.253	2.7425
-118.4	2.8911	2.2529	2.7422
-118.3	2.8941	2.2528	2.7418
-118.2	2.897	2.2527	2.7415
-118.1	2.8999	2.2526	2.7411
-118	2.9028	2.2525	2.7408
-117.9	2.9059	2.2525	2.7404
-117.8	2.9088	2.2524	2.74
-117.7	2.9119	2.2523	2.7397
-117.6	2.9148	2.2523	2.7393
-117.5	2.9178	2.2522	2.7389
-117.4	2.9209	2.2521	2.7386
-117.3	2.9239	2.2521	2.7382
-117.2	2.9268	2.252	2.7379
-117.1	2.9298	2.2519	2.7376
-117	2.9329	2.2518	2.7372
-116.9	2.9359	2.2518	2.7369
-116.8	2.939	2.2517	2.7367
-116.7	2.942	2.2517	2.7364
-116.6	2.945	2.2517	2.7362
-116.5	2.9481	2.2517	2.7359
-116.4	2.951	2.2517	2.7357
-116.3	2.954	2.2517	2.7354
-116.2	2.957	2.2517	2.7352
-116.1	2.9601	2.2517	2.7349
-116	2.9631	2.2518	2.7347
-115.9	2.966	2.2518	2.7345
-115.8	2.9691	2.2518	2.7343
-115.7	2.9721	2.2519	2.7341
-115.6	2.9751	2.2519	2.7339
-115.5	2.9782	2.252	2.7337
-115.4	2.9813	2.2521	2.7335
-115.3	2.9844	2.2521	2.7333
-115.2	2.9875	2.2522	2.7331
-115.1	2.9906	2.2523	2.7329
-115	2.9937	2.2523	2.7327
-114.9	2.9968	2.2524	2.7325
-114.8	3	2.2524	2.7323
-114.7	3.0032	2.2525	2.7321
-114.6	3.0063	2.2525	2.7319
-114.5	3.0095	2.2525	2.7318
-114.4	3.0128	2.2526	2.7316
-114.3	3.0161	2.2526	2.7315
-114.2	3.0194	2.2527	2.7314
-114.1	3.0227	2.2528	2.7313
-114	3.026	2.2528	2.7312
-113.9	3.0294	2.2529	2.7311
-113.8	3.0327	2.2529	2.7311
-113.7	3.0361	2.2529	2.731
-113.6	3.0394	2.253	2.7309
-113.5	3.0428	2.253	2.7309
-113.4	3.0462	2.2531	2.7309
-113.3	3.0497	2.2532	2.7308
-113.2	3.0531	2.2533	2.7308
-113.1	3.0565	2.2534	2.7307
-113	3.0599	2.2535	2.7307
-112.9	3.0632	2.2537	2.7307
-112.8	3.0666	2.2538	2.7306
-112.7	3.07	2.2539	2.7305
-112.6	3.0734	2.254	2.7304
-112.5	3.0768	2.2541	2.7303
-112.4	3.0802	2.2542	2.7301
-112.3	3.0837	2.2544	2.73
-112.2	3.0871	2.2545	2.7299
-112.1	3.0905	2.2546	2.7298
-112	3.094	2.2547	2.7296
-111.9	3.0975	2.2548	2.7295
-111.8	3.1011	2.255	2.7294
-111.7	3.1046	2.2551	2.7293
-111.6	3.1081	2.2552	2.7292
-111.5	3.1117	2.2553	2.729
-111.4	3.1153	2.2553	2.7289
-111.3	3.1189	2.2554	2.7288
-111.2	3.1226	2.2555	2.7288
-111.1	3.1263	2.2555	2.7287
