[KWnZOT]	[bar]	[bar]	[bar]
-192.1	1	2.2481	2.7368
-192	1	2.2482	2.7364
-191.9	1	2.2484	2.7358
-191.8	1	2.2484	2.7365
-191.7	1	2.2486	2.7368
-191.6	1	2.2491	2.7366
-191.5	1	2.249	2.7361
-191.4	1	2.2492	2.7367
-191.3	1	2.2495	2.7369
-191.2	1	2.2495	2.7375
-191.1	1	2.2492	2.7363
-191	1	2.2493	2.7365
-190.9	1	2.249	2.7368
-190.8	1	2.2491	2.7369
-190.7	1	2.2492	2.7369
-190.6	1	2.2493	2.738
-190.5	1	2.2489	2.7373
-190.4	1	2.2492	2.7377
-190.3	1	2.2489	2.738
-190.2	1	2.2488	2.7375
-190.1	1	2.2494	2.7389
-190	1	2.249	2.738
-189.9	1	2.2494	2.739
-189.8	1	2.2496	2.74
-189.7	1	2.2494	2.7386
-189.6	1	2.2497	2.7402
-189.5	1	2.2496	2.7406
-189.4	1	2.2501	2.7414
-189.3	1	2.25	2.7409
-189.2	1	2.2494	2.7408
-189.1	1	2.2493	2.7408
-189	1	2.2494	2.7412
-188.9	1	2.2494	2.7413
-188.8	1	2.2491	2.7412
-188.7	1	2.2485	2.7405
-188.6	1	2.249	2.7413
-188.5	1	2.249	2.7419
-188.4	1	2.2486	2.7415
-188.3	1	2.2487	2.7415
-188.2	1	2.2488	2.742
-188.1	1	2.2487	2.7413
-188	1	2.2491	2.7427
-187.9	1	2.249	2.7425
-187.8	1	2.2483	2.7419
-187.7	1	2.2484	2.7428
-187.6	1	2.2485	2.7432
-187.5	1	2.248	2.7425
-187.4	1	2.2483	2.7439
-187.3	1	2.2481	2.7443
-187.2	1	2.2478	2.7442
-187.1	1	2.2476	2.7445
-187	1	2.2477	2.7444
-186.9	1	2.2481	2.7457
-186.8	1	2.2476	2.7453
-186.7	1	2.2478	2.7467
-186.6	1	2.2473	2.746
-186.5	1	2.2476	2.7473
-186.4	1	2.2475	2.7482
-186.3	1	2.2475	2.7477
-186.2	1	2.2473	2.7479
-186.1	1	2.2469	2.7482
-186	1	2.2468	2.7488
-185.9	1	2.2469	2.7505
-185.8	1	2.2468	2.7497
-185.7	1	2.247	2.7504
-185.6	1	2.2466	2.7505
-185.5	1	2.246	2.7508
-185.4	1	2.2461	2.7517
-185.3	1	2.2464	2.753
-185.2	1	2.2466	2.7525
-185.1	1	2.2463	2.7524
-185	1	2.2462	2.7535
-184.9	1	2.2461	2.7541
-184.8	1	2.2461	2.7542
-184.7	1	2.247	2.7553
-184.6	1	2.2465	2.7549
-184.5	1	2.2464	2.755
-184.4	1	2.2461	2.7547
-184.3	1	2.2464	2.7562
-184.2	1	2.2467	2.7575
-184.1	1	2.2463	2.7567
-184	1	2.2461	2.7567
-183.9	1	2.2461	2.7579
-183.8	1	2.2462	2.7576
-183.7	1	2.2462	2.7568
-183.6	1	2.2462	2.7572
-183.5	1	2.2463	2.7577
-183.4	1	2.2466	2.7585
-183.3	1	2.2463	2.7583
-183.2	1	2.2463	2.7588
-183.1	1	2.246	2.7581
-183	1	2.2464	2.7591
-182.9	1	2.2464	2.7596
-182.8	1	2.246	2.7591
-182.7	1	2.2462	2.7594
-182.6	1	2.2465	2.7598
-182.5	1	2.2462	2.7595
-182.4	1	2.2463	2.7598
-182.3	1	2.2468	2.7614
-182.2	1	2.2462	2.7607
-182.1	1	2.2462	2.761
-182	1	2.2462	2.7616
-181.9	1	2.2458	2.7615
-181.8	1	2.2462	2.7622
-181.7	1	2.2463	2.7622
-181.6	1	2.2467	2.7628
-181.5	1	2.2461	2.7624
-181.4	1	2.2461	2.7631
-181.3	1	2.2458	2.7633
-181.2	1	2.246	2.7637
-181.1	1	2.246	2.7638
-181	1	2.2459	2.7642
-180.9	1	2.2456	2.7644
-180.8	1	2.2458	2.7652
-180.7	1	2.245	2.7641
-180.6	1	2.2449	2.7651
-180.5	1	2.2451	2.7658
-180.4	1	2.2449	2.7648
-180.3	1	2.2452	2.7647
-180.2	1	2.2456	2.7654
-180.1	1	2.2452	2.7649
-180	1	2.2449	2.7644
-179.9	1	2.2451	2.7648
-179.8	1	2.2453	2.7651
-179.7	1	2.2452	2.7651
-179.6	1	2.2446	2.7641
-179.5	1	2.2447	2.7639
-179.4	1	2.2449	2.7641
-179.3	1	2.2447	2.7638
-179.2	1	2.2446	2.7641
-179.1	1	2.2444	2.7636
-179	1	2.2443	2.7633
-178.9	1	2.2443	2.7633
-178.8	1	2.2445	2.7643
-178.7	1	2.2444	2.7641
-178.6	1	2.244	2.7635
-178.5	1	2.2446	2.7643
-178.4	1	2.2443	2.7635
-178.3	1	2.2444	2.7643
-178.2	1	2.2441	2.7636
-178.1	1	2.244	2.764
-178	1	2.2443	2.7647
-177.9	1	2.2437	2.7645
-177.8	1	2.2445	2.7659
-177.7	1	2.2442	2.7653
-177.6	1	2.2434	2.7643
-177.5	1	2.2431	2.7635
-177.4	1	2.2433	2.7645
-177.3	1	2.2433	2.7649
-177.2	1	2.243	2.7641
-177.1	1	2.2431	2.764
-177	1	2.2432	2.7643
-176.9	1	2.2431	2.7637
-176.8	1	2.2427	2.7633
-176.7	1	2.243	2.7632
-176.6	1	2.2431	2.7637
-176.5	1	2.2423	2.7625
-176.4	1	2.2425	2.7623
-176.3	1	2.2423	2.7628
-176.2	1	2.2421	2.7629
-176.1	1	2.2414	2.7608
-176	1	2.2415	2.7615
-175.9	1	2.2411	2.7612
-175.8	1	2.2409	2.7609
-175.7	1	2.2412	2.7617
-175.6	1	2.2411	2.7617
-175.5	1	2.2405	2.7599
-175.4	1	2.2406	2.7597
-175.3	1	2.2403	2.7595
-175.2	1	2.2401	2.7588
-175.1	1	2.2406	2.7593
-175	1	2.2401	2.7586
-174.9	1	2.2402	2.7588
-174.8	1	2.2397	2.7571
-174.7	1	2.2395	2.7571
-174.6	1	2.2398	2.758
-174.5	1	2.2396	2.7574
-174.4	1	2.2391	2.7565
-174.3	1	2.2391	2.7569
-174.2	1	2.2386	2.7556
-174.1	1	2.2383	2.7554
-174	1	2.2386	2.7557
-173.9	1	2.2383	2.7547
-173.8	1	2.2379	2.7531
-173.7	1	2.2374	2.753
-173.6	1	2.2374	2.7527
-173.5	1	2.2376	2.752
-173.4	1	2.237	2.7522
-173.3	1	2.2365	2.7505
-173.2	1	2.2369	2.7503
-173.1	1	2.2367	2.7506
-173	1	2.236	2.7493
-172.9	1	2.2361	2.7493
-172.8	1	2.2354	2.7486
-172.7	1	2.2353	2.7477
-172.6	1	2.2354	2.7483
-172.5	1	2.2352	2.7477
-172.4	1	2.2348	2.7468
-172.3	1	2.2352	2.7474
-172.2	1	2.2344	2.7463
-172.1	1	2.2347	2.7468
-172	1	2.2344	2.7456
-171.9	1	2.2342	2.7457
-171.8	1	2.234	2.7452
-171.7	1	2.2342	2.7456
-171.6	1	2.2338	2.7455
-171.5	1	2.2338	2.7452
-171.4	1	2.2334	2.7447
-171.3	1	2.2334	2.7454
-171.2	1	2.233	2.7445
-171.1	1	2.2329	2.7444
-171	1	2.2324	2.7439
-170.9	1	2.2325	2.744
-170.8	1	2.2321	2.7439
-170.7	1	2.2321	2.7439
-170.6	1	2.2319	2.7431
-170.5	1	2.2318	2.7432
-170.4	1	2.2318	2.7426
-170.3	1	2.2319	2.742
-170.2	1	2.2315	2.7406
-170.1	1	2.2317	2.7414
-170	1	2.2316	2.7411
-169.9	1	2.2313	2.7407
-169.8	1	2.2317	2.7406
-169.7	1	2.2314	2.7403
-169.6	1	2.2311	2.74
-169.5	1	2.2315	2.7404
-169.4	1	2.2312	2.7393
-169.3	1	2.2307	2.7386
-169.2	1	2.2309	2.7384
-169.1	1	2.2309	2.7385
-169	1	2.2307	2.7382
-168.9	1	2.2307	2.7381
-168.8	1	2.2306	2.7373
-168.7	1	2.2307	2.7374
-168.6	1	2.2307	2.7373
-168.5	1	2.2302	2.7367
-168.4	1	2.2306	2.737
-168.3	1	2.2306	2.7364
-168.2	1	2.23	2.7363
-168.1	1	2.2307	2.7369
-168	1	2.2306	2.737
-167.9	1	2.2301	2.7357
-167.8	1	2.2303	2.7353
-167.7	1	2.2298	2.7346
-167.6	1	2.2303	2.7361
-167.5	1	2.2303	2.7348
-167.4	1	2.2302	2.7347
-167.3	1	2.23	2.7342
-167.2	1	2.2303	2.7349
-167.1	1	2.2302	2.7339
-167	1	2.2306	2.7348
-166.9	1	2.2305	2.7342
-166.8	1	2.2304	2.7338
-166.7	1	2.2302	2.7328
-166.6	1	2.2306	2.7343
-166.5	1	2.2307	2.7337
-166.4	1	2.2311	2.7335
-166.3	1	2.2305	2.7333
-166.2	1	2.2302	2.733
-166.1	1	2.2309	2.7341
-166	1	2.231	2.7337
-165.9	1	2.2304	2.7327
-165.8	1	2.2309	2.7327
-165.7	1	2.2315	2.7337
-165.6	1	2.231	2.7324
-165.5	1	2.231	2.7328
-165.4	1	2.2315	2.7334
-165.3	1	2.2313	2.7313
-165.2	1	2.2316	2.732
-165.1	1	2.2313	2.7313
-165	1	2.232	2.7324
-164.9	1	2.2317	2.7308
-164.8	1	2.2324	2.732
-164.7	1	2.232	2.7307
-164.6	1	2.2322	2.7306
-164.5	1	2.2325	2.7299
-164.4	1	2.2332	2.7314
-164.3	1	2.2332	2.7307
-164.2	1	2.2339	2.7318
-164.1	1	2.2333	2.7296
-164	1	2.2337	2.7304
-163.9	1	2.2336	2.7303
-163.8	1	2.2344	2.7307
-163.7	1	2.2341	2.73
-163.6	1	2.2342	2.7308
-163.5	1	2.2345	2.7306
-163.4	1	2.2349	2.7315
-163.3	1	2.2345	2.7306
-163.2	1	2.2353	2.7316
-163.1	1	2.2351	2.7315
-163	1	2.235	2.7317
-162.9	1	2.2353	2.7322
-162.8	1	2.2358	2.7332
-162.7	1	2.2365	2.7342
-162.6	1	2.2363	2.7338
-162.5	1	2.2366	2.734
-162.4	1	2.2365	2.7345
-162.3	1	2.2365	2.7342
-162.2	1	2.2371	2.7351
-162.1	1	2.2369	2.7354
-162	1	2.237	2.7356
-161.9	1	2.2375	2.7359
-161.8	1	2.2374	2.7364
-161.7	1	2.2374	2.7366
-161.6	1	2.2381	2.738
-161.5	1	2.2381	2.7376
-161.4	1	2.238	2.7377
-161.3	1	2.2383	2.7379
-161.2	1	2.2386	2.7384
-161.1	1	2.2386	2.7386
-161	1	2.2383	2.7378
-160.9	1	2.239	2.7386
-160.8	1	2.2389	2.7383
-160.7	1	2.2392	2.7388
-160.6	1	2.2392	2.7386
-160.5	1	2.2394	2.7385
-160.4	1	2.2396	2.7391
-160.3	1	2.2399	2.7394
-160.2	1	2.2396	2.7388
-160.1	1	2.2402	2.7405
-160	1	2.2403	2.7399
-159.9	1	2.24	2.7396
-159.8	1	2.2404	2.7406
-159.7	1	2.2404	2.741
-159.6	1	2.2406	2.7409
-159.5	1	2.2412	2.7416
-159.4	1	2.2407	2.7422
-159.3	1	2.2406	2.7419
-159.2	1	2.2415	2.7426
-159.1	1	2.2412	2.7427
-159	1	2.241	2.7431
-158.9	1	2.2419	2.7439
-158.8	1	2.2416	2.7437
-158.7	1	2.2413	2.743
-158.6	1	2.242	2.744
-158.5	1	2.242	2.7445
-158.4	1	2.2421	2.7446
-158.3	1	2.2423	2.7452
-158.2	1	2.2418	2.7441
-158.1	1	2.2422	2.7448
-158	1	2.2424	2.746
-157.9	1	2.2423	2.7459
-157.8	1	2.2426	2.7469
-157.7	1	2.2422	2.7462
-157.6	1	2.2426	2.7465
-157.5	1	2.243	2.747
-157.4	1	2.2428	2.7467
-157.3	1	2.2434	2.7474
-157.2	1	2.2433	2.7473
-157.1	1	2.2434	2.7476
-157	1	2.2432	2.7469
-156.9	1	2.2437	2.7479
-156.8	1	2.2432	2.7476
-156.7	1	2.2439	2.7484
-156.6	1	2.2435	2.7475
-156.5	1	2.2437	2.7485
-156.4	1	2.2439	2.7485
-156.3	1	2.2444	2.7499
-156.2	1	2.2444	2.749
-156.1	1	2.2441	2.7491
-156	1	2.2445	2.7491
-155.9	1	2.2444	2.749
-155.8	1	2.2447	2.7494
-155.7	1	2.2452	2.7496
-155.6	1	2.2452	2.7497
-155.5	1	2.2451	2.7493
-155.4	1	2.2457	2.7502
-155.3	1	2.2456	2.7499
-155.2	1	2.2456	2.7494
-155.1	1	2.2453	2.7497
-155	1	2.2455	2.7503
-154.9	1	2.2458	2.7506
-154.8	1	2.246	2.7511
-154.7	1	2.246	2.7512
-154.6	1	2.2458	2.7506
-154.5	1	2.2459	2.7503
-154.4	1	2.2455	2.7503
-154.3	1	2.2462	2.7508
-154.2	1	2.2471	2.752
-154.1	1	2.2463	2.7514
-154	1	2.2467	2.7522
-153.9	1	2.2469	2.7514
-153.8	1	2.2473	2.7522
-153.7	1	2.2471	2.7522
-153.6	1	2.2473	2.7526
-153.5	1	2.2477	2.7532
-153.4	1	2.2476	2.7535
-153.3	1	2.2473	2.7526
-153.2	1	2.2473	2.7532
-153.1	1	2.2476	2.7539
-153	1	2.2475	2.7534
-152.9	1	2.2475	2.7543
-152.8	1	2.2484	2.7548
-152.7	1	2.2478	2.754
-152.6	1	2.248	2.7542
-152.5	1	2.2487	2.7557
-152.4	1	2.2485	2.7553
-152.3	1	2.2486	2.7558
-152.2	1	2.2486	2.7564
-152.1	1	2.2487	2.7553
-152	1	2.2489	2.7565
-151.9	1	2.249	2.7572
-151.8	1	2.2489	2.7553
-151.7	1	2.2492	2.7557
-151.6	1	2.2501	2.7566
-151.5	1	2.2508	2.7554
-151.4	1	2.2507	2.7556
-151.3	1	2.2513	2.7555
-151.2	1	2.2519	2.7545
-151.1	1	2.252	2.7533
-151	1	2.2522	2.7538
-150.9	1	2.2522	2.7544
-150.8	1	2.2521	2.7538
-150.7	1	2.2519	2.7536
-150.6	1	2.2507	2.7511
-150.5	1	2.2514	2.7514
-150.4	1	2.2515	2.7513
-150.3	1	2.2514	2.751
-150.2	1	2.2515	2.7508
-150.1	1	2.2515	2.7511
-150	1	2.252	2.7515
-149.9	1	2.2531	2.7518
-149.8	1	2.2529	2.7491
-149.7	1	2.2545	2.7509
-149.6	1	2.2543	2.7501
-149.5	1	2.2547	2.7497
-149.4	1	2.2545	2.749
-149.3	1	2.2557	2.75
-149.2	1	2.2554	2.7487
-149.1	1	2.2556	2.7487
-149	1	2.2561	2.7494
-148.9	1	2.2556	2.7479
-148.8	1	2.2553	2.7486
-148.7	1	2.255	2.748
-148.6	1	2.2558	2.7482
-148.5	1	2.2569	2.7482
-148.4	1	2.2579	2.748
-148.3	1	2.2581	2.7469
-148.2	1	2.2588	2.7464
-148.1	1	2.2595	2.7461
-148	1	2.2595	2.7455
-147.9	1	2.2597	2.7455
-147.8	1	2.2598	2.7449
-147.7	1	2.2593	2.7445
-147.6	1	2.2591	2.7446
-147.5	1	2.2587	2.7433
-147.4	1	2.2589	2.7442
-147.3	1	2.2586	2.7442
-147.2	1	2.2588	2.7436
-147.1	1	2.2591	2.7435
-147	1	2.2593	2.7433
-146.9	1	2.2593	2.743
-146.8	1	2.2593	2.7426
-146.7	1	2.2602	2.7431
-146.6	1	2.2609	2.7428
-146.5	1	2.2619	2.743
-146.4	1	2.2622	2.7427
-146.3	1	2.2621	2.7421
-146.2	1	2.2628	2.7421
-146.1	1	2.2626	2.7413
-146	1	2.2636	2.7427
-145.9	1	2.2626	2.7416
-145.8	1	2.2626	2.7417
-145.7	1	2.2626	2.7421
-145.6	1	2.2617	2.74
-145.5	1	2.2621	2.7411
-145.4	1	2.2622	2.7402
-145.3	1	2.2626	2.7393
-145.2	1	2.263	2.7397
-145.1	1	2.2641	2.7394
-145	1	2.2647	2.7394
-144.9	1	2.2648	2.7383
-144.8	1	2.2647	2.7376
-144.7	1	2.2653	2.738
-144.6	1	2.2658	2.7373
-144.5	1	2.2666	2.7374
-144.4	1	2.266	2.7377
-144.3	1	2.2655	2.7358
-144.2	1	2.2658	2.7374
-144.1	1	2.2655	2.7361
-144	1	2.2657	2.7355
-143.9	1	2.2658	2.735
-143.8	1	2.2662	2.736
-143.7	1	2.2664	2.7352
-143.6	1	2.2672	2.7358
-143.5	1	2.2675	2.7349
-143.4	1	2.2684	2.736
-143.3	1	2.2683	2.7342
-143.2	1	2.269	2.7343
-143.1	1	2.2694	2.7342
-143	1	2.269	2.7332
-142.9	1	2.2689	2.734
-142.8	1	2.2684	2.733
-142.7	1	2.2681	2.7319
-142.6	1	2.2688	2.7319
-142.5	1	2.2684	2.7311
-142.4	1	2.2684	2.7311
-142.3	1	2.2692	2.7328
-142.2	1	2.269	2.7313
-142.1	1	2.2686	2.7296
-142	1	2.269	2.7297
-141.9	1	2.2693	2.73
-141.8	1	2.2692	2.7284
-141.7	1	2.2701	2.729
-141.6	1	2.2698	2.728
-141.5	1	2.2703	2.7288
-141.4	1	2.2703	2.7279
-141.3	1	2.2701	2.7268
-141.2	1	2.271	2.7288
-141.1	1	2.2706	2.7274
-141	1	2.2708	2.7271
-140.9	1	2.2712	2.7281
-140.8	1	2.2714	2.7279
-140.7	1	2.2712	2.7264
-140.6	1	2.2712	2.7266
-140.5	1	2.2717	2.7279
-140.4	1	2.2715	2.726
-140.3	1	2.2711	2.7257
-140.2	1	2.271	2.726
-140.1	1	2.2716	2.7272
-140	1	2.2717	2.7271
-139.9	1	2.2716	2.7263
-139.8	1	2.2711	2.7263
-139.7	1	2.2713	2.7267
-139.6	1	2.2713	2.7254
-139.5	1	2.2715	2.726
-139.4	1	2.2712	2.7265
-139.3	1	2.2716	2.7264
-139.2	1	2.2707	2.7236
-139.1	1	2.2711	2.7264
-139	1	2.2706	2.7258
-138.9	1	2.271	2.7247
-138.8	1	2.2706	2.7241
-138.7	1	2.2712	2.7247
-138.6	1	2.2714	2.7246
-138.5	1	2.2716	2.7239
-138.4	1	2.2715	2.7237
-138.3	1	2.2716	2.7241
-138.2	1	2.2717	2.724
-138.1	1	2.2717	2.7239
-138	1	2.2719	2.7242
-137.9	1	2.2716	2.7243
-137.8	1	2.2718	2.7252
-137.7	1	2.2717	2.7253
-137.6	1	2.2714	2.724
-137.5	1	2.2719	2.7253
-137.4	1	2.2721	2.7259
-137.3	1	2.2721	2.7251
-137.2	1	2.2716	2.7261
-137.1	1	2.271	2.7259
-137	1	2.2708	2.7263
-136.9	1	2.2709	2.7275
-136.8	1	2.2708	2.7272
-136.7	1	2.2707	2.7274
-136.6	1	2.271	2.7279
-136.5	1	2.2712	2.7277
-136.4	1	2.2709	2.7268
-136.3	1	2.2713	2.7281
-136.2	1	2.2707	2.7266
-136.1	1	2.2704	2.7261
-136	1	2.271	2.7275
-135.9	1	2.2704	2.7262
-135.8	1	2.27	2.7263
-135.7	1	2.2709	2.7271
-135.6	1	2.2704	2.7265
-135.5	1	2.2701	2.7267
-135.4	1	2.2705	2.7266
-135.3	1	2.2702	2.7264
-135.2	1	2.27	2.727
-135.1	1	2.2705	2.7276
-135	1	2.2702	2.7269
-134.9	1	2.2696	2.7271
-134.8	1	2.2698	2.7277
-134.7	1	2.2699	2.7273
-134.6	1	2.2694	2.7278
-134.5	1	2.2698	2.7292
-134.4	1	2.2699	2.7287
-134.3	1	2.2698	2.7295
-134.2	1	2.2698	2.7297
-134.1	1	2.27	2.7298
-134	1	2.2698	2.7298
-133.9	1	2.2691	2.73
-133.8	1	2.2703	2.7316
-133.7	1	2.2698	2.7309
-133.6	1	2.2694	2.7315
-133.5	1	2.2696	2.7315
-133.4	1	2.2688	2.7309
-133.3	1	2.269	2.7316
-133.2	1	2.2697	2.7331
-133.1	1	2.2691	2.7318
-133	1	2.2691	2.7319
-132.9	1	2.2694	2.733
-132.8	1	2.2694	2.7321
-132.7	1	2.2692	2.7327
-132.6	1	2.2686	2.7325
-132.5	1	2.2689	2.733
-132.4	1	2.2691	2.734
-132.3	1	2.2688	2.7335
-132.2	1	2.2679	2.7325
-132.1	1	2.2685	2.7341
-132	1	2.2679	2.7333
-131.9	1	2.2678	2.7337
-131.8	1	2.2676	2.7342
-131.7	1	2.2683	2.7348
-131.6	1	2.2676	2.734
-131.5	1	2.2678	2.7348
-131.4	1	2.2678	2.7354
-131.3	1	2.2677	2.7356
-131.2	1	2.2673	2.7354
-131.1	1	2.2674	2.7368
-131	1	2.2668	2.7357
-130.9	1	2.2667	2.7359
-130.8	1	2.2666	2.7362
-130.7	1	2.2667	2.7365
-130.6	1	2.2665	2.7374
-130.5	1	2.2668	2.7382
-130.4	1	2.2667	2.7373
-130.3	1	2.267	2.7368
-130.2	1	2.267	2.7374
-130.1	1	2.2672	2.7376
-130	1	2.2674	2.7375
-129.9	1	2.2675	2.7379
-129.8	1	2.2676	2.7383
-129.7	1	2.2675	2.7375
-129.6	1	2.2669	2.7372
-129.5	1	2.2667	2.738
-129.4	1	2.267	2.7388
-129.3	1	2.2663	2.7379
-129.2	1	2.266	2.7382
-129.1	1	2.2664	2.7392
-129	1	2.2663	2.7393
-128.9	1	2.266	2.739
-128.8	1	2.2666	2.7402
-128.7	1	2.2667	2.74
-128.6	1	2.2664	2.7405
-128.5	1	2.2664	2.7411
-128.4	1	2.2665	2.7416
-128.3	1	2.2661	2.742
-128.2	1	2.2661	2.7421
-128.1	1	2.266	2.7421
-128	1	2.2665	2.7432
-127.9	1	2.2657	2.7423
-127.8	1	2.2655	2.7422
-127.7	1	2.2662	2.7431
-127.6	1	2.2661	2.7426
-127.5	1	2.266	2.7427
-127.4	1	2.2665	2.7449
-127.3	1	2.2662	2.7448
-127.2	1	2.2655	2.7438
-127.1	1	2.2656	2.7445
-127	1	2.2655	2.7446
-126.9	1	2.2652	2.7447
-126.8	1	2.2652	2.7446
-126.7	1	2.2656	2.7449
-126.6	1	2.2657	2.7444
-126.5	1	2.2657	2.7437
-126.4	1	2.2662	2.7445
-126.3	1	2.266	2.7447
-126.2	1	2.2653	2.7433
-126.1	1	2.2653	2.7442
-126	1	2.265	2.7445
-125.9	1	2.2654	2.7441
-125.8	1	2.2648	2.7443
-125.7	1	2.2648	2.7446
-125.6	1	2.2648	2.7445
-125.5	1	2.2647	2.744
-125.4	1	2.2644	2.7443
-125.3	1	2.2648	2.7454
-125.2	1	2.2644	2.7438
-125.1	1	2.264	2.7442
-125	1	2.2639	2.744
-124.9	1	2.2642	2.7448
-124.8	1	2.2639	2.7444
-124.7	1	2.2636	2.7443
-124.6	1	2.2636	2.7442
-124.5	1	2.2638	2.7449
-124.4	1	2.2636	2.7442
-124.3	1	2.2636	2.7441
-124.2	1	2.2627	2.7435
-124.1	1	2.2626	2.7433
-124	1	2.2627	2.7431
-123.9	1	2.2626	2.7437
-123.8	1	2.2628	2.7434
-123.7	1	2.2628	2.7432
-123.6	1	2.2628	2.7435
-123.5	1	2.2633	2.7431
-123.4	1	2.263	2.7427
-123.3	1	2.2628	2.7422
-123.2	1	2.2633	2.7424
-123.1	1	2.2636	2.7423
-123	1	2.263	2.7414
-122.9	1	2.2628	2.7421
-122.8	1	2.2624	2.7421
-122.7	1	2.2618	2.7413
-122.6	1	2.2615	2.7421
-122.5	1	2.261	2.7421
-122.4	1	2.2611	2.7408
-122.3	1	2.2615	2.7418
-122.2	1	2.261	2.7413
-122.1	1	2.2613	2.7408
-122	1	2.2617	2.7417
-121.9	1	2.2615	2.7409
-121.8	1	2.2617	2.7407
-121.7	1	2.2618	2.7415
-121.6	1	2.2615	2.7405
-121.5	1	2.2619	2.741
-121.4	1	2.2618	2.7418
-121.3	1	2.2608	2.7401
-121.2	1	2.2602	2.7405
-121.1	1	2.2597	2.7404
-121	1	2.2597	2.7409
-120.9	1	2.2597	2.7411
-120.8	1	2.2595	2.7403
-120.7	1	2.2594	2.7394
-120.6	1	2.2595	2.7404
-120.5	1	2.2591	2.7382
-120.4	1	2.2597	2.7384
-120.3	1	2.2598	2.7382
-120.2	1	2.2601	2.7383
-120.1	1	2.2601	2.7384
-120	1	2.2602	2.7384
-119.9	1	2.26	2.7379
-119.8	1	2.26	2.7391
-119.7	1	2.2593	2.7372
-119.6	1	2.2591	2.7373
-119.5	1	2.2581	2.7362
-119.4	1	2.2588	2.7366
-119.3	1	2.2587	2.737
-119.2	1	2.2585	2.7364
-119.1	1	2.2578	2.7352
-119	1	2.2582	2.7363
-118.9	1	2.2585	2.7357
-118.8	1	2.2587	2.7363
-118.7	1	2.2587	2.7354
-118.6	1	2.2589	2.7348
-118.5	1	2.2589	2.7352
-118.4	1	2.2585	2.7341
-118.3	1	2.2589	2.735
-118.2	1	2.2584	2.734
-118.1	1	2.2587	2.7341
-118	1	2.2583	2.7337
-117.9	1	2.2578	2.733
-117.8	1	2.2576	2.7321
-117.7	1	2.2578	2.7328
-117.6	1	2.258	2.7317
-117.5	1	2.2582	2.7316
-117.4	1	2.2577	2.7305
-117.3	1	2.258	2.7304
-117.2	1	2.2583	2.7308
-117.1	1	2.2578	2.7302
-117	1	2.2579	2.7291
-116.9	1	2.2578	2.7291
-116.8	1	2.2576	2.7291
-116.7	1	2.2574	2.7289
-116.6	1	2.2573	2.7282
-116.5	1	2.2571	2.7279
-116.4	1	2.2573	2.7277
-116.3	1	2.257	2.7274
-116.2	1	2.257	2.7277
-116.1	1	2.2569	2.7269
-116	1	2.2572	2.7276
-115.9	1	2.257	2.727
-115.8	1	2.257	2.7265
-115.7	1	2.2575	2.7267
-115.6	1	2.2581	2.7269
-115.5	1	2.2578	2.7265
-115.4	1	2.2581	2.7262
-115.3	1	2.2583	2.7261
-115.2	1	2.2585	2.7263
-115.1	1	2.2583	2.7259
-115	1	2.2586	2.7263
-114.9	1	2.2585	2.7256
-114.8	1	2.2582	2.7247
-114.7	1	2.2583	2.7248
-114.6	1	2.258	2.7248
-114.5	1	2.2585	2.7245
-114.4	1	2.2584	2.7243
-114.3	1	2.2585	2.7237
-114.2	1	2.259	2.7245
-114.1	1	2.2594	2.7245
-114	1	2.2591	2.7234
-113.9	1	2.2593	2.7239
-113.8	1	2.2592	2.7239
-113.7	1	2.2595	2.7241
-113.6	1	2.2593	2.7242
-113.5	1	2.2591	2.7242
-113.4	1	2.2595	2.7254
-113.3	1	2.259	2.7239
-113.2	1	2.2591	2.7238
-113.1	1	2.2599	2.7247
-113	1	2.26	2.7244
-112.9	1	2.2603	2.7238
-112.8	1	2.2607	2.7246
-112.7	1	2.2603	2.7238
-112.6	1	2.2602	2.7236
-112.5	1	2.2604	2.7242
-112.4	1	2.2603	2.7242
-112.3	1	2.2603	2.7235
-112.2	1	2.2604	2.724
-112.1	1	2.2603	2.7238
-112	1	2.2602	2.7228
-111.9	1	2.261	2.7232
-111.8	1	2.2612	2.7229
-111.7	1	2.262	2.7241
-111.6	1	2.2621	2.7235
-111.5	1	2.2629	2.7237
-111.4	1	2.2621	2.7229
-111.3	1	2.2626	2.7239
-111.2	1	2.2621	2.723
-111.1	1	2.2626	2.7239
-111	1	2.2618	2.7221
-110.9	1	2.262	2.7231
-110.8	1	2.262	2.7228
-110.7	1	2.2624	2.7227
-110.6	1	2.262	2.7224
-110.5	1	2.2624	2.7228
-110.4	1	2.2629	2.7224
-110.3	1	2.2627	2.7221
-110.2	1	2.2635	2.7231
-110.1	1	2.2632	2.7215
-110	1	2.2634	2.7217
-109.9	1	2.2636	2.7217
-109.8	1	2.264	2.7228
-109.7	1	2.2634	2.7209
-109.6	1	2.2643	2.7227
-109.5	1	2.2633	2.7213
-109.4	1	2.2638	2.7222
-109.3	1	2.2642	2.7217
-109.2	1	2.2644	2.7225
-109.1	1	2.2642	2.7223
-109	1	2.2649	2.7236
-108.9	1	2.2643	2.7212
-108.8	1	2.2648	2.7234
-108.7	1	2.2654	2.7239
-108.6	1	2.2654	2.7226
-108.5	1	2.2656	2.7231
-108.4	1	2.2659	2.7238
-108.3	1	2.2658	2.7226
-108.2	1	2.2655	2.7224
-108.1	1	2.2664	2.7246
-108	1	2.2662	2.724
