CA	pMess	dummy	dummy
[KWnZOT]	[bar]	[bar]	[bar]
-129.3	1.588030071	5	5
-129.05	1.593222307	5	5
-128.8	1.598749266	5	5
-128.55	1.604037879	5	5
-128.3	1.608655804	5	5
-128.05	1.612419142	5	5
-127.8	1.615417359	5	5
-127.55	1.617956277	5	5
-127.3	1.620444495	5	5
-127.05	1.623263382	5	5
-126.8	1.626662015	5	5
-126.55	1.630706709	5	5
-126.3	1.635294308	5	5
-126.05	1.640216499	5	5
-125.8	1.645246337	5	5
-125.55	1.650213307	5	5
-125.3	1.65504098	5	5
-125.05	1.659738074	5	5
-124.8	1.664352937	5	5
-124.55	1.66891537	5	5
-124.3	1.673393129	5	5
-124.05	1.677682713	5	5
-123.8	1.681638895	5	5
-123.55	1.685131572	5	5
-123.3	1.688108197	5	5
-123.05	1.690638586	5	5
-122.8	1.692925837	5	5
-122.55	1.695278792	5	5
-122.3	1.698053304	5	5
-122.05	1.701577856	5	5
-121.8	1.706082172	5	5
-121.55	1.71164562	5	5
-121.3	1.718176734	5	5
-121.05	1.725427829	5	5
-120.8	1.733040954	5	5
-120.55	1.740614716	5	5
-120.3	1.747777153	5	5
-120.05	1.754248763	5	5
-119.8	1.759882584	5	5
-119.55	1.764674227	5	5
-119.3	1.768742567	5	5
-119.05	1.772289025	5	5
-118.8	1.775547929	5	5
-118.55	1.778740969	5	5
-118.3	1.78204537	5	5
-118.05	1.785579753	5	5
-117.8	1.78940586	5	5
-117.55	1.793540456	5	5
-117.3	1.797970604	5	5
-117.05	1.802666872	5	5
-116.8	1.807591598	5	5
-116.55	1.812702041	5	5
-116.3	1.8179502	5	5
-116.05	1.823282012	5	5
-115.8	1.828638604	5	5
-115.55	1.83396136	5	5
-115.3	1.839200889	5	5
-115.05	1.844328054	5	5
-114.8	1.84934363	5	5
-114.55	1.854282689	5	5
-114.3	1.859210873	5	5
-114.05	1.864212165	5	5
-113.8	1.869370649	5	5
-113.55	1.874751071	5	5
-113.3	1.880383759	5	5
-113.05	1.886258281	5	5
-112.8	1.89232761	5	5
-112.55	1.898521359	5	5
-112.3	1.904764002	5	5
-112.05	1.910992681	5	5
-111.8	1.917169648	5	5
-111.55	1.92328624	5	5
-111.3	1.929357969	5	5
-111.05	1.935412871	5	5
-110.8	1.941477068	5	5
-110.55	1.947562076	5	5
-110.3	1.953657728	5	5
-110.05	1.959732972	5	5
-109.8	1.965744597	5	5
-109.55	1.971651614	5	5
-109.3	1.977431116	5	5
-109.05	1.983090494	5	5
-108.8	1.988671462	5	5
-108.55	1.994243588	5	5
-108.3	1.999888455	5	5
-108.05	2.005679104	5	5
-107.8	2.011661555	5	5
-107.55	2.017844797	5	5
-107.3	2.024202626	5	5
-107.05	2.03068612	5	5
-106.8	2.037241375	5	5
-106.55	2.043825278	5	5
-106.3	2.0504134	5	5
-106.05	2.056998008	5	5
-105.8	2.063578797	5	5
-105.55	2.070152146	5	5
-105.3	2.076704968	5	5
-105.05	2.083216663	5	5
-104.8	2.089668474	5	5
-104.55	2.096055966	5	5
-104.3	2.102398806	5	5
-104.05	2.108743325	5	5
-103.8	2.115156501	5	5
-103.55	2.121713598	5	5
-103.3	2.128483887	5	5
-103.05	2.135519013	5	5
-102.8	2.142846716	5	5
-102.55	2.150470108	5	5
-102.3	2.158370713	5	5
-102.05	2.166512988	5	5
-101.8	2.174848917	5	5
-101.55	2.183322659	5	5
-101.3	2.191876203	5	5
-101.05	2.200456778	5	5
-100.8	2.209025575	5	5
-100.55	2.217565965	5	5
-100.3	2.226088558	5	5
-100.05	2.234630793	5	5
-99.8	2.24325	5	5
-99.55	2.252010562	5	5
-99.3	2.260967312	5	5
-99.05	2.270148339	5	5
-98.8	2.279540899	5	5
-98.55	2.289084153	5	5
-98.3	2.298671811	5	5
-98.05	2.308166144	5	5
-97.8	2.317422236	5	5
-97.55	2.326318164	5	5
-97.3	2.334784217	5	5
-97.05	2.342823394	5	5
-96.8	2.350517093	5	5
-96.55	2.35801391	5	5
-96.3	2.365504454	5	5
-96.05	2.373189219	5	5
-95.8	2.381248172	5	5
-95.55	2.389819095	5	5
-95.3	2.398987758	5	5
-95.05	2.408788498	5	5
-94.8	2.419210873	5	5
-94.55	2.430207818	5	5
-94.3	2.441702864	5	5
-94.05	2.45359667	5	5
-93.8	2.465774612	5	5
-93.55	2.478116623	5	5
-93.3	2.490508537	5	5
-93.05	2.502852531	5	5
-92.8	2.515074153	5	5
-92.55	2.527124939	5	5
-92.3	2.538981611	5	5
-92.05	2.550643715	5	5
-91.8	2.562130962	5	5
-91.55	2.573479997	5	5
-91.3	2.58473942	5	5
-91.05	2.595962446	5	5
-90.8	2.607198291	5	5
-90.55	2.618484957	5	5
-90.3	2.62984618	5	5
-90.05	2.641293739	5	5
-89.8	2.652833927	5	5
-89.55	2.664475286	5	5
-89.3	2.676234525	5	5
-89.05	2.68813884	5	5
-88.8	2.700224516	5	5
-88.55	2.712532803	5	5
-88.3	2.725104211	5	5
-88.05	2.737971984	5	5
-87.8	2.751155315	5	5
-87.55	2.764653287	5	5
-87.3	2.778441236	5	5
-87.05	2.792471507	5	5
-86.8	2.806679793	5	5
-86.55	2.820996361	5	5
-86.3	2.835359332	5	5
-86.05	2.849725822	5	5
-85.8	2.864077198	5	5
-85.55	2.878416835	5	5
-85.3	2.892761736	5	5
-85.05	2.907131799	5	5
-84.8	2.921541206	5	5
-84.55	2.935995111	5	5
-84.3	2.950492277	5	5
-84.05	2.965031726	5	5
-83.8	2.979620105	5	5
-83.55	2.994276625	5	5
-83.3	3.009033804	5	5
-83.05	3.023934049	5	5
-82.8	3.039023465	5	5
-82.55	3.054344861	5	5
-82.3	3.06993173	5	5
-82.05	3.085804271	5	5
-81.8	3.101967708	5	5
-81.55	3.118412537	5	5
-81.3	3.135116056	5	5
-81.05	3.152044697	5	5
-80.8	3.169157203	5	5
-80.55	3.186409047	5	5
-80.3	3.203758497	5	5
-80.05	3.221173983	5	5
-79.8	3.23864131	5	5
-79.55	3.256168355	5	5
-79.3	3.273784923	5	5
-79.05	3.291536704	5	5
-78.8	3.30947438	5	5
-78.55	3.327640899	5	5
-78.3	3.34606081	5	5
-78.05	3.364734915	5	5
-77.8	3.38364161	5	5
-77.55	3.402744098	5	5
-77.3	3.422001013	5	5
-77.05	3.441377369	5	5
-76.8	3.460853202	5	5
-76.55	3.48042826	5	5
-76.3	3.50012232	5	5
-76.05	3.519971783	5	5
-75.8	3.540023894	5	5
-75.55	3.560330236	5	5
-75.3	3.58094099	5	5
-75.05	3.601900922	5	5
-74.8	3.623247391	5	5
-74.55	3.645010118	5	5
-74.3	3.667212076	5	5
-74.05	3.68987073	5	5
-73.8	3.712998718	5	5
-73.55	3.736603025	5	5
-73.3	3.760681954	5	5
-73.05	3.785219943	5	5
-72.8	3.810181677	5	5
-72.55	3.835508284	5	5
-72.3	3.861119003	5	5
-72.05	3.886920629	5	5
-71.8	3.912824384	5	5
-71.55	3.938766559	5	5
-71.3	3.964726819	5	5
-71.05	3.990737748	5	5
-70.8	4.0168814	5	5
-70.55	4.043272441	5	5
-70.3	4.070031709	5	5
-70.05	4.097257041	5	5
-69.8	4.124999372	5	5
-69.55	4.153250871	5	5
-69.3	4.181948668	5	5
-69.05	4.210993267	5	5
-68.8	4.240276346	5	5
-68.55	4.269709805	5	5
-68.3	4.29924773	5	5
-68.05	4.328895723	5	5
-67.8	4.358706556	5	5
-67.55	4.388765671	5	5
-67.3	4.419172583	5	5
-67.05	4.450024172	5	5
-66.8	4.481403403	5	5
-66.55	4.51337385	5	5
-66.3	4.545977929	5	5
-66.05	4.579236006	5	5
-65.8	4.613144422	5	5
-65.55	4.647672181	5	5
-65.3	4.682757701	5	5
-65.05	4.718307847	5	5
-64.8	4.754201455	5	5
-64.55	4.790298819	5	5
-64.3	4.826457559	5	5
-64.05	4.862554004	5	5
-63.8	4.898507816	5	5
-63.55	4.934306043	5	5
-63.3	4.97002135	5	5
-63.05	5.005818416	5	5
-62.8	5.04194305	5	5
-62.55	5.078690906	5	5
-62.3	5.116356915	5	5
-62.05	5.155172095	5	5
-61.8	5.195239915	5	5
-61.55	5.236488276	5	5
-61.3	5.278653402	5	5
-61.05	5.321307416	5	5
-60.8	5.363931894	5	5
-60.55	5.406027168	5	5
-60.3	5.447234964	5	5
-60.05	5.487444218	5	5
-59.8	5.526850231	5	5
-59.55	5.565946527	5	5
-59.3	5.60544505	5	5
-59.05	5.646139084	5	5
-58.8	5.688738814	5	5
-58.55	5.733717433	5	5
-58.3	5.781203885	5	5
-58.05	5.830947684	5	5
-57.8	5.882364801	5	5
-57.55	5.934655492	5	5
-57.3	5.986969134	5	5
-57.05	6.038580832	5	5
-56.8	6.089041717	5	5
-56.55	6.138270103	5	5
-56.3	6.186563361	5	5
-56.05	6.234527973	5	5
-55.8	6.282944012	5	5
-55.55	6.332595568	5	5
-55.3	6.38410625	5	5
-55.05	6.437816664	5	5
-54.8	6.493729314	5	5
-54.55	6.551529211	5	5
-54.3	6.610670526	5	5
-54.05	6.670505675	5	5
-53.8	6.730426247	5	5
-53.55	6.789985776	5	5
-53.3	6.848981184	5	5
-53.05	6.907480266	5	5
-52.8	6.965794322	5	5
-52.55	7.024405631	5	5
-52.3	7.083867399	5	5
-52.05	7.144697779	5	5
-51.8	7.207289204	5	5
-51.55	7.271849565	5	5
-51.3	7.338383896	5	5
-51.05	7.406715976	5	5
-50.8	7.476540987	5	5
-50.55	7.547495033	5	5
-50.3	7.619226181	5	5
-50.05	7.691454224	5	5
-49.8	7.764011276	5	5
-49.55	7.836860489	5	5
-49.3	7.910093947	5	5
-49.05	7.983912698	5	5
-48.8	8.058592423	5	5
-48.55	8.134438602	5	5
-48.3	8.211736282	5	5
-48.05	8.290701579	5	5
-47.8	8.371444043	5	5
-47.55	8.453949125	5	5
-47.3	8.538087262	5	5
-47.05	8.623650251	5	5
-46.8	8.710408099	5	5
-46.55	8.798172933	5	5
-46.3	8.88685322	5	5
-46.05	8.976483205	5	5
-45.8	9.067218795	5	5
-45.55	9.159300445	5	5
-45.3	9.252992974	5	5
-45.05	9.348518793	5	5
-44.8	9.446002843	5	5
-44.55	9.545444106	5	5
-44.3	9.646720927	5	5
-44.05	9.74962783	5	5
-43.8	9.853932584	5	5
-43.55	9.959436472	5	5
-43.3	10.06601977	5	5
-43.05	10.17365877	5	5
-42.8	10.28240943	5	5
-42.55	10.39236393	5	5
-42.3	10.50359599	5	5
-42.05	10.61611627	5	5
-41.8	10.72985678	5	5
-41.55	10.844694	5	5
-41.3	10.96050622	5	5
-41.05	11.07724721	5	5
-40.8	11.19501008	5	5
-40.55	11.3140568	5	5
-40.3	11.43479868	5	5
-40.05	11.55772901	5	5
-39.8	11.68332419	5	5
-39.55	11.81193996	5	5
-39.3	11.94373073	5	5
-39.05	12.07861353	5	5
-38.8	12.21628571	5	5
-38.55	12.35629182	5	5
-38.3	12.4981237	5	5
-38.05	12.64133084	5	5
-37.8	12.78561732	5	5
-37.55	12.93090531	5	5
-37.3	13.07735296	5	5
-37.05	13.2253234	5	5
-36.8	13.37531112	5	5
-36.55	13.52783982	5	5
-36.3	13.68335119	5	5
-36.05	13.84210711	5	5
-35.8	14.00412605	5	5
-35.55	14.1691692	5	5
-35.3	14.33678278	5	5
-35.05	14.50639049	5	5
-34.8	14.67741854	5	5
-34.55	14.84942552	5	5
-34.3	15.02220653	5	5
-34.05	15.19584503	5	5
-33.8	15.37069803	5	5
-33.55	15.54731705	5	5
-33.3	15.72632477	5	5
-33.05	15.90827907	5	5
-32.8	16.09356021	5	5
-32.55	16.28230968	5	5
-32.3	16.47443441	5	5
-32.05	16.66967111	5	5
-31.8	16.86768883	5	5
-31.55	17.06819792	5	5
-31.3	17.27103404	5	5
-31.05	17.47619559	5	5
-30.8	17.6838293	5	5
-30.55	17.89417497	5	5
-30.3	18.10749234	5	5
-30.05	18.32399579	5	5
-29.8	18.54381622	5	5
-29.55	18.76699727	5	5
-29.3	18.99351973	5	5
-29.05	19.22333915	5	5
-28.8	19.45642011	5	5
-28.55	19.69275534	5	5
-28.3	19.93236714	5	5
-28.05	20.17529614	5	5
-27.8	20.42158707	5	5
-27.55	20.6712803	5	5
-27.3	20.92441299	5	5
-27.05	21.18102803	5	5
-26.8	21.44118479	5	5
-26.55	21.70496438	5	5
-26.3	21.97246515	5	5
-26.05	22.24378829	5	5
-25.8	22.51901837	5	5
-25.55	22.79820596	5	5
-25.3	23.08135926	5	5
-25.05	23.36844814	5	5
-24.8	23.65941927	5	5
-24.55	23.95421622	5	5
-24.3	24.25279711	5	5
-24.05	24.5551434	5	5
-23.8	24.86125816	5	5
-23.55	25.17115717	5	5
-23.3	25.48485951	5	5
-23.05	25.80238428	5	5
-22.8	26.12375593	5	5
-22.55	26.44901516	5	5
-22.3	26.77822792	5	5
-22.05	27.11148429	5	5
-21.8	27.44888335	5	5
-21.55	27.79050682	5	5
-21.3	28.13639115	5	5
-21.05	28.48651072	5	5
-20.8	28.84078215	5	5
-20.55	29.19909248	5	5
-20.3	29.56134401	5	5
-20.05	29.92750126	5	5
-19.8	30.29762271	5	5
-19.55	30.67186411	5	5
-19.3	31.05044933	5	5
-19.05	31.43361583	5	5
-18.8	31.82155075	5	5
-18.55	32.21433654	5	5
-18.3	32.6119218	5	5
-18.05	33.01412384	5	5
-17.8	33.42065891	5	5
-17.55	33.83118762	5	5
-17.3	34.2453598	5	5
-17.05	34.66284561	5	5
-16.8	35.08334643	5	5
-16.55	35.50658722	5	5
-16.3	35.93229792	5	5
-16.05	36.36019428	5	5
-15.8	36.78996683	5	5
-15.55	37.22128212	5	5
-15.3	37.65379538	5	5
-15.05	38.08716905	5	5
-14.8	38.5210902	5	5
-14.55	38.95528074	5	5
-14.3	39.38949823	5	5
-14.05	39.82352883	5	5
-13.8	40.25717725	5	5
-13.55	40.69025899	5	5
-13.3	41.12259784	5	5
-13.05	41.55402785	5	5
-12.8	41.98439572	5	5
-12.55	42.41355858	5	5
-12.3	42.84137379	5	5
-12.05	43.26768177	5	5
-11.8	43.69228661	5	5
-11.55	44.1149422	5	5
-11.3	44.5353502	5	5
-11.05	44.95317332	5	5
-10.8	45.36806162	5	5
-10.55	45.77968526	5	5
-10.3	46.18776449	5	5
-10.05	46.59208837	5	5
-9.8	46.99251681	5	5
-9.55	47.38896549	5	5
-9.3	47.78137791	5	5
-9.05	48.16969242	5	5
-8.8	48.55381304	5	5
-8.55	48.93359182	5	5
-8.3	49.3088271	5	5
-8.05	49.67927784	5	5
-7.8	50.04469038	5	5
-7.55	50.40483113	5	5
-7.3	50.75951821	5	5
-7.05	51.108646	5	5
-6.8	51.45219913	5	5
-6.55	51.79025486	5	5
-6.3	52.12297551	5	5
-6.05	52.45059391	5	5
-5.8	52.77339588	5	5
-5.55	53.09170433	5	5
-5.3	53.40586951	5	5
-5.05	53.71626943	5	5
-4.8	54.02332231	5	5
-4.55	54.32751001	5	5
-4.3	54.62940735	5	5
-4.05	54.92970939	5	5
-3.8	55.22924798	5	5
-3.55	55.52899202	5	5
-3.3	55.8300309	5	5
-3.05	56.13354702	5	5
-2.8	56.44078787	5	5
-2.55	56.75304837	5	5
-2.3	57.07167061	5	5
-2.05	57.39806122	5	5
-1.8	57.73371947	5	5
-1.55	58.08026426	5	5
-1.3	58.43944801	5	5
-1.05	58.8131485	5	5
-0.8	59.203337	5	5
-0.55	59.61202723	5	5
-0.3	60.04121564	5	5
-0.05	60.49282455	5	5
0.2	60.96865863	5	5
0.45	61.47037983	5	5
0.7	61.99950071	5	5
0.95	62.55739017	5	5
1.2	63.14528279	5	5
1.45	63.76428218	5	5
1.7	64.41535158	5	5
1.95	65.09928793	5	5
2.2	65.81668017	5	5
2.45	66.56785403	5	5
2.7	67.35280583	5	5
2.95	68.17112568	5	5
3.2	69.02190855	5	5
3.45	69.9036505	5	5
3.7	70.81412944	5	5
3.95	71.75027413	5	5
4.2	72.70803177	5	5
4.45	73.68225018	5	5
4.7	74.66659544	5	5
4.95	75.65352579	5	5
5.2	76.63434062	5	5
5.45	77.59931713	5	5
5.7	78.53793978	5	5
5.95	79.43921916	5	5
6.2	80.29208726	5	5
6.45	81.08584653	5	5
6.7	81.81063976	5	5
6.95	82.45789994	5	5
7.2	83.02073488	5	5
7.45	83.49420437	5	5
7.7	83.87545922	5	5
7.95	84.16372953	5	5
8.2	84.36017188	5	5
8.45	84.46760446	5	5
8.7	84.49017159	5	5
8.95	84.43298189	5	5
9.2	84.30175883	5	5
9.45	84.1025304	5	5
9.7	83.84137344	5	5
9.95	83.52421744	5	5
10.2	83.15670651	5	5
10.45	82.74411398	5	5
10.7	82.29130106	5	5
10.95	81.80270885	5	5
11.2	81.2823714	5	5
11.45	80.73393818	5	5
11.7	80.16069696	5	5
11.95	79.56559332	5	5
12.2	78.95124744	5	5
12.45	78.3199723	5	5
12.7	77.67379725	5	5
12.95	77.0144989	5	5
13.2	76.34363771	5	5
13.45	75.66259618	5	5
13.7	74.97261431	5	5
13.95	74.27481955	5	5
14.2	73.57025092	5	5
14.45	72.8598794	5	5
14.7	72.14462653	5	5
14.95	71.42538205	5	5
15.2	70.70301891	5	5
15.45	69.97840207	5	5
15.7	69.25238761	5	5
15.95	68.52581018	5	5
16.2	67.79946057	5	5
16.45	67.07405844	5	5
16.7	66.35022782	5	5
16.95	65.62848229	5	5
17.2	64.90922462	5	5
17.45	64.19276061	5	5
17.7	63.47932284	5	5
17.95	62.76909693	5	5
18.2	62.06224262	5	5
18.45	61.35890518	5	5
18.7	60.65921669	5	5
18.95	59.96329103	5	5
19.2	59.27121882	5	5
19.45	58.58306761	5	5
19.7	57.89888918	5	5
19.95	57.21873193	5	5
20.2	56.54265339	5	5
20.45	55.87072823	5	5
20.7	55.20304956	5	5
20.95	54.53972618	5	5
21.2	53.88088058	5	5
21.45	53.2266528	5	5
21.7	52.57721175	5	5
21.95	51.9327705	5	5
22.2	51.29359833	5	5
22.45	50.66002137	5	5
22.7	50.0324072	5	5
22.95	49.41113432	5	5
23.2	48.79655329	5	5
23.45	48.1889499	5	5
23.7	47.58852011	5	5
23.95	46.99536255	5	5
24.2	46.40948901	5	5
24.45	45.83084769	5	5
24.7	45.25935132	5	5
24.95	44.69490218	5	5
25.2	44.13740884	5	5
25.45	43.58679339	5	5
25.7	43.04299127	5	5
25.95	42.50594767	5	5
26.2	41.97561378	5	5
26.45	41.45194461	5	5
26.7	40.9348977	5	5
26.95	40.42443124	5	5
27.2	39.92050046	5	5
27.45	39.42305249	5	5
27.7	38.93202114	5	5
27.95	38.44732332	5	5
28.2	37.96885846	5	5
28.45	37.49651065	5	5
28.7	37.03015319	5	5
28.95	36.56965504	5	5
29.2	36.11488948	5	5
29.45	35.66574574	5	5
29.7	35.22214342	5	5
29.95	34.78404804	5	5
30.2	34.35148396	5	5
30.45	33.9245401	5	5
30.7	33.50336444	5	5
30.95	33.08814596	5	5
31.2	32.67908589	5	5
31.45	32.27636364	5	5
31.7	31.88010406	5	5
31.95	31.49035297	5	5
32.2	31.10706568	5	5
32.45	30.73011021	5	5
32.7	30.35928408	5	5
32.95	29.99434072	5	5
33.2	29.63502012	5	5
33.45	29.2810783	5	5
33.7	28.93231044	5	5
33.95	28.58856427	5	5
34.2	28.24974253	5	5
34.45	27.91579534	5	5
34.7	27.58670616	5	5
34.95	27.26247594	5	5
35.2	26.94311037	5	5
35.45	26.62861313	5	5
35.7	26.31898567	5	5
35.95	26.01423086	5	5
36.2	25.71435629	5	5
36.45	25.41937339	5	5
36.7	25.12929047	5	5
36.95	24.84410107	5	5
37.2	24.56377134	5	5
37.45	24.28823119	5	5
37.7	24.01737276	5	5
37.95	23.75105679	5	5
38.2	23.48912498	5	5
38.45	23.23141428	5	5
38.7	22.97776887	5	5
38.95	22.72804728	5	5
39.2	22.48212388	5	5
39.45	22.23988608	5	5
39.7	22.00122954	5	5
39.95	21.76605384	5	5
40.2	21.53426052	5	5
40.45	21.30575518	5	5
40.7	21.08045391	5	5
40.95	20.85829372	5	5
41.2	20.63924469	5	5
41.45	20.42332044	5	5
41.7	20.21058277	5	5
41.95	20.00113729	5	5
42.2	19.79511908	5	5
42.45	19.5926703	5	5
42.7	19.39391386	5	5
42.95	19.19892831	5	5
43.2	19.00772859	5	5
43.45	18.82025598	5	5
43.7	18.63637912	5	5
43.95	18.45590623	5	5
44.2	18.27860682	5	5
44.45	18.10423949	5	5
44.7	17.93258001	5	5
44.95	17.7634436	5	5
45.2	17.59669564	5	5
45.45	17.43224844	5	5
45.7	17.27004573	5	5
45.95	17.11004031	5	5
46.2	16.95217265	5	5
46.45	16.79635724	5	5
46.7	16.64248061	5	5
46.95	16.49041048	5	5
47.2	16.34001186	5	5
47.45	16.19116398	5	5
47.7	16.04377257	5	5
47.95	15.89777447	5	5
48.2	15.75313435	5	5
48.45	15.6098366	5	5
48.7	15.46787599	5	5
48.95	15.32725092	5	5
49.2	15.18796118	5	5
49.45	15.05000995	5	5
49.7	14.91340791	5	5
49.95	14.77817643	5	5
50.2	14.64434744	5	5
50.45	14.51195906	5	5
50.7	14.38104826	5	5
50.95	14.25164311	5	5
51.2	14.12375741	5	5
51.45	13.99738929	5	5
51.7	13.87252392	5	5
51.95	13.74913867	5	5
52.2	13.62720892	5	5
52.45	13.50671247	5	5
52.7	13.38763196	5	5
52.95	13.26995515	5	5
53.2	13.15367355	5	5
53.45	13.03878032	5	5
53.7	12.92526785	5	5
53.95	12.81312569	5	5
54.2	12.70233913	5	5
54.45	12.59288866	5	5
54.7	12.48475047	5	5
54.95	12.37789836	5	5
55.2	12.27230686	5	5
55.45	12.16795564	5	5
55.7	12.06483434	5	5
55.95	11.96294637	5	5
56.2	11.86230979	5	5
56.45	11.76295379	5	5
56.7	11.66491036	5	5
56.95	11.56820294	5	5
57.2	11.47283577	5	5
57.45	11.37878784	5	5
57.7	11.28601454	5	5
57.95	11.19445712	5	5
58.2	11.10405715	5	5
58.45	11.01477104	5	5
58.7	10.92657954	5	5
58.95	10.83948955	5	5
59.2	10.75352791	5	5
59.45	10.66873023	5	5
59.7	10.58512845	5	5
59.95	10.50274087	5	5
60.2	10.4215665	5	5
60.45	10.34158391	5	5
60.7	10.2627536	5	5
60.95	10.18502275	5	5
61.2	10.10833157	5	5
61.45	10.03262105	5	5
61.7	9.957841546	5	5
61.95	9.883960745	5	5
62.2	9.810968782	5	5
62.45	9.738877812	5	5
62.7	9.667714685	5	5
62.95	9.597507696	5	5
63.2	9.528271177	5	5
63.45	9.459993525	5	5
63.7	9.392634021	5	5
63.95	9.326131136	5	5
64.2	9.260420813	5	5
64.45	9.195458798	5	5
64.7	9.131238586	5	5
64.95	9.067796955	5	5
65.2	9.005202924	5	5
65.45	8.943531992	5	5
65.7	8.882833641	5	5
65.95	8.823103826	5	5
66.2	8.7642736	5	5
66.45	8.706219932	5	5
66.7	8.648796721	5	5
66.95	8.591876146	5	5
67.2	8.535385996	5	5
67.45	8.479329728	5	5
67.7	8.423782289	5	5
67.95	8.368863765	5	5
68.2	8.314700832	5	5
68.45	8.26138957	5	5
68.7	8.208971333	5	5
68.95	8.157427348	5	5
69.2	8.106690596	5	5
69.45	8.056668274	5	5
69.7	8.007266341	5	5
69.95	7.958409147	5	5
70.2	7.910050331	5	5
70.45	7.862174419	5	5
70.7	7.814790898	5	5
70.95	7.767923633	5	5
71.2	7.721598795	5	5
71.45	7.675834151	5	5
71.7	7.630631986	5	5
71.95	7.585977024	5	5
72.2	7.541839679	5	5
72.45	7.498183746	5	5
72.7	7.454976362	5	5
72.95	7.412197102	5	5
73.2	7.369842677	5	5
73.45	7.327924731	5	5
73.7	7.286460532	5	5
73.95	7.245459602	5	5
74.2	7.204911935	5	5
74.45	7.164783922	5	5
74.7	7.125025595	5	5
74.95	7.085587944	5	5
75.2	7.046444063	5	5
75.45	7.007605134	5	5
75.7	6.969123506	5	5
75.95	6.931079987	5	5
76.2	6.893558855	5	5
76.45	6.856619133	5	5
76.7	6.820272147	5	5
76.95	6.78447289	5	5
77.2	6.749127437	5	5
77.45	6.714113128	5	5
77.7	6.679304295	5	5
77.95	6.644595434	5	5
78.2	6.60991554	5	5
78.45	6.575231082	5	5
78.7	6.540539217	5	5
78.95	6.505855963	5	5
79.2	6.471205087	5	5
79.45	6.43661205	5	5
79.7	6.40210421	5	5
79.95	6.367714949	5	5
80.2	6.333487298	5	5
80.45	6.299472974	5	5
80.7	6.265725315	5	5
80.95	6.232288091	5	5
81.2	6.199184612	5	5
81.45	6.16641187	5	5
81.7	6.13394248	5	5
81.95	6.101734112	5	5
82.2	6.06974332	5	5
82.45	6.037939319	5	5
82.7	6.006313528	5	5
82.95	5.974882262	5	5
83.2	5.943682089	5	5
83.45	5.912759388	5	5
83.7	5.88215721	5	5
83.95	5.851903186	5	5
84.2	5.822001956	5	5
84.45	5.792434258	5	5
84.7	5.763162857	5	5
84.95	5.734143342	5	5
85.2	5.705336254	5	5
85.45	5.676716535	5	5
85.7	5.648277199	5	5
85.95	5.620026112	5	5
86.2	5.591977292	5	5
86.45	5.564140271	5	5
86.7	5.536511996	5	5
86.95	5.509075083	5	5
87.2	5.481803998	5	5
87.45	5.454677756	5	5
87.7	5.427694979	5	5
87.95	5.400885821	5	5
88.2	5.374315942	5	5
88.45	5.348080277	5	5
88.7	5.322287819	5	5
88.95	5.297041756	5	5
89.2	5.272420684	5	5
89.45	5.248465796	5	5
89.7	5.225176254	5	5
89.95	5.202511841	5	5
90.2	5.180399864	5	5
90.45	5.158743327	5	5
90.7	5.137429187	5	5
90.95	5.116337776	5	5
91.2	5.095355313	5	5
91.45	5.074389909	5	5
91.7	5.053388146	5	5
91.95	5.032346261	5	5
92.2	5.011309549	5	5
92.45	4.990356951	5	5
92.7	4.969573797	5	5
92.95	4.949021613	5	5
93.2	4.928716488	5	5
93.45	4.908625108	5	5
93.7	4.888680874	5	5
93.95	4.868814382	5	5
94.2	4.848986562	5	5
94.45	4.829211474	5	5
94.7	4.809559733	5	5
94.95	4.79014103	5	5
95.2	4.771072195	5	5
95.45	4.752442496	5	5
95.7	4.734288328	5	5
95.95	4.716585175	5	5
96.2	4.699257526	5	5
96.45	4.682200677	5	5
96.7	4.665304821	5	5
96.95	4.648472998	5	5
97.2	4.631629212	5	5
97.45	4.614718626	5	5
97.7	4.597705237	5	5
97.95	4.580572082	5	5
98.2	4.563325617	5	5
98.45	4.546001624	5	5
98.7	4.528667609	5	5
98.95	4.511417413	5	5
99.2	4.494357227	5	5
99.45	4.477586312	5	5
99.7	4.461178267	5	5
99.95	4.445168493	5	5
100.2	4.429550796	5	5
100.45	4.41428249	5	5
100.7	4.399294549	5	5
100.95	4.384502682	5	5
101.2	4.369816486	5	5
101.45	4.355146279	5	5
101.7	4.3404093	5	5
101.95	4.325537536	5	5
102.2	4.310488272	5	5
102.45	4.295255938	5	5
102.7	4.279881482	5	5
102.95	4.264454403	5	5
103.2	4.249103678	5	5
103.45	4.233976894	5	5
103.7	4.219210865	5	5
103.95	4.204900445	5	5
104.2	4.19107383	5	5
104.45	4.177681719	5	5
104.7	4.164604452	5	5
104.95	4.151676614	5	5
105.2	4.138723781	5	5
105.45	4.125602481	5	5
105.7	4.112233118	5	5
105.95	4.098617055	5	5
106.2	4.084833083	5	5
106.45	4.071014118	5	5
106.7	4.057310567	5	5
106.95	4.043850735	5	5
107.2	4.03070955	5	5
107.45	4.017894285	5	5
107.7	4.005350657	5	5
107.95	3.992986192	5	5
108.2	3.980702409	5	5
108.45	3.968424968	5	5
108.7	3.95612238	5	5
108.95	3.943808555	5	5
109.2	3.931530414	5	5
109.45	3.9193468	5	5
109.7	3.907307055	5	5
109.95	3.895436487	5	5
110.2	3.883732446	5	5
110.45	3.87217044	5	5
