CrankAngle [°KW]	Time [s n. Rechenbeginn]	Volume [m3]	V-sum_Vk [%]	T_m [K]	p_exp [bar]	p_0 [bar]	dQb [J/s]	dQbU [J/KW]	Qb [J]	Qb/QbMax [-]	dQw [J/CA]	Qw [J]	sum_mk [kg]	mTot [kg]	nbrOfPacketsAlive [-]	T_fuelVapor [K]	m_fuelLiq [kg]	m_a [kg]	sumdma [kg]	s00 [kg]	dm_a [kg/s]	V_4 [-]	m_4 [kg]	V_0 [-]	V_1 [-]	V_2 [-]	V_3 [-]	T_0 [K]	T_1 [K]	T_2 [K]	T_3 [K]	T_4 [K]	dQb_0[J/KW]	dQb_1[J/KW]	dQb_2[J/KW]	dQb_3[J/KW]	dQb_4[J/KW]	mAx_0[kg]	mAx_1[kg]	m_0 [kg]	m_1 [kg]	m_2 [kg]	m_3 [kg]	lamTotMix [-]	DOH [-]	Lambda_0	Lambda_1	Lambda_2	Lambda_3	Lambda_4	Lam_1.9	Lam_2.6999999999999997	Lam_3.5	Lam_4.300000000000001	Lam_5.1000000000000005	nc7h16_0	nc7h16_1	nc7h16_2	nc7h16_3	nc7h16_4	mD_0	mD_1	mD_2	mD_3	mD_4	mD_Tot	TKE_M [m^2/s^2]	EPS_M [m^2/s^3]	TI_M [m/s]	L_M [m]	Hu_0 [J/kg]	Hu_1 [J/kg]	Hu_2 [J/kg]	Hu_3 [J/kg]	Hu_4 [J/kg]
-37.500000000000014	 0.008289473684210525	 9.359636477025066E-5	 9.770651132466646E-10	 629.8027969949002	 10.493475905999993	 10.476552432758664	 0.014352712694842841	 1.25900988551253E-6	 2.2945717577166E-6	 5.1363634156407674E-9	 0.1559780848585793	 1.7151133589330236	 5.453955585593533E-4	 5.483380472123145E-4	 4.0	 501.11876541650497	 2.9437740525834E-6	 7.972602629097542E-6	 9.489931809218783E-6	 0.03832252597889239	 0.03108272532514016	 0.974969658380934	 5.309165277709906E-4	 0.0020812743694884187	 0.013178899131490234	 2.7623498950915396E-4	 0.009493933118807557	 505.72722450881747	 604.8290675419125	 403.93930373966225	 610.421162571855	 630.7598400927108	 0.0	 4.045865087398682E-9	 0.0	 4.457477664754351E-9	 1.250506542760377E-6	 8.901740445783404E-6	 5.57729034257935E-6	 1.4158197993365279E-6	 7.485920646446876E-6	 2.349940022772713E-7	 5.3422963403020786E-6	 4.5101525223930095	 0.007389591491484498	 3.9024219801197177	 4.414767508787764	 4.323971049131262	 4.50122168048957	 4.51357342457741	 0.0	 0.0	 0.0	 5.453955585593533E-4	 0.0	 0.002256740504617465	 3.231342059574967E-4	 6.328987719569125E-4	 3.9630436455151146E-5	 2.1592722377982976E-28	 3.1951378884021142E-9	 2.4189570239504418E-9	 1.487274154585249E-10	 2.1171753563892806E-10	 1.146393319004169E-31	 5.97453986345001E-9	 17.157690660044548	 8705.69937257982	 3.3820793071762374	 0.004443730331652196	 676341.7524628978	 590604.6774940771	 604339.7937177864	 578033.9764361437	 576276.742263838	 
-37.0	 0.008333333333333333	 9.201814414429067E-5	 1.0063712859955985E-9	 633.2413980608833	 10.719324602000002	 10.714431280039161	 0.01967439875929511	 1.7258244525697464E-6	 3.157483984001473E-6	 7.0679790973440065E-9	 0.16061877523822882	 1.795422746552138	 5.453990298879935E-4	 5.483380472123145E-4	 4.0	 508.5781028495325	 2.9408475832225856E-6	 9.295309941119588E-6	 1.0781347248985673E-5	 0.03994646470284884	 0.02944427202668511	 0.9690424010711959	 5.275757116444621E-4	 0.0022065341197230557	 0.016023344982465826	 4.0973684244708703E-4	 0.012317982974104497	 507.534204895731	 610.273690556034	 438.94886962066226	 614.288495508765	 634.3404235963857	 0.0	 7.200908647142512E-9	 0.0	 8.336250800766722E-9	 1.7102872931218371E-6	 1.0575218193370972E-5	 7.2481000501603815E-6	 1.504772841747737E-6	 9.070445351623234E-6	 3.225341627535388E-7	 6.9255658874068425E-6	 4.508167289671634	 0.010134316119484591	 3.7103950545630746	 4.379978178404075	 4.300601628337449	 4.489711297571398	 4.513573424577421	 0.0	 0.0	 1.504772841747737E-6	 5.438942570462457E-4	 0.0	 0.0031166240195264795	 4.403276434175626E-4	 7.147111880155354E-4	 7.675480418350216E-5	 2.1592713666223658E-28	 4.689811182522115E-9	 3.993967826428044E-9	 2.3051877463717774E-10	 5.315704535478546E-10	 1.1391791278793047E-31	 9.445868237135192E-9	 17.13945670706022	 8840.900522597141	 3.380281714794416	 0.00436880021141908	 714469.4187825599	 595801.093303207	 607967.3962283322	 579680.0885909719	 576276.7405356278	 
-36.500000000000014	 0.00837719298245614	 9.045615784652788E-5	 1.0363643899513418E-9	 636.7104662890772	 10.953758385999995	 10.959189472864113	 0.026922472248824828	 2.3616203727039324E-6	 4.338294170353439E-6	 9.711204449350316E-9	 0.16539892808930964	 1.8781222105967927	 5.454038759129054E-4	 5.483380472123145E-4	 4.0	 516.0115724398319	 2.936710693058512E-6	 1.055247390525558E-5	 1.2011915782117517E-5	 0.041497939928803955	 0.02805696255540603	 0.9630547588891074	 5.242007570014881E-4	 0.0024557897411784085	 0.018780516497131878	 6.518068736024421E-4	 0.015057127988616283	 514.8999482193799	 615.1433414698784	 474.90111313651704	 618.1296081326982	 637.9574562453629	 0.0	 1.1509630581940655E-8	 0.0	 1.4028935901855277E-8	 2.3360818062201365E-6	 1.2266812895042917E-5	 8.936306016374418E-6	 1.6608068255620304E-6	 1.0606006069480887E-5	 4.768431204354246E-7	 8.459462895938993E-6	 4.505398797207867	 0.013104704979710094	 3.545115609342946	 4.335870284164224	 4.299538510074316	 4.471547022977524	 4.513573424577418	 0.0	 0.0	 1.6608068255620304E-6	 5.437430690873434E-4	 0.0	 0.003929962352701644	 5.915752259098823E-4	 7.184538155110708E-4	 1.3572304597261078E-4	 2.1592701780946603E-28	 6.526908299568706E-9	 6.274250436554738E-9	 3.425897592770358E-10	 1.1481440715291232E-9	 1.1318910619279591E-31	 1.4291892566929604E-8	 17.119987491831033	 8978.244423061149	 3.378361288339958	 0.004294640858050691	 750533.2480087281	 602507.4874286558	 608133.3445076626	 582294.7691037635	 576276.7381717896	 
-36.0	 0.008421052631578947	 8.891059472685995E-5	 1.0670771762074158E-9	 640.2105981195576	 11.202142159999996	 11.211041398144948	 0.03695385798230255	 3.2415664896756624E-6	 5.95907741519127E-6	 1.3339302692724918E-8	 0.1703234163273972	 1.9632839187604914	 5.454105110429087E-4	 5.483380472123145E-4	 4.0	 523.3636833259558	 2.9309956814806233E-6	 1.1753588459852506E-5	 1.319003919535254E-5	 0.04298520301768866	 0.026861213821758517	 0.9570053414886436	 5.207914134413088E-4	 0.0028234625928278646	 0.02145384345388552	 0.0010030485310715106	 0.017714303922900753	 525.505398357036	 619.6863402776945	 503.33885123230505	 621.9609517928812	 641.6110362629163	 0.0	 1.7149741182720394E-8	 0.0	 2.1795575788630117E-8	 3.202621172704312E-6	 1.3976877776090892E-5	 1.0642219825508964E-5	 1.8821817112740664E-6	 1.2094696064816827E-5	 6.961640447101441E-7	 9.94605578079882E-6	 4.501613714780851	 0.016371555819020393	 3.4101250222257296	 4.2820090393808306	 4.292708649508146	 4.444992145085434	 4.513573424577416	 0.0	 0.0	 1.8821817112740664E-6	 5.435283293316346E-4	 0.0	 0.004651628757802141	 7.804287291350768E-4	 7.425413620439426E-4	 2.2278499149692367E-4	 2.1592685494540895E-28	 8.755210575571693E-9	 9.43904827914001E-9	 5.169305979650905E-10	 2.2158319525531935E-9	 1.1245285198695599E-31	 2.0927021405229988E-8	 17.099243203683677	 9117.719254849631	 3.376313887825368	 0.004221261237686051	 782532.297462735	 610881.3476280257	 609201.3962677302	 586155.13883341	 576276.7349252007	 
-35.500000000000014	 0.008464912280701753	 8.738164186781538E-5	 1.0985746925776611E-9	 643.7437817000272	 11.464908049999991	 11.470234817170162	 0.05090980979849392	 4.465772789341572E-6	 8.191963809862056E-6	 1.833758437657259E-8	 0.1753987527475698	 2.050983295134276	 5.454194394784122E-4	 5.483380472123145E-4	 4.0	 530.5589298145637	 2.92324314093826E-6	 1.2906009645048154E-5	 1.432231192209325E-5	 0.0444150529162486	 0.025815818169688212	 0.9508910571761481	 5.173474467654848E-4	 0.0032969283694074284	 0.024055030350195628	 0.0014561158929819852	 0.020300868200281208	 537.2508200317957	 624.0380199170331	 525.0714070983953	 625.7992646295158	 645.3016417489129	 0.0	 2.445687474761371E-8	 0.0	 3.180990981732634E-8	 4.409506004776632E-6	 1.5705800528150092E-5	 1.2366192184777332E-5	 2.1626288772426956E-6	 1.3543171650907398E-5	 9.7419544014791E-7	 1.1391996744629423E-5	 4.496530416812935	 0.020078804077673082	 3.2975046401764647	 4.218336304743325	 4.269518390767532	 4.408551226304997	 4.513573424577409	 0.0	 0.0	 2.1626288772426956E-6	 5.432568106011695E-4	 0.0	 0.005298023908986173	 0.0010098086639775527	 8.248950429321922E-4	 3.4394095056406934E-4	 2.159266306569848E-28	 1.1457659497895723E-8	 1.3676012070821467E-8	 8.036089894251561E-10	 3.9181741891706275E-9	 1.1170909105906494E-31	 2.9855454747312973E-8	 17.077183874910403	 9259.30901261283	 3.37413533367295	 0.004148670232553742	 811193.7811946752	 621052.1711151999	 612852.9972055649	 591527.2549528268	 576276.7304451263	 
-35.0	 0.008508771929824561	 8.586948455196869E-5	 1.1308465729426848E-9	 647.3115877698834	 11.736504589999994	 11.737019060970152	 0.06957296829099846	 6.102891955350742E-6	 1.1243409787537427E-5	 2.516819903563776E-8	 0.18063131560177856	 2.1412989529351654	 5.454312455933284E-4	 5.483380472123145E-4	 4.0	 537.5471052302279	 2.9129079372042916E-6	 1.401558415910047E-5	 1.5414029868505345E-5	 0.045793170555882834	 0.02489116917819579	 0.9447092518649786	 5.138686403874402E-4	 0.0038630694486540187	 0.02659714517708074	 0.0020009020937585757	 0.022829631404219692	 548.8827837510854	 628.2760234297049	 542.1293581833214	 629.6554026364789	 649.0296347768419	 0.0	 3.385190372462433E-8	 0.0	 4.40863174855366E-8	 6.024953734140581E-6	 1.7453993215397514E-5	 1.4108611990490617E-5	 2.4951464442997022E-6	 1.4958846771097813E-5	 1.303896705023107E-6	 1.280471528546751E-5	 4.489826347021551	 0.024383411891531894	 3.1973452976627854	 4.145181343043606	 4.226696607057779	 4.3611218036877775	 4.513573424577407	 0.0	 0.0	 2.4951464442997022E-6	 5.429360991490287E-4	 0.0	 0.0059103795864015735	 0.0012819106422840925	 9.793029726000132E-4	 5.046178986132777E-4	 2.159263237893648E-28	 1.474726260947143E-8	 1.917590487216732E-8	 1.2769099191924911E-9	 6.461488519693931E-9	 1.1095776642949908E-31	 4.1661565920525175E-8	 17.053769286901456	 9402.993066324825	 3.3718213957149286	 0.004076876639424861	 838345.9369449248	 633117.3127809871	 619699.5191056888	 598651.7528135608	 576276.7243049928	 
-34.500000000000014	 0.008552631578947367	 8.437430622975796E-5	 1.163864461922233E-9	 650.9149809546842	 12.011377873999992	 12.011640573285534	 0.0953406214833752	 8.363212410822387E-6	 1.542501599294862E-5	 3.452865989717305E-8	 0.1860271372994424	 2.2343125215848865	 5.454465812513897E-4	 5.483380472123145E-4	 4.0	 544.3069570432089	 2.899370638825305E-6	 1.508705610225023E-5	 1.646952687810625E-5	 0.047124360343342685	 0.024065331818900578	 0.9384579192360749	 5.103547968317968E-4	 0.004510306476662404	 0.02909213032918012	 0.002627300957217482	 0.025312342989226445	 559.8432373349715	 632.4469010835741	 556.0375184091135	 633.5355637219845	 652.7952017635937	 0.0	 4.6355129956765495E-8	 0.0	 5.912500511406904E-8	 8.257732275751552E-6	 1.9221880551229423E-5	 1.58699038683634E-5	 2.8733609642195994E-6	 1.6348519587009824E-5	 1.6788609721472048E-6	 1.4191042896216193E-5	 4.481147826943832	 0.029423453885484147	 3.1019760643137113	 4.063239138010398	 4.162778754092197	 4.302100036684999	 4.5135734245774035	 0.0	 0.0	 2.8733609642195994E-6	 5.4257322028717E-4	 0.0	 0.00652943506524822	 0.0015981445851646512	 0.001215596992645944	 7.094388811978674E-4	 2.1592590237992614E-28	 1.876142383489089E-8	 2.612729805343799E-8	 2.040818348812788E-9	 1.0067677595322561E-8	 1.101988200398296E-31	 5.699721783246423E-8	 17.028958859655937	 9548.745677246112	 3.369367780425673	 0.004005889168085071	 865795.1644906292	 647139.289735493	 630176.9105603615	 607733.6211840569	 576276.715860411	 
-34.0	 0.008596491228070175	 8.289628848770684E-5	 1.1975804192772426E-9	 654.5544119120237	 12.289629321999996	 12.294343253083856	 0.13000339877396877	 1.140380690999726E-5	 2.112691944794725E-5	 4.729228265478735E-8	 0.19159194627122836	 2.3301084947205006	 5.454661516135731E-4	 5.483380472123145E-4	 4.0	 550.8365531049675	 2.8819510621545105E-6	 1.6124341390734448E-5	 1.7492405737486358E-5	 0.04841272846860788	 0.023321637993866485	 0.932135602189211	 5.068057393286605E-4	 0.005228934322895246	 0.031550170134731825	 0.003326248584718201	 0.027759044756468072	 569.9705295154009	 636.5796245122326	 567.7870279413177	 637.4430067479507	 656.5983702696597	 1.7451100911558548E-9	 6.32531134137082E-8	 1.5020858584735564E-9	 7.738239338195287E-8	 1.125992420725197E-5	 2.10098889172193E-5	 1.7650523367693312E-5	 3.2918697867896626E-6	 1.7718019130429637E-5	 2.093665848264671E-6	 1.5556857519428643E-5	 4.470121473737936	 0.03530592869613434	 3.006665779003483	 3.9735219950238285	 4.077060891935082	 4.231433893466695	 4.51357342457742	 0.0	 3.2918697867896626E-6	 0.0	 5.421742818267835E-4	 0.0	 0.007186498848344714	 0.0019590966652263276	 0.0015439266944601764	 9.620691585036133E-4	 2.1592532616307744E-28	 2.365701843166467E-8	 3.471131219284098E-8	 3.2324665924154344E-9	 1.4966772822677323E-8	 1.0943219456586062E-31	 7.656757003959841E-8	 17.002711528875754	 9696.535468597238	 3.3667701167811415	 0.003935716439825862	 894929.7008589632	 663144.0938556012	 644735.2111614048	 618935.3801807024	 576276.7042991695	 
-33.500000000000014	 0.008640350877192981	 8.14356110170569E-5	 1.2319418528646124E-9	 658.2299261092945	 12.575770909999992	 12.585369242462148	 0.17747173783010106	 1.5567696300886058E-5	 2.891076759839028E-5	 6.47163064354272E-8	 0.19733124230012078	 2.428774115870561	 5.454906990117877E-4	 5.483380472123145E-4	 4.0	 557.1436591552781	 2.8599234584206947E-6	 1.7130719325382598E-5	 1.8485701788991083E-5	 0.04966181712997194	 0.022647149974307727	 0.9257412748872406	 5.032213135076546E-4	 0.006010943328298855	 0.03397972574838351	 0.004089960653406234	 0.030178095370351352	 579.2864146910337	 640.6927835198417	 578.0131113384201	 641.3792321069384	 660.4390294744816	 2.9468351092631906E-9	 8.642598059438455E-8	 2.875430157867065E-9	 1.0057304988819737E-7	 1.5374875005136346E-5	 2.2818436011786352E-5	 1.94509494923468E-5	 3.746217165876035E-6	 1.9072218845910316E-5	 2.5438547103256127E-6	 1.6907094782021186E-5	 4.456367435546618	 0.04210413982742929	 2.9090733975353396	 3.8772911920893964	 3.969767468239896	 4.149623471064566	 4.513573424577427	 0.0	 3.746217165876035E-6	 1.9072218845910316E-5	 5.226722630000014E-4	 0.0	 0.007902917026399923	 0.002364510551816745	 0.00197455250541438	 0.0012651181288157412	 2.15924536717826E-28	 2.960604342479338E-8	 4.5096462707713124E-8	 5.022974691683611E-9	 2.1389472114341026E-8	 1.0865782898567618E-31	 1.0111495293853115E-7	 16.97498560464972	 9846.324842732854	 3.364023940129808	 0.003866366985955286	 926696.0406329387	 681120.3602757582	 663829.3722796643	 632372.7326232361	 576276.6884432925	 
-33.0	 0.008684210526315789	 7.99924515828122E-5	 1.2671792101053826E-9	 661.9412548594835	 12.873668211999993	 12.884959553793434	 0.24216555750369298	 2.124259276348184E-5	 3.95320639801312E-5	 8.84919142273321E-8	 0.20325035952476117	 2.5303992956329413	 5.455209844148572E-4	 5.483380472123145E-4	 4.0	 563.2393761297812	 2.8325338764542062E-6	 1.8108970193335047E-5	 1.9452001887993657E-5	 0.05087470730626699	 0.022031642257258656	 0.9192742450941941	 4.996013891970885E-4	 0.00684973149046968	 0.03638776752263297	 0.004911862287980753	 0.03257639359205077	 587.88136677625	 644.7985959500276	 587.1309704774362	 645.3446866045107	 664.3169473428192	 5.0158706077496626E-9	 1.1992924520143333E-7	 5.161034044576241E-9	 1.3105391571954786E-7	 2.0981432697908534E-5	 2.4647920645726507E-5	 2.1271674572042173E-5	 4.232761528675527E-6	 2.041515911705098E-5	 3.025806455694342E-6	 1.8245868116347832E-5	 4.439514549870329	 0.04985881094535635	 2.808510733158944	 3.775976855546899	 3.8422992817419304	 4.057673089351155	 4.513573424577422	 0.0	 4.232761528675527E-6	 2.344096557274532E-5	 5.178472573134364E-4	 0.0	 0.008692026805333793	 0.0028132866813361706	 0.002516879647453198	 0.0016200802298231417	 2.1592345510574126E-28	 3.6791276667833324E-8	 5.7433695241358215E-8	 7.615590685469585E-9	 2.955977021125553E-8	 1.078756581310635E-31	 1.3140033280591666E-7	 16.945738608842703	 9998.069338559251	 3.361124673760526	 0.0037978492463282706	 961685.5626017592	 701019.3353682993	 687876.426511148	 648111.9436913909	 576276.666701594	 
-32.500000000000014	 0.008728070175438595	 7.856698599320079E-5	 1.3032452737641239E-9	 665.6878825512515	 13.18339115199999	 13.193354345898063	 0.33037397330603624	 2.8980173097020723E-5	 5.402215052864156E-5	 1.2092774901303565E-7	 0.2093545080650007	 2.635076549665442	 5.455577665600223E-4	 5.483380472123145E-4	 4.0	 569.134795213133	 2.7990199200675632E-6	 1.9061476524328737E-5	 2.0393532850551544E-5	 0.052054098640383344	 0.02146690594631981	 0.9127340799246276	 4.959458623339823E-4	 0.007739830948932943	 0.03878003463265141	 0.00578642497546707	 0.03495962950528845	 595.8613905323789	 648.9052384645863	 595.4199243098893	 649.3391716816026	 668.2317791832212	 8.111378430042395E-9	 1.674256204786673E-7	 8.552523578231332E-9	 1.7431108823018349E-7	 2.8621772486303598E-5	 2.6498712434744285E-5	 2.3113191791295645E-5	 4.748527354460143E-6	 2.1750185080284144E-5	 3.5365877600922557E-6	 1.957660403120339E-5	 4.419217060986849	 0.058580603372231185	 2.705330851481681	 3.6710946589040128	 3.6972708762717694	 3.9570041992592353	 4.513573424577423	 0.0	 4.748527354460143E-6	 2.52867728403764E-5	 5.155224663651858E-4	 0.0	 0.009561194199048767	 0.0033034991509817897	 0.003178596385447447	 0.002027305035322579	 2.159219728783366E-28	 4.5401592195488713E-8	 7.185171794641546E-8	 1.1241385071046926E-8	 3.968774792697493E-8	 1.0708560903600139E-31	 1.6818244313992604E-7	 16.91492709415701	 10151.716927743093	 3.3580676084277012	 0.0037301715678967244	 1000224.8796928445	 722755.6257066133	 717217.2755179801	 666168.5154717921	 576276.636889629	 
-32.0	 0.008771929824561403	 7.715938806955616E-5	 1.3403689145403974E-9	 669.4691133284518	 13.501905679999993	 13.51079323550102	 0.4503219123805025	 3.950192213864057E-5	 7.377311159796184E-5	 1.6513997010354362E-7	 0.21564881643514394	 2.742900957883014	 5.456017792768082E-4	 5.483380472123145E-4	 4.0	 574.8396864828895	 2.7586325910523444E-6	 1.9990299165434914E-5	 2.1312228501524236E-5	 0.0532023723717621	 0.0209462608421774	 0.9061205541729983	 4.92254656990274E-4	 0.008676678487352556	 0.041161266172591686	 0.006708992896900706	 0.03733250825675298	 603.3263523534438	 653.0182583389494	 603.0736140194914	 653.3620897115027	 672.183089679533	 1.2609614408187753E-8	 2.360347051144629E-7	 1.3577069080117354E-8	 2.354205674848231E-7	 3.900428018255298E-5	 2.8371141372253452E-5	 2.4975980914280666E-5	 5.291071868972042E-6	 2.308006950328141E-5	 4.073818614667449E-6	 2.0902162299613216E-5	 4.395172113205193	 0.06825368248062777	 2.6004808678126103	 3.5641672359289553	 3.5383081693820837	 3.8493416685853905	 4.513573424577427	 0.0	 5.291071868972042E-6	 4.8056050417562075E-5	 4.92254656990274E-4	 0.0	 0.010513333543041705	 0.0038324296989516006	 0.0039650603380376875	 0.0024859927604970714	 2.1591994254846797E-28	 5.5626803358708136E-8	 8.845274381824279E-8	 1.615293661337754E-8	 5.196262415557327E-8	 1.0628759725655577E-31	 2.1219510794590175E-7	 16.882506452111134	 10307.207252431881	 3.354847880516704	 0.00366334220327958	 1042443.2152316251	 746208.7052680447	 752089.4790684121	 686506.9876146195	 576276.5960395434	 
-31.500000000000014	 0.00881578947368421	 7.576982961662144E-5	 1.3780609775982227E-9	 673.2840950783168	 13.82727556399999	 13.837514765918876	 0.6137180876442994	 5.383491996879819E-5	 1.0069057158236094E-4	 2.2539428825283806E-7	 0.22213833273005978	 2.8539701242480437	 5.456537077491022E-4	 5.483380472123145E-4	 4.0	 580.3623055782432	 2.710659569168076E-6	 2.0897235477571836E-5	 2.2209781367273544E-5	 0.05432164151679641	 0.020464205339084204	 0.8994336120671185	 4.885277275196653E-4	 0.009656431533653935	 0.04353539360974924	 0.00767562659306024	 0.03969893618263761	 610.3628496250569	 657.1414541570657	 610.230149721543	 657.4125968835348	 676.1703396571021	 1.976380170631842E-8	 3.353051836185728E-7	 2.0460549476908344E-8	 3.22538146857454E-7	 5.3136852287138936E-5	 3.0265487399423612E-5	 2.6860492830013307E-5	 5.858373464140752E-6	 2.440711393528286E-5	 4.635558512348058E-6	 2.222493431766525E-5	 4.367136975901129	 0.07884058968649285	 2.495189843815522	 3.4566565185292815	 3.3696759023392215	 3.7365880007433985	 4.513573424577431	 0.0	 5.858373464140752E-6	 5.126760676529617E-5	 4.885277275196653E-4	 0.0	 0.011547923393472334	 0.004396617675774804	 0.004878912476300091	 0.0029942145721140005	 2.1591716069293517E-28	 6.765204797424855E-8	 1.0730874854251417E-7	 2.2616484260514033E-8	 6.654622219822983E-8	 1.0548151984581802E-31	 2.6412350297550663E-7	 16.848430719178367	 10464.470809927472	 3.3514604497321625	 0.003597369309352909	 1088317.4490175084	 771225.1314552476	 792610.1391481666	 709041.8383130153	 576276.5400640555	 
-31.0	 0.008859649122807017	 7.439848039328112E-5	 1.4169055795334498E-9	 677.1318576374471	 14.162284019999994	 14.173756109541989	 0.835885476117071	 7.332328737869044E-5	 1.3735221527170615E-4	 3.0746081102334434E-7	 0.2288280394963536	 2.9683841439962206	 5.457141645002434E-4	 5.483380472123145E-4	 4.0	 585.709718572176	 2.654449156487607E-6	 2.1783864565935816E-5	 2.3087683128026048E-5	 0.055413791319618454	 0.020016160145157124	 0.8926733439763672	 4.8476506082829884E-4	 0.010675822459640426	 0.04590569421380597	 0.008682969958341029	 0.04206216937767623	 617.0432444805465	 661.2774471512248	 616.990585060365	 661.489711756744	 680.1928963210008	 2.995592529586588E-8	 4.80884287945571E-7	 3.0568782671824835E-8	 4.4911312624407174E-7	 7.233276525653311E-5	 3.218197014966643E-5	 2.8767133522278067E-5	 6.448740804464461E-6	 2.5733229345201968E-5	 5.220212578831587E-6	 2.354692094344648E-5	 4.334944851542923	 0.09028834221422331	 2.390757663941491	 3.3499109479532994	 3.1958398654047193	 3.6206999152016963	 4.5135734245774435	 0.0	 6.448740804464461E-6	 5.450036286748004E-5	 4.8476506082829884E-4	 0.0	 0.012661667230529396	 0.00499192410348321	 0.005919868756381211	 0.0035489577701342577	 2.159133499324929E-28	 8.165181012206544E-8	 1.2845832782877517E-7	 3.0902973347093307E-8	 8.356702804498148E-8	 1.0466724821366669E-31	 3.245801393429154E-7	 16.812652390555055	 10623.428091205218	 3.3479000772180614	 0.0035322609458603347	 1137701.412309479	 797621.386302158	 838766.6617326622	 733639.4883846826	 576276.4634004856	 
-30.500000000000014	 0.008903508771929823	 7.304550808371927E-5	 1.456267311140699E-9	 681.0113365940043	 14.511687109999992	 14.519752429922438	 1.1379246765092832	 9.981795407976168E-5	 1.87261192311587E-4	 4.191812847533974E-7	 0.23572285404104604	 3.0862455710167436	 5.457836658388439E-4	 5.483380472123145E-4	 4.0	 590.8882734902202	 2.589434123026533E-6	 2.2651582929225598E-5	 2.3947256695966935E-5	 0.05648051218396555	 0.019598277349052208	 0.885839971161238	 4.8096667877101004E-4	 0.01173204388952564	 0.04827491306736914	 0.009728139824839818	 0.044424932042464754	 623.4270211269015	 665.4280597011739	 623.4305322270894	 665.5923941900318	 684.2500338996811	 4.541312115247109E-8	 6.983469242882734E-7	 4.5059615372267103E-8	 6.350583143799328E-7	 9.839407610456874E-5	 3.412073906410564E-5	 3.069624800372817E-5	 7.0607393858188675E-6	 2.705999967828677E-5	 5.826454642290541E-6	 2.486979336143763E-5	 4.298518141318004	 0.1025350460199764	 2.288418544324116	 3.245129136852811	 3.0210624622525564	 3.50357940588572	 4.513573424577447	 7.0607393858188675E-6	 5.826454642290541E-6	 5.19297930397244E-5	 4.8096667877101004E-4	 0.0	 0.013848934619852217	 0.005613607293195734	 0.00708464533428475	 0.004146194989707818	 2.1590813024213264E-28	 9.778371812202099E-8	 1.5190421154790483E-7	 4.1278364696925406E-8	 1.0311501263026145E-7	 1.0384461632221722E-31	 3.940813069971127E-7	 16.77512225042267	 10783.988681005476	 3.3441613049634897	 0.0034680250740436926	 1190345.4503913124	 825187.2306306907	 890413.4402834825	 760121.3705165514	 576276.3584473748	 
-30.000000000000014	 0.008947368421052631	 7.171107826901238E-5	 1.4967275894985131E-9	 684.921390338757	 14.875734417999988	 14.875736031813268	 1.5483270119012407	 1.3581815893870533E-4	 2.5517027178093964E-4	 5.711947095692471E-7	 0.24282762095901725	 3.207659381496252	 5.458626094345321E-4	 5.483380472123145E-4	 4.0	 595.9040438924388	 2.5151547506462608E-6	 2.350163291046178E-5	 2.4789681955763133E-5	 0.05752332672667031	 0.019207295923353285	 0.8789338359155301	 4.7713264067337873E-4	 0.012822658344532173	 0.05064535981460582	 0.010808635240709323	 0.046789510669655344	 629.5628023320625	 669.594571564322	 629.6076769978914	 669.7196050542692	 688.3409309557874	 6.889875903137722E-8	 1.017268456138254E-6	 6.579932532169154E-8	 9.102314670883516E-7	 1.3375596093112566E-4	 3.60818640693455E-5	 3.264810469180787E-5	 7.693132164046541E-6	 2.8388731905298958E-5	 6.4531640306750595E-6	 2.6194940661132812E-5	 4.257878174951572	 0.11551591311595683	 2.189259887806611	 3.1433395091246306	 2.849097724808497	 3.386987503409402	 4.513573424577448	 7.693132164046541E-6	 6.4531640306750595E-6	 5.458367256643177E-5	 4.7713264067337873E-4	 0.0	 0.01510207825243447	 0.006256407044781642	 0.008366987494682218	 0.0047809751075179145	 2.159009810991445E-28	 1.1618228394775141E-7	 1.7761146228472978E-7	 5.399354274579132E-8	 1.2523735924378485E-7	 1.0301340523580806E-31	 4.7302464822205737E-7	 16.735789226710285	 10946.050327881043	 3.3402384372686416	 0.003404669555294328	 1245910.4801742132	 853689.4376388605	 947273.1387662126	 788267.9612856767	 576276.2148238458	 
