Kurbelwinkel [°KW]	Zeit [s n. Rechenbeginn]	Brennraumvolumen [m3]	p [bar]	dQb [J/s]	dQb [J/KW]	Qb [J]	T_mittel [K]	 kappa [-]	dQw [J/s]	dQw [J/KW]	Qw [J]	Xb[-]	Qb/Qmax [-]	Alpha [W/(m^2K)]
9.5	 0.01236418134132634	 3.0162050444438205E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
10.0	 0.012405811581532826	 3.058825061591619E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
10.499999999999972	 0.012447441821739312	 3.103593917248655E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
10.999999999999972	 0.012489072061945798	 3.150506116997893E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
11.5	 0.012530702302152285	 3.199555904765391E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
12.0	 0.012572332542358771	 3.25073726372917E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
12.5	 0.012613962782565257	 3.30404391727029E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
13.0	 0.012655593022771743	 3.359469329966065E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
13.5	 0.012697223262978228	 3.417006708625422E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
13.999999999999972	 0.012738853503184714	 3.4766490033665744E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
14.499999999999972	 0.0127804837433912	 3.538388908736518E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
15.0	 0.012822113983597687	 3.602218864873006E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
15.5	 0.012863744223804173	 3.668131058708153E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
16.0	 0.012905374464010659	 3.7361174252145804E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
16.5	 0.012947004704217144	 3.8061696486931056E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
17.0	 0.01298863494442363	 3.87827916410272E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
17.49999999999997	 0.013030265184630116	 3.952437158432247E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
17.99999999999997	 0.013071895424836602	 4.028634572114152E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
18.5	 0.01311352566504309	 4.106862100479953E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
19.0	 0.013155155905249575	 4.187110195257389E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
19.5	 0.01319678614545606	 4.269369066109634E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
20.0	 0.013238416385662546	 4.353628682215718E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
20.5	 0.013280046625869032	 4.439878773892817E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
20.99999999999997	 0.013321676866075518	 4.528108834259991E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
21.49999999999997	 0.013363307106282004	 4.618308120943299E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
22.0	 0.013404937346488491	 4.710465657822327E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
22.5	 0.013446567586694977	 4.804570236817864E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
23.0	 0.013488197826901463	 4.900610419720819E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
23.5	 0.013529828067107948	 4.9985745400621655E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
24.0	 0.013571458307314434	 5.0984507050237164E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
24.49999999999997	 0.01361308854752092	 5.2002267973898206E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
24.99999999999997	 0.013654718787727406	 5.303890477539702E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
25.5	 0.013696349027933893	 5.409429185480324E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
26.0	 0.013737979268140379	 5.51683014291955E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
26.5	 0.013779609508346865	 5.626080355379732E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
27.0	 0.01382123974855335	 5.737166614351269E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
27.49999999999997	 0.013862869988759836	 5.8500754994859714E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
27.99999999999997	 0.013904500228966322	 5.964793380830333E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
28.49999999999997	 0.013946130469172808	 6.081306421098153E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
29.0	 0.013987760709379295	 6.199600577982625E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
29.5	 0.01402939094958578	 6.31966160650724E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
30.0	 0.014071021189792267	 6.441475061416063E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
30.5	 0.014112651429998752	 6.565026299602117E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
30.99999999999997	 0.014154281670205238	 6.690300482574464E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
31.49999999999997	 0.014195911910411724	 6.817282578963304E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
31.99999999999997	 0.01423754215061821	 6.94595736706297E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
32.5	 0.014279172390824697	 7.076309437412517E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
33.0	 0.014320802631031183	 7.208323195413352E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
33.5	 0.014362432871237668	 7.341982863984166E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
34.0	 0.014404063111444154	 7.477272486252129E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
34.49999999999997	 0.01444569335165064	 7.614175928280682E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
34.99999999999997	 0.014487323591857126	 7.752676881832984E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
35.49999999999997	 0.014528953832063611	 7.892758867170989E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
36.0	 0.014570584072270099	 8.034405235889848E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
36.5	 0.014612214312476585	 8.177599173786766E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
37.0	 0.01465384455268307	 8.322323703764448E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
37.5	 0.014695474792889556	 8.468561688768355E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
37.99999999999997	 0.014737105033096042	 8.61629583475744E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
38.49999999999997	 0.014778735273302528	 8.765508693707736E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
38.99999999999997	 0.014820365513509013	 8.916182666648744E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
39.5	 0.0148619957537155	 9.068300006731483E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
40.0	 0.014903625993921987	 9.221842822328203E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
40.5	 0.014945256234128472	 9.376793080163089E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
41.0	 0.014986886474334958	 9.533132608473273E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
41.49999999999997	 0.015028516714541444	 9.690843100199545E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
41.99999999999997	 0.01507014695474793	 9.849906116206607E-5	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
42.49999999999997	 0.015111777194954415	 1.0010303088531605E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
43.0	 0.015153407435160903	 1.0172015323660903E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
43.5	 0.015195037675367389	 1.0335024005833971E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
44.0	 0.015236667915573874	 1.0499310200374271E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
44.5	 0.01527829815578036	 1.0664854857045719E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
44.99999999999997	 0.015319928395986846	 1.0831638813434763E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
45.49999999999997	 0.015361558636193332	 1.0999642798356975E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
45.99999999999997	 0.015403188876399817	 1.1168847435287198E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
46.5	 0.015444819116606305	 1.1339233245813134E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
47.0	 0.01548644935681279	 1.1510780653110912E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
47.5	 0.015528079597019276	 1.1683469985442241E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
47.99999999999997	 0.015569709837225762	 1.1857281479672245E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
48.49999999999997	 0.015611340077432248	 1.2032195284807022E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
48.99999999999997	 0.015652970317638733	 1.220819146555024E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
49.5	 0.01569460055784522	 1.2385250005877662E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
49.99999999999997	 0.015736230798051705	 1.2563350812628974E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
50.5	 0.015777861038258192	 1.2742473719115898E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
50.99999999999997	 0.015819491278464676	 1.2922598488745437E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
51.49999999999997	 0.015861121518671164	 1.310370481865762E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
52.0	 0.01590275175887765	 1.328577234337658E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
52.49999999999997	 0.015944381999084135	 1.3468780638473994E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
53.0	 0.015986012239290623	 1.3652709224244085E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
53.49999999999997	 0.016027642479497107	 1.383753756938856E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
54.0	 0.016069272719703594	 1.402324509471138E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
54.49999999999997	 0.01611090295991008	 1.420981117682133E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
54.99999999999997	 0.016152533200116566	 1.439721515184193E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
55.5	 0.016194163440323053	 1.4585436319127464E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
55.99999999999997	 0.016235793680529537	 1.4774453944983729E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
56.5	 0.016277423920736025	 1.496424726639287E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
56.99999999999997	 0.01631905416094251	 1.5154795494740645E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
57.5	 0.016360684401148996	 1.5346077819545386E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
57.99999999999997	 0.01640231464135548	 1.5538073412187093E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
58.49999999999997	 0.016443944881561968	 1.5730761429635963E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
59.0	 0.016485575121768455	 1.5924121018178486E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
59.49999999999997	 0.01652720536197494	 1.611813131714059E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
60.0	 0.016568835602181427	 1.6312771462606213E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
60.49999999999997	 0.01661046584238791	 1.650802059113001E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
61.0	 0.016652096082594398	 1.6703857843443237E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
61.49999999999997	 0.016693726322800882	 1.690026236815135E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
61.99999999999997	 0.01673535656300737	 1.7097213325422154E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
62.5	 0.016776986803213857	 1.729468989066307E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
62.99999999999997	 0.01681861704342034	 1.749267125818637E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
63.5	 0.01686024728362683	 1.769113664486137E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
63.99999999999997	 0.016901877523833313	 1.7890065293751396E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
64.5	 0.0169435077640398	 1.8089436477735493E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
64.99999999999997	 0.016985138004246284	 1.8289229503112378E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
65.49999999999997	 0.01702676824445277	 1.848942371318619E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
66.0	 0.01706839848465926	 1.8689998491832181E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
66.49999999999997	 0.017110028724865743	 1.8890933267041418E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
67.0	 0.01715165896507223	 1.909220751444298E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
67.49999999999997	 0.017193289205278715	 1.9293800760802305E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
68.0	 0.017234919445485202	 1.9495692587494692E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
68.49999999999997	 0.017276549685691686	 1.9697862633952088E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
68.99999999999997	 0.017318179925898174	 1.9900290601082592E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
69.5	 0.01735981016610466	 2.0102956254660788E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
69.99999999999997	 0.017401440406311145	 2.0305839428687772E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
70.5	 0.017443070646517633	 2.050892002871988E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
70.99999999999997	 0.017484700886724117	 2.0712178035164414E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
71.5	 0.017526331126930604	 2.0915593506541433E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
71.99999999999997	 0.017567961367137088	 2.1119146582710208E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
72.49999999999997	 0.017609591607343576	 2.13228174880591E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
73.0	 0.017651221847550063	 2.1526586534657754E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
73.49999999999997	 0.017692852087756547	 2.1730434125370176E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
74.0	 0.017734482327963035	 2.1934340756927777E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
74.49999999999997	 0.01777611256816952	 2.213828702296093E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
75.0	 0.017817742808376006	 2.234225361698815E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
75.5	 0.017859373048582493	 2.2546221335361416E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
75.99999999999997	 0.017901003288788978	 2.2750171080166852E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
76.5	 0.017942633528995465	 2.2954083862079496E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
76.99999999999997	 0.01798426376920195	 2.3157940803170886E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
77.5	 0.018025894009408436	 2.3361723139668977E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
77.99999999999997	 0.01806752424961492	 2.356541222466852E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
78.5	 0.018109154489821408	 2.3768989530791805E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
79.0	 0.018150784730027895	 2.3972436652797838E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
79.49999999999997	 0.01819241497023438	 2.4175735310139954E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
80.0	 0.018234045210440867	 2.437886734947007E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
80.49999999999997	 0.01827567545064735	 2.4581814747089256E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
81.0	 0.01831730569085384	 2.478455961134353E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
81.49999999999997	 0.018358935931060322	 2.498708418496393E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
82.0	 0.01840056617126681	 2.518937084735033E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
82.5	 0.018442196411473297	 2.539140211679791E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
82.99999999999997	 0.01848382665167978	 2.559316065266587E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
83.5	 0.01852545689188627	 2.579462925748723E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
83.99999999999997	 0.018567087132092753	 2.599579087901946E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
84.5	 0.01860871737229924	 2.619662861223516E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
84.99999999999997	 0.018650347612505724	 2.6397125701251966E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
85.5	 0.018691977852712212	 2.6597265541201406E-4	 NaN	 0.0	 0.0	 0.0	 NaN	 NaN	 NaN	 NaN	 NaN	 0.0	 0.0	 NaN	 
