Kurbelwinkel [°KW]	Zeit [s n. Rechenbeginn]	Brennraumvolumen [m3]	p [bar]	dQb [J/s]	dQb [J/KW]	Qb [J]	T_mittel [K]	 kappa [-]	dQw [J/s]	dQw [J/KW]	Qw [J]	Xb[-]	Qb/Qmax [-]	Alpha [W/(m^2K)]
41.599999999999994	 0.015962649665878247	 1.717340370556547E-4	 11.006009894332426	 0.0	 0.0	 327.60273808761497	 959.6231288138449	 1.3079001588128796	 5045.37180552438	 0.42034187142842	 42.09984997199262	 0.7738888914387623	 0.7747978806870164	 372.26964856087363	 
41.69999999999999	 0.015970980902655845	 1.7219216254373872E-4	 10.966976325290263	 0.0	 0.0	 327.60273808761497	 958.7706146614481	 1.307966506094529	 5031.263165641085	 0.41916644723364405	 42.141766616715984	 0.7738888914387623	 0.7747978806870164	 371.50691494618366	 
41.80000000000001	 0.015979312139433446	 1.7265106726827213E-4	 10.928117191964457	 0.0	 0.0	 327.60273808761497	 957.9195563216122	 1.308032908913386	 5017.203489162546	 0.41799510229605275	 42.183566126945585	 0.7738888914387623	 0.7747978806870164	 370.74612784076135	 
41.900000000000006	 0.015987643376211044	 1.7311074910715567E-4	 10.889431771232479	 0.0	 0.0	 327.60273808761497	 957.0699543111959	 1.3080993659434343	 5003.192631412343	 0.4168278245623108	 42.22524890940181	 0.7738888914387623	 0.7747978806870164	 369.9872842451328	 
42.0	 0.015995974612988642	 1.7357120593538742E-4	 10.850919340805063	 0.0	 0.0	 327.60273808761497	 956.2218091083297	 1.3081658758674697	 4989.2304472951755	 0.41566460194418536	 42.26681536959623	 0.7738888914387623	 0.7747978806870164	 369.23038112311593	 
42.099999999999994	 0.01600430584976624	 1.7403243562507658E-4	 10.812579179269635	 0.0	 0.0	 327.60273808761497	 955.3751211528694	 1.3082324373770784	 4975.316791314181	 0.4145054223199882	 42.30826591182823	 0.7738888914387623	 0.7747978806870164	 368.47541540252473	 
42.19999999999999	 0.016012637086543838	 1.744944360454592E-4	 10.774410566132769	 0.0	 0.0	 327.60273808761497	 954.52989084685	 1.3082990491726156	 4961.451517587964	 0.413350273535995	 42.349600939181826	 0.7738888914387623	 0.7747978806870164	 367.72238397586284	 
42.29999999999998	 0.016020968323321436	 1.7495720506291302E-4	 10.736412781861748	 0.0	 0.0	 327.60273808761497	 953.6861185549309	 1.3083657099631787	 4947.634479867357	 0.4121991434078412	 42.39082085352261	 0.7738888914387623	 0.7747978806870164	 366.97128370101063	 
42.39999999999998	 0.016029299560099033	 1.7542074054097123E-4	 10.698585107925265	 0.0	 0.0	 327.60273808761497	 952.8438046048377	 1.3084324184665856	 4933.865531551921	 0.41105201972189703	 42.4319260554948	 0.7738888914387623	 0.7747978806870164	 366.2221114019028	 
42.49999999999997	 0.01603763079687663	 1.758850403403395E-4	 10.660926826833226	 0.0	 0.0	 327.60273808761497	 952.0029492878023	 1.3084991734093485	 4920.144525706219	 0.4099088902366235	 42.47291694451846	 0.7738888914387623	 0.7747978806870164	 365.47486386919894	 
42.60000000000002	 0.016045962033654233	 1.7635010231890972E-4	 10.623437222175713	 0.0	 0.0	 327.60273808761497	 951.1635528589971	 1.3085659735266493	 4906.471315075766	 0.40876974268390076	 42.51379391878685	 0.7738888914387623	 0.7747978806870164	 364.7295378609443	 
42.70000000000002	 0.01605429327043183	 1.768159243317745E-4	 10.58611557866115	 0.0	 0.0	 327.60273808761497	 950.3256155379648	 1.3086328175623148	 4892.845752102827	 0.40763456477034443	 42.55455737526389	 0.7738888914387623	 0.7747978806870164	 363.9861301032253	 
42.80000000000001	 0.01606262450720943	 1.7728250423124374E-4	 10.548961182153507	 0.0	 0.0	 327.60273808761497	 949.4891375090446	 1.3086997042687898	 4879.267688941848	 0.40650334417859146	 42.59520770968175	 0.7738888914387623	 0.7747978806870164	 363.24463729081407	 
42.900000000000006	 0.016070955743987026	 1.777498398668585E-4	 10.511973319708824	 0.0	 0.0	 327.60273808761497	 948.6541189217942	 1.3087666324071112	 4865.7369774747385	 0.40537606856857294	 42.63574531653861	 0.7738888914387623	 0.7747978806870164	 362.5050560878069	 
43.0	 0.016079286980764624	 1.7821792908540658E-4	 10.47515127961085	 0.0	 0.0	 327.60273808761497	 947.820559891409	 1.3088336007468802	 4852.25346932584	 0.40425272557876146	 42.676170589096486	 0.7738888914387623	 0.7747978806870164	 361.76738312825483	 
43.099999999999994	 0.016087618217542222	 1.786867697309379E-4	 10.43849435140591	 0.0	 0.0	 327.60273808761497	 946.9884604991356	 1.308900608066237	 4838.817015876719	 0.4031333028274034	 42.71648391937923	 0.7738888914387623	 0.7747978806870164	 361.0316150167857	 
43.19999999999999	 0.01609594945431982	 1.7915635964477883E-4	 10.402001825936972	 0.0	 0.0	 327.60273808761497	 946.157820792682	 1.3089676531518317	 4825.427468280657	 0.4020177879137263	 42.7566856981706	 0.7738888914387623	 0.7747978806870164	 360.2977483292194	 
43.29999999999998	 0.016104280691097417	 1.7962669666554847E-4	 10.36567299537697	 0.0	 0.0	 327.60273808761497	 945.3286407866237	 1.309034734798797	 4812.084677476962	 0.4009061684191308	 42.796776315012515	 0.7738888914387623	 0.7747978806870164	 359.5657796131756	 
43.39999999999998	 0.016112611927875015	 1.8009777862917266E-4	 10.32950715326132	 0.0	 0.0	 327.60273808761497	 944.5009204628078	 1.30910185181072	 4798.788494204982	 0.3997984319083588	 42.83675615820335	 0.7738888914387623	 0.7747978806870164	 358.8357053886721	 
43.50000000000003	 0.016120943164652617	 1.8056960336890006E-4	 10.293503594519716	 0.0	 0.0	 327.60273808761497	 943.6746597707486	 1.3091690029996128	 4785.538769017958	 0.39869456593064667	 42.87662561479642	 0.7738888914387623	 0.7747978806870164	 358.10752214871894	 
43.60000000000002	 0.016129274401430214	 1.8104216871531658E-4	 10.257661615507232	 0.0	 0.0	 327.60273808761497	 942.8498586280272	 1.3092361871858844	 4772.335352296621	 0.39759455802085913	 42.9163850705985	 0.7738888914387623	 0.7747978806870164	 357.3812263599022	 
43.70000000000002	 0.016137605638207812	 1.8151547249636195E-4	 10.221980514034557	 0.0	 0.0	 327.60273808761497	 942.0265169206763	 1.3093034031983117	 4759.178094262532	 0.3964983957005996	 42.95603491016856	 0.7738888914387623	 0.7747978806870164	 356.656814462962	 
43.80000000000001	 0.01614593687498541	 1.8198951253734405E-4	 10.186459589397666	 0.0	 0.0	 327.60273808761497	 941.2046345035722	 1.3093706498740085	 4746.066844991251	 0.39540606647930804	 42.995575516816494	 0.7738888914387623	 0.7747978806870164	 355.9342828733623	 
43.900000000000006	 0.016154268111763008	 1.824642866609531E-4	 10.151098142406696	 0.0	 0.0	 327.60273808761497	 940.3842112008165	 1.3094379260583973	 4733.001454425253	 0.39431755785533673	 43.03500727260203	 0.7738888914387623	 0.7747978806870164	 355.21362798185555	 
44.0	 0.016162599348540606	 1.829397926872807E-4	 10.115895475414156	 0.0	 0.0	 327.60273808761497	 939.5652468061168	 1.3095052306051773	 4719.981772386667	 0.3932328573170118	 43.074330558333735	 0.7738888914387623	 0.7747978806870164	 354.494846155037	 
44.099999999999994	 0.016170930585318204	 1.8341602843382988E-4	 10.080850892342447	 0.0	 0.0	 327.60273808761497	 938.7477410831599	 1.3095725623762955	 4707.0076485897225	 0.3921519523436696	 43.113545753568104	 0.7738888914387623	 0.7747978806870164	 353.77793373589503	 
44.19999999999999	 0.0161792618220958	 1.8389299171553552E-4	 10.045963698710697	 0.0	 0.0	 327.60273808761497	 937.9316937659889	 1.3096399202419151	 4694.078932653083	 0.39107483040668506	 43.15265323660877	 0.7738888914387623	 0.7747978806870164	 353.06288704435286	 
44.30000000000001	 0.016187593058873403	 1.8437068034477677E-4	 10.011233201660941	 0.0	 0.0	 327.60273808761497	 937.1171045593674	 1.309707303080385	 4681.195474111899	 0.3900014789704753	 43.19165338450582	 0.7738888914387623	 0.7747978806870164	 352.34970237780317	 
44.400000000000006	 0.016195924295651	 1.848490921313922E-4	 9.976658709983685	 0.0	 0.0	 327.60273808761497	 936.3039731391482	 1.3097747097782069	 4668.3571224296975	 0.38893188549349034	 43.23054657305517	 0.7738888914387623	 0.7747978806870164	 351.63837601163823	 
44.5	 0.0162042555324286	 1.8532822488269795E-4	 9.942239534142713	 0.0	 0.0	 327.60273808761497	 935.4922991526325	 1.3098421392300068	 4655.563727010023	 0.3878660374291829	 43.26933317679809	 0.7738888914387623	 0.7747978806870164	 350.9289041997685	 
44.599999999999994	 0.016212586769206196	 1.858080764035002E-4	 9.907974986299392	 0.0	 0.0	 327.60273808761497	 934.6820822189302	 1.3099095903384999	 4642.815137207918	 0.38680392222696475	 43.30801356902079	 0.7738888914387623	 0.7747978806870164	 350.2212831751398	 
44.69999999999999	 0.016220918005983794	 1.862886444961129E-4	 9.873864380336267	 0.0	 0.0	 327.60273808761497	 933.8733219293115	 1.309977062014461	 4630.111202341185	 0.3857455273331454	 43.3465881217541	 0.7738888914387623	 0.7747978806870164	 349.51550915024063	 
44.79999999999998	 0.016229249242761392	 1.867699269603711E-4	 9.839907031880086	 0.0	 0.0	 327.60273808761497	 933.0660178475603	 1.3100445531766916	 4617.451771701119	 0.3846908401918256	 43.385057205773286	 0.7738888914387623	 0.7747978806870164	 348.8115783176041	 
44.89999999999998	 0.01623758047953899	 1.8725192159364882E-4	 9.806102258324188	 0.0	 0.0	 327.60273808761497	 932.2601695103219	 1.3101120627519858	 4604.836694561967	 0.38363984824568625	 43.42342119059786	 0.7738888914387623	 0.7747978806870164	 348.10948685030246	 
44.99999999999997	 0.016245911716316588	 1.8773462619087243E-4	 9.77244937885032	 0.0	 0.0	 327.60273808761497	 931.4557764274464	 1.3101795896751007	 4592.265820190496	 0.3825925389367846	 43.461680444491535	 0.7738888914387623	 0.7747978806870164	 347.40923090243626	 
45.099999999999994	 0.016254242953094186	 1.8821803854453793E-4	 9.738947714449852	 0.0	 0.0	 327.60273808761497	 930.652838082329	 1.3102471328887209	 4579.738997858743	 0.38154889970761713	 43.4998353344623	 0.7738888914387623	 0.7747978806870164	 346.710806609616	 
45.20000000000002	 0.016262574189871787	 1.887021564447248E-4	 9.70559658794441	 0.0	 0.0	 327.60273808761497	 929.8513539322486	 1.3103146913434274	 4567.256076855348	 0.38050891800206377	 43.5378862262625	 0.7738888914387623	 0.7747978806870164	 346.0142100894383	 
45.30000000000001	 0.016270905426649385	 1.8918697767911365E-4	 9.672395324006008	 0.0	 0.0	 327.60273808761497	 929.0513234087018	 1.3103822639976623	 4554.816906495783	 0.37947258126623956	 43.57583348438912	 0.7738888914387623	 0.7747978806870164	 345.3194374419564	 
45.400000000000006	 0.016279236663426983	 1.896725000330002E-4	 9.639343249176488	 0.0	 0.0	 327.60273808761497	 928.2527459177321	 1.310449849817697	 4542.4213361322545	 0.37843987694932024	 43.613677472084056	 0.7738888914387623	 0.7747978806870164	 344.6264847501423	 
45.5	 0.01628756790020458	 1.9015872128931116E-4	 9.606439691886532	 0.0	 0.0	 327.60273808761497	 927.4556208402593	 1.310517447777599	 4530.069215163464	 0.37741079250435494	 43.651418551334494	 0.7738888914387623	 0.7747978806870164	 343.935348080344	 
45.599999999999994	 0.016295899136982178	 1.9064563922862086E-4	 9.573683982474083	 0.0	 0.0	 327.60273808761497	 926.659947532403	 1.3105850568591957	 4517.760393044197	 0.37638531538906544	 43.689057082873404	 0.7738888914387623	 0.7747978806870164	 343.24602348273794	 
45.69999999999999	 0.016304230373759776	 1.9113325162916576E-4	 9.541075453202243	 0.0	 0.0	 327.60273808761497	 925.8657253258026	 1.3106526760520432	 4505.494719294709	 0.3753634330666279	 43.72659342618007	 0.7738888914387623	 0.7747978806870164	 342.558506991773	 
45.79999999999998	 0.016312561610537374	 1.9162155626686048E-4	 9.50861343827664	 0.0	 0.0	 327.60273808761497	 925.0729535279368	 1.3107203043533913	 4493.272043509968	 0.37434513300644295	 43.76402793948071	 0.7738888914387623	 0.7747978806870164	 341.8727946266108	 
45.89999999999998	 0.01632089284731497	 1.921105509153144E-4	 9.476297273862292	 0.0	 0.0	 327.60273808761497	 924.2816314224367	 1.3107879407681484	 4481.092215368713	 0.3733304026848905	 43.8013609797492	 0.7738888914387623	 0.7747978806870164	 341.188882391558	 
46.00000000000003	 0.016329224084092573	 1.9260023334584592E-4	 9.44412629809993	 0.0	 0.0	 327.60273808761497	 923.491758269397	 1.3108555843088492	 4468.955084642325	 0.37231922958606845	 43.8385929027078	 0.7738888914387623	 0.7747978806870164	 340.50676627649403	 
46.10000000000002	 0.01633755532087017	 1.930906013274989E-4	 9.412099851121921	 0.0	 0.0	 327.60273808761497	 922.7033333056872	 1.310923233995618	 4456.8605012036105	 0.37131160120252493	 43.875724062828056	 0.7738888914387623	 0.7747978806870164	 339.82644225729416	 
46.20000000000002	 0.01634588655764777	 1.9358165262705858E-4	 9.380217275067542	 0.0	 0.0	 327.60273808761497	 921.9163557452526	 1.3109908888561357	 4444.80831503529	 0.3703075050359652	 43.91275481333165	 0.7738888914387623	 0.7747978806870164	 339.1479062962435	 
46.30000000000001	 0.016354217794425367	 1.9407338500906723E-4	 9.348477914097918	 0.0	 0.0	 327.60273808761497	 921.1308247794186	 1.3110585479256047	 4432.798376238438	 0.36930692859795483	 43.94968550619145	 0.7738888914387623	 0.7747978806870164	 338.471154342449	 
46.400000000000006	 0.016362549031202964	 1.9456579623584067E-4	 9.316881114410407	 0.0	 0.0	 327.60273808761497	 920.3467395771904	 1.311126210246714	 4420.830535040739	 0.36830985941060757	 43.98651649213251	 0.7738888914387623	 0.7747978806870164	 337.7961823322427	 
46.5	 0.016370880267980562	 1.950588840674822E-4	 9.28542622425255	 0.0	 0.0	 327.60273808761497	 919.5640992855474	 1.3111938748696046	 4408.9046418045355	 0.3673162850072559	 44.023248120633234	 0.7738888914387623	 0.7747978806870164	 337.1229861895826	 
46.599999999999994	 0.01637921150475816	 1.9555264626189994E-4	 9.25411259393555	 0.0	 0.0	 327.60273808761497	 918.782903029737	 1.3112615408518344	 4397.020547034787	 0.36632619293311397	 44.05988073992655	 0.7738888914387623	 0.7747978806870164	 336.451561826446	 
46.69999999999999	 0.016387542741535758	 1.9604708057482294E-4	 9.222939575847308	 0.0	 0.0	 327.60273808761497	 918.0031499135645	 1.3113292072583427	 4385.178101386838	 0.36533957074592494	 44.096414697001144	 0.7738888914387623	 0.7747978806870164	 335.781905143217	 
46.80000000000001	 0.01639587397831336	 1.9654218475981646E-4	 9.19190652446499	 0.0	 0.0	 327.60273808761497	 917.2248390196803	 1.3113968731614156	 4373.3771556740285	 0.36435640601659497	 44.132850337602804	 0.7738888914387623	 0.7747978806870164	 335.11401202906944	 
46.900000000000006	 0.016404205215090957	 1.970379565682968E-4	 9.161012796367244	 0.0	 0.0	 327.60273808761497	 916.447969409865	 1.3114645376406515	 4361.617560875217	 0.3633766863298199	 44.169188006235785	 0.7738888914387623	 0.7747978806870164	 334.4478783623473	 
47.0	 0.016412536451868555	 1.9753439374954889E-4	 9.130257750245836	 0.0	 0.0	 327.60273808761497	 915.6725401253079	 1.3115321997829235	 4349.8991681420475	 0.36240039928469064	 44.20542804616426	 0.7738888914387623	 0.7747978806870164	 333.7835000109331	 
47.099999999999994	 0.016420867688646153	 1.9803149405074204E-4	 9.09964074691702	 0.0	 0.0	 327.60273808761497	 914.898550186889	 1.311599858682347	 4338.221828806184	 0.36142753249529624	 44.241570799413786	 0.7738888914387623	 0.7747978806870164	 333.12087283261786	 
47.19999999999999	 0.01642919892542375	 1.9852925521694542E-4	 9.069161149332405	 0.0	 0.0	 327.60273808761497	 914.125998595451	 1.3116675134402418	 4326.585394386331	 0.3604580735913083	 44.277616606772916	 0.7738888914387623	 0.7747978806870164	 332.4599926754625	 
47.29999999999998	 0.01643753016220135	 1.9902767499114317E-4	 9.038818322589448	 0.0	 0.0	 327.60273808761497	 913.3548843320755	 1.311735163165098	 4314.989716595143	 0.3594920102185571	 44.313565807794774	 0.7738888914387623	 0.7747978806870164	 331.8008553781549	 
47.400000000000006	 0.016445861398978946	 1.9952675111425228E-4	 9.00861163394153	 0.0	 0.0	 327.60273808761497	 912.5852063583499	 1.31180280697254	 4303.434647345981	 0.3585293300395939	 44.34941874079873	 0.7738888914387623	 0.7747978806870164	 331.14345677036175	 
47.5	 0.016454192635756544	 2.0002648132513666E-4	 8.978540452807662	 0.0	 0.0	 327.60273808761497	 911.8169636166364	 1.3118704439852915	 4291.920038759549	 0.35757002073424465	 44.38517574287216	 0.7738888914387623	 0.7747978806870164	 330.48779267307583	 
47.599999999999994	 0.016462523872534142	 2.0052686336062504E-4	 8.948604150781783	 0.0	 0.0	 327.60273808761497	 911.050155030336	 1.311938073333139	 4280.445743170375	 0.35661407000014905	 44.42083714987217	 0.7738888914387623	 0.7747978806870164	 329.8338588989581	 
47.70000000000002	 0.016470855109311743	 2.0102789495552532E-4	 8.918802101641674	 0.0	 0.0	 327.60273808761497	 910.2847795041494	 1.3120056941528968	 4269.011613133166	 0.3556614655532907	 44.4564032964275	 0.7738888914387623	 0.7747978806870164	 329.1816512526747	 
47.80000000000001	 0.01647918634608934	 2.015295738426413E-4	 8.889133681357572	 0.0	 0.0	 327.60273808761497	 909.5208359243376	 1.312073305588371	 4257.617501429048	 0.3547121951285166	 44.49187451594035	 0.7738888914387623	 0.7747978806870164	 328.53116553123044	 
47.900000000000006	 0.01648751758286694	 2.0203189775278919E-4	 8.859598268100282	 0.0	 0.0	 327.60273808761497	 908.7583231589772	 1.3121409067903242	 4246.26326107165	 0.3537662464800441	 44.527251140588355	 0.7738888914387623	 0.7747978806870164	 327.88239752429456	 
48.0	 0.016495848819644537	 2.0253486441481277E-4	 8.83019524224905	 0.0	 0.0	 327.60273808761497	 907.9972400582132	 1.3122084969164394	 4234.948745313067	 0.3528236073819579	 44.56253350132655	 0.7738888914387623	 0.7747978806870164	 327.23534301452565	 
48.099999999999994	 0.016504180056422135	 2.0303847155560045E-4	 8.800923986399045	 0.0	 0.0	 327.60273808761497	 907.2375854545112	 1.3122760751312843	 4223.673807649729	 0.35188426562869857	 44.59772192788942	 0.7738888914387623	 0.7747978806870164	 326.5899977778892	 
48.19999999999999	 0.016512511293199732	 2.0354271690010034E-4	 8.771783885368473	 0.0	 0.0	 327.60273808761497	 906.4793581629064	 1.3123436406062763	 4212.4383018280805	 0.35094820903553625	 44.63281674879297	 0.7738888914387623	 0.7747978806870164	 325.94635758397084	 
48.29999999999998	 0.01652084252997733	 2.0404759817133734E-4	 8.742774326205375	 0.0	 0.0	 327.60273808761497	 905.7225569812473	 1.3124111925196447	 4201.242081850222	 0.35001542543904013	 44.66781829133687	 0.7738888914387623	 0.7747978806870164	 325.304418196287	 
48.39999999999998	 0.016529173766754928	 2.04553113090429E-4	 8.713894698194089	 0.0	 0.0	 327.60273808761497	 904.9671806904416	 1.312478730056398	 4190.085001979333	 0.3490859026975306	 44.70272688160662	 0.7738888914387623	 0.7747978806870164	 324.66417537258775	 
48.50000000000003	 0.01653750500353253	 2.050592593766011E-4	 8.685144392861355	 0.0	 0.0	 327.60273808761497	 904.2132280546941	 1.3125462524082854	 4178.966916745075	 0.34815962869152933	 44.737542844475776	 0.7738888914387623	 0.7747978806870164	 324.0256248651587	 
48.60000000000002	 0.016545836240310127	 2.05566034747204E-4	 8.656522803982178	 0.0	 0.0	 327.60273808761497	 903.4606978217486	 1.3126137587737625	 4167.887680948815	 0.3472365913241945	 44.77226650360819	 0.7738888914387623	 0.7747978806870164	 323.38876242111644	 
48.70000000000002	 0.016554167477087725	 2.0607343691772978E-4	 8.628029327585237	 0.0	 0.0	 327.60273808761497	 902.7095887231194	 1.312681248357955	 4156.847149668723	 0.3463167785217453	 44.80689818146037	 0.7738888914387623	 0.7747978806870164	 322.7535837826993	 
48.80000000000001	 0.016562498713865323	 2.065814636018273E-4	 8.599663361958118	 0.0	 0.0	 327.60273808761497	 901.9598994743276	 1.3127487203726236	 4145.845178264826	 0.34540017823388297	 44.84143819928376	 0.7738888914387623	 0.7747978806870164	 322.12008468755505	 
48.900000000000006	 0.01657082995064292	 2.0709011251131873E-4	 8.571424307652174	 0.0	 0.0	 327.60273808761497	 901.2116287751309	 1.3128161740361266	 4134.881622383862	 0.34448677843419556	 44.87588687712718	 0.7738888914387623	 0.7747978806870164	 321.4882608690245	 
49.0	 0.01657916118742052	 2.0759938135621613E-4	 8.543311567487095	 0.0	 0.0	 327.60273808761497	 900.4647753097523	 1.3128836085733873	 4123.956337964103	 0.3435765671205594	 44.91024453383923	 0.7738888914387623	 0.7747978806870164	 320.8581080564192	 
49.099999999999994	 0.016587492424198116	 2.0810926784473787E-4	 8.515324546555192	 0.0	 0.0	 327.60273808761497	 899.7193377471053	 1.3129510232158548	 4113.06918124001	 0.342669532315527	 44.944511487070784	 0.7738888914387623	 0.7747978806870164	 320.2296219752969	 
49.19999999999999	 0.016595823660975714	 2.0861976968332294E-4	 8.487462652225387	 0.0	 0.0	 327.60273808761497	 898.9753147410188	 1.3130184172014705	 4102.220008746801	 0.34176566206670767	 44.97868805327745	 0.7738888914387623	 0.7747978806870164	 319.6027983477316	 
49.29999999999998	 0.016604154897753312	 2.0913088457665083E-4	 8.459725294146926	 0.0	 0.0	 327.60273808761497	 898.2327049304572	 1.3130857897746324	 4091.408677324937	 0.34086494444714127	 45.01277454772217	 0.7738888914387623	 0.7747978806870164	 318.9776328925806	 
49.400000000000006	 0.016612486134530913	 2.0964261022765412E-4	 8.43211188425279	 0.0	 0.0	 327.60273808761497	 897.4915069397401	 1.3131531401861587	 4080.635044124447	 0.33996736755565854	 45.046771284477735	 0.7738888914387623	 0.7747978806870164	 318.35412132574555	 
49.5	 0.01662081737130851	 2.1015494433753676E-4	 8.4046218367629	 0.0	 0.0	 327.60273808761497	 896.7517193787587	 1.3132204676932517	 4069.898966609233	 0.33907291951723956	 45.080678576429456	 0.7738888914387623	 0.7747978806870164	 317.7322593604332	 
49.599999999999994	 0.01662914860808611	 2.1066788460578998E-4	 8.37725456818695	 0.0	 0.0	 327.60273808761497	 896.0133408431901	 1.3132877715594655	 4059.200302561164	 0.33818158848335517	 45.11449673527779	 0.7738888914387623	 0.7747978806870164	 317.11204270740797	 
49.70000000000002	 0.016637479844863707	 2.1118142873020928E-4	 8.350009497327072	 0.0	 0.0	 327.60273808761497	 895.2763699147091	 1.3133550510546652	 4048.5389100841817	 0.3372933626323087	 45.14822607154102	 0.7738888914387623	 0.7747978806870164	 316.4934670752434	 
49.80000000000001	 0.016645811081641305	 2.1169557440690862E-4	 8.322886045280196	 0.0	 0.0	 327.60273808761497	 894.5408051611981	 1.3134223054549967	 4037.914647608235	 0.33640823016956406	 45.18186689455798	 0.7738888914387623	 0.7747978806870164	 315.8765281705689	 
49.900000000000006	 0.016654142318418903	 2.1221031933033984E-4	 8.295883635440173	 0.0	 0.0	 327.60273808761497	 893.8066451369556	 1.3134895340428485	 4027.3273738931393	 0.33552617932806705	 45.21541951249078	 0.7738888914387623	 0.7747978806870164	 315.26122169831336	 
50.0	 0.0166624735551965	 2.127256611933064E-4	 8.269001693499645	 0.0	 0.0	 327.60273808761497	 893.0738883828996	 1.3135567361068168	 4016.7769480323573	 0.33464719836856033	 45.24888423232764	 0.7738888914387623	 0.7747978806870164	 314.6475433619438	 
50.099999999999994	 0.0166708047919741	 2.1324159768698153E-4	 8.242239647451672	 0.0	 0.0	 327.60273808761497	 892.3425334267729	 1.31362391094167	 4006.263229456646	 0.3337712755798875	 45.28226135988563	 0.7738888914387623	 0.7747978806870164	 314.0354888637013	 
50.20000000000002	 0.0166791360287517	 2.137581265009229E-4	 8.215596927591116	 0.0	 0.0	 327.60273808761497	 891.6125787833428	 1.3136910578483147	 3995.786077937645	 0.33289839927929177	 45.31555119981356	 0.7738888914387623	 0.7747978806870164	 313.4250539048328	 
50.30000000000001	 0.016687467265529297	 2.1427524532309023E-4	 8.189072966515837	 0.0	 0.0	 327.60273808761497	 890.8840229546007	 1.3137581761337591	 3985.345353591381	 0.3320285578127082	 45.34875405559483	 0.7738888914387623	 0.7747978806870164	 312.81623418582035	 
50.400000000000006	 0.016695798502306895	 2.147929518398624E-4	 8.162667199127569	 0.0	 0.0	 327.60273808761497	 890.1568644299581	 1.3138252651110782	 3974.9409168816405	 0.33116173955504435	 45.38187022955034	 0.7738888914387623	 0.7747978806870164	 312.20902540660495	 
50.5	 0.016704129739084493	 2.1531124373605167E-4	 8.136379062632644	 0.0	 0.0	 327.60273808761497	 889.4311016864418	 1.31389232409938	 3964.5726286232793	 0.33029793291045634	 45.41490002284138	 0.7738888914387623	 0.7747978806870164	 311.603423266808	 
50.599999999999994	 0.01671246097586209	 2.1583011869492224E-4	 8.110207996542492	 0.0	 0.0	 327.60273808761497	 888.7067331888865	 1.3139593524237687	 3954.240349985462	 0.3294371263126186	 45.44784373547264	 0.7738888914387623	 0.7747978806870164	 310.99942346594935	 
50.69999999999999	 0.01672079221263969	 2.1634957439820468E-4	 8.084153442673902	 0.0	 0.0	 327.60273808761497	 887.9837573901239	 1.3140263494153115	 3943.9439424947745	 0.32857930822498305	 45.48070166629514	 0.7738888914387623	 0.7747978806870164	 310.39702170366206	 
50.79999999999998	 0.016729123449417287	 2.168696085261152E-4	 8.058214845149068	 0.0	 0.0	 327.60273808761497	 887.2621727311738	 1.3140933144110016	 3933.683268038306	 0.3277244671410361	 45.513474113009245	 0.7738888914387623	 0.7747978806870164	 309.7962136799026	 
50.89999999999998	 0.016737454686194884	 2.1739021875736837E-4	 8.032391650395462	 0.0	 0.0	 327.60273808761497	 886.5419776414283	 1.3141602467537268	 3923.458188866578	 0.32687259158454257	 45.5461613721677	 0.7738888914387623	 0.7747978806870164	 309.19699509515897	 
50.99999999999997	 0.016745785922972482	 2.1791140276919755E-4	 8.006683307145464	 0.0	 0.0	 327.60273808761497	 885.8231705388363	 1.3142271457922305	 3913.2685675964667	 0.3260236701097891	 45.57876373917868	 0.7738888914387623	 0.7747978806870164	 308.59936165065494	 
51.10000000000002	 0.016754117159750084	 2.1843315823736844E-4	 7.981089266435815	 0.0	 0.0	 327.60273808761497	 885.1057498300871	 1.3142940108810812	 3903.114267213977	 0.32517769130181534	 45.61128150830886	 0.7738888914387623	 0.7747978806870164	 308.0033090485511	 
51.20000000000002	 0.01676244839652768	 2.189554828361965E-4	 7.955608981606909	 0.0	 0.0	 327.60273808761497	 884.389713910791	 1.3143608413806356	 3892.9951510770024	 0.32433464377664384	 45.643714972686524	 0.7738888914387623	 0.7747978806870164	 307.4088329921429	 
51.30000000000001	 0.01677077963330528	 2.194783742385637E-4	 7.930241908301801	 0.0	 0.0	 327.60273808761497	 883.6750611656549	 1.3144276366570047	 3882.9110829179385	 0.3234945161814978	 45.67606442430468	 0.7738888914387623	 0.7747978806870164	 306.8159291860543	 
51.400000000000006	 0.016779110870082877	 2.200018301159354E-4	 7.9049875044651206	 0.0	 0.0	 327.60273808761497	 882.9617899686624	 1.3144943960820197	 3872.8619268462776	 0.32265729719501735	 45.70833015402418	 0.7738888914387623	 0.7747978806870164	 306.2245933364306	 
51.5	 0.016787442106860475	 2.2052584813837578E-4	 7.879845230341764	 0.0	 0.0	 327.60273808761497	 882.2498986832468	 1.3145611190331972	 3862.8475473510925	 0.32182297552746625	 45.740512451576926	 0.7738888914387623	 0.7747978806870164	 305.6348211511255	 
51.599999999999994	 0.016795773343638073	 2.2105042597456523E-4	 7.854814548475411	 0.0	 0.0	 327.60273808761497	 881.5393856624635	 1.3146278048937055	 3852.86780930346	 0.3209915399209339	 45.77261160556902	 0.7738888914387623	 0.7747978806870164	 305.046608339887	 
