Kurbelwinkel [°KW]	Zeit [s n. Rechenbeginn]	Brennraumvolumen [m3]	V0 [m3]	V1 [m3]	V2 [m3]	T_Zone_0 [K]	T_Zone_1 [K]	T_Zone_2 [K]	T_mittel [K]	T_BurnAdiabat_0 [K]	T_BurnAdiabat_1 [K]	Lambda z1 [-]	Lambda z0 [-]	Lambda z2 [-]	p_soll [bar]	p_soll_roh [bar]	p [bar]	dQb [J/s]	dQb [J/KW]	Qb [J]	dmb [kg/s]	dmb [kg/KW]	mb [kg]	dQw [J/s]	dQw [J/KW]	dQKrst [J/s]	dQKrst [J/KW]	Qw [J]	Xb[-]	Qb/Qmax [-]	Qmax [J]	Alpha [W/(m^2K)]	Wandwärmestromdichte [MW/m^2]	PQw [W]	Brennraumfläche [m^2]	Gesamtmasse [kg]	m_0[kg]	m_1[kg]	m_2[kg]	Z0_O2 [kg]	Z0_CO2 [kg]	Z0_H2O [kg]	Z0_H [kg]	Z0_O [kg]	Z0_N [kg]	Z0_H2 [kg]	Z0_OH [kg]	Z0_CO [kg]	Z0_NO [kg]	Z0_N2 [kg]	Z0_Ar [kg]	Z0_Diesel [kg]	Z0_RON_95 [kg]	Z1_O2 [kg]	Z1_CO2 [kg]	Z1_H2O [kg]	Z1_H [kg]	Z1_O [kg]	Z1_N [kg]	Z1_H2 [kg]	Z1_OH [kg]	Z1_CO [kg]	Z1_NO [kg]	Z1_N2 [kg]	Z1_Ar [kg]	Z1_Diesel [kg]	Z1_RON_95 [kg]	Z2_O2 [kg]	Z2_CO2 [kg]	Z2_H2O [kg]	Z2_H [kg]	Z2_O [kg]	Z2_N [kg]	Z2_H2 [kg]	Z2_OH [kg]	Z2_CO [kg]	Z2_NO [kg]	Z2_N2 [kg]	Z2_Ar [kg]	Z2_Diesel [kg]	Z2_RON_95 [kg]	 mDieseldampf [kg]	m_Diesel_Z0 [kg]	TKrstVap [K]	mkrstFl [kg]	m_a [kg]	sumdma [kg]	s00 [kg]	dm_a [kg]
80.0	 0.02745528710385943	 9.95540329655437E-4	 0.0021470035370759343	 1.0044796480983413E-52	 0.9978529964630543	 515.3608050057078	 1.0	 1087.3283653263468	 1085.1096353331568	 1357.849265963175	 0.0	 1.8098867286305913	 2.1212581123077046	 2.04781911323326	 12.612625594156201	 12.612596018939394	 12.61251569600876	 15712.94529900144	 2.0543020211015373	 4114.167821680031	 0.015732056475209446	 2.056800606004791E-6	 0.004007275550941816	 16644.204391238225	 2.1760543341750633	 0.0	 0.0	 375.61695673452095	 0.9949254542869045	 0.9675845193903089	 4251.998393145476	 454.6510092206123	 0.2961889621185712	 16644.448789415776	 0.056195371597786356	 0.004025709045639797	 1.8433494697981392E-5	 1.0000000000000004E-55	 0.004007275550941816	 0.19703671088812483	 0.026792416003131193	 0.009655189282682657	 6.245417132416895E-10	 7.249656026275007E-7	 8.758847673201025E-14	 2.4784801684756856E-8	 2.151439689210963E-5	 1.1748712762928455E-6	 3.6434752658177845E-4	 0.7427683927088131	 0.0	 1.5710257856986885E-4	 0.023202401368894385	 0.19597832711468044	 0.026648500393591765	 0.009603326380484068	 6.211869840028812E-10	 7.2107144591595E-7	 8.711799474874911E-14	 2.4651669986542204E-8	 2.1398832191179477E-5	 1.1685604487870927E-6	 3.623904318439981E-4	 0.7387786082126774	 0.0	 0.005527764187035409	 0.02307776954265702	 0.11419591731835198	 0.10465623537798988	 0.038245007911274824	 1.1773552106741844E-10	 3.748211222174488E-7	 4.530521974960551E-14	 1.2779942816906324E-8	 3.066850112041212E-5	 6.05529372184939E-7	 0.0014427612344871782	 0.7414284164085577	 0.0	 0.0	 0.0	 5.091774037262464E-6	 5.527764187035411E-58	 -5.55	 0.0	 0.001336600926905304	 0.0013295391693642564	 0.0683105268086351	 0.04135922779397754	 
80.20000000000002	 0.027481434996339295	 9.987024942175588E-4	 0.002146506926356502	 1.0012991914909132E-52	 0.997853493073773	 514.7569295248411	 1.0	 1086.3083062665626	 1084.0911844067102	 0.0	 0.0	 1.8098867286305913	 2.1212581123077046	 2.04781911323326	 12.561013940982342	 12.560596018939387	 12.560779266025738	 21618.165815455388	 2.8263473767722243	 4114.733091155385	 0.021644470285259766	 2.8297864090131478E-6	 0.004007275550941817	 16594.380681121886	 2.1695404090997132	 0.0	 0.0	 376.0508648163409	 0.9949254542869047	 0.9677174614620334	 4251.998393145476	 453.2297867408544	 0.2947558495990151	 16594.47405628313	 0.0562990491244133	 0.004025709045639798	 1.8433494697981392E-5	 1.0000000000000004E-55	 0.004007275550941817	 0.19703671088812483	 0.026792416003131193	 0.009655189282682655	 6.245417132416893E-10	 7.249656026275007E-7	 8.758847673201025E-14	 2.4784801684756856E-8	 2.151439689210963E-5	 1.1748712762928455E-6	 3.6434752658177845E-4	 0.7427683927088131	 0.0	 1.5710257856986885E-4	 0.023202401368894385	 0.19597832711468044	 0.026648500393591765	 0.009603326380484068	 6.211869840028812E-10	 7.2107144591595E-7	 8.711799474874911E-14	 2.4651669986542204E-8	 2.1398832191179477E-5	 1.1685604487870927E-6	 3.623904318439981E-4	 0.7387786082126774	 0.0	 0.005527764187035409	 0.02307776954265702	 0.11419591731835198	 0.10465623537798988	 0.038245007911274824	 1.1773552106741844E-10	 3.748211222174488E-7	 4.530521974960551E-14	 1.2779942816906324E-8	 3.066850112041212E-5	 6.05529372184939E-7	 0.0014427612344871778	 0.7414284164085577	 0.0	 0.0	 0.0	 5.091774037262464E-6	 5.527764187035411E-58	 -5.55	 0.0	 0.0013376819220593445	 0.001330619787230599	 0.06836297251832504	 0.04132714968040342	 
80.4	 0.02750758288881916	 0.0010018636232843375	 0.002145934217274015	 9.981398433469136E-53	 0.9978540657828551	 514.1623092604203	 1.0	 1085.3458428327865	 1083.1301609880982	 0.0	 0.0	 1.8098867286305913	 2.1212581123077046	 2.0478191132332597	 12.510349886985464	 12.510596018939394	 12.510045320318543	 29226.875401055182	 3.821105977546175	 4115.497312350894	 0.029262452158897615	 3.825757263740405E-6	 0.004007275550941818	 16543.475685840225	 2.1628851173831483	 0.0	 0.0	 376.48344183981754	 0.9949254542869049	 0.967897193701994	 4251.998393145476	 451.8219874549822	 0.29331168924387224	 16543.569073849503	 0.05640269270037326	 0.004025709045639799	 1.8433494697981392E-5	 1.0000000000000004E-55	 0.004007275550941818	 0.19703671088812483	 0.026792416003131193	 0.009655189282682655	 6.245417132416893E-10	 7.249656026275007E-7	 8.758847673201025E-14	 2.4784801684756856E-8	 2.151439689210963E-5	 1.1748712762928455E-6	 3.6434752658177845E-4	 0.7427683927088131	 0.0	 1.5710257856986885E-4	 0.023202401368894385	 0.19597832711468044	 0.026648500393591765	 0.009603326380484068	 6.211869840028812E-10	 7.2107144591595E-7	 8.711799474874911E-14	 2.4651669986542204E-8	 2.1398832191179477E-5	 1.1685604487870927E-6	 3.623904318439981E-4	 0.7387786082126774	 0.0	 0.005527764187035409	 0.02307776954265702	 0.11419591731835196	 0.10465623537798985	 0.038245007911274824	 1.1773552106741844E-10	 3.748211222174487E-7	 4.53052197496055E-14	 1.2779942816906322E-8	 3.066850112041212E-5	 6.05529372184939E-7	 0.0014427612344871776	 0.7414284164085577	 0.0	 0.0	 0.0	 5.091774037262464E-6	 5.527764187035411E-58	 -5.55	 0.0	 0.0013387620795107386	 0.0013316995682705968	 0.06841537802431025	 0.04129514609367891	 
80.6	 0.027533730781299025	 0.0010050236726553792	 0.0021452929648906965	 9.95001438481438E-53	 0.9978547070352383	 513.5762768810624	 1.0	 1084.4356848199382	 1082.2212908751842	 0.0	 0.0	 1.8098867286305913	 2.1212581123077046	 2.0478191132332597	 12.460413802528796	 12.460596018939395	 12.460244097670596	 36078.77591089226	 4.716919766615974	 4116.440696304217	 0.03612271002234958	 4.7226636887288965E-6	 0.0040072755509418185	 16493.774594682898	 2.1563872234445793	 0.0	 0.0	 376.9147192845065	 0.9949254542869052	 0.9681190620721336	 4251.998393145476	 450.4268907225068	 0.29189431515231723	 16493.86799612887	 0.056506300876472994	 0.0040257090456398	 1.8433494697981392E-5	 1.0000000000000004E-55	 0.0040072755509418185	 0.19703671088812483	 0.026792416003131193	 0.009655189282682655	 6.245417132416893E-10	 7.249656026275007E-7	 8.758847673201025E-14	 2.4784801684756856E-8	 2.151439689210963E-5	 1.1748712762928455E-6	 3.6434752658177845E-4	 0.7427683927088131	 0.0	 1.5710257856986885E-4	 0.023202401368894385	 0.19597832711468044	 0.026648500393591765	 0.009603326380484068	 6.211869840028812E-10	 7.2107144591595E-7	 8.711799474874911E-14	 2.4651669986542204E-8	 2.1398832191179477E-5	 1.1685604487870927E-6	 3.623904318439981E-4	 0.7387786082126774	 0.0	 0.005527764187035409	 0.02307776954265702	 0.11419591731835195	 0.10465623537798988	 0.038245007911274824	 1.1773552106741844E-10	 3.748211222174488E-7	 4.53052197496055E-14	 1.277994281690632E-8	 3.066850112041212E-5	 6.055293721849389E-7	 0.0014427612344871774	 0.7414284164085577	 0.0	 0.0	 0.0	 5.091774037262464E-6	 5.527764187035411E-58	 -5.55	 0.0	 0.0013398414012040624	 0.0013327785144254356	 0.06846774341890702	 0.04126321674565792	 
80.80000000000001	 0.027559878673778893	 0.0010081825982549552	 0.0021446524086956766	 9.918838132406587E-53	 0.9978553475914338	 512.9928943621696	 1.0	 1083.5302156296832	 1081.3171009746288	 0.0	 0.0	 1.8098867286305913	 2.1212581123077046	 2.0478191132332593	 12.411058623019924	 12.410596018939394	 12.410822633772069	 36078.77591089226	 4.716919766615974	 4117.3840802575405	 0.03612272629645985	 4.722665816397324E-6	 0.004007275550941819	 16444.893542213165	 2.1499965409231727	 0.0	 0.0	 377.3447185926911	 0.9949254542869054	 0.9683409304422731	 4251.998393145476	 449.0387070150414	 0.2904968041500441	 16444.986959652128	 0.056609872207606625	 0.004025709045639801	 1.8433494697981392E-5	 1.0000000000000004E-55	 0.004007275550941819	 0.19703671088812483	 0.026792416003131193	 0.009655189282682655	 6.245417132416893E-10	 7.249656026275007E-7	 8.758847673201025E-14	 2.4784801684756856E-8	 2.151439689210963E-5	 1.1748712762928455E-6	 3.6434752658177845E-4	 0.7427683927088131	 0.0	 1.5710257856986885E-4	 0.023202401368894385	 0.19597832711468044	 0.026648500393591765	 0.009603326380484068	 6.211869840028812E-10	 7.2107144591595E-7	 8.711799474874911E-14	 2.4651669986542204E-8	 2.1398832191179477E-5	 1.1685604487870927E-6	 3.623904318439981E-4	 0.7387786082126774	 0.0	 0.005527764187035409	 0.02307776954265702	 0.11419591731835195	 0.10465623537798988	 0.038245007911274824	 1.1773552106741844E-10	 3.748211222174487E-7	 4.5305219749605496E-14	 1.277994281690632E-8	 3.066850112041212E-5	 6.055293721849389E-7	 0.0014427612344871772	 0.7414284164085577	 0.0	 0.0	 0.0	 5.091774037262464E-6	 5.527764187035411E-58	 -5.55	 0.0	 0.0013409198890763716	 0.0013338566276288075	 0.06852006879407883	 0.04123136134975172	 
81.0	 0.027586026566258758	 0.0010113403561328878	 0.0021440125475070187	 9.887868054862851E-53	 0.9978559874526218	 512.4121488529414	 1.0	 1082.6294138542485	 1080.4175699228122	 0.0	 0.0	 1.8098867286305913	 2.1212581123077046	 2.047819113233259	 12.362141848987656	 12.362596018939394	 12.361777497960034	 36078.77591089226	 4.716919766615974	 4118.327464210864	 0.03612274205373271	 4.722667876494707E-6	 0.00400727555094182	 16396.28901335477	 2.1436420109500536	 0.0	 0.0	 377.7734469948811	 0.9949254542869056	 0.9685627988124126	 4251.998393145476	 447.657392200584	 0.28910946843760715	 16396.382445919196	 0.05671340525278475	 0.0040257090456398015	 1.8433494697981392E-5	 1.0000000000000004E-55	 0.00400727555094182	 0.19703671088812483	 0.026792416003131193	 0.009655189282682655	 6.245417132416893E-10	 7.249656026275007E-7	 8.758847673201025E-14	 2.4784801684756856E-8	 2.151439689210963E-5	 1.1748712762928455E-6	 3.6434752658177845E-4	 0.7427683927088131	 0.0	 1.5710257856986885E-4	 0.023202401368894385	 0.19597832711468044	 0.026648500393591765	 0.009603326380484068	 6.211869840028812E-10	 7.2107144591595E-7	 8.711799474874911E-14	 2.4651669986542204E-8	 2.1398832191179477E-5	 1.1685604487870927E-6	 3.623904318439981E-4	 0.7387786082126774	 0.0	 0.005527764187035409	 0.02307776954265702	 0.11419591731835194	 0.10465623537798988	 0.03824500791127483	 1.1773552106741844E-10	 3.748211222174488E-7	 4.5305219749605496E-14	 1.2779942816906319E-8	 3.066850112041212E-5	 6.055293721849389E-7	 0.0014427612344871772	 0.7414284164085577	 0.0	 0.0	 0.0	 5.091774037262464E-6	 5.527764187035411E-58	 -5.55	 0.0	 0.0013419975450572595	 0.0013349339098069509	 0.06857235424143833	 0.04119957962091821	 
81.19999999999999	 0.027612174458738623	 0.0010144969024654263	 0.002143373380163503	 9.857102545801807E-53	 0.9978566266199654	 511.83402763333777	 1.0	 1081.733258314508	 1079.5226765842854	 0.0	 0.0	 1.8098867286305913	 2.1212581123077046	 2.0478191132332593	 12.313564159238986	 12.313596018939394	 12.313105297429633	 36078.77591089226	 4.716919766615974	 4119.270848164187	 0.036122757300288855	 4.72266986982126E-6	 0.004007275550941821	 16348.483168555866	 2.1373919005014987	 0.0	 0.0	 378.2009253749814	 0.9949254542869058	 0.9687846671825521	 4251.998393145476	 446.28290252999585	 0.28774144714345234	 16348.576618220173	 0.056816898575163054	 0.004025709045639802	 1.8433494697981392E-5	 1.0000000000000004E-55	 0.004007275550941821	 0.19703671088812483	 0.026792416003131193	 0.009655189282682655	 6.245417132416893E-10	 7.249656026275007E-7	 8.758847673201025E-14	 2.4784801684756856E-8	 2.151439689210963E-5	 1.1748712762928455E-6	 3.6434752658177845E-4	 0.7427683927088131	 0.0	 1.5710257856986885E-4	 0.023202401368894385	 0.19597832711468044	 0.026648500393591765	 0.009603326380484068	 6.211869840028812E-10	 7.2107144591595E-7	 8.711799474874911E-14	 2.4651669986542204E-8	 2.1398832191179477E-5	 1.1685604487870927E-6	 3.623904318439981E-4	 0.7387786082126774	 0.0	 0.005527764187035409	 0.02307776954265702	 0.11419591731835195	 0.10465623537798985	 0.03824500791127484	 1.1773552106741844E-10	 3.748211222174487E-7	 4.5305219749605496E-14	 1.2779942816906319E-8	 3.066850112041212E-5	 6.055293721849389E-7	 0.0014427612344871767	 0.7414284164085577	 0.0	 0.0	 0.0	 5.091774037262464E-6	 5.527764187035411E-58	 -5.55	 0.0	 0.0013430743710688834	 0.0013360103628786916	 0.06862459985224915	 0.04116787127565107	 
81.4	 0.02763832235121849	 0.0010176521935561205	 0.0021426864616395703	 9.826540013691357E-53	 0.9978573135384886	 511.26264833816225	 1.0	 1080.8749320730067	 1078.665504071669	 0.0	 0.0	 1.8098867286305913	 2.1212581123077046	 2.047819113233259	 12.265604999190531	 12.265596018939394	 12.265178886688252	 40858.245723501226	 5.3417850804702995	 4120.33920518028	 0.04090807003152198	 5.348299083715351E-6	 0.004007275550941822	 16301.093484015315	 2.1311961986213936	 0.0	 0.0	 378.6271646147057	 0.994925454286906	 0.9690359271589942	 4251.998393145476	 444.9191488295143	 0.2863859188498903	 16301.186948526056	 0.05692035074207106	 0.004025709045639803	 1.8433494697981392E-5	 1.0000000000000004E-55	 0.004007275550941822	 0.19703671088812483	 0.026792416003131193	 0.009655189282682655	 6.245417132416893E-10	 7.249656026275007E-7	 8.758847673201025E-14	 2.4784801684756856E-8	 2.151439689210963E-5	 1.1748712762928455E-6	 3.6434752658177845E-4	 0.7427683927088131	 0.0	 1.5710257856986885E-4	 0.023202401368894385	 0.19597832711468044	 0.026648500393591765	 0.009603326380484068	 6.211869840028812E-10	 7.2107144591595E-7	 8.711799474874911E-14	 2.4651669986542204E-8	 2.1398832191179477E-5	 1.1685604487870927E-6	 3.623904318439981E-4	 0.7387786082126774	 0.0	 0.005527764187035409	 0.02307776954265702	 0.11419591731835195	 0.10465623537798983	 0.03824500791127484	 1.1773552106741844E-10	 3.748211222174487E-7	 4.5305219749605483E-14	 1.277994281690632E-8	 3.066850112041212E-5	 6.055293721849388E-7	 0.0014427612344871765	 0.7414284164085577	 0.0	 0.0	 0.0	 5.091774037262464E-6	 5.527764187035411E-58	 -5.55	 0.0	 0.0013441503690260093	 0.001337085988755482	 0.06867680571742782	 0.04113623603196919	 
81.6	 0.027664470243698357	 0.001020806185836674	 0.00214200022506074	 9.796178881698088E-53	 0.9978579997750682	 510.6938662458538	 1.0	 1080.0211920138684	 1077.8129093943758	 0.0	 0.0	 1.8098867286305913	 2.1212581123077046	 2.047819113233259	 12.217982842776479	 12.217596018939394	 12.217616205063504	 40858.245723501226	 5.3417850804702995	 4121.407562196374	 0.04090808603841128	 5.348301176447453E-6	 0.004007275550941823	 16253.95989071515	 2.1250339779723815	 0.0	 0.0	 379.05217141030016	 0.9949254542869063	 0.9692871871354364	 4251.998393145476	 443.56211392297774	 0.2850400127335309	 16254.053369163226	 0.05702376032504003	 0.004025709045639804	 1.8433494697981392E-5	 1.0000000000000004E-55	 0.004007275550941823	 0.19703671088812483	 0.026792416003131193	 0.009655189282682655	 6.245417132416893E-10	 7.249656026275007E-7	 8.758847673201025E-14	 2.4784801684756856E-8	 2.151439689210963E-5	 1.1748712762928455E-6	 3.6434752658177845E-4	 0.7427683927088131	 0.0	 1.5710257856986885E-4	 0.023202401368894385	 0.19597832711468044	 0.026648500393591765	 0.009603326380484068	 6.211869840028812E-10	 7.2107144591595E-7	 8.711799474874911E-14	 2.4651669986542204E-8	 2.1398832191179477E-5	 1.1685604487870927E-6	 3.623904318439981E-4	 0.7387786082126774	 0.0	 0.005527764187035409	 0.02307776954265702	 0.11419591731835195	 0.10465623537798983	 0.03824500791127484	 1.1773552106741847E-10	 3.748211222174487E-7	 4.5305219749605483E-14	 1.2779942816906322E-8	 3.066850112041212E-5	 6.055293721849388E-7	 0.0014427612344871763	 0.7414284164085577	 0.0	 0.0	 0.0	 5.091774037262464E-6	 5.527764187035411E-58	 -5.55	 0.0	 0.001345225540836054	 0.0013381607893414406	 0.0687289719275455	 0.04110467360940614	 
81.79999999999998	 0.02769061813617822	 0.0010239588358678074	 0.0021413146699018138	 9.766017587538054E-53	 0.9978586853302266	 510.12766980763655	 1.0	 1079.1720192525881	 1076.9648737068244	 0.0	 0.0	 1.8098867286305913	 2.1212581123077046	 2.047819113233259	 12.170463126606267	 12.170596018939401	 12.170414013687168	 40858.245723501226	 5.3417850804702995	 4122.4759192124675	 0.04090810149431936	 5.348303197144566E-6	 0.004007275550941824	 16207.080510059544	 2.118904992947854	 0.0	 0.0	 379.4759524088897	 0.9949254542869064	 0.9695384471118784	 4251.998393145476	 442.2117554810162	 0.2837036477196714	 16207.17400152305	 0.05712712589983129	 0.004025709045639805	 1.8433494697981392E-5	 1.0000000000000004E-55	 0.004007275550941824	 0.19703671088812483	 0.026792416003131193	 0.009655189282682655	 6.245417132416893E-10	 7.249656026275007E-7	 8.758847673201025E-14	 2.4784801684756856E-8	 2.151439689210963E-5	 1.1748712762928455E-6	 3.6434752658177845E-4	 0.7427683927088131	 0.0	 1.5710257856986885E-4	 0.023202401368894385	 0.19597832711468044	 0.026648500393591765	 0.009603326380484068	 6.211869840028812E-10	 7.2107144591595E-7	 8.711799474874911E-14	 2.4651669986542204E-8	 2.1398832191179477E-5	 1.1685604487870927E-6	 3.623904318439981E-4	 0.7387786082126774	 0.0	 0.005527764187035409	 0.02307776954265702	 0.11419591731835195	 0.10465623537798983	 0.03824500791127484	 1.177355210674185E-10	 3.7482112221744867E-7	 4.530521974960548E-14	 1.2779942816906322E-8	 3.066850112041212E-5	 6.055293721849388E-7	 0.0014427612344871763	 0.7414284164085577	 0.0	 0.0	 0.0	 5.091774037262464E-6	 5.527764187035411E-58	 -5.55	 0.0	 0.001346299888399121	 0.0013392347665333922	 0.06878109857282992	 0.04107318372899976	 
82.0	 0.02771676602865809	 0.0010271101003400925	 0.002140629795628721	 9.736054583329325E-53	 0.9978593702044997	 509.5640475324164	 1.0	 1078.3273949971424	 1076.121378255686	 0.0	 0.0	 1.8098867286305913	 2.1212581123077046	 2.0478191132332593	 12.1231425758688	 12.123596018939395	 12.123569107783846	 40858.245723501226	 5.3417850804702995	 4123.544276228561	 0.040908116405865634	 5.3483051466721096E-6	 0.0040072755509418245	 16160.453528823029	 2.112809006487688	 0.0	 0.0	 379.8985142101873	 0.9949254542869066	 0.9697897070883206	 4251.998393145476	 440.868031525289	 0.28237674435157534	 16160.547032388871	 0.05723044604646358	 0.004025709045639806	 1.8433494697981392E-5	 1.0000000000000004E-55	 0.0040072755509418245	 0.19703671088812483	 0.026792416003131193	 0.009655189282682655	 6.245417132416893E-10	 7.249656026275007E-7	 8.758847673201025E-14	 2.4784801684756856E-8	 2.151439689210963E-5	 1.1748712762928455E-6	 3.6434752658177845E-4	 0.7427683927088131	 0.0	 1.5710257856986885E-4	 0.023202401368894385	 0.19597832711468044	 0.026648500393591765	 0.009603326380484068	 6.211869840028812E-10	 7.2107144591595E-7	 8.711799474874911E-14	 2.4651669986542204E-8	 2.1398832191179477E-5	 1.1685604487870927E-6	 3.623904318439981E-4	 0.7387786082126774	 0.0	 0.005527764187035409	 0.02307776954265702	 0.11419591731835194	 0.10465623537798985	 0.03824500791127483	 1.177355210674185E-10	 3.7482112221744867E-7	 4.530521974960547E-14	 1.277994281690632E-8	 3.066850112041212E-5	 6.055293721849387E-7	 0.0014427612344871759	 0.7414284164085577	 0.0	 0.0	 0.0	 5.091774037262464E-6	 5.527764187035411E-58	 -5.55	 0.0	 0.0013473734136080406	 0.0013403079222209062	 0.06883318574316721	 0.04104176611328173	 
82.19999999999999	 0.027742913921137955	 0.0010302599360747916	 0.002140066794178982	 9.70628833544591E-53	 0.9978599332059491	 508.99267783057763	 1.0	 1077.4043700541347	 1075.1997234796463	 0.0	 0.0	 1.8098867286305913	 2.1212581123077046	 2.047819113233259	 12.075932511064842	 12.075596018939395	 12.076150191505066	 28930.54016191774	 3.7823632676913683	 4124.3007488820995	 0.028965862530920258	 3.7869812952254284E-6	 0.004007275550941825	 16114.476357442943	 2.106797975818814	 0.0	 0.0	 380.31987380535105	 0.9949254542869068	 0.969967616998813	 4251.998393145476	 439.52111318193266	 0.2810661869340739	 16114.56988023939	 0.05733371934924061	 0.004025709045639807	 1.8433494697981392E-5	 1.0000000000000004E-55	 0.004007275550941825	 0.19703671088812483	 0.026792416003131193	 0.009655189282682655	 6.245417132416893E-10	 7.249656026275007E-7	 8.758847673201025E-14	 2.4784801684756856E-8	 2.151439689210963E-5	 1.1748712762928455E-6	 3.6434752658177845E-4	 0.7427683927088131	 0.0	 1.5710257856986885E-4	 0.023202401368894385	 0.19597832711468044	 0.026648500393591765	 0.009603326380484068	 6.211869840028812E-10	 7.2107144591595E-7	 8.711799474874911E-14	 2.4651669986542204E-8	 2.1398832191179477E-5	 1.1685604487870927E-6	 3.623904318439981E-4	 0.7387786082126774	 0.0	 0.005527764187035409	 0.02307776954265702	 0.11419591731835194	 0.10465623537798983	 0.03824500791127484	 1.1773552106741852E-10	 3.748211222174486E-7	 4.5305219749605464E-14	 1.2779942816906322E-8	 3.066850112041212E-5	 6.055293721849387E-7	 0.0014427612344871759	 0.7414284164085577	 0.0	 0.0	 0.0	 5.091774037262464E-6	 5.527764187035411E-58	 -5.55	 0.0	 0.00134844611834841	 0.0013413802582863351	 0.06888523352810359	 0.041010420486267414	 
82.39999999999998	 0.02776906181361782	 0.0010334083000246843	 0.0021395045050022045	 9.676717324373278E-53	 0.9978604954951262	 508.4238630127872	 1.0	 1076.4858987301088	 1074.2826139169413	 0.0	 0.0	 1.8098867286305913	 2.1212581123077046	 2.047819113233259	 12.029021952058642	 12.028596018939401	 12.029088380262602	 28930.54016191774	 3.7823632676913683	 4125.057221535638	 0.02896587252595489	 3.786982601970883E-6	 0.004007275550941826	 16068.765135865933	 2.100821715284219	 0.0	 0.0	 380.7400381484079	 0.994925454286907	 0.9701455269093053	 4251.998393145476	 438.1807949810415	 0.2797652076696172	 16068.858677072876	 0.05743694439677808	 0.004025709045639808	 1.8433494697981392E-5	 1.0000000000000004E-55	 0.004007275550941826	 0.19703671088812483	 0.026792416003131193	 0.009655189282682655	 6.245417132416893E-10	 7.249656026275007E-7	 8.758847673201025E-14	 2.4784801684756856E-8	 2.151439689210963E-5	 1.1748712762928455E-6	 3.6434752658177845E-4	 0.7427683927088131	 0.0	 1.5710257856986885E-4	 0.023202401368894385	 0.19597832711468044	 0.026648500393591765	 0.009603326380484068	 6.211869840028812E-10	 7.2107144591595E-7	 8.711799474874911E-14	 2.4651669986542204E-8	 2.1398832191179477E-5	 1.1685604487870927E-6	 3.623904318439981E-4	 0.7387786082126774	 0.0	 0.005527764187035409	 0.02307776954265702	 0.11419591731835195	 0.10465623537798983	 0.03824500791127484	 1.1773552106741855E-10	 3.748211222174486E-7	 4.530521974960546E-14	 1.2779942816906322E-8	 3.066850112041212E-5	 6.055293721849387E-7	 0.0014427612344871756	 0.7414284164085577	 0.0	 0.0	 0.0	 5.091774037262464E-6	 5.527764187035411E-58	 -5.55	 0.0	 0.0013495180044986329	 0.0013424517766048541	 0.0689372420168473	 0.04097914657344543	 
82.6	 0.02779520970609769	 0.0010365551492748878	 0.0021389429270010293	 9.647340044565312E-53	 0.9978610570731268	 507.8575917403915	 1.0	 1075.5719621271426	 1073.370030709573	 0.0	 0.0	 1.8098867286305913	 2.1212581123077046	 2.047819113233259	 11.982423167373135	 11.982596018939395	 11.982380505072896	 28930.54016191774	 3.7823632676913683	 4125.813694189176	 0.028965882137124067	 3.786983858529974E-6	 0.004007275550941827	 16023.300379664599	 2.0948776775003397	 0.0	 0.0	 381.159013683908	 0.9949254542869073	 0.9703234368197978	 4251.998393145476	 436.84703569254606	 0.2784734199199171	 16023.393938303749	 0.05754011978203064	 0.0040257090456398085	 1.8433494697981392E-5	 1.0000000000000004E-55	 0.004007275550941827	 0.19703671088812483	 0.026792416003131193	 0.009655189282682655	 6.245417132416893E-10	 7.249656026275007E-7	 8.758847673201025E-14	 2.4784801684756856E-8	 2.151439689210963E-5	 1.1748712762928455E-6	 3.6434752658177845E-4	 0.7427683927088131	 0.0	 1.5710257856986885E-4	 0.023202401368894385	 0.19597832711468044	 0.026648500393591765	 0.009603326380484068	 6.211869840028812E-10	 7.2107144591595E-7	 8.711799474874911E-14	 2.4651669986542204E-8	 2.1398832191179477E-5	 1.1685604487870927E-6	 3.623904318439981E-4	 0.7387786082126774	 0.0	 0.005527764187035409	 0.02307776954265702	 0.11419591731835195	 0.10465623537798983	 0.03824500791127484	 1.1773552106741855E-10	 3.7482112221744856E-7	 4.530521974960546E-14	 1.2779942816906322E-8	 3.066850112041212E-5	 6.055293721849387E-7	 0.0014427612344871756	 0.7414284164085577	 0.0	 0.0	 0.0	 5.091774037262464E-6	 5.527764187035411E-58	 -5.55	 0.0	 0.0013505890739299508	 0.0013435224790444987	 0.06898921129827032	 0.04094794410176795	 
