Kurbelwinkel [°KW]	Zeit [s n. Rechenbeginn]	Brennraumvolumen [m3]	V0 [m3]	V1 [m3]	V2 [m3]	T_Zone_0 [K]	T_Zone_1 [K]	T_Zone_2 [K]	T_mittel [K]	T_BurnAdiabat_0 [K]	T_BurnAdiabat_1 [K]	Lambda z1 [-]	Lambda z0 [-]	Lambda z2 [-]	p_soll [bar]	p [bar]	dQb [J/s]	dQb [J/KW]	Qb [J]	dmb [kg/s]	dmb [kg/KW]	mb [kg]	dQw [J/s]	dQw [J/KW]	dQKrst [J/s]	dQKrst [J/KW]	Qw [J]	Xb[-]	Qb/Qmax [-]	Qmax [J]	Alpha [W/(m^2K)]	Wandwärmestromdichte [MW/m^2]	PQw [W]	Brennraumfläche [m^2]	Gesamtmasse [kg]	m_0[kg]	m_1[kg]	m_2[kg]	Z0_O2 [kg]	Z0_CO2 [kg]	Z0_H2O [kg]	Z0_H [kg]	Z0_O [kg]	Z0_N [kg]	Z0_H2 [kg]	Z0_OH [kg]	Z0_CO [kg]	Z0_NO [kg]	Z0_N2 [kg]	Z0_Ar [kg]	Z0_Diesel [kg]	Z0_RON_95 [kg]	Z0_AGR_intern_LWA [kg]	Z0_AGR_extern_LWA [kg]	Z0_feuchteLuft_LWA [kg]	Z1_O2 [kg]	Z1_CO2 [kg]	Z1_H2O [kg]	Z1_H [kg]	Z1_O [kg]	Z1_N [kg]	Z1_H2 [kg]	Z1_OH [kg]	Z1_CO [kg]	Z1_NO [kg]	Z1_N2 [kg]	Z1_Ar [kg]	Z1_Diesel [kg]	Z1_RON_95 [kg]	Z1_AGR_intern_LWA [kg]	Z1_AGR_extern_LWA [kg]	Z1_feuchteLuft_LWA [kg]	Z2_O2 [kg]	Z2_CO2 [kg]	Z2_H2O [kg]	Z2_H [kg]	Z2_O [kg]	Z2_N [kg]	Z2_H2 [kg]	Z2_OH [kg]	Z2_CO [kg]	Z2_NO [kg]	Z2_N2 [kg]	Z2_Ar [kg]	Z2_Diesel [kg]	Z2_RON_95 [kg]	Z2_AGR_intern_LWA [kg]	Z2_AGR_extern_LWA [kg]	Z2_feuchteLuft_LWA [kg]	 mDieseldampf [kg]	m_Diesel_Z0 [kg]	TKrstVap [K]	mkrstFl [kg]	m_a [kg]	sumdma [kg]	s00 [kg]	dm_a [kg]
17.400000000000006	 0.01927099675766133	 2.0334419628030331E-4	 0.09073584583564877	 4.9177700583179306E-52	 0.9092641541643656	 881.459346416451	 1.0	 1738.066029474075	 1610.5508532052047	 1677.9260719509105	 0.0	 1.8098816474051276	 2.121253584818174	 2.034121514095585	 90.7055960189394	 90.70582262092708	 292043.16810373974	 38.18156679528027	 3462.4912458385475	 0.2917388561936543	 3.8141781219753987E-5	 0.0033555347731040524	 48840.38058221454	 6.385365100697435	 0.0	 0.0	 117.54502693049366	 0.8331106465250854	 0.8143209205865011	 4251.998393145476	 1620.5729817931601	 1.614144875139535	 48782.24717628183	 0.03022172788056886	 0.0040257128095006495	 6.701780363965974E-4	 1.0000000000000132E-55	 0.0033555347731040524	 0.19703662252349158	 0.026792485045593072	 0.009655214620505193	 6.245433522078366E-10	 7.249675051330597E-7	 8.75887065878319E-14	 2.4784866726771263E-8	 2.151445335169832E-5	 1.174874359472415E-6	 3.643484827281064E-4	 0.7427683424848059	 0.0	 1.5716840614219587E-4	 0.023202378732019836	 0.0	 0.0	 0.0	 0.19597823222085706	 0.0266485681128291	 0.009603351239001169	 6.211885919653682E-10	 7.210733124325777E-7	 8.711822025648097E-14	 2.4651733798182865E-8	 2.1398887582744858E-5	 1.1685634736433997E-6	 3.6239136990328963E-4	 0.7387785318560945	 0.0	 0.005527865201309113	 0.023077746202627477	 0.0	 0.0	 0.0	 0.1129143857670711	 0.10532336359740994	 0.03848163040346457	 5.935579889311095E-10	 1.2310302749038052E-6	 5.196332983966429E-13	 4.1941104574456724E-8	 6.74142944875773E-5	 2.332842471903837E-6	 0.0023818065642080854	 0.7408277929654299	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.091878591709739E-6	 5.527865201309187E-58	 -5.55	 0.0	 9.423049387805532E-4	 9.354352706746338E-4	 0.04922155608644219	 0.05769463110260291	 
17.599999999999994	 0.019297144650141197	 2.0450553598365487E-4	 0.08956986375449108	 4.889843178034677E-52	 0.9104301362455258	 880.0141068278365	 1.0	 1735.3901558998227	 1609.5983105790872	 1676.6422080314362	 0.0	 1.8098816474051276	 2.121253584818174	 2.0343167565576903	 90.14659601893939	 90.14685100251063	 300453.52059348434	 39.28113175837835	 3470.347472190223	 0.3001447490818898	 3.924076313694826E-5	 0.003363382869422264	 49440.44485716093	 6.46381718140897	 0.0	 0.0	 118.83779036677545	 0.8350591683076829	 0.8161685756477871	 4251.998393145476	 1614.213233245168	 1.632036568988732	 49385.10766484875	 0.030259804592154157	 0.0040257128095006495	 6.623299400783858E-4	 1.0000000000000134E-55	 0.003363382869422264	 0.19703662252349155	 0.02679248504559307	 0.009655214620505193	 6.245433522078367E-10	 7.249675051330596E-7	 8.75887065878319E-14	 2.4784866726771266E-8	 2.1514453351698322E-5	 1.174874359472415E-6	 3.643484827281064E-4	 0.742768342484806	 0.0	 1.5716840614219587E-4	 0.02320237873201984	 0.0	 0.0	 0.0	 0.19597823222085706	 0.026648568112829105	 0.009603351239001169	 6.211885919653682E-10	 7.210733124325777E-7	 8.711822025648097E-14	 2.465173379818287E-8	 2.139888758274486E-5	 1.1685634736433997E-6	 3.623913699032897E-4	 0.7387785318560945	 0.0	 0.005527865201309113	 0.023077746202627477	 0.0	 0.0	 0.0	 0.11293801727457499	 0.10531385181291757	 0.03847851475341297	 5.743256036319682E-10	 1.2018516044948793E-6	 4.952616816600075E-13	 4.095217195338643E-8	 6.637066348189768E-5	 2.2709193432328156E-6	 0.002358932978569439	 0.7408407982191024	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.091878591709739E-6	 5.5278652013091886E-58	 -5.55	 0.0	 9.438122799345073E-4	 9.369415891267998E-4	 0.04929431526301976	 0.057607642884634463	 
17.80000000000001	 0.019323292542621065	 2.056794744721882E-4	 0.08846625957364931	 4.861933853954976E-52	 0.9115337404263677	 878.5468970408082	 1.0	 1732.6853752951718	 1608.5332627197042	 1675.3390287875686	 0.0	 1.8098816474051278	 2.1212535848181746	 2.0345009704021595	 89.5815960189394	 89.5818862356066	 284717.70987199503	 37.223840324233215	 3477.79224025507	 0.2844292429059079	 3.7186126308167016E-5	 0.003370820040615952	 49985.83486839503	 6.5351211782756815	 0.0	 0.0	 120.14481460243059	 0.8369056657873557	 0.8179194624959215	 4251.998393145476	 1607.8040403615323	 1.6482040520127086	 49937.77156398697	 0.030298294378663448	 0.0040257128095006495	 6.548927688846978E-4	 1.0000000000000136E-55	 0.003370820040615952	 0.1970366225234916	 0.02679248504559307	 0.009655214620505193	 6.245433522078366E-10	 7.249675051330596E-7	 8.758870658783191E-14	 2.4784866726771266E-8	 2.1514453351698322E-5	 1.174874359472415E-6	 3.6434848272810647E-4	 0.7427683424848059	 0.0	 1.5716840614219584E-4	 0.023202378732019836	 0.0	 0.0	 0.0	 0.19597823222085706	 0.026648568112829105	 0.009603351239001169	 6.211885919653682E-10	 7.210733124325777E-7	 8.711822025648097E-14	 2.465173379818287E-8	 2.139888758274486E-5	 1.1685634736433997E-6	 3.623913699032897E-4	 0.7387785318560945	 0.0	 0.005527865201309113	 0.023077746202627477	 0.0	 0.0	 0.0	 0.11296108273660854	 0.10530488310568009	 0.03847560611653254	 5.554730014106935E-10	 1.1729795285957686E-6	 4.717219655042074E-13	 3.9974086263713205E-8	 6.532936821778725E-5	 2.2098517811927437E-6	 0.0023359550094128882	 0.7408537203022073	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.091878591709739E-6	 5.527865201309189E-58	 -5.55	 0.0	 9.453173521787708E-4	 9.384456432794895E-4	 0.04936696720408486	 0.057521047015461006	 
18.0	 0.01934944043510093	 2.06865989093402E-4	 0.08749856123511901	 4.834047415829629E-52	 0.9125014387648999	 877.0410252741066	 1.0	 1729.9300128031373	 1607.2376333625732	 1674.0017231936388	 0.0	 1.8098816474051276	 2.1212535848181746	 2.0346618066433875	 89.0035960189394	 89.00389305542319	 249572.58419514567	 32.62898548728502	 3484.318037352527	 0.24932343669388118	 3.2596412076911565E-5	 0.0033773392744826263	 50478.07221872337	 6.599476024830479	 0.0	 0.0	 121.46470980739669	 0.8385242582051863	 0.819454222506174	 4251.998393145476	 1601.3005214512066	 1.6626407852017144	 50439.86020524216	 0.03033719649739177	 0.0040257128095006495	 6.483735350180232E-4	 1.0000000000000138E-55	 0.0033773392744826263	 0.19703662252349158	 0.02679248504559307	 0.009655214620505191	 6.245433522078367E-10	 7.249675051330595E-7	 8.758870658783192E-14	 2.4784866726771266E-8	 2.1514453351698322E-5	 1.174874359472415E-6	 3.643484827281064E-4	 0.7427683424848059	 0.0	 1.5716840614219587E-4	 0.023202378732019836	 0.0	 0.0	 0.0	 0.19597823222085706	 0.026648568112829105	 0.009603351239001169	 6.211885919653682E-10	 7.210733124325777E-7	 8.711822025648097E-14	 2.465173379818287E-8	 2.1398887582744865E-5	 1.1685634736433997E-6	 3.6239136990328974E-4	 0.7387785318560945	 0.0	 0.005527865201309113	 0.023077746202627477	 0.0	 0.0	 0.0	 0.11298299205399417	 0.1052970653374143	 0.03847314081395745	 5.368722547890366E-10	 1.1442111234726944E-6	 4.4883296977679455E-13	 3.900046554798991E-8	 6.428308720858612E-5	 2.1492340604789027E-6	 0.0023126869202809656	 0.7408664988041739	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.091878591709739E-6	 5.52786520130919E-58	 -5.55	 0.0	 9.468201657300743E-4	 9.399474433148947E-4	 0.04943951238238903	 0.05743484055403662	 
18.19999999999999	 0.019375588327580795	 2.0806505695652083E-4	 0.0866701582518686	 4.806189057535832E-52	 0.9133298417481512	 875.4960485497874	 1.0	 1727.1228755446134	 1605.7059343366225	 1672.629912032612	 0.0	 1.8098816474051276	 2.1212535848181746	 2.0347988332390043	 88.4125960189394	 88.41285951835711	 213356.06378236655	 27.894057078543895	 3489.896848768236	 0.21314632025189803	 2.7866635322128704E-5	 0.003382912559050543	 50919.25458009743	 6.657155969576591	 0.0	 0.0	 122.79614100131201	 0.8399079907615771	 0.8207662670790746	 4251.998393145476	 1594.7023225478633	 1.6752895209784304	 50889.44921830545	 0.030376510197821897	 0.0040257128095006495	 6.428002504501068E-4	 1.000000000000014E-55	 0.003382912559050543	 0.19703662252349158	 0.026792485045593065	 0.009655214620505191	 6.245433522078367E-10	 7.249675051330594E-7	 8.758870658783191E-14	 2.4784866726771263E-8	 2.1514453351698322E-5	 1.1748743594724149E-6	 3.643484827281064E-4	 0.7427683424848059	 0.0	 1.5716840614219587E-4	 0.023202378732019836	 0.0	 0.0	 0.0	 0.19597823222085706	 0.026648568112829105	 0.009603351239001169	 6.211885919653682E-10	 7.210733124325777E-7	 8.711822025648097E-14	 2.465173379818287E-8	 2.139888758274486E-5	 1.1685634736433997E-6	 3.623913699032897E-4	 0.7387785318560945	 0.0	 0.005527865201309113	 0.023077746202627477	 0.0	 0.0	 0.0	 0.11300372235885807	 0.10529041920406207	 0.0384711267089531	 5.185288194861124E-10	 1.115555375751136E-6	 4.265962923337156E-13	 3.8031552896133563E-8	 6.323194414065049E-5	 2.0890838763137126E-6	 0.0022891271709849373	 0.7408791294232407	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.091878591709739E-6	 5.5278652013091914E-58	 -5.55	 0.0	 9.483207307286899E-4	 9.4144699933911E-4	 0.049511951267220376	 0.05734902059009276	 
18.400000000000006	 0.019401736220060663	 2.0927665493308587E-4	 0.08597384667265409	 4.778363837666175E-52	 0.9140261533273681	 873.9139824869803	 1.0	 1724.2659577213353	 1603.9498546311822	 1671.2254067593685	 0.0	 1.8098816474051278	 2.121253584818174	 2.034913384253376	 87.8095960189394	 87.80982154007752	 178877.60579660334	 23.386362017127304	 3494.5741211716613	 0.1787045408996537	 2.3363735605539914E-5	 0.0033875852697621573	 51315.18034598305	 6.70891909135852	 0.0	 0.0	 124.13792481958372	 0.8410681292507326	 0.8218662845228641	 4251.998393145476	 1588.0157907807002	 1.686353658723358	 51292.52870743229	 0.0304162347216437	 0.0040257128095006495	 6.381275397384918E-4	 1.0000000000000141E-55	 0.0033875852697621573	 0.19703662252349155	 0.02679248504559307	 0.009655214620505191	 6.245433522078367E-10	 7.249675051330595E-7	 8.758870658783191E-14	 2.4784866726771263E-8	 2.1514453351698322E-5	 1.1748743594724149E-6	 3.643484827281064E-4	 0.7427683424848059	 0.0	 1.5716840614219587E-4	 0.023202378732019836	 0.0	 0.0	 0.0	 0.19597823222085708	 0.02664856811282911	 0.009603351239001169	 6.211885919653682E-10	 7.210733124325777E-7	 8.711822025648097E-14	 2.4651733798182872E-8	 2.1398887582744865E-5	 1.1685634736433997E-6	 3.6239136990328974E-4	 0.7387785318560945	 0.0	 0.005527865201309113	 0.023077746202627477	 0.0	 0.0	 0.0	 0.11302333433203587	 0.1052848785116352	 0.038469537849721694	 5.004663187072354E-10	 1.0870515989945038E-6	 4.0503588192827654E-13	 3.706854545806039E-8	 6.217717574386454E-5	 2.029478766693528E-6	 0.002265302210886821	 0.7408916158201939	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.091878591709739E-6	 5.5278652013091914E-58	 -5.55	 0.0	 9.49819057239232E-4	 9.429443213829267E-4	 0.049584284324439065	 0.05726358424372534	 
18.599999999999994	 0.01942788411254053	 2.1050075965755742E-4	 0.08535148562405176	 4.750576680230512E-52	 0.9146485143759696	 872.3087162516593	 1.0	 1721.3770626752785	 1602.063552494059	 1669.800549730282	 0.0	 1.8098816474051276	 2.1212535848181737	 2.0350153368336774	 87.2005960189394	 87.20076956342642	 159601.65475141865	 20.866234540244044	 3498.74736807971	 0.15944975461924102	 2.0846375198624753E-5	 0.0033917545119095133	 51666.57188721607	 6.754859832550998	 0.0	 0.0	 125.48889678609392	 0.8421032667938582	 0.8228477634704519	 4251.998393145476	 1581.2792513608035	 1.6957695461360303	 51646.98354951624	 0.030456369302773914	 0.004025712809500649	 6.339582975911354E-4	 1.0000000000000143E-55	 0.0033917545119095133	 0.19703662252349155	 0.02679248504559307	 0.009655214620505191	 6.245433522078366E-10	 7.249675051330596E-7	 8.758870658783192E-14	 2.4784866726771266E-8	 2.1514453351698315E-5	 1.174874359472415E-6	 3.643484827281064E-4	 0.7427683424848059	 0.0	 1.5716840614219587E-4	 0.023202378732019836	 0.0	 0.0	 0.0	 0.19597823222085706	 0.02664856811282911	 0.009603351239001169	 6.211885919653682E-10	 7.210733124325776E-7	 8.711822025648097E-14	 2.4651733798182865E-8	 2.1398887582744865E-5	 1.1685634736433997E-6	 3.623913699032897E-4	 0.7387785318560945	 0.0	 0.005527865201309113	 0.023077746202627477	 0.0	 0.0	 0.0	 0.11304229309794836	 0.1052799565863555	 0.038468184672930325	 4.827930224952853E-10	 1.0588818665977831E-6	 3.842781824766378E-13	 3.611714407436437E-8	 6.112534591809306E-5	 1.9707771674379564E-6	 0.002241373765952342	 0.7409040002715401	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.091878591709739E-6	 5.5278652013091936E-58	 -5.55	 0.0	 9.513151552514393E-4	 9.444394194026158E-4	 0.0496565120165122	 0.057178528664988376	 
18.799999999999983	 0.019454032005020393	 2.1173734752791897E-4	 0.08468916970896072	 4.722832375465285E-52	 0.9153108302910624	 870.7071937381105	 1.0	 1718.4920105580093	 1600.2317889216963	 1668.3792658638372	 0.0	 1.8098816474051278	 2.1212535848181733	 2.035123879521317	 86.59659601893948	 86.59699344049896	 170330.72522391417	 22.26894744586264	 3503.2011575688825	 0.17017128601987025	 2.2248102450040562E-5	 0.0033962040974544606	 51973.89457251972	 6.795039035210715	 0.0	 0.0	 126.84790459313606	 0.8432080078681671	 0.8238952214131341	 4251.998393145476	 1574.5656891109606	 1.7035986927534332	 51954.5014049566	 0.030496913167375933	 0.0040257128095006495	 6.295087120461889E-4	 1.0000000000000145E-55	 0.0033962040974544606	 0.19703662252349155	 0.02679248504559308	 0.009655214620505191	 6.245433522078366E-10	 7.249675051330597E-7	 8.758870658783192E-14	 2.4784866726771266E-8	 2.1514453351698315E-5	 1.174874359472415E-6	 3.6434848272810647E-4	 0.7427683424848059	 0.0	 1.5716840614219587E-4	 0.02320237873201984	 0.0	 0.0	 0.0	 0.19597823222085708	 0.026648568112829115	 0.009603351239001169	 6.211885919653682E-10	 7.210733124325777E-7	 8.711822025648097E-14	 2.465173379818287E-8	 2.139888758274487E-5	 1.1685634736433997E-6	 3.6239136990328974E-4	 0.7387785318560945	 0.0	 0.005527865201309113	 0.023077746202627477	 0.0	 0.0	 0.0	 0.1130615037156533	 0.10527470865279843	 0.03846669938689244	 4.657006091068259E-10	 1.0313755040277578E-6	 3.6454104405888045E-13	 3.5187723735345563E-8	 6.008876230786472E-5	 1.9136238061631508E-6	 0.0022176523578442166	 0.7409163664714047	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.091878591709739E-6	 5.5278652013091936E-58	 -5.55	 0.0	 9.5280903468096E-4	 9.45932303280701E-4	 0.0497286348025484	 0.05709385103349473	 
19.0	 0.019480179897500262	 2.1298639470629418E-4	 0.08395136218906984	 4.695135580744435E-52	 0.9160486378109544	 869.1181302902779	 1.0	 1715.6229943109986	 1598.5129339258092	 1666.9692849868165	 0.0	 1.8098816474051276	 2.1212535848181737	 2.0352449498110414	 86.0015960189394	 86.00199472402879	 190493.90716296	 24.905071012833385	 3508.1821717714492	 0.19031855300055375	 2.488214530391091E-5	 0.0034011804878229888	 52240.2746154345	 6.829865418815304	 0.0	 0.0	 128.21387767689913	 0.8444435438043513	 0.8250666739260505	 4251.998393145476	 1567.898413344199	 1.7100301974760945	 52220.67222939931	 0.030537865533880038	 0.0040257128095006495	 6.24532321677661E-4	 1.0000000000000147E-55	 0.0034011804878229888	 0.19703662252349155	 0.026792485045593076	 0.009655214620505191	 6.245433522078366E-10	 7.249675051330598E-7	 8.758870658783194E-14	 2.4784866726771266E-8	 2.1514453351698312E-5	 1.1748743594724153E-6	 3.6434848272810647E-4	 0.7427683424848059	 0.0	 1.5716840614219584E-4	 0.023202378732019836	 0.0	 0.0	 0.0	 0.19597823222085706	 0.026648568112829108	 0.009603351239001169	 6.211885919653682E-10	 7.210733124325776E-7	 8.711822025648097E-14	 2.4651733798182862E-8	 2.139888758274487E-5	 1.1685634736433997E-6	 3.6239136990328974E-4	 0.7387785318560945	 0.0	 0.005527865201309113	 0.023077746202627477	 0.0	 0.0	 0.0	 0.11308124310729983	 0.10526884259741769	 0.038464968214761634	 4.492353075820263E-10	 1.0046266547466305E-6	 3.458519708784343E-13	 3.428327503982954E-8	 5.9071321454120284E-5	 1.858195206349193E-6	 0.0021942394395270555	 0.7409287377648226	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.091878591709739E-6	 5.527865201309195E-58	 -5.55	 0.0	 9.543007053701148E-4	 9.474229828267219E-4	 0.04980065313833179	 0.0570095485580228	 
19.19999999999999	 0.019506327789980127	 2.142478771195636E-4	 0.08311479231566053	 4.6674908215867084E-52	 0.9168852076843644	 867.5473920657379	 1.0	 1712.77863252041	 1596.945677426188	 1665.5758073821653	 0.0	 1.8098816474051276	 2.1212535848181737	 2.035382391243665	 85.41759601893939	 85.4180273978533	 216900.19231181437	 28.357414537158032	 3513.853654678881	 0.2167038535141201	 2.8331745308299354E-5	 0.0034068467934331415	 52464.99028246562	 6.859244624315659	 0.0	 0.0	 129.58572660176227	 0.845850371582779	 0.8264005133076868	 4251.998393145476	 1561.2928695344751	 1.7150573955586164	 52445.12703803733	 0.030579225613003625	 0.00402571280950065	 6.188660160675089E-4	 1.0000000000000148E-55	 0.0034068467934331415	 0.19703662252349155	 0.026792485045593076	 0.009655214620505193	 6.245433522078366E-10	 7.249675051330599E-7	 8.758870658783194E-14	 2.4784866726771263E-8	 2.1514453351698312E-5	 1.1748743594724153E-6	 3.6434848272810647E-4	 0.7427683424848059	 0.0	 1.5716840614219584E-4	 0.023202378732019836	 0.0	 0.0	 0.0	 0.19597823222085706	 0.026648568112829108	 0.009603351239001169	 6.211885919653682E-10	 7.210733124325776E-7	 8.711822025648096E-14	 2.4651733798182865E-8	 2.139888758274487E-5	 1.1685634736433997E-6	 3.6239136990328974E-4	 0.7387785318560945	 0.0	 0.005527865201309113	 0.023077746202627477	 0.0	 0.0	 0.0	 0.11310168889723318	 0.10526216952523114	 0.038462917569413	 4.334181987187602E-10	 9.786897794581158E-7	 3.2820533722041054E-13	 3.3405544846617135E-8	 5.807555201693947E-5	 1.8045881819287247E-6	 0.0021712033703979597	 0.7409411279684551	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.091878591709739E-6	 5.5278652013091964E-58	 -5.55	 0.0	 9.557901770886511E-4	 9.489114677779856E-4	 0.049872567476355614	 0.056925618476130015	 
19.399999999999977	 0.019532475682459992	 2.155217704599926E-4	 0.08223491406764803	 4.639902492753652E-52	 0.9177650859323773	 865.9824425848834	 1.0	 1709.942387645481	 1595.4409557969288	 1664.1877058687758	 0.0	 1.8098816474051271	 2.1212535848181755	 2.0355268520105874	 84.83959601893947	 84.83976433385708	 228723.78143722974	 29.90322422304541	 3519.8342995234902	 0.22852022357821145	 2.98766111779902E-5	 0.003412822070117488	 52644.90860090237	 6.8827670485438714	 0.0	 0.0	 130.96228001147105	 0.8473339105589098	 0.8278070624856569	 4251.998393145476	 1554.715256621211	 1.7186484408466327	 52626.72120252325	 0.030620992607771787	 0.00402571280950065	 6.128907393831626E-4	 1.000000000000015E-55	 0.003412822070117488	 0.19703662252349158	 0.02679248504559308	 0.009655214620505193	 6.245433522078367E-10	 7.249675051330599E-7	 8.758870658783194E-14	 2.4784866726771266E-8	 2.151445335169832E-5	 1.1748743594724153E-6	 3.6434848272810647E-4	 0.7427683424848059	 0.0	 1.5716840614219587E-4	 0.023202378732019836	 0.0	 0.0	 0.0	 0.19597823222085708	 0.026648568112829115	 0.00960335123900117	 6.211885919653683E-10	 7.210733124325777E-7	 8.711822025648097E-14	 2.4651733798182865E-8	 2.139888758274487E-5	 1.1685634736433997E-6	 3.6239136990328974E-4	 0.7387785318560945	 0.0	 0.005527865201309114	 0.02307774620262748	 0.0	 0.0	 0.0	 0.11312239543570812	 0.10525514995570347	 0.03846072658274327	 4.181434669531291E-10	 9.534015873713299E-7	 3.1144824927909776E-13	 3.254938663057709E-8	 5.70957101792284E-5	 1.7524728386528766E-6	 0.0021484010244738148	 0.7409534924489245	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.091878591709739E-6	 5.527865201309197E-58	 -5.55	 0.0	 9.572774595344975E-4	 9.503977678003099E-4	 0.049944378265855426	 0.05684205805377215	 
19.599999999999994	 0.01955862357493986	 2.1680805018586336E-4	 0.081390038818749	 4.612374859433164E-52	 0.9186099611812779	 864.4053408883408	 1.0	 1707.0897043956409	 1593.8721142436425	 1662.7890688337725	 0.0	 1.8098816474051278	 2.1212535848181755	 2.035665226894239	 84.25959601893939	 84.25979409923751	 219808.68137655366	 28.73766883387638	 3525.5818332902654	 0.21961642442131832	 2.871253326290638E-5	 0.003418564532750633	 52778.68664322212	 6.900257117877591	 0.0	 0.0	 132.34233143504656	 0.8487596465683507	 0.8291587877770025	 4251.998393145476	 1548.1177642551434	 1.7207611923946915	 52763.985595823746	 0.030663165713538044	 0.0040257128095006495	 6.071482767500167E-4	 1.0000000000000152E-55	 0.003418564532750633	 0.19703662252349158	 0.026792485045593083	 0.009655214620505195	 6.245433522078367E-10	 7.249675051330599E-7	 8.758870658783195E-14	 2.4784866726771272E-8	 2.1514453351698322E-5	 1.1748743594724153E-6	 3.643484827281065E-4	 0.7427683424848059	 0.0	 1.5716840614219587E-4	 0.023202378732019836	 0.0	 0.0	 0.0	 0.19597823222085708	 0.02664856811282912	 0.009603351239001169	 6.211885919653682E-10	 7.210733124325777E-7	 8.711822025648096E-14	 2.465173379818286E-8	 2.139888758274487E-5	 1.1685634736433997E-6	 3.6239136990328974E-4	 0.7387785318560945	 0.0	 0.005527865201309114	 0.02307774620262748	 0.0	 0.0	 0.0	 0.1131427410483669	 0.10524842880701347	 0.03845864612938635	 4.032779680224982E-10	 9.285449876530444E-7	 2.954060178896126E-13	 3.170792263154955E-8	 5.6123751071328135E-5	 1.7014174300761915E-6	 0.002125627342533695	 0.7409657708477144	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.091878591709739E-6	 5.5278652013091985E-58	 -5.55	 0.0	 9.587625623344959E-4	 9.51881892488756E-4	 0.05001608595284181	 0.056758864584929146	 
19.80000000000001	 0.019584771467419725	 2.181066915221146E-4	 0.08063780587117553	 4.584912058503287E-52	 0.9193621941288518	 862.8029180665374	 1.0	 1704.2020180859952	 1592.145633802697	 1661.3682271415514	 0.0	 1.8098816474051278	 2.1212535848181755	 2.0357879425351366	 83.6725960189394	 83.67280295000475	 195526.4429652103	 25.563022038124974	 3530.6944376978904	 0.19535846095244214	 2.5541060160082907E-5	 0.00342367270508497	 52872.02260542584	 6.912459811398629	 0.0	 0.0	 133.72482339732628	 0.8500279012710383	 0.8303611881391162	 4251.998393145476	 1541.4657763245107	 1.7215358970211576	 52861.04074389239	 0.030705744118005297	 0.004025712809500649	 6.02040104415679E-4	 1.0000000000000154E-55	 0.00342367270508497	 0.19703662252349155	 0.026792485045593076	 0.009655214620505196	 6.245433522078366E-10	 7.249675051330598E-7	 8.758870658783195E-14	 2.4784866726771272E-8	 2.1514453351698315E-5	 1.174874359472415E-6	 3.6434848272810647E-4	 0.7427683424848058	 0.0	 1.571684061421959E-4	 0.023202378732019833	 0.0	 0.0	 0.0	 0.19597823222085708	 0.02664856811282912	 0.009603351239001169	 6.211885919653682E-10	 7.210733124325776E-7	 8.711822025648096E-14	 2.4651733798182862E-8	 2.139888758274487E-5	 1.1685634736433997E-6	 3.6239136990328974E-4	 0.7387785318560945	 0.0	 0.005527865201309114	 0.02307774620262748	 0.0	 0.0	 0.0	 0.11316227181629343	 0.1052424768907131	 0.03845685930809115	 3.8873052162313686E-10	 9.039688060320629E-7	 2.799614212573898E-13	 3.0876337945155556E-8	 5.5153906669326306E-5	 1.6511225542948713E-6	 0.002102732628025952	 0.7409779190934982	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.091878591709739E-6	 5.527865201309199E-58	 -5.55	 0.0	 9.6024549504513E-4	 9.533638513683512E-4	 0.0500876909801327	 0.05667603539123695	 
