Kurbelwinkel	p_Zyl_1	p_ein_1	p_aus_1	ZZP_1	ti_1	Inj_1	Optiktrigger_1
[KWnZOT]	[bar]	[bar]	[bar]	[V]	[V]	[V]	[V]
202,500000	1,053549	0,422755	0,949460	0,018312	9,991454	6,402979	-0,011353
202,600000	1,053549	0,422755	0,949460	0,018312	9,991454	6,476225	-0,011353
202,700000	1,053549	0,422633	0,949612	0,018312	9,991454	6,500641	-0,011353
202,800000	1,053549	0,422633	0,949612	0,018312	9,991454	6,561680	-0,011353
202,900000	1,053549	0,422633	0,949765	0,018312	9,991454	6,610511	-0,011353
203,000000	1,053549	0,422633	0,949918	0,020753	9,991454	6,622719	-0,011353
203,100000	1,053549	0,422633	0,950070	0,018312	9,991454	6,695966	-0,011353
203,200000	1,053549	0,422633	0,950070	0,018312	9,991454	6,708173	-0,011353
203,300000	1,053549	0,422633	0,950070	0,018312	9,991454	6,757004	-0,011353
203,400000	1,059653	0,422633	0,950223	0,018312	9,991454	6,830251	-0,011353
203,500000	1,059653	0,422633	0,950375	0,020753	9,991454	6,830251	-0,011353
203,600000	1,059653	0,422633	0,950528	0,018312	9,991454	6,903498	-0,011353
203,700000	1,059653	0,422633	0,950528	0,018312	9,991454	6,927913	-0,011353
203,800000	1,059653	0,422633	0,950681	0,018312	9,991454	6,964536	-0,011353
203,900000	1,059653	0,422633	0,950833	0,018312	9,991454	7,037783	-0,011353
204,000000	1,059653	0,422633	0,950833	0,018312	9,991454	7,013368	-0,011353
204,100000	1,059653	0,422633	0,950986	0,018312	9,991454	7,086615	-0,011353
204,200000	1,059653	0,422633	0,950986	0,018312	9,991454	7,123237	-0,011353
204,300000	1,059653	0,422633	0,951138	0,018312	9,991454	7,111030	-0,011353
204,400000	1,053549	0,422755	0,951291	0,018312	9,991454	7,196484	-0,011353
204,500000	1,053549	0,422755	0,951444	0,018312	9,991454	7,208692	-0,011353
204,600000	1,053549	0,422755	0,951749	0,020753	9,991454	7,233108	-0,011353
204,700000	1,053549	0,422755	0,951749	0,018312	9,991454	7,269731	-0,011353
204,800000	1,053549	0,422877	0,951901	0,018312	9,991454	7,294147	-0,011353
204,900000	1,053549	0,422877	0,952054	0,018312	9,991454	7,355185	-0,011353
205,000000	1,053549	0,422877	0,952054	0,018312	9,991454	7,379601	-0,011353
205,100000	1,053549	0,422877	0,952359	0,018312	9,991454	7,440639	-0,011353
205,200000	1,047445	0,422999	0,952512	0,020753	9,991454	7,526094	-0,011353
205,300000	1,053549	0,422999	0,952512	0,018312	9,991454	7,562717	-0,011353
205,400000	1,053549	0,422999	0,952664	0,018312	9,991454	7,660379	-0,011353
205,500000	1,053549	0,423122	0,952817	0,018312	9,991454	7,709210	-0,011353
205,600000	1,053549	0,423122	0,952970	0,020753	9,991454	7,770250	-0,011353
205,700000	1,053549	0,423244	0,953122	0,018312	9,991454	7,892327	-0,011353
205,800000	1,053549	0,423244	0,953122	0,018312	9,991454	7,916743	-0,011353
205,900000	1,053549	0,423244	0,953427	0,018312	9,991454	8,014405	-0,011353
206,000000	1,053549	0,423366	0,953580	0,020753	9,991454	8,124275	-0,011353
206,100000	1,053549	0,423366	0,953733	0,018312	9,991454	8,136483	-0,011353
206,200000	1,059653	0,423488	0,953885	0,018312	9,991454	8,246353	-0,011353
206,300000	1,059653	0,423488	0,953885	0,018312	9,991454	8,319599	-0,011353
206,400000	1,059653	0,423488	0,954038	0,018312	9,991454	8,368431	-0,011353
206,500000	1,059653	0,423488	0,954190	0,018312	9,991454	8,453885	-0,011353
206,600000	1,059653	0,423610	0,954190	0,018312	9,991454	8,502716	-0,011353
206,700000	1,059653	0,423610	0,954343	0,020753	9,991454	8,575963	-0,011353
206,800000	1,059653	0,423610	0,954495	0,018312	9,991454	8,637001	-0,011353
206,900000	1,065757	0,423732	0,954648	0,018312	9,991454	8,698041	-0,011353
207,000000	1,065757	0,423732	0,954801	0,018312	9,991454	8,783495	-0,011353
207,100000	1,065757	0,423732	0,954953	0,018312	9,991454	8,807911	-0,011353
207,200000	1,065757	0,423732	0,954953	0,018312	9,991454	8,868950	-0,011353
207,300000	1,065757	0,423732	0,955106	0,018312	9,991454	8,942196	-0,011353
207,400000	1,065757	0,423732	0,955106	0,018312	9,991454	8,954404	-0,011353
207,500000	1,065757	0,423732	0,955258	0,018312	9,991454	9,015443	-0,011353
207,600000	1,065757	0,423732	0,955258	0,018312	9,991454	9,064274	-0,011353
207,700000	1,065757	0,423732	0,955411	0,018312	9,991454	9,100897	-0,011353
207,800000	1,065757	0,423732	0,955411	0,018312	9,991454	9,174144	-0,011353
207,900000	1,065757	0,423854	0,955411	0,018312	9,991454	9,210767	-0,011353
208,000000	1,065757	0,423854	0,955411	0,018312	9,991454	9,284014	-0,011353
208,100000	1,065757	0,423854	0,955564	0,018312	9,991454	9,357261	-0,011353
208,200000	1,065757	0,423854	0,955564	0,018312	9,991454	9,393884	-0,011353
208,300000	1,065757	0,423854	0,955716	0,018312	9,991454	9,479339	-0,011353
208,400000	1,065757	0,423854	0,955716	0,020753	9,991454	9,515962	-0,011353
208,500000	1,065757	0,423854	0,955869	0,020753	9,991454	9,589209	-0,011353
208,600000	1,065757	0,423854	0,955869	0,020753	9,991454	9,674663	-0,011353
208,700000	1,065757	0,423854	0,955869	0,018312	9,991454	9,723494	-0,011353
208,800000	1,065757	0,423854	0,955869	0,020753	9,991454	9,796741	-0,011353
208,900000	1,065757	0,423854	0,956021	0,018312	9,991454	9,869987	-0,011353
209,000000	1,065757	0,423854	0,956174	0,018312	9,991454	9,931026	-0,011353
209,100000	1,065757	0,423976	0,956174	0,018312	9,991454	10,016480	-0,011353
209,200000	1,071861	0,423976	0,956327	0,018312	9,991454	10,089727	-0,011353
209,300000	1,071861	0,423976	0,956327	0,018312	9,991454	10,126350	-0,011353
209,400000	1,071861	0,423976	0,956479	0,018312	9,991454	10,211805	-0,011353
209,500000	1,071861	0,423976	0,956632	0,018312	9,991454	10,272844	-0,011353
209,600000	1,071861	0,423976	0,956784	0,018312	9,991454	10,321674	-0,011353
209,700000	1,071861	0,424098	0,956632	0,018312	9,991454	10,370506	-0,011353
209,800000	1,071861	0,424098	0,956784	0,018312	9,991454	10,419336	-0,011353
209,900000	1,071861	0,424098	0,956937	0,018312	9,991454	10,468168	-0,011353
210,000000	1,071861	0,424098	0,956937	0,018312	9,991454	10,504791	-0,011353
210,100000	1,071861	0,424098	0,957242	0,018312	9,991454	10,541415	-0,011353
210,200000	1,071861	0,424098	0,957395	0,018312	9,991454	10,590246	-0,011353
210,300000	1,071861	0,424098	0,957547	0,018312	9,991454	10,626869	-0,011353
210,400000	1,065757	0,424098	0,957700	0,018312	9,991454	10,663492	-0,011353
210,500000	1,065757	0,424220	0,957853	0,018312	9,991454	10,687908	-0,011353
210,600000	1,065757	0,424220	0,958005	0,018312	9,991454	10,712323	-0,011353
210,700000	1,065757	0,424220	0,958158	0,018312	9,991454	10,761155	-0,011353
210,800000	1,059653	0,424220	0,958310	0,018312	9,991454	10,773363	-0,011353
210,900000	1,059653	0,424220	0,958310	0,018312	9,991454	10,785570	-0,011353
211,000000	1,059653	0,424220	0,958463	0,020753	9,991454	10,809985	-0,011353
211,100000	1,053549	0,424098	0,958616	0,018312	9,991454	10,834402	-0,011353
211,200000	1,053549	0,424098	0,958616	0,018312	9,991454	10,858817	-0,011353
211,300000	1,053549	0,424098	0,958768	0,018312	9,991454	10,858817	-0,011353
211,400000	1,053549	0,424220	0,958921	0,018312	9,991454	10,883232	-0,011353
211,500000	1,053549	0,424098	0,959073	0,018312	9,991454	10,895441	-0,011353
211,600000	1,059653	0,424098	0,959073	0,018312	9,991454	10,919856	-0,011353
211,700000	1,059653	0,424098	0,959073	0,018312	9,991454	10,944271	-0,011353
211,800000	1,059653	0,424098	0,959226	0,018312	9,991454	10,968687	-0,011353
211,900000	1,065757	0,424098	0,959379	0,018312	9,991454	10,993103	-0,011353
212,000000	1,065757	0,424098	0,959531	0,018312	9,991454	11,005310	-0,011353
212,100000	1,065757	0,424098	0,959684	0,018312	9,991454	11,029726	-0,011353
212,200000	1,071861	0,424098	0,959684	0,018312	9,991454	11,054142	-0,011353
212,300000	1,071861	0,423976	0,959836	0,020753	9,991454	11,066350	-0,011353
212,400000	1,071861	0,423976	0,959836	0,020753	9,991454	11,078557	-0,011353
212,500000	1,077965	0,423976	0,959989	0,018312	9,991454	11,102972	-0,011353
212,600000	1,077965	0,423976	0,959989	0,018312	9,991454	11,115180	-0,011353
212,700000	1,077965	0,423854	0,960142	0,018312	9,991454	11,115180	-0,011353
212,800000	1,077965	0,423854	0,960294	0,018312	9,991454	11,151804	-0,011353
212,900000	1,077965	0,423854	0,960447	0,018312	9,991454	11,151804	-0,011353
213,000000	1,077965	0,423854	0,960447	0,020753	9,991454	11,176219	-0,011353
213,100000	1,077965	0,423854	0,960599	0,018312	9,991454	11,164012	-0,011353
213,200000	1,071861	0,423732	0,960752	0,018312	9,991454	11,176219	-0,011353
213,300000	1,071861	0,423732	0,960752	0,018312	9,991454	11,176219	-0,011353
213,400000	1,071861	0,423610	0,960905	0,018312	9,991454	11,164012	-0,011353
213,500000	1,065757	0,423610	0,961057	0,018312	9,991454	11,176219	-0,011353
213,600000	1,065757	0,423610	0,961057	0,020753	9,991454	11,164012	-0,011353
213,700000	1,059653	0,423732	0,961210	0,018312	9,991454	11,176219	-0,011353
213,800000	1,059653	0,423732	0,961362	0,018312	9,991454	11,176219	-0,011353
213,900000	1,059653	0,423732	0,961362	0,018312	9,991454	11,176219	-0,011353
214,000000	1,053549	0,423732	0,961515	0,018312	9,991454	11,164012	-0,011353
214,100000	1,053549	0,423732	0,961668	0,020753	9,991454	11,164012	-0,011353
214,200000	1,053549	0,423732	0,961820	0,018312	9,991454	11,164012	-0,011353
214,300000	1,053549	0,423732	0,961973	0,018312	9,991454	11,151804	-0,011353
214,400000	1,053549	0,423854	0,962125	0,018312	9,991454	11,151804	-0,011353
214,500000	1,053549	0,423976	0,962278	0,018312	9,991454	11,127388	-0,011353
214,600000	1,053549	0,423976	0,962431	0,018312	9,991454	11,139595	-0,011353
214,700000	1,053549	0,423976	0,962583	0,018312	9,991454	11,127388	-0,011353
214,800000	1,053549	0,423976	0,962736	0,018312	9,991454	11,127388	-0,011353
214,900000	1,059653	0,423976	0,963041	0,018312	9,991454	11,127388	-0,011353
215,000000	1,059653	0,424098	0,963041	0,018312	9,991454	11,127388	-0,011353
215,100000	1,065757	0,424098	0,963194	0,020753	9,991454	11,127388	-0,011353
215,200000	1,065757	0,424098	0,963346	0,018312	9,991454	11,127388	-0,011353
215,300000	1,071861	0,424098	0,963499	0,018312	9,991454	11,139595	-0,011353
215,400000	1,071861	0,424098	0,963651	0,018312	9,991454	11,139595	-0,011353
215,500000	1,071861	0,424098	0,963651	0,018312	9,991454	11,139595	-0,011353
215,600000	1,077965	0,424220	0,963804	0,018312	9,991454	11,139595	-0,011353
215,700000	1,077965	0,424220	0,963804	0,020753	9,991454	11,139595	-0,011353
215,800000	1,077965	0,424220	0,963957	0,018312	9,991454	11,139595	-0,011353
215,900000	1,077965	0,424220	0,963957	0,018312	9,991454	11,151804	-0,011353
216,000000	1,077965	0,424220	0,964109	0,018312	9,991454	11,151804	-0,011353
216,100000	1,077965	0,424220	0,964109	0,018312	9,991454	11,139595	-0,011353
216,200000	1,077965	0,424220	0,964109	0,018312	9,991454	11,151804	-0,011353
216,300000	1,077965	0,424220	0,964262	0,018312	9,991454	11,139595	-0,011353
216,400000	1,077965	0,424220	0,964414	0,018312	9,991454	11,151804	-0,011353
216,500000	1,077965	0,424220	0,964567	0,018312	9,991454	11,151804	-0,011353
216,600000	1,071861	0,424220	0,964567	0,020753	9,991454	11,151804	-0,011353
216,700000	1,071861	0,424220	0,964720	0,018312	9,991454	11,151804	-0,011353
216,800000	1,065757	0,424220	0,964872	0,018312	9,991454	11,151804	-0,011353
216,900000	1,065757	0,424098	0,964872	0,018312	9,991454	11,151804	-0,011353
217,000000	1,065757	0,424098	0,965025	0,018312	9,991454	11,139595	-0,011353
217,100000	1,059653	0,424098	0,965025	0,020753	9,991454	11,151804	-0,011353
217,200000	1,059653	0,424098	0,965177	0,020753	9,991454	11,139595	-0,011353
217,300000	1,059653	0,424098	0,965177	0,018312	9,991454	11,139595	-0,011353
217,400000	1,059653	0,424098	0,965330	0,020753	9,991454	11,127388	-0,011353
217,500000	1,059653	0,424098	0,965483	0,020753	9,991454	11,127388	-0,011353
217,600000	1,059653	0,423976	0,965483	0,018312	9,991454	11,127388	-0,011353
217,700000	1,059653	0,423976	0,965635	0,018312	9,991454	11,115180	-0,011353
217,800000	1,059653	0,423854	0,965788	0,020753	9,991454	11,115180	-0,011353
217,900000	1,059653	0,423854	0,965788	0,018312	9,991454	11,102972	-0,011353
218,000000	1,065757	0,423854	0,965940	0,018312	9,991454	11,115180	-0,011353
218,100000	1,065757	0,423732	0,965940	0,018312	9,991454	11,102972	-0,011353
218,200000	1,071861	0,423732	0,966093	0,018312	9,991454	11,115180	-0,011353
218,300000	1,071861	0,423732	0,966093	0,018312	9,991454	11,090765	-0,011353
218,400000	1,077965	0,423610	0,966093	0,018312	9,991454	11,102972	-0,011353
218,500000	1,077965	0,423610	0,966093	0,018312	9,991454	11,090765	-0,011353
218,600000	1,084069	0,423610	0,966093	0,018312	9,991454	11,090765	-0,011353
218,700000	1,084069	0,423610	0,966245	0,018312	9,991454	11,090765	-0,011353
218,800000	1,084069	0,423610	0,966245	0,018312	9,991454	11,090765	-0,011353
218,900000	1,084069	0,423610	0,966398	0,020753	9,991454	11,102972	-0,011353
219,000000	1,084069	0,423488	0,966551	0,018312	9,991454	11,090765	-0,011353
219,100000	1,084069	0,423488	0,966551	0,018312	9,991454	11,102972	-0,011353
219,200000	1,084069	0,423366	0,966551	0,018312	9,991454	11,090765	-0,011353
219,300000	1,077965	0,423366	0,966703	0,018312	9,991454	11,115180	-0,011353
219,400000	1,077965	0,423366	0,966703	0,018312	9,991454	11,090765	-0,011353
219,500000	1,071861	0,423366	0,966703	0,018312	9,991454	11,102972	-0,011353
219,600000	1,071861	0,423366	0,966703	0,020753	9,991454	11,090765	-0,011353
219,700000	1,065757	0,423244	0,966703	0,018312	9,991454	11,090765	-0,011353
219,800000	1,065757	0,423244	0,966856	0,018312	9,991454	11,090765	-0,011353
219,900000	1,065757	0,423122	0,966856	0,018312	9,991454	11,090765	-0,011353
220,000000	1,059653	0,423122	0,966856	0,018312	9,991454	11,078557	-0,011353
220,100000	1,059653	0,423122	0,967008	0,018312	9,991454	11,078557	-0,011353
220,200000	1,059653	0,423122	0,967008	0,018312	9,991454	11,078557	-0,011353
220,300000	1,053549	0,422999	0,967008	0,018312	9,991454	11,078557	-0,011353
220,400000	1,053549	0,422999	0,967161	0,018312	9,991454	11,078557	-0,011353
220,500000	1,053549	0,422877	0,967008	0,020753	9,991454	11,066350	-0,011353
220,600000	1,053549	0,422877	0,967161	0,018312	9,991454	11,078557	-0,011353
220,700000	1,059653	0,422877	0,967161	0,018312	9,991454	11,054142	-0,011353
220,800000	1,059653	0,422877	0,967314	0,018312	9,991454	11,066350	-0,011353
220,900000	1,059653	0,422877	0,967314	0,020753	9,991454	11,041933	-0,011353
221,000000	1,065757	0,422877	0,967314	0,018312	9,991454	11,041933	-0,011353
221,100000	1,065757	0,422877	0,967466	0,018312	9,991454	11,029726	-0,011353
221,200000	1,065757	0,422877	0,967619	0,018312	9,991454	11,017518	-0,011353
221,300000	1,065757	0,422877	0,967619	0,018312	9,991454	11,017518	-0,011353
221,400000	1,071861	0,422877	0,967619	0,020753	9,991454	11,017518	-0,011353
221,500000	1,071861	0,422877	0,967771	0,018312	9,991454	11,005310	-0,011353
221,600000	1,071861	0,422877	0,967771	0,018312	9,991454	11,005310	-0,011353
221,700000	1,077965	0,422877	0,967924	0,018312	9,991454	11,005310	-0,011353
221,800000	1,077965	0,422755	0,967924	0,018312	9,991454	10,993103	-0,011353
221,900000	1,071861	0,422755	0,967924	0,018312	9,991454	11,005310	-0,011353
222,000000	1,071861	0,422755	0,968077	0,018312	9,991454	10,993103	-0,011353
222,100000	1,071861	0,422633	0,968077	0,018312	9,991454	10,993103	-0,011353
222,200000	1,071861	0,422633	0,968077	0,018312	9,991454	10,980894	-0,011353
222,300000	1,071861	0,422633	0,968077	0,018312	9,991454	10,956479	-0,011353
222,400000	1,071861	0,422633	0,968077	0,018312	9,991454	10,968687	-0,011353
222,500000	1,071861	0,422511	0,968077	0,018312	9,991454	10,956479	-0,011353
222,600000	1,071861	0,422511	0,968077	0,020753	9,991454	10,968687	-0,011353
222,700000	1,071861	0,422389	0,968077	0,018312	9,991454	10,956479	-0,011353
222,800000	1,065757	0,422389	0,968229	0,018312	9,991454	10,968687	-0,011353
222,900000	1,065757	0,422389	0,968077	0,018312	9,991454	10,968687	-0,011353
223,000000	1,065757	0,422267	0,968229	0,018312	9,991454	10,968687	-0,011353
223,100000	1,065757	0,422267	0,968229	0,018312	9,991454	10,956479	-0,011353
223,200000	1,071861	0,422267	0,968229	0,018312	9,991454	10,956479	-0,011353
223,300000	1,071861	0,422145	0,968229	0,018312	9,991454	10,944271	-0,011353
223,400000	1,071861	0,422145	0,968229	0,020753	9,991454	10,944271	-0,011353
223,500000	1,071861	0,422145	0,968229	0,018312	9,991454	10,956479	-0,011353
223,600000	1,077965	0,422145	0,968077	0,018312	9,991454	10,944271	-0,011353
223,700000	1,077965	0,422145	0,968077	0,018312	9,991454	10,956479	-0,011353
223,800000	1,077965	0,422023	0,968077	0,018312	9,991454	10,944271	-0,011353
223,900000	1,077965	0,422023	0,968077	0,018312	9,991454	10,956479	-0,011353
224,000000	1,077965	0,422023	0,968077	0,018312	9,991454	10,956479	-0,011353
224,100000	1,084069	0,422023	0,968077	0,018312	9,991454	10,956479	-0,011353
224,200000	1,084069	0,422023	0,968077	0,018312	9,991454	10,956479	-0,011353
224,300000	1,084069	0,422023	0,968077	0,018312	9,991454	10,944271	-0,011353
224,400000	1,084069	0,422023	0,968077	0,018312	9,991454	10,944271	-0,011353
224,500000	1,084069	0,422023	0,968077	0,018312	9,991454	10,932064	-0,011353
224,600000	1,077965	0,422023	0,968077	0,018312	9,991454	10,932064	-0,011353
224,700000	1,077965	0,422023	0,967924	0,020753	9,991454	10,919856	-0,011353
224,800000	1,077965	0,422023	0,967924	0,018312	9,991454	10,907648	-0,011353
224,900000	1,071861	0,421901	0,968077	0,018312	9,991454	10,895441	-0,011353
225,000000	1,071861	0,421901	0,967924	0,018312	9,991454	10,895441	-0,011353
225,100000	1,071861	0,421901	0,967924	0,018312	9,991454	10,895441	-0,011353
225,200000	1,065757	0,421901	0,967924	0,018312	9,991454	10,883232	-0,011353
225,300000	1,065757	0,421901	0,967924	0,018312	9,991454	10,895441	-0,011353
225,400000	1,065757	0,421901	0,967771	0,018312	9,991454	10,871025	-0,011353
225,500000	1,059653	0,421901	0,967771	0,018312	9,991454	10,895441	-0,011353
225,600000	1,059653	0,421901	0,967771	0,018312	9,991454	10,895441	-0,011353
225,700000	1,059653	0,421901	0,967771	0,018312	9,991454	10,883232	-0,011353
225,800000	1,059653	0,421901	0,967771	0,018312	9,991454	10,907648	-0,011353
225,900000	1,059653	0,421901	0,967771	0,018312	9,991454	10,883232	-0,011353
226,000000	1,053549	0,421901	0,967771	0,020753	9,991454	10,895441	-0,011353
226,100000	1,059653	0,421901	0,967771	0,018312	9,991454	10,883232	-0,011353
226,200000	1,059653	0,421779	0,967619	0,018312	9,991454	10,895441	-0,011353
226,300000	1,059653	0,421779	0,967619	0,018312	9,991454	10,907648	-0,011353
226,400000	1,059653	0,421657	0,967466	0,018312	9,991454	10,907648	-0,011353
226,500000	1,065757	0,421657	0,967466	0,018312	9,991454	10,907648	-0,011353
226,600000	1,065757	0,421535	0,967314	0,018312	9,991454	10,907648	-0,011353
226,700000	1,071861	0,421535	0,967161	0,018312	9,991454	10,919856	-0,011353
226,800000	1,071861	0,421535	0,967161	0,018312	9,991454	10,919856	-0,011353
226,900000	1,077965	0,421412	0,967008	0,018312	9,991454	10,932064	-0,011353
227,000000	1,077965	0,421412	0,967008	0,018312	9,991454	10,919856	-0,011353
227,100000	1,077965	0,421290	0,966856	0,018312	9,991454	10,932064	-0,011353
227,200000	1,084069	0,421290	0,966703	0,018312	9,991454	10,919856	-0,011353
227,300000	1,084069	0,421290	0,966551	0,018312	9,991454	10,919856	-0,011353
227,400000	1,084069	0,421168	0,966398	0,018312	9,991454	10,907648	-0,011353
227,500000	1,084069	0,421168	0,966093	0,018312	9,991454	10,883232	-0,011353
227,600000	1,084069	0,421168	0,965940	0,018312	9,991454	10,883232	-0,011353
227,700000	1,084069	0,421046	0,965940	0,018312	9,991454	10,858817	-0,011353
227,800000	1,077965	0,421046	0,965788	0,018312	9,991454	10,858817	-0,011353
227,900000	1,077965	0,421046	0,965635	0,018312	9,991454	10,846609	-0,011353
228,000000	1,077965	0,421046	0,965635	0,020753	9,991454	10,822193	-0,011353
228,100000	1,071861	0,421046	0,965330	0,018312	9,991454	10,834402	-0,011353
228,200000	1,071861	0,421046	0,965177	0,018312	9,991454	10,809985	-0,011353
228,300000	1,065757	0,421046	0,965025	0,018312	9,991454	10,822193	-0,011353
228,400000	1,065757	0,420924	0,964872	0,018312	9,991454	10,809985	-0,011353
228,500000	1,059653	0,420924	0,964720	0,020753	9,991454	10,797778	-0,011353
228,600000	1,059653	0,420924	0,964567	0,018312	9,991454	10,785570	-0,011353
228,700000	1,059653	0,420924	0,964414	0,018312	9,991454	10,773363	-0,011353
228,800000	1,059653	0,420924	0,964262	0,020753	9,991454	10,773363	-0,011353
228,900000	1,059653	0,420924	0,964109	0,020753	9,991454	10,773363	-0,011353
229,000000	1,059653	0,420802	0,963957	0,020753	9,991454	10,761155	-0,011353
229,100000	1,059653	0,420802	0,963957	0,018312	9,991454	10,748947	-0,011353
229,200000	1,059653	0,420802	0,963804	0,018312	9,991454	10,748947	-0,011353
229,300000	1,059653	0,420802	0,963651	0,018312	9,991454	10,736740	-0,011353
229,400000	1,059653	0,420802	0,963499	0,018312	9,991454	10,748947	-0,011353
229,500000	1,065757	0,420924	0,963346	0,018312	9,991454	10,736740	-0,011353
229,600000	1,065757	0,420924	0,963194	0,018312	9,991454	10,748947	-0,011353
229,700000	1,065757	0,420924	0,962888	0,018312	9,991454	10,748947	-0,011353
229,800000	1,071861	0,420924	0,962736	0,018312	9,991454	10,748947	-0,011353
229,900000	1,071861	0,420924	0,962583	0,018312	9,991454	10,761155	-0,011353
230,000000	1,071861	0,420924	0,962431	0,020753	9,991454	10,748947	-0,011353
230,100000	1,071861	0,420924	0,962431	0,018312	9,991454	10,736740	-0,011353
230,200000	1,071861	0,420924	0,962278	0,018312	9,991454	10,724531	-0,011353
230,300000	1,071861	0,420924	0,962125	0,020753	9,991454	10,712323	-0,011353
230,400000	1,071861	0,421046	0,961973	0,018312	9,991454	10,687908	-0,011353
230,500000	1,071861	0,420924	0,961973	0,018312	9,991454	10,675701	-0,011353
230,600000	1,071861	0,420924	0,961668	0,018312	9,991454	10,663492	-0,011353
230,700000	1,071861	0,420924	0,961668	0,018312	9,991454	10,663492	-0,011353
230,800000	1,071861	0,420924	0,961515	0,020753	9,991454	10,651284	-0,011353
230,900000	1,065757	0,420924	0,961362	0,018312	9,991454	10,651284	-0,011353
231,000000	1,065757	0,420924	0,961362	0,018312	9,991454	10,639077	-0,011353
231,100000	1,065757	0,420924	0,961210	0,018312	9,991454	10,626869	-0,011353
231,200000	1,065757	0,420924	0,961057	0,018312	9,991454	10,626869	-0,011353
231,300000	1,059653	0,420802	0,961057	0,018312	9,991454	10,614661	-0,011353
231,400000	1,059653	0,420802	0,960905	0,020753	9,991454	10,602454	-0,011353
231,500000	1,059653	0,420802	0,960752	0,020753	9,991454	10,602454	-0,011353
231,600000	1,059653	0,420680	0,960599	0,018312	9,991454	10,590246	-0,011353
231,700000	1,059653	0,420680	0,960447	0,018312	9,991454	10,590246	-0,011353
231,800000	1,059653	0,420680	0,960294	0,018312	9,991454	10,590246	-0,011353
231,900000	1,059653	0,420680	0,960294	0,018312	9,991454	10,578039	-0,011353
232,000000	1,059653	0,420558	0,960142	0,018312	9,991454	10,578039	-0,011353
232,100000	1,059653	0,420558	0,960142	0,020753	9,991454	10,565830	-0,011353
232,200000	1,065757	0,420436	0,959989	0,018312	9,991454	10,578039	-0,011353
232,300000	1,065757	0,420436	0,959989	0,018312	9,991454	10,578039	-0,011353
232,400000	1,065757	0,420436	0,959836	0,018312	9,991454	10,578039	-0,011353
232,500000	1,065757	0,420314	0,959836	0,018312	9,991454	10,590246	-0,011353
232,600000	1,065757	0,420314	0,959836	0,018312	9,991454	10,578039	-0,011353
232,700000	1,065757	0,420314	0,959684	0,018312	9,991454	10,578039	-0,011353
232,800000	1,071861	0,420192	0,959684	0,018312	9,991454	10,578039	-0,011353
232,900000	1,071861	0,420192	0,959531	0,020753	9,991454	10,578039	-0,011353
233,000000	1,071861	0,420070	0,959531	0,018312	9,991454	10,565830	-0,011353
233,100000	1,077965	0,420070	0,959379	0,018312	9,991454	10,578039	-0,011353
233,200000	1,077965	0,419948	0,959379	0,018312	9,991454	10,565830	-0,011353
233,300000	1,077965	0,419948	0,959226	0,018312	9,991454	10,565830	-0,011353
233,400000	1,077965	0,419825	0,959226	0,018312	9,991454	10,553622	-0,011353
233,500000	1,077965	0,419825	0,959073	0,018312	9,991454	10,541415	-0,011353
233,600000	1,077965	0,419703	0,958921	0,018312	9,991454	10,553622	-0,011353
233,700000	1,071861	0,419703	0,958768	0,018312	9,991454	10,529207	-0,011353
233,800000	1,071861	0,419703	0,958768	0,018312	9,991454	10,529207	-0,011353
233,900000	1,071861	0,419703	0,958616	0,018312	9,991454	10,516998	-0,011353
234,000000	1,071861	0,419703	0,958616	0,018312	9,991454	10,516998	-0,011353
234,100000	1,065757	0,419703	0,958463	0,020753	9,991454	10,529207	-0,011353
234,200000	1,065757	0,419703	0,958310	0,018312	9,991454	10,529207	-0,011353
234,300000	1,065757	0,419703	0,958005	0,018312	9,991454	10,529207	-0,011353
234,400000	1,059653	0,419703	0,958005	0,020753	9,991454	10,541415	-0,011353
234,500000	1,059653	0,419581	0,957853	0,018312	9,991454	10,553622	-0,011353
234,600000	1,059653	0,419703	0,957547	0,018312	9,991454	10,553622	-0,011353
234,700000	1,059653	0,419703	0,957395	0,018312	9,991454	10,578039	-0,011353
234,800000	1,053549	0,419703	0,957242	0,018312	9,991454	10,565830	-0,011353
234,900000	1,053549	0,419703	0,956937	0,018312	9,991454	10,578039	-0,011353
235,000000	1,053549	0,419703	0,956784	0,020753	9,991454	10,553622	-0,011353
235,100000	1,053549	0,419703	0,956632	0,018312	9,991454	10,553622	-0,011353
235,200000	1,053549	0,419703	0,956479	0,018312	9,991454	10,541415	-0,011353
235,300000	1,053549	0,419703	0,956174	0,018312	9,991454	10,529207	-0,011353
235,400000	1,053549	0,419581	0,956021	0,018312	9,991454	10,529207	-0,011353
235,500000	1,059653	0,419581	0,955869	0,018312	9,991454	10,516998	-0,011353
235,600000	1,059653	0,419581	0,955716	0,018312	9,991454	10,516998	-0,011353
235,700000	1,059653	0,419459	0,955411	0,018312	9,991454	10,516998	-0,011353
235,800000	1,059653	0,419459	0,955106	0,018312	9,991454	10,516998	-0,011353
235,900000	1,059653	0,419459	0,954953	0,018312	9,991454	10,516998	-0,011353
236,000000	1,059653	0,419459	0,954648	0,018312	9,991454	10,504791	-0,011353
236,100000	1,059653	0,419337	0,954343	0,018312	9,991454	10,492583	-0,011353
236,200000	1,059653	0,419337	0,954190	0,018312	9,991454	10,492583	-0,011353
236,300000	1,059653	0,419337	0,953885	0,018312	9,991454	10,480376	-0,011353
