Kurbelwinkel [°KW]	Zeit [s n. Rechenbeginn]	Brennraumvolumen [m3]	p_mitWandwärmeverlust [Pa]	p_Reale Ladung [Pa]	p_Verbrennungslage [Pa]	p_HC_CO [Pa]	p_realer Brennverlauf [Pa]
46.0	 0.014997469911828404	 1.2466010845554363E-4	 1173304.1544113997	 1355123.669078057	 1335699.4590367419	 1305383.9120611157	 1210300.9755808343	 
47.0	 0.01508078918911634	 1.2805945364242286E-4	 1132166.1330019447	 1308304.9666024745	 1290089.1892853503	 1261250.7511829974	 1170554.0513023462	 
48.0	 0.015164108466404275	 1.315048017703047E-4	 1093124.109503157	 1263660.2096349853	 1246579.516816291	 1219136.05271827	 1132718.0449381487	 
49.0	 0.015247427743692211	 1.349945759613096E-4	 1056011.1149294423	 1221082.3190643878	 1205067.8983295232	 1178942.0384169843	 1096651.7879346383	 
50.0	 0.015330747020980147	 1.3852718583022387E-4	 1020379.2841662314	 1180468.6970527985	 1165456.0157212273	 1140574.904593557	 1061977.721215041	 
51.0	 0.015414066298268083	 1.4210102862442623E-4	 986527.9141242469	 1141721.2388668198	 1127649.7960656767	 1103944.848234313	 1028942.9200639693	 
52.00000000000003	 0.015497385575556018	 1.4571449037394012E-4	 954246.3173501429	 1104746.300435962	 1091559.3884122886	 1068966.0512901908	 997368.5212735166	 
53.00000000000003	 0.015580704852843954	 1.4936594705040957E-4	 923395.5803382535	 1069454.6307247353	 1057099.106139763	 1035556.6315220777	 967134.6930275798	 
54.00000000000003	 0.01566402413013189	 1.5305376573375058E-4	 894161.2868838029	 1035761.2765870387	 1024187.3422558107	 1003638.5669794213	 938393.1233151363	 
55.0	 0.015747343407419824	 1.5677630578518487E-4	 866132.805484329	 1003585.4665408208	 992746.4638548236	 973137.6000733199	 910797.393414425	 
56.00000000000003	 0.01583066268470776	 1.6053192002531987E-4	 839233.3484770902	 972850.4788383838	 962702.6909290854	 943983.126236627	 884278.9671666558	 
57.0	 0.015913981961995696	 1.6431895591589448E-4	 813653.2370152919	 943483.4982945621	 933985.9638543618	 916108.071329355	 858993.068867302	 
58.00000000000003	 0.015997301239283633	 1.681357567437739E-4	 789205.0727171542	 915415.4655538555	 906529.80312148	 889448.761232408	 834779.7628532882	 
59.0	 0.016080620516571567	 1.7198066280573474E-4	 765897.0207103748	 888580.92181208	 880271.1642464007	 863944.7864619137	 811642.021642673	 
60.0	 0.0161639397938595	 1.7585201259255208E-4	 743656.9998599881	 862917.8514435407	 855150.2902484465	 839538.8641170945	 789516.1221532676	 
61.00000000000003	 0.01624725907114744	 1.7974814397085903E-4	 722286.1987789883	 838367.5245075211	 831110.5636268824	 816176.6990345584	 768232.384090875	 
62.0	 0.016330578348435373	 1.836673953612336E-4	 701813.4840225298	 814874.3407063228	 808098.3593788777	 793806.8456506409	 747810.9526456993	 
63.00000000000003	 0.01641389762572331	 1.8760810691092878E-4	 682272.7848740517	 792385.676030365	 786062.9002767386	 772380.5717612657	 728276.3619231534	 
64.0	 0.016497216903011244	 1.9156862165964762E-4	 663616.1040362745	 770851.7330447882	 764956.1153504767	 751851.7251074616	 709585.061740942	 
65.00000000000003	 0.01658053618029918	 1.955472866967474E-4	 645708.3570144161	 750225.3955384521	 744732.5022955092	 732176.6034968337	 691621.0017206623	 
66.0	 0.016663855457587116	 1.9954245430823768E-4	 628634.3839796192	 730462.0880629686	 725348.994337717	 713313.8289904111	 674451.1674645805	 
67.00000000000003	 0.016747174734875053	 2.0355248311193576E-4	 612313.5145778426	 711519.6407305306	 706764.8319335472	 695224.2265350105	 658005.2171984618	 
68.0	 0.016830494012162987	 2.07575739179131E-4	 596591.5005963632	 693358.1595092679	 688941.4395560763	 677870.7072985604	 642151.366387601	 
69.0	 0.01691381328945092	 2.1161059714111695E-4	 581526.0060855055	 675939.9021493532	 671842.3077148076	 661218.1568657785	 626934.2459436507	 
70.00000000000003	 0.01699713256673886	 2.156554412789495E-4	 567139.6920969456	 659229.1597879919	 655432.880273535	 645233.3334952601	 612369.5232609672	 
71.0	 0.017080451844026793	 2.197086665948021E-4	 553258.8916831741	 643192.1442136118	 639680.4470638596	 629884.788584367	 598309.9047392121	 
72.00000000000003	 0.01716377112131473	 2.2376867986331165E-4	 539960.6901860081	 627796.880716038	 624554.0417390149	 615142.6709607658	 584816.1973110603	 
73.0	 0.017247090398602664	 2.278339006613146E-4	 527273.7186387647	 613013.1064078676	 610024.3447713375	 600978.7071789766	 571909.5133007878	 
74.00000000000003	 0.017330409675890602	 2.319027623744193E-4	 515020.6760895794	 598812.1738706091	 596063.5975586317	 587366.1208529122	 559439.7807132188	 
75.0	 0.017413728953178536	 2.3597371317887555E-4	 503275.23129740544	 585166.959955606	 582645.5489918813	 574279.5484853156	 547465.3937586503	 
76.00000000000003	 0.017497048230466473	 2.4004521699725316E-4	 492054.0424689884	 572051.7938208412	 569745.2516129572	 561694.9598986199	 535997.5976293378	 
77.0	 0.017580367507754407	 2.4411575442647514E-4	 481314.28446534666	 559442.4033537005	 557339.0643757164	 549589.5830774843	 524998.4282150137	 
78.0	 0.01766368678504234	 2.481838236368102E-4	 470888.4444017655	 547315.697991918	 545404.5876469896	 537941.8332284649	 514326.5402167064	 
79.00000000000003	 0.01774700606233028	 2.52247941240472E-4	 460850.0173278614	 535649.7951743769	 533920.5925671284	 526731.2458604627	 504040.3151284537	 
80.0	 0.017830325339618213	 2.563066431285417E-4	 451283.50967278477	 524423.9594784835	 522866.95451047644	 515938.41369026067	 494207.6381702625	 
81.00000000000003	 0.01791364461690615	 2.6035848527499155E-4	 441993.7309065067	 513618.5368847815	 512224.5904313525	 505544.9271800003	 484664.6244986061	 
82.0	 0.017996963894194085	 2.6440204450665385E-4	 433083.50335573975	 503214.8929579091	 501975.3998868089	 495533.3185174653	 475494.1892616814	 
83.00000000000003	 0.018080283171482022	 2.6843591923805864E-4	 424563.6014509485	 493195.35472200514	 492102.2095341354	 485887.0088552094	 466703.39076730877	 
84.0	 0.018163602448769956	 2.724587301701358E-4	 416273.20240233315	 483543.1560177658	 482588.72090844566	 476590.2586305101	 458157.0625034595	 
85.00000000000003	 0.018246921726057894	 2.764691209518687E-4	 408360.0068995133	 474242.3861378317	 473419.46129359095	 467628.1207947244	 449975.51067178615	 
86.0	 0.018330241003345828	 2.8046575880405814E-4	 400775.89836214145	 465277.9415467595	 464579.7375077916	 458986.3967875512	 442117.26498896844	 
87.0	 0.01841356028063376	 2.8444733510446307E-4	 393236.3737574457	 456635.48050147714	 456055.5924337145	 450651.5950989291	 434345.09551384725	 
88.00000000000003	 0.0184968795579217	 2.884125659336572E-4	 386041.08401671814	 448301.3803976209	 447833.76413103734	 442610.8922685746	 426904.89965142694	 
89.0	 0.018580198835209633	 2.923601925810524E-4	 379234.5087354143	 440262.6976765176	 439901.6473778238	 434852.09618050297	 419832.1880385345	 
90.00000000000003	 0.01866351811249757	 2.962889820106253E-4	 372566.87496446294	 432507.1301366657	 432247.2574951364	 427363.6115171003	 412918.8092364719	 
91.0	 0.018746837389785505	 3.0019772728598554E-4	 366230.32641567755	 425022.98150238034	 424859.19631722744	 420134.407244428	 406322.07213180704	 
92.00000000000003	 0.018830156667073442	 3.040852479545285E-4	 360122.6289582484	 417799.1281107657	 417726.62017732783	 413153.9860073774	 399956.1931127469	 
93.0	 0.018913475944361376	 3.0795039039050397E-4	 354144.2671158596	 410824.9875863003	 410839.20978642773	 406412.3553199899	 393737.44099187985	 
94.00000000000003	 0.018996795221649314	 3.1179202809694976E-4	 348458.50442860805	 404090.4893801168	 404187.14188956004	 399900.00044274924	 387799.3456512179	 
95.0	 0.019080114498937248	 3.156090619665195E-4	 342966.8620562766	 397586.04705844825	 397761.06259086536	 393607.85884484573	 382059.4087618836	 
96.0	 0.019163433776225182	 3.1940042050135597E-4	 337534.91079110507	 391302.5322317689	 391552.0622452086	 387527.2961553768	 376405.25333065743	 
97.00000000000003	 0.01924675305351312	 3.23165059992239E-4	 332376.6300302057	 385231.2500228118	 385551.65182025265	 381650.0835130996	 371012.2957468196	 
98.0	 0.019330072330801053	 3.269019646573473E-4	 327451.34323183936	 379363.9159779704	 379751.7406387494	 375968.3762297587	 365846.0070815238	 
99.00000000000003	 0.01941339160808899	 3.3061014674106993E-4	 322621.2472684212	 373692.6343325408	 374144.61541632615	 370474.69368712377	 360791.4694179707	 
100.0	 0.019496710885376925	 3.342886465733794E-4	 317994.04312398244	 368209.87754588044	 368722.92051527114	 365161.9003927171	 355936.49043945165	 
101.00000000000003	 0.019580030162664862	 3.379365325903913E-4	 313486.94993293716	 362908.46702785697	 363479.6393397596	 360023.1881238081	 351211.79343623685	 
102.0	 0.019663349439952797	 3.415529013168014E-4	 309058.00989213097	 357781.5549829226	 358408.0768025969	 355052.0590935649	 346581.6759204843	 
103.00000000000003	 0.019746668717240734	 3.4513687731099074E-4	 304812.26990872575	 352822.6073028412	 353501.8427979427	 350242.3100773504	 342131.8348631081	 
104.0	 0.019829987994528668	 3.486876130736487E-4	 300770.8586913508	 348025.3874434662	 348754.8366185802	 345588.01744098164	 337878.8591488309	 
105.0	 0.019913307271816602	 3.522042889208638E-4	 296892.28300097067	 343383.941225102	 344161.23226017354	 341083.52301640215	 333787.72017064446	 
106.00000000000003	 0.01999662654910454	 3.5568611282267847E-4	 293100.51443603385	 338892.5824998239	 339715.4645585717	 336723.4207736058	 329794.88829679106	 
107.0	 0.020079945826392474	 3.5913232020818176E-4	 289368.50167949946	 334545.87963276275	 335412.21610963414	 332502.54424085753	 325877.17777758563	 
108.00000000000003	 0.02016326510368041	 3.6254217373827646E-4	 285805.86506724154	 330338.64274773624	 331246.40492423833	 328415.9546282489	 322124.1408399231	 
109.0	 0.020246584380968345	 3.659149630473012E-4	 282322.83994990156	 326265.911690781	 327213.1727741227	 324458.9296124429	 318461.12100654177	 
110.00000000000003	 0.020329903658256283	 3.692500044547514E-4	 278917.66346866894	 322322.9446681117	 323307.87418702786	 320626.95274310757	 314885.8219629679	 
111.0	 0.020413222935544217	 3.7254664064837427E-4	 275692.4706136225	 318505.2075177973	 319526.06605221535	 316915.7034340032	 311481.78366925777	 
112.00000000000003	 0.020496542212832154	 3.7580424033996894E-4	 272524.7994089049	 314808.3635770522	 315863.49779991066	 313321.0475040197	 308147.4570953092	 
113.0	 0.020579861490120088	 3.790221978952345E-4	 269463.2983222313	 311228.2641094544	 312316.1021205097	 309839.02823562024	 304922.21626834915	 
114.0	 0.020663180767408022	 3.8219993293906124E-4	 266599.4767778689	 307760.9392586841	 308879.98619154975	 306465.8579201964	 301880.89420765213	 
115.00000000000003	 0.02074650004469596	 3.853368899376621E-4	 263824.97604949825	 304402.58949748497	 305551.42338245147	 303197.90986173286	 298933.72804834245	 
116.0	 0.020829819321983894	 3.884325377589729E-4	 261089.53831481637	 301149.57754254394	 302326.84540893324	 300031.7108119753	 296038.68820057187	 
117.00000000000003	 0.02091313859927183	 3.9148636921275724E-4	 258359.4591886767	 297998.4207078319	 299202.83491075493	 296963.93381195865	 293167.42556580907	 
118.0	 0.020996457876559765	 3.944979005718551E-4	 255589.8057955117	 294945.78367068124	 296176.1184281007	 293991.39141631895	 290282.32040564646	 
119.00000000000003	 0.021079777153847703	 3.9746667107602544E-4	 252863.0334807719	 291988.4716264991	 293243.55975345627	 291111.02927827905	 287450.8151258852	 
120.0	 0.021163096431135637	 4.003922424198204E-4	 250357.8881055521	 289123.4238095229	 290402.1536372733	 288319.9200745622	 284819.17700532527	 
121.00000000000003	 0.021246415708423574	 4.0327419822592977E-4	 248068.21754371884	 286347.70735844685	 287649.0198270718	 285615.2577507781	 282382.228607357	 
122.0	 0.02132973498571151	 4.061121435054155E-4	 245761.12180867133	 283658.51150706323	 284981.39742088644	 282994.35206901934	 279947.9125955359	 
123.0	 0.021413054262999442	 4.0890570410624617E-4	 243533.71618181275	 281053.1420813072	 282396.6395171524	 280454.62344053626	 277595.5891660142	 
124.0	 0.02149637354028738	 4.1165452615151793E-4	 241316.65832287638	 278529.01628524286	 279892.20814422565	 277993.5980274056	 275267.9705747712	 
