Kurbelwinkel [°KW]	pZyl_mess [bar]	pZyl_berech [bar]	pSaug [bar]	pAbg [bar]	T [K]	dQw [J/s]	V [m3]	m [kg]	R [J/kg/K]	mK [kg]	V_motor [m^3]	dm [kg/s]	Hub_E [m]	Hub_A [m]	alpha_E_vor [-]	alpha_E_rück [-]	alpha_A_vor [-]	alpha_A_rück [-]	T_Saug [K]	H_Massenbruch	O_Massenbruch	N_Massenbruch	H2_Massenbruch	OH_Massenbruch	CO_Massenbruch	NO_Massenbruch	O2_Massenbruch	H2O_Massenbruch	CO2_Massenbruch	N2_Massenbruch	RON_95_Massenbruch	AGR_intern_LWA_Massenbruch	AGR_extern_LWA_Massenbruch	feuchteLuft_LWA_Massenbruch
232.0	 1.042118637626647	 1.042320554124066	 0.9495054873887611	 1.0317925047276248	 613.1174135779465	 0.0	 4.2197070982782594E-4	 2.538147349274015E-4	 282.63316793474644	 2.538147349274015E-4	 4.247195318738853E-4	 -0.01800524157791435	 0.0	 0.006771802599999998	 1.77561E-4	 2.57597E-4	 0.09413404618001879	 0.10363799311266297	 344.0404068060979	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
233.0	 1.0449229328211544	 1.0424090859478063	 0.9501060278921933	 1.0315551175422701	 613.1310685778635	 0.0	 4.1943990991702684E-4	 2.5230827242001604E-4	 282.63316793474644	 2.5230827242001604E-4	 4.22188731962874E-4	 -0.01836728005882845	 0.0	 0.006802234000000001	 1.77561E-4	 2.57597E-4	 0.09440900112169201	 0.10399267883967	 344.0404068060979	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
234.0	 1.045937480647242	 1.0423754350085286	 0.9509153423086691	 1.0308427495788837	 613.1258784395901	 0.0	 4.168624023818752E-4	 2.507518361078011E-4	 282.63316793474644	 2.507518361078011E-4	 4.196112244275108E-4	 -0.018965184229121523	 0.0	 0.00683117714	 1.77561E-4	 2.57597E-4	 0.09467050928005932	 0.1043300185168707	 344.0404068060979	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
235.0	 1.0471275621117724	 1.0421330877087116	 0.9517910191965414	 1.0294510704026822	 613.0884958486414	 0.0	 4.142384508764223E-4	 2.491307299756213E-4	 282.63316793474644	 2.491307299756213E-4	 4.1698727292184735E-4	 -0.019933969385545373	 0.0	 0.00685862018	 1.77561E-4	 2.57597E-4	 0.09491846367790285	 0.1046498741460459	 344.0404068060979	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
236.0	 1.049447264171269	 1.0416479556982983	 0.952915153750317	 1.0280948003797987	 613.0136428007366	 0.0	 4.1156833713303586E-4	 2.474398567822497E-4	 282.63316793474644	 2.474398567822497E-4	 4.1431715917825216E-4	 -0.020638701902733557	 0.0	 0.00688455325	 1.77561E-4	 2.57597E-4	 0.0951527751374235	 0.10495213068982874	 344.0404068060979	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
237.0	 1.0487405085648616	 1.04106170939112	 0.9542059523773193	 1.0273195697161832	 612.9231521795022	 0.0	 4.0885236156820145E-4	 2.457049076525094E-4	 282.63316793474644	 2.457049076525094E-4	 4.1160118361321105E-4	 -0.020802328711638438	 0.0	 0.00690896931	 1.77561E-4	 2.57597E-4	 0.09537338005054578	 0.10523670609522404	 344.0404068060979	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
238.0	 1.0485744980385459	 1.040672357388706	 0.9556758196542072	 1.0269807459175562	 612.863031255185	 0.0	 4.0609084388366765E-4	 2.4397799903499144E-4	 282.63316793474644	 2.4397799903499144E-4	 4.0883966592847293E-4	 -0.020829664041281983	 0.0	 0.00693186469	 1.77561E-4	 2.57597E-4	 0.09558024525794623	 0.10550355758744595	 344.0404068060979	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
239.0	 1.0484282023863718	 1.0402594687730276	 0.9571923267480287	 1.0258891404255652	 612.7992571702274	 0.0	 4.032841236616228E-4	 2.4222080670890039E-4	 282.63316793474644	 2.4222080670890039E-4	 4.0603294570622694E-4	 -0.02136955043050925	 0.0	 0.006953238800000001	 1.77561E-4	 2.57597E-4	 0.09577336542883441	 0.105752678289894	 344.0404068060979	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
240.0	 1.0455712348806512	 1.039758705308608	 0.959006324917365	 1.024823331272247	 612.7218836606871	 0.0	 4.0043256095256065E-4	 2.404226787994997E-4	 282.63316793474644	 2.404226787994997E-4	 4.0318138299696716E-4	 -0.021814292097216807	 0.0	 0.00697309442	 1.77561E-4	 2.57597E-4	 0.09595276568117196	 0.1059841006041771	 344.0404068060979	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
241.0	 1.0448970806472415	 1.039066768065109	 0.9605654928807518	 1.0229226392814004	 612.6149240897357	 0.0	 3.9753653685445324E-4	 2.3856669072918948E-4	 282.63316793474644	 2.3856669072918948E-4	 4.0028535889866584E-4	 -0.022702088838874493	 0.0	 0.006991438179999999	 1.77561E-4	 2.57597E-4	 0.09611850591858684	 0.10619790180463588	 344.0404068060979	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
242.00000000000006	 1.044556193233054	 1.0381688259926598	 0.9623221381896762	 1.0211779866498216	 612.4760377261493	 0.0	 3.945964540818253E-4	 2.3665132122810967E-4	 282.63316793474644	 2.3665132122810967E-4	 3.9734527612584876E-4	 -0.023303808634969562	 0.0	 0.007008281450000001	 1.77561E-4	 2.57597E-4	 0.09625645128695481	 0.10634383421044476	 344.0404068060979	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
243.0	 1.040515508107196	 1.0370591652743792	 0.9640766507754889	 1.018795208617785	 612.3042754726996	 0.0	 3.9161273752329786E-4	 2.346766741995191E-4	 282.63316793474644	 2.346766741995191E-4	 3.943615595671373E-4	 -0.02416899571632841	 0.0	 0.00702364201	 1.77561E-4	 2.57597E-4	 0.09636882951256824	 0.10642941948742755	 344.0404068060979	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
244.0	 1.039005878816578	 1.0356185326503498	 0.9657991024917357	 1.015845836535405	 612.0810695900424	 0.0	 3.885858347861413E-4	 2.326240992428187E-4	 282.63316793474644	 2.326240992428187E-4	 3.913346568298021E-4	 -0.025138106727372864	 0.0	 0.00703754526	 1.77561E-4	 2.57597E-4	 0.09647054602324624	 0.10650688499013129	 344.0404068060979	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
245.0	 1.0377272962078823	 1.0338868402334696	 0.9675973505466557	 1.0131063788695016	 611.8124486216514	 0.0	 3.855162167263707E-4	 2.3050174792460973E-4	 282.63316793474644	 2.3050174792460973E-4	 3.882650387698589E-4	 -0.025754197034519276	 0.0	 0.00705001117	 1.77561E-4	 2.57597E-4	 0.09656174691998809	 0.10657634198650336	 344.0404068060979	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
245.99999999999994	 1.033375901242207	 1.0320035467657818	 0.9693611528349854	 1.0102777559862062	 611.5199141916212	 0.0	 3.824043779628925E-4	 2.283338580004017E-4	 282.63316793474644	 2.2833385800040168E-4	 3.851532000062149E-4	 -0.026329167464175445	 0.0	 0.00706105089	 1.77561E-4	 2.57597E-4	 0.09664251377646137	 0.10663785260161195	 344.0404068060979	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
247.00000000000006	 1.0303219204641751	 1.0298857124252807	 0.9711790988304085	 1.0068493884804852	 611.1904525351326	 0.0	 3.7925083737420836E-4	 2.2610798188853594E-4	 282.63316793474644	 2.2610798188853594E-4	 3.819996594173715E-4	 -0.027089138082255073	 0.0	 0.0070706708000000005	 1.77561E-4	 2.57597E-4	 0.0967128932688992	 0.106691452383254	 344.0404068060979	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
248.0	 1.0276659099378593	 1.0275560669163526	 0.9729796887617586	 1.0034311024392952	 610.8274320415883	 0.0	 3.760561385761775E-4	 2.2382910123427627E-4	 282.63316793474644	 2.2382910123427624E-4	 3.7880496061918955E-4	 -0.027702246501972692	 0.0	 0.00707887234	 1.77561E-4	 2.57597E-4	 0.09677289593237616	 0.1067371493547567	 344.0404068060979	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
249.0	 1.0218451593657767	 1.0249447447324218	 0.9745368905924223	 0.9995435065582883	 610.4197583638359	 0.0	 3.7282085037933574E-4	 2.2148735492680212E-4	 282.63316793474644	 2.2148735492680212E-4	 3.7556967242220464E-4	 -0.028380558507874264	 0.0	 0.0070856514	 1.77561E-4	 2.57597E-4	 0.0968224916980336	 0.106774920616207	 344.0404068060979	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
250.0	 1.0180255213795069	 1.0222963275404708	 0.976069915764047	 0.9969203344759084	 610.0054686754038	 0.0	 3.6954556722428305E-4	 2.1912298880187646E-4	 282.63316793474644	 2.1912298880187643E-4	 3.7229438926701745E-4	 -0.02834828594308074	 0.0	 0.007090860819999999	 1.77561E-4	 2.57597E-4	 0.09686060393977967	 0.10680394622813909	 344.0404068060979	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
250.99999999999994	 1.0134517163451828	 1.0197024035367022	 0.9773476741164494	 0.9938196310434145	 609.5988947475416	 0.0	 3.662309095936551E-4	 2.1675101570681185E-4	 282.63316793474644	 2.1675101570681183E-4	 3.689797316362642E-4	 -0.028608299065338093	 0.0	 0.00709469364	 1.77561E-4	 2.57597E-4	 0.09688864494288736	 0.1068253017621382	 344.0404068060979	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
252.0	 1.0085203460934657	 1.0170669932431664	 0.9784045784642758	 0.9905152502653821	 609.1849949997099	 0.0	 3.628775243992166E-4	 2.1435682044949547E-4	 282.63316793474644	 2.1435682044949547E-4	 3.6562634644171E-4	 -0.02894559784721481	 0.0	 0.00709711348	 1.77561E-4	 2.57597E-4	 0.09690634855040353	 0.1068387845177574	 344.0404068060979	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
253.0	 1.0045402637136032	 1.0142955192772554	 0.9793643867022621	 0.9868197376795699	 608.7488268530974	 0.0	 3.5948608534263623E-4	 2.1192653041172388E-4	 282.63316793474644	 2.1192653041172382E-4	 3.622349073850239E-4	 -0.029397781087410223	 0.0	 0.00709805191	 1.77561E-4	 2.57597E-4	 0.09691321412680584	 0.10684401321980205	 344.0404068060979	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
254.0	 0.9994374952925504	 1.011410478946034	 0.9801952942537494	 0.983293142256229	 608.2938019126861	 0.0	 3.5605729324852703E-4	 2.0946468704387093E-4	 282.63316793474644	 2.0946468704387093E-4	 3.5880611529081957E-4	 -0.029692442043818133	 0.0	 0.00709750123	 1.77561E-4	 2.57597E-4	 0.09690918533870953	 0.10684094496575865	 344.0404068060979	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
255.00000000000006	 0.9940238545602849	 1.0084216502129524	 0.9807914072972275	 0.9794642109061141	 607.8213438219839	 0.0	 3.525918763683786E-4	 2.0697380815016864E-4	 282.63316793474644	 2.0697380815016864E-4	 3.553406984105873E-4	 -0.030079898660615365	 0.0	 0.00709545564	 1.77561E-4	 2.57597E-4	 0.09689421975317536	 0.1068295474394482	 344.0404068060979	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
255.99999999999994	 0.9913567401438093	 1.0053253547427974	 0.9812637505466557	 0.9756716415697301	 607.3307503369793	 0.0	 3.490905906540414E-4	 2.044543624717733E-4	 282.63316793474644	 2.044543624717733E-4	 3.518394126961776E-4	 -0.030382638099796497	 0.0	 0.0070919109400000005	 1.77561E-4	 2.57597E-4	 0.09686828664290256	 0.1068097972394997	 344.0404068060979	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
257.0	 0.9851195895717266	 1.0021797077369279	 0.981412310272056	 0.972219112965611	 606.8311349487107	 0.0	 3.455542199994654E-4	 2.01916041892455E-4	 282.63316793474644	 2.01916041892455E-4	 3.483030420415408E-4	 -0.03048107607817666	 0.0	 0.00708700028	 1.77561E-4	 2.57597E-4	 0.09683236013648673	 0.1067824362450914	 344.0404068060979	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
258.0	 0.9794976060476993	 0.9991642007436337	 0.9813729931095846	 0.9696059070159542	 606.3510454003256	 0.0	 3.41983576449464E-4	 1.9938609052427996E-4	 282.63316793474644	 1.9938609052427999E-4	 3.4473239849149094E-4	 -0.030231914655636936	 0.0	 0.00708050785	 1.77561E-4	 2.57597E-4	 0.0967848613627884	 0.10674626201577675	 344.0404068060979	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
259.0	 0.9762797676037631	 0.9963447660400915	 0.9810591436816671	 0.967066674521675	 605.9011537984305	 0.0	 3.383795003743044E-4	 1.9687418924853434E-4	 282.63316793474644	 1.9687418924853436E-4	 3.411283224162956E-4	 -0.03004229552874226	 0.0	 0.00707245079	 1.77561E-4	 2.57597E-4	 0.09672591571845897	 0.10670137005143646	 344.0404068060979	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
260.00000000000006	 0.9709854298463264	 0.9937395777885801	 0.9805576388761751	 0.964963441112064	 605.4845700774415	 0.0	 3.3474286060901516E-4	 1.9438274169454237E-4	 282.63316793474644	 1.9438274169454237E-4	 3.3749168265098336E-4	 -0.029739085771291706	 0.0	 0.00706288555	 1.77561E-4	 2.57597E-4	 0.09665593619305321	 0.10664807487764025	 344.0404068060979	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
261.0	 0.9667465053612003	 0.9913722219991423	 0.9798895752606143	 0.9629647450022243	 605.1052815723855	 0.0	 3.310745545563515E-4	 1.919148051024212E-4	 282.63316793474644	 1.919148051024212E-4	 3.338233765983102E-4	 -0.029504534964402633	 0.0	 0.007051810760000001	 1.77561E-4	 2.57597E-4	 0.09657491276361825	 0.1065863688610838	 344.0404068060979	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
262.0	 0.9626663305328254	 0.9892623211464932	 0.9792306306381888	 0.9615299262379221	 604.7666487184376	 0.0	 3.273755082524361E-4	 1.8947272202870995E-4	 282.63316793474644	 1.8947272202870995E-4	 3.301243302943985E-4	 -0.02910861329612694	 0.0	 0.00703922547	 1.77561E-4	 2.57597E-4	 0.09648283847993129	 0.10651624670859985	 344.0404068060979	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
263.0	 0.9590265616541067	 0.9874697612228734	 0.978617334528349	 0.9604705079312861	 604.4785075763868	 0.0	 3.2364667639417675E-4	 1.870643229572196E-4	 282.63316793474644	 1.870643229572196E-4	 3.263954984361569E-4	 -0.028681093253264713	 0.0	 0.00702512912	 1.77561E-4	 2.57597E-4	 0.09637970924501889	 0.1064377053000056	 344.0404068060979	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
263.99999999999994	 0.9552511946060513	 0.9859732258675626	 0.9780910562674794	 0.9592857578168692	 604.2376393230821	 0.0	 3.198890423276355E-4	 1.8468583369907562E-4	 282.63316793474644	 1.8468583369907562E-4	 3.2263786436964804E-4	 -0.028477615627825588	 0.0	 0.00700952152	 1.77561E-4	 2.57597E-4	 0.09626552366883648	 0.1063507435766676	 344.0404068060979	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
265.00000000000006	 0.9526315854527337	 0.9846641989939731	 0.9773707432240011	 0.9584516964896385	 604.0267180796429	 0.0	 3.1610361799661556E-4	 1.8232169041283028E-4	 282.63316793474644	 1.8232169041283025E-4	 3.188524400386739E-4	 -0.0281634431861215	 0.0	 0.00699240287	 1.77561E-4	 2.57597E-4	 0.09612722212233307	 0.10620914551258184	 344.0404068060979	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
266.0	 0.949219302157539	 0.9836446057445679	 0.9768557299516902	 0.957729065368357	 603.8622819316691	 0.0	 3.1229144385082255E-4	 1.7998539687990765E-4	 282.63316793474644	 1.7998539687990762E-4	 3.1504026589294134E-4	 -0.02795894743523578	 0.0	 0.00697377369	 1.77561E-4	 2.57597E-4	 0.09595890304728823	 0.10599201766924095	 344.0404068060979	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
267.0	 0.9471297579927793	 0.9827787539403645	 0.9764860251461979	 0.9571319440868925	 603.7225368994448	 0.0	 3.084535887130441E-4	 1.7765812402625874E-4	 282.63316793474644	 1.7765812402625874E-4	 3.11202410755238E-4	 -0.027742465427531726	 0.0	 0.00695363463	 1.77561E-4	 2.57597E-4	 0.09577694184709194	 0.10575729178948065	 344.0404068060979	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
268.0	 0.9452496984962119	 0.982333076633089	 0.9761453514619876	 0.9578382790983344	 603.6505685003411	 0.0	 3.045911496048994E-4	 1.7537484787570932E-4	 282.63316793474644	 1.7537484787570932E-4	 3.0733997164718275E-4	 -0.027073331584882326	 0.0	 0.0069319864	 1.77561E-4	 2.57597E-4	 0.09558134493676321	 0.105504976148532	 344.0404068060979	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
268.99999999999994	 0.9439483946060518	 0.9823081351751682	 0.9760935372743443	 0.9584424520960455	 603.6465398291297	 0.0	 3.007052515307975E-4	 1.7313421872459115E-4	 282.63316793474644	 1.7313421872459115E-4	 3.034540735731852E-4	 -0.02667485551966928	 0.0	 0.0069088303600000015	 1.77561E-4	 2.57597E-4	 0.0953721246042257	 0.10523508659754181	 344.0404068060979	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
270.0	 0.9435409369401477	 0.982757708750056	 0.9760679084413921	 0.9601720397390663	 603.7191372060091	 0.0	 2.9679704721985364E-4	 1.7094167923872332E-4	 282.63316793474644	 1.7094167923872332E-4	 2.9954586926236035E-4	 -0.0259036997495765	 0.0	 0.00688417008	 1.77561E-4	 2.57597E-4	 0.09514931310527905	 0.1049476647457704	 344.0404068060979	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
271.0	 0.9438362911735572	 0.9837553906933258	 0.9762483125603855	 0.9619169518672128	 603.8801525959534	 0.0	 2.928677168256117E-4	 1.6880478151557333E-4	 282.63316793474644	 1.6880478151557333E-4	 2.9561653886825206E-4	 -0.02544020551108291	 0.0	 0.00685801107	 1.77561E-4	 2.57597E-4	 0.09491296022408467	 0.10464277481367285	 344.0404068060979	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
272.0	 0.9451762692055939	 0.9850757666638518	 0.9764607876175938	 0.9635773495788834	 604.0930533864731	 0.0	 2.889184675835232E-4	 1.666932330732964E-4	 282.63316793474644	 1.666932330732964E-4	 2.916672896263115E-4	 -0.025188619595847003	 0.0	 0.0068303612	 1.77561E-4	 2.57597E-4	 0.0946631370679656	 0.104320508528106	 344.0404068060979	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
273.00000000000006	 0.9465132156586831	 0.986675228207535	 0.9767294027205687	 0.9653162090754511	 604.3506584403425	 0.0	 2.849505334262457E-4	 1.6460066031576077E-4	 282.63316793474644	 1.6460066031576077E-4	 2.876993554691968E-4	 -0.025061980768162392	 0.0	 0.006801231159999998	 1.77561E-4	 2.57597E-4	 0.09439994022361607	 0.10398099048374577	 344.0404068060979	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
273.99999999999994	 0.9482266238966695	 0.9884456062893924	 0.977051491507754	 0.9669962855056567	 604.6354136025874	 0.0	 2.80965174556922E-4	 1.6251316982919767E-4	 282.63316793474644	 1.6251316982919767E-4	 2.837139966000502E-4	 -0.025058778875605647	 0.0	 0.006770635250000002	 1.77561E-4	 2.57597E-4	 0.09412349889493953	 0.10362438735073877	 344.0404068060979	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
275.0	 0.9510721186335115	 0.9903282210004224	 0.9773107391050079	 0.9688347289839179	 604.9377877377119	 0.0	 2.769636769807036E-4	 1.6042355320718775E-4	 282.63316793474644	 1.6042355320718775E-4	 2.797124990240232E-4	 -0.025017509743256946	 0.0	 0.00673859257	 1.77561E-4	 2.57597E-4	 0.09383398565498166	 0.10325092174445535	 344.0404068060979	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
276.0	 0.9542338975808801	 0.9924757789450471	 0.977498305695397	 0.9712603770388374	 605.2821710748718	 0.0	 2.7294735199490274E-4	 1.5834990019598946E-4	 282.63316793474644	 1.5834990019598946E-4	 2.756961740384275E-4	 -0.024804295012778657	 0.0	 0.00670512733	 1.77561E-4	 2.57597E-4	 0.09353161924685455	 0.10286087583861915	 344.0404068060979	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
277.0	 0.9587795415168067	 0.9947586455979842	 0.9774619661072964	 0.9731583884804851	 605.6476197137549	 0.0	 2.689175356382332E-4	 1.5627651002190509E-4	 282.63316793474644	 1.5627651002190509E-4	 2.7166635768197675E-4	 -0.02496550765589878	 0.0	 0.0066702552800000006	 1.77561E-4	 2.57597E-4	 0.09321654197555665	 0.1024544332034964	 344.0404068060979	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
278.00000000000006	 0.9630567456357998	 0.9971783983579738	 0.9771178077548933	 0.975794046146389	 606.0342714838804	 0.0	 2.648755880997287E-4	 1.5420359017933168E-4	 282.63316793474644	 1.5420359017933168E-4	 2.67624410143705E-4	 -0.0247687200337126	 0.0	 0.00663398524	 1.77561E-4	 2.57597E-4	 0.09288883353188712	 0.1020316966384362	 344.0404068060979	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
279.0	 0.9675589657730997	 0.9998512666596383	 0.9766811661072965	 0.9785885472905538	 606.4605232900705	 0.0	 2.608228930880095E-4	 1.52144215876678E-4	 282.63316793474644	 1.52144215876678E-4	 2.635717151322318E-4	 -0.024635752474757855	 0.0	 0.0065963214499999995	 1.77561E-4	 2.57597E-4	 0.0925485322252551	 0.10159271556171974	 344.0404068060979	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
280.0	 0.973627002386372	 1.0028789293299236	 0.9759583276633607	 0.9824743042699589	 606.9422882141761	 0.0	 2.567608571616649E-4	 1.501090234421845E-4	 282.63316793474644	 1.501090234421845E-4	 2.595096792061458E-4	 -0.024059129441593496	 0.0	 0.00655726357	 1.77561E-4	 2.57597E-4	 0.09219563498367966	 0.10113748601056034	 344.0404068060979	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
281.0	 0.9792635369401477	 1.0065572180519842	 0.9749284864734287	 0.9870707665125218	 607.5260648028282	 0.0	 2.526909090216243E-4	 1.4812898383265925E-4	 282.63316793474644	 1.4812898383265925E-4	 2.554397310663763E-4	 -0.023472081166918565	 0.0	 0.006516806230000001	 1.77561E-4	 2.57597E-4	 0.09183009328793275	 0.10066594539623866	 344.0404068060979	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
281.99999999999994	 0.9845100275579965	 1.0107052523244826	 0.9736814461988297	 0.9915325463752219	 608.1824118892399	 0.0	 2.486144987664644E-4	 1.461820311567906E-4	 282.63316793474644	 1.461820311567906E-4	 2.5136332081149954E-4	 -0.02323247775370057	 0.0	 0.00647493814	 1.77561E-4	 2.57597E-4	 0.09145180513017732	 0.1001779621309257	 344.0404068060979	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
