Kurbelwinkel	Volumen	Pm_Zyl-korrigiert	Pm_Saug	Pm_Saug_alt	P_Abg	Pm_Zyl	
[KWnZOT]	[m^3]	[bar]	[bar]	[bar]	[bar]	[bar]	
143.000000	0.000456	2.063091	0.954198	0.935122	1.046843	1.106600	
143.100000	0.000456	2.061709	0.953939	0.935224	1.046890	1.105218	
143.200000	0.000456	2.058786	0.954212	0.935358	1.046730	1.102295	
143.300000	0.000456	2.057276	0.954004	0.935454	1.046747	1.100785	
143.400000	0.000456	2.055798	0.954367	0.935573	1.046788	1.099307	
143.500000	0.000457	2.055220	0.954151	0.935703	1.046906	1.098729	
143.600000	0.000457	2.054417	0.954334	0.935878	1.046921	1.097926	
143.700000	0.000457	2.052939	0.954314	0.935939	1.046955	1.096448	
143.800000	0.000457	2.050723	0.954277	0.936111	1.047226	1.094232	
143.900000	0.000457	2.048571	0.954365	0.936221	1.047344	1.092080	
144.000000	0.000458	2.046836	0.954526	0.936321	1.047457	1.090345	
144.100000	0.000458	2.045037	0.954378	0.936471	1.047601	1.088546	
144.200000	0.000458	2.045037	0.954599	0.936658	1.047771	1.088546	
144.300000	0.000458	2.044170	0.954583	0.936758	1.048004	1.087679	
144.400000	0.000458	2.042403	0.954691	0.936931	1.048012	1.085912	
144.500000	0.000458	2.040154	0.954908	0.937083	1.048213	1.083663	
144.600000	0.000459	2.037392	0.954767	0.937197	1.048361	1.080900	
144.700000	0.000459	2.036621	0.954966	0.937351	1.048457	1.080130	
144.800000	0.000459	2.036171	0.955040	0.937617	1.048666	1.079680	
144.900000	0.000459	2.034179	0.955081	0.937735	1.048780	1.077688	
145.000000	0.000459	2.033183	0.955282	0.937876	1.048966	1.076692	
145.100000	0.000459	2.031127	0.955070	0.937978	1.049014	1.074636	
145.200000	0.000460	2.029264	0.955565	0.938109	1.049113	1.072773	
145.300000	0.000460	2.027530	0.955387	0.938295	1.049205	1.071038	
145.400000	0.000460	2.027819	0.955684	0.938484	1.049536	1.071328	
145.500000	0.000460	2.026052	0.955502	0.938565	1.049715	1.069561	
145.600000	0.000460	2.022968	0.955733	0.938683	1.050014	1.066477	
145.700000	0.000460	2.022390	0.955825	0.938808	1.050217	1.065899	
145.800000	0.000461	2.020302	0.955825	0.938909	1.050465	1.063811	
145.900000	0.000461	2.019434	0.956032	0.939030	1.050815	1.062943	
146.000000	0.000461	2.018920	0.956255	0.939177	1.051035	1.062429	
146.100000	0.000461	2.017539	0.956329	0.939219	1.051286	1.061048	
146.200000	0.000461	2.014391	0.956442	0.939367	1.051749	1.057900	
146.300000	0.000461	2.011821	0.956423	0.939510	1.052207	1.055330	
146.400000	0.000462	2.011114	0.956615	0.939609	1.052481	1.054623	
146.500000	0.000462	2.009669	0.956840	0.939717	1.052957	1.053178	
146.600000	0.000462	2.008095	0.956623	0.939848	1.053341	1.051604	
146.700000	0.000462	2.007099	0.957213	0.939829	1.053671	1.050608	
146.800000	0.000462	2.003951	0.957203	0.939921	1.054062	1.047460	
146.900000	0.000462	2.003597	0.956972	0.940078	1.054454	1.047106	
147.000000	0.000463	2.003533	0.957476	0.940117	1.054804	1.047042	
147.100000	0.000463	2.000064	0.957442	0.940210	1.055234	1.043573	
147.200000	0.000463	2.000128	0.957749	0.940299	1.055545	1.043637	
147.300000	0.000463	1.997558	0.957696	0.940315	1.055829	1.041067	
147.400000	0.000463	1.996016	0.958074	0.940319	1.056122	1.039525	
147.500000	0.000463	1.992868	0.958270	0.940416	1.056494	1.036377	
147.600000	0.000464	1.993832	0.958364	0.940480	1.056994	1.037341	
147.700000	0.000464	1.991904	0.958523	0.940565	1.057263	1.035413	
147.800000	0.000464	1.990908	0.958520	0.940669	1.057715	1.034417	
147.900000	0.000464	1.989142	0.958898	0.940710	1.058133	1.032651	
148.000000	0.000464	1.986540	0.959132	0.940754	1.058629	1.030049	
148.100000	0.000464	1.984741	0.959065	0.940890	1.059075	1.028250	
148.200000	0.000465	1.982685	0.959543	0.940944	1.059568	1.026194	
148.300000	0.000465	1.982074	0.959492	0.941041	1.060283	1.025583	
148.400000	0.000465	1.981721	0.959603	0.941148	1.060875	1.025230	
148.500000	0.000465	1.979537	0.960152	0.941223	1.061577	1.023046	
148.600000	0.000465	1.977545	0.960292	0.941285	1.062313	1.021054	
148.700000	0.000465	1.974172	0.960258	0.941405	1.063074	1.017681	
148.800000	0.000465	1.973433	0.960615	0.941465	1.063787	1.016942	
148.900000	0.000466	1.971474	0.960936	0.941605	1.064451	1.014983	
149.000000	0.000466	1.972277	0.961252	0.941734	1.065262	1.015786	
149.100000	0.000466	1.969257	0.961424	0.941809	1.065847	1.012766	
149.200000	0.000466	1.966591	0.961468	0.941921	1.066526	1.010100	
149.300000	0.000466	1.964246	0.961808	0.942047	1.067252	1.007755	
149.400000	0.000466	1.962383	0.962160	0.942209	1.067961	1.005891	
149.500000	0.000467	1.962222	0.962147	0.942378	1.068726	1.005731	
149.600000	0.000467	1.960969	0.962507	0.942594	1.069423	1.004478	
149.700000	0.000467	1.959716	0.962738	0.942667	1.070013	1.003225	
149.800000	0.000467	1.956022	0.963246	0.942819	1.070762	0.999531	
149.900000	0.000467	1.954063	0.963213	0.942958	1.071369	0.997571	
150.000000	0.000467	1.953035	0.963527	0.943118	1.072199	0.996543	
150.100000	0.000467	1.950208	0.963702	0.943263	1.072794	0.993717	
150.200000	0.000468	1.949758	0.964009	0.943479	1.073587	0.993267	
150.300000	0.000468	1.947060	0.964151	0.943575	1.074279	0.990568	
150.400000	0.000468	1.945903	0.964672	0.943746	1.075134	0.989412	
150.500000	0.000468	1.943205	0.964622	0.943908	1.075998	0.986714	
150.600000	0.000468	1.942787	0.965192	0.944041	1.076823	0.986296	
150.700000	0.000468	1.941052	0.965285	0.944211	1.077703	0.984561	
150.800000	0.000468	1.940378	0.965562	0.944338	1.078564	0.983887	
150.900000	0.000469	1.937101	0.965777	0.944486	1.079298	0.980610	
151.000000	0.000469	1.935656	0.966138	0.944645	1.080022	0.979165	
151.100000	0.000469	1.932122	0.966362	0.944789	1.080657	0.975631	
151.200000	0.000469	1.932283	0.966509	0.944871	1.081258	0.975792	
151.300000	0.000469	1.931287	0.966904	0.944969	1.082016	0.974796	
151.400000	0.000469	1.931223	0.967197	0.945070	1.082685	0.974731	
151.500000	0.000469	1.928621	0.967452	0.945160	1.083365	0.972129	
151.600000	0.000470	1.926147	0.967598	0.945278	1.083844	0.969656	
151.700000	0.000470	1.924316	0.968077	0.945336	1.084430	0.967825	
151.800000	0.000470	1.921939	0.968287	0.945402	1.084987	0.965448	
151.900000	0.000470	1.920397	0.968625	0.945483	1.085451	0.963906	
152.000000	0.000470	1.918534	0.968726	0.945622	1.085845	0.962043	
152.100000	0.000470	1.916895	0.969155	0.945609	1.086270	0.960404	
152.200000	0.000470	1.916221	0.969425	0.945660	1.086854	0.959730	
152.300000	0.000471	1.912912	0.969600	0.945729	1.087312	0.956421	
152.400000	0.000471	1.911113	0.969876	0.945749	1.087848	0.954622	
152.500000	0.000471	1.910310	0.970258	0.945828	1.088410	0.953819	
152.600000	0.000471	1.908543	0.970512	0.945885	1.088933	0.952052	
152.700000	0.000471	1.905845	0.970685	0.945917	1.089509	0.949354	
152.800000	0.000471	1.903853	0.971071	0.945946	1.090105	0.947362	
152.900000	0.000471	1.902729	0.971391	0.945988	1.090845	0.946238	
153.000000	0.000471	1.900352	0.971436	0.946006	1.091413	0.943861	
153.100000	0.000472	1.899163	0.971993	0.946036	1.092004	0.942672	
153.200000	0.000472	1.897557	0.972150	0.946174	1.092647	0.941066	
153.300000	0.000472	1.896111	0.972460	0.946179	1.093263	0.939620	
153.400000	0.000472	1.893766	0.972886	0.946268	1.093790	0.937275	
153.500000	0.000472	1.891036	0.972913	0.946304	1.094306	0.934545	
153.600000	0.000472	1.889108	0.973377	0.946389	1.094867	0.932617	
153.700000	0.000472	1.887759	0.973633	0.946498	1.095482	0.931268	
153.800000	0.000473	1.886699	0.973832	0.946545	1.096033	0.930208	
153.900000	0.000473	1.886121	0.974119	0.946577	1.096655	0.929630	
154.000000	0.000473	1.883390	0.974376	0.946624	1.097417	0.926899	
154.100000	0.000473	1.881238	0.974686	0.946660	1.097977	0.924747	
154.200000	0.000473	1.878154	0.974868	0.946727	1.098423	0.921663	
154.300000	0.000473	1.875777	0.975250	0.946763	1.099064	0.919286	
154.400000	0.000473	1.875038	0.975547	0.946890	1.099602	0.918547	
154.500000	0.000473	1.873560	0.975663	0.946912	1.100198	0.917069	
154.600000	0.000474	1.871794	0.975820	0.946954	1.100977	0.915302	
154.700000	0.000474	1.869770	0.976235	0.947030	1.101655	0.913279	
154.800000	0.000474	1.868260	0.976442	0.947089	1.102326	0.911769	
154.900000	0.000474	1.866076	0.976529	0.947225	1.103347	0.909584	
155.000000	0.000474	1.864341	0.977070	0.947322	1.104102	0.907850	
155.100000	0.000474	1.863249	0.977221	0.947368	1.105049	0.906758	
155.200000	0.000474	1.859779	0.977639	0.947409	1.105950	0.903288	
155.300000	0.000474	1.858751	0.977671	0.947492	1.106729	0.902260	
155.400000	0.000475	1.854768	0.977807	0.947573	1.107700	0.898277	
155.500000	0.000475	1.854736	0.978157	0.947656	1.108548	0.898245	
155.600000	0.000475	1.851588	0.978580	0.947729	1.109354	0.895097	
155.700000	0.000475	1.849757	0.978620	0.947792	1.110128	0.893266	
155.800000	0.000475	1.848215	0.979150	0.947940	1.110892	0.891724	
155.900000	0.000475	1.845356	0.979352	0.948044	1.111537	0.888865	
156.000000	0.000475	1.843043	0.979481	0.948118	1.112186	0.886552	
156.100000	0.000475	1.841340	0.979833	0.948252	1.112751	0.884849	
156.200000	0.000475	1.840666	0.980051	0.948409	1.113234	0.884175	
156.300000	0.000476	1.839798	0.980385	0.948492	1.113778	0.883307	
156.400000	0.000476	1.837293	0.980440	0.948572	1.114212	0.880802	
156.500000	0.000476	1.835140	0.980739	0.948674	1.114456	0.878649	
156.600000	0.000476	1.831607	0.981089	0.948759	1.114882	0.875116	
156.700000	0.000476	1.829358	0.981251	0.948876	1.115274	0.872867	
156.800000	0.000476	1.829262	0.981511	0.949007	1.115601	0.872771	
156.900000	0.000476	1.827880	0.981863	0.949094	1.116223	0.871389	
157.000000	0.000476	1.825889	0.982110	0.949191	1.116877	0.869398	
157.100000	0.000477	1.823961	0.982115	0.949308	1.117430	0.867470	
157.200000	0.000477	1.820813	0.982428	0.949388	1.118000	0.864322	
157.300000	0.000477	1.819432	0.982639	0.949522	1.118696	0.862941	
157.400000	0.000477	1.817408	0.983137	0.949722	1.119468	0.860917	
157.500000	0.000477	1.814228	0.983156	0.949823	1.120273	0.857737	
157.600000	0.000477	1.812236	0.983537	0.949943	1.121042	0.855745	
157.700000	0.000477	1.810694	0.983601	0.950029	1.121694	0.854203	
157.800000	0.000477	1.809249	0.984001	0.950092	1.122349	0.852758	
157.900000	0.000477	1.807321	0.983969	0.950261	1.122945	0.850830	
158.000000	0.000477	1.805940	0.984491	0.950376	1.123677	0.849449	
158.100000	0.000478	1.802952	0.984518	0.950418	1.124138	0.846461	
158.200000	0.000478	1.800190	0.984817	0.950538	1.124590	0.843699	
158.300000	0.000478	1.797266	0.984919	0.950609	1.124905	0.840775	
158.400000	0.000478	1.793861	0.985258	0.950748	1.125584	0.837370	
158.500000	0.000478	1.793122	0.985495	0.950797	1.125940	0.836631	
158.600000	0.000478	1.791484	0.985743	0.950924	1.126446	0.834993	
158.700000	0.000478	1.789557	0.985875	0.950989	1.126882	0.833066	
158.800000	0.000478	1.785991	0.986118	0.951128	1.127166	0.829500	
158.900000	0.000478	1.783100	0.986238	0.951159	1.127829	0.826609	
159.000000	0.000479	1.781783	0.986423	0.951213	1.128223	0.825292	
159.100000	0.000479	1.779373	0.986662	0.951298	1.128843	0.822882	
159.200000	0.000479	1.779149	0.986906	0.951387	1.129247	0.822658	
159.300000	0.000479	1.775647	0.986959	0.951437	1.129758	0.819156	
159.400000	0.000479	1.773463	0.987343	0.951524	1.130280	0.816972	
159.500000	0.000479	1.772081	0.987363	0.951591	1.130971	0.815590	
159.600000	0.000479	1.768162	0.987679	0.951611	1.131550	0.811671	
159.700000	0.000479	1.767584	0.987814	0.951730	1.132386	0.811093	
159.800000	0.000479	1.765078	0.987860	0.951850	1.133236	0.808587	
159.900000	0.000479	1.763183	0.988220	0.951918	1.134306	0.806692	
160.000000	0.000480	1.761063	0.988374	0.952032	1.135065	0.804572	
160.100000	0.000480	1.759393	0.988554	0.952093	1.135869	0.802901	
160.200000	0.000480	1.755441	0.988619	0.952138	1.136453	0.798950	
160.300000	0.000480	1.753642	0.988763	0.952158	1.136908	0.797151	
160.400000	0.000480	1.752357	0.989084	0.952238	1.137555	0.795866	
160.500000	0.000480	1.749884	0.989247	0.952296	1.138173	0.793393	
160.600000	0.000480	1.747699	0.989319	0.952359	1.138763	0.791208	
160.700000	0.000480	1.745611	0.989409	0.952434	1.139382	0.789120	
160.800000	0.000480	1.742046	0.989655	0.952506	1.139941	0.785555	
160.900000	0.000480	1.739090	0.989680	0.952611	1.140428	0.782599	
161.000000	0.000481	1.738062	0.989847	0.952745	1.141038	0.781571	
161.100000	0.000481	1.734786	0.990005	0.952784	1.141418	0.778295	
161.200000	0.000481	1.732923	0.990085	0.952871	1.141634	0.776431	
161.300000	0.000481	1.729196	0.990387	0.953011	1.142128	0.772705	
161.400000	0.000481	1.728489	0.990291	0.953081	1.142422	0.771998	
161.500000	0.000481	1.727140	0.990448	0.953236	1.142728	0.770649	
161.600000	0.000481	1.725630	0.990609	0.953379	1.143275	0.769139	
161.700000	0.000481	1.722707	0.990729	0.953504	1.143692	0.766216	
161.800000	0.000481	1.720362	0.990691	0.953591	1.144179	0.763871	
161.900000	0.000481	1.715993	0.991087	0.953722	1.144614	0.759502	
162.000000	0.000481	1.714323	0.991026	0.953848	1.145185	0.757832	
162.100000	0.000482	1.713520	0.991251	0.954034	1.145914	0.757029	
162.200000	0.000482	1.712492	0.991115	0.954220	1.146445	0.756001	
162.300000	0.000482	1.710982	0.991542	0.954373	1.147035	0.754491	
162.400000	0.000482	1.708251	0.991458	0.954472	1.147649	0.751760	
162.500000	0.000482	1.706163	0.991635	0.954628	1.148049	0.749672	
162.600000	0.000482	1.702533	0.991670	0.954754	1.148450	0.746042	
162.700000	0.000482	1.702566	0.991722	0.954927	1.148743	0.746074	
162.800000	0.000482	1.700413	0.991884	0.955097	1.148998	0.743922	
162.900000	0.000482	1.697586	0.991894	0.955154	1.149405	0.741095	
163.000000	0.000482	1.696687	0.991857	0.955241	1.149617	0.740196	
163.100000	0.000482	1.693667	0.991966	0.955381	1.149850	0.737176	
163.200000	0.000482	1.690102	0.992143	0.955449	1.150231	0.733610	
163.300000	0.000483	1.688624	0.992123	0.955544	1.150635	0.732133	
163.400000	0.000483	1.687500	0.992274	0.955732	1.151099	0.731008	
163.500000	0.000483	1.684769	0.992353	0.955803	1.151507	0.728278	
163.600000	0.000483	1.684255	0.992306	0.955870	1.151528	0.727764	
163.700000	0.000483	1.680111	0.992229	0.956024	1.151574	0.723620	
163.800000	0.000483	1.677156	0.992584	0.956084	1.151780	0.720665	
163.900000	0.000483	1.675100	0.992528	0.956139	1.151997	0.718609	
164.000000	0.000483	1.673815	0.992512	0.956276	1.152562	0.717324	
164.100000	0.000483	1.670892	0.992812	0.956249	1.153216	0.714400	
164.200000	0.000483	1.669253	0.992763	0.956293	1.153844	0.712762	
164.300000	0.000483	1.666234	0.992783	0.956352	1.154446	0.709742	
164.400000	0.000483	1.662861	0.992816	0.956402	1.155106	0.706370	
164.500000	0.000484	1.660194	0.992854	0.956459	1.155545	0.703703	
164.600000	0.000484	1.658428	0.992904	0.956556	1.156372	0.701936	
164.700000	0.000484	1.655279	0.993106	0.956558	1.156952	0.698788	
164.800000	0.000484	1.653384	0.992981	0.956643	1.157487	0.696893	
164.900000	0.000484	1.650943	0.993037	0.956733	1.158159	0.694452	
165.000000	0.000484	1.647409	0.993286	0.956825	1.158886	0.690918	
165.100000	0.000484	1.645578	0.993021	0.956925	1.159489	0.689087	
165.200000	0.000484	1.643329	0.993138	0.957047	1.160344	0.686838	
165.300000	0.000484	1.641402	0.993273	0.957132	1.160747	0.684911	
165.400000	0.000484	1.639539	0.993363	0.957250	1.161141	0.683048	
165.500000	0.000484	1.636101	0.993318	0.957297	1.161634	0.679610	
165.600000	0.000484	1.632728	0.993158	0.957366	1.161929	0.676237	
165.700000	0.000484	1.631251	0.993484	0.957465	1.162213	0.674760	
165.800000	0.000484	1.629773	0.993408	0.957644	1.162657	0.673282	
165.900000	0.000485	1.627203	0.993517	0.957752	1.162899	0.670712	
166.000000	0.000485	1.624151	0.993550	0.957904	1.163293	0.667660	
166.100000	0.000485	1.622866	0.993575	0.958006	1.163550	0.666375	
166.200000	0.000485	1.619654	0.993469	0.958164	1.163828	0.663163	
166.300000	0.000485	1.618466	0.993720	0.958281	1.163840	0.661974	
166.400000	0.000485	1.616924	0.993717	0.958431	1.164149	0.660433	
166.500000	0.000485	1.614643	0.993856	0.958592	1.164548	0.658152	
166.600000	0.000485	1.611366	0.993905	0.958680	1.164974	0.654875	
166.700000	0.000485	1.608893	0.993681	0.958848	1.165554	0.652402	
166.800000	0.000485	1.606419	0.994020	0.958934	1.165974	0.649928	
166.900000	0.000485	1.605166	0.993970	0.959013	1.166573	0.648675	
167.000000	0.000485	1.602468	0.993925	0.959212	1.167186	0.645977	
167.100000	0.000485	1.599834	0.994025	0.959330	1.167547	0.643343	
167.200000	0.000485	1.596525	0.994072	0.959460	1.167980	0.640034	
167.300000	0.000485	1.594308	0.993919	0.959603	1.168219	0.637817	
167.400000	0.000486	1.591931	0.993831	0.959681	1.168417	0.635440	
167.500000	0.000486	1.589458	0.994117	0.959816	1.168580	0.632967	
167.600000	0.000486	1.589265	0.993914	0.959967	1.168941	0.632774	
167.700000	0.000486	1.585860	0.994174	0.960078	1.169270	0.629369	
167.800000	0.000486	1.585282	0.994303	0.960159	1.169624	0.628791	
167.900000	0.000486	1.581073	0.994284	0.960226	1.169787	0.624582	
168.000000	0.000486	1.578118	0.994298	0.960296	1.169530	0.621627	
168.100000	0.000486	1.575034	0.994224	0.960361	1.169633	0.618543	
168.200000	0.000486	1.575612	0.994067	0.960492	1.169386	0.619121	
168.300000	0.000486	1.573524	0.994351	0.960557	1.168856	0.617033	
168.400000	0.000486	1.570408	0.994407	0.960625	1.168362	0.613917	
168.500000	0.000486	1.567678	0.994452	0.960718	1.167967	0.611187	
168.600000	0.000486	1.563405	0.994248	0.960815	1.167725	0.606914	
168.700000	0.000486	1.562024	0.994296	0.960896	1.167678	0.605533	
168.800000	0.000486	1.561092	0.994561	0.961035	1.167622	0.604601	
168.900000	0.000486	1.558812	0.994287	0.961087	1.167706	0.602321	
169.000000	0.000486	1.556563	0.994578	0.961172	1.167746	0.600072	
169.100000	0.000487	1.553254	0.994351	0.961250	1.167489	0.596763	
169.200000	0.000487	1.550845	0.994531	0.961319	1.167527	0.594354	
169.300000	0.000487	1.548532	0.994245	0.961414	1.167544	0.592041	
169.400000	0.000487	1.547729	0.994427	0.961507	1.167763	0.591238	
169.500000	0.000487	1.543971	0.994473	0.961540	1.167824	0.587479	
169.600000	0.000487	1.540887	0.994512	0.961564	1.168008	0.584396	
169.700000	0.000487	1.537739	0.994338	0.961635	1.168030	0.581247	
169.800000	0.000487	1.536325	0.994492	0.961685	1.168041	0.579834	
169.900000	0.000487	1.532888	0.994364	0.961810	1.168164	0.576397	
170.000000	0.000487	1.531828	0.994449	0.961963	1.168007	0.575337	
170.100000	0.000487	1.529836	0.994300	0.961960	1.167844	0.573345	
170.200000	0.000487	1.526045	0.994598	0.962057	1.167666	0.569554	
170.300000	0.000487	1.525435	0.994346	0.962160	1.167302	0.568944	
170.400000	0.000487	1.522672	0.994478	0.962248	1.167180	0.566181	
170.500000	0.000487	1.521516	0.994208	0.962318	1.167071	0.565025	
170.600000	0.000487	1.519621	0.994410	0.962387	1.166586	0.563130	
170.700000	0.000487	1.516601	0.994287	0.962432	1.166231	0.560110	
170.800000	0.000487	1.513292	0.994370	0.962493	1.165677	0.556801	
170.900000	0.000487	1.512168	0.994317	0.962560	1.164905	0.555677	
171.000000	0.000487	1.509213	0.994280	0.962588	1.164572	0.552722	
171.100000	0.000488	1.507125	0.994178	0.962623	1.164041	0.550633	
171.200000	0.000488	1.506354	0.994221	0.962722	1.164088	0.549863	
171.300000	0.000488	1.504105	0.994100	0.962699	1.164065	0.547614	
171.400000	0.000488	1.501728	0.994145	0.962769	1.164021	0.545237	
171.500000	0.000488	1.499768	0.994243	0.962835	1.164004	0.543277	
171.600000	0.000488	1.496524	0.994192	0.962948	1.163926	0.540033	
171.700000	0.000488	1.495303	0.994211	0.962989	1.163687	0.538812	
171.800000	0.000488	1.493857	0.994104	0.963074	1.163725	0.537366	
171.900000	0.000488	1.491320	0.994179	0.963084	1.163331	0.534829	
172.000000	0.000488	1.490067	0.994073	0.963099	1.163054	0.533576	
172.100000	0.000488	1.486148	0.994206	0.963191	1.162985	0.529657	
172.200000	0.000488	1.483803	0.994176	0.963209	1.163400	0.527312	
172.300000	0.000488	1.481329	0.994136	0.963279	1.163896	0.524838	
172.400000	0.000488	1.478984	0.994234	0.963351	1.164248	0.522493	
172.500000	0.000488	1.478310	0.993954	0.963348	1.164368	0.521818	
172.600000	0.000488	1.477346	0.994158	0.963411	1.164311	0.520855	
172.700000	0.000488	1.472656	0.993988	0.963475	1.164273	0.516165	
172.800000	0.000488	1.470086	0.994261	0.963492	1.164248	0.513595	
172.900000	0.000488	1.468929	0.993813	0.963578	1.164397	0.512438	
173.000000	0.000488	1.467709	0.994126	0.963656	1.164532	0.511218	
173.100000	0.000488	1.464014	0.993969	0.963701	1.164722	0.507523	
173.200000	0.000488	1.461669	0.994136	0.963773	1.165048	0.505178	
173.300000	0.000488	1.457525	0.993954	0.963856	1.165500	0.501034	
173.400000	0.000488	1.455309	0.994203	0.963878	1.165640	0.498818	
173.500000	0.000488	1.452675	0.994041	0.963969	1.165971	0.496184	
173.600000	0.000488	1.451968	0.994232	0.964113	1.166180	0.495477	
173.700000	0.000489	1.450458	0.993935	0.964165	1.166480	0.493967	
173.800000	0.000489	1.447792	0.993855	0.964280	1.166785	0.491301	
173.900000	0.000489	1.446025	0.993996	0.964365	1.166988	0.489534	
174.000000	0.000489	1.445029	0.993876	0.964427	1.167232	0.488538	
174.100000	0.000489	1.441978	0.994211	0.964505	1.167602	0.485486	
174.200000	0.000489	1.438797	0.993975	0.964658	1.167976	0.482306	
174.300000	0.000489	1.435649	0.993953	0.964716	1.168180	0.479158	
174.400000	0.000489	1.434075	0.993919	0.964776	1.168032	0.477584	
174.500000	0.000489	1.430863	0.993888	0.964822	1.167761	0.474372	
174.600000	0.000489	1.429642	0.993784	0.964894	1.167310	0.473151	
174.700000	0.000489	1.426944	0.994065	0.964990	1.167140	0.470453	
174.800000	0.000489	1.427008	0.994208	0.965119	1.167026	0.470517	
174.900000	0.000489	1.425241	0.993924	0.965153	1.167064	0.468750	
175.000000	0.000489	1.422318	0.993845	0.965221	1.166819	0.465827	
175.100000	0.000489	1.416600	0.993970	0.965293	1.166620	0.460109	
175.200000	0.000489	1.415058	0.993853	0.965329	1.166323	0.458567	
175.300000	0.000489	1.413452	0.993726	0.965417	1.166051	0.456961	
175.400000	0.000489	1.411974	0.993919	0.965536	1.165659	0.455483	
175.500000	0.000489	1.411749	0.994025	0.965531	1.165396	0.455258	
175.600000	0.000489	1.410271	0.993744	0.965563	1.165106	0.453780	
175.700000	0.000489	1.406449	0.994057	0.965641	1.165013	0.449958	
175.800000	0.000489	1.404810	0.993717	0.965649	1.165322	0.448319	
175.900000	0.000489	1.401983	0.993832	0.965737	1.165669	0.445492	
176.000000	0.000489	1.400442	0.993985	0.965804	1.165854	0.443950	
176.100000	0.000489	1.397004	0.993746	0.965817	1.165949	0.440513	
176.200000	0.000489	1.392539	0.993927	0.965889	1.165670	0.436048	
176.300000	0.000489	1.392828	0.993755	0.965903	1.165257	0.436337	
176.400000	0.000489	1.389552	0.993892	0.965949	1.164950	0.433060	
176.500000	0.000489	1.386564	0.993892	0.966002	1.164845	0.430073	
176.600000	0.000489	1.387849	0.994009	0.966100	1.164901	0.431358	
176.700000	0.000489	1.385922	0.993980	0.966071	1.164570	0.429431	
176.800000	0.000489	1.384123	0.993969	0.966110	1.164549	0.427632	
176.900000	0.000489	1.378822	0.993835	0.966155	1.164440	0.422331	
177.000000	0.000489	1.376991	0.993811	0.966158	1.164079	0.420500	
177.100000	0.000489	1.373458	0.993932	0.966203	1.163792	0.416966	
177.200000	0.000489	1.371498	0.993964	0.966226	1.163507	0.415007	
177.300000	0.000489	1.370052	0.993884	0.966197	1.163279	0.413561	
177.400000	0.000489	1.370020	0.993980	0.966217	1.163278	0.413529	
177.500000	0.000489	1.367964	0.994057	0.966243	1.163269	0.411473	
177.600000	0.000489	1.367322	0.993741	0.966282	1.163326	0.410831	
177.700000	0.000489	1.364495	0.993815	0.966352	1.163308	0.408004	
177.800000	0.000489	1.363467	0.993930	0.966356	1.163100	0.406976	
177.900000	0.000489	1.360319	0.993850	0.966319	1.162796	0.403828	
178.000000	0.000489	1.355693	0.993961	0.966370	1.162619	0.399202	
178.100000	0.000489	1.352288	0.993665	0.966363	1.162493	0.395797	
178.200000	0.000489	1.351710	0.993882	0.966370	1.162274	0.395219	
178.300000	0.000489	1.351421	0.993799	0.966381	1.162278	0.394930	
178.400000	0.000489	1.349750	0.993978	0.966420	1.162128	0.393259	
178.500000	0.000489	1.346859	0.993898	0.966389	1.162180	0.390368	
178.600000	0.000489	1.346313	0.994001	0.966394	1.161990	0.389822	
178.700000	0.000489	1.341591	0.993774	0.966423	1.161850	0.385100	
178.800000	0.000489	1.339888	0.993935	0.966413	1.161700	0.383397	
178.900000	0.000490	1.336836	0.993869	0.966425	1.161376	0.380345	
179.000000	0.000490	1.335776	0.993909	0.966456	1.161169	0.379285	
179.100000	0.000490	1.333913	0.993946	0.966442	1.160819	0.377422	
179.200000	0.000490	1.331889	0.993919	0.966416	1.160544	0.375398	
179.300000	0.000490	1.329673	0.994012	0.966463	1.160585	0.373182	
179.400000	0.000490	1.327521	0.993726	0.966412	1.160565	0.371030	
179.500000	0.000490	1.324501	0.993861	0.966391	1.160460	0.368010	
179.600000	0.000490	1.324083	0.993914	0.966423	1.160414	0.367592	
179.700000	0.000490	1.321610	0.994020	0.966355	1.160196	0.365119	
179.800000	0.000490	1.318173	0.993911	0.966361	1.159944	0.361681	
179.900000	0.000490	1.316663	0.993861	0.966392	1.159604	0.360172	
180.000000	0.000490	1.317402	0.993877	0.966366	1.159192	0.360911	
180.100000	0.000490	1.317080	0.993712	0.966374	1.158877	0.360589	
180.200000	0.000490	1.314543	0.994023	0.966420	1.158718	0.358052	
180.300000	0.000490	1.311780	0.993914	0.966405	1.158601	0.355289	
180.400000	0.000490	1.308728	0.994137	0.966424	1.158465	0.352237	
180.500000	0.000490	1.303492	0.993879	0.966438	1.158210	0.347001	
180.600000	0.000490	1.301789	0.993964	0.966410	1.157827	0.345298	
180.700000	0.000490	1.301565	0.994047	0.966408	1.157406	0.345073	
180.800000	0.000490	1.300761	0.993871	0.966433	1.157223	0.344270	
180.900000	0.000490	1.301115	0.994017	0.966377	1.157018	0.344624	
181.000000	0.000490	1.298770	0.993850	0.966332	1.157131	0.342279	
181.100000	0.000490	1.296168	0.994014	0.966317	1.157045	0.339677	
181.200000	0.000490	1.292088	0.993933	0.966318	1.157018	0.335597	
181.300000	0.000490	1.290353	0.993933	0.966291	1.156809	0.333862	
181.400000	0.000490	1.289261	0.994184	0.966271	1.156535	0.332770	
