CA	pMess	dummy	dummy
[KWnZOT]	[bar]	[bar]	[bar]
112.95	2.713001541	5	5
113.2	2.705217592	5	5
113.45	2.697438836	5	5
113.7	2.689875938	5	5
113.95	2.682642242	5	5
114.2	2.67572738	5	5
114.45	2.669028123	5	5
114.7	2.662425313	5	5
114.95	2.655865927	5	5
115.2	2.649402541	5	5
115.45	2.643165579	5	5
115.7	2.637283971	5	5
115.95	2.631802112	5	5
116.2	2.626644122	5	5
116.45	2.621647734	5	5
116.7	2.61664762	5	5
116.95	2.611558431	5	5
117.2	2.606409594	5	5
117.45	2.60131432	5	5
117.7	2.596393782	5	5
117.95	2.591699784	5	5
118.2	2.587174432	5	5
118.45	2.582660505	5	5
118.7	2.57794994	5	5
118.95	2.572845325	5	5
119.2	2.567213048	5	5
119.45	2.561018104	5	5
119.7	2.554338654	5	5
119.95	2.547359702	5	5
120.2	2.540344307	5	5
120.45	2.533584218	5	5
120.7	2.527340581	5	5
120.95	2.521792691	5	5
121.2	2.517010817	5	5
121.45	2.512956917	5	5
121.7	2.509502842	5	5
121.95	2.506450376	5	5
122.2	2.503545128	5	5
122.45	2.500489868	5	5
122.7	2.496970316	5	5
122.95	2.492701013	5	5
123.2	2.48748474	5	5
123.45	2.481266886	5	5
123.7	2.474164392	5	5
123.95	2.466457149	5	5
124.2	2.4585415	5	5
124.45	2.450854867	5	5
124.7	2.443786353	5	5
124.95	2.437592565	5	5
125.2	2.432340943	5	5
125.45	2.427900681	5	5
125.7	2.423989743	5	5
125.95	2.420266528	5	5
126.2	2.416435129	5	5
126.45	2.41232529	5	5
126.7	2.407918463	5	5
126.95	2.40331526	5	5
127.2	2.398664431	5	5
127.45	2.394086172	5	5
127.7	2.389618706	5	5
127.95	2.385202423	5	5
128.2	2.380700945	5	5
128.45	2.375950052	5	5
128.7	2.370822149	5	5
128.95	2.365290548	5	5
129.2	2.359472264	5	5
129.45	2.353625924	5	5
129.7	2.348091081	5	5
129.95	2.343178603	5	5
130.2	2.339049097	5	5
130.45	2.335630861	5	5
130.7	2.332618764	5	5
130.95	2.329562786	5	5
131.2	2.326015234	5	5
131.45	2.321678987	5	5
131.7	2.31649871	5	5
131.95	2.310662519	5	5
132.2	2.304520183	5	5
132.45	2.298456963	5	5
132.7	2.292775087	5	5
132.95	2.287624008	5	5
133.2	2.282994312	5	5
133.45	2.278762818	5	5
133.7	2.274760244	5	5
133.95	2.270831579	5	5
134.2	2.266869395	5	5
134.45	2.2628148	5	5
134.7	2.258634241	5	5
134.95	2.254289624	5	5
135.2	2.249721681	5	5
135.45	2.244860107	5	5
135.7	2.239659533	5	5
135.95	2.234144061	5	5
136.2	2.22843449	5	5
136.45	2.222738261	5	5
136.7	2.217300402	5	5
136.95	2.212333797	5	5
137.2	2.20795683	5	5
137.45	2.204161058	5	5
137.7	2.200816178	5	5
137.95	2.197704694	5	5
138.2	2.194571706	5	5
138.45	2.19117618	5	5
138.7	2.187333975	5	5
138.95	2.182945884	5	5
139.2	2.178006535	5	5
139.45	2.172594399	5	5
139.7	2.166849174	5	5
139.95	2.16094635	5	5
140.2	2.155076269	5	5
140.45	2.149427786	5	5
140.7	2.144170868	5	5
140.95	2.139433387	5	5
141.2	2.135274634	5	5
141.45	2.131665354	5	5
141.7	2.128485389	5	5
141.95	2.125544261	5	5
142.2	2.122621283	5	5
142.45	2.119515103	5	5
142.7	2.116089632	5	5
142.95	2.112303202	5	5
143.2	2.108210125	5	5
143.45	2.103930386	5	5
143.7	2.099595171	5	5
143.95	2.095289652	5	5
144.2	2.09102105	5	5
144.45	2.086731078	5	5
144.7	2.08234843	5	5
144.95	2.077851594	5	5
145.2	2.073302555	5	5
145.45	2.06882734	5	5
145.7	2.064552134	5	5
145.95	2.060533203	5	5
146.2	2.05672484	5	5
146.45	2.053007251	5	5
146.7	2.049259753	5	5
146.95	2.045436845	5	5
147.2	2.041602569	5	5
147.45	2.037902318	5	5
147.7	2.034485834	5	5
147.95	2.031420679	5	5
148.2	2.02863925	5	5
148.45	2.02594468	5	5
148.7	2.023073113	5	5
148.95	2.019785804	5	5
149.2	2.015954067	5	5
149.45	2.011605051	5	5
149.7	2.006912586	5	5
149.95	2.002138041	5	5
150.2	1.99754435	5	5
150.45	1.99331614	5	5
150.7	1.98951616	5	5
150.95	1.986092901	5	5
151.2	1.982932123	5	5
151.45	1.979925657	5	5
151.7	1.977024035	5	5
151.95	1.974248601	5	5
152.2	1.971658967	5	5
152.45	1.969292591	5	5
152.7	1.967105344	5	5
152.95	1.964940959	5	5
153.2	1.962545461	5	5
153.45	1.95962565	5	5
153.7	1.955934425	5	5
153.95	1.951354993	5	5
154.2	1.945954305	5	5
154.45	1.939984732	5	5
154.7	1.933830168	5	5
154.95	1.927912273	5	5
155.2	1.922586673	5	5
155.45	1.91806154	5	5
155.7	1.914361853	5	5
155.95	1.91134643	5	5
156.2	1.908768326	5	5
156.45	1.906357213	5	5
156.7	1.903897016	5	5
156.95	1.901274296	5	5
157.2	1.898483084	5	5
157.45	1.895588415	5	5
157.7	1.892667959	5	5
157.95	1.889760087	5	5
158.2	1.886841709	5	5
158.45	1.883842178	5	5
158.7	1.880680638	5	5
158.95	1.877304239	5	5
159.2	1.873708108	5	5
159.45	1.86993042	5	5
159.7	1.866028815	5	5
159.95	1.862051652	5	5
160.2	1.858017742	5	5
160.45	1.853913257	5	5
160.7	1.849706349	5	5
160.95	1.845371405	5	5
161.2	1.840909582	5	5
161.45	1.836354593	5	5
161.7	1.831762411	5	5
161.95	1.827194332	5	5
162.2	1.822705476	5	5
162.45	1.818342407	5	5
162.7	1.814141277	5	5
162.95	1.810114439	5	5
163.2	1.80622457	5	5
163.45	1.802363249	5	5
163.7	1.798358825	5	5
163.95	1.794025805	5	5
164.2	1.789240694	5	5
164.45	1.78400657	5	5
164.7	1.778468656	5	5
164.95	1.77286761	5	5
165.2	1.767451105	5	5
165.45	1.762385998	5	5
165.7	1.757710588	5	5
165.95	1.753342776	5	5
166.2	1.749131173	5	5
166.45	1.744919009	5	5
166.7	1.740592561	5	5
166.95	1.736101183	5	5
167.2	1.731452348	5	5
167.45	1.726692179	5	5
167.7	1.721879762	5	5
167.95	1.717059898	5	5
168.2	1.712240747	5	5
168.45	1.707387408	5	5
168.7	1.702440592	5	5
168.95	1.697356072	5	5
169.2	1.692143164	5	5
169.45	1.686875197	5	5
169.7	1.681660545	5	5
169.95	1.676590411	5	5
170.2	1.671697759	5	5
170.45	1.666954994	5	5
170.7	1.662310753	5	5
170.95	1.657739427	5	5
171.2	1.653270293	5	5
171.45	1.648978812	5	5
171.7	1.64494664	5	5
171.95	1.641211992	5	5
172.2	1.637731988	5	5
172.45	1.634369421	5	5
172.7	1.630907218	5	5
172.95	1.627088381	5	5
173.2	1.622674365	5	5
173.45	1.617507909	5	5
173.7	1.611560177	5	5
173.95	1.604943436	5	5
174.2	1.597882934	5	5
174.45	1.590659688	5	5
174.7	1.583548021	5	5
174.95	1.576769537	5	5
175.2	1.570470866	5	5
175.45	1.564717499	5	5
175.7	1.559491737	5	5
175.95	1.554691073	5	5
176.2	1.550135198	5	5
176.45	1.545593607	5	5
176.7	1.540836891	5	5
176.95	1.535699319	5	5
177.2	1.530129329	5	5
177.45	1.52420572	5	5
177.7	1.518110006	5	5
177.95	1.51206253	5	5
178.2	1.506243932	5	5
178.45	1.500729664	5	5
178.7	1.495462239	5	5
178.95	1.490274634	5	5
179.2	1.484960674	5	5
179.45	1.479368691	5	5
179.7	1.473480608	5	5
179.95	1.467438348	5	5
180.2	1.461498121	5	5
180.45	1.455925915	5	5
180.7	1.45087935	5	5
180.95	1.446332772	5	5
181.2	1.442083964	5	5
181.45	1.43783985	5	5
181.7	1.433338436	5	5
181.95	1.428448371	5	5
182.2	1.423203891	5	5
182.45	1.417768589	5	5
182.7	1.412354076	5	5
182.95	1.407132958	5	5
183.2	1.402178994	5	5
183.45	1.397450912	5	5
183.7	1.392820178	5	5
183.95	1.388130559	5	5
184.2	1.383267748	5	5
184.45	1.378211516	5	5
184.7	1.373045733	5	5
184.95	1.367917337	5	5
185.2	1.362960291	5	5
185.45	1.358221893	5	5
185.7	1.353631546	5	5
185.95	1.34903133	5	5
186.2	1.344254062	5	5
186.45	1.339208614	5	5
186.7	1.333929752	5	5
186.95	1.328570521	5	5
187.2	1.323344701	5	5
187.45	1.318448194	5	5
187.7	1.313992867	5	5
187.95	1.309976871	5	5
188.2	1.306298949	5	5
188.45	1.302807364	5	5
188.7	1.299361685	5	5
188.95	1.295881603	5	5
189.2	1.292363515	5	5
189.45	1.288860738	5	5
189.7	1.285439961	5	5
189.95	1.282136645	5	5
190.2	1.278930757	5	5
190.45	1.275752744	5	5
190.7	1.272514454	5	5
190.95	1.269148314	5	5
191.2	1.265635913	5	5
191.45	1.262014389	5	5
191.7	1.25836094	5	5
191.95	1.254765284	5	5
192.2	1.251302309	5	5
192.45	1.248012926	5	5
192.7	1.244895078	5	5
192.95	1.241903373	5	5
193.2	1.238956233	5	5
193.45	1.23595132	5	5
193.7	1.2327905	5	5
193.95	1.229412959	5	5
194.2	1.225829944	5	5
194.45	1.222148863	5	5
194.7	1.218571767	5	5
194.95	1.215357164	5	5
195.2	1.212746421	5	5
195.45	1.210873642	5	5
195.7	1.209692694	5	5
195.95	1.208957416	5	5
196.2	1.208275309	5	5
196.45	1.20722446	5	5
196.7	1.205491104	5	5
196.95	1.202968811	5	5
197.2	1.199772909	5	5
197.45	1.196163835	5	5
197.7	1.19242085	5	5
197.95	1.188734746	5	5
198.2	1.18517594	5	5
198.45	1.181747995	5	5
198.7	1.178484797	5	5
198.95	1.17552497	5	5
199.2	1.173114447	5	5
199.45	1.171534055	5	5
199.7	1.170992587	5	5
199.95	1.171541077	5	5
200.2	1.173045821	5	5
200.45	1.175222691	5	5
200.7	1.177706931	5	5
200.95	1.180125031	5	5
201.2	1.182146467	5	5
201.45	1.183510721	5	5
201.7	1.184037088	5	5
201.95	1.183627117	5	5
202.2	1.182265392	5	5
202.45	1.180019452	5	5
202.7	1.177037456	5	5
202.95	1.173542583	5	5
203.2	1.16982378	5	5
203.45	1.166221443	5	5
203.7	1.163104471	5	5
203.95	1.160834524	5	5
204.2	1.159717169	5	5
204.45	1.159947553	5	5
204.7	1.16156614	5	5
204.95	1.16444164	5	5
205.2	1.168290665	5	5
205.45	1.172729869	5	5
205.7	1.177343896	5	5
205.95	1.18174814	5	5
206.2	1.185631128	5	5
206.45	1.188772934	5	5
206.7	1.191046908	5	5
206.95	1.192416247	5	5
207.2	1.192933214	5	5
207.45	1.192739675	5	5
207.7	1.192059317	5	5
207.95	1.191170757	5	5
208.2	1.190359483	5	5
208.45	1.189861145	5	5
208.7	1.189819037	5	5
208.95	1.19027542	5	5
209.2	1.191198801	5	5
209.45	1.192528189	5	5
209.7	1.194206037	5	5
209.95	1.196181757	5	5
210.2	1.198390676	5	5
210.45	1.200732201	5	5
210.7	1.2030717	5	5
210.95	1.205272876	5	5
211.2	1.207244134	5	5
211.45	1.208970772	5	5
211.7	1.210513008	5	5
211.95	1.211972078	5	5
212.2	1.213447109	5	5
212.45	1.215009664	5	5
212.7	1.216708151	5	5
212.95	1.218591637	5	5
213.2	1.220728532	5	5
213.45	1.22319998	5	5
213.7	1.226066925	5	5
213.95	1.229329511	5	5
214.2	1.232903907	5	5
214.45	1.236630823	5	5
214.7	1.240310265	5	5
214.95	1.243742885	5	5
215.2	1.246759324	5	5
215.45	1.249233766	5	5
215.7	1.251093757	5	5
215.95	1.252341437	5	5
216.2	1.253086998	5	5
216.45	1.253573583	5	5
216.7	1.254161877	5	5
216.95	1.255254957	5	5
217.2	1.257176308	5	5
217.45	1.260047647	5	5
217.7	1.263726367	5	5
217.95	1.267843292	5	5
218.2	1.271936699	5	5
218.45	1.275629693	5	5
218.7	1.278770839	5	5
218.95	1.281469453	5	5
219.2	1.284005464	5	5
219.45	1.286657169	5	5
219.7	1.289535365	5	5
219.95	1.29251242	5	5
220.2	1.295286656	5	5
220.45	1.297550614	5	5
220.7	1.299176208	5	5
220.95	1.300321306	5	5
221.2	1.301404294	5	5
221.45	1.302960578	5	5
221.7	1.305450387	5	5
221.95	1.309103732	5	5
222.2	1.313862571	5	5
222.45	1.319430393	5	5
222.7	1.325392486	5	5
222.95	1.33134678	5	5
223.2	1.336991725	5	5
223.45	1.342146387	5	5
223.7	1.346712745	5	5
223.95	1.350614722	5	5
224.2	1.353753252	5	5
224.45	1.356002473	5	5
224.7	1.357248424	5	5
224.95	1.357451104	5	5
225.2	1.356702113	5	5
225.45	1.355254578	5	5
225.7	1.353514241	5	5
225.95	1.351993209	5	5
226.2	1.351236172	5	5
226.45	1.351732047	5	5
226.7	1.353824516	5	5
226.95	1.357635524	5	5
227.2	1.36301749	5	5
227.45	1.36955049	5	5
227.7	1.376595827	5	5
227.95	1.383404505	5	5
228.2	1.389260588	5	5
228.45	1.393623576	5	5
228.7	1.396230337	5	5
228.95	1.397129714	5	5
229.2	1.396645917	5	5
229.45	1.395288326	5	5
229.7	1.393635413	5	5
229.95	1.392218269	5	5
230.2	1.391421696	5	5
230.45	1.391416146	5	5
230.7	1.392133342	5	5
230.95	1.393296966	5	5
231.2	1.394510206	5	5
231.45	1.395383613	5	5
231.7	1.395666748	5	5
231.95	1.395337272	5	5
232.2	1.394610127	5	5
232.45	1.393857489	5	5
232.7	1.393467125	5	5
232.95	1.393695691	5	5
233.2	1.394578314	5	5
233.45	1.395931116	5	5
233.7	1.397439866	5	5
233.95	1.398788513	5	5
234.2	1.39976776	5	5
234.45	1.400322078	5	5
234.7	1.400530001	5	5
234.95	1.400543983	5	5
235.2	1.400525929	5	5
235.45	1.40060285	5	5
235.7	1.400847475	5	5
235.95	1.401275466	5	5
236.2	1.401849767	5	5
236.45	1.40248891	5	5
236.7	1.403081363	5	5
236.95	1.403507311	5	5
237.2	1.403663879	5	5
237.45	1.403485236	5	5
237.7	1.402949951	5	5
237.95	1.402074949	5	5
238.2	1.400903429	5	5
238.45	1.399496723	5	5
238.7	1.397934301	5	5
238.95	1.396316132	5	5
239.2	1.394756076	5	5
239.45	1.39335989	5	5
239.7	1.392194239	5	5
239.95	1.391263599	5	5
240.2	1.390510718	5	5
240.45	1.38984303	5	5
240.7	1.389171744	5	5
240.95	1.388443874	5	5
241.2	1.387653762	5	5
241.45	1.386832939	5	5
241.7	1.386025256	5	5
241.95	1.385254735	5	5
242.2	1.384492193	5	5
242.45	1.383630655	5	5
242.7	1.382487259	5	5
242.95	1.380849643	5	5
243.2	1.37856731	5	5
243.45	1.375657267	5	5
243.7	1.372368359	5	5
243.95	1.369152845	5	5
244.2	1.366532978	5	5
244.45	1.364906257	5	5
244.7	1.364372968	5	5
244.95	1.364668116	5	5
245.2	1.365235051	5	5
245.45	1.36541325	5	5
245.7	1.364661487	5	5
245.95	1.362725315	5	5
246.2	1.359688093	5	5
246.45	1.355899602	5	5
246.7	1.351826793	5	5
246.95	1.347894354	5	5
247.2	1.34437264	5	5
247.45	1.341339184	5	5
247.7	1.338707201	5	5
247.95	1.336295148	5	5
248.2	1.33390812	5	5
248.45	1.331407772	5	5
248.7	1.328754443	5	5
248.95	1.326010733	5	5
249.2	1.323303408	5	5
249.45	1.320753702	5	5
249.7	1.318402179	5	5
249.95	1.316163661	5	5
250.2	1.313840243	5	5
250.45	1.311194657	5	5
250.7	1.308053848	5	5
250.95	1.304392828	5	5
251.2	1.300355959	5	5
251.45	1.29620535	5	5
251.7	1.292225409	5	5
251.95	1.288634287	5	5
252.2	1.285542978	5	5
252.45	1.282968475	5	5
252.7	1.280872857	5	5
252.95	1.279190117	5	5
253.2	1.277822712	5	5
253.45	1.276623	5	5
253.7	1.27539331	5	5
253.95	1.273926897	5	5
254.2	1.272079178	5	5
254.45	1.269830268	5	5
254.7	1.267297974	5	5
254.95	1.264686638	5	5
255.2	1.262193501	5	5
255.45	1.259917528	5	5
255.7	1.257814163	5	5
255.95	1.255716804	5	5
256.2	1.253414989	5	5
256.45	1.250754079	5	5
256.7	1.247711704	5	5
256.95	1.244416424	5	5
257.2	1.241100648	5	5
257.45	1.238010994	5	5
257.7	1.235318894	5	5
257.95	1.233071554	5	5
258.2	1.231200231	5	5
258.45	1.229573316	5	5
258.7	1.228062412	5	5
258.95	1.226588917	5	5
259.2	1.22513337	5	5
259.45	1.223709969	5	5
259.7	1.222324404	5	5
259.95	1.220939236	5	5
260.2	1.219466552	5	5
260.45	1.217794769	5	5
260.7	1.215840238	5	5
260.95	1.213601617	5	5
261.2	1.211192042	5	5
261.45	1.208832531	5	5
261.7	1.206805189	5	5
261.95	1.205379175	5	5
262.2	1.204730456	5	5
262.45	1.204877694	5	5
262.7	1.20565354	5	5
262.95	1.206724276	5	5
263.2	1.207660038	5	5
263.45	1.208042283	5	5
263.7	1.207579109	5	5
263.95	1.206190958	5	5
264.2	1.204036081	5	5
264.45	1.201466039	5	5
264.7	1.198927382	5	5
264.95	1.196844159	5	5
265.2	1.195519729	5	5
265.45	1.195085742	5	5
265.7	1.195507598	5	5
265.95	1.196636348	5	5
266.2	1.198282452	5	5
266.45	1.200280724	5	5
266.7	1.202520871	5	5
266.95	1.204934664	5	5
267.2	1.207453675	5	5
267.45	1.209969277	5	5
267.7	1.212327034	5	5
267.95	1.214366834	5	5
268.2	1.215989236	5	5
268.45	1.217207994	5	5
268.7	1.218154387	5	5
268.95	1.219028415	5	5
269.2	1.220024579	5	5
269.45	1.221272622	5	5
269.7	1.222818625	5	5
269.95	1.2246424	5	5
270.2	1.226685957	5	5
270.45	1.228868717	5	5
270.7	1.231083657	5	5
270.95	1.233188301	5	5
271.2	1.235010943	5	5
271.45	1.236383102	5	5
271.7	1.237192312	5	5
271.95	1.237436075	5	5
272.2	1.237254496	5	5
272.45	1.236925785	5	5
272.7	1.236821071	5	5
272.95	1.237327815	5	5
273.2	1.23876077	5	5
273.45	1.241283668	5	5
273.7	1.244862905	5	5
273.95	1.249267118	5	5
274.2	1.254115428	5	5
274.45	1.258964714	5	5
274.7	1.263415085	5	5
274.95	1.267205276	5	5
275.2	1.270268578	5	5
275.45	1.272727995	5	5
275.7	1.274827737	5	5
275.95	1.276823601	5	5
276.2	1.278876847	5	5
276.45	1.281000896	5	5
276.7	1.283088906	5	5
276.95	1.28500924	5	5
277.2	1.286716741	5	5
277.45	1.288315534	5	5
277.7	1.290034136	5	5
277.95	1.292122885	5	5
278.2	1.294727774	5	5
278.45	1.297808313	5	5
278.7	1.301143687	5	5
278.95	1.304426203	5	5
279.2	1.307397576	5	5
279.45	1.309962172	5	5
279.7	1.312220283	5	5
279.95	1.314400905	5	5
280.2	1.316723181	5	5
280.45	1.319256763	5	5
280.7	1.321860233	5	5
280.95	1.324242293	5	5
281.2	1.326124766	5	5
281.45	1.327423992	5	5
281.7	1.328346475	5	5
281.95	1.329332931	5	5
282.2	1.330864812	5	5
282.45	1.333225034	5	5
282.7	1.336335443	5	5
282.95	1.339759021	5	5
283.2	1.342872907	5	5
283.45	1.345132683	5	5
283.7	1.346303793	5	5
283.95	1.346554104	5	5
284.2	1.346370902	5	5
284.45	1.346348929	5	5
284.7	1.346951513	5	5
284.95	1.348349851	5	5
285.2	1.350399595	5	5
285.45	1.352746325	5	5
285.7	1.3549968	5	5
285.95	1.356874569	5	5
286.2	1.358298957	5	5
286.45	1.359369484	5	5
286.7	1.360279807	5	5
286.95	1.361208634	5	5
287.2	1.362234467	5	5
287.45	1.363302948	5	5
287.7	1.364251435	5	5
287.95	1.364875017	5	5
288.2	1.365006609	5	5
288.45	1.364581811	5	5
288.7	1.363665922	5	5
288.95	1.362433996	5	5
289.2	1.361111981	5	5
289.45	1.359902193	5	5
289.7	1.35892295	5	5
289.95	1.358185721	5	5
290.2	1.357615508	5	5
290.45	1.357100159	5	5
290.7	1.356542705	5	5
290.95	1.35589364	5	5
291.2	1.355154077	5	5
291.45	1.354355919	5	5
291.7	1.353532791	5	5
291.95	1.352693884	5	5
292.2	1.351807724	5	5
292.45	1.350799598	5	5
292.7	1.349564956	5	5
292.95	1.347997301	5	5
293.2	1.346021286	5	5
293.45	1.343615468	5	5
293.7	1.340812494	5	5
293.95	1.337678731	5	5
294.2	1.334291021	5	5
294.45	1.330731193	5	5
294.7	1.327103587	5	5
294.95	1.323557002	5	5
295.2	1.320279709	5	5
295.45	1.317448212	5	5
295.7	1.315142816	5	5
295.95	1.313274041	5	5
296.2	1.31156937	5	5
296.45	1.30964203	5	5
296.7	1.307118195	5	5
296.95	1.303765462	5	5
297.2	1.29956544	5	5
297.45	1.294705213	5	5
297.7	1.289503636	5	5
297.95	1.28431297	5	5
298.2	1.279433938	5	5
298.45	1.275062578	5	5
298.7	1.271268622	5	5
298.95	1.26799822	5	5
299.2	1.265095989	5	5
299.45	1.262343429	5	5
299.7	1.25950796	5	5
299.95	1.256392494	5	5
300.2	1.252875169	5	5
300.45	1.248933116	5	5
300.7	1.244648279	5	5
300.95	1.240193597	5	5
301.2	1.235796788	5	5
301.45	1.231682595	5	5
301.7	1.228004749	5	5
301.95	1.224790222	5	5
302.2	1.221920404	5	5
302.45	1.219161867	5	5
302.7	1.216238441	5	5
302.95	1.212918178	5	5
303.2	1.209083544	5	5
303.45	1.204762255	5	5
303.7	1.200113283	5	5
303.95	1.195378253	5	5
304.2	1.190816405	5	5
304.45	1.186640672	5	5
304.7	1.182966886	5	5
304.95	1.179782856	5	5
305.2	1.176942256	5	5
305.45	1.174188951	5	5
305.7	1.171215681	5	5
305.95	1.167752243	5	5
306.2	1.163662906	5	5
306.45	1.159018514	5	5
306.7	1.154107327	5	5
306.95	1.14936652	5	5
307.2	1.145248739	5	5
307.45	1.142069794	5	5
307.7	1.139897458	5	5
307.95	1.13852858	5	5
308.2	1.137567016	5	5
308.45	1.136573287	5	5
308.7	1.135226591	5	5
308.95	1.133434241	5	5
309.2	1.13134566	5	5
309.45	1.129268664	5	5
309.7	1.127527432	5	5
309.95	1.126325351	5	5
310.2	1.125671195	5	5
310.45	1.125396229	5	5
310.7	1.125247695	5	5
310.95	1.125010797	5	5
311.2	1.124601851	5	5
311.45	1.124093299	5	5
311.7	1.123666459	5	5
311.95	1.123522231	5	5
312.2	1.123796472	5	5
312.45	1.124518748	5	5
312.7	1.125627105	5	5
312.95	1.12702261	5	5
313.2	1.128630736	5	5
313.45	1.13043903	5	5
313.7	1.132497677	5	5
313.95	1.134890216	5	5
314.2	1.137694338	5	5
314.45	1.140952062	5	5
314.7	1.144657832	5	5
314.95	1.14876057	5	5
315.2	1.153169692	5	5
315.45	1.15775827	5	5
315.7	1.162365062	5	5
315.95	1.166803597	5	5
316.2	1.170885028	5	5
316.45	1.174452516	5	5
316.7	1.177414879	5	5
316.95	1.179764441	5	5
317.2	1.181571822	5	5
317.45	1.182964214	5	5
317.7	1.184103401	5	5
317.95	1.18517731	5	5
318.2	1.186404992	5	5
318.45	1.188039497	5	5
318.7	1.19034819	5	5
318.95	1.193561101	5	5
319.2	1.197799302	5	5
319.45	1.203013653	5	5
319.7	1.208967104	5	5
319.95	1.215277555	5	5
320.2	1.22151089	5	5
320.45	1.227290211	5	5
320.7	1.232380477	5	5
320.95	1.236721349	5	5
321.2	1.240406305	5	5
321.45	1.243628351	5	5
321.7	1.246619738	5	5
321.95	1.249604076	5	5
322.2	1.252763243	5	5
322.45	1.256211589	5	5
322.7	1.259972459	5	5
322.95	1.26396322	5	5
323.2	1.268003586	5	5
323.45	1.271858975	5	5
323.7	1.275315161	5	5
323.95	1.278261214	5	5
324.2	1.280746019	5	5
324.45	1.28297743	5	5
324.7	1.285252732	5	5
324.95	1.28783806	5	5
325.2	1.290841399	5	5
325.45	1.294135686	5	5
325.7	1.297375094	5	5
325.95	1.300109288	5	5
326.2	1.301952712	5	5
326.45	1.302734572	5	5
326.7	1.302561209	5	5
326.95	1.301765984	5	5
327.2	1.300778484	5	5
327.45	1.299981025	5	5
327.7	1.299616151	5	5
327.95	1.299770935	5	5
328.2	1.300419923	5	5
328.45	1.301485458	5	5
328.7	1.302880577	5	5
328.95	1.304523392	5	5
329.2	1.306332638	5	5
329.45	1.30821937	5	5
329.7	1.310081981	5	5
329.95	1.311802486	5	5
330.2	1.313240752	5	5
330.45	1.314230077	5	5
330.7	1.314583983	5	5
330.95	1.314122506	5	5
331.2	1.312715856	5	5
331.45	1.310331036	5	5
331.7	1.307061369	5	5
331.95	1.303123676	5	5
332.2	1.298820041	5	5
332.45	1.29447412	5	5
332.7	1.29036047	5	5
332.95	1.286647301	5	5
333.2	1.283368849	5	5
333.45	1.280434563	5	5
333.7	1.277670879	5	5
333.95	1.274880914	5	5
334.2	1.271902266	5	5
334.45	1.268645458	5	5
334.7	1.265103808	5	5
334.95	1.261335528	5	5
335.2	1.257426996	5	5
335.45	1.253451368	5	5
335.7	1.249438845	5	5
335.95	1.245372365	5	5
336.2	1.241212941	5	5
336.45	1.23694351	5	5
336.7	1.232606927	5	5
336.95	1.228312649	5	5
337.2	1.22420168	5	5
337.45	1.220382589	5	5
337.7	1.216868302	5	5
337.95	1.213543221	5	5
338.2	1.210174885	5	5
338.45	1.206465113	5	5
338.7	1.202123365	5	5
338.95	1.196942825	5	5
339.2	1.190862567	5	5
339.45	1.184001638	5	5
339.7	1.176653052	5	5
339.95	1.169231805	5	5
340.2	1.162184122	5	5
340.45	1.155881585	5	5
340.7	1.150534339	5	5
340.95	1.146153866	5	5
341.2	1.142577032	5	5
341.45	1.139537561	5	5
341.7	1.13675186	5	5
341.95	1.133983577	5	5
342.2	1.131066916	5	5
342.45	1.127894149	5	5
342.7	1.124393316	5	5
342.95	1.12052492	5	5
343.2	1.116308593	5	5
343.45	1.111862893	5	5
343.7	1.107422762	5	5
343.95	1.10330496	5	5
344.2	1.099821164	5	5
344.45	1.097172732	5	5
344.7	1.095376717	5	5
344.95	1.094258171	5	5
345.2	1.093509192	5	5
345.45	1.092784101	5	5
345.7	1.09179093	5	5
345.95	1.090352436	5	5
346.2	1.088430192	5	5
346.45	1.086117818	5	5
346.7	1.083611039	5	5
346.95	1.081160855	5	5
347.2	1.079019129	5	5
347.45	1.077391312	5	5
347.7	1.076410578	5	5
347.95	1.076137107	5	5
348.2	1.076572205	5	5
348.45	1.077670808	5	5
348.7	1.079343043	5	5
348.95	1.081449277	5	5
349.2	1.08380133	5	5
349.45	1.086178969	5	5
349.7	1.088360183	5	5
349.95	1.090156133	5	5
350.2	1.091442117	5	5
350.45	1.092180834	5	5
350.7	1.092436342	5	5
350.95	1.092374015	5	5
351.2	1.092238623	5	5
351.45	1.092306192	5	5
351.7	1.092816999	5	5
351.95	1.093910369	5	5
352.2	1.095587577	5	5
352.45	1.097721768	5	5
352.7	1.100115804	5	5
352.95	1.102588311	5	5
353.2	1.10505418	5	5
353.45	1.107564938	5	5
353.7	1.110288139	5	5
353.95	1.113428912	5	5
354.2	1.117121939	5	5
354.45	1.121337646	5	5
354.7	1.125844683	5	5
354.95	1.130251052	5	5
355.2	1.134115734	5	5
355.45	1.137093354	5	5
355.7	1.139058399	5	5
355.95	1.140159771	5	5
356.2	1.14078071	5	5
356.45	1.141414734	5	5
356.7	1.142501923	5	5
356.95	1.144287374	5	5
357.2	1.146756318	5	5
357.45	1.149669315	5	5
357.7	1.152678541	5	5
357.95	1.15547146	5	5
358.2	1.157878172	5	5
358.45	1.159898823	5	5
358.7	1.161647789	5	5
358.95	1.163251183	5	5
359.2	1.164753747	5	5
359.45	1.166081482	5	5
359.7	1.167074546	5	5
359.95	1.167568597	5	5
360.2	1.167480641	5	5
360.45	1.16685729	5	5
