CA	pMess	dummy	dummy	
[KWnZOT]	[bar]	[bar]	[bar]	
41.1	20.25182266	5	5	1604
41.35	20.03530901	5	5	1605
41.6	19.82236039	5	5	1606
41.85	19.61197119	5	5	1607
42.1	19.40358729	5	5	1608
42.35	19.1974068	5	5	1609
42.6	18.99435269	5	5	1610
42.85	18.79567879	5	5	1611
43.1	18.60236191	5	5	1612
43.35	18.41458779	5	5	1613
43.6	18.23161931	5	5	1614
43.85	18.05212002	5	5	1615
44.1	17.87473671	5	5	1616
44.35	17.69861336	5	5	1617
44.6	17.52359485	5	5	1618
44.85	17.35008962	5	5	1619
45.1	17.17873735	5	5	1620
45.35	17.01007551	5	5	1621
45.6	16.84434054	5	5	1622
45.85	16.68145335	5	5	1623
46.1	16.52116295	5	5	1624
46.35	16.36325077	5	5	1625
46.6	16.20765532	5	5	1626
46.85	16.05442433	5	5	1627
47.1	15.90354568	5	5	1628
47.35	15.75482654	5	5	1629
47.6	15.60794652	5	5	1630
47.85	15.462634	5	5	1631
48.1	15.31879101	5	5	1632
48.35	15.17645524	5	5	1633
48.6	15.03565957	5	5	1634
48.85	14.89634545	5	5	1635
49.1	14.75841629	5	5	1636
49.35	14.62186727	5	5	1637
49.6	14.48684703	5	5	1638
49.85	14.3535618	5	5	1639
50.1	14.22206977	5	5	1640
50.35	14.09212206	5	5	1641
50.6	13.96319981	5	5	1642
50.85	13.83476611	5	5	1643
51.1	13.70657972	5	5	1644
51.35	13.57884049	5	5	1645
51.6	13.45204519	5	5	1646
51.85	13.32666245	5	5	1647
52.1	13.20288667	5	5	1648
52.35	13.08065129	5	5	1649
52.6	12.95984077	5	5	1650
52.85	12.84047679	5	5	1651
53.1	12.72272168	5	5	1652
53.35	12.60674643	5	5	1653
53.6	12.49262394	5	5	1654
53.85	12.3803301	5	5	1655
54.1	12.26979065	5	5	1656
54.35	12.1608796	5	5	1657
54.6	12.05337785	5	5	1658
54.85	11.94699361	5	5	1659
55.1	11.84150574	5	5	1660
55.35	11.73694766	5	5	1661
55.6	11.63365563	5	5	1662
55.85	11.53207719	5	5	1663
56.1	11.43243891	5	5	1664
56.35	11.33453335	5	5	1665
56.6	11.23783295	5	5	1666
56.85	11.14188308	5	5	1667
57.1	11.04667858	5	5	1668
57.35	10.95271784	5	5	1669
57.6	10.86068135	5	5	1670
57.85	10.77097931	5	5	1671
58.1	10.68349987	5	5	1672
58.35	10.59770816	5	5	1673
58.6	10.51297839	5	5	1674
58.85	10.42891456	5	5	1675
59.1	10.34548695	5	5	1676
59.35	10.26296043	5	5	1677
59.6	10.1816867	5	5	1678
59.85	10.10186496	5	5	1679
60.1	10.02338605	5	5	1680
60.35	9.945854854	5	5	1681
60.6	9.868796957	5	5	1682
60.85	9.791934134	5	5	1683
61.1	9.715363291	5	5	1684
61.35	9.639540758	5	5	1685
61.6	9.565091244	5	5	1686
61.85	9.492536801	5	5	1687
62.1	9.422058953	5	5	1688
62.35	9.353396342	5	5	1689
62.6	9.28594044	5	5	1690
62.85	9.219002949	5	5	1691
63.1	9.152123334	5	5	1692
63.35	9.085248012	5	5	1693
63.6	9.01868926	5	5	1694
63.85	8.952908001	5	5	1695
64.1	8.888258662	5	5	1696
64.35	8.824832156	5	5	1697
64.6	8.762459445	5	5	1698
64.85	8.700848973	5	5	1699
65.1	8.639765174	5	5	1700
65.35	8.579137186	5	5	1701
65.6	8.519038443	5	5	1702
65.85	8.459580413	5	5	1703
66.1	8.400831864	5	5	1704
66.35	8.342828823	5	5	1705
66.6	8.285618467	5	5	1706
66.85	8.22922424	5	5	1707
67.1	8.173511642	5	5	1708
67.35	8.118082898	5	5	1709
67.6	8.062358995	5	5	1710
67.85	8.005858617	5	5	1711
68.1	7.9484894	5	5	1712
68.35	7.890626233	5	5	1713
68.6	7.832918058	5	5	1714
68.85	7.775981725	5	5	1715
69.1	7.720200485	5	5	1716
69.35	7.665708438	5	5	1717
69.6	7.612475076	5	5	1718
69.85	7.560373804	5	5	1719
70.1	7.509210919	5	5	1720
70.35	7.458762799	5	5	1721
70.6	7.408841666	5	5	1722
70.85	7.359349266	5	5	1723
71.1	7.310273829	5	5	1724
71.35	7.261635075	5	5	1725
71.6	7.213418106	5	5	1726
71.85	7.165530456	5	5	1727
72.1	7.117798134	5	5	1728
72.35	7.070013575	5	5	1729
72.6	7.022042776	5	5	1730
72.85	6.97396127	5	5	1731
73.1	6.926135438	5	5	1732
73.35	6.87915957	5	5	1733
73.6	6.833639188	5	5	1734
73.85	6.78993114	5	5	1735
74.1	6.748005551	5	5	1736
74.35	6.707518909	5	5	1737
74.6	6.668029918	5	5	1738
74.85	6.62918135	5	5	1739
75.1	6.5907154	5	5	1740
75.35	6.552359101	5	5	1741
75.6	6.513754272	5	5	1742
75.85	6.474566699	5	5	1743
76.1	6.434717837	5	5	1744
76.35	6.394533755	5	5	1745
76.6	6.354658337	5	5	1746
76.85	6.315773064	5	5	1747
77.1	6.27830433	5	5	1748
77.35	6.242274145	5	5	1749
77.6	6.207337714	5	5	1750
77.85	6.172967808	5	5	1751
78.1	6.1387043	5	5	1752
78.35	6.104353186	5	5	1753
78.6	6.070024987	5	5	1754
78.85	6.035999812	5	5	1755
79.1	6.002536135	5	5	1756
79.35	5.969764656	5	5	1757
79.6	5.937699073	5	5	1758
79.85	5.906287798	5	5	1759
80.1	5.875442349	5	5	1760
80.35	5.845054416	5	5	1761
80.6	5.815026971	5	5	1762
80.85	5.785290521	5	5	1763
81.1	5.75576469	5	5	1764
81.35	5.726299007	5	5	1765
81.6	5.696684904	5	5	1766
81.85	5.666777266	5	5	1767
82.1	5.636646201	5	5	1768
82.35	5.606628036	5	5	1769
82.6	5.57721109	5	5	1770
82.85	5.548808279	5	5	1771
83.1	5.521540506	5	5	1772
83.35	5.495147913	5	5	1773
83.6	5.469081139	5	5	1774
83.85	5.442736187	5	5	1775
84.1	5.415720784	5	5	1776
84.35	5.388018007	5	5	1777
84.6	5.359967427	5	5	1778
84.85	5.332088586	5	5	1779
85.1	5.304857004	5	5	1780
85.35	5.278549787	5	5	1781
85.6	5.253208916	5	5	1782
85.85	5.22869046	5	5	1783
86.1	5.204744034	5	5	1784
86.35	5.181098411	5	5	1785
86.6	5.157551232	5	5	1786
86.85	5.134031328	5	5	1787
87.1	5.110573546	5	5	1788
87.35	5.087202175	5	5	1789
87.6	5.063836448	5	5	1790
87.85	5.040359764	5	5	1791
88.1	5.016836214	5	5	1792
88.35	4.993644627	5	5	1793
88.6	4.971295615	5	5	1794
88.85	4.949984439	5	5	1795
89.1	4.929253934	5	5	1796
89.35	4.908137215	5	5	1797
89.6	4.885764904	5	5	1798
89.85	4.862000846	5	5	1799
90.1	4.8376111	5	5	1800
90.35	4.813825205	5	5	1801
90.6	4.791599587	5	5	1802
90.85	4.771081359	5	5	1803
91.1	4.751594963	5	5	1804
91.35	4.732110721	5	5	1805
91.6	4.711866931	5	5	1806
91.85	4.690767633	5	5	1807
92.1	4.669358192	5	5	1808
92.35	4.648451707	5	5	1809
92.6	4.628667391	5	5	1810
92.85	4.610143771	5	5	1811
93.1	4.592535797	5	5	1812
93.35	4.575228241	5	5	1813
93.6	4.557616697	5	5	1814
93.85	4.539333766	5	5	1815
94.1	4.520359629	5	5	1816
94.35	4.500998199	5	5	1817
94.6	4.48173291	5	5	1818
94.85	4.463022554	5	5	1819
95.1	4.445133175	5	5	1820
95.35	4.428082464	5	5	1821
95.6	4.411701726	5	5	1822
95.85	4.395753407	5	5	1823
96.1	4.380026244	5	5	1824
96.35	4.364365042	5	5	1825
96.6	4.34864698	5	5	1826
96.85	4.332756048	5	5	1827
97.1	4.316602278	5	5	1828
97.35	4.3001795	5	5	1829
97.6	4.283599148	5	5	1830
97.85	4.267042316	5	5	1831
98.1	4.25064916	5	5	1832
98.35	4.234442785	5	5	1833
98.6	4.21837428	5	5	1834
98.85	4.20246662	5	5	1835
99.1	4.186922522	5	5	1836
99.35	4.172063247	5	5	1837
99.6	4.158103327	5	5	1838
99.85	4.144925362	5	5	1839
100.1	4.13204588	5	5	1840
100.35	4.118819925	5	5	1841
100.6	4.1047442	5	5	1842
100.85	4.08965554	5	5	1843
101.1	4.073729936	5	5	1844
101.35	4.057349467	5	5	1845
101.6	4.040963225	5	5	1846
101.85	4.02498936	5	5	1847
102.1	4.009709444	5	5	1848
102.35	3.995126727	5	5	1849
102.6	3.980877532	5	5	1850
102.85	3.966339662	5	5	1851
103.1	3.950964339	5	5	1852
103.35	3.934656031	5	5	1853
103.6	3.917934927	5	5	1854
103.85	3.901737151	5	5	1855
104.1	3.886947303	5	5	1856
104.35	3.873938706	5	5	1857
104.6	3.862396246	5	5	1858
104.85	3.851515146	5	5	1859
105.1	3.840426718	5	5	1860
105.35	3.82857477	5	5	1861
105.6	3.815849719	5	5	1862
105.85	3.802494963	5	5	1863
106.1	3.788936631	5	5	1864
106.35	3.775651291	5	5	1865
106.6	3.763062522	5	5	1866
106.85	3.751403409	5	5	1867
107.1	3.740552761	5	5	1868
107.35	3.729961401	5	5	1869
107.6	3.718801727	5	5	1870
107.85	3.706346169	5	5	1871
108.1	3.692385754	5	5	1872
108.35	3.677402955	5	5	1873
108.6	3.662333996	5	5	1874
108.85	3.648044042	5	5	1875
109.1	3.634874125	5	5	1876
109.35	3.622584241	5	5	1877
109.6	3.610708306	5	5	1878
109.85	3.599005055	5	5	1879
110.1	3.587632409	5	5	1880
110.35	3.576940992	5	5	1881
110.6	3.567111143	5	5	1882
110.85	3.557940862	5	5	1883
111.1	3.548903127	5	5	1884
111.35	3.539371664	5	5	1885
111.6	3.528864274	5	5	1886
111.85	3.517227191	5	5	1887
112.1	3.504728051	5	5	1888
112.35	3.492007169	5	5	1889
112.6	3.479855546	5	5	1890
112.85	3.468891583	5	5	1891
113.1	3.459305424	5	5	1892
113.35	3.450814374	5	5	1893
113.6	3.442831916	5	5	1894
113.85	3.4347239	5	5	1895
114.1	3.426015766	5	5	1896
114.35	3.416502076	5	5	1897
114.6	3.406280927	5	5	1898
114.85	3.395724303	5	5	1899
115.1	3.385354654	5	5	1900
115.35	3.375623632	5	5	1901
115.6	3.366684144	5	5	1902
115.85	3.358304381	5	5	1903
116.1	3.350001918	5	5	1904
116.35	3.341321238	5	5	1905
116.6	3.332077861	5	5	1906
116.85	3.322431816	5	5	1907
117.1	3.312783471	5	5	1908
117.35	3.30359022	5	5	1909
117.6	3.295215622	5	5	1910
117.85	3.287859985	5	5	1911
118.1	3.281544147	5	5	1912
118.35	3.276088188	5	5	1913
118.6	3.271071767	5	5	1914
118.85	3.26584225	5	5	1915
119.1	3.259655404	5	5	1916
119.35	3.251939898	5	5	1917
119.6	3.24254756	5	5	1918
119.85	3.231827938	5	5	1919
120.1	3.220488718	5	5	1920
120.35	3.209349676	5	5	1921
120.6	3.199121997	5	5	1922
120.85	3.190256727	5	5	1923
121.1	3.182847419	5	5	1924
121.35	3.176613623	5	5	1925
121.6	3.17103357	5	5	1926
121.85	3.165615432	5	5	1927
122.1	3.160150755	5	5	1928
122.35	3.154760689	5	5	1929
122.6	3.149695051	5	5	1930
122.85	3.145037647	5	5	1931
123.1	3.140529918	5	5	1932
123.35	3.135623962	5	5	1933
123.6	3.12972668	5	5	1934
123.85	3.122497899	5	5	1935
124.1	3.114040707	5	5	1936
124.35	3.104871179	5	5	1937
124.6	3.09567435	5	5	1938
124.85	3.086991862	5	5	1939
125.1	3.079038951	5	5	1940
125.35	3.071751011	5	5	1941
125.6	3.064980503	5	5	1942
125.85	3.058657311	5	5	1943
126.1	3.05278482	5	5	1944
126.35	3.047310426	5	5	1945
126.6	3.042025382	5	5	1946
126.85	3.036610066	5	5	1947
127.1	3.030794296	5	5	1948
127.35	3.024496888	5	5	1949
127.6	3.017842497	5	5	1950
127.85	3.011076183	5	5	1951
128.1	3.004470378	5	5	1952
128.35	2.998278916	5	5	1953
128.6	2.992710261	5	5	1954
128.85	2.987873992	5	5	1955
129.1	2.983709155	5	5	1956
129.35	2.979948481	5	5	1957
129.6	2.97615987	5	5	1958
129.85	2.971868433	5	5	1959
130.1	2.966734035	5	5	1960
130.35	2.960725272	5	5	1961
130.6	2.954189512	5	5	1962
130.85	2.947735336	5	5	1963
131.1	2.941961746	5	5	1964
131.35	2.937200097	5	5	1965
131.6	2.933432653	5	5	1966
131.85	2.930400025	5	5	1967
132.1	2.927764215	5	5	1968
132.35	2.925198202	5	5	1969
132.6	2.922393724	5	5	1970
132.85	2.919068803	5	5	1971
133.1	2.915034591	5	5	1972
133.35	2.910295811	5	5	1973
133.6	2.905099478	5	5	1974
133.85	2.899857812	5	5	1975
134.1	2.894950559	5	5	1976
134.35	2.890518764	5	5	1977
134.6	2.886410203	5	5	1978
134.85	2.882347117	5	5	1979
135.1	2.878198381	5	5	1980
135.35	2.874120526	5	5	1981
135.6	2.870419963	5	5	1982
135.85	2.867220739	5	5	1983
136.1	2.864194749	5	5	1984
136.35	2.860583787	5	5	1985
136.6	2.855548053	5	5	1986
136.85	2.848654334	5	5	1987
137.1	2.840206049	5	5	1988
137.35	2.831189961	5	5	1989
137.6	2.822844896	5	5	1990
137.85	2.816103481	5	5	1991
138.1	2.811235225	5	5	1992
138.35	2.807862517	5	5	1993
138.6	2.805262077	5	5	1994
138.85	2.802714227	5	5	1995
139.1	2.799712396	5	5	1996
139.35	2.796005084	5	5	1997
139.6	2.791559502	5	5	1998
139.85	2.786535872	5	5	1999
140.1	2.78127902	5	5	2000
140.35	2.776260866	5	5	2001
140.6	2.771921399	5	5	2002
140.85	2.768456248	5	5	2003
141.1	2.76568842	5	5	2004
141.35	2.763130454	5	5	2005
141.6	2.76020005	5	5	2006
141.85	2.756438144	5	5	2007
142.1	2.751610049	5	5	2008
142.35	2.745697439	5	5	2009
142.6	2.738860259	5	5	2010
142.85	2.731404874	5	5	2011
143.1	2.723732236	5	5	2012
143.35	2.716252265	5	5	2013
143.6	2.70930067	5	5	2014
143.85	2.703091686	5	5	2015
144.1	2.697692357	5	5	2016
144.35	2.692996888	5	5	2017
144.6	2.68872881	5	5	2018
144.85	2.684519789	5	5	2019
145.1	2.68005597	5	5	2020
145.35	2.675209097	5	5	2021
145.6	2.670067296	5	5	2022
145.85	2.664849045	5	5	2023
146.1	2.659755445	5	5	2024
146.35	2.654842906	5	5	2025
146.6	2.649980705	5	5	2026
146.85	2.644911655	5	5	2027
147.1	2.639379892	5	5	2028
147.35	2.633257655	5	5	2029
147.6	2.626611082	5	5	2030
147.85	2.619677249	5	5	2031
148.1	2.612757567	5	5	2032
148.35	2.606069991	5	5	2033
148.6	2.599645272	5	5	2034
148.85	2.593354001	5	5	2035
149.1	2.587065487	5	5	2036
149.35	2.580817589	5	5	2037
149.6	2.574846249	5	5	2038
149.85	2.569435731	5	5	2039
150.1	2.56469882	5	5	2040
150.35	2.560437629	5	5	2041
150.6	2.556158786	5	5	2042
150.85	2.551227696	5	5	2043
151.1	2.545108947	5	5	2044
151.35	2.537613371	5	5	2045
151.6	2.529028391	5	5	2046
151.85	2.520017193	5	5	2047
152.1	2.511300148	5	5	2048
152.35	2.50329984	5	5	2049
152.6	2.495973898	5	5	2050
152.85	2.488926168	5	5	2051
153.1	2.481701847	5	5	2052
153.35	2.474084606	5	5	2053
153.6	2.466245447	5	5	2054
153.85	2.458674692	5	5	2055
154.1	2.451917049	5	5	2056
154.35	2.446225338	5	5	2057
154.6	2.441321045	5	5	2058
154.85	2.436427059	5	5	2059
155.1	2.430592003	5	5	2060
155.35	2.423138853	5	5	2061
155.6	2.413980323	5	5	2062
155.85	2.403622283	5	5	2063
156.1	2.392872022	5	5	2064
156.35	2.382446532	5	5	2065
156.6	2.372717195	5	5	2066
156.85	2.363706104	5	5	2067
157.1	2.355258426	5	5	2068
157.35	2.347205554	5	5	2069
157.6	2.33939226	5	5	2070
157.85	2.331604624	5	5	2071
158.1	2.32354336	5	5	2072
158.35	2.314936935	5	5	2073
158.6	2.305737285	5	5	2074
158.85	2.296239154	5	5	2075
159.1	2.287004439	5	5	2076
159.35	2.278611712	5	5	2077
159.6	2.271370174	5	5	2078
159.85	2.265156195	5	5	2079
160.1	2.259453601	5	5	2080
160.35	2.253566854	5	5	2081
160.6	2.246896128	5	5	2082
160.85	2.239150677	5	5	2083
161.1	2.230421258	5	5	2084
161.35	2.221096842	5	5	2085
161.6	2.211671772	5	5	2086
161.85	2.202539012	5	5	2087
162.1	2.193875897	5	5	2088
162.35	2.18566488	5	5	2089
162.6	2.177784234	5	5	2090
162.85	2.170062247	5	5	2091
163.1	2.16227209	5	5	2092
163.35	2.154154439	5	5	2093
163.6	2.145538232	5	5	2094
163.85	2.136489236	5	5	2095
164.1	2.127328158	5	5	2096
164.35	2.118454506	5	5	2097
164.6	2.110097717	5	5	2098
164.85	2.102188453	5	5	2099
165.1	2.094428667	5	5	2100
165.35	2.086474133	5	5	2101
165.6	2.078093171	5	5	2102
165.85	2.069239327	5	5	2103
166.1	2.060052254	5	5	2104
166.35	2.050802804	5	5	2105
166.6	2.041776777	5	5	2106
166.85	2.033124646	5	5	2107
167.1	2.024767688	5	5	2108
167.35	2.016444317	5	5	2109
167.6	2.007872844	5	5	2110
167.85	1.998900333	5	5	2111
168.1	1.989525702	5	5	2112
168.35	1.979818997	5	5	2113
168.6	1.969863582	5	5	2114
168.85	1.959806939	5	5	2115
169.1	1.949962178	5	5	2116
169.35	1.940810221	5	5	2117
169.6	1.932812021	5	5	2118
169.85	1.926105173	5	5	2119
170.1	1.920289075	5	5	2120
170.35	1.914484297	5	5	2121
170.6	1.907684642	5	5	2122
170.85	1.899219948	5	5	2123
171.1	1.889063668	5	5	2124
171.35	1.877818448	5	5	2125
171.6	1.866419911	5	5	2126
171.85	1.85575441	5	5	2127
172.1	1.846383835	5	5	2128
172.35	1.838444957	5	5	2129
172.6	1.831676322	5	5	2130
172.85	1.82551457	5	5	2131
173.1	1.819255344	5	5	2132
173.35	1.812284407	5	5	2133
173.6	1.804316315	5	5	2134
173.85	1.79550998	5	5	2135
174.1	1.786359805	5	5	2136
174.35	1.777393823	5	5	2137
174.6	1.768855494	5	5	2138
174.85	1.760587498	5	5	2139
175.1	1.752214864	5	5	2140
175.35	1.743499751	5	5	2141
175.6	1.734583187	5	5	2142
175.85	1.72590089	5	5	2143
176.1	1.717834711	5	5	2144
176.35	1.710398962	5	5	2145
176.6	1.70322857	5	5	2146
176.85	1.695861193	5	5	2147
177.1	1.688062705	5	5	2148
177.35	1.67995807	5	5	2149
177.6	1.67193521	5	5	2150
177.85	1.664446653	5	5	2151
178.1	1.65782016	5	5	2152
178.35	1.652109507	5	5	2153
178.6	1.647010836	5	5	2154
178.85	1.641915722	5	5	2155
179.1	1.6361393	5	5	2156
179.35	1.629226497	5	5	2157
179.6	1.621145198	5	5	2158
179.85	1.612252402	5	5	2159
180.1	1.603102399	5	5	2160
180.35	1.594260594	5	5	2161
180.6	1.586206294	5	5	2162
180.85	1.579274807	5	5	2163
181.1	1.573570623	5	5	2164
181.35	1.568883125	5	5	2165
181.6	1.564708022	5	5	2166
181.85	1.560422148	5	5	2167
182.1	1.555539765	5	5	2168
182.35	1.549922083	5	5	2169
182.6	1.543851314	5	5	2170
182.85	1.537945598	5	5	2171
183.1	1.532929151	5	5	2172
183.35	1.529310403	5	5	2173
183.6	1.527088829	5	5	2174
183.85	1.525657958	5	5	2175
184.1	1.524013249	5	5	2176
184.35	1.521204969	5	5	2177
184.6	1.516805725	5	5	2178
184.85	1.511123717	5	5	2179
185.1	1.505033384	5	5	2180
185.35	1.49952885	5	5	2181
185.6	1.495266463	5	5	2182
185.85	1.492336019	5	5	2183
186.1	1.490324741	5	5	2184
186.35	1.488567451	5	5	2185
186.6	1.486427314	5	5	2186
186.85	1.483505254	5	5	2187
187.1	1.479739061	5	5	2188
187.35	1.475377801	5	5	2189
187.6	1.470836791	5	5	2190
187.85	1.466492527	5	5	2191
188.1	1.462536292	5	5	2192
188.35	1.458990542	5	5	2193
188.6	1.4558734	5	5	2194
188.85	1.453359244	5	5	2195
189.1	1.451767032	5	5	2196
189.35	1.451356122	5	5	2197
189.6	1.45209637	5	5	2198
189.85	1.453620287	5	5	2199
190.1	1.455408074	5	5	2200
190.35	1.457046987	5	5	2201
190.6	1.458346385	5	5	2202
190.85	1.45923422	5	5	2203
191.1	1.459567448	5	5	2204
191.35	1.459064564	5	5	2205
191.6	1.457454649	5	5	2206
191.85	1.454746038	5	5	2207
192.1	1.451408811	5	5	2208
192.35	1.44831172	5	5	2209
192.6	1.446410117	5	5	2210
192.85	1.446339164	5	5	2211
193.1	1.448128499	5	5	2212
193.35	1.451187649	5	5	2213
193.6	1.454564361	5	5	2214
193.85	1.457343634	5	5	2215
194.1	1.459003309	5	5	2216
194.35	1.459580772	5	5	2217
194.6	1.459597941	5	5	2218
194.85	1.459792643	5	5	2219
195.1	1.460778383	5	5	2220
195.35	1.462780282	5	5	2221
195.6	1.465564858	5	5	2222
195.85	1.468597802	5	5	2223
196.1	1.471346734	5	5	2224
196.35	1.473550735	5	5	2225
196.6	1.475285321	5	5	2226
196.85	1.476791075	5	5	2227
197.1	1.478217163	5	5	2228
197.35	1.479497123	5	5	2229
197.6	1.480451808	5	5	2230
197.85	1.481013607	5	5	2231
198.1	1.481377064	5	5	2232
198.35	1.481971725	5	5	2233
198.6	1.483307729	5	5	2234
198.85	1.485810221	5	5	2235
199.1	1.489710139	5	5	2236
199.35	1.494988502	5	5	2237
199.6	1.501353251	5	5	2238
199.85	1.508252489	5	5	2239
200.1	1.514952795	5	5	2240
200.35	1.520709262	5	5	2241
200.6	1.525010067	5	5	2242
200.85	1.52780053	5	5	2243
201.1	1.529541846	5	5	2244
201.35	1.531018098	5	5	2245
201.6	1.532965413	5	5	2246
201.85	1.53573569	5	5	2247
202.1	1.539196594	5	5	2248
202.35	1.542910151	5	5	2249
202.6	1.546452352	5	5	2250
202.85	1.549669173	5	5	2251
203.1	1.552738016	5	5	2252
203.35	1.55603872	5	5	2253
203.6	1.559935627	5	5	2254
203.85	1.564590553	5	5	2255
204.1	1.569884059	5	5	2256
204.35	1.575455165	5	5	2257
204.6	1.580813178	5	5	2258
204.85	1.585465331	5	5	2259
205.1	1.589042638	5	5	2260
205.35	1.591434966	5	5	2261
205.6	1.592907225	5	5	2262
205.85	1.59410142	5	5	2263
206.1	1.595842115	5	5	2264
206.35	1.598786857	5	5	2265
206.6	1.603096158	5	5	2266
206.85	1.60832046	5	5	2267
207.1	1.613597361	5	5	2268
207.35	1.618086784	5	5	2269
207.6	1.621422569	5	5	2270
207.85	1.623907727	5	5	2271
208.1	1.626301003	5	5	2272
208.35	1.62930945	5	5	2273
208.6	1.633134626	5	5	2274
208.85	1.637404604	5	5	2275
209.1	1.64153154	5	5	2276
209.35	1.645192615	5	5	2277
209.6	1.648539844	5	5	2278
209.85	1.651990996	5	5	2279
210.1	1.655819045	5	5	2280
210.35	1.659907732	5	5	2281
210.6	1.663852337	5	5	2282
210.85	1.667262218	5	5	2283
211.1	1.6699801	5	5	2284
211.35	1.672074183	5	5	2285
211.6	1.673695102	5	5	2286
211.85	1.67497548	5	5	2287
212.1	1.676041257	5	5	2288
212.35	1.677061207	5	5	2289
212.6	1.678237875	5	5	2290
212.85	1.679728719	5	5	2291
213.1	1.681561362	5	5	2292
213.35	1.683601496	5	5	2293
213.6	1.685584277	5	5	2294
213.85	1.687193435	5	5	2295
214.1	1.688171671	5	5	2296
214.35	1.688435629	5	5	2297
214.6	1.688144534	5	5	2298
214.85	1.68767166	5	5	2299
215.1	1.687474415	5	5	2300
215.35	1.687920332	5	5	2301
215.6	1.68915307	5	5	2302
215.85	1.691060153	5	5	2303
216.1	1.693352533	5	5	2304
216.35	1.695707457	5	5	2305
216.6	1.697884821	5	5	2306
216.85	1.69974049	5	5	2307
217.1	1.701141361	5	5	2308
217.35	1.701877839	5	5	2309
217.6	1.701678951	5	5	2310
217.85	1.700345698	5	5	2311
218.1	1.697912188	5	5	2312
218.35	1.694713904	5	5	2313
218.6	1.691302935	5	5	2314
218.85	1.688248105	5	5	2315
219.1	1.685929832	5	5	2316
219.35	1.684441921	5	5	2317
219.6	1.683641894	5	5	2318
219.85	1.683297156	5	5	2319
220.1	1.683226018	5	5	2320
220.35	1.683353884	5	5	2321
220.6	1.683660689	5	5	2322
220.85	1.684051516	5	5	2323
221.1	1.684235416	5	5	2324
221.35	1.68372832	5	5	2325
221.6	1.682046233	5	5	2326
221.85	1.679011287	5	5	2327
222.1	1.674962667	5	5	2328
222.35	1.670689185	5	5	2329
222.6	1.667085624	5	5	2330
222.85	1.664724143	5	5	2331
223.1	1.663575717	5	5	2332
223.35	1.663015727	5	5	2333
223.6	1.662100565	5	5	2334
223.85	1.659979516	5	5	2335
224.1	1.656239632	5	5	2336
224.35	1.651013668	5	5	2337
224.6	1.644827256	5	5	2338
224.85	1.638327678	5	5	2339
225.1	1.632077091	5	5	2340
225.35	1.626478811	5	5	2341
225.6	1.621770418	5	5	2342
225.85	1.618000627	5	5	2343
226.1	1.614995855	5	5	2344
226.35	1.612392279	5	5	2345
226.6	1.60977735	5	5	2346
226.85	1.60688536	5	5	2347
227.1	1.603722365	5	5	2348
227.35	1.600525368	5	5	2349
227.6	1.59757382	5	5	2350
227.85	1.594977059	5	5	2351
228.1	1.592570974	5	5	2352
228.35	1.589973293	5	5	2353
228.6	1.586754682	5	5	2354
228.85	1.58264349	5	5	2355
229.1	1.577676305	5	5	2356
229.35	1.572208252	5	5	2357
229.6	1.56674429	5	5	2358
229.85	1.561673038	5	5	2359
230.1	1.557087912	5	5	2360
230.35	1.55283031	5	5	2361
230.6	1.548698846	5	5	2362
230.85	1.544626553	5	5	2363
231.1	1.540684636	5	5	2364
231.35	1.536955407	5	5	2365
231.6	1.533428548	5	5	2366
231.85	1.530017743	5	5	2367
232.1	1.526657026	5	5	2368
232.35	1.523362564	5	5	2369
232.6	1.520190618	5	5	2370
232.85	1.517127163	5	5	2371
233.1	1.514009565	5	5	2372
233.35	1.510553101	5	5	2373
233.6	1.506470909	5	5	2374
233.85	1.501618667	5	5	2375
234.1	1.496101174	5	5	2376
234.35	1.490303567	5	5	2377
234.6	1.48481497	5	5	2378
234.85	1.480232236	5	5	2379
235.1	1.476909813	5	5	2380
235.35	1.474801473	5	5	2381
235.6	1.473506499	5	5	2382
235.85	1.472481526	5	5	2383
236.1	1.471256095	5	5	2384
236.35	1.469526093	5	5	2385
236.6	1.467144777	5	5	2386
236.85	1.46411421	5	5	2387
237.1	1.46061654	5	5	2388
237.35	1.45701421	5	5	2389
237.6	1.453742513	5	5	2390
237.85	1.451128283	5	5	2391
238.1	1.449256828	5	5	2392
238.35	1.447971056	5	5	2393
238.6	1.44698123	5	5	2394
238.85	1.446014931	5	5	2395
239.1	1.444958449	5	5	2396
239.35	1.443946908	5	5	2397
239.6	1.443331922	5	5	2398
239.85	1.443484035	5	5	2399
240.1	1.444514432	5	5	2400
240.35	1.446110093	5	5	2401
240.6	1.447625879	5	5	2402
240.85	1.448390597	5	5	2403
241.1	1.448033989	5	5	2404
241.35	1.446649685	5	5	2405
241.6	1.444734952	5	5	2406
241.85	1.442972065	5	5	2407
242.1	1.441967727	5	5	2408
242.35	1.442052701	5	5	2409
242.6	1.443201623	5	5	2410
242.85	1.445090839	5	5	2411
243.1	1.447271085	5	5	2412
243.35	1.449380475	5	5	2413
243.6	1.451281674	5	5	2414
243.85	1.453037156	5	5	2415
244.1	1.454759225	5	5	2416
244.35	1.456488639	5	5	2417
244.6	1.458225309	5	5	2418
244.85	1.460058033	5	5	2419
245.1	1.462207582	5	5	2420
245.35	1.46488142	5	5	2421
245.6	1.468064696	5	5	2422
245.85	1.471478634	5	5	2423
246.1	1.474782152	5	5	2424
