vKurbelwinkel	p_Zyl_1 	p_Ein 	p_Aus 
-195.6	2.2893	2.2437	2.7629
-195.5	2.2893	2.2439	2.7627
-195.4	2.2894	2.2441	2.7626
-195.3	2.2895	2.2443	2.7624
-195.2	2.2896	2.2445	2.7623
-195.1	2.2896	2.2447	2.7621
-195	2.2897	2.2448	2.7619
-194.9	2.2897	2.245	2.7618
-194.8	2.2898	2.2452	2.7616
-194.7	2.2899	2.2453	2.7613
-194.6	2.2899	2.2455	2.7611
-194.5	2.29	2.2457	2.7608
-194.4	2.29	2.2459	2.7606
-194.3	2.2901	2.246	2.7603
-194.2	2.2902	2.2462	2.76
-194.1	2.2903	2.2463	2.7597
-194	2.2903	2.2465	2.7593
-193.9	2.2904	2.2466	2.759
-193.8	2.2905	2.2467	2.7587
-193.7	2.2905	2.2469	2.7584
-193.6	2.2905	2.247	2.758
-193.5	2.2906	2.2471	2.7577
-193.4	2.2907	2.2472	2.7574
-193.3	2.2907	2.2473	2.7572
-193.2	2.2908	2.2474	2.7569
-193.1	2.2909	2.2475	2.7567
-193	2.291	2.2476	2.7565
-192.9	2.291	2.2477	2.7563
-192.8	2.291	2.2478	2.7561
-192.7	2.2909	2.2479	2.756
-192.6	2.291	2.248	2.7559
-192.5	2.291	2.2481	2.7559
-192.4	2.291	2.2481	2.7558
-192.3	2.291	2.2482	2.7557
-192.2	2.291	2.2483	2.7557
-192.1	2.291	2.2484	2.7556
-192	2.2909	2.2484	2.7557
-191.9	2.2909	2.2485	2.7556
-191.8	2.291	2.2486	2.7555
-191.7	2.2909	2.2486	2.7555
-191.6	2.2909	2.2487	2.7555
-191.5	2.2909	2.2487	2.7554
-191.4	2.2909	2.2488	2.7553
-191.3	2.2909	2.2488	2.7552
-191.2	2.291	2.2489	2.7551
-191.1	2.291	2.249	2.7549
-191	2.2911	2.249	2.7548
-190.9	2.291	2.2491	2.7547
-190.8	2.2912	2.2491	2.7545
-190.7	2.2912	2.2492	2.7543
-190.6	2.2912	2.2492	2.7541
-190.5	2.2913	2.2493	2.7539
-190.4	2.2913	2.2493	2.7538
-190.3	2.2913	2.2493	2.7536
-190.2	2.2914	2.2494	2.7534
-190.1	2.2915	2.2494	2.7532
-190	2.2915	2.2494	2.7531
-189.9	2.2916	2.2494	2.753
-189.8	2.2916	2.2495	2.7528
-189.7	2.2915	2.2495	2.7527
-189.6	2.2915	2.2495	2.7526
-189.5	2.2916	2.2495	2.7525
-189.4	2.2916	2.2495	2.7524
-189.3	2.2917	2.2495	2.7523
-189.2	2.2917	2.2495	2.7522
-189.1	2.2918	2.2496	2.7522
-189	2.2918	2.2495	2.7521
-188.9	2.2919	2.2495	2.752
-188.8	2.2919	2.2495	2.752
-188.7	2.292	2.2494	2.752
-188.6	2.2921	2.2494	2.7519
-188.5	2.2923	2.2494	2.7518
-188.4	2.2923	2.2493	2.7517
-188.3	2.2925	2.2493	2.7516
-188.2	2.2925	2.2492	2.7515
-188.1	2.2926	2.2492	2.7514
-188	2.2927	2.2491	2.7513
-187.9	2.2929	2.2491	2.7511
-187.8	2.293	2.2491	2.7509
-187.7	2.2931	2.249	2.7507
-187.6	2.2933	2.249	2.7506
-187.5	2.2935	2.2489	2.7504
-187.4	2.2937	2.2489	2.7502
-187.3	2.2939	2.2488	2.75
-187.2	2.2939	2.2488	2.7498
-187.1	2.2941	2.2487	2.7496
-187	2.2942	2.2486	2.7494
-186.9	2.2944	2.2485	2.7492
-186.8	2.2946	2.2484	2.7491
-186.7	2.2947	2.2484	2.749
-186.6	2.2948	2.2483	2.7489
-186.5	2.2949	2.2482	2.7488
-186.4	2.295	2.2482	2.7488
-186.3	2.2951	2.2481	2.7488
-186.2	2.2953	2.248	2.7488
-186.1	2.2955	2.2479	2.7489
-186	2.2957	2.2478	2.7488
-185.9	2.2958	2.2478	2.7489
-185.8	2.2959	2.2477	2.749
-185.7	2.296	2.2476	2.7491
-185.6	2.2961	2.2475	2.7492
-185.5	2.2962	2.2475	2.7493
-185.4	2.2963	2.2474	2.7494
-185.3	2.2965	2.2473	2.7495
-185.2	2.2966	2.2472	2.7496
-185.1	2.2968	2.2471	2.7496
-185	2.2969	2.247	2.7497
-184.9	2.2971	2.2469	2.7498
-184.8	2.2973	2.2468	2.7498
-184.7	2.2975	2.2467	2.7499
-184.6	2.2977	2.2467	2.7499
-184.5	2.298	2.2466	2.7498
-184.4	2.2981	2.2465	2.7498
-184.3	2.2983	2.2465	2.7498
-184.2	2.2984	2.2464	2.7497
-184.1	2.2986	2.2464	2.7497
-184	2.2988	2.2463	2.7496
-183.9	2.299	2.2463	2.7496
-183.8	2.2992	2.2462	2.7495
-183.7	2.2994	2.2462	2.7495
-183.6	2.2996	2.2462	2.7495
-183.5	2.2998	2.2462	2.7495
-183.4	2.2998	2.2462	2.7495
-183.3	2.2999	2.2461	2.7495
-183.2	2.3001	2.2461	2.7496
-183.1	2.3003	2.2461	2.7497
-183	2.3004	2.2461	2.7499
-182.9	2.3006	2.2461	2.75
-182.8	2.3006	2.2461	2.7502
-182.7	2.3007	2.2461	2.7504
-182.6	2.3007	2.2461	2.7505
-182.5	2.3008	2.2461	2.7508
-182.4	2.301	2.2462	2.751
-182.3	2.301	2.2462	2.7512
-182.2	2.3011	2.2462	2.7514
-182.1	2.3012	2.2462	2.7517
-182	2.3013	2.2462	2.7518
-181.9	2.3013	2.2462	2.7521
-181.8	2.3013	2.2462	2.7522
-181.7	2.3014	2.2462	2.7524
-181.6	2.3014	2.2462	2.7525
-181.5	2.3015	2.2461	2.7526
-181.4	2.3016	2.2461	2.7527
-181.3	2.3017	2.2461	2.7527
-181.2	2.3018	2.246	2.7528
-181.1	2.3019	2.246	2.7528
-181	2.3021	2.2459	2.7528
-180.9	2.3022	2.2459	2.7528
-180.8	2.3024	2.2459	2.7529
-180.7	2.3024	2.2458	2.7528
-180.6	2.3025	2.2457	2.7527
-180.5	2.3026	2.2456	2.7527
-180.4	2.3027	2.2455	2.7526
-180.3	2.3028	2.2455	2.7526
-180.2	2.303	2.2454	2.7526
-180.1	2.3032	2.2453	2.7526
-180	2.3034	2.2452	2.7527
-179.9	2.3036	2.2452	2.7527
-179.8	2.3038	2.2451	2.7528
-179.7	2.304	2.245	2.7528
-179.6	2.3041	2.2449	2.7528
-179.5	2.3044	2.2449	2.7529
-179.4	2.3045	2.2448	2.753
-179.3	2.3048	2.2447	2.7532
-179.2	2.305	2.2447	2.7533
-179.1	2.3051	2.2446	2.7533
-179	2.3053	2.2445	2.7535
-178.9	2.3055	2.2445	2.7535
-178.8	2.3056	2.2444	2.7536
-178.7	2.3058	2.2443	2.7536
-178.6	2.3059	2.2443	2.7537
-178.5	2.306	2.2442	2.7538
-178.4	2.3062	2.2441	2.7539
-178.3	2.3063	2.2441	2.754
-178.2	2.3065	2.244	2.7541
-178.1	2.3067	2.2439	2.7541
-178	2.3068	2.2439	2.7542
-177.9	2.3069	2.2438	2.7543
-177.8	2.307	2.2438	2.7544
-177.7	2.3072	2.2437	2.7545
-177.6	2.3074	2.2436	2.7546
-177.5	2.3074	2.2435	2.7547
-177.4	2.3076	2.2435	2.7549
-177.3	2.3076	2.2434	2.755
-177.2	2.3077	2.2433	2.7552
-177.1	2.3078	2.2432	2.7553
-177	2.3079	2.2431	2.7555
-176.9	2.308	2.243	2.7557
-176.8	2.3081	2.2429	2.7559
-176.7	2.3081	2.2428	2.756
-176.6	2.3082	2.2427	2.7562
-176.5	2.3084	2.2426	2.7564
-176.4	2.3085	2.2424	2.7566
-176.3	2.3087	2.2423	2.7568
-176.2	2.3089	2.2422	2.757
-176.1	2.309	2.2421	2.7573
-176	2.3092	2.242	2.7574
-175.9	2.3094	2.2418	2.7576
-175.8	2.3096	2.2417	2.7577
-175.7	2.3098	2.2416	2.7578
-175.6	2.31	2.2414	2.7578
-175.5	2.3103	2.2413	2.7579
-175.4	2.3106	2.2411	2.7579
-175.3	2.3108	2.2409	2.7579
-175.2	2.3111	2.2407	2.7578
-175.1	2.3114	2.2406	2.7578
-175	2.3117	2.2404	2.7578
-174.9	2.3119	2.2402	2.7576
-174.8	2.3121	2.24	2.7576
-174.7	2.3125	2.2399	2.7575
-174.6	2.3128	2.2397	2.7574
-174.5	2.313	2.2395	2.7573
-174.4	2.3135	2.2393	2.7573
-174.3	2.3139	2.2391	2.7572
-174.2	2.3143	2.239	2.7571
-174.1	2.3146	2.2388	2.7571
-174	2.315	2.2386	2.7571
-173.9	2.3153	2.2384	2.757
-173.8	2.3156	2.2382	2.757
-173.7	2.3159	2.238	2.757
-173.6	2.3162	2.2378	2.7571
-173.5	2.3165	2.2376	2.757
-173.4	2.3168	2.2374	2.7571
-173.3	2.317	2.2372	2.7571
-173.2	2.3174	2.237	2.7572
-173.1	2.3176	2.2368	2.7572
-173	2.3179	2.2366	2.7572
-172.9	2.3182	2.2364	2.7573
-172.8	2.3185	2.2362	2.7573
-172.7	2.3188	2.236	2.7573
-172.6	2.319	2.2358	2.7573
-172.5	2.3192	2.2356	2.7573
-172.4	2.3195	2.2354	2.7573
-172.3	2.3198	2.2352	2.7573
-172.2	2.3201	2.235	2.7572
-172.1	2.3204	2.2348	2.757
-172	2.3207	2.2346	2.7569
-171.9	2.3209	2.2343	2.7568
-171.8	2.3212	2.2341	2.7566
-171.7	2.3215	2.2339	2.7565
-171.6	2.3218	2.2337	2.7562
-171.5	2.3221	2.2335	2.7561
-171.4	2.3224	2.2333	2.7558
-171.3	2.3226	2.2331	2.7557
-171.2	2.3228	2.2329	2.7555
-171.1	2.3231	2.2327	2.7553
-171	2.3233	2.2326	2.7552
-170.9	2.3235	2.2324	2.755
-170.8	2.3239	2.2322	2.7549
-170.7	2.3241	2.232	2.7548
-170.6	2.3244	2.2318	2.7547
-170.5	2.3248	2.2317	2.7547
-170.4	2.3251	2.2316	2.7546
-170.3	2.3253	2.2314	2.7545
-170.2	2.3256	2.2313	2.7545
-170.1	2.3258	2.2312	2.7545
-170	2.3261	2.231	2.7544
-169.9	2.3264	2.2309	2.7544
-169.8	2.3266	2.2308	2.7544
-169.7	2.3269	2.2307	2.7544
-169.6	2.3272	2.2306	2.7544
-169.5	2.3276	2.2305	2.7543
-169.4	2.328	2.2304	2.7542
-169.3	2.3283	2.2303	2.7542
-169.2	2.3286	2.2302	2.7541
-169.1	2.3289	2.2302	2.754
-169	2.3293	2.2301	2.7539
-168.9	2.3296	2.23	2.7537
-168.8	2.33	2.23	2.7536
-168.7	2.3303	2.23	2.7534
-168.6	2.3307	2.2299	2.7533
-168.5	2.3312	2.2299	2.7531
-168.4	2.3316	2.2299	2.7529
-168.3	2.3321	2.2299	2.7527
-168.2	2.3325	2.2298	2.7525
-168.1	2.333	2.2298	2.7523
-168	2.3334	2.2298	2.7522
-167.9	2.3339	2.2298	2.752
-167.8	2.3344	2.2298	2.7519
-167.7	2.3348	2.2298	2.7518
-167.6	2.3352	2.2298	2.7517
-167.5	2.3356	2.2298	2.7516
-167.4	2.336	2.2298	2.7516
-167.3	2.3364	2.2299	2.7516
-167.2	2.3368	2.2299	2.7515
-167.1	2.3373	2.2299	2.7516
-167	2.3377	2.2299	2.7516
-166.9	2.3382	2.23	2.7516
-166.8	2.3387	2.23	2.7516
-166.7	2.3391	2.2301	2.7516
-166.6	2.3396	2.2301	2.7516
-166.5	2.34	2.2302	2.7516
-166.4	2.3404	2.2302	2.7515
-166.3	2.3409	2.2302	2.7514
-166.2	2.3414	2.2303	2.7513
-166.1	2.3419	2.2303	2.7512
-166	2.3423	2.2303	2.751
-165.9	2.3428	2.2304	2.7509
-165.8	2.3435	2.2304	2.7506
-165.7	2.3439	2.2305	2.7504
-165.6	2.3445	2.2305	2.7501
-165.5	2.3447	2.2306	2.7498
-165.4	2.345	2.2307	2.7495
-165.3	2.3453	2.2308	2.7492
-165.2	2.346	2.2309	2.7489
-165.1	2.3468	2.231	2.7486
-165	2.3473	2.2311	2.7483
-164.9	2.3476	2.2313	2.748
-164.8	2.348	2.2314	2.7477
-164.7	2.3486	2.2315	2.7474
-164.6	2.3491	2.2316	2.7472
-164.5	2.3497	2.2318	2.7469
-164.4	2.3503	2.2319	2.7467
-164.3	2.351	2.2321	2.7465
-164.2	2.3515	2.2323	2.7463
-164.1	2.3518	2.2324	2.7462
-164	2.352	2.2326	2.746
-163.9	2.3523	2.2328	2.7459
-163.8	2.3526	2.233	2.7458
-163.7	2.3532	2.2332	2.7457
-163.6	2.3539	2.2334	2.7456
-163.5	2.3548	2.2337	2.7456
-163.4	2.3555	2.2339	2.7455
-163.3	2.3561	2.2341	2.7454
-163.2	2.3566	2.2344	2.7454
-163.1	2.3572	2.2346	2.7453
-163	2.3577	2.2348	2.7452
-162.9	2.3583	2.235	2.745
-162.8	2.3592	2.2352	2.7449
-162.7	2.3601	2.2354	2.7447
-162.6	2.3611	2.2356	2.7445
-162.5	2.3618	2.2358	2.7443
-162.4	2.3624	2.236	2.7441
-162.3	2.3631	2.2362	2.7439
-162.2	2.3639	2.2364	2.7436
-162.1	2.3646	2.2366	2.7434
-162	2.3655	2.2368	2.7431
-161.9	2.3663	2.2369	2.7429
-161.8	2.367	2.2371	2.7427
-161.7	2.3675	2.2373	2.7424
-161.6	2.3679	2.2375	2.7422
-161.5	2.3684	2.2377	2.742
-161.4	2.3692	2.2378	2.7419
-161.3	2.37	2.238	2.7418
-161.2	2.3709	2.2382	2.7417
-161.1	2.3716	2.2383	2.7416
-161	2.372	2.2385	2.7415
-160.9	2.3724	2.2387	2.7415
-160.8	2.3731	2.2388	2.7415
-160.7	2.3738	2.239	2.7415
-160.6	2.3743	2.2392	2.7415
-160.5	2.375	2.2393	2.7416
-160.4	2.3755	2.2395	2.7417
-160.3	2.3759	2.2396	2.7417
-160.2	2.3764	2.2397	2.7419
-160.1	2.3769	2.2399	2.742
-160	2.3778	2.24	2.7421
-159.9	2.3788	2.2402	2.7422
-159.8	2.3803	2.2403	2.7423
-159.7	2.383	2.2404	2.7424
-159.6	2.3821	2.2406	2.7425
-159.5	2.3804	2.2407	2.7426
-159.4	2.3816	2.2408	2.7426
-159.3	2.3819	2.241	2.7427
-159.2	2.3836	2.2411	2.7428
-159.1	2.3861	2.2412	2.7427
-159	2.3888	2.2413	2.7428
-158.9	2.3902	2.2415	2.7428
-158.8	2.3904	2.2416	2.7428
-158.7	2.3898	2.2417	2.7428
-158.6	2.3891	2.2418	2.7427
-158.5	2.3887	2.242	2.7426
-158.4	2.3891	2.2421	2.7426
-158.3	2.3905	2.2422	2.7426
-158.2	2.3924	2.2424	2.7425
-158.1	2.3943	2.2425	2.7425
-158	2.3947	2.2426	2.7423
-157.9	2.3933	2.2428	2.7423
-157.8	2.3916	2.2429	2.7422
-157.7	2.3901	2.2431	2.7422
-157.6	2.389	2.2433	2.7423
-157.5	2.3889	2.2434	2.7422
-157.4	2.3894	2.2436	2.7422
-157.3	2.3901	2.2437	2.7422
-157.2	2.39	2.2438	2.7422
-157.1	2.3888	2.2439	2.7422
-157	2.3881	2.244	2.7422
-156.9	2.3876	2.2441	2.7422
-156.8	2.3874	2.2441	2.7422
-156.7	2.3859	2.2442	2.7422
-156.6	2.3849	2.2443	2.7422
-156.5	2.3855	2.2444	2.7422
-156.4	2.3854	2.2444	2.7421
-156.3	2.3846	2.2445	2.742
-156.2	2.3833	2.2446	2.742
-156.1	2.3831	2.2447	2.7419
-156	2.3831	2.2449	2.7419
-155.9	2.383	2.245	2.7418
-155.8	2.3833	2.2451	2.7417
-155.7	2.3833	2.2452	2.7416
-155.6	2.3812	2.2452	2.7415
-155.5	2.3823	2.2453	2.7413
-155.4	2.3847	2.2453	2.7412
-155.3	2.3852	2.2454	2.7412
-155.2	2.3871	2.2454	2.7411
-155.1	2.3883	2.2455	2.741
-155	2.3886	2.2456	2.741
-154.9	2.3873	2.2457	2.7409
-154.8	2.3864	2.2458	2.7409
-154.7	2.3871	2.2459	2.7409
-154.6	2.3887	2.2461	2.7409
-154.5	2.3906	2.2463	2.741
-154.4	2.3928	2.2464	2.7411
-154.3	2.3948	2.2466	2.7412
-154.2	2.3957	2.2467	2.7413
-154.1	2.3956	2.2469	2.7414
-154	2.3948	2.247	2.7415
-153.9	2.3951	2.2472	2.7416
-153.8	2.397	2.2473	2.7418
-153.7	2.399	2.2475	2.742
-153.6	2.4013	2.2476	2.7422
-153.5	2.4038	2.2477	2.7423
-153.4	2.4055	2.2478	2.7424
-153.3	2.4064	2.248	2.7426
-153.2	2.4067	2.2482	2.7426
-153.1	2.4074	2.2483	2.7427
-153	2.4094	2.2485	2.7429
-152.9	2.4107	2.2486	2.7429
-152.8	2.4118	2.2488	2.743
-152.7	2.4124	2.249	2.7431
-152.6	2.4143	2.2491	2.7431
-152.5	2.4155	2.2492	2.7431
-152.4	2.4147	2.2493	2.7431
-152.3	2.4143	2.2493	2.7432
-152.2	2.4155	2.2494	2.7433
-152.1	2.4175	2.2495	2.7433
-152	2.4186	2.2495	2.7434
-151.9	2.4194	2.2496	2.7435
-151.8	2.4205	2.2497	2.7435
-151.7	2.4213	2.2498	2.7436
-151.6	2.4214	2.2499	2.7438
-151.5	2.4217	2.25	2.7439
-151.4	2.4224	2.2501	2.7441
-151.3	2.4237	2.2503	2.7443
-151.2	2.4248	2.2506	2.7445
-151.1	2.4256	2.2508	2.7447
-151	2.426	2.251	2.7449
-150.9	2.4262	2.2513	2.7451
-150.8	2.4268	2.2515	2.7453
-150.7	2.4277	2.2517	2.7455
-150.6	2.4286	2.252	2.7457
-150.5	2.4296	2.2522	2.7459
-150.4	2.4305	2.2524	2.7461
-150.3	2.4312	2.2526	2.7462
-150.2	2.4317	2.2529	2.7462
-150.1	2.4325	2.2531	2.7463
-150	2.4336	2.2533	2.7464
-149.9	2.4346	2.2536	2.7464
-149.8	2.4352	2.2539	2.7465
-149.7	2.4359	2.2541	2.7466
-149.6	2.4369	2.2544	2.7466
-149.5	2.4377	2.2547	2.7465
-149.4	2.4384	2.2549	2.7464
-149.3	2.4395	2.2551	2.7464
-149.2	2.4408	2.2553	2.7463
-149.1	2.4422	2.2554	2.7463
-149	2.4434	2.2556	2.7464
-148.9	2.4443	2.2557	2.7464
-148.8	2.4454	2.2559	2.7464
-148.7	2.4464	2.256	2.7464
-148.6	2.4471	2.2562	2.7464
-148.5	2.4479	2.2564	2.7464
-148.4	2.4492	2.2566	2.7465
-148.3	2.4509	2.2569	2.7466
-148.2	2.4527	2.2572	2.7468
-148.1	2.4541	2.2575	2.747
-148	2.4553	2.2578	2.7471
-147.9	2.4566	2.2581	2.7473
-147.8	2.458	2.2583	2.7474
-147.7	2.4594	2.2585	2.7477
-147.6	2.4607	2.2587	2.7478
-147.5	2.4623	2.2589	2.748
-147.4	2.4641	2.2592	2.7481
-147.3	2.4656	2.2594	2.7483
-147.2	2.4671	2.2596	2.7483
-147.1	2.4688	2.2598	2.7484
-147	2.4704	2.26	2.7484
-146.9	2.4719	2.2603	2.7484
-146.8	2.4733	2.2605	2.7483
-146.7	2.4749	2.2608	2.7483
-146.6	2.4765	2.2611	2.7483
-146.5	2.4777	2.2613	2.7482
-146.4	2.4785	2.2616	2.748
-146.3	2.4796	2.2619	2.7478
-146.2	2.4808	2.2621	2.7477
-146.1	2.4821	2.2623	2.7475
-146	2.4834	2.2625	2.7473
-145.9	2.4847	2.2627	2.7472
-145.8	2.4859	2.2629	2.747
-145.7	2.4871	2.2631	2.7468
-145.6	2.4882	2.2633	2.7467
-145.5	2.4893	2.2635	2.7465
-145.4	2.4906	2.2637	2.7463
-145.3	2.4921	2.2639	2.7462
-145.2	2.4935	2.2641	2.7461
-145.1	2.4949	2.2643	2.7461
-145	2.4963	2.2646	2.7461
-144.9	2.4977	2.2648	2.746
-144.8	2.4991	2.2651	2.746
-144.7	2.5003	2.2654	2.7459
-144.6	2.5015	2.2657	2.7459
-144.5	2.5028	2.2659	2.746
-144.4	2.504	2.2662	2.746
-144.3	2.5051	2.2664	2.746
-144.2	2.5062	2.2666	2.746
-144.1	2.5074	2.2667	2.746
-144	2.5085	2.2668	2.746
-143.9	2.5097	2.267	2.746
-143.8	2.5111	2.2671	2.7459
-143.7	2.5125	2.2672	2.7459
-143.6	2.5137	2.2674	2.7459
-143.5	2.5148	2.2677	2.7459
-143.4	2.5159	2.2679	2.7459
-143.3	2.517	2.2682	2.7458
-143.2	2.5184	2.2684	2.7457
-143.1	2.5198	2.2687	2.7457
-143	2.5211	2.2689	2.7456
-142.9	2.5225	2.2692	2.7456
-142.8	2.5238	2.2694	2.7456
-142.7	2.5252	2.2696	2.7456
-142.6	2.5265	2.2697	2.7456
-142.5	2.5277	2.2699	2.7456
-142.4	2.5289	2.27	2.7456
-142.3	2.5303	2.2702	2.7457
-142.2	2.5316	2.2703	2.7458
-142.1	2.5329	2.2705	2.7459
-142	2.5343	2.2706	2.7461
-141.9	2.5357	2.2708	2.7462
-141.8	2.537	2.271	2.7464
-141.7	2.5385	2.2712	2.7465
-141.6	2.5401	2.2713	2.7467
-141.5	2.5417	2.2714	2.7468
-141.4	2.5433	2.2715	2.747
-141.3	2.545	2.2716	2.7472
-141.2	2.5467	2.2716	2.7473
-141.1	2.5485	2.2716	2.7474
-141	2.5503	2.2716	2.7476
-140.9	2.5518	2.2716	2.7476
-140.8	2.5535	2.2716	2.7476
-140.7	2.5552	2.2716	2.7476
-140.6	2.5571	2.2717	2.7476
-140.5	2.5589	2.2717	2.7475
-140.4	2.5606	2.2718	2.7474
-140.3	2.5624	2.2718	2.7473
-140.2	2.564	2.2719	2.747
-140.1	2.5658	2.272	2.7469
-140	2.5675	2.2722	2.7466
-139.9	2.5692	2.2723	2.7464
-139.8	2.5708	2.2724	2.7461
-139.7	2.5724	2.2725	2.7459
-139.6	2.5738	2.2726	2.7456
-139.5	2.5753	2.2727	2.7453
-139.4	2.577	2.2728	2.745
-139.3	2.5786	2.2728	2.7447
-139.2	2.5804	2.2729	2.7444
-139.1	2.5822	2.2729	2.7442
-139	2.5839	2.273	2.7439
-138.9	2.5855	2.273	2.7437
-138.8	2.5873	2.273	2.7434
-138.7	2.5888	2.2731	2.7432
-138.6	2.5904	2.2731	2.743
-138.5	2.592	2.2732	2.7428
-138.4	2.5935	2.2732	2.7425
-138.3	2.5951	2.2733	2.7424
-138.2	2.5967	2.2733	2.7422
-138.1	2.5983	2.2734	2.742
-138	2.5998	2.2735	2.7419
-137.9	2.6013	2.2735	2.7417
-137.8	2.6027	2.2736	2.7416
-137.7	2.6043	2.2736	2.7414
-137.6	2.6058	2.2735	2.7413
-137.5	2.6074	2.2735	2.7411
-137.4	2.6088	2.2735	2.7409
-137.3	2.6104	2.2734	2.7408
-137.2	2.6119	2.2733	2.7406
-137.1	2.6135	2.2733	2.7404
-137	2.6151	2.2732	2.7402
-136.9	2.6167	2.2731	2.74
-136.8	2.6182	2.2731	2.7398
-136.7	2.6198	2.2731	2.7397
-136.6	2.6215	2.2731	2.7395
-136.5	2.6231	2.2731	2.7394
-136.4	2.6246	2.2731	2.7392
-136.3	2.6262	2.273	2.7391
-136.2	2.6276	2.273	2.739
-136.1	2.6293	2.2729	2.7389
-136	2.6309	2.2728	2.7388
-135.9	2.6325	2.2727	2.7388
-135.8	2.634	2.2726	2.7387
-135.7	2.6355	2.2725	2.7387
-135.6	2.6371	2.2724	2.7387
-135.5	2.6388	2.2723	2.7387
-135.4	2.6405	2.2722	2.7387
-135.3	2.6423	2.2721	2.7388
-135.2	2.6442	2.2721	2.7388
-135.1	2.646	2.272	2.7389
-135	2.6478	2.2719	2.7388
-134.9	2.6497	2.2719	2.7389
-134.8	2.6516	2.2718	2.7389
-134.7	2.6535	2.2717	2.7389
-134.6	2.6556	2.2717	2.739
-134.5	2.6576	2.2716	2.739
-134.4	2.6595	2.2715	2.739
-134.3	2.6615	2.2714	2.7391
-134.2	2.6635	2.2713	2.7391
-134.1	2.6655	2.2712	2.7391
-134	2.6675	2.2711	2.7392
-133.9	2.6695	2.271	2.7392
-133.8	2.6715	2.2709	2.7392
-133.7	2.6734	2.2707	2.7392
-133.6	2.6754	2.2706	2.7393
-133.5	2.6773	2.2705	2.7393
-133.4	2.6792	2.2703	2.7393
-133.3	2.6812	2.2702	2.7394
-133.2	2.6831	2.2701	2.7394
-133.1	2.6849	2.2699	2.7394
-133	2.6869	2.2699	2.7394
-132.9	2.6887	2.2698	2.7395
-132.8	2.6905	2.2697	2.7395
-132.7	2.6924	2.2697	2.7395
-132.6	2.6943	2.2696	2.7396
-132.5	2.6963	2.2695	2.7395
-132.4	2.6981	2.2695	2.7395
-132.3	2.7	2.2694	2.7395
-132.2	2.7018	2.2694	2.7394
-132.1	2.7037	2.2693	2.7394
-132	2.7056	2.2692	2.7393
-131.9	2.7074	2.2692	2.7392
-131.8	2.7092	2.2691	2.7391
-131.7	2.7111	2.2691	2.7389
-131.6	2.713	2.2691	2.7387
-131.5	2.7148	2.269	2.7385
-131.4	2.7167	2.269	2.7383
-131.3	2.7185	2.269	2.7381
-131.2	2.7203	2.2689	2.7379
-131.1	2.7221	2.2688	2.7377
-131	2.724	2.2687	2.7374
-130.9	2.7258	2.2686	2.7372
-130.8	2.7277	2.2685	2.737
-130.7	2.7296	2.2684	2.7368
-130.6	2.7314	2.2683	2.7366
-130.5	2.7333	2.2681	2.7364
-130.4	2.7352	2.268	2.7363
-130.3	2.7372	2.2679	2.7361
-130.2	2.7392	2.2678	2.7359
-130.1	2.7411	2.2677	2.7358
-130	2.7431	2.2676	2.7358
-129.9	2.7451	2.2675	2.7357
-129.8	2.7471	2.2673	2.7357
-129.7	2.7491	2.2672	2.7357
-129.6	2.7511	2.267	2.7357
-129.5	2.7531	2.2669	2.7357
-129.4	2.7551	2.2667	2.7358
-129.3	2.7572	2.2666	2.7359
-129.2	2.7593	2.2665	2.7359
-129.1	2.7614	2.2664	2.736
-129	2.7635	2.2663	2.7361
-128.9	2.7656	2.2663	2.7362
-128.8	2.7679	2.2663	2.7363
-128.7	2.7702	2.2663	2.7364
-128.6	2.7725	2.2662	2.7365
-128.5	2.7747	2.2662	2.7367
-128.4	2.7768	2.2661	2.7368
-128.3	2.7791	2.2661	2.7369
-128.2	2.7814	2.266	2.737
-128.1	2.7838	2.266	2.7371
-128	2.7861	2.266	2.7372
-127.9	2.7884	2.2659	2.7373
-127.8	2.7907	2.2659	2.7374
-127.7	2.7931	2.2659	2.7375
-127.6	2.7953	2.2659	2.7375
-127.5	2.7976	2.2658	2.7377
-127.4	2.8	2.2658	2.7378
-127.3	2.8022	2.2657	2.7379
-127.2	2.8045	2.2657	2.738
-127.1	2.8068	2.2657	2.7381
-127	2.8091	2.2656	2.7381
-126.9	2.8115	2.2656	2.7382
-126.8	2.8139	2.2655	2.7383
-126.7	2.8162	2.2655	2.7385
-126.6	2.8185	2.2654	2.7385
-126.5	2.8209	2.2654	2.7387
-126.4	2.8233	2.2654	2.7388
-126.3	2.8256	2.2653	2.7389
-126.2	2.8279	2.2652	2.739
-126.1	2.8303	2.2651	2.7391
-126	2.8327	2.2649	2.7391
-125.9	2.8351	2.2648	2.7392
-125.8	2.8374	2.2646	2.7393
-125.7	2.8396	2.2645	2.7394
-125.6	2.8419	2.2644	2.7394
-125.5	2.8442	2.2643	2.7394
-125.4	2.8465	2.2643	2.7395
-125.3	2.8488	2.2642	2.7395
-125.2	2.8511	2.2642	2.7395
-125.1	2.8533	2.2642	2.7396
-125	2.8555	2.2641	2.7395
-124.9	2.8579	2.2641	2.7396
-124.8	2.8603	2.264	2.7396
-124.7	2.8626	2.2639	2.7396
-124.6	2.865	2.2639	2.7396
-124.5	2.8673	2.2638	2.7395
-124.4	2.8697	2.2637	2.7394
-124.3	2.8722	2.2637	2.7395
-124.2	2.8747	2.2637	2.7394
