CrankAngle [°KW]	Time [s n. Rechenbeginn]	Volume [m3]	Sum_V [m3]	T_m [K]	p_exp [bar]	p_0 [bar]	dQbU [J/s]	dQbU [J/KW]	dQbHf [J/KW]	QbU [J]	Qb/QbMax [J/CA]	dQw [J/KW]	Qw [J]	Qw/QbMax [-]	Sum_m [kg]	mGesK [kg]	dQbU_0 [J/CA]	dQbU_1 [J/CA]	dQbU_2 [J/CA]	dQbU_3 [J/CA]	dQbU_4 [J/CA]	dQbU_5 [J/CA]	dQbU_6 [J/CA]	dQbU_7 [J/CA]	dQbU_8 [J/CA]	dQbU_9 [J/CA]	T_Zone_0 [K]	T_Zone_1 [K]	T_Zone_2 [K]	T_Zone_3 [K]	T_Zone_4 [K]	T_Zone_5 [K]	T_Zone_6 [K]	T_Zone_7 [K]	T_Zone_8 [K]	T_Zone_9 [K]	V_0 [K]	V_1 [K]	V_2 [K]	V_3 [K]	V_4 [K]	V_5 [K]	V_6 [K]	V_7 [K]	V_8 [K]	V_9 [K]	Lambda_0	Lambda_1	Lambda_2	Lambda_3	Lambda_4	Lambda_5	Lambda_6	Lambda_7	Lambda_8	Lambda_9	m_0 [kg]	m_1 [kg]	m_2 [kg]	m_3 [kg]	m_4 [kg]	m_5 [kg]	m_6 [kg]	m_7 [kg]	m_8 [kg]	m_9 [kg]	Hu_0 [J/kg]	Hu_1 [J/kg]	Hu_2 [J/kg]	Hu_3 [J/kg]	Hu_4 [J/kg]	Hu_5 [J/kg]	Hu_6 [J/kg]	Hu_7 [J/kg]	Hu_8 [J/kg]	Hu_9 [J/kg]	DOH [-]	Lam_1.7	Lam_2.1	Lam_2.5	Lam_2.9000000000000004	Lam_3.3000000000000003	Lam_3.7	Lam_4.1000000000000005	Lam_4.500000000000001	Lam_4.9	Lam_5.3
17.819999999999997	 0.002527646129541864	 4.5339454288629285E-5	 4.533945428862933E-5	 1344.0868781734025	 45.929239642000006	 47.151408955755585	 9091.687628730513	 0.7979364252001504	 0.7961847491590507	 310.929821572906	 0.7260039853003166	 0.0	 0.0	 0.0	 5.591040378059577E-4	 5.591040378059528E-4	 0.004890009888524061	 0.0048924173911352176	 0.0027489165462024623	 0.0020142036996295687	 0.0010665960303857247	 0.0027996637205074393	 0.17808209517859552	 0.260790428478348	 0.19062326604338153	 0.15002882822344077	 1985.6581040401431	 1845.7637072397317	 1717.712198364257	 1630.0529688946258	 1553.5296192373337	 1498.479312987843	 1442.849879870463	 1163.1140811120642	 1094.0355841747767	 901.0833786606242	 1.7772437570303686E-6	 3.619217315196111E-6	 4.252729130516153E-6	 5.529232920740573E-6	 4.78760809256073E-6	 4.189464224691349E-6	 4.719550620258952E-6	 4.135280510952301E-6	 4.5122920807984014E-6	 7.816835635884391E-6	 1.9449466623823066	 2.272553342138447	 2.6315537823730324	 2.9821156621068874	 3.3299662605087526	 3.6152441348722655	 3.9483371998193046	 4.353734685718699	 4.721881117382764	 5.140334107647424	 1.4572312496827118E-5	 3.1949096698942794E-5	 4.036391510082257E-5	 5.5327172167185965E-5	 5.028373560657211E-5	 4.562489224353131E-5	 5.335653461731839E-5	 5.780847362250914E-5	 6.714965329282333E-5	 1.4266825195942504E-4	 466.0924772225409	 111.05045517810395	 26.7697933482565	 9.460960923263343	 8.155432629430905	 251.66825223171307	 17851.266950290483	 326762.482772264	 368888.71747839573	 530189.1066355619	 0.27872971723224177	 0.0	 4.652140919576991E-5	 4.036391510082257E-5	 5.5327172167185965E-5	 5.028373560657211E-5	 4.562489224353131E-5	 5.335653461731839E-5	 5.780847362250914E-5	 6.714965329282333E-5	 1.4266825195942504E-4	 
17.919999999999998	 0.0025364226786027733	 4.550525625156764E-5	 4.5505256251567754E-5	 1342.7742487089774	 45.70578660200001	 46.93336436774282	 8868.92125075484	 0.7783852247459049	 0.7766305202575365	 311.0076600953806	 0.7261857339574269	 0.0	 0.0	 0.0	 5.591040378059576E-4	 5.591040378059528E-4	 0.0048621468366416565	 0.004859979386608176	 0.002728479070706058	 0.0019978253372698873	 0.0010553185265216314	 0.002719958792640753	 0.17112561238047164	 0.2561698644390553	 0.18557899087969787	 0.14728704909629187	 1983.717288218836	 1843.914670116635	 1715.9565428977453	 1628.3640299326792	 1551.901318285599	 1496.8983899124933	 1441.5687951953348	 1162.1881906421677	 1093.0393557037369	 900.1406382684187	 1.7837525162415559E-6	 3.6323865674135823E-6	 4.268118438149784E-6	 5.549164331037118E-6	 4.8048087315045646E-6	 4.204486063592492E-6	 4.737206774448704E-6	 4.151204726779291E-6	 4.529153801038092E-6	 7.844974301362572E-6	 1.9449466623823062	 2.2725533421384516	 2.6315537823730337	 2.9821156621068794	 3.329966260508745	 3.615244134872269	 3.9483371998193086	 4.353734685718705	 4.721881117382789	 5.1403341076474005	 1.4572312496827122E-5	 3.194909669894279E-5	 4.036391510082257E-5	 5.532717216718596E-5	 5.0283735606572095E-5	 4.562489224353132E-5	 5.335653461731838E-5	 5.780847362250918E-5	 6.714965329282331E-5	 1.42668251959425E-4	 460.0096404044972	 109.51110590448098	 26.40076811500265	 9.340089515787655	 8.008999097439212	 247.27510757001005	 17527.8112103591	 326322.2773747667	 368616.60242863477	 530080.5855289266	 0.2787297172322411	 0.0	 4.652140919576991E-5	 4.036391510082257E-5	 5.532717216718596E-5	 5.0283735606572095E-5	 4.562489224353132E-5	 5.335653461731838E-5	 5.780847362250918E-5	 6.714965329282331E-5	 1.42668251959425E-4	 
18.02	 0.0025451992276636828	 4.567193586516819E-5	 4.567193586516824E-5	 1341.4569269347062	 45.4833283348	 46.71583502106382	 8652.517447013579	 0.7593924387408794	 0.7576381095448099	 311.08359933925465	 0.7263630479037521	 0.0	 0.0	 0.0	 5.59104037805958E-4	 5.591040378059528E-4	 0.0048339063315328	 0.004827463621792996	 0.0027079204013458202	 0.001981384149050136	 0.0010441386449766554	 0.0026433812977089133	 0.16449401383686002	 0.25159940582465623	 0.1806786041051467	 0.1445822205278091	 1981.7735560113356	 1842.0629570617814	 1714.1984075436833	 1626.6727361267222	 1550.2707643089848	 1495.315163496064	 1440.2753642349849	 1161.2537732772382	 1092.0352663501913	 899.1948244844428	 1.7902996779423216E-6	 3.6456332728736885E-6	 4.283597975691588E-6	 5.569212323714067E-6	 4.8221097516750474E-6	 4.219595129967356E-6	 4.75493699111096E-6	 4.167200658990357E-6	 4.546089245103578E-6	 7.873260838099276E-6	 1.9449466623823062	 2.2725533421384556	 2.6315537823730355	 2.9821156621068785	 3.3299662605087486	 3.6152441348722575	 3.948337199819301	 4.353734685718693	 4.721881117382744	 5.140334107647412	 1.457231249682712E-5	 3.19490966989428E-5	 4.0363915100822585E-5	 5.532717216718594E-5	 5.0283735606572095E-5	 4.562489224353134E-5	 5.335653461731837E-5	 5.780847362250916E-5	 6.714965329282335E-5	 1.426682519594252E-4	 453.98786358709987	 107.9894862445149	 26.036424978854306	 9.22081194613798	 7.867117177073724	 243.02874261547586	 17216.980333582665	 325889.93100719276	 368351.6439197414	 529974.0073994393	 0.27872971723224066	 0.0	 4.652140919576992E-5	 4.0363915100822585E-5	 5.532717216718594E-5	 5.0283735606572095E-5	 4.562489224353134E-5	 5.335653461731837E-5	 5.780847362250916E-5	 6.714965329282335E-5	 1.426682519594252E-4	 
18.119999999999997	 0.0025539757767245918	 4.5839492300853274E-5	 4.5839492300853274E-5	 1340.1350714849232	 45.26129639880001	 46.49883423091739	 8442.218096193928	 0.7409354130414191	 0.7391845670136526	 311.1576928805588	 0.7265360522363686	 0.0	 0.0	 0.0	 5.591040378059578E-4	 5.591040378059528E-4	 0.004805361902462391	 0.004794722500223031	 0.002687209449843131	 0.0019648880562117554	 0.0010330495248300764	 0.0025697784825506886	 0.15816969457237207	 0.24707969408121147	 0.17591688635267388	 0.14191412811904058	 1979.8270172843586	 1840.2086730998897	 1712.4378920021002	 1624.9791835487538	 1548.6380501614888	 1493.7297293080167	 1438.9701468792834	 1160.3109785607742	 1091.0235604334152	 898.2460182583189	 1.796885148718685E-6	 3.6589572393683217E-6	 4.299167514211603E-6	 5.5893765984187056E-6	 4.839510891039547E-6	 4.234791202572333E-6	 4.772742096345267E-6	 4.183268128912303E-6	 4.563098629046898E-6	 7.901694852219614E-6	 1.9449466623823093	 2.272553342138452	 2.6315537823730377	 2.9821156621068696	 3.3299662605087517	 3.6152441348722566	 3.9483371998193113	 4.353734685718692	 4.721881117382756	 5.140334107647362	 1.4572312496827118E-5	 3.19490966989428E-5	 4.03639151008226E-5	 5.5327172167185945E-5	 5.028373560657211E-5	 4.562489224353134E-5	 5.3356534617318353E-5	 5.780847362250918E-5	 6.714965329282328E-5	 1.4266825195942515E-4	 448.0271519731827	 106.48555940326744	 25.676759399967718	 9.10312112444835	 7.729599165423023	 238.92298615923622	 16918.18686427272	 325465.35642545513	 368093.64094138227	 529869.3466691695	 0.2787297172322372	 0.0	 4.652140919576992E-5	 4.03639151008226E-5	 5.5327172167185945E-5	 5.028373560657211E-5	 4.562489224353134E-5	 5.3356534617318353E-5	 5.780847362250918E-5	 6.714965329282328E-5	 1.4266825195942515E-4	 
18.22	 0.002562752325785501	 4.600792472575098E-5	 4.600792472575091E-5	 1338.808836548724	 45.0395803796	 46.282374896328385	 8237.793143971856	 0.7229939568169086	 0.7212494599644337	 311.22999227624047	 0.7267048673379056	 0.0	 0.0	 0.0	 5.591040378059581E-4	 5.591040378059528E-4	 0.004776539450265238	 0.0047617728486970545	 0.0026664093714767745	 0.0019483361153405099	 0.0010219178492931746	 0.0024990035967231705	 0.15213683841093228	 0.2426113151782161	 0.1712886727839802	 0.1392831512119841	 1977.8777800266428	 1838.3519213868126	 1710.6750942904162	 1623.2834665277223	 1547.0032667988182	 1492.1421810204215	 1437.6536772311847	 1159.3599555564886	 1090.0044746071278	 897.2942997211145	 1.803508837710377E-6	 3.6723582797759196E-6	 4.314826830909457E-6	 5.609656862468436E-6	 4.857011893673335E-6	 4.250074065495794E-6	 4.790622868948518E-6	 4.1994069671690495E-6	 4.580182156041128E-6	 7.930275963558896E-6	 1.9449466623823102	 2.2725533421384516	 2.63155378237304	 2.982115662106867	 3.3299662605087614	 3.6152441348722606	 3.94833719981931	 4.353734685718684	 4.72188111738277	 5.140334107647328	 1.4572312496827116E-5	 3.19490966989428E-5	 4.036391510082262E-5	 5.5327172167185945E-5	 5.02837356065721E-5	 4.562489224353137E-5	 5.3356534617318374E-5	 5.780847362250919E-5	 6.714965329282337E-5	 1.4266825195942518E-4	 442.12749352466295	 104.99928002296933	 25.321749039318373	 8.987008792305907	 7.596282056192223	 234.95197867002025	 16630.873781336348	 325048.46536603477	 367842.39973673417	 529766.5777028942	 0.2787297172322341	 0.0	 4.652140919576992E-5	 4.036391510082262E-5	 5.5327172167185945E-5	 5.02837356065721E-5	 4.562489224353137E-5	 5.3356534617318374E-5	 5.780847362250919E-5	 6.714965329282337E-5	 1.4266825195942518E-4	 
18.319999999999997	 0.00257152887484641	 4.6177232302699905E-5	 4.617723230269999E-5	 1337.4783718424044	 44.81912802760001	 46.066469503775274	 8039.009946991888	 0.7055476520091177	 0.7038121118521324	 311.3005470414414	 0.7268696088234882	 0.0	 0.0	 0.0	 5.59104037805958E-4	 5.591040378059528E-4	 0.004747463411050035	 0.004728439834964793	 0.002645563150669439	 0.0019317389696693612	 0.0010110452142253479	 0.0024309185040483072	 0.1463795344573171	 0.2381947676537166	 0.1667894552719673	 0.13668872554148948	 1975.9259503311725	 1836.4928027285946	 1708.9101106917415	 1621.5856776556357	 1545.3665039831733	 1490.5526104139392	 1436.3264634245063	 1158.4008527128192	 1088.9782386733536	 896.339747610115	 1.8101706567065071E-6	 3.685836211506632E-6	 4.330575709298509E-6	 5.6300528312305516E-6	 4.87461251176909E-6	 4.265443508428306E-6	 4.808580039389925E-6	 4.215617013621477E-6	 4.5973400196100226E-6	 7.959003801138967E-6	 1.9449466623823106	 2.2725533421384516	 2.6315537823730364	 2.982115662106867	 3.329966260508761	 3.6152441348722615	 3.9483371998193144	 4.353734685718692	 4.7218811173832576	 5.140334107647313	 1.4572312496827123E-5	 3.194909669894284E-5	 4.0363915100822626E-5	 5.532717216718598E-5	 5.0283735606572074E-5	 4.562489224353137E-5	 5.3356534617318374E-5	 5.780847362250925E-5	 6.714965329282333E-5	 1.42668251959425E-4	 436.2889504534713	 103.5303508055528	 24.97136028898697	 8.872466640659068	 7.466971062830736	 231.11015392882013	 16354.514541323679	 324639.1685990245	 367597.7332542686	 529665.6747734795	 0.2787297172322443	 0.0	 4.6521409195769964E-5	 4.0363915100822626E-5	 5.532717216718598E-5	 5.0283735606572074E-5	 4.562489224353137E-5	 5.3356534617318374E-5	 5.780847362250925E-5	 6.714965329282333E-5	 1.42668251959425E-4	 
18.419999999999998	 0.0025803054239073196	 4.634741419025555E-5	 4.6347414190255514E-5	 1336.1438231789725	 44.598675675600006	 45.85113015302004	 7845.671681794602	 0.6885792243105671	 0.6868550323679129	 311.36940496387246	 0.7270303882747854	 0.0	 0.0	 0.0	 5.59104037805958E-4	 5.591040378059528E-4	 0.004718116291266838	 0.004695270829798703	 0.0026246612076996634	 0.0019149374889515514	 0.0010002768076144974	 0.0023653930698142034	 0.14088323590070395	 0.23383063810749505	 0.16241507348258466	 0.13413162112463795	 1973.97163236262	 1834.6314175364942	 1707.143035818957	 1619.8859077052725	 1543.727849685744	 1488.9611075472055	 1434.9889898775266	 1157.4338181129954	 1087.945076122445	 895.3824401731163	 1.816870519412494E-6	 3.699390858203506E-6	 4.346413937653613E-6	 5.65056422562872E-6	 4.892312502361424E-6	 4.280899325342767E-6	 4.826614293213758E-6	 4.231898116654344E-6	 4.614572403855872E-6	 7.987878007929011E-6	 1.9449466623823115	 2.272553342138451	 2.631553782373038	 2.9821156621068727	 3.329966260508756	 3.6152441348722606	 3.948337199819324	 4.353734685718738	 4.721881117383263	 5.14033410764729	 1.4572312496827137E-5	 3.194909669894284E-5	 4.0363915100822626E-5	 5.532717216718598E-5	 5.0283735606572074E-5	 4.562489224353141E-5	 5.335653461731832E-5	 5.780847362250924E-5	 6.714965329282331E-5	 1.4266825195942493E-4	 430.5112669589903	 102.07920740891993	 24.625568813049743	 8.759498994443529	 7.341511142525149	 227.39222193267025	 16088.610442584093	 324237.37616696564	 367359.46172920556	 529566.612245612	 0.2787297172322421	 0.0	 4.652140919576998E-5	 4.0363915100822626E-5	 5.532717216718598E-5	 5.0283735606572074E-5	 4.562489224353141E-5	 5.335653461731832E-5	 5.780847362250924E-5	 6.714965329282331E-5	 1.4266825195942493E-4	 
18.52	 0.002589081972968229	 4.6518469542693874E-5	 4.651846954269394E-5	 1334.8053321564269	 44.379442194400006	 45.636368549444434	 7657.560799144378	 0.6720695804058607	 0.6703588941143255	 311.436611921913	 0.7271873128152831	 0.0	 0.0	 0.0	 5.59104037805958E-4	 5.591040378059528E-4	 0.004688571899097438	 0.004661804777189582	 0.0026036629936276867	 0.0018983327264088246	 9.89474926482714E-4	 0.00230230460746661	 0.13563422409938575	 0.2295193523879746	 0.15816048748899192	 0.1316113644992356	 1972.0149287289146	 1832.7678632391048	 1705.3739624527786	 1618.1842463547828	 1542.0873900317138	 1487.367760679152	 1433.641718466607	 1156.4589991679004	 1086.9052029694146	 894.4224543602206	 1.8236083422412718E-6	 3.7130220466572535E-6	 4.362341309923236E-6	 5.671190775782401E-6	 4.9101116284374875E-6	 4.296441315536271E-6	 4.844726274972637E-6	 4.248250133491241E-6	 4.631879479576658E-6	 8.01689823607549E-6	 1.9449466623823106	 2.272553342138452	 2.631553782373038	 2.9821156621068656	 3.3299662605087583	 3.615244134872274	 3.94833719981932	 4.3537346857187575	 4.721881117383276	 5.140334107647266	 1.4572312496827133E-5	 3.194909669894285E-5	 4.036391510082263E-5	 5.5327172167186E-5	 5.0283735606572074E-5	 4.562489224353137E-5	 5.335653461731832E-5	 5.780847362250924E-5	 6.714965329282331E-5	 1.42668251959425E-4	 424.7944806950065	 100.64554895753473	 24.284353480782773	 8.648072080774826	 7.219764598308869	 223.79315295079454	 15832.68906931129	 323842.9973257281	 367127.4100472342	 529469.3643923209	 0.278729717232241	 0.0	 4.6521409195769985E-5	 4.036391510082263E-5	 5.5327172167186E-5	 5.0283735606572074E-5	 4.562489224353137E-5	 5.335653461731832E-5	 5.780847362250924E-5	 6.714965329282331E-5	 1.42668251959425E-4	 
18.619999999999997	 0.002597858522029138	 4.66903975100186E-5	 4.669039751001858E-5	 1333.4630366483445	 44.16073108640001	 45.42219602639115	 7474.490186500035	 0.6560022982710229	 0.6543070793361747	 311.50221215174014	 0.727340485734015	 0.0	 0.0	 0.0	 5.591040378059577E-4	 5.591040378059528E-4	 0.004658815353724144	 0.004628184102684618	 0.002582527174123106	 0.0018816501507235017	 9.78840662524405E-4	 0.0022415374066309113	 0.13061971594934718	 0.22526104015417658	 0.15402202345548233	 0.12912796386160608	 1970.0559401762519	 1830.9022359256885	 1703.602981683755	 1616.4807813306356	 1540.4452099891053	 1485.7726564127704	 1432.285090085217	 1155.4765422978733	 1085.8588295498578	 893.4598661985348	 1.8303840434772661E-6	 3.7267296081656022E-6	 4.378357624586137E-6	 5.69193221682862E-6	 4.928009659039711E-6	 4.312069282523122E-6	 4.862916590266948E-6	 4.2646729276707634E-6	 4.649261409965338E-6	 8.046064147495081E-6	 1.9449466623823106	 2.2725533421384503	 2.631553782373038	 2.982115662106864	 3.3299662605087583	 3.6152441348722677	 3.948337199819322	 4.353734685718753	 4.721881117383243	 5.140334107647272	 1.4572312496827135E-5	 3.194909669894285E-5	 4.036391510082265E-5	 5.5327172167185985E-5	 5.02837356065721E-5	 4.5624892243531414E-5	 5.335653461731829E-5	 5.780847362250928E-5	 6.714965329282322E-5	 1.4266825195942482E-4	 419.1384938083979	 99.22930046807345	 23.94771492599237	 8.538189767517668	 7.101574187809108	 220.30816263159284	 15586.302541018424	 323455.9404537633	 366901.40960718296	 529373.9055494881	 0.27872971723224077	 0.0	 4.6521409195769985E-5	 4.036391510082265E-5	 5.5327172167185985E-5	 5.02837356065721E-5	 4.5624892243531414E-5	 5.335653461731829E-5	 5.780847362250928E-5	 6.714965329282322E-5	 1.4266825195942482E-4	 
18.72	 0.0026066350710900474	 4.686319723796507E-5	 4.686319723796503E-5	 1332.1170709063213	 43.942395963200006	 45.20862355310599	 7296.2787246962525	 0.6403614818936504	 0.6386835033355139	 311.5662482999295	 0.7274900066083833	 0.0	 0.0	 0.0	 5.591040378059577E-4	 5.591040378059528E-4	 0.00462886030905274	 0.004594424751164783	 0.0025614650065797218	 0.0018649715159968496	 9.682482358197575E-4	 0.002182982278968737	 0.12582690094647297	 0.22105633445459463	 0.14999595982693847	 0.12668133456806174	 1968.0947657714087	 1829.0346300631536	 1701.8301834590015	 1614.7755989692785	 1538.8013928553905	 1484.1758797329549	 1430.9195246175448	 1154.4865936711883	 1084.8061604800857	 892.4947507531278	 1.8371975433373104E-6	 3.740513377944293E-6	 4.39446268540693E-6	 5.712788290076971E-6	 4.9460063678389985E-6	 4.327783033930822E-6	 4.881185804590347E-6	 4.281166371685436E-6	 4.666718349963046E-6	 8.07537541319087E-6	 1.9449466623823115	 2.2725533421384494	 2.6315537823730435	 2.9821156621068616	 3.329966260508761	 3.6152441348722633	 3.9483371998193166	 4.3537346857187655	 4.7218811173832504	 5.140334107647282	 1.4572312496827145E-5	 3.1949096698942855E-5	 4.036391510082265E-5	 5.532717216718603E-5	 5.0283735606572135E-5	 4.5624892243531414E-5	 5.335653461731829E-5	 5.7808473622509273E-5	 6.714965329282326E-5	 1.4266825195942472E-4	 413.5431911837937	 97.8303859731666	 23.61558474533525	 8.429835006897163	 6.986807995533141	 216.93269807779012	 15349.027317825108	 323076.11374433665	 366681.2976721862	 529280.2101004214	 0.27872971723224194	 0.0	 4.652140919577E-5	 4.036391510082265E-5	 5.532717216718603E-5	 5.0283735606572135E-5	 4.5624892243531414E-5	 5.335653461731829E-5	 5.7808473622509273E-5	 6.714965329282326E-5	 1.4266825195942472E-4	 
18.819999999999997	 0.0026154116201509564	 4.7036867868006445E-5	 4.703686786800642E-5	 1330.7675660656103	 43.72556477920002	 44.99566175496861	 7122.775172075461	 0.6251338574754661	 0.6234747592188142	 311.62876168567703	 0.7276359719164317	 0.0	 0.0	 0.0	 5.59104037805958E-4	 5.591040378059528E-4	 0.004598720422566149	 0.004560540496630905	 0.0025402749593672613	 0.0018482645345718753	 9.577579408004411E-4	 0.0021265361668199034	 0.12124656907188225	 0.21690543421966524	 0.14607839619216634	 0.12427136347099578	 1966.131503049642	 1827.1651386308108	 1700.0556558696712	 1613.0687841687236	 1537.1560206890322	 1482.5775141368244	 1429.5454265791282	 1153.4892986790576	 1083.7473945206139	 891.5271821871906	 1.8440487635187588E-6	 3.7543731942012838E-6	 4.410656298915107E-6	 5.733758741253183E-6	 4.964101532655439E-6	 4.343582380472141E-6	 4.899534457950797E-6	 4.297730343813966E-6	 4.684250443991364E-6	 8.104831711234383E-6	 1.9449466623823104	 2.272553342138448	 2.6315537823730413	 2.9821156621068625	 3.3299662605087685	 3.6152441348722557	 3.948337199819317	 4.353734685718758	 4.721881117383239	 5.140334107647285	 1.4572312496827147E-5	 3.194909669894287E-5	 4.036391510082265E-5	 5.532717216718602E-5	 5.0283735606572155E-5	 4.562489224353142E-5	 5.3356534617318306E-5	 5.780847362250931E-5	 6.714965329282328E-5	 1.4266825195942477E-4	 408.00843922237846	 96.44872485438859	 23.28796322442804	 8.323000961577073	 6.875332381220811	 213.66242481780895	 15120.458395617077	 322703.4245072446	 366466.91645155026	 529188.2524919107	 0.2787297172322419	 0.0	 4.652140919577001E-5	 4.036391510082265E-5	 5.532717216718602E-5	 5.0283735606572155E-5	 4.562489224353142E-5	 5.3356534617318306E-5	 5.780847362250931E-5	 6.714965329282328E-5	 1.4266825195942477E-4	 
18.919999999999998	 0.002624188169211866	 4.721140853735913E-5	 4.721140853735912E-5	 1329.414649224947	 43.50873359520002	 44.78332089011194	 6953.773409916339	 0.6103013349057697	 0.6086625020608307	 311.6897918191676	 0.7277784739122629	 0.0	 0.0	 0.0	 5.59104037805958E-4	 5.591040378059528E-4	 0.004568408523220047	 0.0045265444080233586	 0.0025189981944562234	 0.001831552537963077	 9.47345855126791E-4	 0.002072101771117829	 0.11686406476824729	 0.21280856079009425	 0.14226584602987202	 0.12189791202764866	 1964.166247750688	 1825.2938528726718	 1698.279485415837	 1611.3604202500749	 1535.5091739529153	 1480.9776414331645	 1428.1631765540255	 1152.484801803031	 1082.6827249320381	 890.5572336105697	 1.8509376281354878E-6	 3.768308900034965E-6	 4.426938277464374E-6	 5.754843323553188E-6	 4.9822949376145456E-6	 4.359467138126945E-6	 4.917963041102445E-6	 4.314364730501907E-6	 4.701857830207848E-6	 8.134432730617417E-6	 1.9449466623823104	 2.2725533421384463	 2.6315537823730435	 2.982115662106874	 3.329966260508772	 3.6152441348722584	 3.948337199819318	 4.353734685718755	 4.721881117383224	 5.140334107647275	 1.4572312496827147E-5	 3.1949096698942855E-5	 4.036391510082265E-5	 5.532717216718602E-5	 5.028373560657215E-5	 4.562489224353144E-5	 5.335653461731827E-5	 5.780847362250927E-5	 6.714965329282327E-5	 1.4266825195942477E-4	 402.53408594805404	 95.08423203188156	 22.96483336221219	 8.217675701358388	 6.767023795461115	 210.49321463606745	 14900.21730444176	 322337.7798854106	 366258.11328799004	 529098.0072512942	 0.2787297172322401	 0.0	 4.652140919577E-5	 4.036391510082265E-5	 5.532717216718602E-5	 5.028373560657215E-5	 4.562489224353144E-5	 5.335653461731827E-5	 5.780847362250927E-5	 6.714965329282327E-5	 1.4266825195942477E-4	 
19.02	 0.0026329647182727752	 4.738681837898804E-5	 4.738681837898807E-5	 1328.0584447995323	 43.293284818800004	 44.571610894628954	 6789.147571288382	 0.5958528674116537	 0.5942356090229042	 311.74937710590876	 0.7279176022706187	 0.0	 0.0	 0.0	 5.591040378059582E-4	 5.591040378059528E-4	 0.004537937512898438	 0.004492449182125213	 0.0024980379286632104	 0.0018148403252205014	 9.370140576336894E-4	 0.002019586916404137	 0.11267142280962261	 0.20876593459853157	 0.1385549501395289	 0.11956069394102542	 1962.1990942065024	 1823.4208626642524	 1696.5017580932415	 1609.650589265559	 1533.8609318838287	 1479.3763420689475	 1426.7731417678237	 1151.4732468411987	 1081.6123398601283	 889.5849771925757	 1.8578640624644228E-6	 3.7823203408937306E-6	 4.443308437603279E-6	 5.776041793744898E-6	 5.00058636992902E-6	 4.375437125272936E-6	 4.936472022525919E-6	 4.331069423544958E-6	 4.719540637816105E-6	 8.164178165192802E-6	 1.9449466623823115	 2.2725533421384463	 2.6315537823730457	 2.982115662106874	 3.3299662605087748	 3.615244134872258	 3.948337199819334	 4.353734685718732	 4.7218811173832185	 5.140334107647274	 1.4572312496827142E-5	 3.1949096698942855E-5	 4.036391510082271E-5	 5.5327172167186006E-5	 5.0283735606572176E-5	 4.562489224353147E-5	 5.335653461731828E-5	 5.780847362250928E-5	 6.714965329282333E-5	 1.4266825195942482E-4	 397.1199619032904	 93.73681812230002	 22.64606301538969	 8.113847272041719	 6.661763360279428	 207.42113408570594	 14687.941604054538	 321979.0865107955	 366054.74043997837	 529009.4490147779	 0.2787297172322393	 0.0	 4.652140919577E-5	 4.036391510082271E-5	 5.5327172167186006E-5	 5.0283735606572176E-5	 4.562489224353147E-5	 5.335653461731828E-5	 5.780847362250928E-5	 6.714965329282333E-5	 1.4266825195942482E-4	 
19.119999999999997	 0.0026417412673336842	 4.756309652161232E-5	 4.756309652161231E-5	 1326.6990740708218	 43.0784285028	 44.36054137602166	 6628.746013599151	 0.5817751460065957	 0.5801805998095104	 311.80755462050945	 0.7280534435586666	 0.0	 0.0	 0.0	 5.59104037805958E-4	 5.591040378059528E-4	 0.004507319705890911	 0.0044582669705162115	 0.002476748068870327	 0.0017981327727634169	 9.267542344426616E-4	 0.001968904859461773	 0.10865892358073559	 0.2047776618023356	 0.13494256874800215	 0.11725986526357701	 1960.2301352345605	 1821.5462564122074	 1694.7225571547212	 1607.9393719064713	 1532.211372384787	 1477.7736950506755	 1425.3756732977806	 1150.4547767006525	 1080.536422555283	 888.6104843759375	 1.8648279933240269E-6	 3.796407365341836E-6	 4.45976659717329E-6	 5.797353913321504E-6	 5.018975620854212E-6	 4.391492163565986E-6	 4.955061840729797E-6	 4.34784432053611E-6	 4.737298989018232E-6	 8.194067717747311E-6	 1.9449466623823117	 2.2725533421384467	 2.631553782373052	 2.9821156621068696	 3.329966260508777	 3.615244134872259	 3.9483371998193584	 4.35373468571873	 4.721881117383219	 5.1403341076471625	 1.4572312496827145E-5	 3.194909669894286E-5	 4.0363915100822714E-5	 5.532717216718604E-5	 5.0283735606572155E-5	 4.5624892243531475E-5	 5.33565346173183E-5	 5.78084736225093E-5	 6.714965329282334E-5	 1.4266825195942463E-4	 391.76588106429966	 92.40638974415756	 22.331719717345496	 8.01150359062806	 6.55943863323893	 204.44243373043798	 14483.287508543552	 321627.25093350065	 365856.65473526163	 528922.5525136903	 0.2787297172322301	 0.0	 4.6521409195770005E-5	 4.0363915100822714E-5	 5.532717216718604E-5	 5.0283735606572155E-5	 4.5624892243531475E-5	 5.33565346173183E-5	 5.78084736225093E-5	 6.714965329282334E-5	 1.4266825195942463E-4	 
