Kurbelwinkel [°KW]	Zeit [s n. Rechenbeginn]	Brennraumvolumen [m3]	p_mitWandwärmeverlust [Pa]	p_Reale Ladung [Pa]	p_Verbrennungslage [Pa]	p_HC_CO [Pa]	p_realer Brennverlauf [Pa]
129.0	 0.02465801658412647	 4.249908722764151E-4	 181255.97474534667	 204284.98581442726	 207029.56535258415	 206596.76017575237	 218077.06476630352	 
129.10000000000002	 0.024666403664597263	 4.2524128986782866E-4	 180967.79364124758	 204133.16412102027	 206875.78194974535	 206443.29022619384	 217777.68596633352	 
129.20000000000005	 0.024674790745068054	 4.254912443069272E-4	 180715.55519431556	 203981.82354997064	 206722.4858442198	 206290.3065855266	 217513.35951472362	 
129.3	 0.024683177825538846	 4.257407353562081E-4	 180463.89861144888	 203830.96274928618	 206569.67566690076	 206137.80788739293	 217249.6683796414	 
129.40000000000003	 0.024691564906009638	 4.259897627797722E-4	 180240.84069946824	 203680.58037249674	 206417.35005427295	 205985.79277101546	 217013.87765473724	 
129.50000000000006	 0.02469995198648043	 4.2623832634331577E-4	 180046.3298618005	 203530.6750786314	 206265.5076483893	 205834.25988117387	 216805.93781899562	 
129.60000000000008	 0.02470833906695122	 4.264864258141264E-4	 179852.3274137992	 203381.24553219546	 206114.14709684777	 205683.20786818184	 216598.56322318994	 
129.70000000000005	 0.02471672614742201	 4.2673406096107615E-4	 179693.40549113558	 203232.29040314775	 205963.26705276832	 205532.635387864	 216425.3952674593	 
129.8	 0.024725113227892802	 4.2698123155461576E-4	 179569.49538485802	 203083.80836687802	 205812.86617476997	 205382.54110153313	 216286.37016752124	 
129.90000000000003	 0.024733500308363594	 4.2722793736676886E-4	 179445.99768752014	 202935.79810418407	 205662.9431269478	 205232.9236759671	 216147.8216637506	 
130.00000000000006	 0.024741887388834385	 4.274741781711261E-4	 179345.16918060512	 202788.2583012498	 205513.49657885055	 205083.78178338657	 216031.40680968759	 
130.10000000000002	 0.024750274469305177	 4.277199537428383E-4	 179266.96208313562	 202641.1876496226	 205364.5252054579	 204935.11410143226	 215937.0823212653	 
130.20000000000005	 0.02475866154977597	 4.279652638586123E-4	 179189.10069260758	 202494.58484619122	 205216.02768715788	 204786.9193131425	 215843.17410764372	 
130.30000000000007	 0.02476704863024676	 4.2821010829670303E-4	 179111.58416511802	 202348.44859316372	 205068.00270972465	 204639.19610693102	 215749.68116983547	 
130.40000000000003	 0.02477543571071755	 4.284544868369089E-4	 179034.4116603815	 202202.77759804542	 204920.4489642962	 204491.94317656461	 215656.60251313064	 
130.5	 0.02478382279118834	 4.2869839926056524E-4	 178919.9066501609	 202057.57057361715	 204773.3651473523	 204345.15922114125	 215527.27553106577	 
130.60000000000002	 0.024792209871659133	 4.2894184535053926E-4	 178768.14466237644	 201912.82623791325	 204626.74996069225	 204198.84294506774	 215361.76842603082	 
130.70000000000005	 0.024800596952129925	 4.291848248912224E-4	 178616.82786417703	 201768.5433142003	 204480.60211141326	 204052.99305803832	 215196.76570908335	 
130.80000000000007	 0.024808984032600716	 4.29427337668526E-4	 178465.95495821966	 201624.72053095535	 204334.9203118885	 203907.6082750126	 215032.26596209404	 
130.90000000000003	 0.02481737111307151	 4.2966938346987465E-4	 178315.52465242601	 201481.35662184458	 204189.70327974544	 203762.687316194	 214868.26777267625	 
131.00000000000006	 0.0248257581935423	 4.2991096208420043E-4	 178120.84324633633	 201338.45032570194	 204044.9497378443	 203618.22890700825	 214661.2855453184	 
131.10000000000002	 0.02483414527401309	 4.301520733019366E-4	 177881.98805748584	 201196.000386508	 203900.6584142565	 203474.23177808194	 214411.39210078036	 
131.20000000000005	 0.02484253235448388	 4.303927169150127E-4	 177643.6786050075	 201054.00555336892	 203756.8280422435	 203330.69466522126	 214162.09592947966	 
131.3	 0.024850919434954672	 4.30632892716847E-4	 177405.91306573225	 200912.46458049514	 203613.45736023522	 203187.61630939058	 213913.39512886535	 
131.40000000000003	 0.024859306515425464	 4.3087260050234235E-4	 177120.74824176292	 200771.37622718103	 203470.5451118093	 203044.99545669171	 213618.65319852743	 
131.50000000000006	 0.024867693595896256	 4.311118400678788E-4	 176822.6436338796	 200630.7392577837	 203328.09004566984	 202902.83085834267	 213311.389478134	 
131.60000000000002	 0.024876080676367048	 4.313506112113081E-4	 176559.51583837814	 200490.55244170246	 203186.0909156265	 202761.12127065682	 213038.21172391257	 
131.70000000000005	 0.02488446775683784	 4.3158891373194883E-4	 176296.95326878864	 200350.81455335836	 203044.54648057368	 202619.8654550222	 212765.64944621973	 
131.8	 0.024892854837308628	 4.3182674743057843E-4	 176034.95396411026	 200211.52437217356	 202903.4555044699	 202479.06217788075	 212493.7006219606	 
131.90000000000003	 0.02490124191777942	 4.3206411210942945E-4	 175794.3295955132	 200072.68068255117	 202762.8167563171	 202338.71021070785	 212242.60275111347	 
132.00000000000006	 0.02490962899825021	 4.323010075721819E-4	 175602.20106634975	 199934.2822738547	 202622.62901014005	 202198.80832999165	 212038.727366083	 
132.10000000000002	 0.024918016078721003	 4.3253743362395823E-4	 175437.69482227063	 199796.3279403883	 202482.89104496624	 202059.355317213	 211861.77828861657	 
132.20000000000005	 0.024926403159191795	 4.327733900713177E-4	 175319.5191780883	 199658.81648137642	 202343.60164480534	 201920.349958825	 211729.9460842356	 
132.30000000000007	 0.024934790239662587	 4.3300887672224924E-4	 175247.58493943635	 199521.74670094406	 202204.75959862914	 201781.79104623297	 211643.14953419866	 
132.40000000000003	 0.02494317732013338	 4.3324389338616657E-4	 175175.97730833077	 199385.1174080968	 202066.36370035136	 201643.6773757743	 211556.74700890775	 
132.5	 0.024951564400604167	 4.334784398739027E-4	 175156.09082334663	 199248.92741670107	 201928.41274880772	 201506.00774869855	 211520.7126718722	 
132.60000000000002	 0.02495995148107496	 4.337125159977024E-4	 175187.81170102366	 199113.17554546468	 201790.90554773615	 201368.78097114764	 211534.94739105453	 
132.70000000000005	 0.02496833856154575	 4.3394612157121804E-4	 175219.7037968865	 198977.8606179169	 201653.84090575672	 201231.99585413598	 211549.44142680574	 
132.8	 0.024976725642016542	 4.3417925640950233E-4	 175251.76703399693	 198842.9814623895	 201517.21763635232	 201095.651213531	 211564.19449653098	 
132.90000000000003	 0.024985112722487334	 4.3441192032900354E-4	 175284.00133617403	 198708.53691199707	 201381.03455784888	 200959.7458700335	 211579.20631936126	 
133.00000000000006	 0.024993499802958126	 4.346441131475585E-4	 175316.4066279941	 198574.52580461794	 201245.29049339588	 200824.27864915828	 211594.47661614968	 
133.10000000000008	 0.025001886883428918	 4.348758346843881E-4	 175348.98283479098	 198440.94698287494	 201109.984270947	 200689.24838121465	 211610.00510946786	 
133.20000000000005	 0.025010273963899706	 4.3510708476008974E-4	 175341.71972793466	 198307.79929411638	 200975.11472324087	 200554.65390128735	 211586.87539145938	 
133.3	 0.025018661044370498	 4.353378631966329E-4	 175294.70520749383	 198175.08159039717	 200840.6806877819	 200420.49404921738	 211525.1632321413	 
133.40000000000003	 0.02502704812484129	 4.355681698173531E-4	 175247.98052500575	 198042.79272845972	 200706.6810068209	 200286.76766958268	 211463.81061085642	 
133.50000000000006	 0.02503543520531208	 4.357980044469445E-4	 175201.54507531459	 197910.93156971555	 200573.1145273366	 200153.4736116796	 211402.81677650532	 
133.60000000000002	 0.025043822285782873	 4.3602736691145604E-4	 175155.3982559967	 197779.49698022637	 200439.98010101635	 200020.61072950377	 211342.18098136762	 
133.70000000000005	 0.025052209366253665	 4.3625625703828464E-4	 175062.07558066386	 197648.4878306855	 200307.27658423744	 199888.17788173133	 211235.73418419014	 
133.80000000000007	 0.025060596446724457	 4.3648467465616904E-4	 174921.66713145602	 197517.90299639959	 200175.00283804841	 199756.1739317004	 211083.55695785428	 
133.90000000000003	 0.025068983527195245	 4.367126195951844E-4	 174781.66865468668	 197387.74135727	 200043.15772815043	 199624.5977473924	 210931.84490134852	 
134.0	 0.025077370607666037	 4.369400916867365E-4	 174577.0188398177	 197258.00179777472	 199911.74012487882	 199493.4482014136	 210717.31791264482	 
134.10000000000002	 0.02508575768813683	 4.371670907635563E-4	 174307.81762438855	 197128.68320694988	 199780.7489031844	 199362.7241709766	 210440.07142633476	 
134.20000000000005	 0.02509414476860762	 4.373936166596924E-4	 174059.61632599877	 196999.78447837202	 199650.1829426155	 199232.42453788235	 210183.30912917282	 
134.30000000000007	 0.025102531849078413	 4.376196692105072E-4	 173832.3842568995	 196871.30451013983	 199520.0411272995	 199102.54818850165	 209947.00060316015	 
134.40000000000003	 0.025110918929549204	 4.378452482526698E-4	 173542.95705451752	 196743.24220485627	 199390.3223459248	 198973.09401375716	 209650.2777692169	 
134.50000000000006	 0.025119306010019996	 4.3807035362415127E-4	 173223.30973556134	 196615.59646961075	 199261.02549172263	 198844.0609091054	 209324.23293887655	 
134.60000000000002	 0.025127693090490785	 4.382949851642171E-4	 172936.1291559579	 196488.36621596137	 199132.1494624492	 198715.44777451875	 209029.81699831612	 
134.70000000000005	 0.025136080170961576	 4.385191427134236E-4	 172649.50173086132	 196361.5503599174	 199003.6931603678	 198587.2535144677	 208736.00130544792	 
134.8	 0.025144467251432368	 4.387428261136101E-4	 172363.42544422657	 196235.14782192136	 198875.65549223093	 198459.47703790292	 208442.78382037717	 
134.90000000000003	 0.02515285433190316	 4.389660352078944E-4	 172100.8833892535	 196109.157526832	 198748.03536926277	 198332.11725823788	 208172.50325790438	 
135.00000000000006	 0.025161241412373952	 4.391887698406663E-4	 171861.84341150135	 195983.5784039066	 198620.83170714145	 198205.17309333108	 207925.12721133794	 
135.10000000000002	 0.025169628492844744	 4.394110298575824E-4	 171652.05848009855	 195858.4093867838	 198494.0434259816	 198078.64346546863	 207706.24437234655	 
135.20000000000005	 0.025178015573315535	 4.3963281510555935E-4	 171471.4847963771	 195733.64941346637	 198367.66945031684	 197952.52730134685	 207515.81234954434	 
135.3	 0.025186402653786324	 4.3985412543276925E-4	 171291.35416331442	 195609.29742630402	 198241.70870908257	 197826.823532055	 207325.87329369248	 
135.40000000000003	 0.025194789734257116	 4.400749606886332E-4	 171164.2765758608	 195485.35237197648	 198116.16013559865	 197701.531093058	 207187.55120752734	 
135.50000000000006	 0.025203176814727907	 4.402953207238154E-4	 171090.16086147825	 195361.81320147635	 197991.0226675521	 197576.6489241793	 207100.7626035545	 
135.60000000000002	 0.0252115638951987	 4.4051520539021736E-4	 171016.36198258327	 195238.67887009247	 197866.29524698033	 197452.1759695839	 207014.35228298602	 
135.70000000000005	 0.02521995097566949	 4.407346145409734E-4	 170968.40877063732	 195115.948337393	 197741.97682025388	 197328.11117776143	 206953.12832890285	 
135.80000000000007	 0.025228338056140283	 4.409535480304429E-4	 170946.25092975618	 194993.62056720877	 197618.06633805964	 197204.4535015091	 206917.04647533948	 
135.90000000000003	 0.025236725136611075	 4.4117200571420535E-4	 170924.34048411142	 194871.6945276166	 197494.562755384	 197081.20189791507	 206881.2819910951	 
136.0	 0.025245112217081863	 4.413899874490555E-4	 170902.67700678727	 194750.16919092287	 197371.46503149607	 196958.35532834174	 206845.83430739157	 
136.10000000000002	 0.025253499297552655	 4.416074930929967E-4	 170881.2600729697	 194629.043533647	 197248.77212993123	 196835.91275840907	 206810.70285820196	 
136.20000000000005	 0.025261886378023447	 4.418245225052351E-4	 170860.0892599399	 194508.316536505	 197126.48301847413	 196713.87315797797	 206775.88708024178	 
136.3	 0.02527027345849424	 4.420410755461743E-4	 170795.9873147476	 194387.98718439348	 197004.59666914272	 196592.23550113407	 206699.42346294655	 
136.40000000000003	 0.02527866053896503	 4.422571520774094E-4	 170689.03408645955	 194268.05446637317	 196883.1120581715	 196470.9987661712	 206581.38227837512	 
136.50000000000006	 0.025287047619435822	 4.4247275196172175E-4	 170610.76405875574	 194148.51737565288	 196762.0281659954	 196350.1619355751	 206491.28243615283	 
136.60000000000008	 0.025295434699906614	 4.426878750630722E-4	 170528.47182717724	 194029.37490957355	 196641.34397723337	 196229.72399600732	 206397.34279807474	 
136.70000000000005	 0.025303821780377402	 4.429025212465966E-4	 170413.86712270536	 193910.62606959217	 196521.05848067236	 196109.68393828892	 206272.06651807885	 
136.8	 0.025312208860848194	 4.4311669037859936E-4	 170299.62366237203	 193792.26986126602	 196401.17066925124	 195990.04075738468	 206147.2055012112	 
136.90000000000003	 0.025320595941318986	 4.4333038232654827E-4	 170136.51187327446	 193674.30529423672	 196281.6795400446	 195870.7934523868	 205974.91816190796	 
137.00000000000006	 0.025328983021789778	 4.4354359695906813E-4	 169924.60532927775	 193556.7313822147	 196162.5840942472	 195751.94102649938	 205755.27322245575	 
137.10000000000002	 0.02533737010226057	 4.4375633414593543E-4	 169743.9768386395	 193439.54714296342	 196043.88333715787	 195633.48248702238	 205566.08010006585	 
137.20000000000005	 0.02534575718273136	 4.439685937580731E-4	 169594.58036060812	 193322.75159828394	 195925.57627816385	 195515.41684533603	 205407.2949718668	 
137.30000000000007	 0.025354144263202153	 4.4418037566754424E-4	 169401.8859195955	 193206.3437739993	 195807.66193072507	 195397.7431168851	 205206.501122867	 
137.40000000000003	 0.02536253134367294	 4.443916797475465E-4	 169165.95337811788	 193090.32269993922	 195690.13931235863	 195280.4603211634	 204963.75580723412	 
137.5	 0.025370918424143733	 4.4460250587240706E-4	 168968.83015672976	 192974.68740992478	 195573.00744462328	 195163.5674816983	 204758.77277908393	 
137.60000000000002	 0.025379305504614525	 4.4481285391757624E-4	 168810.46217107985	 192859.436941753	 195456.2653531038	 195047.0636260351	 204591.49985001786	 
137.70000000000005	 0.025387692585085317	 4.450227237596222E-4	 168609.00660289582	 192744.57033718194	 195339.91206739596	 194930.9477857221	 204382.43002236777	 
137.80000000000007	 0.02539607966555611	 4.452321152762252E-4	 168394.19432343676	 192630.0866419154	 195223.94662109096	 194815.2189962951	 204160.44267273133	 
137.90000000000003	 0.0254044667460269	 4.4544102834617196E-4	 168209.49712481035	 192515.98490558806	 195108.3680517604	 194699.87629726224	 203967.7664524506	 
138.00000000000006	 0.025412853826497692	 4.456494628493508E-4	 168025.22564492136	 192402.26418175036	 194993.17540094102	 194584.91873208893	 203775.56252562013	 
138.10000000000002	 0.02542124090696848	 4.458574186667444E-4	 167868.240463092	 192288.92352785377	 194878.36771411978	 194470.34534818286	 203609.91912562907	 
138.20000000000005	 0.025429627987439272	 4.460648956804262E-4	 167738.50098249246	 192175.96200523595	 194763.94404071884	 194356.15519687903	 203470.7981514783	 
138.3	 0.025438015067910064	 4.462718937735527E-4	 167609.12974547764	 192063.37867910598	 194649.90343408045	 194242.34733342475	 203332.09593138684	 
138.40000000000003	 0.025446402148380856	 4.464784128303605E-4	 167480.1257545406	 191951.17261852985	 194536.2449514525	 194128.9208169651	 203193.81138216465	 
138.50000000000006	 0.025454789228851648	 4.4668445273615736E-4	 167392.63930231112	 191839.3428964158	 194422.96765397352	 194015.87471052803	 203095.9082588836	 
138.60000000000002	 0.02546317630932244	 4.468900133773195E-4	 167346.60079358646	 191727.88858949978	 194310.07060665806	 193903.2080810097	 203038.324256891	 
138.70000000000005	 0.02547156338979323	 4.470950946412854E-4	 167300.833284802	 191616.80877833115	 194197.55287838206	 193790.91999916005	 202981.0723596511	 
138.8	 0.02547995047026402	 4.4729969641654885E-4	 167211.50806863134	 191506.1025472582	 194085.4135418684	 193679.0095395681	 202881.58636022985	 
138.90000000000003	 0.02548833755073481	 4.475038185926552E-4	 167103.33751767807	 191395.768984414	 193973.65167367234	 193567.47578064774	 202763.86024789175	 
139.00000000000006	 0.025496724631205604	 4.4770746106019473E-4	 167020.1363076343	 191285.80718170197	 193862.2663541672	 193456.31780462313	 202670.4459725287	 
139.10000000000002	 0.025505111711676395	 4.4791062371079713E-4	 166937.24861466596	 191176.21623478207	 193751.25666753	 193345.53469751467	 202577.40011356107	 
139.20000000000005	 0.025513498792147187	 4.4811330643712696E-4	 166805.2850479931	 191066.99524305647	 193640.6217017273	 193235.12554912458	 202436.75866321792	 
139.30000000000007	 0.02552188587261798	 4.48315509132877E-4	 166646.64789123664	 190958.1433096557	 193530.360548501	 193125.0894530229	 202270.2722638524	 
139.40000000000003	 0.02553027295308877	 4.4851723169276345E-4	 166510.72056823946	 190849.6595414246	 193420.47230335415	 193015.42550653336	 202125.89739241352	 
139.5	 0.02553866003355956	 4.4871847401251985E-4	 166342.35994711414	 190741.5430489086	 193310.9560655371	 192906.13281071934	 201950.0879195018	 
139.60000000000002	 0.02554704711403035	 4.489192359888926E-4	 166141.60930805534	 190633.79294633993	 193201.81093803336	 192797.21047037008	 201742.88465887736	 
139.70000000000005	 0.025555434194501143	 4.4911951751963413E-4	 165941.2847449015	 190526.40835162366	 193093.03602754578	 192688.6575939866	 201536.1517356673	 
139.8	 0.025563821274971935	 4.4931931850349826E-4	 165741.38491032488	 190419.3883863244	 192984.63044448284	 192580.47329376813	 201329.8877517676	 
139.90000000000003	 0.025572208355442726	 4.495186388402353E-4	 165541.90846196932	 190312.73217565252	 192876.59330294476	 192472.6566855983	 201124.09131430162	 
140.00000000000006	 0.025580595435913518	 4.49717478430585E-4	 165311.79903690238	 190206.43884845072	 192768.9237207099	 192365.2068890315	 200888.61427364466	 
140.10000000000008	 0.02558898251638431	 4.499158371762727E-4	 165078.13240110964	 190100.50753718056	 192661.62081922113	 192258.12302727927	 200649.73961855756	 
140.20000000000005	 0.0255973695968551	 4.501137149800024E-4	 164871.94543407892	 189994.93737790902	 192554.6837235723	 192151.4042271968	 200437.59478991735	 
140.3	 0.02560575667732589	 4.5031111174545334E-4	 164666.1829870506	 189889.72751029537	 192448.11156249474	 192045.04961926956	 200225.91822192594	 
140.40000000000003	 0.025614143757796682	 4.5050802737727234E-4	 164460.84369854405	 189784.87707757764	 192341.90346834384	 191939.0583375997	 200014.70850789695	 
140.50000000000006	 0.025622530838267474	 4.5070446178107016E-4	 164255.92621203762	 189680.3852265598	 192236.05857708582	 191833.42951989308	 199803.9642463507	 
140.60000000000002	 0.025630917918738266	 4.509004148634149E-4	 164085.6681382341	 189576.25110759842	 192130.57602828435	 191728.16230744575	 199626.9096605121	 
140.70000000000005	 0.025639304999209057	 4.510958865318276E-4	 163950.0243560059	 189472.4738745897	 192025.4549650874	 191623.25584513086	 199483.50169001	 
140.80000000000007	 0.02564769207967985	 4.5129087669477583E-4	 163814.7385213365	 189369.05268495643	 191920.6945342141	 191518.7092813856	 199340.4988950605	 
140.90000000000003	 0.025656079160150638	 4.5148538526166887E-4	 163679.80965731893	 189265.98669963525	 191816.29388594162	 191414.52176819812	 199197.9002265906	 
141.0	 0.02566446624062143	 4.516794121428532E-4	 163582.23187402132	 189163.27508306364	 191712.25217409228	 191310.6924610945	 199091.6009474022	 
141.10000000000002	 0.02567285332109222	 4.518729572496053E-4	 163521.94865729916	 189060.9170031671	 191608.56855602041	 191207.2205191258	 199021.55013195737	 
141.20000000000005	 0.025681240401563013	 4.520660204941279E-4	 163461.94387980274	 188958.91163134662	 191505.24219259972	 191104.1051048555	 198951.83322478965	 
141.30000000000007	 0.025689627482033805	 4.522586017895439E-4	 163402.21695610002	 188857.25814246596	 191402.2722482103	 191001.34538434632	 198882.44954616018	 
141.40000000000003	 0.025698014562504597	 4.5245070104989085E-4	 163376.22553100676	 188755.955714839	 191299.657890726	 190898.9405271478	 198845.86337109873	 
141.50000000000006	 0.02570640164297539	 4.526423181901165E-4	 163383.9113901847	 188655.00353021722	 191197.39829150168	 190796.8897062835	 198842.02454928524	 
141.60000000000002	 0.025714788723446177	 4.528334531260727E-4	 163391.79512972268	 188554.40077377736	 191095.4926253606	 190695.19209823842	 198838.45045868924	 
141.70000000000005	 0.02572317580391697	 4.530241057745105E-4	 163348.5417472534	 188454.1466341089	 190993.94007058194	 190593.84688294656	 198785.32604698246	 
141.8	 0.02573156288438776	 4.532142760530747E-4	 163279.64252094825	 188354.2403032017	 190892.73980888812	 190492.85324377826	 198707.37836195607	 
141.90000000000003	 0.025739949964858552	 4.5340396388029856E-4	 163236.42278676407	 188254.68097643382	 190791.89102543262	 190392.21036752805	 198654.41216627412	 
142.00000000000006	 0.025748337045329344	 4.535931691755989E-4	 163193.4607318078	 188155.46785255932	 190691.39290878744	 190291.91744440215	 198601.76063381863	 
142.10000000000002	 0.025756724125800136	 4.5378189185927003E-4	 163116.0238005786	 188056.60013369602	 190591.2446509309	 190191.97366800622	 198515.71968990235	 
142.2	 0.025765111206270924	 4.5397013185247956E-4	 163004.16412598596	 187958.07702531343	 190491.44544723528	 190092.37823533316	 198396.33533128517	 
142.3	 0.025773498286741716	 4.541578890772625E-4	 162892.6322738025	 187859.89773622082	 190391.99449645486	 189993.130346751	 198277.32652000096	 
142.40000000000003	 0.025781885367212508	 4.543451634565161E-4	 162781.42741342046	 187762.0614785551	 190292.89100071345	 189894.2292059906	 198158.692352984	 
142.50000000000006	 0.0257902724476833	 4.545319549139945E-4	 162629.47630894365	 187664.567467769	 190194.13416549275	 189795.6740201339	 198000.580068055	 
142.60000000000002	 0.02579865952815409	 4.5471826337430403E-4	 162436.82917346776	 187567.41492261927	 190095.72319962003	 189697.4639996019	 197803.03673444406	 
142.70000000000005	 0.025807046608624883	 4.5490408876289776E-4	 162244.57629908004	 187470.6030651548	 189997.65731525634	 189599.59835814248	 197605.9299223391	 
142.80000000000007	 0.025815433689095675	 4.550894310060703E-4	 162052.71645373787	 187374.13112070493	 189899.93572788464	 189502.07631281888	 197409.2583593547	 
142.90000000000003	 0.025823820769566463	 4.55274290030952E-4	 161826.85959711374	 187277.99831786775	 189802.55765629795	 189404.89708399776	 197179.66196672482	 
143.0	 0.025832207850037255	 4.554586657655053E-4	 161567.03776853145	 187182.20388849863	 189705.5223225876	 189308.05989533744	 196917.1736288787	 
143.10000000000002	 0.025840594930508047	 4.556425581385182E-4	 161336.70568321948	 187086.74706769836	 189608.82895213147	 189211.56397377624	 196683.34233553757	 
143.20000000000005	 0.02584898201097884	 4.558259670795995E-4	 161135.834474756	 186991.62709380203	 189512.47677358252	 189115.40854952097	 196478.13823646674	 
143.3	 0.02585736909144963	 4.560088925191741E-4	 160935.35764443214	 186896.84320836733	 189416.46501885704	 189019.59285603528	 196273.37034969035	 
143.40000000000003	 0.025865756171920423	 4.5619133438847725E-4	 160735.2739309327	 186802.39465616332	 189320.79292312328	 188924.11613002815	 196069.0373804503	 
143.50000000000006	 0.025874143252391214	 4.563732926195499E-4	 160503.46392868806	 186708.280685159	 189225.45972478983	 188828.9776114425	 195833.9949507308	 
143.60000000000002	 0.025882530332862003	 4.565547671452333E-4	 160279.7507258611	 186614.50054651214	 189130.4646654944	 188734.17654344384	 195606.85590816167	 
143.70000000000005	 0.025890917413332794	 4.567357578991642E-4	 160096.22521889434	 186521.05349455806	 189035.80699009227	 188639.71217240888	 195418.73444588276	 
143.8	 0.025899304493803586	 4.569162648157694E-4	 159913.07672823657	 186427.93878679833	 188941.48594664515	 188545.5837479142	 195231.03201390395	 
143.90000000000003	 0.025907691574274378	 4.5709628783026113E-4	 159768.5596968882	 186335.15568388996	 188847.50078640992	 188451.79052272526	 195080.83282662687	 
144.00000000000006	 0.02591607865474517	 4.5727582687863196E-4	 159662.6275210175	 186242.7034496341	 188753.85076382742	 188358.33175278504	 194968.0930606496	 
144.10000000000002	 0.02592446573521596	 4.5745488189764886E-4	 159557.0067583153	 186150.58135096525	 188660.53513651137	 188265.20669720304	 194855.7113624476	 
144.20000000000005	 0.025932852815686754	 4.5763345282484965E-4	 159480.45547507078	 186058.78865794017	 188567.55316523733	 188172.41461824425	 194771.56452899813	 
144.3	 0.025941239896157542	 4.5781153959853656E-4	 159432.9323474116	 185967.32464372713	 188474.90411393158	 188079.9547813181	 194715.6158894273	 
144.40000000000003	 0.025949626976628334	 4.579891421577723E-4	 159385.66310114317	 185876.1885845951	 188382.58724966034	 187987.82645496764	 194659.97463241953	 
144.5	 0.025958014057099126	 4.581662604423745E-4	 159338.6472538407	 185785.37975990286	 188290.60184261866	 187896.02891085847	 194604.64019228955	 
144.60000000000002	 0.025966401137569917	 4.583428943929108E-4	 159291.88432534426	 185694.89745208845	 188198.94716611982	 187804.56142376814	 194549.61200604	 
144.70000000000005	 0.02597478821804071	 4.585190439506937E-4	 159289.4960841715	 185604.74094665842	 188107.6224965844	 187713.42327157533	 194537.6608885739	 
144.80000000000007	 0.0259831752985115	 4.586947090577762E-4	 159331.40945495613	 185514.9095321773	 188016.6271135296	 187622.61373524906	 194568.72525662964	 
144.90000000000003	 0.025991562378982293	 4.588698896569461E-4	 159325.9786847039	 185425.40250025698	 187925.9602995585	 187532.1320988381	 194553.96571125183	 
145.0	 0.02599994945945308	 4.590445856917216E-4	 159273.28095179552	 185336.21914554632	 187835.62134034952	 187441.97764946037	 194493.44709480557	 
145.10000000000002	 0.026008336539923873	 4.5921879710634616E-4	 159241.57642429965	 185247.35876572065	 187745.60952464587	 187352.14967729241	 194453.3401706426	 
145.20000000000005	 0.026016723620394665	 4.593925238457835E-4	 159230.8329989535	 185158.82066147128	 187655.92414424487	 187262.64747555877	 194433.61733558303	 
145.3	 0.026025110700865457	 4.595657658557126E-4	 159177.2768348359	 185070.60413649544	 187566.5644939877	 187173.47034052172	 194372.4533004103	 
145.40000000000003	 0.02603349778133625	 4.5973852308252354E-4	 159080.96952588335	 184982.70849748576	 187477.5298717489	 187084.61757147082	 194269.90138035722	 
145.50000000000006	 0.02604188486180704	 4.599107954733115E-4	 158984.95961535003	 184895.13305412012	 187388.81957842602	 186996.0884707126	 194167.69302860915	 
145.60000000000008	 0.026050271942277832	 4.6008258297587255E-4	 158889.24640033554	 184807.87711905153	 187300.43291792928	 186907.8823435602	 194065.82747870692	 
145.7	 0.02605865902274862	 4.602538855386985E-4	 158762.0299129238	 184720.94000789794	 187212.36919717139	 186819.9984983232	 193933.47816887527	 
145.8	 0.026067046103219412	 4.6042470311097284E-4	 158603.3463715122	 184634.32103923225	 187124.62772605737	 186732.43624629753	 193770.67844991398	 
145.90000000000003	 0.026075433183690204	 4.6059503564256486E-4	 158445.00790346332	 184548.01953457211	 187037.20781747423	 186645.19490175508	 193608.26515318715	 
146.00000000000006	 0.026083820264160996	 4.607648830840249E-4	 158240.02890120904	 184462.0348183702	 186950.10878728115	 186558.27378193397	 193400.69824424194	 
146.10000000000002	 0.026092207344631788	 4.609342453865805E-4	 158009.8807306654	 184376.36621800408	 186863.32995429923	 186471.6722070283	 193168.78865782026	 
146.20000000000005	 0.02610059442510258	 4.611031225021305E-4	 157801.54583644823	 184291.01306376653	 186776.87064030158	 186385.38950017825	 192958.07109602584	 
146.30000000000007	 0.02610898150557337	 4.612715143832408E-4	 157593.58494304778	 184205.9746888556	 186690.7301700034	 186299.42498746014	 192747.76779449527	 
146.40000000000003	 0.02611736858604416	 4.6143942098313953E-4	 157385.99681412507	 184121.25042936488	 186604.90787105198	 186213.7779978766	 192537.87750206504	 
146.5	 0.02612575566651495	 4.616068422557124E-4	 157200.34139837	 184036.8396242738	 186519.40307401706	 186128.44786334675	 192349.2891211083	 
146.60000000000002	 0.026134142746985743	 4.6177377815549746E-4	 157036.59787589006	 183952.74161543784	 186434.21511238077	 186043.4339186963	 192181.98184116738	 
146.70000000000005	 0.026142529827456535	 4.6194022863768093E-4	 156873.1964901276	 183868.9557475792	 186349.3433225282	 185958.73550164804	 192015.05748391408	 
146.8	 0.026150916907927327	 4.621061936580919E-4	 156710.13623998497	 183785.4813682769	 186264.78704373748	 185874.35195281208	 191848.51501170456	 
146.90000000000003	 0.02615930398839812	 4.622716731731982E-4	 156584.53427020155	 183702.31782795748	 186180.54561817023	 185790.28261567617	 191718.30937555022	 
147.00000000000006	 0.02616769106886891	 4.6243666714010134E-4	 156496.34868557545	 183619.46447988547	 186096.61839086202	 185706.52683659623	 191624.4016866082	 
