Kurbelwinkel [°KW]	Zeit [s n. Rechenbeginn]	pZyl_mess [bar]	pZyl_berech [bar]	pSaug [bar]	pAbg [bar]	T [K]	dQw [J/s]	V [m3]	m [kg]	R [J/kg/K]	mK [kg]	V_motor [m^3]	dm [kg/s]	dmEV [kg/s]	dmAV [kg/s]	dmEV aus Zylinder [kg/s]	Hub_E [m]	Hub_A [m]	alpha_E_vor [-]	alpha_E_rück [-]	alpha_A_vor [-]	alpha_A_rück [-]	dmL [kg/s]	dmL [kg/KW]	mL [kg]	T_Saug [K]	H_Massenbruch	O_Massenbruch	N_Massenbruch	H2_Massenbruch	OH_Massenbruch	CO_Massenbruch	NO_Massenbruch	O2_Massenbruch	H2O_Massenbruch	CO2_Massenbruch	N2_Massenbruch	RON_98_Massenbruch	AGR_intern_LWA_Massenbruch	AGR_extern_LWA_Massenbruch	feuchteLuft_LWA_Massenbruch
224.5	 0.03018041644811883	 1.0578151291113023	 1.0325832505153447	 0.9459956300488166	 1.0278451277885132	 594.2658655524756	 526.334603737297	 4.3946320484100534E-4	 2.7024375813960105E-4	 282.5602965045405	 2.7024375813960105E-4	 4.42189531087058E-4	 -0.011907354079436902	 0.0	 -0.011907354079436902	 0.321535382407287	 0.0	 0.006476180850000001	 1.51709E-4	 3.27929E-4	 0.09146303331079231	 0.10019244623286676	 0.0	 0.0	 0.0	 335.6112792280736	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
225.5	 0.03026367276935502	 1.0602562450935098	 1.0339344465061944	 0.9457493075682052	 1.0288603253474315	 594.3192857601518	 525.4040531688463	 4.372894530904979E-4	 2.6923470840633373E-4	 282.5602965045405	 2.6923470840633373E-4	 4.4001577933634473E-4	 -0.012396202259367132	 0.0	 -0.012396202259367132	 0.321535382407287	 0.0	 0.0065181255900000025	 1.51709E-4	 3.27929E-4	 0.09184201401954045	 0.10068132287347548	 0.0	 0.0	 0.0	 335.6112792280736	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
226.50000000000006	 0.03034692909059121	 1.0627323054266606	 1.0351749354801774	 0.9455859544756898	 1.0294738957910539	 594.3554107619473	 524.3467606667833	 4.350675309226462E-4	 2.681717726501492E-4	 282.5602965045405	 2.681717726501492E-4	 4.3779385716828526E-4	 -0.013205935027625815	 0.0	 -0.013205935027625815	 0.321535382407287	 0.0	 0.006558654720000002	 1.51709E-4	 3.27929E-4	 0.09220820435502339	 0.10115370021855362	 0.0	 0.0	 0.0	 335.6112792280736	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
227.5	 0.030430185411827397	 1.0649233728519745	 1.0361990623025021	 0.9455410226927617	 1.0297083846579083	 594.3583328448941	 523.0814199244678	 4.3279758586135396E-4	 2.6703521118443235E-4	 282.5602965045405	 2.6703521118443235E-4	 4.355239121067835E-4	 -0.014145279898175624	 0.0	 -0.014145279898175624	 0.321535382407287	 0.0	 0.00659776572	 1.51709E-4	 3.27929E-4	 0.09256158154844137	 0.1016095488968586	 0.0	 0.0	 0.0	 335.6112792280736	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
228.5	 0.030513441733063588	 1.0666977332675631	 1.0369735150896031	 0.9456513899037354	 1.0296256900182508	 594.3231254395566	 521.5891609761718	 4.304797789384146E-4	 2.658193878644979E-4	 282.5602965045405	 2.658193878644979E-4	 4.332061051836334E-4	 -0.01510142968106652	 0.0	 -0.01510142968106652	 0.321535382407287	 0.0	 0.0066354536399999995	 1.51709E-4	 3.27929E-4	 0.09290210087536632	 0.10204881121487819	 0.0	 0.0	 0.0	 335.6112792280736	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
229.5	 0.03059669805429978	 1.0681734783772165	 1.0374890741725067	 0.945935278110916	 1.029223328744914	 594.248495878412	 519.8673180029015	 4.281142852966252E-4	 2.645233552180788E-4	 282.5602965045405	 2.645233552180788E-4	 4.308406115416323E-4	 -0.016067744195343812	 0.0	 -0.016067744195343812	 0.321535382407287	 0.0	 0.006671711050000002	 1.51709E-4	 3.27929E-4	 0.09322969520397992	 0.10247140057406777	 0.0	 0.0	 0.0	 335.6112792280736	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
230.5	 0.030679954375535966	 1.06947630028055	 1.0377460450962597	 0.9463851715300367	 1.0285617358700758	 594.1345700171296	 517.9160596086558	 4.257012947967297E-4	 2.6314801458205187E-4	 282.5602965045405	 2.6314801458205187E-4	 4.2842762104152414E-4	 -0.01698463197961268	 0.0	 -0.01698463197961268	 0.321535382407287	 0.0	 0.00670652887	 1.51709E-4	 3.27929E-4	 0.09354428249432106	 0.10287721114471185	 0.0	 0.0	 0.0	 335.6112792280736	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
231.50000000000006	 0.03076321069677216	 1.070717118027541	 1.0377811557787817	 0.9469907160129857	 1.027777926897611	 593.9869434666612	 515.7657726610597	 4.232410126272086E-4	 2.6170106427556976E-4	 282.5602965045405	 2.6170106427556976E-4	 4.259673388717904E-4	 -0.01777230095958975	 0.0	 -0.01777230095958975	 0.321535382407287	 0.0	 0.006739896620000001	 1.51709E-4	 3.27929E-4	 0.09384576805709557	 0.10326612077973811	 0.0	 0.0	 0.0	 335.6112792280736	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
232.5	 0.030846467018008347	 1.0719918647535902	 1.0376492886795325	 0.9477524012843239	 1.0269292968134827	 593.8139222291177	 513.461154322437	 4.2073365991588817E-4	 2.601934368653831E-4	 282.5602965045405	 2.601934368653831E-4	 4.2345998616025746E-4	 -0.018446257028293864	 0.0	 -0.018446257028293864	 0.321535382407287	 0.0	 0.0067718026	 1.51709E-4	 3.27929E-4	 0.0941340461800188	 0.10363799311266299	 0.0	 0.0	 0.0	 335.6112792280736	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
233.5	 0.030929723339244538	 1.0732735301007705	 1.037381545630403	 0.9486697310550847	 1.0259626942074933	 593.6202067865294	 511.026661538482	 4.18179474342286E-4	 2.586314988960304E-4	 282.5602965045405	 2.586314988960304E-4	 4.209058005864434E-4	 -0.019086711714971945	 0.0	 -0.019086711714971945	 0.321535382407287	 0.0	 0.006802234000000002	 1.51709E-4	 3.27929E-4	 0.09440900112169202	 0.10399267883967002	 0.0	 0.0	 0.0	 335.6112792280736	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
234.50000000000006	 0.03101297966048073	 1.074409873956912	 1.0369843160673504	 0.9497412770224483	 1.0248789370575604	 593.4067615254078	 508.4654161994544	 4.1557871074957676E-4	 2.5701700068673085E-4	 282.5602965045405	 2.5701700068673085E-4	 4.1830503699352283E-4	 -0.019697308916500424	 0.0	 -0.019697308916500424	 0.321535382407287	 0.0	 0.006831177140000001	 1.51709E-4	 3.27929E-4	 0.09467050928005934	 0.10433001851687071	 0.0	 0.0	 0.0	 335.6112792280736	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
235.5	 0.031096235981716916	 1.075144241398702	 1.0364855551320225	 0.9509731466579637	 1.0238125184529208	 593.1777972865762	 505.79866476756314	 4.1293164175500396E-4	 2.553556034087028E-4	 282.5602965045405	 2.553556034087028E-4	 4.1565796799874046E-4	 -0.02019616064243817	 0.0	 -0.02019616064243817	 0.321535382407287	 0.0	 0.00685862018	 1.51709E-4	 3.27929E-4	 0.09491846367790285	 0.1046498741460459	 0.0	 0.0	 0.0	 335.6112792280736	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
236.5	 0.031179492302953107	 1.0752772060365885	 1.035941689720202	 0.9523705045006374	 1.022849304400482	 592.9418155961677	 503.0709441153614	 4.102385583575298E-4	 2.536580045781836E-4	 282.5602965045405	 2.536580045781836E-4	 4.129648846010585E-4	 -0.020570341084612705	 0.0	 -0.020570341084612705	 0.321535382407287	 0.0	 0.00688455325	 1.51709E-4	 3.27929E-4	 0.0951527751374235	 0.10495213068982874	 0.0	 0.0	 0.0	 335.6112792280736	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
237.5	 0.0312627486241893	 1.074818438396735	 1.0353883503133126	 0.9539187441509931	 1.0218927759492058	 592.7041806091929	 500.31038798601014	 4.0749977054147006E-4	 2.519309443404308E-4	 282.5602965045405	 2.519309443404308E-4	 4.102260967847932E-4	 -0.02092846857772282	 0.0	 -0.02092846857772282	 0.321535382407287	 0.0	 0.00690896931	 1.51709E-4	 3.27929E-4	 0.09537338005054578	 0.10523670609522404	 0.0	 0.0	 0.0	 335.6112792280736	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
238.5	 0.031346004945425485	 1.0738527426684865	 1.034798203759665	 0.9555759930376931	 1.0207244927230372	 592.4607564781088	 497.49714920269116	 4.047156078748212E-4	 2.5016980676309124E-4	 282.5602965045405	 2.5016980676309124E-4	 4.074419341179414E-4	 -0.021413580186559835	 0.0	 -0.021413580186559835	 0.321535382407287	 0.0	 0.00693186469	 1.51709E-4	 3.27929E-4	 0.09558024525794623	 0.10550355758744595	 0.0	 0.0	 0.0	 335.6112792280736	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
239.50000000000006	 0.03142926126666168	 1.0724544164602905	 1.0340929243428583	 0.9572865396647794	 1.0191819337917616	 592.199708460304	 494.5736507803597	 4.0188642010095143E-4	 2.4836109795906924E-4	 282.5602965045405	 2.483610979590693E-4	 4.0461274634387206E-4	 -0.022075940349636815	 0.0	 -0.022075940349636815	 0.321535382407287	 0.0	 0.0069532388000000025	 1.51709E-4	 3.27929E-4	 0.09577336542883443	 0.10575267828989403	 0.0	 0.0	 0.0	 335.6112792280736	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
240.5	 0.031512517587897866	 1.0707810888006926	 1.0331948037966685	 0.9590054885019886	 1.0172459074351252	 591.9092833004589	 491.48507414699725	 3.990125777222952E-4	 2.464918192317799E-4	 282.5602965045405	 2.464918192317799E-4	 4.0173890396502025E-4	 -0.02285728535684067	 0.0	 -0.02285728535684067	 0.321535382407287	 0.0	 0.00697309442	 1.51709E-4	 3.27929E-4	 0.09595276568117196	 0.1059841006041771	 0.0	 0.0	 0.0	 335.6112792280736	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
241.5	 0.03159577390913405	 1.068962611743112	 1.032062724595555	 0.9607179913223738	 1.0149895666796858	 591.5832315783028	 488.20539440046696	 3.9609447257465345E-4	 2.4455575182032266E-4	 282.5602965045405	 2.4455575182032266E-4	 3.98820798817187E-4	 -0.023667932931557552	 0.0	 -0.023667932931557552	 0.321535382407287	 0.0	 0.00699143818	 1.51709E-4	 3.27929E-4	 0.09611850591858685	 0.1061979018046359	 0.0	 0.0	 0.0	 335.6112792280736	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
242.50000000000006	 0.03167903023037025	 1.0669868426518765	 1.030687942811341	 0.9624305565870955	 1.012458536892415	 591.2201703365306	 484.7326713579787	 3.931325183906833E-4	 2.4255251616122977E-4	 282.5602965045405	 2.4255251616122977E-4	 3.9585884463303E-4	 -0.024465813919682507	 0.0	 -0.024465813919682507	 0.321535382407287	 0.0	 0.007008281450000001	 1.51709E-4	 3.27929E-4	 0.09625645128695481	 0.10634383421044476	 0.0	 0.0	 0.0	 335.6112792280736	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
243.5	 0.031762286551606435	 1.0647657371924915	 1.0290716563276816	 0.9641564775503184	 1.0096606283652496	 590.8201980110251	 481.07114871601607	 3.901271513511304E-4	 2.4048352088031132E-4	 282.5602965045405	 2.4048352088031132E-4	 3.928534775932959E-4	 -0.02524709769250904	 0.0	 -0.02524709769250904	 0.321535382407287	 0.0	 0.00702364201	 1.51709E-4	 3.27929E-4	 0.09636882951256824	 0.10642941948742755	 0.0	 0.0	 0.0	 335.6112792280736	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
244.5	 0.03184554287284262	 1.0621703151571367	 1.0272178484853982	 0.9659029156502714	 1.0066342034930473	 590.3838154747333	 477.22590642602063	 3.8707883062233747E-4	 2.3835068051558816E-4	 282.5602965045405	 2.3835068051558816E-4	 3.89805156864327E-4	 -0.025993740076004995	 0.0	 -0.025993740076004995	 0.321535382407287	 0.0	 0.00703754526	 1.51709E-4	 3.27929E-4	 0.09647054602324624	 0.10650688499013129	 0.0	 0.0	 0.0	 335.6112792280736	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
245.5	 0.031928799194078816	 1.0591121653302538	 1.0251419148298548	 0.9676569035770398	 1.0034369316144203	 589.913237929189	 473.21110778053634	 3.839880388785517E-4	 2.361578615599537E-4	 282.5602965045405	 2.3615786155995375E-4	 3.867143651203722E-4	 -0.026682955093869296	 0.0	 -0.026682955093869296	 0.321535382407287	 0.0	 0.00705001117	 1.51709E-4	 3.27929E-4	 0.09656174691998809	 0.10657634198650336	 0.0	 0.0	 0.0	 335.6112792280736	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
246.5	 0.032012055515315004	 1.0555850409693177	 1.022868675278567	 0.9693823178603906	 1.0001255103378133	 589.4121057549179	 469.0469588384732	 3.8085528280753844E-4	 2.339104765672847E-4	 282.5602965045405	 2.339104765672847E-4	 3.8358160904919614E-4	 -0.027300182137377883	 0.0	 -0.027300182137377883	 0.321535382407287	 0.0	 0.00706105089	 1.51709E-4	 3.27929E-4	 0.09664251377646137	 0.10663785260161195	 0.0	 0.0	 0.0	 335.6112792280736	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
247.50000000000006	 0.0320953118365512	 1.051666590532197	 1.0204311719947183	 0.9710291242598491	 0.996774134715185	 588.8853161252862	 464.75864440075526	 3.7768109359799984E-4	 2.3161522234000018E-4	 282.5602965045405	 2.316152223400002E-4	 3.804074198395026E-4	 -0.027826432283223738	 0.0	 -0.027826432283223738	 0.321535382407287	 0.0	 0.007070670800000001	 1.51709E-4	 3.27929E-4	 0.09671289326889922	 0.106691452383254	 0.0	 0.0	 0.0	 335.6112792280736	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
248.5	 0.032178568157787385	 1.0475111099450085	 1.0178743365366822	 0.9725457828776745	 0.9934754678835948	 588.3395976091734	 460.37944126533546	 3.744660274073048E-4	 2.2928063265080392E-4	 282.5602965045405	 2.2928063265080395E-4	 3.7719235364866015E-4	 -0.028240526498758058	 0.0	 -0.028240526498758058	 0.321535382407287	 0.0	 0.00707887234	 1.51709E-4	 3.27929E-4	 0.09677289593237616	 0.1067371493547567	 0.0	 0.0	 0.0	 335.6112792280736	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
249.50000000000006	 0.03226182447902358	 1.043216302852787	 1.015247112724551	 0.9738901684293574	 0.9902551324720859	 587.7823277028867	 455.9455729685364	 3.7121066580802624E-4	 2.2691570100936734E-4	 282.5602965045405	 2.2691570100936737E-4	 3.739369920492428E-4	 -0.02856199834349765	 0.0	 -0.02856199834349765	 0.321535382407287	 0.0	 0.007085651400000001	 1.51709E-4	 3.27929E-4	 0.09682249169803361	 0.106774920616207	 0.0	 0.0	 0.0	 335.6112792280736	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
250.50000000000006	 0.032345080800259766	 1.038728616888714	 1.012575073845891	 0.9750493700127079	 0.9870104337090835	 587.2173527824001	 451.4761678821671	 3.6791561621180697E-4	 2.2452537774191175E-4	 282.5602965045405	 2.2452537774191175E-4	 3.7064194245289335E-4	 -0.02886495615659027	 0.0	 -0.02886495615659027	 0.321535382407287	 0.0	 0.007090860819999999	 1.51709E-4	 3.27929E-4	 0.09686060393977967	 0.10680394622813909	 0.0	 0.0	 0.0	 335.6112792280736	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
251.5	 0.032428337121495954	 1.0340691206986943	 1.0098460613492721	 0.9760348644543817	 0.9836210199864817	 586.642758897198	 446.96306652775087	 3.6458151226907183E-4	 2.2210839097512364E-4	 282.5602965045405	 2.221083909751236E-4	 3.673078385100378E-4	 -0.029207510047693067	 0.0	 -0.029207510047693067	 0.321535382407287	 0.0	 0.00709469364	 1.51709E-4	 3.27929E-4	 0.09688864494288736	 0.1068253017621382	 0.0	 0.0	 0.0	 335.6112792280736	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
252.50000000000006	 0.03251159344273215	 1.029375642189709	 1.007037240453006	 0.9768538891945862	 0.9801026492459143	 586.0549777645887	 442.3912894816322	 3.612090142431409E-4	 2.1966183860569176E-4	 282.5602965045405	 2.1966183860569176E-4	 3.639353404839961E-4	 -0.02956565649616714	 0.0	 -0.02956565649616714	 0.321535382407287	 0.0	 0.00709711348	 1.51709E-4	 3.27929E-4	 0.09690634855040353	 0.1068387845177574	 0.0	 0.0	 0.0	 335.6112792280736	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
253.5	 0.032594849763968335	 1.0247277741046066	 1.0041521944584348	 0.9774930401099489	 0.9765885741016067	 585.4544797334019	 437.7652100376173	 3.577988093573127E-4	 2.1718716763423828E-4	 282.5602965045405	 2.1718716763423828E-4	 3.6052513559806765E-4	 -0.029870369023804907	 0.0	 -0.029870369023804907	 0.321535382407287	 0.0	 0.00709805191	 1.51709E-4	 3.27929E-4	 0.09691321412680584	 0.10684401321980205	 0.0	 0.0	 0.0	 335.6112792280736	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
254.5	 0.03267810608520452	 1.0200897646043545	 1.0012261910715565	 0.9779249720907867	 0.9731961243572753	 584.8466229876709	 433.11078629105293	 3.5435161211351936E-4	 2.146908277921824E-4	 282.5602965045405	 2.1469082779218237E-4	 3.5707793835418463E-4	 -0.030082129803855034	 0.0	 -0.030082129803855034	 0.321535382407287	 0.0	 0.00709750123	 1.51709E-4	 3.27929E-4	 0.09690918533870953	 0.10684094496575865	 0.0	 0.0	 0.0	 335.6112792280736	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
255.50000000000006	 0.03276136240644072	 1.0153916465769628	 0.998304007138667	 0.9781197615019355	 0.9699710352924806	 584.2382745262547	 428.45857859469	 3.50868164581199E-4	 2.121805822167776E-4	 282.5602965045405	 2.1218058221677757E-4	 3.535944908217858E-4	 -0.030203662557945807	 0.0	 -0.030203662557945807	 0.321535382407287	 0.0	 0.00709545564	 1.51709E-4	 3.27929E-4	 0.09689421975317536	 0.1068295474394482	 0.0	 0.0	 0.0	 335.6112792280736	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
256.5	 0.032844618727676904	 1.0106309029846794	 0.9954306439211649	 0.9780629222803946	 0.9669717850863495	 583.6363878971783	 423.8378357101844	 3.473492366550678E-4	 2.0966399484537453E-4	 282.5602965045405	 2.0966399484537455E-4	 3.50075562895588E-4	 -0.03022985892718276	 0.0	 -0.03022985892718276	 0.321535382407287	 0.0	 0.0070919109400000005	 1.51709E-4	 3.27929E-4	 0.09686828664290256	 0.1068097972394997	 0.0	 0.0	 0.0	 335.6112792280736	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
257.5	 0.03292787504891309	 1.0059246125674113	 0.992660842245189	 0.9777728303126934	 0.9643035878573081	 583.0494789801825	 419.2837198978869	 3.437956262805206E-4	 2.071498812251355E-4	 282.5602965045405	 2.071498812251355E-4	 3.4652195252098616E-4	 -0.03013658370443895	 0.0	 -0.03013658370443895	 0.321535382407287	 0.0	 0.00708700028	 1.51709E-4	 3.27929E-4	 0.09683236013648673	 0.1067824362450914	 0.0	 0.0	 0.0	 335.6112792280736	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
258.50000000000006	 0.033011131370149285	 1.0013890942761625	 0.9900645653798991	 0.9772982516552425	 0.9620678985616405	 582.4884875875852	 414.8409994866312	 3.402081596454529E-4	 2.0464906227899037E-4	 282.5602965045405	 2.0464906227899037E-4	 3.429344858858763E-4	 -0.029908203115184787	 0.0	 -0.029908203115184787	 0.321535382407287	 0.0	 0.00708050785	 1.51709E-4	 3.27929E-4	 0.0967848613627884	 0.10674626201577675	 0.0	 0.0	 0.0	 335.6112792280736	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
259.5	 0.03309438769138547	 0.9970771674742822	 0.9877109395733076	 0.976702656933146	 0.9602713859441787	 581.9642868577607	 410.5528677917434	 3.365876913373477E-4	 2.021718206816925E-4	 282.5602965045405	 2.021718206816925E-4	 3.393140175777417E-4	 -0.02957659210104404	 0.0	 -0.02957659210104404	 0.321535382407287	 0.0	 0.00707245079	 1.51709E-4	 3.27929E-4	 0.09672591571845897	 0.10670137005143646	 0.0	 0.0	 0.0	 335.6112792280736	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
260.50000000000006	 0.03317764401262167	 0.9930360266199575	 0.9856432442052362	 0.9760425822836271	 0.9588242108493777	 581.4837662075421	 406.4446086841269	 3.32935104464536E-4	 1.9972416150038522E-4	 282.5602965045405	 1.9972416150038522E-4	 3.356614307049138E-4	 -0.029210033568985473	 0.0	 -0.029210033568985473	 0.321535382407287	 0.0	 0.007062885549999999	 1.51709E-4	 3.27929E-4	 0.0966559361930532	 0.10664807487764025	 0.0	 0.0	 0.0	 335.6112792280736	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
261.5	 0.033260900333857854	 0.9892725361367334	 0.9838638757523345	 0.9753614621120948	 0.957582319904319	 581.0474411561092	 402.5146808607778	 3.292513107406209E-4	 1.973057750158647E-4	 282.5602965045405	 1.973057750158647E-4	 3.3197763698099585E-4	 -0.028885364278057758	 0.0	 -0.028885364278057758	 0.321535382407287	 0.0	 0.007051810760000001	 1.51709E-4	 3.27929E-4	 0.09657491276361825	 0.1065863688610838	 0.0	 0.0	 0.0	 335.6112792280736	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
262.50000000000006	 0.03334415665509405	 0.9857531832421569	 0.982340303901284	 0.9746977542776942	 0.9564412822991836	 580.6503420721417	 398.73911053093934	 3.255372505311123E-4	 1.949112156343016E-4	 282.5602965045405	 1.9491121563430162E-4	 3.282635767714981E-4	 -0.028641216465556417	 0.0	 -0.028641216465556417	 0.321535382407287	 0.0	 0.0070392254699999995	 1.51709E-4	 3.27929E-4	 0.09648283847993128	 0.10651624670859984	 0.0	 0.0	 0.0	 335.6112792280736	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
263.50000000000006	 0.033427412976330236	 0.9824876800589543	 0.9810336812536609	 0.9740858766593631	 0.9554089888471201	 580.2864684141438	 395.0904227047893	 3.2179389286141963E-4	 1.9253431073820997E-4	 282.5602965045405	 1.9253431073820997E-4	 3.2452021910183007E-4	 -0.028452591111525632	 0.0	 -0.028452591111525632	 0.321535382407287	 0.0	 0.007025129119999999	 1.51709E-4	 3.27929E-4	 0.09637970924501887	 0.1064377053000056	 0.0	 0.0	 0.0	 335.6112792280736	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
264.5	 0.03351066929756642	 0.9795691708721393	 0.9799358528894997	 0.97355401118024	 0.9546309632162948	 579.9545854116128	 391.56100026076587	 3.180222353854147E-4	 1.90173504297963E-4	 282.5602965045405	 1.9017350429796298E-4	 3.2074856162586424E-4	 -0.028236366874742493	 0.0	 -0.028236366874742493	 0.321535382407287	 0.0	 0.00700952152	 1.51709E-4	 3.27929E-4	 0.09626552366883648	 0.1063507435766676	 0.0	 0.0	 0.0	 335.6112792280736	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
265.50000000000006	 0.03359392561880262	 0.977120099983213	 0.9790930966176083	 0.9731311621286323	 0.954318246805354	 579.6619579473221	 388.1774927759582	 3.142233043138808E-4	 1.8783496690603197E-4	 282.5602965045405	 1.87834966906032E-4	 3.1694963055438346E-4	 -0.027899084558911866	 0.0	 -0.027899084558911866	 0.321535382407287	 0.0	 0.006992402869999998	 1.51709E-4	 3.27929E-4	 0.09612722212233304	 0.10620914551258183	 0.0	 0.0	 0.0	 335.6112792280736	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
