Kurbelwinkel	V_alpha_aus_DEWE	Pm_Zyl	Pm_Saug	Pm_Saug_alt	P_Abg	V_alpha	
[KWnZOT]	[m^3]	[bar]	[bar]	[bar]	[bar]	[m^3]	
292.200000	0.000209	0.084756	0.962301	0.941312	1.084691	0.000207	
292.300000	0.000208	0.085456	0.962195	0.941258	1.085212	0.000207	
292.400000	0.000208	0.086153	0.962090	0.941204	1.085734	0.000206	
292.500000	0.000207	0.086848	0.961988	0.941150	1.086256	0.000206	
292.600000	0.000207	0.087540	0.961888	0.941095	1.086779	0.000205	
292.700000	0.000207	0.088229	0.961790	0.941040	1.087302	0.000205	
292.800000	0.000206	0.088916	0.961694	0.940984	1.087825	0.000205	
292.900000	0.000206	0.089600	0.961600	0.940928	1.088348	0.000204	
293.000000	0.000205	0.090281	0.961508	0.940871	1.088871	0.000204	
293.100000	0.000205	0.090958	0.961418	0.940814	1.089394	0.000203	
293.200000	0.000205	0.091632	0.961331	0.940756	1.089916	0.000203	
293.300000	0.000204	0.092303	0.961245	0.940698	1.090437	0.000203	
293.400000	0.000204	0.092970	0.961162	0.940640	1.090957	0.000202	
293.500000	0.000203	0.093632	0.961080	0.940581	1.091475	0.000202	
293.600000	0.000203	0.094291	0.961001	0.940522	1.091991	0.000201	
293.700000	0.000202	0.094946	0.960924	0.940463	1.092506	0.000201	
293.800000	0.000202	0.095597	0.960848	0.940403	1.093017	0.000201	
293.900000	0.000202	0.096243	0.960775	0.940344	1.093526	0.000200	
294.000000	0.000201	0.096885	0.960704	0.940284	1.094032	0.000200	
294.100000	0.000201	0.097522	0.960635	0.940224	1.094534	0.000199	
294.200000	0.000200	0.098155	0.960568	0.940164	1.095033	0.000199	
294.300000	0.000200	0.098784	0.960503	0.940104	1.095527	0.000199	
294.400000	0.000200	0.099408	0.960440	0.940044	1.096017	0.000198	
294.500000	0.000199	0.100028	0.960379	0.939984	1.096503	0.000198	
294.600000	0.000199	0.100644	0.960320	0.939924	1.096983	0.000197	
294.700000	0.000198	0.101256	0.960264	0.939865	1.097459	0.000197	
294.800000	0.000198	0.101864	0.960209	0.939806	1.097930	0.000197	
294.900000	0.000198	0.102467	0.960157	0.939747	1.098396	0.000196	
295.000000	0.000197	0.103067	0.960106	0.939688	1.098856	0.000196	
295.100000	0.000197	0.103663	0.960058	0.939630	1.099311	0.000195	
295.200000	0.000196	0.104255	0.960011	0.939572	1.099760	0.000195	
295.300000	0.000196	0.104844	0.959967	0.939514	1.100204	0.000195	
295.400000	0.000196	0.105429	0.959925	0.939458	1.100643	0.000194	
295.500000	0.000195	0.106011	0.959884	0.939402	1.101076	0.000194	
295.600000	0.000195	0.106590	0.959846	0.939346	1.101504	0.000193	
295.700000	0.000195	0.107167	0.959809	0.939291	1.101926	0.000193	
295.800000	0.000194	0.107740	0.959775	0.939238	1.102344	0.000193	
295.900000	0.000194	0.108311	0.959742	0.939185	1.102757	0.000192	
296.000000	0.000193	0.108880	0.959710	0.939132	1.103165	0.000192	
296.100000	0.000193	0.109446	0.959681	0.939081	1.103569	0.000191	
296.200000	0.000193	0.110009	0.959653	0.939031	1.103968	0.000191	
296.300000	0.000192	0.110570	0.959627	0.938981	1.104363	0.000191	
296.400000	0.000192	0.111127	0.959602	0.938933	1.104754	0.000190	
296.500000	0.000191	0.111682	0.959579	0.938885	1.105141	0.000190	
296.600000	0.000191	0.112233	0.959558	0.938838	1.105525	0.000189	
296.700000	0.000191	0.112782	0.959538	0.938792	1.105905	0.000189	
296.800000	0.000190	0.113326	0.959519	0.938747	1.106282	0.000189	
296.900000	0.000190	0.113867	0.959502	0.938702	1.106657	0.000188	
297.000000	0.000189	0.114404	0.959486	0.938659	1.107029	0.000188	
297.100000	0.000189	0.114936	0.959471	0.938616	1.107398	0.000187	
297.200000	0.000189	0.115464	0.959458	0.938573	1.107765	0.000187	
297.300000	0.000188	0.115987	0.959447	0.938532	1.108130	0.000187	
297.400000	0.000188	0.116505	0.959437	0.938491	1.108492	0.000186	
297.500000	0.000187	0.117018	0.959428	0.938450	1.108854	0.000186	
297.600000	0.000187	0.117526	0.959420	0.938409	1.109213	0.000185	
297.700000	0.000187	0.118029	0.959414	0.938369	1.109571	0.000185	
297.800000	0.000186	0.118526	0.959409	0.938329	1.109928	0.000185	
297.900000	0.000186	0.119019	0.959405	0.938288	1.110283	0.000184	
298.000000	0.000185	0.119506	0.959403	0.938248	1.110638	0.000184	
298.100000	0.000185	0.119989	0.959402	0.938207	1.110991	0.000183	
298.200000	0.000185	0.120467	0.959402	0.938167	1.111344	0.000183	
298.300000	0.000184	0.120939	0.959404	0.938125	1.111695	0.000183	
298.400000	0.000184	0.121407	0.959406	0.938084	1.112046	0.000182	
298.500000	0.000183	0.121871	0.959410	0.938042	1.112396	0.000182	
298.600000	0.000183	0.122329	0.959415	0.938000	1.112745	0.000181	
298.700000	0.000183	0.122783	0.959421	0.937957	1.113093	0.000181	
298.800000	0.000182	0.123233	0.959427	0.937913	1.113441	0.000181	
298.900000	0.000182	0.123678	0.959435	0.937870	1.113787	0.000180	
299.000000	0.000181	0.124118	0.959444	0.937825	1.114132	0.000180	
299.100000	0.000181	0.124554	0.959454	0.937781	1.114476	0.000180	
299.200000	0.000181	0.124985	0.959465	0.937735	1.114819	0.000179	
299.300000	0.000180	0.125411	0.959476	0.937690	1.115160	0.000179	
299.400000	0.000180	0.125833	0.959489	0.937644	1.115499	0.000178	
299.500000	0.000180	0.126249	0.959502	0.937598	1.115836	0.000178	
299.600000	0.000179	0.126660	0.959515	0.937551	1.116171	0.000178	
299.700000	0.000179	0.127066	0.959530	0.937504	1.116503	0.000177	
299.800000	0.000178	0.127466	0.959545	0.937458	1.116832	0.000177	
299.900000	0.000178	0.127861	0.959560	0.937411	1.117158	0.000176	
300.000000	0.000178	0.128250	0.959576	0.937364	1.117480	0.000176	
300.100000	0.000177	0.128634	0.959593	0.937317	1.117797	0.000176	
300.200000	0.000177	0.129012	0.959610	0.937271	1.118111	0.000175	
300.300000	0.000176	0.129385	0.959628	0.937224	1.118419	0.000175	
300.400000	0.000176	0.129751	0.959646	0.937178	1.118723	0.000174	
300.500000	0.000176	0.130113	0.959665	0.937132	1.119020	0.000174	
300.600000	0.000175	0.130468	0.959683	0.937087	1.119312	0.000174	
300.700000	0.000175	0.130819	0.959703	0.937043	1.119598	0.000173	
300.800000	0.000174	0.131164	0.959722	0.936999	1.119876	0.000173	
300.900000	0.000174	0.131504	0.959742	0.936956	1.120148	0.000173	
301.000000	0.000174	0.131838	0.959762	0.936913	1.120413	0.000172	
301.100000	0.000173	0.132168	0.959783	0.936872	1.120670	0.000172	
301.200000	0.000173	0.132492	0.959803	0.936831	1.120919	0.000171	
301.300000	0.000173	0.132812	0.959824	0.936791	1.121161	0.000171	
301.400000	0.000172	0.133127	0.959845	0.936753	1.121395	0.000171	
301.500000	0.000172	0.133437	0.959866	0.936716	1.121620	0.000170	
301.600000	0.000171	0.133742	0.959888	0.936679	1.121838	0.000170	
301.700000	0.000171	0.134042	0.959909	0.936644	1.122048	0.000169	
301.800000	0.000171	0.134338	0.959931	0.936611	1.122250	0.000169	
301.900000	0.000170	0.134629	0.959953	0.936578	1.122444	0.000169	
302.000000	0.000170	0.134914	0.959974	0.936547	1.122631	0.000168	
302.100000	0.000169	0.135194	0.959996	0.936517	1.122810	0.000168	
302.200000	0.000169	0.135468	0.960018	0.936488	1.122982	0.000168	
302.300000	0.000169	0.135735	0.960040	0.936460	1.123147	0.000167	
302.400000	0.000168	0.135997	0.960061	0.936434	1.123306	0.000167	
302.500000	0.000168	0.136251	0.960083	0.936409	1.123459	0.000166	
302.600000	0.000168	0.136499	0.960105	0.936385	1.123606	0.000166	
302.700000	0.000167	0.136739	0.960126	0.936362	1.123748	0.000166	
302.800000	0.000167	0.136971	0.960148	0.936340	1.123884	0.000165	
302.900000	0.000166	0.137195	0.960169	0.936320	1.124016	0.000165	
303.000000	0.000166	0.137411	0.960191	0.936300	1.124144	0.000164	
303.100000	0.000166	0.137619	0.960212	0.936282	1.124267	0.000164	
303.200000	0.000165	0.137820	0.960234	0.936264	1.124387	0.000164	
303.300000	0.000165	0.138011	0.960255	0.936247	1.124503	0.000163	
303.400000	0.000164	0.138195	0.960277	0.936231	1.124617	0.000163	
303.500000	0.000164	0.138370	0.960298	0.936216	1.124727	0.000163	
303.600000	0.000164	0.138537	0.960320	0.936201	1.124835	0.000162	
303.700000	0.000163	0.138695	0.960343	0.936187	1.124941	0.000162	
303.800000	0.000163	0.138845	0.960365	0.936173	1.125045	0.000161	
303.900000	0.000163	0.138987	0.960387	0.936160	1.125147	0.000161	
304.000000	0.000162	0.139121	0.960410	0.936148	1.125248	0.000161	
304.100000	0.000162	0.139247	0.960433	0.936136	1.125347	0.000160	
304.200000	0.000161	0.139365	0.960457	0.936124	1.125445	0.000160	
304.300000	0.000161	0.139475	0.960481	0.936113	1.125541	0.000160	
304.400000	0.000161	0.139579	0.960505	0.936102	1.125636	0.000159	
304.500000	0.000160	0.139675	0.960529	0.936091	1.125730	0.000159	
304.600000	0.000160	0.139764	0.960554	0.936081	1.125823	0.000158	
304.700000	0.000160	0.139848	0.960580	0.936072	1.125914	0.000158	
304.800000	0.000159	0.139925	0.960606	0.936063	1.126004	0.000158	
304.900000	0.000159	0.139997	0.960632	0.936054	1.126092	0.000157	
305.000000	0.000158	0.140062	0.960658	0.936046	1.126179	0.000157	
305.100000	0.000158	0.140122	0.960686	0.936038	1.126263	0.000157	
305.200000	0.000158	0.140177	0.960713	0.936031	1.126345	0.000156	
305.300000	0.000157	0.140225	0.960741	0.936024	1.126424	0.000156	
305.400000	0.000157	0.140268	0.960770	0.936018	1.126500	0.000155	
305.500000	0.000157	0.140306	0.960799	0.936012	1.126573	0.000155	
305.600000	0.000156	0.140337	0.960828	0.936007	1.126642	0.000155	
305.700000	0.000156	0.140363	0.960858	0.936002	1.126708	0.000154	
305.800000	0.000155	0.140383	0.960889	0.935998	1.126769	0.000154	
305.900000	0.000155	0.140397	0.960920	0.935994	1.126826	0.000154	
306.000000	0.000155	0.140405	0.960951	0.935991	1.126878	0.000153	
306.100000	0.000154	0.140408	0.960983	0.935989	1.126925	0.000153	
306.200000	0.000154	0.140405	0.961015	0.935987	1.126966	0.000152	
306.300000	0.000154	0.140397	0.961048	0.935986	1.127002	0.000152	
306.400000	0.000153	0.140383	0.961081	0.935985	1.127032	0.000152	
306.500000	0.000153	0.140363	0.961115	0.935985	1.127057	0.000151	
306.600000	0.000152	0.140339	0.961149	0.935985	1.127075	0.000151	
306.700000	0.000152	0.140309	0.961183	0.935986	1.127087	0.000151	
306.800000	0.000152	0.140274	0.961218	0.935988	1.127093	0.000150	
306.900000	0.000151	0.140233	0.961254	0.935990	1.127093	0.000150	
307.000000	0.000151	0.140188	0.961289	0.935993	1.127087	0.000150	
307.100000	0.000151	0.140138	0.961325	0.935996	1.127074	0.000149	
307.200000	0.000150	0.140083	0.961361	0.936000	1.127055	0.000149	
307.300000	0.000150	0.140024	0.961398	0.936004	1.127030	0.000148	
307.400000	0.000150	0.139960	0.961434	0.936009	1.126998	0.000148	
307.500000	0.000149	0.139891	0.961471	0.936015	1.126961	0.000148	
307.600000	0.000149	0.139816	0.961508	0.936020	1.126917	0.000147	
307.700000	0.000148	0.139737	0.961545	0.936026	1.126867	0.000147	
307.800000	0.000148	0.139653	0.961583	0.936033	1.126812	0.000147	
307.900000	0.000148	0.139564	0.961620	0.936040	1.126750	0.000146	
308.000000	0.000147	0.139469	0.961658	0.936047	1.126683	0.000146	
308.100000	0.000147	0.139370	0.961695	0.936055	1.126611	0.000146	
308.200000	0.000147	0.139265	0.961733	0.936064	1.126533	0.000145	
308.300000	0.000146	0.139156	0.961771	0.936072	1.126450	0.000145	
308.400000	0.000146	0.139042	0.961809	0.936081	1.126362	0.000144	
308.500000	0.000146	0.138924	0.961847	0.936091	1.126269	0.000144	
308.600000	0.000145	0.138801	0.961885	0.936101	1.126171	0.000144	
308.700000	0.000145	0.138673	0.961923	0.936111	1.126069	0.000143	
308.800000	0.000144	0.138542	0.961961	0.936122	1.125962	0.000143	
308.900000	0.000144	0.138407	0.961999	0.936133	1.125851	0.000143	
309.000000	0.000144	0.138268	0.962038	0.936145	1.125736	0.000142	
309.100000	0.000143	0.138126	0.962077	0.936157	1.125617	0.000142	
309.200000	0.000143	0.137980	0.962115	0.936169	1.125494	0.000142	
309.300000	0.000143	0.137831	0.962154	0.936182	1.125367	0.000141	
309.400000	0.000142	0.137679	0.962193	0.936194	1.125237	0.000141	
309.500000	0.000142	0.137524	0.962232	0.936207	1.125104	0.000140	
309.600000	0.000142	0.137366	0.962271	0.936220	1.124967	0.000140	
309.700000	0.000141	0.137206	0.962310	0.936234	1.124827	0.000140	
309.800000	0.000141	0.137043	0.962350	0.936247	1.124684	0.000139	
309.900000	0.000140	0.136878	0.962389	0.936260	1.124539	0.000139	
310.000000	0.000140	0.136712	0.962428	0.936274	1.124390	0.000139	
310.100000	0.000140	0.136544	0.962467	0.936287	1.124238	0.000138	
310.200000	0.000139	0.136375	0.962506	0.936300	1.124084	0.000138	
310.300000	0.000139	0.136205	0.962546	0.936313	1.123926	0.000138	
310.400000	0.000139	0.136035	0.962585	0.936326	1.123766	0.000137	
310.500000	0.000138	0.135864	0.962624	0.936338	1.123602	0.000137	
310.600000	0.000138	0.135692	0.962663	0.936350	1.123436	0.000137	
310.700000	0.000138	0.135520	0.962702	0.936362	1.123266	0.000136	
310.800000	0.000137	0.135347	0.962741	0.936373	1.123093	0.000136	
310.900000	0.000137	0.135174	0.962780	0.936384	1.122917	0.000136	
311.000000	0.000137	0.135001	0.962819	0.936394	1.122737	0.000135	
311.100000	0.000136	0.134827	0.962858	0.936404	1.122553	0.000135	
311.200000	0.000136	0.134653	0.962897	0.936414	1.122366	0.000134	
311.300000	0.000136	0.134479	0.962935	0.936423	1.122174	0.000134	
311.400000	0.000135	0.134304	0.962974	0.936431	1.121979	0.000134	
311.500000	0.000135	0.134130	0.963013	0.936440	1.121779	0.000133	
311.600000	0.000134	0.133956	0.963051	0.936447	1.121576	0.000133	
311.700000	0.000134	0.133782	0.963090	0.936455	1.121368	0.000133	
311.800000	0.000134	0.133608	0.963128	0.936462	1.121155	0.000132	
311.900000	0.000133	0.133435	0.963167	0.936469	1.120938	0.000132	
312.000000	0.000133	0.133261	0.963205	0.936476	1.120716	0.000132	
312.100000	0.000133	0.133088	0.963243	0.936483	1.120489	0.000131	
312.200000	0.000132	0.132915	0.963281	0.936491	1.120258	0.000131	
312.300000	0.000132	0.132741	0.963319	0.936498	1.120021	0.000131	
312.400000	0.000132	0.132567	0.963357	0.936506	1.119780	0.000130	
312.500000	0.000131	0.132394	0.963394	0.936514	1.119535	0.000130	
312.600000	0.000131	0.132219	0.963432	0.936523	1.119284	0.000130	
312.700000	0.000131	0.132044	0.963469	0.936533	1.119029	0.000129	
312.800000	0.000130	0.131868	0.963506	0.936543	1.118769	0.000129	
312.900000	0.000130	0.131691	0.963543	0.936554	1.118504	0.000129	
313.000000	0.000130	0.131512	0.963580	0.936566	1.118235	0.000128	
313.100000	0.000129	0.131332	0.963617	0.936580	1.117962	0.000128	
313.200000	0.000129	0.131148	0.963654	0.936595	1.117684	0.000128	
313.300000	0.000129	0.130962	0.963691	0.936611	1.117401	0.000127	
313.400000	0.000128	0.130773	0.963728	0.936629	1.117115	0.000127	
313.500000	0.000128	0.130581	0.963765	0.936648	1.116825	0.000127	
313.600000	0.000128	0.130385	0.963802	0.936669	1.116530	0.000126	
313.700000	0.000127	0.130185	0.963839	0.936692	1.116232	0.000126	
313.800000	0.000127	0.129980	0.963876	0.936716	1.115931	0.000125	
313.900000	0.000127	0.129771	0.963913	0.936743	1.115625	0.000125	
314.000000	0.000126	0.129557	0.963950	0.936771	1.115316	0.000125	
314.100000	0.000126	0.129339	0.963987	0.936802	1.115004	0.000124	
314.200000	0.000126	0.129116	0.964025	0.936835	1.114688	0.000124	
314.300000	0.000125	0.128889	0.964062	0.936869	1.114370	0.000124	
314.400000	0.000125	0.128657	0.964100	0.936906	1.114048	0.000123	
314.500000	0.000125	0.128422	0.964138	0.936945	1.113724	0.000123	
314.600000	0.000124	0.128182	0.964176	0.936986	1.113397	0.000123	
314.700000	0.000124	0.127939	0.964214	0.937029	1.113068	0.000122	
314.800000	0.000124	0.127692	0.964252	0.937074	1.112736	0.000122	
314.900000	0.000123	0.127442	0.964290	0.937122	1.112403	0.000122	
315.000000	0.000123	0.127188	0.964328	0.937171	1.112067	0.000121	
315.100000	0.000123	0.126931	0.964366	0.937223	1.111730	0.000121	
315.200000	0.000122	0.126671	0.964404	0.937277	1.111392	0.000121	
315.300000	0.000122	0.126407	0.964442	0.937333	1.111052	0.000120	
315.400000	0.000122	0.126140	0.964479	0.937392	1.110711	0.000120	
315.500000	0.000121	0.125868	0.964517	0.937452	1.110369	0.000120	
315.600000	0.000121	0.125593	0.964554	0.937515	1.110026	0.000119	
315.700000	0.000121	0.125313	0.964592	0.937579	1.109683	0.000119	
315.800000	0.000120	0.125028	0.964629	0.937646	1.109340	0.000119	
315.900000	0.000120	0.124739	0.964666	0.937714	1.108997	0.000118	
316.000000	0.000120	0.124445	0.964703	0.937785	1.108653	0.000118	
316.100000	0.000119	0.124145	0.964739	0.937857	1.108310	0.000118	
316.200000	0.000119	0.123841	0.964776	0.937932	1.107968	0.000118	
316.300000	0.000119	0.123530	0.964812	0.938007	1.107626	0.000117	
316.400000	0.000118	0.123214	0.964848	0.938085	1.107285	0.000117	
316.500000	0.000118	0.122891	0.964885	0.938164	1.106945	0.000117	
316.600000	0.000118	0.122561	0.964921	0.938245	1.106605	0.000116	
316.700000	0.000117	0.122225	0.964956	0.938327	1.106267	0.000116	
316.800000	0.000117	0.121881	0.964992	0.938411	1.105930	0.000116	
316.900000	0.000117	0.121529	0.965028	0.938495	1.105595	0.000115	
317.000000	0.000116	0.121169	0.965063	0.938581	1.105260	0.000115	
317.100000	0.000116	0.120801	0.965099	0.938668	1.104927	0.000115	
317.200000	0.000116	0.120425	0.965134	0.938756	1.104594	0.000114	
317.300000	0.000115	0.120041	0.965169	0.938845	1.104263	0.000114	
317.400000	0.000115	0.119649	0.965204	0.938934	1.103932	0.000114	
317.500000	0.000115	0.119249	0.965238	0.939024	1.103602	0.000113	
317.600000	0.000114	0.118842	0.965273	0.939114	1.103273	0.000113	
317.700000	0.000114	0.118427	0.965307	0.939205	1.102944	0.000113	
317.800000	0.000114	0.118004	0.965341	0.939296	1.102615	0.000112	
317.900000	0.000113	0.117575	0.965375	0.939387	1.102287	0.000112	
318.000000	0.000113	0.117140	0.965409	0.939478	1.101958	0.000112	
318.100000	0.000113	0.116699	0.965442	0.939569	1.101630	0.000111	
318.200000	0.000112	0.116253	0.965476	0.939659	1.101301	0.000111	
318.300000	0.000112	0.115804	0.965509	0.939750	1.100972	0.000111	
318.400000	0.000112	0.115350	0.965542	0.939839	1.100642	0.000110	
318.500000	0.000111	0.114895	0.965575	0.939929	1.100311	0.000110	
318.600000	0.000111	0.114438	0.965608	0.940018	1.099980	0.000110	
318.700000	0.000111	0.113980	0.965641	0.940106	1.099648	0.000110	
318.800000	0.000111	0.113523	0.965675	0.940194	1.099314	0.000109	
318.900000	0.000110	0.113067	0.965708	0.940281	1.098979	0.000109	
319.000000	0.000110	0.112613	0.965741	0.940367	1.098643	0.000109	
319.100000	0.000110	0.112163	0.965774	0.940453	1.098305	0.000108	
319.200000	0.000109	0.111716	0.965807	0.940538	1.097966	0.000108	
319.300000	0.000109	0.111275	0.965841	0.940623	1.097625	0.000108	
319.400000	0.000109	0.110840	0.965874	0.940707	1.097283	0.000107	
319.500000	0.000108	0.110411	0.965908	0.940791	1.096938	0.000107	
319.600000	0.000108	0.109990	0.965942	0.940874	1.096592	0.000107	
319.700000	0.000108	0.109576	0.965976	0.940958	1.096245	0.000106	
319.800000	0.000107	0.109172	0.966010	0.941041	1.095896	0.000106	
319.900000	0.000107	0.108776	0.966044	0.941124	1.095546	0.000106	
320.000000	0.000107	0.108390	0.966079	0.941207	1.095195	0.000105	
320.100000	0.000106	0.108014	0.966114	0.941291	1.094843	0.000105	
320.200000	0.000106	0.107647	0.966149	0.941375	1.094490	0.000105	
320.300000	0.000106	0.107290	0.966184	0.941459	1.094136	0.000105	
320.400000	0.000106	0.106942	0.966220	0.941544	1.093782	0.000104	
320.500000	0.000105	0.106604	0.966256	0.941630	1.093428	0.000104	
320.600000	0.000105	0.106274	0.966293	0.941716	1.093074	0.000104	
320.700000	0.000105	0.105952	0.966330	0.941803	1.092720	0.000103	
320.800000	0.000104	0.105637	0.966368	0.941891	1.092366	0.000103	
320.900000	0.000104	0.105329	0.966406	0.941980	1.092012	0.000103	
321.000000	0.000104	0.105026	0.966445	0.942071	1.091659	0.000102	
321.100000	0.000103	0.104727	0.966484	0.942162	1.091307	0.000102	
321.200000	0.000103	0.104432	0.966525	0.942255	1.090955	0.000102	
321.300000	0.000103	0.104139	0.966566	0.942350	1.090603	0.000102	
321.400000	0.000103	0.103849	0.966608	0.942446	1.090252	0.000101	
321.500000	0.000102	0.103559	0.966651	0.942543	1.089902	0.000101	
321.600000	0.000102	0.103269	0.966695	0.942643	1.089553	0.000101	
321.700000	0.000102	0.102980	0.966740	0.942743	1.089205	0.000100	
321.800000	0.000101	0.102689	0.966786	0.942846	1.088858	0.000100	
321.900000	0.000101	0.102398	0.966834	0.942950	1.088512	0.000100	
322.000000	0.000101	0.102105	0.966883	0.943055	1.088166	0.000099	
322.100000	0.000100	0.101811	0.966933	0.943162	1.087823	0.000099	
322.200000	0.000100	0.101514	0.966984	0.943270	1.087480	0.000099	
322.300000	0.000100	0.101216	0.967037	0.943380	1.087139	0.000099	
322.400000	0.000100	0.100915	0.967091	0.943490	1.086799	0.000098	
322.500000	0.000099	0.100613	0.967147	0.943602	1.086460	0.000098	
322.600000	0.000099	0.100309	0.967204	0.943715	1.086123	0.000098	
322.700000	0.000099	0.100003	0.967263	0.943828	1.085787	0.000097	
322.800000	0.000098	0.099696	0.967323	0.943942	1.085453	0.000097	
322.900000	0.000098	0.099388	0.967385	0.944057	1.085120	0.000097	
323.000000	0.000098	0.099079	0.967448	0.944172	1.084789	0.000097	
323.100000	0.000098	0.098770	0.967513	0.944288	1.084459	0.000096	
323.200000	0.000097	0.098461	0.967579	0.944403	1.084130	0.000096	
323.300000	0.000097	0.098152	0.967647	0.944520	1.083802	0.000096	
323.400000	0.000097	0.097843	0.967716	0.944636	1.083476	0.000095	
323.500000	0.000096	0.097534	0.967787	0.944753	1.083150	0.000095	
323.600000	0.000096	0.097226	0.967860	0.944870	1.082826	0.000095	
323.700000	0.000096	0.096918	0.967934	0.944986	1.082503	0.000095	
323.800000	0.000095	0.096610	0.968009	0.945103	1.082180	0.000094	
323.900000	0.000095	0.096302	0.968086	0.945219	1.081859	0.000094	
324.000000	0.000095	0.095995	0.968164	0.945335	1.081538	0.000094	
324.100000	0.000095	0.095688	0.968244	0.945450	1.081218	0.000093	
324.200000	0.000094	0.095381	0.968326	0.945565	1.080899	0.000093	
324.300000	0.000094	0.095075	0.968408	0.945679	1.080581	0.000093	
324.400000	0.000094	0.094769	0.968493	0.945793	1.080263	0.000093	
324.500000	0.000094	0.094463	0.968578	0.945905	1.079946	0.000092	
324.600000	0.000093	0.094158	0.968665	0.946016	1.079629	0.000092	
324.700000	0.000093	0.093854	0.968754	0.946126	1.079313	0.000092	
324.800000	0.000093	0.093551	0.968843	0.946235	1.078998	0.000091	
324.900000	0.000092	0.093249	0.968935	0.946342	1.078683	0.000091	
325.000000	0.000092	0.092949	0.969027	0.946449	1.078369	0.000091	
325.100000	0.000092	0.092649	0.969121	0.946553	1.078056	0.000091	
325.200000	0.000092	0.092352	0.969216	0.946656	1.077744	0.000090	
325.300000	0.000091	0.092055	0.969312	0.946758	1.077433	0.000090	
325.400000	0.000091	0.091761	0.969410	0.946858	1.077123	0.000090	
325.500000	0.000091	0.091468	0.969509	0.946957	1.076815	0.000090	
325.600000	0.000090	0.091176	0.969609	0.947055	1.076508	0.000089	
325.700000	0.000090	0.090887	0.969710	0.947150	1.076202	0.000089	
325.800000	0.000090	0.090599	0.969813	0.947245	1.075898	0.000089	
325.900000	0.000090	0.090313	0.969917	0.947338	1.075595	0.000088	
326.000000	0.000089	0.090028	0.970022	0.947430	1.075295	0.000088	
326.100000	0.000089	0.089745	0.970128	0.947520	1.074997	0.000088	
326.200000	0.000089	0.089463	0.970236	0.947609	1.074701	0.000088	
326.300000	0.000089	0.089183	0.970345	0.947697	1.074407	0.000087	
326.400000	0.000088	0.088904	0.970455	0.947783	1.074116	0.000087	
326.500000	0.000088	0.088627	0.970566	0.947869	1.073827	0.000087	
326.600000	0.000088	0.088351	0.970678	0.947953	1.073541	0.000087	
326.700000	0.000087	0.088075	0.970792	0.948037	1.073257	0.000086	
326.800000	0.000087	0.087801	0.970907	0.948119	1.072976	0.000086	
326.900000	0.000087	0.087528	0.971023	0.948201	1.072697	0.000086	
327.000000	0.000087	0.087256	0.971140	0.948282	1.072420	0.000085	
327.100000	0.000086	0.086985	0.971258	0.948362	1.072146	0.000085	
327.200000	0.000086	0.086715	0.971378	0.948442	1.071874	0.000085	
327.300000	0.000086	0.086446	0.971499	0.948521	1.071604	0.000085	
327.400000	0.000086	0.086178	0.971620	0.948599	1.071336	0.000084	
327.500000	0.000085	0.085910	0.971743	0.948677	1.071069	0.000084	
327.600000	0.000085	0.085644	0.971866	0.948754	1.070805	0.000084	
327.700000	0.000085	0.085379	0.971991	0.948831	1.070542	0.000084	
327.800000	0.000085	0.085115	0.972117	0.948908	1.070281	0.000083	
327.900000	0.000084	0.084852	0.972243	0.948984	1.070022	0.000083	
328.000000	0.000084	0.084590	0.972371	0.949059	1.069764	0.000083	
328.100000	0.000084	0.084329	0.972499	0.949135	1.069507	0.000083	
328.200000	0.000084	0.084069	0.972628	0.949210	1.069253	0.000082	
328.300000	0.000083	0.083809	0.972758	0.949285	1.069000	0.000082	
328.400000	0.000083	0.083549	0.972889	0.949360	1.068748	0.000082	
328.500000	0.000083	0.083289	0.973021	0.949434	1.068498	0.000082	
328.600000	0.000083	0.083029	0.973153	0.949508	1.068249	0.000081	
328.700000	0.000082	0.082767	0.973286	0.949583	1.068002	0.000081	
328.800000	0.000082	0.082504	0.973419	0.949657	1.067757	0.000081	
328.900000	0.000082	0.082240	0.973552	0.949731	1.067512	0.000081	
329.000000	0.000081	0.081973	0.973686	0.949805	1.067270	0.000080	
329.100000	0.000081	0.081703	0.973821	0.949880	1.067028	0.000080	
329.200000	0.000081	0.081430	0.973955	0.949955	1.066789	0.000080	
329.300000	0.000081	0.081152	0.974090	0.950029	1.066550	0.000080	
329.400000	0.000080	0.080871	0.974225	0.950104	1.066314	0.000079	
329.500000	0.000080	0.080585	0.974360	0.950179	1.066078	0.000079	
329.600000	0.000080	0.080293	0.974494	0.950254	1.065845	0.000079	
329.700000	0.000080	0.079996	0.974629	0.950330	1.065612	0.000079	
329.800000	0.000080	0.079693	0.974763	0.950405	1.065382	0.000078	
329.900000	0.000079	0.079383	0.974898	0.950481	1.065153	0.000078	
330.000000	0.000079	0.079067	0.975032	0.950556	1.064926	0.000078	
330.100000	0.000079	0.078745	0.975165	0.950631	1.064700	0.000078	
330.200000	0.000079	0.078416	0.975298	0.950706	1.064476	0.000077	
330.300000	0.000078	0.078080	0.975431	0.950780	1.064254	0.000077	
330.400000	0.000078	0.077739	0.975563	0.950854	1.064034	0.000077	
330.500000	0.000078	0.077391	0.975695	0.950927	1.063815	0.000077	
330.600000	0.000078	0.077037	0.975825	0.950999	1.063598	0.000076	
