KW	SMD_0_0	SMD_0_9	T_krstTr_0_0	T_krstTr_0_9	m_krstTr_0_0	m_krstTr_0_9	SMD_1_0	SMD_1_9	T_krstTr_1_0	T_krstTr_1_9	m_krstTr_1_0	m_krstTr_1_9	SMD_2_0	SMD_2_9	T_krstTr_2_0	T_krstTr_2_9	m_krstTr_2_0	m_krstTr_2_9	SMD_3_0	SMD_3_9	T_krstTr_3_0	T_krstTr_3_9	m_krstTr_3_0	m_krstTr_3_9	SMD_4_0	SMD_4_9	T_krstTr_4_0	T_krstTr_4_9	m_krstTr_4_0	m_krstTr_4_9	SMD_5_0	SMD_5_9	T_krstTr_5_0	T_krstTr_5_9	m_krstTr_5_0	m_krstTr_5_9	SMD_6_0	SMD_6_9	T_krstTr_6_0	T_krstTr_6_9	m_krstTr_6_0	m_krstTr_6_9	SMD_7_0	SMD_7_9	T_krstTr_7_0	T_krstTr_7_9	m_krstTr_7_0	m_krstTr_7_9	SMD_8_0	SMD_8_9	T_krstTr_8_0	T_krstTr_8_9	m_krstTr_8_0	m_krstTr_8_9	SMD_9_0	SMD_9_9	T_krstTr_9_0	T_krstTr_9_9	m_krstTr_9_0	m_krstTr_9_9	SMD_10_0	SMD_10_9	T_krstTr_10_0	T_krstTr_10_9	m_krstTr_10_0	m_krstTr_10_9	SMD_11_0	SMD_11_9	T_krstTr_11_0	T_krstTr_11_9	m_krstTr_11_0	m_krstTr_11_9	SMD_12_0	SMD_12_9	T_krstTr_12_0	T_krstTr_12_9	m_krstTr_12_0	m_krstTr_12_9	SMD_13_0	SMD_13_9	T_krstTr_13_0	T_krstTr_13_9	m_krstTr_13_0	m_krstTr_13_9	SMD_14_0	SMD_14_9	T_krstTr_14_0	T_krstTr_14_9	m_krstTr_14_0	m_krstTr_14_9
-64.5	 1.570612299324141E-5	 1.570612299324141E-5	 35.21	 35.21	 2.1122048288067488E-12	 2.1122048288067488E-12	 1.570612299324141E-5	 1.570612299324141E-5	 35.21	 35.21	 2.1122048288067488E-12	 2.1122048288067488E-12	 1.570612299324141E-5	 1.570612299324141E-5	 35.21	 35.21	 2.1122048288067488E-12	 2.1122048288067488E-12	 1.570612299324141E-5	 1.570612299324141E-5	 35.21	 35.21	 2.1122048288067488E-12	 2.1122048288067488E-12	 1.570612299324141E-5	 1.570612299324141E-5	 35.21	 35.21	 2.1122048288067488E-12	 2.1122048288067488E-12	 1.570612299324141E-5	 1.570612299324141E-5	 35.21	 35.21	 2.1122048288067488E-12	 2.1122048288067488E-12	 1.570612299324141E-5	 1.570612299324141E-5	 35.21	 35.21	 2.1122048288067488E-12	 2.1122048288067488E-12	 1.570612299324141E-5	 1.570612299324141E-5	 35.21	 35.21	 2.1122048288067488E-12	 2.1122048288067488E-12	 1.570612299324141E-5	 1.570612299324141E-5	 35.21	 35.21	 2.1122048288067488E-12	 2.1122048288067488E-12	 1.570612299324141E-5	 1.570612299324141E-5	 35.21	 35.21	 2.1122048288067488E-12	 2.1122048288067488E-12	 1.570612299324141E-5	 1.570612299324141E-5	 35.21	 35.21	 2.1122048288067488E-12	 2.1122048288067488E-12	 1.570612299324141E-5	 1.570612299324141E-5	 35.21	 35.21	 2.1122048288067488E-12	 2.1122048288067488E-12	 1.570612299324141E-5	 1.570612299324141E-5	 35.21	 35.21	 2.1122048288067488E-12	 2.1122048288067488E-12	 1.570612299324141E-5	 1.570612299324141E-5	 35.21	 35.21	 2.1122048288067488E-12	 2.1122048288067488E-12	 1.570612299324141E-5	 1.570612299324141E-5	 35.21	 35.21	 2.1122048288067488E-12	 2.1122048288067488E-12	 
-64.0	 1.5725858034266843E-5	 1.5725858034266843E-5	 35.21	 35.21	 2.1201769136183678E-12	 2.1201769136183678E-12	 1.5725858034266843E-5	 1.5725858034266843E-5	 35.21	 35.21	 2.1201769136183678E-12	 2.1201769136183678E-12	 1.5725858034266843E-5	 1.5725858034266843E-5	 35.21	 35.21	 2.1201769136183678E-12	 2.1201769136183678E-12	 1.5725858034266843E-5	 1.5725858034266843E-5	 35.21	 35.21	 2.1201769136183678E-12	 2.1201769136183678E-12	 1.5725858034266843E-5	 1.5725858034266843E-5	 35.21	 35.21	 2.1201769136183678E-12	 2.1201769136183678E-12	 1.5725858034266843E-5	 1.5725858034266843E-5	 35.21	 35.21	 2.1201769136183678E-12	 2.1201769136183678E-12	 1.5725858034266843E-5	 1.5725858034266843E-5	 35.21	 35.21	 2.1201769136183678E-12	 2.1201769136183678E-12	 1.5725858034266843E-5	 1.5725858034266843E-5	 35.21	 35.21	 2.1201769136183678E-12	 2.1201769136183678E-12	 1.5725858034266843E-5	 1.5725858034266843E-5	 35.21	 35.21	 2.1201769136183678E-12	 2.1201769136183678E-12	 1.5725858034266843E-5	 1.5725858034266843E-5	 35.21	 35.21	 2.1201769136183678E-12	 2.1201769136183678E-12	 1.5725858034266843E-5	 1.5725858034266843E-5	 35.21	 35.21	 2.1201769136183678E-12	 2.1201769136183678E-12	 1.5725858034266843E-5	 1.5725858034266843E-5	 35.21	 35.21	 2.1201769136183678E-12	 2.1201769136183678E-12	 1.5725858034266843E-5	 1.5725858034266843E-5	 35.21	 35.21	 2.1201769136183678E-12	 2.1201769136183678E-12	 1.5725858034266843E-5	 1.5725858034266843E-5	 35.21	 35.21	 2.1201769136183678E-12	 2.1201769136183678E-12	 1.5725858034266843E-5	 1.5725858034266843E-5	 35.21	 35.21	 2.1201769136183678E-12	 2.1201769136183678E-12	 
-63.500000000000014	 1.5745778070286293E-5	 1.5745778070286293E-5	 35.21	 35.21	 2.1282440450342915E-12	 2.1282440450342915E-12	 1.5745778070286293E-5	 1.5745778070286293E-5	 35.21	 35.21	 2.1282440450342915E-12	 2.1282440450342915E-12	 1.5745778070286293E-5	 1.5745778070286293E-5	 35.21	 35.21	 2.1282440450342915E-12	 2.1282440450342915E-12	 1.5745778070286293E-5	 1.5745778070286293E-5	 35.21	 35.21	 2.1282440450342915E-12	 2.1282440450342915E-12	 1.5745778070286293E-5	 1.5745778070286293E-5	 35.21	 35.21	 2.1282440450342915E-12	 2.1282440450342915E-12	 1.5745778070286293E-5	 1.5745778070286293E-5	 35.21	 35.21	 2.1282440450342915E-12	 2.1282440450342915E-12	 1.5745778070286293E-5	 1.5745778070286293E-5	 35.21	 35.21	 2.1282440450342915E-12	 2.1282440450342915E-12	 1.5745778070286293E-5	 1.5745778070286293E-5	 35.21	 35.21	 2.1282440450342915E-12	 2.1282440450342915E-12	 1.5745778070286293E-5	 1.5745778070286293E-5	 35.21	 35.21	 2.1282440450342915E-12	 2.1282440450342915E-12	 1.5745778070286293E-5	 1.5745778070286293E-5	 35.21	 35.21	 2.1282440450342915E-12	 2.1282440450342915E-12	 1.5745778070286293E-5	 1.5745778070286293E-5	 35.21	 35.21	 2.1282440450342915E-12	 2.1282440450342915E-12	 1.5745778070286293E-5	 1.5745778070286293E-5	 35.21	 35.21	 2.1282440450342915E-12	 2.1282440450342915E-12	 1.5745778070286293E-5	 1.5745778070286293E-5	 35.21	 35.21	 2.1282440450342915E-12	 2.1282440450342915E-12	 1.5745778070286293E-5	 1.5745778070286293E-5	 35.21	 35.21	 2.1282440450342915E-12	 2.1282440450342915E-12	 1.5745778070286293E-5	 1.5745778070286293E-5	 35.21	 35.21	 2.1282440450342915E-12	 2.1282440450342915E-12	 
-63.0	 1.5765885988796413E-5	 1.5765885988796413E-5	 35.21	 35.21	 2.1364079917896894E-12	 2.1364079917896894E-12	 1.5765885988796413E-5	 1.5765885988796413E-5	 35.21	 35.21	 2.1364079917896894E-12	 2.1364079917896894E-12	 1.5765885988796413E-5	 1.5765885988796413E-5	 35.21	 35.21	 2.1364079917896894E-12	 2.1364079917896894E-12	 1.5765885988796413E-5	 1.5765885988796413E-5	 35.21	 35.21	 2.1364079917896894E-12	 2.1364079917896894E-12	 1.5765885988796413E-5	 1.5765885988796413E-5	 35.21	 35.21	 2.1364079917896894E-12	 2.1364079917896894E-12	 1.5765885988796413E-5	 1.5765885988796413E-5	 35.21	 35.21	 2.1364079917896894E-12	 2.1364079917896894E-12	 1.5765885988796413E-5	 1.5765885988796413E-5	 35.21	 35.21	 2.1364079917896894E-12	 2.1364079917896894E-12	 1.5765885988796413E-5	 1.5765885988796413E-5	 35.21	 35.21	 2.1364079917896894E-12	 2.1364079917896894E-12	 1.5765885988796413E-5	 1.5765885988796413E-5	 35.21	 35.21	 2.1364079917896894E-12	 2.1364079917896894E-12	 1.5765885988796413E-5	 1.5765885988796413E-5	 35.21	 35.21	 2.1364079917896894E-12	 2.1364079917896894E-12	 1.5765885988796413E-5	 1.5765885988796413E-5	 35.21	 35.21	 2.1364079917896894E-12	 2.1364079917896894E-12	 1.5765885988796413E-5	 1.5765885988796413E-5	 35.21	 35.21	 2.1364079917896894E-12	 2.1364079917896894E-12	 1.5765885988796413E-5	 1.5765885988796413E-5	 35.21	 35.21	 2.1364079917896894E-12	 2.1364079917896894E-12	 1.5765885988796413E-5	 1.5765885988796413E-5	 35.21	 35.21	 2.1364079917896894E-12	 2.1364079917896894E-12	 1.5765885988796413E-5	 1.5765885988796413E-5	 35.21	 35.21	 2.1364079917896894E-12	 2.1364079917896894E-12	 
-62.500000000000014	 1.5786181377597187E-5	 1.5786181377597187E-5	 35.21	 35.21	 2.1446691965929355E-12	 2.1446691965929355E-12	 1.5786181377597187E-5	 1.5786181377597187E-5	 35.21	 35.21	 2.1446691965929355E-12	 2.1446691965929355E-12	 1.5786181377597187E-5	 1.5786181377597187E-5	 35.21	 35.21	 2.1446691965929355E-12	 2.1446691965929355E-12	 1.5786181377597187E-5	 1.5786181377597187E-5	 35.21	 35.21	 2.1446691965929355E-12	 2.1446691965929355E-12	 1.5786181377597187E-5	 1.5786181377597187E-5	 35.21	 35.21	 2.1446691965929355E-12	 2.1446691965929355E-12	 1.5786181377597187E-5	 1.5786181377597187E-5	 35.21	 35.21	 2.1446691965929355E-12	 2.1446691965929355E-12	 1.5786181377597187E-5	 1.5786181377597187E-5	 35.21	 35.21	 2.1446691965929355E-12	 2.1446691965929355E-12	 1.5786181377597187E-5	 1.5786181377597187E-5	 35.21	 35.21	 2.1446691965929355E-12	 2.1446691965929355E-12	 1.5786181377597187E-5	 1.5786181377597187E-5	 35.21	 35.21	 2.1446691965929355E-12	 2.1446691965929355E-12	 1.5786181377597187E-5	 1.5786181377597187E-5	 35.21	 35.21	 2.1446691965929355E-12	 2.1446691965929355E-12	 1.5786181377597187E-5	 1.5786181377597187E-5	 35.21	 35.21	 2.1446691965929355E-12	 2.1446691965929355E-12	 1.5786181377597187E-5	 1.5786181377597187E-5	 35.21	 35.21	 2.1446691965929355E-12	 2.1446691965929355E-12	 1.5786181377597187E-5	 1.5786181377597187E-5	 35.21	 35.21	 2.1446691965929355E-12	 2.1446691965929355E-12	 1.5786181377597187E-5	 1.5786181377597187E-5	 35.21	 35.21	 2.1446691965929355E-12	 2.1446691965929355E-12	 1.5786181377597187E-5	 1.5786181377597187E-5	 35.21	 35.21	 2.1446691965929355E-12	 2.1446691965929355E-12	 
-62.0	 1.580666667053239E-5	 1.580666667053239E-5	 35.21	 35.21	 2.1530292703539597E-12	 2.1530292703539597E-12	 1.580666667053239E-5	 1.580666667053239E-5	 35.21	 35.21	 2.1530292703539597E-12	 2.1530292703539597E-12	 1.580666667053239E-5	 1.580666667053239E-5	 35.21	 35.21	 2.1530292703539597E-12	 2.1530292703539597E-12	 1.580666667053239E-5	 1.580666667053239E-5	 35.21	 35.21	 2.1530292703539597E-12	 2.1530292703539597E-12	 1.580666667053239E-5	 1.580666667053239E-5	 35.21	 35.21	 2.1530292703539597E-12	 2.1530292703539597E-12	 1.580666667053239E-5	 1.580666667053239E-5	 35.21	 35.21	 2.1530292703539597E-12	 2.1530292703539597E-12	 1.580666667053239E-5	 1.580666667053239E-5	 35.21	 35.21	 2.1530292703539597E-12	 2.1530292703539597E-12	 1.580666667053239E-5	 1.580666667053239E-5	 35.21	 35.21	 2.1530292703539597E-12	 2.1530292703539597E-12	 1.580666667053239E-5	 1.580666667053239E-5	 35.21	 35.21	 2.1530292703539597E-12	 2.1530292703539597E-12	 1.580666667053239E-5	 1.580666667053239E-5	 35.21	 35.21	 2.1530292703539597E-12	 2.1530292703539597E-12	 1.580666667053239E-5	 1.580666667053239E-5	 35.21	 35.21	 2.1530292703539597E-12	 2.1530292703539597E-12	 1.580666667053239E-5	 1.580666667053239E-5	 35.21	 35.21	 2.1530292703539597E-12	 2.1530292703539597E-12	 1.580666667053239E-5	 1.580666667053239E-5	 35.21	 35.21	 2.1530292703539597E-12	 2.1530292703539597E-12	 1.580666667053239E-5	 1.580666667053239E-5	 35.21	 35.21	 2.1530292703539597E-12	 2.1530292703539597E-12	 1.580666667053239E-5	 1.580666667053239E-5	 35.21	 35.21	 2.1530292703539597E-12	 2.1530292703539597E-12	 
-61.5	 1.5827345643091872E-5	 1.5827345643091872E-5	 35.21	 35.21	 2.1614903910427384E-12	 2.1614903910427384E-12	 1.5827345643091872E-5	 1.5827345643091872E-5	 35.21	 35.21	 2.1614903910427384E-12	 2.1614903910427384E-12	 1.5827345643091872E-5	 1.5827345643091872E-5	 35.21	 35.21	 2.1614903910427384E-12	 2.1614903910427384E-12	 1.5827345643091872E-5	 1.5827345643091872E-5	 35.21	 35.21	 2.1614903910427384E-12	 2.1614903910427384E-12	 1.5827345643091872E-5	 1.5827345643091872E-5	 35.21	 35.21	 2.1614903910427384E-12	 2.1614903910427384E-12	 1.5827345643091872E-5	 1.5827345643091872E-5	 35.21	 35.21	 2.1614903910427384E-12	 2.1614903910427384E-12	 1.5827345643091872E-5	 1.5827345643091872E-5	 35.21	 35.21	 2.1614903910427384E-12	 2.1614903910427384E-12	 1.5827345643091872E-5	 1.5827345643091872E-5	 35.21	 35.21	 2.1614903910427384E-12	 2.1614903910427384E-12	 1.5827345643091872E-5	 1.5827345643091872E-5	 35.21	 35.21	 2.1614903910427384E-12	 2.1614903910427384E-12	 1.5827345643091872E-5	 1.5827345643091872E-5	 35.21	 35.21	 2.1614903910427384E-12	 2.1614903910427384E-12	 1.5827345643091872E-5	 1.5827345643091872E-5	 35.21	 35.21	 2.1614903910427384E-12	 2.1614903910427384E-12	 1.5827345643091872E-5	 1.5827345643091872E-5	 35.21	 35.21	 2.1614903910427384E-12	 2.1614903910427384E-12	 1.5827345643091872E-5	 1.5827345643091872E-5	 35.21	 35.21	 2.1614903910427384E-12	 2.1614903910427384E-12	 1.5827345643091872E-5	 1.5827345643091872E-5	 35.21	 35.21	 2.1614903910427384E-12	 2.1614903910427384E-12	 1.5827345643091872E-5	 1.5827345643091872E-5	 35.21	 35.21	 2.1614903910427384E-12	 2.1614903910427384E-12	 
-61.000000000000014	 1.5848224306560154E-5	 1.5848224306560154E-5	 35.21	 35.21	 2.1700556785545507E-12	 2.1700556785545507E-12	 1.5848224306560154E-5	 1.5848224306560154E-5	 35.21	 35.21	 2.1700556785545507E-12	 2.1700556785545507E-12	 1.5848224306560154E-5	 1.5848224306560154E-5	 35.21	 35.21	 2.1700556785545507E-12	 2.1700556785545507E-12	 1.5848224306560154E-5	 1.5848224306560154E-5	 35.21	 35.21	 2.1700556785545507E-12	 2.1700556785545507E-12	 1.5848224306560154E-5	 1.5848224306560154E-5	 35.21	 35.21	 2.1700556785545507E-12	 2.1700556785545507E-12	 1.5848224306560154E-5	 1.5848224306560154E-5	 35.21	 35.21	 2.1700556785545507E-12	 2.1700556785545507E-12	 1.5848224306560154E-5	 1.5848224306560154E-5	 35.21	 35.21	 2.1700556785545507E-12	 2.1700556785545507E-12	 1.5848224306560154E-5	 1.5848224306560154E-5	 35.21	 35.21	 2.1700556785545507E-12	 2.1700556785545507E-12	 1.5848224306560154E-5	 1.5848224306560154E-5	 35.21	 35.21	 2.1700556785545507E-12	 2.1700556785545507E-12	 1.5848224306560154E-5	 1.5848224306560154E-5	 35.21	 35.21	 2.1700556785545507E-12	 2.1700556785545507E-12	 1.5848224306560154E-5	 1.5848224306560154E-5	 35.21	 35.21	 2.1700556785545507E-12	 2.1700556785545507E-12	 1.5848224306560154E-5	 1.5848224306560154E-5	 35.21	 35.21	 2.1700556785545507E-12	 2.1700556785545507E-12	 1.5848224306560154E-5	 1.5848224306560154E-5	 35.21	 35.21	 2.1700556785545507E-12	 2.1700556785545507E-12	 1.5848224306560154E-5	 1.5848224306560154E-5	 35.21	 35.21	 2.1700556785545507E-12	 2.1700556785545507E-12	 1.5848224306560154E-5	 1.5848224306560154E-5	 35.21	 35.21	 2.1700556785545507E-12	 2.1700556785545507E-12	 
-60.5	 1.5869306701533033E-5	 1.5869306701533033E-5	 35.21	 35.21	 2.178727474860204E-12	 2.178727474860204E-12	 1.5869306701533033E-5	 1.5869306701533033E-5	 35.21	 35.21	 2.178727474860204E-12	 2.178727474860204E-12	 1.5869306701533033E-5	 1.5869306701533033E-5	 35.21	 35.21	 2.178727474860204E-12	 2.178727474860204E-12	 1.5869306701533033E-5	 1.5869306701533033E-5	 35.21	 35.21	 2.178727474860204E-12	 2.178727474860204E-12	 1.5869306701533033E-5	 1.5869306701533033E-5	 35.21	 35.21	 2.178727474860204E-12	 2.178727474860204E-12	 1.5869306701533033E-5	 1.5869306701533033E-5	 35.21	 35.21	 2.178727474860204E-12	 2.178727474860204E-12	 1.5869306701533033E-5	 1.5869306701533033E-5	 35.21	 35.21	 2.178727474860204E-12	 2.178727474860204E-12	 1.5869306701533033E-5	 1.5869306701533033E-5	 35.21	 35.21	 2.178727474860204E-12	 2.178727474860204E-12	 1.5869306701533033E-5	 1.5869306701533033E-5	 35.21	 35.21	 2.178727474860204E-12	 2.178727474860204E-12	 1.5869306701533033E-5	 1.5869306701533033E-5	 35.21	 35.21	 2.178727474860204E-12	 2.178727474860204E-12	 1.5869306701533033E-5	 1.5869306701533033E-5	 35.21	 35.21	 2.178727474860204E-12	 2.178727474860204E-12	 1.5869306701533033E-5	 1.5869306701533033E-5	 35.21	 35.21	 2.178727474860204E-12	 2.178727474860204E-12	 1.5869306701533033E-5	 1.5869306701533033E-5	 35.21	 35.21	 2.178727474860204E-12	 2.178727474860204E-12	 1.5869306701533033E-5	 1.5869306701533033E-5	 35.21	 35.21	 2.178727474860204E-12	 2.178727474860204E-12	 1.5869306701533033E-5	 1.5869306701533033E-5	 35.21	 35.21	 2.178727474860204E-12	 2.178727474860204E-12	 
-60.0	 1.589059159362168E-5	 1.589059159362168E-5	 35.21	 35.21	 2.18750596925451E-12	 2.18750596925451E-12	 1.589059159362168E-5	 1.589059159362168E-5	 35.21	 35.21	 2.18750596925451E-12	 2.18750596925451E-12	 1.589059159362168E-5	 1.589059159362168E-5	 35.21	 35.21	 2.18750596925451E-12	 2.18750596925451E-12	 1.589059159362168E-5	 1.589059159362168E-5	 35.21	 35.21	 2.18750596925451E-12	 2.18750596925451E-12	 1.589059159362168E-5	 1.589059159362168E-5	 35.21	 35.21	 2.18750596925451E-12	 2.18750596925451E-12	 1.589059159362168E-5	 1.589059159362168E-5	 35.21	 35.21	 2.18750596925451E-12	 2.18750596925451E-12	 1.589059159362168E-5	 1.589059159362168E-5	 35.21	 35.21	 2.18750596925451E-12	 2.18750596925451E-12	 1.589059159362168E-5	 1.589059159362168E-5	 35.21	 35.21	 2.18750596925451E-12	 2.18750596925451E-12	 1.589059159362168E-5	 1.589059159362168E-5	 35.21	 35.21	 2.18750596925451E-12	 2.18750596925451E-12	 1.589059159362168E-5	 1.589059159362168E-5	 35.21	 35.21	 2.18750596925451E-12	 2.18750596925451E-12	 1.589059159362168E-5	 1.589059159362168E-5	 35.21	 35.21	 2.18750596925451E-12	 2.18750596925451E-12	 1.589059159362168E-5	 1.589059159362168E-5	 35.21	 35.21	 2.18750596925451E-12	 2.18750596925451E-12	 1.589059159362168E-5	 1.589059159362168E-5	 35.21	 35.21	 2.18750596925451E-12	 2.18750596925451E-12	 1.589059159362168E-5	 1.589059159362168E-5	 35.21	 35.21	 2.18750596925451E-12	 2.18750596925451E-12	 1.589059159362168E-5	 1.589059159362168E-5	 35.21	 35.21	 2.18750596925451E-12	 2.18750596925451E-12	 
-59.500000000000014	 1.591207644903359E-5	 1.591207644903359E-5	 35.21	 35.21	 2.1963908156902407E-12	 2.1963908156902407E-12	 1.591207644903359E-5	 1.591207644903359E-5	 35.21	 35.21	 2.1963908156902407E-12	 2.1963908156902407E-12	 1.591207644903359E-5	 1.591207644903359E-5	 35.21	 35.21	 2.1963908156902407E-12	 2.1963908156902407E-12	 1.591207644903359E-5	 1.591207644903359E-5	 35.21	 35.21	 2.1963908156902407E-12	 2.1963908156902407E-12	 1.591207644903359E-5	 1.591207644903359E-5	 35.21	 35.21	 2.1963908156902407E-12	 2.1963908156902407E-12	 1.591207644903359E-5	 1.591207644903359E-5	 35.21	 35.21	 2.1963908156902407E-12	 2.1963908156902407E-12	 1.591207644903359E-5	 1.591207644903359E-5	 35.21	 35.21	 2.1963908156902407E-12	 2.1963908156902407E-12	 1.591207644903359E-5	 1.591207644903359E-5	 35.21	 35.21	 2.1963908156902407E-12	 2.1963908156902407E-12	 1.591207644903359E-5	 1.591207644903359E-5	 35.21	 35.21	 2.1963908156902407E-12	 2.1963908156902407E-12	 1.591207644903359E-5	 1.591207644903359E-5	 35.21	 35.21	 2.1963908156902407E-12	 2.1963908156902407E-12	 1.591207644903359E-5	 1.591207644903359E-5	 35.21	 35.21	 2.1963908156902407E-12	 2.1963908156902407E-12	 1.591207644903359E-5	 1.591207644903359E-5	 35.21	 35.21	 2.1963908156902407E-12	 2.1963908156902407E-12	 1.591207644903359E-5	 1.591207644903359E-5	 35.21	 35.21	 2.1963908156902407E-12	 2.1963908156902407E-12	 1.591207644903359E-5	 1.591207644903359E-5	 35.21	 35.21	 2.1963908156902407E-12	 2.1963908156902407E-12	 1.591207644903359E-5	 1.591207644903359E-5	 35.21	 35.21	 2.1963908156902407E-12	 2.1963908156902407E-12	 
-59.0	 1.593376078168941E-5	 1.593376078168941E-5	 35.21	 35.21	 2.205382515152621E-12	 2.205382515152621E-12	 1.593376078168941E-5	 1.593376078168941E-5	 35.21	 35.21	 2.205382515152621E-12	 2.205382515152621E-12	 1.593376078168941E-5	 1.593376078168941E-5	 35.21	 35.21	 2.205382515152621E-12	 2.205382515152621E-12	 1.593376078168941E-5	 1.593376078168941E-5	 35.21	 35.21	 2.205382515152621E-12	 2.205382515152621E-12	 1.593376078168941E-5	 1.593376078168941E-5	 35.21	 35.21	 2.205382515152621E-12	 2.205382515152621E-12	 1.593376078168941E-5	 1.593376078168941E-5	 35.21	 35.21	 2.205382515152621E-12	 2.205382515152621E-12	 1.593376078168941E-5	 1.593376078168941E-5	 35.21	 35.21	 2.205382515152621E-12	 2.205382515152621E-12	 1.593376078168941E-5	 1.593376078168941E-5	 35.21	 35.21	 2.205382515152621E-12	 2.205382515152621E-12	 1.593376078168941E-5	 1.593376078168941E-5	 35.21	 35.21	 2.205382515152621E-12	 2.205382515152621E-12	 1.593376078168941E-5	 1.593376078168941E-5	 35.21	 35.21	 2.205382515152621E-12	 2.205382515152621E-12	 1.593376078168941E-5	 1.593376078168941E-5	 35.21	 35.21	 2.205382515152621E-12	 2.205382515152621E-12	 1.593376078168941E-5	 1.593376078168941E-5	 35.21	 35.21	 2.205382515152621E-12	 2.205382515152621E-12	 1.593376078168941E-5	 1.593376078168941E-5	 35.21	 35.21	 2.205382515152621E-12	 2.205382515152621E-12	 1.593376078168941E-5	 1.593376078168941E-5	 35.21	 35.21	 2.205382515152621E-12	 2.205382515152621E-12	 1.593376078168941E-5	 1.593376078168941E-5	 35.21	 35.21	 2.205382515152621E-12	 2.205382515152621E-12	 
-58.500000000000014	 1.595564322216363E-5	 1.595564322216363E-5	 35.21	 35.21	 2.2144812066812674E-12	 2.2144812066812674E-12	 1.595564322216363E-5	 1.595564322216363E-5	 35.21	 35.21	 2.2144812066812674E-12	 2.2144812066812674E-12	 1.595564322216363E-5	 1.595564322216363E-5	 35.21	 35.21	 2.2144812066812674E-12	 2.2144812066812674E-12	 1.595564322216363E-5	 1.595564322216363E-5	 35.21	 35.21	 2.2144812066812674E-12	 2.2144812066812674E-12	 1.595564322216363E-5	 1.595564322216363E-5	 35.21	 35.21	 2.2144812066812674E-12	 2.2144812066812674E-12	 1.595564322216363E-5	 1.595564322216363E-5	 35.21	 35.21	 2.2144812066812674E-12	 2.2144812066812674E-12	 1.595564322216363E-5	 1.595564322216363E-5	 35.21	 35.21	 2.2144812066812674E-12	 2.2144812066812674E-12	 1.595564322216363E-5	 1.595564322216363E-5	 35.21	 35.21	 2.2144812066812674E-12	 2.2144812066812674E-12	 1.595564322216363E-5	 1.595564322216363E-5	 35.21	 35.21	 2.2144812066812674E-12	 2.2144812066812674E-12	 1.595564322216363E-5	 1.595564322216363E-5	 35.21	 35.21	 2.2144812066812674E-12	 2.2144812066812674E-12	 1.595564322216363E-5	 1.595564322216363E-5	 35.21	 35.21	 2.2144812066812674E-12	 2.2144812066812674E-12	 1.595564322216363E-5	 1.595564322216363E-5	 35.21	 35.21	 2.2144812066812674E-12	 2.2144812066812674E-12	 1.595564322216363E-5	 1.595564322216363E-5	 35.21	 35.21	 2.2144812066812674E-12	 2.2144812066812674E-12	 1.595564322216363E-5	 1.595564322216363E-5	 35.21	 35.21	 2.2144812066812674E-12	 2.2144812066812674E-12	 1.595564322216363E-5	 1.595564322216363E-5	 35.21	 35.21	 2.2144812066812674E-12	 2.2144812066812674E-12	 
-58.000000000000014	 1.597772837418383E-5	 1.597772837418383E-5	 35.21	 35.21	 2.2236895250059348E-12	 2.2236895250059348E-12	 1.597772837418383E-5	 1.597772837418383E-5	 35.21	 35.21	 2.2236895250059348E-12	 2.2236895250059348E-12	 1.597772837418383E-5	 1.597772837418383E-5	 35.21	 35.21	 2.2236895250059348E-12	 2.2236895250059348E-12	 1.597772837418383E-5	 1.597772837418383E-5	 35.21	 35.21	 2.2236895250059348E-12	 2.2236895250059348E-12	 1.597772837418383E-5	 1.597772837418383E-5	 35.21	 35.21	 2.2236895250059348E-12	 2.2236895250059348E-12	 1.597772837418383E-5	 1.597772837418383E-5	 35.21	 35.21	 2.2236895250059348E-12	 2.2236895250059348E-12	 1.597772837418383E-5	 1.597772837418383E-5	 35.21	 35.21	 2.2236895250059348E-12	 2.2236895250059348E-12	 1.597772837418383E-5	 1.597772837418383E-5	 35.21	 35.21	 2.2236895250059348E-12	 2.2236895250059348E-12	 1.597772837418383E-5	 1.597772837418383E-5	 35.21	 35.21	 2.2236895250059348E-12	 2.2236895250059348E-12	 1.597772837418383E-5	 1.597772837418383E-5	 35.21	 35.21	 2.2236895250059348E-12	 2.2236895250059348E-12	 1.597772837418383E-5	 1.597772837418383E-5	 35.21	 35.21	 2.2236895250059348E-12	 2.2236895250059348E-12	 1.597772837418383E-5	 1.597772837418383E-5	 35.21	 35.21	 2.2236895250059348E-12	 2.2236895250059348E-12	 1.597772837418383E-5	 1.597772837418383E-5	 35.21	 35.21	 2.2236895250059348E-12	 2.2236895250059348E-12	 1.597772837418383E-5	 1.597772837418383E-5	 35.21	 35.21	 2.2236895250059348E-12	 2.2236895250059348E-12	 1.597772837418383E-5	 1.597772837418383E-5	 35.21	 35.21	 2.2236895250059348E-12	 2.2236895250059348E-12	 
