Kurbelwinkel [°KW]	Zeit [s n. Rechenbeginn]	pZyl_mess [bar]	pZyl_berech [bar]	pSaug [bar]	pAbg [bar]	T [K]	dQw [J/s]	V [m3]	m [kg]	R [J/kg/K]	mK [kg]	V_motor [m^3]	dm [kg/s]	dmEV [kg/s]	dmAV [kg/s]	dmEV aus Zylinder [kg/s]	Hub_E [m]	Hub_A [m]	alpha_E_vor [-]	alpha_E_rück [-]	alpha_A_vor [-]	alpha_A_rück [-]	dmL [kg/s]	dmL [kg/KW]	mL [kg]	T_Saug [K]	H_Massenbruch	O_Massenbruch	N_Massenbruch	H2_Massenbruch	OH_Massenbruch	CO_Massenbruch	NO_Massenbruch	O2_Massenbruch	H2O_Massenbruch	CO2_Massenbruch	N2_Massenbruch	RON_95_Massenbruch	AGR_intern_LWA_Massenbruch	AGR_extern_LWA_Massenbruch	feuchteLuft_LWA_Massenbruch
242.5	 0.031036430789756	 1.0298563920897648	 1.0378894755424377	 0.9632227253750305	 1.020091146832888	 574.0679179261776	 367.590511847554	 3.918202221217581E-4	 2.506406749759153E-4	 282.63316793474644	 2.506406749759153E-4	 3.958588446330302E-4	 -0.024627865107447692	 0.0	 -0.024627865107447692	 0.035018263428311554	 0.0	 0.006999859815	 1.77561E-4	 2.57597E-4	 0.09619459739516098	 0.10629605810807782	 -4.852488453337569E-6	 -4.0430583098013857E-10	 -1.3668573523168296E-6	 323.57998690838957	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
244.0	 0.031161409705687905	 1.0262595728677966	 1.0359082920660685	 0.9657991024917357	 1.015845836535405	 573.6058404340367	 363.69314166556404	 3.8729603431989716E-4	 2.474729119000269E-4	 282.63316793474644	 2.474729119000269E-4	 3.913346568298021E-4	 -0.026155487110449023	 0.0	 -0.026155487110449023	 0.035018263428311554	 0.0	 0.00702364201	 1.77561E-4	 2.57597E-4	 0.09636882951256824	 0.10642941948742755	 -4.884164596380068E-6	 -4.0694506432570885E-10	 -1.367467769913318E-6	 323.57998690838957	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
245.5	 0.03128638862161981	 1.0232916543323274	 1.0333156587292707	 0.9684638988304084	 1.0117629843614917	 573.0533054423936	 359.36644737393044	 3.8267574261176545E-4	 2.4414385402132853E-4	 282.63316793474644	 2.4414385402132853E-4	 3.867143651203722E-4	 -0.02707790307992	 0.0	 -0.02707790307992	 0.035018263428311554	 0.0	 0.007043778215	 1.77561E-4	 2.57597E-4	 0.09651614647161716	 0.10654161348831732	 -4.926197332875866E-6	 -4.10447201552973E-10	 -1.3680834407156475E-6	 323.57998690838957	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
247.0	 0.031411367537551714	 1.0175756145153936	 1.0303063118199947	 0.9711790988304085	 1.0068493884804852	 572.4385339509414	 354.8130552977786	 3.779610369099854E-4	 2.4069186107263766E-4	 282.63316793474644	 2.4069186107263766E-4	 3.8199965941737167E-4	 -0.028244774631511108	 0.0	 -0.028244774631511108	 0.035018263428311554	 0.0	 0.00706105089	 1.77561E-4	 2.57597E-4	 0.09664251377646137	 0.10663785260161195	 -4.9733559505499135E-6	 -4.1437642349547264E-10	 -1.3687050053508908E-6	 323.57998690838957	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
248.50000000000006	 0.03153634645348362	 1.0114409362545242	 1.0267876792147435	 0.973754881439104	 1.0013386740640091	 571.7475276700264	 349.938796867507	 3.7315373114240745E-4	 2.371051655215452E-4	 282.63316793474644	 2.371051655215452E-4	 3.7719235364865993E-4	 -0.029392106924394607	 0.0	 -0.029392106924394607	 0.035018263428311554	 0.0	 0.007074771570000001	 1.77561E-4	 2.57597E-4	 0.09674289460063769	 0.10671430086900535	 -5.028186284756741E-6	 -4.189448473150415E-10	 -1.3693334226218633E-6	 323.57998690838957	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
249.99999999999994	 0.031661325369415516	 1.0052792154307257	 1.0228639494568128	 0.976069915764047	 0.9969203344759084	 570.9951798847312	 344.7545015812073	 3.682557667618029E-4	 2.334059163252735E-4	 282.63316793474644	 2.334059163252735E-4	 3.7229438926701745E-4	 -0.029600020334745483	 0.0	 -0.029600020334745483	 0.035018263428311554	 0.0	 0.0070856514	 1.77561E-4	 2.57597E-4	 0.0968224916980336	 0.106774920616207	 -5.090471431719223E-6	 -4.2413440074572836E-10	 -1.3699696242229818E-6	 323.57998690838957	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
251.5	 0.03178630428534742	 0.9982142813346154	 1.0190186741290401	 0.9779428782354427	 0.9922849372219039	 570.252680265623	 339.68903241954496	 3.6326921600575733E-4	 2.2967846544215775E-4	 282.63316793474644	 2.2967846544215775E-4	 3.673078385100378E-4	 -0.030033245168438884	 0.0	 -0.030033245168438884	 0.035018263428311554	 0.0	 0.00709277723	 1.77561E-4	 2.57597E-4	 0.09687462444133352	 0.10681462399513865	 -5.149041002363827E-6	 -4.2901437504290146E-10	 -1.3706131457855462E-6	 323.57998690838957	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
253.0	 0.031911283201279325	 0.9917939577648216	 1.0149818497426368	 0.9793643867022621	 0.9868197376795699	 569.4799424167826	 334.50016430051414	 3.5819628488156503E-4	 2.2588000798428763E-4	 282.63316793474644	 2.258800079842876E-4	 3.622349073850239E-4	 -0.030778191691827654	 0.0	 -0.030778191691827654	 0.035018263428311554	 0.0	 0.00709711348	 1.77561E-4	 2.57597E-4	 0.09690634855040353	 0.1068387845177574	 -5.210309454985497E-6	 -4.341192182358891E-10	 -1.3712643246129E-6	 323.57998690838957	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
254.5	 0.03203626211721123	 0.9840103824787804	 1.010691031595125	 0.9805639885329258	 0.981365446146389	 568.6673991985598	 329.15953375755487	 3.530393158514267E-4	 2.220036050436501E-4	 282.63316793474644	 2.2200360504365013E-4	 3.5707793835418463E-4	 -0.031342163546003686	 0.0	 -0.031342163546003686	 0.035018263428311554	 0.0	 0.00709777657	 1.77561E-4	 2.57597E-4	 0.09691119973275769	 0.10684247909278036	 -5.275109504579442E-6	 -4.39518311536279E-10	 -1.3719236020802045E-6	 323.57998690838957	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
256.0	 0.032161241033143134	 0.9786104341950277	 1.0061556477160305	 0.9812637505466557	 0.9756716415697297	 567.8161000011893	 323.6829722204202	 3.4780079019399243E-4	 2.1805442527302076E-4	 282.63316793474644	 2.1805442527302076E-4	 3.5183941269617715E-4	 -0.031873277960584916	 0.0	 -0.031873277960584916	 0.035018263428311554	 0.0	 0.00709545564	 1.77561E-4	 2.57597E-4	 0.09689421975317536	 0.1068295474394482	 -5.343099135016853E-6	 -4.451831584073979E-10	 -1.3725913768178157E-6	 323.57998690838957	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
257.49999999999994	 0.03228621994907503	 0.9691985911744329	 1.0015339053697094	 0.9814490402491729	 0.970873804956458	 566.9494114692691	 318.1503092174247	 3.4248333001923935E-4	 2.1406105356412068E-4	 282.63316793474644	 2.1406105356412068E-4	 3.4652195252098616E-4	 -0.03187258278207939	 0.0	 -0.03187258278207939	 0.035018263428311554	 0.0	 0.007089455610000001	 1.77561E-4	 2.57597E-4	 0.09685032338969465	 0.10679611674229555	 -5.412278557144614E-6	 -4.5094713786228E-10	 -1.373267797524609E-6	 323.57998690838957	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
259.00000000000006	 0.03241119886500694	 0.9635334616549818	 0.9972791972649506	 0.9810591436816671	 0.9670666745216749	 566.135396797114	 312.86650545246556	 3.370896999148445E-4	 2.100964947364741E-4	 282.63316793474644	 2.1009649473647404E-4	 3.411283224162951E-4	 -0.03158481458355828	 0.0	 -0.03158481458355828	 0.035018263428311554	 0.0	 0.007080507849999999	 1.77561E-4	 2.57597E-4	 0.0967848613627884	 0.10674626201577675	 -5.47472180760233E-6	 -4.561498643619264E-10	 -1.3739520223211518E-6	 323.57998690838957	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
260.5	 0.03253617778093884	 0.955738423668712	 0.9934874791312319	 0.9801948622171361	 0.9639560736063435	 565.3889276768675	 307.8353609259595	 3.3162280820361184E-4	 2.0617517179182085E-4	 282.63316793474644	 2.0617517179182085E-4	 3.356614307049139E-4	 -0.03116219045487907	 0.0	 -0.03116219045487907	 0.035018263428311554	 0.0	 0.00706766817	 1.77561E-4	 2.57597E-4	 0.09669092595575608	 0.10667472246453835	 -5.530360069149298E-6	 -4.6078560410357696E-10	 -1.3746432007273071E-6	 323.57998690838957	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
262.0	 0.032661156696870745	 0.9499200245840438	 0.9902252824841928	 0.9792306306381888	 0.9615299262379221	 564.7205060198735	 303.09545047169416	 3.260857077930922E-4	 2.0230615237973995E-4	 282.63316793474644	 2.0230615237973995E-4	 3.301243302943985E-4	 -0.030651738265526862	 0.0	 -0.030651738265526862	 0.035018263428311554	 0.0	 0.007051810760000001	 1.77561E-4	 2.57597E-4	 0.09657491276361825	 0.1065863688610838	 -5.57818768589375E-6	 -4.6477056656512904E-10	 -1.3753403565771548E-6	 323.57998690838957	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
263.5	 0.03278613561280265	 0.9438207879707715	 0.987655405588323	 0.9782923981439094	 0.9599584704026819	 564.15520970081	 298.7455981943214	 3.2048159660036195E-4	 1.9851202117268936E-4	 282.63316793474644	 1.985120211726894E-4	 3.2452021910183034E-4	 -0.030064283514806195	 0.0	 -0.030064283514806195	 0.035018263428311554	 0.0	 0.007032177295000001	 1.77561E-4	 2.57597E-4	 0.09643127386247509	 0.10647697600430273	 -5.61554919576947E-6	 -4.6788350056636E-10	 -1.3760421818280042E-6	 323.57998690838957	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
265.0	 0.032911114528734554	 0.9398852795039521	 0.9856107354934935	 0.9773707432240011	 0.9584516964896385	 563.6680822076372	 294.6612871181806	 3.148138175368828E-4	 1.947657740203401E-4	 282.63316793474644	 1.947657740203401E-4	 3.1885244003867407E-4	 -0.02970155201125749	 0.0	 -0.02970155201125749	 0.035018263428311554	 0.0	 0.00700952152	 1.77561E-4	 2.57597E-4	 0.09626552366883648	 0.1063507435766676	 -5.645646817166916E-6	 -4.703912126292812E-10	 -1.376747768646948E-6	 323.57998690838957	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
266.50000000000006	 0.03303609344466646	 0.9355477536458288	 0.9841247576442027	 0.9766872544368158	 0.9571931408832312	 563.2643882104462	 290.8988955280712	 3.0908585804053995E-4	 1.91070601835488E-4	 282.63316793474644	 1.91070601835488E-4	 3.1312448054281774E-4	 -0.029525037846238254	 0.0	 -0.029525037846238254	 0.035018263428311554	 0.0	 0.006983088279999999	 1.77561E-4	 2.57597E-4	 0.09604306258481063	 0.10610058159091139	 -5.6668961264403754E-6	 -4.721616897208137E-10	 -1.3774560111815293E-6	 323.57998690838957	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
267.99999999999994	 0.033161072360598357	 0.9325033925474302	 0.9832534383268888	 0.9761453514619876	 0.9578382790983344	 562.9527185869805	 287.38314235924724	 3.0330134914425226E-4	 1.8743244426637327E-4	 282.63316793474644	 1.8743244426637327E-4	 3.0733997164718275E-4	 -0.028578675045039834	 0.0	 -0.028578675045039834	 0.035018263428311554	 0.0	 0.00695363463	 1.77561E-4	 2.57597E-4	 0.09577694184709194	 0.10575729178948065	 -5.68118342387989E-6	 -4.733520970178718E-10	 -1.378166039327056E-6	 323.57998690838957	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
269.5	 0.03328605127653026	 0.9313271257282089	 0.9833449338593863	 0.976045668166793	 0.9592048127367785	 562.7858893867271	 284.38575358394206	 2.974640640729819E-4	 1.8389675485154573E-4	 282.63316793474644	 1.8389675485154573E-4	 3.0150268657673187E-4	 -0.0277847936835913	 0.0	 -0.0277847936835913	 0.035018263428311554	 0.0	 0.006920408380000001	 1.77561E-4	 2.57597E-4	 0.09547673477049445	 0.10537003137303691	 -5.680888867156156E-6	 -4.733275547645299E-10	 -1.3788760306592029E-6	 323.57998690838957	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
271.0	 0.033411030192462166	 0.9310899852247758	 0.9845977260998917	 0.9762483125603855	 0.9619169518672128	 562.7936296545721	 281.9738652425698	 2.915779163635152E-4	 1.804850180588998E-4	 282.63316793474644	 1.8048501805889987E-4	 2.9561653886825206E-4	 -0.026889905894694525	 0.0	 -0.026889905894694525	 0.035018263428311554	 0.0	 0.00688417008	 1.77561E-4	 2.57597E-4	 0.09514931310527905	 0.1049476647457704	 -5.663761906552158E-6	 -4.71900548784866E-10	 -1.3795838814823801E-6	 323.57998690838957	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
272.5	 0.03353600910839407	 0.9334278222957142	 0.986647729719564	 0.9765903226290354	 0.9644672333317437	 562.9199230375607	 279.92494031388406	 2.856469575039926E-4	 1.7714217695014752E-4	 282.63316793474644	 1.7714217695014752E-4	 2.8968558000988233E-4	 -0.026530224476134064	 0.0	 -0.026530224476134064	 0.035018263428311554	 0.0	 0.006844186135	 1.77561E-4	 2.57597E-4	 0.09478804864602514	 0.10448164167088943	 -5.635443806038464E-6	 -4.695411051158978E-10	 -1.380288193140054E-6	 323.57998690838957	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
274.0	 0.033660988024325975	 0.935480317947888	 0.9892264248710043	 0.977051491507754	 0.966996285505657	 563.1233353680207	 278.1130927254198	 2.7967537409284287E-4	 1.738294218628834E-4	 282.63316793474644	 1.7382942186288343E-4	 2.837139966000499E-4	 -0.026501103259141692	 0.0	 -0.026501103259141692	 0.035018263428311554	 0.0	 0.006801231160000001	 1.77561E-4	 2.57597E-4	 0.09439994022361609	 0.1039809904837458	 -5.599175318490366E-6	 -4.665192409450639E-10	 -1.3809879720014715E-6	 323.57998690838957	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
275.49999999999994	 0.03378596694025787	 0.9401533394581855	 0.9921254480862562	 0.9774165464276623	 0.9700917861921556	 563.3717655571537	 276.3788774682921	 2.7366748451946096E-4	 1.7051853220154356E-4	 282.63316793474644	 1.7051853220154356E-4	 2.7770610702814726E-4	 -0.0262753180260086	 0.0	 -0.0262753180260086	 0.035018263428311554	 0.0	 0.006754613910000001	 1.77561E-4	 2.57597E-4	 0.0939787422749606	 0.10343765454759705	 -5.559275440429954E-6	 -4.631948119411935E-10	 -1.3816827642193832E-6	 323.57998690838957	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
276.99999999999994	 0.03391094585618978	 0.9460332355680255	 0.9955231801692352	 0.9774619661072964	 0.9731583884804851	 563.6914761437057	 274.90232740165766	 2.676277351716533E-4	 1.6723142926348893E-4	 282.63316793474644	 1.6723142926348893E-4	 2.716663576819772E-4	 -0.02642015756079161	 0.0	 -0.02642015756079161	 0.035018263428311554	 0.0	 0.00670512733	 1.77561E-4	 2.57597E-4	 0.09353161924685455	 0.10286087583861915	 -5.51031974914181E-6	 -4.591158591239341E-10	 -1.382371438008069E-6	 323.57998690838957	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
278.5	 0.03403592477212168	 0.9526073888861031	 0.9992533585067567	 0.9769344205695388	 0.977148601752796	 564.0567457929063	 273.48379006600715	 2.61560696177529E-4	 1.6394651046882245E-4	 282.63316793474644	 1.639465104688224E-4	 2.6559931868964384E-4	 -0.02614778465701232	 0.0	 -0.02614778465701232	 0.035018263428311554	 0.0	 0.006652120260000002	 1.77561E-4	 2.57597E-4	 0.0930526877537219	 0.10224306492096631	 -5.4579074022411344E-6	 -4.5474890025920523E-10	 -1.383053561358458E-6	 323.57998690838957	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
280.0	 0.034160903688053586	 0.9608806964375908	 1.0036332813095261	 0.9759583276633607	 0.9824743042699589	 564.5142653271906	 272.31352570479675	 2.554710566920909E-4	 1.607010488690673E-4	 282.63316793474644	 1.607010488690673E-4	 2.595096792061458E-4	 -0.025452258782865066	 0.0	 -0.025452258782865066	 0.035018263428311554	 0.0	 0.0065963214499999995	 1.77561E-4	 2.57597E-4	 0.0925485322252551	 0.10159271556171974	 -5.396080169823564E-6	 -4.4959749993746E-10	 -1.3837279576083641E-6	 323.57998690838957	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
281.5	 0.03428588260398549	 0.9690728698929684	 1.0093212795927802	 0.974377602720569	 0.9892619358489062	 565.1604950339881	 271.76861657925025	 2.493636197412887E-4	 1.5756784662862688E-4	 282.63316793474644	 1.5756784662862688E-4	 2.5340224225742604E-4	 -0.02472575063514893	 0.0	 -0.02472575063514893	 0.035018263428311554	 0.0	 0.0065370349000000005	 1.77561E-4	 2.57597E-4	 0.09201286413580621	 0.10090171570339951	 -5.312601658076139E-6	 -4.4264213066959217E-10	 -1.3843919208043685E-6	 323.57998690838957	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
283.0	 0.034410861519917395	 0.9793110300760346	 1.016064865877123	 0.9721967780066099	 0.99726077566584	 565.9551371776421	 271.6023885083619	 2.4324329663866982E-4	 1.5451020981255864E-4	 282.63316793474644	 1.5451020981255864E-4	 2.472819191570252E-4	 -0.02381942537254623	 0.0	 -0.02381942537254623	 0.035018263428311554	 0.0	 0.00647493814	 1.77561E-4	 2.57597E-4	 0.09145180513017732	 0.1001779621309257	 -5.213900391696424E-6	 -4.3441841248743026E-10	 -1.3850435484230996E-6	 323.57998690838957	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
284.50000000000006	 0.0345358404358493	 0.9881892611973163	 1.0239819853914385	 0.9695832567251454	 1.005409057588037	 566.9126704983473	 271.9964735883253	 2.3711510099201082E-4	 1.515347510419362E-4	 282.63316793474644	 1.515347510419362E-4	 2.4115372351271247E-4	 -0.023657348073864347	 0.0	 -0.023657348073864347	 0.035018263428311554	 0.0	 0.006409273544999998	 1.77561E-4	 2.57597E-4	 0.0908585098861787	 0.09941262453172894	 -5.092996823532947E-6	 -4.243448145665167E-10	 -1.3856800656449494E-6	 323.57998690838957	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
285.99999999999994	 0.0346608193517812	 0.998077600327751	 1.0329466682663997	 0.9666232791507744	 1.0151604269244212	 568.011224585851	 272.72954681583445	 2.3098414231939227E-4	 1.4862094562404903E-4	 282.63316793474644	 1.4862094562404903E-4	 2.3502276484256088E-4	 -0.0230527744639832	 0.0	 -0.0230527744639832	 0.035018263428311554	 0.0	 0.00634072892	 1.77561E-4	 2.57597E-4	 0.09023919288568297	 0.0986137194484746	 -4.9556294960821324E-6	 -4.1289946812033965E-10	 -1.3862994148471299E-6	 323.57998690838957	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
287.5	 0.0347857982677131	 1.007476505590909	 1.0426597889077829	 0.9637971391050083	 1.0248109001509658	 569.204099288329	 273.7567384438376	 2.248556192960856E-4	 1.4573210054530367E-4	 282.63316793474644	 1.4573210054530367E-4	 2.2889424182183238E-4	 -0.02304330984043916	 0.0	 -0.02304330984043916	 0.035018263428311554	 0.0	 0.006268589105000002	 1.77561E-4	 2.57597E-4	 0.08958739248788201	 0.0977729115089968	 -4.801675563534023E-6	 -4.0007213772479554E-10	 -1.386899523053717E-6	 323.57998690838957	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
289.0	 0.034910777183645006	 1.0181510369410232	 1.052740677713733	 0.9609493121027196	 1.034103003125794	 570.4340639678705	 274.877288436913	 2.187348126553369E-4	 1.4282713824607558E-4	 282.63316793474644	 1.4282713824607558E-4	 2.2277343518376492E-4	 -0.023504618051963466	 0.0	 -0.023504618051963466	 0.035018263428311554	 0.0	 0.00619359662	 1.77561E-4	 2.57597E-4	 0.08890981753769557	 0.0968988549732381	 -4.636938389348632E-6	 -3.8634635542921204E-10	 -1.387479042586861E-6	 323.57998690838957	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
290.5	 0.03503575609957691	 1.0279279074215724	 1.0625874876917059	 0.9583788645054657	 1.0427098914553137	 571.6141062225782	 275.77835209683667	 2.1262707776762723E-4	 1.3984830406086685E-4	 282.63316793474644	 1.3984830406086685E-4	 2.1666570029882975E-4	 -0.02417491999761354	 0.0	 -0.02417491999761354	 0.035018263428311554	 0.0	 0.006115099245	 1.77561E-4	 2.57597E-4	 0.08820057507219531	 0.09598394805078247	 -4.472095032766809E-6	 -3.726117260930971E-10	 -1.3880379601760005E-6	 323.57998690838957	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
292.0	 0.035160735015508815	 1.0397242200073846	 1.0721444284978454	 0.956097148715992	 1.0509898653683571	 572.7370564206806	 276.45945107941685	 2.0653783692429085E-4	 1.3679634943059978E-4	 282.63316793474644	 1.3679634943059978E-4	 2.1057645945835163E-4	 -0.024813226408750142	 0.0	 -0.024813226408750142	 0.035018263428311554	 0.0	 0.00603386737	 1.77561E-4	 2.57597E-4	 0.08746662574838407	 0.09503716983352935	 -4.307391320559113E-6	 -3.5888873182531176E-10	 -1.3885762932737384E-6	 323.57998690838957	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
293.49999999999994	 0.03528571393144071	 1.049115839229352	 1.0812872800365618	 0.9541721894482573	 1.0590010186864345	 573.786312031347	 276.85779272165763	 2.0047257135243567E-4	 1.3366655185371252E-4	 282.63316793474644	 1.3366655185371252E-4	 2.045111938894286E-4	 -0.025292966585471074	 0.0	 -0.025292966585471074	 0.035018263428311554	 0.0	 0.005949278005000003	 1.77561E-4	 2.57597E-4	 0.08667934421308113	 0.0939195830384325	 -4.145526889580014E-6	 -3.454023044175103E-10	 -1.3890943967303647E-6	 323.57998690838957	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
294.99999999999994	 0.03541069284737262	 1.0597444103964009	 1.0900788581439012	 0.9528583519196533	 1.066481427839753	 574.771757423293	 277.0533580247924	 1.9443681298895587E-4	 1.304721635686291E-4	 282.63316793474644	 1.304721635686291E-4	 1.9847543552894452E-4	 -0.025856121360539924	 0.0	 -0.025856121360539924	 0.035018263428311554	 0.0	 0.0058620248500000005	 1.77561E-4	 2.57597E-4	 0.08585143209423185	 0.0926761128486062	 -3.98366893342342E-6	 -3.3191641648724053E-10	 -1.3895922713550955E-6	 323.57998690838957	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
296.5	 0.03553567176330452	 1.0688507779021215	 1.0984541927974845	 0.9519913034070675	 1.073465742713895	 575.6852373613331	 277.0054684411746	 1.8843613604205587E-4	 1.2721488276870815E-4	 282.63316793474644	 1.2721488276870815E-4	 1.9247475858509374E-4	 -0.02641528015594031	 0.0	 -0.02641528015594031	 0.035018263428311554	 0.0	 0.005771440850000003	 1.77561E-4	 2.57597E-4	 0.08499191484956788	 0.09138517381407824	 -3.823923522173584E-6	 -3.186065442718401E-10	 -1.3900701811715032E-6	 323.57998690838957	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
298.0	 0.035660650679236426	 1.0774185170325563	 1.1061677563092926	 0.95143205397915	 1.0795825376795698	 576.493863805962	 276.61455724418227	 1.824761483690964E-4	 1.2388230719509948E-4	 282.63316793474644	 1.2388230719509948E-4	 1.8651477091522742E-4	 -0.02702462779007579	 0.0	 -0.02702462779007579	 0.035018263428311554	 0.0	 0.0056781676599999996	 1.77561E-4	 2.57597E-4	 0.08410688090019686	 0.0900559103476167	 -3.6715415223007157E-6	 -3.0591018617074246E-10	 -1.3905290464507594E-6	 323.57998690838957	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
299.5	 0.03578562959516833	 1.084240218634387	 1.1130215030502104	 0.9513236649631317	 1.0846996580457027	 577.1719287900712	 275.80919649742015	 1.7656248269977404E-4	 1.2046854211983971E-4	 282.63316793474644	 1.204685421198397E-4	 1.8060110524903175E-4	 -0.02763545823890595	 0.0	 -0.02763545823890595	 0.035018263428311554	 0.0	 0.005581484955	 1.77561E-4	 2.57597E-4	 0.08318949535519705	 0.08867805688731185	 -3.5315332614927295E-6	 -2.942447990658802E-10	 -1.3909704136493582E-6	 323.57998690838957	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
