Kurbelwinkel [°KW]	Zeit [s n. Rechenbeginn]	Brennraumvolumen [m3]	p_Original [bar]	LWAideal [bar]	p_mitWandwärmeverlust [bar]	p_realer Brennverlauf [bar]	p_HC_CO [bar]	p_Verbrennungslage [bar]	p_Reale Ladung [bar]	p_Gleichraumprozess [bar] 
-57.0	 0.00674376202013138	 1.6701443542285933E-4	 4.605157758577939	 4.605965482221009	 4.605965482221009	 4.644575152031904	 4.639104429312815	 4.639104429312815	 4.639104429312815	 4.55687426520531	 
-56.0	 0.00682701834136757	 1.6319455305205402E-4	 4.7526207326836385	 4.75359311668774	 4.75359311668774	 4.794703629496527	 4.789025302996049	 4.789025302996049	 4.789025302996049	 4.70456706182059	 
-55.0	 0.006910274662603761	 1.5940530323830827E-4	 4.906892042959587	 4.908001624269994	 4.908001624269994	 4.951788673158303	 4.946143934364528	 4.946143934364528	 4.946143934364528	 4.859452646382541	 
-54.0	 0.006993530983839952	 1.5564835314984895E-4	 5.0685213862885234	 5.069683846163219	 5.069683846163219	 5.116336279359334	 5.110857448966649	 5.110857448966649	 5.110857448966649	 5.021938676732033	 
-53.0	 0.007076787305076139	 1.5192536473874647E-4	 5.238076664798094	 5.239211941249935	 5.239211941249935	 5.288932891846817	 5.283585626863783	 5.283585626863783	 5.283585626863783	 5.192457318798012	 
-52.0	 0.00716004362631233	 1.482379935430484E-4	 5.416058705471654	 5.417131422390289	 5.417131422390289	 5.47013970883966	 5.4647719330557925	 5.4647719330557925	 5.4647719330557925	 5.371466537899734	 
-51.0	 0.0072432999475485205	 1.4458788749299072E-4	 5.602954898446094	 5.603951310932226	 5.603951310932226	 5.660482912689968	 5.654884525138331	 5.654884525138331	 5.654884525138331	 5.559451400901133	 
-50.0	 0.007326556268784711	 1.4097668572269403E-4	 5.79925864540374	 5.800174884239317	 5.800174884239317	 5.860484449884485	 5.854417219400237	 5.854417219400237	 5.854417219400237	 5.7569253743212165	 
-49.0	 0.0074098125900208985	 1.3740601738871286E-4	 6.0052733453549685	 6.006211069681881	 6.006211069681881	 6.070573668628023	 6.0638903922984415	 6.0638903922984415	 6.0638903922984415	 5.964431599572546	 
-48.0	 0.007493068911257089	 1.338775004967574E-4	 6.221199244712454	 6.222324117427466	 6.222324117427466	 6.2910370720916715	 6.283851789222008	 6.283851789222008	 6.283851789222008	 6.182544121807275	 
-47.0	 0.00757632523249328	 1.3039274073785824E-4	 6.4474053972119965	 6.44880905677551	 6.44880905677551	 6.522193453527693	 6.5148772065691976	 6.5148772065691976	 6.5148772065691976	 6.411869043277043	 
-46.0	 0.007659581553729471	 1.26953330335195E-4	 6.684666955616275	 6.6862474041070135	 6.6862474041070135	 6.764649280838673	 6.757571006295737	 6.757571006295737	 6.757571006295737	 6.653045565524227	 
-45.0	 0.007742837874965658	 1.2356084690276462E-4	 6.933878208495288	 6.935489018165062	 6.935489018165062	 7.019280966710196	 7.0125664141265664	 7.0125664141265664	 7.0125664141265664	 6.9067468769702955	 
-44.0	 0.007826094196201849	 1.2021685231700715E-4	 7.195766143808796	 7.1973620174196995	 7.1973620174196995	 7.286945682272467	 7.280525543430881	 7.280525543430881	 7.280525543430881	 7.17368083339239	 
-43.0	 0.00790935051743804	 1.169228916024625E-4	 7.470893583855978	 7.4725261133498435	 7.4725261133498435	 7.568335084229539	 7.56213907621624	 7.56213907621624	 7.56213907621624	 7.454590368215501	 
-42.0	 0.00799260683867423	 1.1368049183247631E-4	 7.759896371552896	 7.761592235824119	 7.761592235824119	 7.864094669856806	 7.858125520684896	 7.858125520684896	 7.858125520684896	 7.750253557321091	 
-41.0	 0.008075863159910417	 1.1049116104592255E-4	 8.063398456297502	 8.065201416491059	 8.065201416491059	 8.17490260889905	 8.1692299512147	 8.1692299512147	 8.1692299512147	 8.061483249015595	 
-40.0	 0.008159119481146608	 1.0735638718086164E-4	 8.381527890275153	 8.3837403031566	 8.3837403031566	 8.501186095468636	 8.496222121410948	 8.496222121410948	 8.496222121410948	 8.38912615376046	 
-39.0	 0.008242375802382799	 1.0427763702600159E-4	 8.713110274112465	 8.71517585451292	 8.71517585451292	 8.840888987497259	 8.836813485466319	 8.836813485466319	 8.836813485466319	 8.734061270110908	 
-38.0	 0.00832563212361899	 1.0125635519077657E-4	 9.05555145527764	 9.05262424262997	 9.05262424262997	 9.186845671387049	 9.178463530483459	 9.178463530483459	 9.178463530483459	 9.097197502970463	 
-37.0	 0.00840888844485518	 9.829396309481523E-5	 9.406739229977344	 9.407549988493338	 9.407549988493338	 9.550867952717063	 9.53656394560169	 9.53656394560169	 9.53656394560169	 9.479470307744025	 
-36.0	 0.008492144766091368	 9.539185797751669E-5	 9.768584704759832	 9.772413016272315	 9.772413016272315	 9.925477636025308	 9.911792760062598	 9.911792760062598	 9.911792760062598	 9.881837169380198	 
-35.0	 0.008575401087327558	 9.255141192841068E-5	 10.146726512447257	 10.150992929154722	 10.150992929154722	 10.31447848508081	 10.304819213019757	 10.304819213019757	 10.304819213019757	 10.305271698916988	 
-34.0	 0.008658657408563749	 8.977397093892696E-5	 10.545568646343003	 10.54836332873674	 10.54836332873674	 10.722969142848857	 10.716294874015544	 10.716294874015544	 10.716294874015544	 10.750756102483887	 
-33.0	 0.00874191372979994	 8.706085397616281E-5	 10.966124841594514	 10.967269480156025	 10.967269480156025	 11.153733481689596	 11.146843028285303	 11.146843028285303	 11.146843028285303	 11.219271749572053	 
-32.0	 0.008825170051036127	 8.441335207918577E-5	 11.407638278607385	 11.407827164734746	 11.407827164734746	 11.60693812166924	 11.597046108235514	 11.597046108235514	 11.597046108235514	 11.711787539946275	 
-31.0	 0.008908426372272318	 8.183272747837653E-5	 11.867280634142235	 11.868200890265404	 11.868200890265404	 12.08080591937062	 12.06743094673934	 12.06743094673934	 12.06743094673934	 12.229245743522087	 
-30.0	 0.008991682693508508	 7.932021273827083E-5	 12.34335704037814	 12.34604822252311	 12.34604822252311	 12.573052005269721	 12.558451629667964	 12.558451629667964	 12.558451629667964	 12.77254496715125	 
-29.0	 0.0090749390147447	 7.687700992432395E-5	 12.838602916546703	 12.84181251690868	 12.84181251690868	 13.084162557375508	 13.07046973725612	 13.07046973725612	 13.07046973725612	 13.342519889583164	 
-28.0	 0.009158195335980886	 7.450428979398753E-5	 13.355402502528863	 13.358028078901949	 13.358028078901949	 13.61670574966215	 13.603731790028586	 13.603731790028586	 13.603731790028586	 13.939917404778102	 
-27.0	 0.009241451657217077	 7.220319101244787E-5	 13.892449301408869	 13.89519537682579	 13.89519537682579	 14.171225074521827	 14.15834375924877	 14.15834375924877	 14.15834375924877	 14.565368829113615	 
-26.0	 0.009324707978453268	 6.997481939335046E-5	 14.449748760919007	 14.45256202870253	 14.45256202870253	 14.74701282301215	 14.734242568918752	 14.734242568918752	 14.734242568918752	 15.219357865759584	 
-25.0	 0.009407964299689459	 6.78202471647974E-5	 15.028173191796535	 15.030468829758833	 15.030468829758833	 15.344444169702204	 15.331164611408017	 15.331164611408017	 15.331164611408017	 15.902184086569573	 
-24.0	 0.009491220620925646	 6.574051226088119E-5	 15.629649518864337	 15.63288071475653	 15.63288071475653	 15.96768487657192	 15.954091828238024	 15.954091828238024	 15.954091828238024	 16.61392179617369	 
-23.0	 0.009574476942161837	 6.373661763898431E-5	 16.26068371009256	 16.272723619905467	 16.272723619905467	 16.630519427654384	 16.626069752837623	 16.626069752837623	 16.626069752837623	 17.354374293152112	 
-22.0	 0.009657733263398027	 6.180953062305986E-5	 16.934149540609525	 16.93504982342141	 16.93504982342141	 17.317220633823524	 17.320004175817058	 17.320004175817058	 17.320004175817058	 18.123023747989016	 
-21.0	 0.009740989584634218	 5.996018227306863E-5	 17.671910821631766	 17.650072481083267	 17.650072481083267	 18.057887639386543	 18.034617870475948	 18.034617870475948	 18.034617870475948	 18.91897718507104	 
-20.0	 0.009824245905870405	 5.818946678074342E-5	 18.51073259762681	 18.44667824478214	 18.44667824478214	 18.88134299483983	 18.768223658170392	 18.768223658170392	 18.768223658170392	 19.74090939259184	 
-19.0	 0.009907502227106596	 5.6498240891815664E-5	 19.498814310917513	 19.366971709470047	 19.366971709470047	 19.82962946035968	 19.518679015675573	 19.518679015675573	 19.518679015675573	 20.587003992677953	 
-18.0	 0.009990758548342787	 5.488732335483386E-5	 20.68684516130567	 20.459877488770637	 20.459877488770637	 20.95171361396474	 20.283343006156336	 20.283343006156336	 20.283343006156336	 21.454894381690895	 
-17.0	 0.010074014869578977	 5.3357494396674795E-5	 22.11320332051977	 21.769138276788453	 21.769138276788453	 22.291639999416354	 21.05903779240228	 21.05903779240228	 21.05903779240228	 22.34160678684953	 
-16.0	 0.010157271190815165	 5.190949522484199E-5	 23.785545161474555	 23.31661844011151	 23.31661844011151	 23.872017564764047	 21.842017415072608	 21.842017415072608	 21.842017415072608	 23.243508258851254	 
-15.0	 0.010240527512051355	 5.0544027556622575E-5	 25.67228440519656	 25.088909115344876	 25.088909115344876	 25.68072783309418	 22.627946898553176	 22.627946898553176	 22.627946898553176	 24.156262996742317	 
-14.0	 0.010323783833287546	 4.926175317517407E-5	 27.711149489982013	 27.037732542084093	 27.037732542084093	 27.671117260136317	 23.41189503307444	 23.41189503307444	 23.41189503307444	 25.074800931604692	 
-13.0	 0.010407040154523737	 4.806329351258474E-5	 29.829639447531445	 29.09488363942075	 29.09488363942075	 29.775855780867253	 24.188344314695318	 24.188344314695318	 24.188344314695318	 25.993302914863524	 
-12.0	 0.010490296475759924	 4.694922925995442E-5	 31.963944589209934	 31.191537218580397	 31.191537218580397	 31.927275761884324	 24.951221439377697	 24.951221439377697	 24.951221439377697	 26.905207086384216	 
-11.0	 0.010573552796996115	 4.592010000452763E-5	 34.06817160464451	 33.272759158792866	 33.272759158792866	 34.071326705276086	 25.693951378863193	 25.693951378863193	 25.693951378863193	 27.803240948926696	 
-10.0	 0.010656809118232306	 4.49764038939033E-5	 36.10840701229183	 35.298848909874295	 35.298848909874295	 36.16887869540334	 26.40953735937385	 26.40953735937385	 26.40953735937385	 28.679483259867684	 
-9.0	 0.010740065439468496	 4.4118597327341114E-5	 38.056094069813255	 37.238999634194315	 37.238999634194315	 38.189407257513196	 27.090667985675125	 27.090667985675125	 27.090667985675125	 29.52545899070358	 
-8.0	 0.010823321760704684	 4.334709467417403E-5	 39.88215929797388	 39.06508154709219	 39.06508154709219	 40.10478521116606	 27.729851303464592	 27.729851303464592	 27.729851303464592	 30.33226924915105	 
-7.0	 0.010906578081940874	 4.266226801933781E-5	 41.55905156861984	 40.74971889071915	 40.74971889071915	 41.88733317641545	 41.06970604979808	 41.19191659135805	 28.319573819349838	 31.090756202042577	 
-6.0	 0.010989834403177065	 4.2064446936019114E-5	 43.06406263794477	 42.268893781492935	 42.268893781492935	 43.512388997200674	 54.21777574916127	 54.45822735637026	 28.852480501294323	 31.7917007355539	 
-5.0	 0.011073090724413256	 4.155391828542205E-5	 44.38309653220708	 43.60536042514006	 43.60536042514006	 44.961714881321704	 55.07815371124412	 55.32230252234225	 29.321569720504886	 32.42604797203458	 
-4.0	 0.011156347045649443	 4.113092604365344E-5	 45.51018438319017	 44.75018781291106	 44.75018781291106	 46.225078672546076	 55.80946609435719	 56.05675649228157	 29.720395172741945	 32.98515303532123	 
-3.0	 0.011239603366885634	 4.079567115571731E-5	 46.44578885993624	 45.7016353140519	 45.7016353140519	 47.29920175090982	 56.40137475958714	 56.651207233059296	 30.04326526506743	 33.46103688996063	 
-2.0	 0.011322859688121825	 4.054831141661832E-5	 47.1925788348187	 46.46223868177825	 46.46223868177825	 48.184931990930295	 56.84525396785739	 57.09699239360331	 30.285429502999946	 33.846639985057365	 
-1.0	 0.011406116009358015	 4.038896137956317E-5	 47.754481211614674	 47.036274815735474	 47.036274815735474	 48.884782613207015	 57.13448411218426	 57.38746427678549	 30.443241254067928	 34.1360601208434	 
0.0	 0.011489372330594202	 4.031769229125046E-5	 48.13502625689172	 47.42849016599067	 47.42849016599067	 49.401721396497805	 57.26468489442537	 57.518224000029235	 44.07507972447676	 34.32476068602669	 
1.0	 0.011572628651830393	 4.033453205424812E-5	 48.33607381168547	 47.64267777973813	 47.64267777973813	 49.73780129789629	 57.23387321789062	 57.48728005402922	 57.04208675108079	 68.64943803436758	 
2.0	 0.011655884973066584	 4.0439465216439126E-5	 48.359025478173315	 47.681637651044625	 47.681637651044625	 49.89415667236127	 57.04253551454942	 57.29512093505645	 56.85135885582975	 68.33600240167938	 
3.0	 0.011739141294302775	 4.063243298753602E-5	 48.209738139713735	 47.550104443485246	 47.550104443485246	 49.87394816914506	 56.69360972022883	 56.94469704410373	 56.50354533194232	 67.8192192019058	 
4.0	 0.011822397615538962	 4.0913333282648386E-5	 47.89917697222656	 47.2573731768458	 47.2573731768458	 49.685023920105415	 56.192378103425604	 56.44131306356784	 56.00391198454895	 67.10726610910194	 
5.0	 0.011905653936775153	 4.128202079289849E-5	 47.439679835846945	 46.815762481194625	 46.815762481194625	 49.33844884334644	 55.54627801914601	 55.79243791263691	 55.35987297769755	 66.21115656901185	 
6.0	 0.011988910258011343	 4.1738307083073196E-5	 46.84346646153334	 46.23808100092168	 46.23808100092168	 48.84602034502936	 54.76464279356287	 55.007444538533015	 54.58073251557515	 65.14434640458832	 
7.0	 0.012072166579247534	 4.2281960716301404E-5	 46.12421935500903	 45.53766101606054	 45.53766101606054	 48.22030973413626	 53.85838885174294	 54.097295723667905	 53.67737293295273	 63.922273360072865	 
8.0	 0.012155422900483721	 4.291270740574986E-5	 45.29650825729335	 44.728816659137784	 44.728816659137784	 47.47511900315	 52.83966755897302	 53.074194456980685	 52.66190760912051	 62.56185695988404	 
9.0	 0.012238679221719912	 4.363023019331916E-5	 44.37311055733542	 43.82527240089797	 43.82527240089797	 46.623916765167344	 51.72150094605986	 51.95121812053641	 51.54731781719006	 61.08098619888927	 
10.0	 0.012321935542956103	 4.443416965533282E-5	 43.36598653687709	 42.839368310815466	 42.839368310815466	 45.679026447933104	 50.51741962622655	 50.7419548761078	 50.347091760386526	 59.49802052082409	 
11.0	 0.012405191864192294	 4.532412413519884E-5	 42.28856030160871	 41.78362401164454	 41.78362401164454	 44.65314583907492	 49.24111905076084	 49.460158466933294	 49.07488189293388	 57.83132575349353	 
12.0	 0.01248844818542848	 4.629965000302643E-5	 41.15527019983978	 40.671601982269024	 40.671601982269024	 43.560178449649044	 47.906147167471936	 48.11943455380531	 47.74419354931033	 56.09886175433148	 
13.0	 0.012571704506664672	 4.736026194217785E-5	 39.97879924981174	 39.51637228541637	 39.51637228541637	 42.41369033992898	 46.52563295884459	 46.732968102410304	 46.36811432932433	 54.317833107577805	 
14.0	 0.012654960827900862	 4.850543326272632E-5	 38.7702610561758	 38.32931713178651	 38.32931713178651	 41.22569323161201	 45.11206164619837	 45.313297632757795	 44.95909000708132	 52.50440887576783	 
15.0	 0.012738217149137053	 4.973459624179077E-5	 37.54028966890721	 37.12076073504409	 37.12076073504409	 40.0072313852611	 43.67709888825277	 43.87213866909471	 43.52874928454306	 50.67351259531358	 
16.0	 0.012821473470373244	 5.104714249071031E-5	 36.29919618340423	 35.900571644990386	 35.900571644990386	 38.76894746404432	 42.231463321477165	 42.42025573514276	 42.08777673849007	 48.838679721761544	 
17.0	 0.012904729791609431	 5.244242334901422E-5	 35.05588066221002	 34.67772787406059	 34.67772787406059	 37.52062875392551	 40.78484442959699	 40.96737986955349	 40.64583095696486	 47.011976727473346	 
18.0	 0.012987986112845618	 5.39197503051353E-5	 33.818097995741844	 33.45995245683069	 33.45995245683069	 36.27082365635459	 39.34586104208983	 39.522166941821155	 39.21150317898472	 45.20397405437067	 
19.0	 0.013071242434081812	 5.547839544380822E-5	 32.59246604759828	 32.253854840846806	 32.253854840846806	 35.02696111610536	 37.922054722810635	 38.09219100580282	 37.79231071590277	 43.423764048581134	 
20.0	 0.013154498755318	 5.711759192007833E-5	 31.38455052096277	 31.06498688854661	 31.06498688854661	 33.79539010205662	 36.51991184368865	 36.68396645980465	 36.39471896813856	 41.67901470961093	 
21.0	 0.013237755076554194	 5.883653445984285E-5	 30.198656795514996	 29.897793132643116	 29.897793132643116	 32.58131887026919	 35.14490813809336	 35.30299278180974	 35.02418585076491	 39.97605040001224	 
22.0	 0.013321011397790381	 6.063437988682563E-5	 29.038251236288936	 28.755724111804202	 28.755724111804202	 31.38891786959608	 33.80156987645547	 33.95381595783845	 33.68522278845936	 38.31995140394013	 
23.0	 0.013404267719026568	 6.251024767587995E-5	 27.90588893617571	 27.641403929249634	 27.641403929249634	 30.221479778591707	 32.49354638935386	 32.64010130647245	 32.381467021252746	 36.714665230616035	 
24.0	 0.013487524040262763	 6.446322053249279E-5	 26.80353986344175	 26.55675798693898	 26.55675798693898	 29.081542800860273	 31.22368938034992	 31.36471312262881	 31.115760677445298	 35.163123693445044	 
25.0	 0.01357078036149895	 6.649234499834777E-5	 25.733036863081445	 25.503383402977775	 25.503383402977775	 27.971255082004586	 29.99413524073563	 30.129797336767776	 29.890232837634095	 33.667360949905465	 
26.0	 0.013654036682735144	 6.859663208279107E-5	 24.69689189818236	 24.48315207346248	 24.48315207346248	 26.89296990447783	 28.80638733949054	 28.93686415002754	 28.70638157262055	 32.228628784437284	 
27.0	 0.013737293003971331	 7.077505792001622E-5	 23.69803854674227	 23.4984692472181	 23.4984692472181	 25.849504253906282	 27.661395971515734	 27.786868318523425	 27.56515364557852	 30.84750640689829	 
28.0	 0.013820549325207519	 7.302656445176757E-5	 22.738954784548604	 22.551732767494027	 22.551732767494027	 24.843612057675188	 26.559634279476963	 26.68028539496386	 26.467020199191264	 29.524002895882568	 
29.0	 0.013903805646443713	 7.53500601353373E-5	 21.820487435186784	 21.644359616381653	 21.644359616381653	 23.877031533644356	 25.501169006372706	 25.617182779794234	 25.412047288580382	 28.257651129834997	 
30.0	 0.0139870619676799	 7.774442067660597E-5	 20.941900701427787	 20.776262250174756	 20.776262250174756	 22.949973043268308	 24.48572538416267	 24.597284884185555	 24.399960567680807	 27.04759262229742	 
31.0	 0.014070318288916087	 8.020848978785123E-5	 20.10167802061276	 19.946254756793092	 19.946254756793092	 22.061520032836473	 23.51274582219606	 23.6200320671001	 23.430203794001986	 25.892653121695794	 
32.0	 0.014153574610152281	 8.274107997001543E-5	 19.29862731208856	 19.152956048676455	 19.152956048676455	 21.210518944079872	 22.581442335820654	 22.684633286478213	 22.50199109248775	 24.791409166186504	 
33.0	 0.014236830931388469	 8.534097331910223E-5	 18.53212233930578	 18.395419436055487	 18.395419436055487	 20.39620210550028	 21.69084286077027	 21.790112610677998	 21.614353123752434	 23.742246017548116	 
34.0	 0.014320087252624663	 8.800692235633347E-5	 17.801663132183467	 17.673033036305167	 17.673033036305167	 19.618095776229787	 20.83983174388816	 20.935349881878892	 20.76617744646525	 22.743407552289497	 
35.0	 0.01440334357386085	 9.073765088166461E-5	 17.105908957487227	 16.984848945560838	 16.984848945560838	 18.87536748335148	 20.02718479641782	 20.11911591924542	 19.956243459014992	 21.793038779314532	 
36.0	 0.014486599895097037	 9.353185485022533E-5	 16.442671134299978	 16.329127836804375	 16.329127836804375	 18.16638303785154	 19.251599352636823	 19.340102706439044	 19.18325236193967	 20.889221696139515	 
37.0	 0.014569856216333232	 9.638820327121303E-5	 15.8098644934315	 15.703791755670961	 15.703791755670961	 17.489152644604907	 18.511719802998794	 18.596949034575427	 18.44585260889826	 20.030005202216444	 
38.0	 0.014653112537569419	 9.930533912872727E-5	 15.205968988304381	 15.107088623520418	 15.107088623520418	 16.84198491923969	 17.806159074856083	 17.88826207565641	 17.742661317842938	 19.213429768691395	 
39.0	 0.014736368858805606	 1.0228188032400013E-4	 14.629911456655643	 14.537750254501633	 14.537750254501633	 16.223645267767754	 17.133516521608797	 17.212635349235168	 17.07228210184913	 18.437547527223575	 
40.0	 0.0148196251800418	 1.0531642063842499E-4	 14.080720244617565	 13.994770857473874	 13.994770857473874	 15.633142363278251	 16.492392657893227	 16.56866352174931	 16.433319755889528	 17.700438392833306	 
41.0	 0.014902881501277988	 1.0840753071675375E-4	 13.557443865698353	 13.477206418405038	 13.477206418405038	 15.069534314384528	 15.881401148208289	 15.954954447620674	 15.824392205708394	 17.000222782105414	 
42.0	 0.014986137822514182	 1.1155375906978602E-4	 13.05903852705612	 12.984082021791773	 12.984082021791773	 14.531839987695326	 15.299178422272057	 15.37013882697542	 15.244140090944441	 16.335071432130412	 
43.0	 0.015069394143750369	 1.1475363309582429E-4	 12.584432216716658	 12.514369583196146	 12.514369583196146	 14.019018830287829	 14.744391254697597	 14.812877818989119	 14.691234319052203	 15.703212769964557	 
44.0	 0.015152650464986556	 1.1800566012012975E-4	 12.132407695326457	 12.066960530810883	 12.066960530810883	 13.529945603311244	 14.2157426109408	 14.281868914078064	 14.164381891040993	 15.102938228927066	 
45.0	 0.01523590678622275	 1.2130832845156321E-4	 11.701803976838987	 11.640708482992087	 11.640708482992087	 13.063453238062134	 13.71197602704915	 13.775850333592341	 13.662330265729716	 14.532605857902114	 
46.0	 0.015319163107458938	 1.246601084555438E-4	 11.291714186934696	 11.234617745216154	 11.234617745216154	 12.61851809393059	 13.231878758286676	 13.293604193077847	 13.183870496859901	 13.990642523647463	 
47.0	 0.015402419428695125	 1.2805945364242286E-4	 10.901038405705872	 10.847719751511965	 10.847719751511965	 12.194140447519262	 12.77428390167615	 12.833958635015447	 12.727839347466071	 13.475544964255096	 
48.0	 0.01548567574993132	 1.3150480177030486E-4	 10.528654026060323	 10.478946414159433	 10.478946414159433	 11.789221515755274	 12.338071670116445	 12.395789109448323	 12.293120558602874	 12.985879914423807	 
49.0	 0.015568932071167507	 1.3499457596130978E-4	 10.173712499754664	 10.127352207030642	 10.127352207030642	 11.402780859427406	 11.92216997106544	 11.978018956137824	 11.878645424936323	 12.52028348998574	 
50.0	 0.0156521883924037	 1.385271858302242E-4	 9.835525778462948	 9.792198430841369	 9.792198430841369	 11.034039368458767	 11.525554420783376	 11.579619419800826	 11.483392807778678	 12.077459989944956	 
51.0	 0.015735444713639888	 1.4210102862442623E-4	 9.513217392417758	 9.472731880428732	 9.472731880428732	 10.682203907627228	 11.147247905684791	 11.199609210453035	 11.106388696759728	 11.656180248849587	 
52.0	 0.015818701034876075	 1.4571449037394012E-4	 9.20575695758475	 9.168037599079366	 9.168037599079366	 10.346323933922674	 10.786319785282432	 10.837053703746344	 10.746705414315358	 11.255279650296073	 
53.0	 0.01590195735611227	 1.4936594705040974E-4	 8.912188501310114	 8.87716418810707	 8.87716418810707	 10.02541386157044	 10.441884816328702	 10.491063861247767	 10.403460542342895	 10.873655893411126	 
54.0	 0.015985213677348457	 1.5305376573375058E-4	 8.631785202581211	 8.599306870756635	 8.599306870756635	 9.718630423147712	 10.113101864863609	 10.160794937656464	 10.075815637516248	 10.510266587941267	 
55.0	 0.016068469998584644	 1.5677630578518487E-4	 8.3641339408307	 8.333919923685551	 8.333919923685551	 9.42538582471101	 9.799172461758706	 9.84544503078883	 9.7629747906694	 10.164126739772637	 
56.0	 0.016151726319820838	 1.6053192002532003E-4	 8.108828044278866	 8.080608433198291	 8.080608433198291	 9.145242481714774	 9.499339247803942	 9.544253520578565	 9.464183076144232	 9.834306177007385	 
57.0	 0.016234982641057025	 1.6431895591589448E-4	 7.865233000934974	 7.838871346115121	 7.838871346115121	 8.877660605460488	 9.212884346232366	 9.256499435152032	 9.178724928872533	 9.519926956861157	 
58.0	 0.01631823896229322	 1.6813575674377406E-4	 7.632567703426374	 7.608030088200518	 7.608030088200518	 8.621928648611782	 8.939127693643497	 8.981499775075516	 8.905922480049849	 9.220160785367913	 
59.0	 0.016401495283529407	 1.7198066280573487E-4	 7.410081734303041	 7.387351936924932	 7.387351936924932	 8.377283541415128	 8.677425354410888	 8.718607820970611	 8.645133876402397	 8.934226474963271	 
60.0	 0.016484751604765594	 1.7585201259255208E-4	 7.197218785598604	 7.176212158387115	 7.176212158387115	 8.14306872241439	 8.427167838703143	 8.467211444716417	 8.395751603107815	 8.661387459267612	 
61.0	 0.01656800792600179	 1.797481439708592E-4	 6.99358722821855	 6.9741568819068265	 6.9741568819068265	 7.918795500387621	 8.187778440081841	 8.226731440273586	 8.157200826278185	 8.400949379632436	 
62.0	 0.016651264247237976	 1.836673953612336E-4	 6.798811073906256	 6.780817541000145	 6.780817541000145	 7.704059856387887	 7.958711605154306	 7.996619886664638	 7.928937767439512	 8.152257754099226	 
63.0	 0.016734520568474163	 1.8760810691092862E-4	 6.612567091884898	 6.595858605366244	 6.595858605366244	 7.498491570765311	 7.739451344854309	 7.776358552727604	 7.71044811954648	 7.914695736216073	 
64.0	 0.016817776889710357	 1.9156862165964778E-4	 6.434555443790592	 6.418980906882107	 6.418980906882107	 7.301757450881981	 7.529509694515144	 7.565457350840899	 7.501245511670544	 7.6876819685543305	 
65.0	 0.016901033210946544	 1.955472866967474E-4	 6.264305416906869	 6.249814052219828	 6.249814052219828	 7.113456714274931	 7.328425227911392	 7.363452844820544	 7.3008700275178695	 7.470668533666414	 
66.0	 0.01698428953218274	 1.9954245430823782E-4	 6.101218564689089	 6.087845408294036	 6.087845408294036	 6.933051925717539	 7.135761628814521	 7.169906815552554	 7.108886781307879	 7.263139003545799	 
67.0	 0.017067545853418926	 2.0355248311193576E-4	 5.944881182799522	 5.932591025931318	 5.932591025931318	 6.760035066752961	 6.951106322276916	 6.984404886586837	 6.924884553217091	 7.06460658732004	 
68.0	 0.017150802174655113	 2.07575739179131E-4	 5.794991000810968	 5.783707873065452	 5.783707873065452	 6.594036579636052	 6.77406916678225	 6.80655521083758	 6.748474485519915	 6.874612375869051	 
69.0	 0.017234058495891307	 2.1161059714111725E-4	 5.6512411984694175	 5.640903399365483	 5.640903399365483	 6.434737494163586	 6.604281207535592	 6.635987218666586	 6.579288839696466	 6.6927236812609285	 
70.0	 0.017317314817127494	 2.156554412789495E-4	 5.5133907610956925	 5.503914707990914	 5.503914707990914	 6.281849133541498	 6.441393490480203	 6.472350426936651	 6.416979814093516	 6.518532468297016	 
71.0	 0.01740057113836368	 2.197086665948021E-4	 5.3812352070470455	 5.3725277105873825	 5.3725277105873825	 6.135131656032602	 6.285075936089382	 6.315313308080847	 6.261218421187861	 6.351653875018178	 
72.0	 0.017483827459599876	 2.237686798633118E-4	 5.254558358523685	 5.246540042896662	 5.246540042896662	 5.994358018823737	 6.135016271566494	 6.164562217816591	 6.111693423087826	 6.191724818716636	 
73.0	 0.017567083780836063	 2.278339006613146E-4	 5.133165453064809	 5.125754215185103	 5.125754215185103	 5.859307272767524	 5.990919019772556	 6.019800379818033	 5.9681103235959	 6.038402683797412	 
74.0	 0.017650340102072257	 2.3190276237441943E-4	 5.016836498389334	 5.0099707550549	 5.0099707550549	 5.729757872243286	 5.852504542971031	 5.88074692542951	 5.830190414926713	 5.891364087718031	 
75.0	 0.017733596423308445	 2.3597371317887555E-4	 4.905186365749127	 4.898898551609695	 4.898898551609695	 5.605400894787619	 5.719508139318039	 5.747135986340575	 5.697669877013826	 5.75030372118901	 
76.0	 0.017816852744544632	 2.4004521699725302E-4	 4.7977275900278995	 4.7921187596839525	 4.7921187596839525	 5.485805214415625	 5.591679189921156	 5.618715838037485	 5.570299024823496	 5.614933258825341	 
77.0	 0.017900109065780826	 2.4411575442647527E-4	 4.69417586570035	 4.689261612580845	 4.689261612580845	 5.370587644811074	 5.468780693176132	 5.495248091785467	 5.447842171466348	 5.484980336488474	 
78.0	 0.017983365387017013	 2.4818382363681036E-4	 4.59450357313926	 4.59017803159121	 4.59017803159121	 5.259579782172875	 5.350588373151032	 5.376507373687785	 5.330074839941486	 5.360187591640475	 
