[KWnZOT]	[bar]	[bar]	[bar]
317.5000	1.4563	1.4563	1.4563
318.0000	1.4638	1.4638	1.4638
318.5000	1.4593	1.4593	1.4593
319.0000	1.4541	1.4541	1.4541
319.5000	1.4636	1.4636	1.4636
320.0000	1.4609	1.4609	1.4609
320.5000	1.4625	1.4625	1.4625
321.0000	1.4599	1.4599	1.4599
321.5000	1.4678	1.4678	1.4678
322.0000	1.4703	1.4703	1.4703
322.5000	1.4663	1.4663	1.4663
323.0000	1.4703	1.4703	1.4703
323.5000	1.4808	1.4808	1.4808
324.0000	1.4841	1.4841	1.4841
324.5000	1.4825	1.4825	1.4825
325.0000	1.4869	1.4869	1.4869
325.5000	1.4911	1.4911	1.4911
326.0000	1.4994	1.4994	1.4994
326.5000	1.4998	1.4998	1.4998
327.0000	1.5124	1.5124	1.5124
327.5000	1.5117	1.5117	1.5117
328.0000	1.5178	1.5178	1.5178
328.5000	1.5229	1.5229	1.5229
329.0000	1.5362	1.5362	1.5362
329.5000	1.5385	1.5385	1.5385
330.0000	1.5388	1.5388	1.5388
330.5000	1.5445	1.5445	1.5445
331.0000	1.5523	1.5523	1.5523
331.5000	1.5581	1.5581	1.5581
332.0000	1.5597	1.5597	1.5597
332.5000	1.5629	1.5629	1.5629
333.0000	1.5645	1.5645	1.5645
333.5000	1.5675	1.5675	1.5675
334.0000	1.5753	1.5753	1.5753
334.5000	1.5815	1.5815	1.5815
335.0000	1.5772	1.5772	1.5772
335.5000	1.5797	1.5797	1.5797
336.0000	1.5876	1.5876	1.5876
336.5000	1.5842	1.5842	1.5842
337.0000	1.5818	1.5818	1.5818
337.5000	1.5830	1.5830	1.5830
338.0000	1.5863	1.5863	1.5863
338.5000	1.5838	1.5838	1.5838
339.0000	1.5926	1.5926	1.5926
339.5000	1.5908	1.5908	1.5908
340.0000	1.5901	1.5901	1.5901
340.5000	1.5862	1.5862	1.5862
341.0000	1.6010	1.6010	1.6010
341.5000	1.5988	1.5988	1.5988
342.0000	1.5946	1.5946	1.5946
342.5000	1.5963	1.5963	1.5963
343.0000	1.6044	1.6044	1.6044
343.5000	1.6042	1.6042	1.6042
344.0000	1.6030	1.6030	1.6030
344.5000	1.6104	1.6104	1.6104
345.0000	1.6086	1.6086	1.6086
345.5000	1.6079	1.6079	1.6079
346.0000	1.6143	1.6143	1.6143
346.5000	1.6223	1.6223	1.6223
347.0000	1.6205	1.6205	1.6205
347.5000	1.6176	1.6176	1.6176
348.0000	1.6239	1.6239	1.6239
348.5000	1.6354	1.6354	1.6354
349.0000	1.6315	1.6315	1.6315
349.5000	1.6337	1.6337	1.6337
350.0000	1.6401	1.6401	1.6401
350.5000	1.6391	1.6391	1.6391
351.0000	1.6317	1.6317	1.6317
351.5000	1.6399	1.6399	1.6399
352.0000	1.6427	1.6427	1.6427
352.5000	1.6390	1.6390	1.6390
353.0000	1.6300	1.6300	1.6300
353.5000	1.6323	1.6323	1.6323
354.0000	1.6349	1.6349	1.6349
354.5000	1.6174	1.6174	1.6174
355.0000	1.6162	1.6162	1.6162
355.5000	1.6148	1.6148	1.6148
356.0000	1.6043	1.6043	1.6043
356.5000	1.5858	1.5858	1.5858
357.0000	1.5742	1.5742	1.5742
357.5000	1.5784	1.5784	1.5784
358.0000	1.5642	1.5642	1.5642
358.5000	1.5323	1.5323	1.5323
359.0000	1.5268	1.5268	1.5268
359.5000	1.5140	1.5140	1.5140
