[KWnZOT]	[bar]	[bar]	[bar]
-8.3	56.706	2.2534	2.7039
-8.2	56.847	2.2534	2.7032
-8.1	56.984	2.2539	2.704
-8	57.121	2.2539	2.7037
-7.9	57.254	2.2539	2.7031
-7.8	57.387	2.254	2.7032
-7.7	57.525	2.2542	2.7029
-7.6	57.659	2.2544	2.7037
-7.5	57.797	2.2549	2.7035
-7.4	57.928	2.2549	2.7036
-7.3	58.056	2.255	2.7036
-7.2	58.186	2.2548	2.7026
-7.1	58.316	2.2554	2.7032
-7	58.448	2.2556	2.7027
-6.9	58.582	2.2556	2.703
-6.8	58.716	2.2556	2.7025
-6.7	58.851	2.2556	2.7019
-6.6	58.987	2.2557	2.7025
-6.5	59.121	2.2561	2.7026
-6.4	59.255	2.2563	2.7023
-6.3	59.388	2.2561	2.7018
-6.2	59.523	2.2564	2.7016
-6.1	59.661	2.257	2.7025
-6	59.794	2.2567	2.7016
-5.9	59.927	2.2575	2.7026
-5.8	60.062	2.2576	2.7016
-5.7	60.197	2.2576	2.7017
-5.6	60.334	2.2575	2.7017
-5.5	60.47	2.2578	2.7019
-5.4	60.604	2.2577	2.7004
-5.3	60.744	2.258	2.7007
-5.2	60.884	2.2581	2.7016
-5.1	61.025	2.2576	2.7002
-5	61.168	2.2585	2.701
-4.9	61.311	2.2585	2.7006
-4.8	61.456	2.2581	2.7004
-4.7	61.605	2.2587	2.7007
-4.6	61.753	2.2586	2.7001
-4.5	61.9	2.2589	2.7004
-4.4	62.052	2.2589	2.7008
-4.3	62.206	2.2588	2.6996
-4.2	62.363	2.2591	2.6999
-4.1	62.522	2.259	2.6998
-4	62.685	2.2595	2.7001
-3.9	62.85	2.2596	2.7003
-3.8	63.019	2.2595	2.6996
-3.7	63.188	2.26	2.6994
-3.6	63.362	2.2599	2.6996
-3.5	63.538	2.2598	2.6996
-3.4	63.719	2.2597	2.6993
-3.3	63.905	2.2597	2.6996
-3.2	64.093	2.259	2.6986
-3.1	64.287	2.2593	2.6994
-3	64.486	2.2593	2.699
-2.9	64.688	2.2591	2.6984
-2.8	64.898	2.259	2.698
-2.7	65.11	2.2592	2.6988
-2.6	65.33	2.2593	2.6989
-2.5	65.554	2.2595	2.699
-2.4	65.788	2.2594	2.699
-2.3	66.032	2.2592	2.6983
-2.2	66.282	2.2591	2.6982
-2.1	66.543	2.2597	2.699
-2	66.813	2.2596	2.6992
-1.9	67.093	2.2597	2.6989
-1.8	67.382	2.2597	2.6987
-1.7	67.678	2.2598	2.6987
-1.6	67.995	2.2596	2.6984
-1.5	68.321	2.2598	2.6989
-1.4	68.66	2.2592	2.6982
-1.3	69.019	2.2596	2.6984
-1.2	69.389	2.2599	2.6992
-1.1	69.774	2.2594	2.6983
-1	70.179	2.2598	2.6985
-0.9	70.605	2.26	2.6989
-0.8	71.054	2.2593	2.6989
-0.7	71.519	2.2597	2.6985
-0.6	72.015	2.2598	2.6986
-0.5	72.541	2.2598	2.6995
-0.4	73.093	2.2595	2.6991
-0.3	73.675	2.2595	2.699
-0.2	74.288	2.2595	2.6992
-0.1	74.939	2.2594	2.6991
-5.6843E-14	75.637	2.259	2.6988
0.1	76.371	2.2593	2.7001
0.2	77.151	2.2589	2.6992
0.3	77.979	2.2589	2.6987
0.4	78.864	2.2593	2.7002
0.5	79.805	2.2586	2.6995
0.6	80.804	2.2591	2.7002
0.7	81.849	2.2588	2.6993
0.8	82.966	2.2591	2.7007
0.9	84.125	2.2591	2.7005
1	85.337	2.259	2.7004
1.1	86.644	2.2586	2.7006
1.2	88.082	2.2584	2.7002
1.3	89.634	2.2587	2.7008
1.4	91.221	2.2584	2.7006
1.5	92.757	2.2585	2.7013
1.6	94.231	2.2582	2.7004
1.7	95.775	2.2584	2.7009
1.8	97.417	2.2585	2.7009
1.9	99.087	2.2583	2.7
2	100.68	2.2585	2.7003
2.1	102.07	2.2584	2.7007
2.2	103.39	2.2586	2.7012
2.3	104.77	2.2586	2.7014
2.4	106.3	2.2579	2.7002
2.5	107.73	2.258	2.7002
2.6	109.11	2.2583	2.7014
2.7	110.37	2.2579	2.701
2.8	111.57	2.2583	2.701
2.9	112.68	2.2572	2.6999
3	113.72	2.2577	2.702
3.1	114.65	2.2579	2.702
3.2	115.47	2.2577	2.7021
3.3	116.31	2.2571	2.7009
3.4	117.1	2.2573	2.7021
3.5	117.74	2.2569	2.7015
3.6	118.2	2.257	2.7018
3.7	118.57	2.2571	2.7019
3.8	118.88	2.2563	2.7016
3.9	119.15	2.2571	2.7036
4	119.4	2.2564	2.7024
4.1	119.57	2.2568	2.7027
4.2	119.82	2.2564	2.7019
4.3	120.14	2.2568	2.7036
4.4	120.44	2.2565	2.7023
4.5	120.71	2.2568	2.7026
4.6	120.91	2.2568	2.7029
4.7	120.92	2.2569	2.7021
4.8	120.92	2.2568	2.7024
4.9	120.96	2.2567	2.7018
5	120.97	2.2574	2.7021
5.1	120.85	2.2565	2.7014
5.2	120.61	2.2568	2.7023
5.3	120.21	2.2566	2.701
5.4	120.04	2.2568	2.7009
5.5	120.06	2.2565	2.7009
5.6	120.03	2.2565	2.7011
5.7	119.93	2.2567	2.7017
5.8	119.76	2.2561	2.6992
5.9	119.63	2.2569	2.7009
6	119.47	2.2564	2.6994
6.1	119.33	2.2562	2.6989
6.2	119.22	2.2571	2.7001
6.3	119.17	2.2572	2.6996
6.4	119.13	2.257	2.6997
6.5	119.09	2.2563	2.7
6.6	118.9	2.2563	2.7004
6.7	118.54	2.257	2.7008
6.8	118.06	2.2566	2.6998
6.9	117.64	2.2561	2.7002
7	117.32	2.2562	2.7019
7.1	117.05	2.2562	2.7013
7.2	116.82	2.2559	2.7008
7.3	116.63	2.256	2.7022
7.4	116.44	2.2556	2.702
7.5	116.25	2.2557	2.7018
7.6	116.09	2.2565	2.7037
7.7	115.92	2.2569	2.7035
7.8	115.75	2.2566	2.7025
7.9	115.56	2.2566	2.7032
8	115.43	2.2568	2.7044
8.1	115.33	2.2568	2.7048
8.2	115.13	2.2567	2.7045
8.3	114.75	2.2565	2.7048
8.4	114.34	2.2563	2.7051
8.5	114	2.2562	2.7056
8.6	113.71	2.2561	2.7058
8.7	113.42	2.2555	2.7056
8.8	113.1	2.2552	2.7051
8.9	112.79	2.2554	2.7057
9	112.53	2.2552	2.7066
9.1	112.29	2.2547	2.7059
9.2	111.99	2.2545	2.7057
9.3	111.75	2.2549	2.7061
9.4	111.6	2.2551	2.7063
9.5	111.54	2.2549	2.7061
9.6	111.47	2.2551	2.7064
9.7	111.31	2.2556	2.7068
9.8	111.03	2.2554	2.7063
9.9	110.61	2.2551	2.7057
10	110.18	2.2552	2.706
10.1	109.8	2.255	2.706
10.2	109.45	2.2553	2.7066
10.3	109.11	2.2543	2.7059
10.4	108.74	2.2538	2.705
10.5	108.44	2.2537	2.7049
10.6	108.11	2.2537	2.7051
10.7	107.8	2.2534	2.705
10.8	107.53	2.2534	2.7043
10.9	107.26	2.2532	2.704
11	106.99	2.2536	2.7041
11.1	106.79	2.2532	2.7043
11.2	106.61	2.2526	2.7032
11.3	106.45	2.2525	2.7025
11.4	106.22	2.2533	2.7043
11.5	105.94	2.2526	2.7034
11.6	105.67	2.2527	2.7038
11.7	105.38	2.2524	2.7034
11.8	105.01	2.2521	2.7025
11.9	104.59	2.2521	2.7027
12	104.14	2.2518	2.7035
12.1	103.75	2.2517	2.7039
12.2	103.41	2.2514	2.7027
12.3	103.09	2.2513	2.7029
12.4	102.76	2.2513	2.7033
12.5	102.51	2.2511	2.7036
12.6	102.36	2.2509	2.7031
12.7	102.21	2.2518	2.7041
12.8	101.99	2.2512	2.7027
12.9	101.73	2.2516	2.704
13	101.47	2.2516	2.7031
13.1	101.16	2.2518	2.7035
13.2	100.85	2.2513	2.7023
13.3	100.6	2.2519	2.7045
13.4	100.34	2.2509	2.7025
13.5	100.05	2.2508	2.7025
13.6	99.703	2.2501	2.7029
13.7	99.298	2.2498	2.702
13.8	98.862	2.2497	2.7028
13.9	98.429	2.2492	2.7019
14	97.999	2.2488	2.7028
14.1	97.637	2.2489	2.7019
14.2	97.365	2.2488	2.7009
14.3	97.135	2.2481	2.7009
14.4	96.941	2.2487	2.7015
14.5	96.729	2.2484	2.6998
14.6	96.465	2.2485	2.6997
14.7	96.167	2.2492	2.7004
14.8	95.901	2.2488	2.699
14.9	95.645	2.2487	2.6994
15	95.382	2.2484	2.6986
15.1	95.106	2.2484	2.6981
15.2	94.776	2.2483	2.6985
15.3	94.393	2.2473	2.6971
15.4	94.023	2.2473	2.6984
15.5	93.637	2.2472	2.6981
15.6	93.214	2.2469	2.6979
15.7	92.818	2.2461	2.6962
15.8	92.476	2.2462	2.6979
15.9	92.205	2.2459	2.6971
16	91.964	2.2463	2.6971
16.1	91.713	2.2461	2.6976
16.2	91.45	2.2467	2.697
16.3	91.192	2.2462	2.6977
16.4	90.961	2.2466	2.6979
16.5	90.7	2.2469	2.6981
16.6	90.43	2.2463	2.6976
16.7	90.191	2.2458	2.698
16.8	89.952	2.2454	2.6977
16.9	89.694	2.2445	2.6981
17	89.396	2.2447	2.6985
17.1	89.049	2.2439	2.6982
17.2	88.66	2.2433	2.6984
17.3	88.23	2.2429	2.6982
17.4	87.807	2.243	2.6981
17.5	87.424	2.2427	2.698
17.6	87.097	2.2433	2.6991
17.7	86.831	2.2432	2.6981
17.8	86.569	2.2427	2.6966
17.9	86.31	2.2431	2.6979
18	86.05	2.2432	2.6982
18.1	85.794	2.2435	2.6975
18.2	85.543	2.2418	2.6965
18.3	85.288	2.242	2.6968
18.4	85.034	2.2417	2.6966
18.5	84.761	2.2416	2.6978
18.6	84.499	2.2407	2.6971
18.7	84.213	2.2402	2.6959
18.8	83.894	2.2396	2.6969
18.9	83.542	2.2392	2.6971
19	83.161	2.2393	2.697
19.1	82.789	2.2389	2.6963
19.2	82.446	2.2388	2.6962
19.3	82.116	2.2389	2.697
19.4	81.758	2.2392	2.6971
19.5	81.392	2.2399	2.6974
19.6	81.077	2.2394	2.6965
19.7	80.821	2.2397	2.6972
19.8	80.604	2.2394	2.697
19.9	80.393	2.2393	2.697
20	80.169	2.2393	2.6975
20.1	79.935	2.2387	2.6965
20.2	79.695	2.2385	2.6969
20.3	79.435	2.2384	2.6978
20.4	79.156	2.2379	2.6973
20.5	78.853	2.2375	2.6971
20.6	78.541	2.2374	2.697
20.7	78.203	2.2374	2.6971
20.8	77.863	2.2377	2.6976
20.9	77.53	2.2372	2.6965
21	77.21	2.2372	2.6971
21.1	76.87	2.2371	2.6964
21.2	76.524	2.2373	2.6965
21.3	76.197	2.2371	2.6965
21.4	75.9	2.2362	2.6947
21.5	75.627	2.2368	2.696
21.6	75.367	2.2371	2.6967
21.7	75.14	2.2361	2.6955
21.8	74.929	2.2357	2.6953
21.9	74.738	2.2357	2.6954
22	74.545	2.2351	2.6938
22.1	74.311	2.235	2.6941
22.2	74.018	2.2344	2.6937
22.3	73.7	2.2345	2.6933
22.4	73.391	2.2348	2.6941
22.5	73.12	2.2345	2.693
22.6	72.855	2.2345	2.6921
22.7	72.554	2.2341	2.6917
22.8	72.194	2.2348	2.6931
22.9	71.813	2.2349	2.6928
23	71.476	2.2343	2.691
23.1	71.189	2.2343	2.691
23.2	70.929	2.2334	2.69
23.3	70.662	2.2333	2.6903
23.4	70.421	2.2331	2.6895
23.5	70.208	2.2331	2.6902
23.6	70.012	2.233	2.6895
23.7	69.812	2.2329	2.6892
23.8	69.59	2.2326	2.6892
23.9	69.355	2.2328	2.6894
24	69.11	2.2325	2.6886
24.1	68.862	2.2332	2.6894
24.2	68.604	2.2333	2.6893
24.3	68.341	2.2333	2.689
24.4	68.066	2.2333	2.6893
24.5	67.784	2.2335	2.6901
24.6	67.466	2.233	2.689
24.7	67.133	2.2331	2.6894
24.8	66.81	2.2332	2.69
24.9	66.498	2.2326	2.689
25	66.199	2.2325	2.6899
25.1	65.913	2.2331	2.6909
25.2	65.669	2.2321	2.6894
25.3	65.476	2.232	2.6897
25.4	65.311	2.2327	2.6916
25.5	65.13	2.2324	2.6911
25.6	64.914	2.232	2.6912
25.7	64.678	2.2325	2.6928
25.8	64.45	2.2322	2.6914
25.9	64.247	2.2316	2.6914
26	64.043	2.2322	2.6929
26.1	63.811	2.2321	2.6926
26.2	63.529	2.2319	2.6927
26.3	63.218	2.232	2.6936
26.4	62.927	2.2317	2.6935
26.5	62.658	2.2313	2.6931
26.6	62.39	2.2311	2.6936
26.7	62.093	2.2314	2.6937
26.8	61.794	2.231	2.6935
26.9	61.513	2.2312	2.6945
27	61.273	2.231	2.6936
27.1	61.055	2.2315	2.6947
27.2	60.837	2.2314	2.6942
27.3	60.628	2.2314	2.6954
27.4	60.438	2.2311	2.6948
27.5	60.257	2.2314	2.6946
27.6	60.075	2.2321	2.6955
27.7	59.888	2.2315	2.6945
27.8	59.688	2.2318	2.696
27.9	59.47	2.2313	2.6945
28	59.247	2.2313	2.6951
28.1	59.001	2.2314	2.695
28.2	58.728	2.2316	2.6966
28.3	58.441	2.2311	2.6958
28.4	58.161	2.2312	2.6959
28.5	57.874	2.231	2.6958
28.6	57.594	2.2307	2.6961
28.7	57.334	2.2311	2.6967
28.8	57.098	2.2309	2.6961
28.9	56.887	2.2312	2.6961
29	56.671	2.2317	2.6965
29.1	56.446	2.2315	2.6962
29.2	56.234	2.2318	2.6966
29.3	56.051	2.2316	2.6957
29.4	55.894	2.2316	2.6954
29.5	55.741	2.2322	2.6955
29.6	55.57	2.2314	2.6954
29.7	55.371	2.2316	2.695
29.8	55.155	2.2318	2.6954
29.9	54.936	2.2317	2.6955
30	54.72	2.2318	2.6956
30.1	54.505	2.2314	2.6948
30.2	54.268	2.2311	2.6936
30.3	54.003	2.2313	2.6938
30.4	53.743	2.2314	2.6941
30.5	53.487	2.2314	2.6934
30.6	53.242	2.2313	2.6933
30.7	53.014	2.2312	2.6926
30.8	52.778	2.2316	2.6922
30.9	52.558	2.2315	2.6919
31	52.358	2.2324	2.693
31.1	52.18	2.2321	2.6916
31.2	52.013	2.2324	2.6917
31.3	51.845	2.2328	2.6921
31.4	51.686	2.2326	2.6919
31.5	51.532	2.2326	2.6915
31.6	51.382	2.2327	2.6928
31.7	51.197	2.2326	2.6915
31.8	51.004	2.2323	2.692
31.9	50.795	2.2321	2.6927
32	50.571	2.2322	2.6926
32.1	50.344	2.2317	2.6915
32.2	50.121	2.2324	2.6936
32.3	49.899	2.2322	2.6929
32.4	49.679	2.2326	2.6932
32.5	49.464	2.2324	2.694
32.6	49.241	2.2329	2.6937
32.7	49.013	2.2334	2.6945
32.8	48.794	2.233	2.6949
32.9	48.603	2.2336	2.6946
33	48.431	2.2333	2.6952
33.1	48.268	2.2331	2.6954
33.2	48.105	2.2335	2.695
33.3	47.95	2.2331	2.696
33.4	47.802	2.233	2.6958
33.5	47.655	2.2331	2.6966
33.6	47.505	2.2323	2.6968
33.7	47.341	2.2328	2.6976
33.8	47.175	2.2327	2.6971
33.9	46.994	2.233	2.6984
34	46.803	2.2327	2.698
34.1	46.607	2.233	2.698
34.2	46.404	2.2329	2.6978
34.3	46.186	2.233	2.6974
34.4	45.965	2.2339	2.6991
34.5	45.759	2.2334	2.6985
34.6	45.566	2.2337	2.6988
34.7	45.378	2.2333	2.6979
34.8	45.187	2.2331	2.6983
34.9	45.004	2.2331	2.6986
35	44.832	2.2331	2.6987
35.1	44.681	2.2329	2.6992
35.2	44.544	2.233	2.6992
35.3	44.409	2.2332	2.699
35.4	44.266	2.2327	2.6993
35.5	44.113	2.2328	2.6996
35.6	43.956	2.2334	2.7003
35.7	43.808	2.2331	2.6994
35.8	43.654	2.2335	2.6995
35.9	43.489	2.2335	2.6999
36	43.325	2.2329	2.6983
36.1	43.151	2.2335	2.6999
36.2	42.963	2.2332	2.6993
36.3	42.769	2.2334	2.6994
36.4	42.578	2.2326	2.6979
36.5	42.385	2.2333	2.6997
36.6	42.199	2.2332	2.6994
36.7	42.014	2.2329	2.6983
36.8	41.835	2.2329	2.6989
36.9	41.672	2.2329	2.6985
37	41.523	2.2333	2.698
37.1	41.383	2.234	2.6995
37.2	41.247	2.2338	2.6981
37.3	41.103	2.2342	2.6986
37.4	40.967	2.2344	2.6986
37.5	40.84	2.2346	2.6982
37.6	40.722	2.2345	2.6971
37.7	40.593	2.2349	2.6981
37.8	40.448	2.2351	2.6981
37.9	40.293	2.235	2.6974
38	40.136	2.2344	2.6963
38.1	39.979	2.2348	2.6977
38.2	39.818	2.2347	2.6974
38.3	39.649	2.2343	2.6968
38.4	39.476	2.2346	2.6975
38.5	39.296	2.2342	2.6957
38.6	39.116	2.2345	2.6956
38.7	38.95	2.2347	2.6961
38.8	38.798	2.2354	2.6963
38.9	38.66	2.2355	2.6958
39	38.521	2.2361	2.6958
39.1	38.378	2.2364	2.6954
39.2	38.241	2.2365	2.6954
39.3	38.109	2.2369	2.6956
39.4	37.984	2.2371	2.6956
39.5	37.865	2.2367	2.6955
39.6	37.746	2.2368	2.695
39.7	37.63	2.2371	2.6956
39.8	37.508	2.237	2.6955
39.9	37.382	2.237	2.695
40	37.256	2.2364	2.6954
40.1	37.118	2.2366	2.6951
40.2	36.97	2.2368	2.6949
40.3	36.82	2.2369	2.6957
40.4	36.652	2.2369	2.6953
40.5	36.482	2.2376	2.6954
40.6	36.328	2.2374	2.6946
40.7	36.18	2.2372	2.6941
40.8	36.04	2.2378	2.6949
40.9	35.904	2.2381	2.6949
41	35.763	2.2387	2.6959
41.1	35.625	2.2386	2.6956
41.2	35.5	2.238	2.6951
41.3	35.389	2.2379	2.6945
41.4	35.282	2.2379	2.6956
41.5	35.165	2.2381	2.6961
41.6	35.047	2.2376	2.6946
41.7	34.932	2.2374	2.6942
41.8	34.821	2.2376	2.6952
41.9	34.718	2.2377	2.6955
42	34.615	2.2385	2.6963
42.1	34.5	2.2386	2.6945
42.2	34.372	2.2389	2.695
42.3	34.226	2.2395	2.6968
42.4	34.085	2.2397	2.6959
42.5	33.944	2.2401	2.6956
42.6	33.811	2.2399	2.6952
42.7	33.685	2.2401	2.6954
42.8	33.547	2.2404	2.6959
42.9	33.401	2.2405	2.6945
43	33.266	2.2401	2.6947
43.1	33.14	2.2406	2.6954
43.2	33.029	2.2407	2.6954
43.3	32.923	2.2404	2.6948
43.4	32.814	2.2411	2.6958
43.5	32.709	2.241	2.6943
43.6	32.604	2.2409	2.6947
43.7	32.5	2.2415	2.6946
43.8	32.401	2.2415	2.6942
43.9	32.308	2.2423	2.6954
44	32.218	2.242	2.6939
44.1	32.119	2.2422	2.6944
44.2	32.003	2.2425	2.6943
44.3	31.883	2.2429	2.6948
44.4	31.759	2.2426	2.695
44.5	31.642	2.2429	2.6943
44.6	31.527	2.2423	2.6939
44.7	31.403	2.2421	2.6936
44.8	31.275	2.2424	2.693
44.9	31.142	2.2424	2.693
45	31.017	2.2421	2.6923
45.1	30.895	2.243	2.6936
45.2	30.784	2.2435	2.6935
45.3	30.678	2.2432	2.6925
45.4	30.574	2.2434	2.6921
45.5	30.475	2.2434	2.6919
45.6	30.38	2.244	2.6931
45.7	30.284	2.244	2.6922
45.8	30.187	2.2442	2.6921
45.9	30.094	2.2441	2.6913
46	30.004	2.2439	2.6918
46.1	29.915	2.2441	2.6912
46.2	29.83	2.2442	2.6922
46.3	29.736	2.2439	2.6912
46.4	29.64	2.2438	2.6908
46.5	29.542	2.243	2.6895
46.6	29.435	2.2438	2.6905
46.7	29.321	2.2433	2.6891
46.8	29.207	2.2442	2.6905
46.9	29.095	2.244	2.6896
47	28.979	2.244	2.6889
47.1	28.863	2.2447	2.6899
47.2	28.752	2.2447	2.6893
47.3	28.65	2.2446	2.6889
47.4	28.553	2.2446	2.6892
47.5	28.459	2.2444	2.6884
47.6	28.368	2.2445	2.6893
47.7	28.278	2.2445	2.6893
47.8	28.187	2.2438	2.6884
47.9	28.102	2.2436	2.6892
48	28.021	2.2436	2.6888
48.1	27.939	2.2435	2.6885
48.2	27.855	2.2435	2.6886
48.3	27.773	2.2433	2.6886
48.4	27.688	2.2434	2.6887
48.5	27.603	2.2435	2.689
48.6	27.514	2.2433	2.689
48.7	27.422	2.2435	2.6888
48.8	27.332	2.2438	2.6889
48.9	27.236	2.244	2.689
49	27.14	2.244	2.6885
49.1	27.03	2.2439	2.689
49.2	26.917	2.2436	2.689
49.3	26.805	2.2435	2.689
49.4	26.706	2.2437	2.6885
49.5	26.616	2.2434	2.688
49.6	26.533	2.243	2.6886
49.7	26.448	2.2433	2.6882
49.8	26.364	2.2438	2.6894
49.9	26.28	2.2432	2.6887
50	26.196	2.2433	2.6887
50.1	26.12	2.2433	2.6883
50.2	26.039	2.2429	2.6876
50.3	25.962	2.2432	2.6877
50.4	25.894	2.2435	2.6885
50.5	25.82	2.2435	2.6887
50.6	25.743	2.2431	2.6877
50.7	25.669	2.2431	2.688
50.8	25.589	2.2434	2.6882
50.9	25.509	2.2435	2.6888
51	25.426	2.243	2.6878
51.1	25.334	2.2436	2.689
51.2	25.241	2.2428	2.6883
51.3	25.145	2.243	2.6884
51.4	25.056	2.2432	2.6884
51.5	24.962	2.2434	2.6889
51.6	24.873	2.2433	2.6893
51.7	24.787	2.244	2.6897
51.8	24.7	2.2431	2.6882
51.9	24.628	2.2428	2.6887
52	24.55	2.243	2.6888
52.1	24.473	2.2432	2.6891
52.2	24.397	2.243	2.6893
52.3	24.323	2.2427	2.6885
52.4	24.259	2.2425	2.6875
52.5	24.195	2.2428	2.6885
52.6	24.128	2.2429	2.6894
52.7	24.053	2.2426	2.6885
52.8	23.983	2.243	2.6894
52.9	23.912	2.243	2.689
53	23.84	2.2428	2.6888
53.1	23.769	2.2426	2.6884
53.2	23.689	2.2422	2.6885
53.3	23.615	2.2423	2.6885
53.4	23.537	2.2425	2.6888
53.5	23.455	2.242	2.6881
53.6	23.371	2.2423	2.6886
53.7	23.284	2.2422	2.6883
53.8	23.195	2.2414	2.687
53.9	23.114	2.2425	2.6882
54	23.033	2.242	2.6877
54.1	22.96	2.2417	2.6875
54.2	22.891	2.2422	2.6876
54.3	22.83	2.2424	2.6878
54.4	22.768	2.2422	2.688
54.5	22.707	2.2423	2.6883
54.6	22.641	2.2421	2.6879
54.7	22.577	2.2414	2.6867
54.8	22.511	2.2418	2.6881
54.9	22.447	2.2415	2.6878
55	22.385	2.2411	2.6875
55.1	22.323	2.2411	2.6873
55.2	22.26	2.2414	2.6883
55.3	22.194	2.2409	2.6875
55.4	22.124	2.2407	2.6874
55.5	22.051	2.2415	2.6888
55.6	21.983	2.2411	2.6883
55.7	21.914	2.2408	2.6873
55.8	21.845	2.2411	2.6882
55.9	21.773	2.241	2.6878
56	21.696	2.2408	2.6879
56.1	21.614	2.2409	2.6881
56.2	21.531	2.2404	2.6876
56.3	21.463	2.2403	2.6876
56.4	21.402	2.2405	2.6886
56.5	21.348	2.2401	2.6879
56.6	21.293	2.2399	2.6878
56.7	21.235	2.24	2.6881
56.8	21.174	2.24	2.6883
56.9	21.112	2.2395	2.6878
57	21.053	2.2399	2.6887
57.1	20.998	2.2394	2.6871
57.2	20.945	2.24	2.6882
57.3	20.895	2.2397	2.6889
57.4	20.841	2.2401	2.6893
57.5	20.783	2.239	2.6873
57.6	20.721	2.2397	2.6891
57.7	20.656	2.2392	2.6887
57.8	20.588	2.2398	2.6901
57.9	20.522	2.2388	2.689
58	20.453	2.2389	2.6894
58.1	20.388	2.2385	2.689
58.2	20.327	2.2384	2.6896
58.3	20.27	2.2382	2.6899
58.4	20.211	2.2385	2.6902
58.5	20.147	2.2377	2.6894
58.6	20.086	2.2385	2.6901
58.7	20.02	2.2381	2.6899
58.8	19.955	2.2384	2.6904
58.9	19.897	2.2384	2.6901
59	19.842	2.2386	2.6913
59.1	19.801	2.2386	2.6905
59.2	19.757	2.2382	2.6907
59.3	19.709	2.2387	2.6915
59.4	19.658	2.2379	2.69
59.5	19.603	2.2381	2.691
59.6	19.549	2.2379	2.6906
59.7	19.502	2.2378	2.6918
59.8	19.458	2.2372	2.6902
59.9	19.409	2.2373	2.6916
60	19.356	2.2379	2.6912
60.1	19.297	2.2373	2.6914
60.2	19.234	2.2377	2.6911
60.3	19.17	2.2376	2.691
60.4	19.105	2.2374	2.6908
60.5	19.05	2.2375	2.6908
60.6	18.996	2.2376	2.6908
60.7	18.944	2.2375	2.6914
60.8	18.891	2.2378	2.6913
60.9	18.832	2.2374	2.6907
61	18.772	2.2369	2.6904
61.1	18.714	2.2371	2.6909
61.2	18.662	2.2365	2.6899
61.3	18.618	2.2364	2.6909
61.4	18.574	2.2366	2.6914
61.5	18.529	2.2356	2.6901
61.6	18.486	2.2356	2.6904
61.7	18.437	2.2354	2.6907
61.8	18.389	2.236	2.6911
61.9	18.344	2.2355	2.6907
62	18.301	2.2351	2.6898
62.1	18.256	2.2356	2.6911
62.2	18.209	2.2354	2.6895
62.3	18.161	2.2359	2.6913
62.4	18.112	2.2355	2.6898
62.5	18.066	2.2357	2.6908
62.6	18.013	2.2348	2.6886
62.7	17.963	2.235	2.6895
62.8	17.91	2.2347	2.6895
62.9	17.857	2.235	2.6907
63	17.802	2.2341	2.6885
63.1	17.749	2.234	2.6893
63.2	17.696	2.2341	2.6894
63.3	17.646	2.2338	2.689
63.4	17.601	2.2335	2.6891
63.5	17.559	2.2336	2.6894
63.6	17.516	2.2334	2.6886
63.7	17.468	2.2338	2.6901
63.8	17.422	2.2334	2.6886
63.9	17.38	2.2336	2.6894
64	17.338	2.2332	2.6886
64.1	17.3	2.2334	2.6893
64.2	17.265	2.2332	2.6893
64.3	17.224	2.2328	2.6896
64.4	17.181	2.233	2.6895
64.5	17.138	2.2321	2.6894
64.6	17.093	2.2325	2.6894
64.7	17.053	2.2318	2.6895
64.8	17.011	2.2318	2.6893
64.9	16.964	2.2313	2.689
65	16.914	2.2317	2.6899
65.1	16.861	2.2316	2.6893
65.2	16.807	2.2317	2.6897
65.3	16.756	2.2318	2.6899
65.4	16.711	2.2321	2.6904
65.5	16.666	2.2317	2.6894
65.6	16.628	2.2314	2.6898
65.7	16.586	2.2316	2.69
65.8	16.544	2.2314	2.6904
65.9	16.501	2.2314	2.6895
66	16.455	2.2307	2.6903
66.1	16.411	2.2309	2.691
66.2	16.37	2.2302	2.6902
66.3	16.329	2.2306	2.6909
66.4	16.292	2.2302	2.6905
66.5	16.256	2.2301	2.6914
66.6	16.225	2.2301	2.6906
66.7	16.189	2.23	2.6906
66.8	16.152	2.23	2.6911
66.9	16.112	2.2297	2.6907
67	16.073	2.2299	2.6915
67.1	16.031	2.2302	2.6915
67.2	15.986	2.2299	2.6912
67.3	15.944	2.229	2.69
67.4	15.903	2.2293	2.6912
67.5	15.862	2.2289	2.6915
67.6	15.826	2.2287	2.6914
67.7	15.783	2.2283	2.691
67.8	15.735	2.2279	2.6907
67.9	15.688	2.228	2.6911
68	15.641	2.2272	2.6907
68.1	15.601	2.227	2.6896
68.2	15.567	2.2268	2.69
68.3	15.534	2.2275	2.6906
68.4	15.5	2.2267	2.6893
68.5	15.466	2.2267	2.69
68.6	15.426	2.227	2.6896
68.7	15.386	2.2271	2.6899
68.8	15.354	2.2262	2.6881
68.9	15.32	2.2264	2.6897
69	15.292	2.226	2.6882
69.1	15.261	2.226	2.6887
69.2	15.229	2.2255	2.6882
69.3	15.193	2.2255	2.6888
69.4	15.155	2.225	2.6873
69.5	15.117	2.2249	2.6881
69.6	15.076	2.2245	2.6872
69.7	15.04	2.2241	2.6864
69.8	15.006	2.2244	2.687
69.9	14.967	2.2246	2.6871
70	14.927	2.2247	2.6875
70.1	14.885	2.2249	2.687
70.2	14.841	2.2246	2.6867
70.3	14.804	2.2248	2.6867
70.4	14.765	2.2248	2.6865
70.5	14.731	2.2247	2.6864
