CA	pMess	dummy	dummy	
-154.9	1.338413991	5	5	820
-154.65	1.34024628	5	5	821
-154.4	1.341373208	5	5	822
-154.15	1.341844602	5	5	823
-153.9	1.341823866	5	5	824
-153.65	1.34155937	5	5	825
-153.4	1.341331442	5	5	826
-153.15	1.341383693	5	5	827
-152.9	1.34185984	5	5	828
-152.65	1.342771913	5	5	829
-152.4	1.344015569	5	5	830
-152.15	1.34542621	5	5	831
-151.9	1.346848552	5	5	832
-151.65	1.348185778	5	5	833
-151.4	1.349407401	5	5	834
-151.15	1.350519835	5	5	835
-150.9	1.351525441	5	5	836
-150.65	1.352401365	5	5	837
-150.4	1.353115381	5	5	838
-150.15	1.353670014	5	5	839
-149.9	1.35414396	5	5	840
-149.65	1.354695243	5	5	841
-149.4	1.355509081	5	5	842
-149.15	1.356706739	5	5	843
-148.9	1.358261903	5	5	844
-148.65	1.359978964	5	5	845
-148.4	1.361563998	5	5	846
-148.15	1.362771894	5	5	847
-147.9	1.363565485	5	5	848
-147.65	1.364202329	5	5	849
-147.4	1.365188013	5	5	850
-147.15	1.367094584	5	5	851
-146.9	1.370310266	5	5	852
-146.65	1.37482754	5	5	853
-146.4	1.380168883	5	5	854
-146.15	1.38549576	5	5	855
-145.9	1.38987068	5	5	856
-145.65	1.392577206	5	5	857
-145.4	1.393376009	5	5	858
-145.15	1.392597422	5	5	859
-144.9	1.391034099	5	5	860
-144.65	1.389675484	5	5	861
-144.4	1.389386153	5	5	862
-144.15	1.390647152	5	5	863
-143.9	1.393447223	5	5	864
-143.65	1.397346176	5	5	865
-143.4	1.40166596	5	5	866
-143.15	1.405724764	5	5	867
-142.9	1.409028811	5	5	868
-142.65	1.411369013	5	5	869
-142.4	1.412815423	5	5	870
-142.15	1.413639308	5	5	871
-141.9	1.414207272	5	5	872
-141.65	1.414884265	5	5	873
-141.4	1.415963468	5	5	874
-141.15	1.417624436	5	5	875
-140.9	1.419914169	5	5	876
-140.65	1.422747587	5	5	877
-140.4	1.425927767	5	5	878
-140.15	1.429186858	5	5	879
-139.9	1.432244782	5	5	880
-139.65	1.434876731	5	5	881
-139.4	1.436974295	5	5	882
-139.15	1.438580679	5	5	883
-138.9	1.439881436	5	5	884
-138.65	1.441142893	5	5	885
-138.4	1.442611673	5	5	886
-138.15	1.444412643	5	5	887
-137.9	1.446493954	5	5	888
-137.65	1.448653835	5	5	889
-137.4	1.450645702	5	5	890
-137.15	1.452314502	5	5	891
-136.9	1.453694219	5	5	892
-136.65	1.45501111	5	5	893
-136.4	1.456584637	5	5	894
-136.15	1.458673132	5	5	895
-135.9	1.461343294	5	5	896
-135.65	1.464432935	5	5	897
-135.4	1.467629563	5	5	898
-135.15	1.470627712	5	5	899
-134.9	1.473286755	5	5	900
-134.65	1.475710033	5	5	901
-134.4	1.478205801	5	5	902
-134.15	1.481149618	5	5	903
-133.9	1.484814659	5	5	904
-133.65	1.489247206	5	5	905
-133.4	1.494236987	5	5	906
-133.15	1.499385459	5	5	907
-132.9	1.504236442	5	5	908
-132.65	1.50841912	5	5	909
-132.4	1.511760952	5	5	910
-132.15	1.514344297	5	5	911
-131.9	1.516494631	5	5	912
-131.65	1.51870034	5	5	913
-131.4	1.521479505	5	5	914
-131.15	1.5252283	5	5	915
-130.9	1.530098956	5	5	916
-130.65	1.535950441	5	5	917
-130.4	1.54238921	5	5	918
-130.15	1.54888248	5	5	919
-129.9	1.554901362	5	5	920
-129.65	1.560048027	5	5	921
-129.4	1.564136891	5	5	922
-129.15	1.567220234	5	5	923
-128.9	1.569561289	5	5	924
-128.65	1.571561451	5	5	925
-128.4	1.573651821	5	5	926
-128.15	1.576170371	5	5	927
-127.9	1.579261089	5	5	928
-127.65	1.582836561	5	5	929
-127.4	1.586628273	5	5	930
-127.15	1.590311667	5	5	931
-126.9	1.593654485	5	5	932
-126.65	1.596620921	5	5	933
-126.4	1.599382988	5	5	934
-126.15	1.602235694	5	5	935
-125.9	1.605459728	5	5	936
-125.65	1.609198753	5	5	937
-125.4	1.613406882	5	5	938
-125.15	1.61788377	5	5	939
-124.9	1.622371904	5	5	940
-124.65	1.626665276	5	5	941
-124.4	1.630680895	5	5	942
-124.15	1.634469095	5	5	943
-123.9	1.638169409	5	5	944
-123.65	1.64194007	5	5	945
-123.4	1.645893556	5	5	946
-123.15	1.65006108	5	5	947
-122.9	1.654393704	5	5	948
-122.65	1.65879431	5	5	949
-122.4	1.663165734	5	5	950
-122.15	1.667456025	5	5	951
-121.9	1.67168241	5	5	952
-121.65	1.675922726	5	5	953
-121.4	1.680276675	5	5	954
-121.15	1.684814452	5	5	955
-120.9	1.689538188	5	5	956
-120.65	1.694375746	5	5	957
-120.4	1.699208728	5	5	958
-120.15	1.703918116	5	5	959
-119.9	1.708424168	5	5	960
-119.65	1.71270571	5	5	961
-119.4	1.716799492	5	5	962
-119.15	1.720789684	5	5	963
-118.9	1.724794746	5	5	964
-118.65	1.728949683	5	5	965
-118.4	1.733378215	5	5	966
-118.15	1.738157197	5	5	967
-117.9	1.743287902	5	5	968
-117.65	1.748692456	5	5	969
-117.4	1.754242456	5	5	970
-117.15	1.759807617	5	5	971
-116.9	1.765300221	5	5	972
-116.65	1.770695171	5	5	973
-116.4	1.776021577	5	5	974
-116.15	1.781336941	5	5	975
-115.9	1.786699583	5	5	976
-115.65	1.79214963	5	5	977
-115.4	1.797701606	5	5	978
-115.15	1.80334801	5	5	979
-114.9	1.809071864	5	5	980
-114.65	1.814862986	5	5	981
-114.4	1.820727869	5	5	982
-114.15	1.826682838	5	5	983
-113.9	1.832729609	5	5	984
-113.65	1.838827691	5	5	985
-113.4	1.844886977	5	5	986
-113.15	1.850795735	5	5	987
-112.9	1.856476041	5	5	988
-112.65	1.86193601	5	5	989
-112.4	1.867283974	5	5	990
-112.15	1.872689645	5	5	991
-111.9	1.878309345	5	5	992
-111.65	1.884215162	5	5	993
-111.4	1.890366172	5	5	994
-111.15	1.896635357	5	5	995
-110.9	1.902874847	5	5	996
-110.65	1.908983629	5	5	997
-110.4	1.914945128	5	5	998
-110.15	1.920821951	5	5	999
-109.9	1.926718176	5	5	1000
-109.65	1.932732937	5	5	1001
-109.4	1.938927827	5	5	1002
-109.15	1.945318303	5	5	1003
-108.9	1.951884139	5	5	1004
-108.65	1.958584418	5	5	1005
-108.4	1.965363367	5	5	1006
-108.15	1.972143766	5	5	1007
-107.9	1.97881832	5	5	1008
-107.65	1.98525689	5	5	1009
-107.4	1.991341538	5	5	1010
-107.15	1.997023076	5	5	1011
-106.9	2.002372633	5	5	1012
-106.65	2.007594493	5	5	1013
-106.4	2.012980459	5	5	1014
-106.15	2.018816076	5	5	1015
-105.9	2.025278185	5	5	1016
-105.65	2.032372642	5	5	1017
-105.4	2.039943331	5	5	1018
-105.15	2.047747575	5	5	1019
-104.9	2.055559357	5	5	1020
-104.65	2.063249723	5	5	1021
-104.4	2.070809851	5	5	1022
-104.15	2.078315844	5	5	1023
-103.9	2.085864514	5	5	1024
-103.65	2.093518945	5	5	1025
-103.4	2.101288761	5	5	1026
-103.15	2.109145321	5	5	1027
-102.9	2.117053452	5	5	1028
-102.65	2.124998151	5	5	1029
-102.4	2.13299395	5	5	1030
-102.15	2.141077151	5	5	1031
-101.9	2.149289306	5	5	1032
-101.65	2.157662116	5	5	1033
-101.4	2.166210269	5	5	1034
-101.15	2.174932162	5	5	1035
-100.9	2.183812601	5	5	1036
-100.65	2.192821013	5	5	1037
-100.4	2.201905279	5	5	1038
-100.15	2.210989937	5	5	1039
-99.9	2.219989356	5	5	1040
-99.65	2.228836827	5	5	1041
-99.4	2.237515638	5	5	1042
-99.15	2.246071165	5	5	1043
-98.9	2.254592158	5	5	1044
-98.65	2.263169645	5	5	1045
-98.4	2.271857853	5	5	1046
-98.15	2.280660537	5	5	1047
-97.9	2.289548326	5	5	1048
-97.65	2.29849151	5	5	1049
-97.4	2.307483294	5	5	1050
-97.15	2.316537165	5	5	1051
-96.9	2.325661796	5	5	1052
-96.65	2.334833924	5	5	1053
-96.4	2.343992662	5	5	1054
-96.15	2.35306594	5	5	1055
-95.9	2.362019085	5	5	1056
-95.65	2.370899584	5	5	1057
-95.4	2.379850834	5	5	1058
-95.15	2.389082792	5	5	1059
-94.9	2.398810393	5	5	1060
-94.65	2.409187322	5	5	1061
-94.4	2.420262694	5	5	1062
-94.15	2.43197262	5	5	1063
-93.9	2.444159443	5	5	1064
-93.65	2.456602439	5	5	1065
-93.4	2.469048922	5	5	1066
-93.15	2.481245696	5	5	1067
-92.9	2.492975474	5	5	1068
-92.65	2.504096958	5	5	1069
-92.4	2.514577754	5	5	1070
-92.15	2.524506837	5	5	1071
-91.9	2.534081216	5	5	1072
-91.65	2.543572765	5	5	1073
-91.4	2.553286128	5	5	1074
-91.15	2.563514579	5	5	1075
-90.9	2.574494493	5	5	1076
-90.65	2.586359331	5	5	1077
-90.4	2.599102088	5	5	1078
-90.15	2.612563039	5	5	1079
-89.9	2.62645726	5	5	1080
-89.65	2.640441293	5	5	1081
-89.4	2.654198457	5	5	1082
-89.15	2.667511163	5	5	1083
-88.9	2.680294413	5	5	1084
-88.65	2.692584611	5	5	1085
-88.4	2.704499476	5	5	1086
-88.15	2.716194919	5	5	1087
-87.9	2.727838266	5	5	1088
-87.65	2.739600422	5	5	1089
-87.4	2.751654681	5	5	1090
-87.15	2.764166413	5	5	1091
-86.9	2.77726665	5	5	1092
-86.65	2.791016745	5	5	1093
-86.4	2.805381487	5	5	1094
-86.15	2.82022832	5	5	1095
-85.9	2.8353598	5	5	1096
-85.65	2.850570082	5	5	1097
-85.4	2.865702458	5	5	1098
-85.15	2.880682701	5	5	1099
-84.9	2.89551558	5	5	1100
-84.65	2.910253092	5	5	1101
-84.4	2.924959007	5	5	1102
-84.15	2.939692953	5	5	1103
-83.9	2.954518913	5	5	1104
-83.65	2.969521178	5	5	1105
-83.4	2.98480302	5	5	1106
-83.15	3.00045641	5	5	1107
-82.9	3.01651566	5	5	1108
-82.65	3.032925252	5	5	1109
-82.4	3.049548684	5	5	1110
-82.15	3.066221894	5	5	1111
-81.9	3.082827087	5	5	1112
-81.65	3.099348839	5	5	1113
-81.4	3.115883717	5	5	1114
-81.15	3.132600914	5	5	1115
-80.9	3.14967721	5	5	1116
-80.65	3.167238778	5	5	1117
-80.4	3.185331714	5	5	1118
-80.15	3.203923383	5	5	1119
-79.9	3.22292286	5	5	1120
-79.65	3.242207455	5	5	1121
-79.4	3.261648575	5	5	1122
-79.15	3.281134602	5	5	1123
-78.9	3.300587625	5	5	1124
-78.65	3.319969378	5	5	1125
-78.4	3.339275312	5	5	1126
-78.15	3.358522963	5	5	1127
-77.9	3.377744429	5	5	1128
-77.65	3.396987379	5	5	1129
-77.4	3.416318483	5	5	1130
-77.15	3.435817746	5	5	1131
-76.9	3.455558695	5	5	1132
-76.65	3.475583436	5	5	1133
-76.4	3.49589067	5	5	1134
-76.15	3.516449574	5	5	1135
-75.9	3.537235428	5	5	1136
-75.65	3.558266518	5	5	1137
-75.4	3.579618246	5	5	1138
-75.15	3.601401986	5	5	1139
-74.9	3.623715655	5	5	1140
-74.65	3.646589209	5	5	1141
-74.4	3.669953628	5	5	1142
-74.15	3.693653839	5	5	1143
-73.9	3.717506838	5	5	1144
-73.65	3.741383077	5	5	1145
-73.4	3.765272828	5	5	1146
-73.15	3.789300528	5	5	1147
-72.9	3.813672168	5	5	1148
-72.65	3.838574711	5	5	1149
-72.4	3.86407412	5	5	1150
-72.15	3.890063473	5	5	1151
-71.9	3.916290465	5	5	1152
-71.65	3.942455472	5	5	1153
-71.4	3.968337167	5	5	1154
-71.15	3.993889577	5	5	1155
-70.9	4.019268473	5	5	1156
-70.65	4.044777786	5	5	1157
-70.4	4.070761931	5	5	1158
-70.15	4.097490689	5	5	1159
-69.9	4.125081527	5	5	1160
-69.65	4.153483375	5	5	1161
-69.4	4.182518066	5	5	1162
-69.15	4.211954506	5	5	1163
-68.9	4.241584034	5	5	1164
-68.65	4.271273133	5	5	1165
-68.4	4.300984884	5	5	1166
-68.15	4.330774532	5	5	1167
-67.9	4.360770425	5	5	1168
-67.65	4.391148117	5	5	1169
-67.4	4.422097318	5	5	1170
-67.15	4.453777059	5	5	1171
-66.9	4.486260161	5	5	1172
-66.65	4.519482045	5	5	1173
-66.4	4.553221006	5	5	1174
-66.15	4.587134933	5	5	1175
-65.9	4.620858402	5	5	1176
-65.65	4.654132298	5	5	1177
-65.4	4.686913743	5	5	1178
-65.15	4.719413971	5	5	1179
-64.9	4.752040239	5	5	1180
-64.65	4.785262026	5	5	1181
-64.4	4.819458643	5	5	1182
-64.15	4.85481452	5	5	1183
-63.9	4.89130453	5	5	1184
-63.65	4.928767215	5	5	1185
-63.4	4.967021556	5	5	1186
-63.15	5.005964159	5	5	1187
-62.9	5.045597559	5	5	1188
-62.65	5.085979787	5	5	1189
-62.4	5.127130252	5	5	1190
-62.15	5.168953086	5	5	1191
-61.9	5.211230316	5	5	1192
-61.65	5.253696785	5	5	1193
-61.4	5.29615908	5	5	1194
-61.15	5.338592171	5	5	1195
-60.9	5.381158044	5	5	1196
-60.65	5.42413424	5	5	1197
-60.4	5.467789868	5	5	1198
-60.15	5.512272839	5	5	1199
-59.9	5.557561262	5	5	1200
-59.65	5.603493963	5	5	1201
-59.4	5.649854394	5	5	1202
-59.15	5.696461783	5	5	1203
-58.9	5.74323123	5	5	1204
-58.65	5.790190372	5	5	1205
-58.4	5.837464442	5	5	1206
-58.15	5.88524854	5	5	1207
-57.9	5.933775507	5	5	1208
-57.65	5.983273845	5	5	1209
-57.4	6.033908913	5	5	1210
-57.15	6.085715947	5	5	1211
-56.9	6.138553251	5	5	1212
-56.65	6.192109379	5	5	1213
-56.4	6.245980171	5	5	1214
-56.15	6.299798026	5	5	1215
-55.9	6.353366869	5	5	1216
-55.65	6.406749027	5	5	1217
-55.4	6.460268328	5	5	1218
-55.15	6.514426211	5	5	1219
-54.9	6.569757764	5	5	1220
-54.65	6.626671051	5	5	1221
-54.4	6.68531429	5	5	1222
-54.15	6.745506982	5	5	1223
-53.9	6.806758483	5	5	1224
-53.65	6.868381358	5	5	1225
-53.4	6.929684713	5	5	1226
-53.15	6.990204934	5	5	1227
-52.9	7.049906004	5	5	1228
-52.65	7.109273394	5	5	1229
-52.4	7.169246751	5	5	1230
-52.15	7.230987446	5	5	1231
-51.9	7.295540595	5	5	1232
-51.65	7.363499337	5	5	1233
-51.4	7.43478756	5	5	1234
-51.15	7.508639649	5	5	1235
-50.9	7.583788451	5	5	1236
-50.65	7.658804772	5	5	1237
-50.4	7.732488543	5	5	1238
-50.15	7.804202878	5	5	1239
-49.9	7.874061831	5	5	1240
-49.65	7.942919816	5	5	1241
-49.4	8.012157722	5	5	1242
-49.15	8.083313528	5	5	1243
-48.9	8.157654669	5	5	1244
-48.65	8.23581867	5	5	1245
-48.4	8.317638465	5	5	1246
-48.15	8.402213606	5	5	1247
-47.9	8.488204851	5	5	1248
-47.65	8.574251822	5	5	1249
-47.4	8.659374798	5	5	1250
-47.15	8.743236259	5	5	1251
-46.9	8.826194377	5	5	1252
-46.65	8.909152699	5	5	1253
-46.4	8.993270908	5	5	1254
-46.15	9.079634135	5	5	1255
-45.9	9.168978364	5	5	1256
-45.65	9.261541726	5	5	1257
-45.4	9.357066925	5	5	1258
-45.15	9.454933256	5	5	1259
-44.9	9.554362368	5	5	1260
-44.65	9.654629464	5	5	1261
-44.4	9.755222224	5	5	1262
-44.15	9.855916286	5	5	1263
-43.9	9.956767756	5	5	1264
-43.65	10.05804833	5	5	1265
-43.4	10.16015918	5	5	1266
-43.15	10.26355356	5	5	1267
-42.9	10.36867957	5	5	1268
-42.65	10.47593622	5	5	1269
-42.4	10.5856268	5	5	1270
-42.15	10.69790205	5	5	1271
-41.9	10.81270425	5	5	1272
-41.65	10.92974279	5	5	1273
-41.4	11.04853561	5	5	1274
-41.15	11.16853256	5	5	1275
-40.9	11.28929835	5	5	1276
-40.65	11.41069225	5	5	1277
-40.4	11.53296354	5	5	1278
-40.15	11.65670384	5	5	1279
-39.9	11.78265682	5	5	1280
-39.65	11.91145556	5	5	1281
-39.4	12.04339906	5	5	1282
-39.15	12.1783654	5	5	1283
-38.9	12.31589484	5	5	1284
-38.65	12.45539513	5	5	1285
-38.4	12.59637022	5	5	1286
-38.15	12.73857632	5	5	1287
-37.9	12.88206086	5	5	1288
-37.65	13.02710304	5	5	1289
-37.4	13.17411247	5	5	1290
-37.15	13.32353792	5	5	1291
-36.9	13.47580416	5	5	1292
-36.65	13.63126265	5	5	1293
-36.4	13.79013338	5	5	1294
-36.15	13.95243393	5	5	1295
-35.9	14.11791914	5	5	1296
-35.65	14.2860695	5	5	1297
-35.4	14.45615892	5	5	1298
-35.15	14.62740728	5	5	1299
-34.9	14.79919119	5	5	1300
-34.65	14.971257	5	5	1301
-34.4	15.14386099	5	5	1302
-34.15	15.31776575	5	5	1303
-33.9	15.49406221	5	5	1304
-33.65	15.6738609	5	5	1305
-33.4	15.85797096	5	5	1306
-33.15	16.04671003	5	5	1307
-32.9	16.23993131	5	5	1308
-32.65	16.43723749	5	5	1309
-32.4	16.63824682	5	5	1310
-32.15	16.84275398	5	5	1311
-31.9	17.05070314	5	5	1312
-31.65	17.26201345	5	5	1313
-31.4	17.47638813	5	5	1314
-31.15	17.69324672	5	5	1315
-30.9	17.91184798	5	5	1316
-30.65	18.1315642	5	5	1317
-30.4	18.3521836	5	5	1318
-30.15	18.57409379	5	5	1319
-29.9	18.79824421	5	5	1320
-29.65	19.02587965	5	5	1321
-29.4	19.25813839	5	5	1322
-29.15	19.4956731	5	5	1323
-28.9	19.738449	5	5	1324
-28.65	19.98580098	5	5	1325
-28.4	20.23672317	5	5	1326
-28.15	20.49026993	5	5	1327
-27.9	20.74590781	5	5	1328
-27.65	21.00368809	5	5	1329
-27.4	21.26418951	5	5	1330
-27.15	21.52827293	5	5	1331
-26.9	21.79675678	5	5	1332
-26.65	22.07013958	5	5	1333
-26.4	22.34846347	5	5	1334
-26.15	22.63134822	5	5	1335
-25.9	22.91815836	5	5	1336
-25.65	23.20822534	5	5	1337
-25.4	23.5010445	5	5	1338
-25.15	23.79639572	5	5	1339
-24.9	24.09437455	5	5	1340
-24.65	24.39534583	5	5	1341
-24.4	24.69983845	5	5	1342
-24.15	25.00839798	5	5	1343
-23.9	25.32142002	5	5	1344
-23.65	25.63900642	5	5	1345
-23.4	25.96090233	5	5	1346
-23.15	26.28656196	5	5	1347
-22.9	26.61534377	5	5	1348
-22.65	26.94676904	5	5	1349
-22.4	27.28073302	5	5	1350
-22.15	27.61756855	5	5	1351
-21.9	27.95793037	5	5	1352
-21.65	28.30255636	5	5	1353
-21.4	28.65201832	5	5	1354
-21.15	29.00656847	5	5	1355
-20.9	29.36612912	5	5	1356
-20.65	29.73040194	5	5	1357
-20.4	30.09903076	5	5	1358
-20.15	30.47175097	5	5	1359
-19.9	30.84848544	5	5	1360
-19.65	31.22937569	5	5	1361
-19.4	31.61475354	5	5	1362
-19.15	32.00506526	5	5	1363
-18.9	32.40076674	5	5	1364
-18.65	32.80221771	5	5	1365
-18.4	33.20960712	5	5	1366
-18.15	33.62293222	5	5	1367
-17.9	34.04202944	5	5	1368
-17.65	34.46663056	5	5	1369
-17.4	34.89640866	5	5	1370
-17.15	35.33099097	5	5	1371
-16.9	35.76994116	5	5	1372
-16.65	36.21273441	5	5	1373
-16.4	36.65875215	5	5	1374
-16.15	37.10731086	5	5	1375
-15.9	37.55772018	5	5	1376
-15.65	38.00935244	5	5	1377
-15.4	38.46170242	5	5	1378
-15.15	38.9144214	5	5	1379
-14.9	39.3673186	5	5	1380
-14.65	39.82033108	5	5	1381
-14.4	40.27347012	5	5	1382
-14.15	40.72675764	5	5	1383
-13.9	41.18016922	5	5	1384
-13.65	41.63359966	5	5	1385
-13.4	42.08686015	5	5	1386
-13.15	42.53970403	5	5	1387
-12.9	42.99186644	5	5	1388
-12.65	43.44309759	5	5	1389
-12.4	43.89317558	5	5	1390
-12.15	44.34189826	5	5	1391
-11.9	44.78906797	5	5	1392
-11.65	45.23448717	5	5	1393
-11.4	45.67797378	5	5	1394
-11.15	46.11938846	5	5	1395
-10.9	46.55865306	5	5	1396
-10.65	46.99574038	5	5	1397
-10.4	47.43063085	5	5	1398
-10.15	47.86325324	5	5	1399
-9.9	48.2934399	5	5	1400
-9.65	48.72092541	5	5	1401
-9.4	49.14539964	5	5	1402
-9.15	49.56660232	5	5	1403
-8.9	49.98442637	5	5	1404
-8.65	50.39899124	5	5	1405
-8.4	50.81065672	5	5	1406
-8.15	51.21996992	5	5	1407
-7.9	51.62756408	5	5	1408
-7.65	52.03404691	5	5	1409
-7.4	52.43992054	5	5	1410
-7.15	52.84556248	5	5	1411
-6.9	53.25127332	5	5	1412
-6.65	53.65737237	5	5	1413
-6.4	54.06430711	5	5	1414
-6.15	54.47274039	5	5	1415
-5.9	54.88359197	5	5	1416
-5.65	55.29803149	5	5	1417
-5.4	55.71744101	5	5	1418
-5.15	56.14337653	5	5	1419
-4.9	56.57755295	5	5	1420
-4.65	57.02185767	5	5	1421
-4.4	57.47837449	5	5	1422
-4.15	57.94938762	5	5	1423
-3.9	58.43734391	5	5	1424
-3.65	58.94477704	5	5	1425
-3.4	59.47422425	5	5	1426
-3.15	60.02817789	5	5	1427
-2.9	60.60910428	5	5	1428
-2.65	61.21953736	5	5	1429
-2.4	61.86223027	5	5	1430
-2.15	62.54033326	5	5	1431
-1.9	63.25756382	5	5	1432
-1.65	64.01833896	5	5	1433
-1.4	64.82784726	5	5	1434
-1.15	65.69204978	5	5	1435
-0.9	66.61761322	5	5	1436
-0.65	67.61178863	5	5	1437
-0.4	68.68224369	5	5	1438
-0.15	69.8368306	5	5	1439
0.1	71.08323309	5	5	1440
0.35	72.42840558	5	5	1441
0.6	73.87771894	5	5	1442
0.85	75.43377696	5	5	1443
1.1	77.09496688	5	5	1444
1.35	78.8539369	5	5	1445
1.6	80.69631147	5	5	1446
1.85	82.60000899	5	5	1447
2.1	84.53547302	5	5	1448
2.35	86.46696507	5	5	1449
2.6	88.35483924	5	5	1450
2.85	90.15850438	5	5	1451
3.1	91.83964325	5	5	1452
3.35	93.36522654	5	5	1453
3.6	94.70991385	5	5	1454
3.85	95.85754085	5	5	1455
4.1	96.80152968	5	5	1456
4.35	97.5442242	5	5	1457
4.6	98.09533145	5	5	1458
4.85	98.46980961	5	5	1459
5.1	98.68562506	5	5	1460
5.35	98.76176539	5	5	1461
5.6	98.7167543	5	5	1462
5.85	98.56772971	5	5	1463
6.1	98.33000059	5	5	1464
6.35	98.01693394	5	5	1465
6.6	97.64003326	5	5	1466
6.85	97.20910698	5	5	1467
7.1	96.73245596	5	5	1468
7.35	96.21702886	5	5	1469
7.6	95.66852373	5	5	1470
7.85	95.0914579	5	5	1471
8.1	94.48926739	5	5	1472
8.35	93.86449508	5	5	1473
8.6	93.21907611	5	5	1474
8.85	92.55465793	5	5	1475
9.1	91.87285276	5	5	1476
9.35	91.17534345	5	5	1477
9.6	90.46383471	5	5	1478
9.85	89.73991312	5	5	1479
10.1	89.00490698	5	5	1480
10.35	88.25981314	5	5	1481
10.6	87.50530973	5	5	1482
10.85	86.74183529	5	5	1483
11.1	85.96970003	5	5	1484
11.35	85.18919798	5	5	1485
11.6	84.40069557	5	5	1486
11.85	83.60467892	5	5	1487
12.1	82.80175605	5	5	1488
12.35	81.99262887	5	5	1489
12.6	81.17806364	5	5	1490
12.85	80.35888158	5	5	1491
13.1	79.53596584	5	5	1492
13.35	78.71025554	5	5	1493
13.6	77.88269936	5	5	1494
13.85	77.05417198	5	5	1495
14.1	76.2253962	5	5	1496
14.35	75.39692426	5	5	1497
14.6	74.56919964	5	5	1498
14.85	73.74266448	5	5	1499
15.1	72.91784067	5	5	1500
15.35	72.09532579	5	5	1501
15.6	71.27570278	5	5	1502
15.85	70.45942284	5	5	1503
16.1	69.64673993	5	5	1504
16.35	68.83773953	5	5	1505
16.6	68.03243997	5	5	1506
16.85	67.23089955	5	5	1507
17.1	66.43326557	5	5	1508
17.35	65.63974753	5	5	1509
17.6	64.85054945	5	5	1510
17.85	64.06582066	5	5	1511
18.1	63.28566679	5	5	1512
18.35	62.51022034	5	5	1513
18.6	61.73973245	5	5	1514
18.85	60.97463624	5	5	1515
19.1	60.2155492	5	5	1516
19.35	59.46321381	5	5	1517
19.6	58.71840122	5	5	1518
19.85	57.9818121	5	5	1519
20.1	57.25400129	5	5	1520
20.35	56.53533735	5	5	1521
20.6	55.82599393	5	5	1522
20.85	55.12596368	5	5	1523
21.1	54.43508684	5	5	1524
21.35	53.75309142	5	5	1525
21.6	53.07964414	5	5	1526
21.85	52.41440786	5	5	1527
22.1	51.75709416	5	5	1528
22.35	51.10749651	5	5	1529
22.6	50.4654953	5	5	1530
22.85	49.83104006	5	5	1531
23.1	49.20412621	5	5	1532
23.35	48.58478177	5	5	1533
23.6	47.97306325	5	5	1534
23.85	47.369041	5	5	1535
24.1	46.77275171	5	5	1536
24.35	46.1841187	5	5	1537
24.6	45.60287588	5	5	1538
24.85	45.02855305	5	5	1539
25.1	44.46056505	5	5	1540
25.35	43.89839673	5	5	1541
25.6	43.34181657	5	5	1542
25.85	42.79102072	5	5	1543
26.1	42.24662836	5	5	1544
26.35	41.7095116	5	5	1545
26.6	41.18051738	5	5	1546
26.85	40.66018712	5	5	1547
27.1	40.14857996	5	5	1548
27.35	39.64525997	5	5	1549
27.6	39.14944022	5	5	1550
27.85	38.66021913	5	5	1551
28.1	38.17681886	5	5	1552
28.35	37.69874903	5	5	1553
28.6	37.22585884	5	5	1554
28.85	36.75828666	5	5	1555
29.1	36.29634901	5	5	1556
29.35	35.84041951	5	5	1557
29.6	35.39083698	5	5	1558
29.85	34.94785941	5	5	1559
30.1	34.51165937	5	5	1560
30.35	34.08234383	5	5	1561
30.6	33.65997662	5	5	1562
30.85	33.24458633	5	5	1563
31.1	32.83615198	5	5	1564
31.35	32.43457403	5	5	1565
31.6	32.03965095	5	5	1566
31.85	31.65108548	5	5	1567
32.1	31.26853254	5	5	1568
32.35	30.89167773	5	5	1569
32.6	30.52031528	5	5	1570
32.85	30.15439017	5	5	1571
33.1	29.79398584	5	5	1572
33.35	29.43926378	5	5	1573
33.6	29.09038053	5	5	1574
33.85	28.74741073	5	5	1575
34.1	28.41029765	5	5	1576
34.35	28.07884288	5	5	1577
34.6	27.75273921	5	5	1578
34.85	27.43164236	5	5	1579
35.1	27.11526251	5	5	1580
35.35	26.80344308	5	5	1581
35.6	26.49619038	5	5	1582
35.85	26.19363473	5	5	1583
36.1	25.8959337	5	5	1584
36.35	25.60315696	5	5	1585
36.6	25.31520136	5	5	1586
36.85	25.03177031	5	5	1587
37.1	24.75242192	5	5	1588
37.35	24.47666259	5	5	1589
37.6	24.20404937	5	5	1590
37.85	23.93426909	5	5	1591
38.1	23.66717772	5	5	1592
38.35	23.40280081	5	5	1593
38.6	23.14130502	5	5	1594
38.85	22.8829519	5	5	1595
39.1	22.62804041	5	5	1596
39.35	22.37684216	5	5	1597
39.6	22.12953559	5	5	1598
39.85	21.88615336	5	5	1599
40.1	21.64656299	5	5	1600
40.35	21.41049775	5	5	1601
40.6	21.1776376	5	5	1602
40.85	20.94771441	5	5	1603
41.1	20.7205974	5	5	1604
41.35	20.49631858	5	5	1605
41.6	20.27502725	5	5	1606
41.85	20.05690065	5	5	1607
42.1	19.84206145	5	5	1608
42.35	19.63054361	5	5	1609
42.6	19.42231479	5	5	1610
42.85	19.21732814	5	5	1611
43.1	19.01556289	5	5	1612
43.35	18.81702646	5	5	1613
43.6	18.62171842	5	5	1614
43.85	18.42957916	5	5	1615
