CrankAngle [°KW]	Time [s n. Rechenbeginn]	Volume [m3]	Sum_V [m3]	T_m [K]	p_exp [bar]	p_0 [bar]	dQbU [J/s]	dQbU [J/KW]	dQbHf [J/KW]	QbU [J]	Qb/QbMax [J/CA]	dQw [J/KW]	Qw [J]	Qw/QbMax [-]	Sum_m [kg]	mGesK [kg]	dQbU_0 [J/CA]	dQbU_1 [J/CA]	dQbU_2 [J/CA]	dQbU_3 [J/CA]	dQbU_4 [J/CA]	dQbU_5 [J/CA]	dQbU_6 [J/CA]	dQbU_7 [J/CA]	dQbU_8 [J/CA]	dQbU_9 [J/CA]	T_Zone_0 [K]	T_Zone_1 [K]	T_Zone_2 [K]	T_Zone_3 [K]	T_Zone_4 [K]	T_Zone_5 [K]	T_Zone_6 [K]	T_Zone_7 [K]	T_Zone_8 [K]	T_Zone_9 [K]	V_0 [-]	V_1 [-]	V_2 [-]	V_3 [-]	V_4 [-]	V_5 [-]	V_6 [-]	V_7 [-]	V_8 [-]	V_9 [-]	lamGesMix [-]	Lambda_0	Lambda_1	Lambda_2	Lambda_3	Lambda_4	Lambda_5	Lambda_6	Lambda_7	Lambda_8	Lambda_9	m_0 [kg]	m_1 [kg]	m_2 [kg]	m_3 [kg]	m_4 [kg]	m_5 [kg]	m_6 [kg]	m_7 [kg]	m_8 [kg]	m_9 [kg]	Hu_0 [J/kg]	Hu_1 [J/kg]	Hu_2 [J/kg]	Hu_3 [J/kg]	Hu_4 [J/kg]	Hu_5 [J/kg]	Hu_6 [J/kg]	Hu_7 [J/kg]	Hu_8 [J/kg]	Hu_9 [J/kg]	DOH [-]	Lam_1.7	Lam_2.1	Lam_2.5	Lam_2.9000000000000004	Lam_3.3000000000000003	Lam_3.7	Lam_4.1000000000000005	Lam_4.500000000000001	Lam_4.9	Lam_5.3	Z_0_y_nC7H16	Z_1_y_nC7H16	Z_2_y_nC7H16	Z_3_y_nC7H16	Z_4_y_nC7H16	Z_5_y_nC7H16	Z_6_y_nC7H16	Z_7_y_nC7H16	Z_8_y_nC7H16	Z_9_y_nC7H16
19.52	 0.0026768474635773215	 4.827687452814903E-5	 4.8276874522947856E-5	 1326.67377687299	 42.2268665528	 43.702749849057696	 6605.0638295230965	 0.579696667502466	 0.5774011122198448	 313.48648513183093	 0.7319736537080039	 0.0	 0.0	 0.0	 5.591040378059535E-4	 5.591040378059528E-4	 0.005192837270958206	 0.00487966878340218	 0.00262359315637517	 0.0018685179288153717	 9.407570654049735E-4	 0.0016943799397211023	 0.07839991550344116	 0.23102506135504441	 0.12629629424180422	 0.12677564225749904	 1977.1933821479324	 1827.3545461275478	 1694.9093813649258	 1605.4231399840069	 1528.4182334977359	 1473.1617247494664	 1422.6120539109081	 1155.3891609538923	 1080.4595919523338	 887.9257923367854	 0.03954931442771774	 0.0800767293116768	 0.09377980301016818	 0.1217022668013113	 0.10526585728619658	 0.0920454928518081	 0.10396596683664602	 0.09181778939118823	 0.09960757875289607	 0.17218920133039106	 3.6899893273753	 1.945688848465503	 2.27372137120695	 2.6332882083286955	 2.984503754011728	 3.3331013588690377	 3.619064972307959	 3.953042198566554	 4.359637103277341	 4.728986401879696	 5.1489401631597005	 1.4572312496826754E-5	 3.194909669894212E-5	 4.036391510082135E-5	 5.5327172167186094E-5	 5.0283735606570814E-5	 4.5624892243530553E-5	 5.3356534617319675E-5	 5.780847362250915E-5	 6.71496532928232E-5	 1.4266825195942382E-4	 469.7865936553662	 101.70693273416273	 23.363864051125283	 8.16484364011065	 5.536909837646796	 159.70389126125207	 10351.910307500008	 309730.286340811	 360464.75215980044	 525825.9086797801	 0.2792015535080928	 0.0	 4.652140919576887E-5	 4.036391510082135E-5	 5.5327172167186094E-5	 5.0283735606570814E-5	 4.5624892243530553E-5	 5.3356534617319675E-5	 5.780847362250915E-5	 6.71496532928232E-5	 1.4266825195942382E-4	 0.0	 0.0	 4.419534419711773E-58	 0.0	 0.0	 1.6166422717427025E-58	 4.790848101446461E-39	 7.034327257101941E-18	 2.0569269359670712E-16	 6.57114514227016E-6	 
20.02	 0.0027207302088818677	 4.918852749413929E-5	 4.9188527488941474E-5	 1319.778441014105	 41.1803921492	 42.66773178186405	 5901.420717794181	 0.5179410845878691	 0.515879614163944	 313.74545567412486	 0.732578335641791	 0.0	 0.0	 0.0	 5.591040378059535E-4	 5.591040378059528E-4	 0.0050176561703307865	 0.00469101621382606	 0.002510288988393894	 0.0017813174013578958	 8.907121965231468E-4	 0.0015051392539859876	 0.06576457372651312	 0.20974289256515632	 0.11119685743464912	 0.11484063063713279	 1967.2134400575706	 1817.8905323006418	 1685.949512443706	 1596.817989124512	 1520.1296463155425	 1465.1095527933414	 1415.256182823976	 1150.2536950698025	 1074.8865830501097	 883.0096523833718	 0.03955690125127061	 0.0800818874445639	 0.09377591756634135	 0.12168828962553677	 0.10524714273015284	 0.09202511915145195	 0.10397134342465204	 0.09189345563652368	 0.09961799342411341	 0.1721419497453934	 3.68998932733766	 1.9456888483333132	 2.273721370727736	 2.6332882086345326	 2.9845037538528403	 3.3331013591088405	 3.619064972309517	 3.9530421985667332	 4.359637103277368	 4.728986401879715	 5.1489401631598035	 1.4572312496826754E-5	 3.194909669894213E-5	 4.0363915100821386E-5	 5.5327172167186073E-5	 5.0283735606570814E-5	 4.5624892243530553E-5	 5.335653461731965E-5	 5.780847362250916E-5	 6.714965329282318E-5	 1.426682519594238E-4	 438.7855176209972	 94.63177935546945	 21.77692981942719	 7.662305101001227	 5.161515094093707	 149.3953716140488	 9736.653154736092	 307928.2581001737	 359646.93000409554	 525400.5736163248	 0.27920155352027176	 0.0	 4.652140919576889E-5	 4.0363915100821386E-5	 5.5327172167186073E-5	 5.0283735606570814E-5	 4.5624892243530553E-5	 5.335653461731965E-5	 5.780847362250916E-5	 6.714965329282318E-5	 1.426682519594238E-4	 9.026358693902681E-25	 0.0	 0.0	 3.105927394057547E-54	 3.824766491639827E-31	 5.891658451009408E-59	 2.7661793146883394E-39	 6.666784006237688E-18	 1.9628659103740167E-16	 6.456765604070407E-6	 
20.52	 0.002764612954186414	 5.012166414838769E-5	 5.0121664143188954E-5	 1312.8305277934278	 40.1530720712	 41.65073443254189	 5272.6753031458375	 0.46275893480304	 0.4609254684311854	 313.97683514152635	 0.733118593937378	 0.0	 0.0	 0.0	 5.591040378059536E-4	 5.591040378059528E-4	 0.00484032486303132	 0.004502368106194199	 0.002397765993150336	 0.001695219415375426	 8.424140920446632E-4	 0.001344141597876991	 0.055506808182794735	 0.18992287769457047	 0.09784982332132586	 0.10385719153667594	 1957.208726883036	 1808.405918681109	 1676.971747424552	 1588.1964480653803	 1511.8257940398762	 1457.0417177782515	 1407.8071310251103	 1144.9605702257247	 1069.2185631256323	 878.0504134111934	 0.03956577949091505	 0.0800896355670233	 0.09377501784182189	 0.12167813023320412	 0.10523168128922863	 0.09200749362126429	 0.10397477228302092	 0.09196103962433905	 0.09962373624069067	 0.172092713808492	 3.6899893274314484	 1.9456888484923043	 2.273721370814338	 2.633288208730088	 2.984503753900579	 3.333101359428248	 3.619064972443379	 3.953042198567046	 4.35963710327564	 4.7289864018796255	 5.148940163159777	 1.4572312496826756E-5	 3.194909669894213E-5	 4.036391510082138E-5	 5.532717216718605E-5	 5.0283735606570834E-5	 4.562489224353053E-5	 5.3356534617319654E-5	 5.7808473622509165E-5	 6.714965329282316E-5	 1.4266825195942385E-4	 409.54830384821423	 88.01227669522333	 20.301615016097347	 7.196338058185285	 4.830313637530462	 140.4665354206722	 9218.35744413942	 306296.66693967377	 358927.1218464383	 525014.95118154	 0.2792015534967673	 0.0	 4.652140919576889E-5	 4.036391510082138E-5	 5.532717216718605E-5	 5.0283735606570834E-5	 4.562489224353053E-5	 5.3356534617319654E-5	 5.7808473622509165E-5	 6.714965329282316E-5	 1.4266825195942385E-4	 0.0	 9.952611817900996E-61	 4.526686079410529E-53	 0.0	 3.141649632993695E-38	 1.3395220857294572E-45	 1.7019167740768196E-39	 6.362611789524929E-18	 1.8896846091700569E-16	 6.356474839584146E-6	 
21.02	 0.00280849569949096	 5.107616874784986E-5	 5.1076168742658054E-5	 1305.8409565122683	 39.1444895256	 40.65250023745814	 4709.809431536994	 0.4133587354341754	 0.4117415968534869	 314.1835145092434	 0.7336011788624356	 0.0	 0.0	 0.0	 5.591040378059534E-4	 5.591040378059528E-4	 0.0046604944491766	 0.0043135762446220305	 0.0022863766723419388	 0.0016105633907583792	 7.958684924629367E-4	 0.0012060309740578035	 0.04710782295259008	 0.17155819712706943	 0.08603800448641863	 0.09378180064467756	 1947.1886995821033	 1798.90965040257	 1667.984542591564	 1579.566634799686	 1503.5144981959259	 1448.9660056921234	 1400.2866543336718	 1139.5268281986193	 1063.4712189845384	 873.055802541408	 0.03957581791737929	 0.08009971566373979	 0.09377680891042665	 0.12167141244500938	 0.10521915262062459	 0.09199234868791041	 0.1039768537673646	 0.09202100660236154	 0.09962535877764918	 0.1720415246075344	 3.6899893274306765	 1.945688848491144	 2.2737213708138793	 2.6332882087273592	 2.9845037539004853	 3.3331013594282655	 3.619064972443392	 3.9530421985670734	 4.359637103275633	 4.7289864018796335	 5.148940163159786	 1.4572312496826762E-5	 3.194909669894211E-5	 4.0363915100821365E-5	 5.5327172167186046E-5	 5.028373560657084E-5	 4.562489224353052E-5	 5.335653461731969E-5	 5.7808473622509165E-5	 6.714965329282314E-5	 1.4266825195942382E-4	 382.0276253186353	 81.83070537798997	 18.932444855296712	 6.764999288653176	 4.536877903165326	 132.6913771326497	 8779.346095695451	 304822.9892259414	 358294.09323826875	 524665.8557010129	 0.2792015534969639	 0.0	 4.652140919576887E-5	 4.0363915100821365E-5	 5.5327172167186046E-5	 5.028373560657084E-5	 4.562489224353052E-5	 5.335653461731969E-5	 5.7808473622509165E-5	 6.714965329282314E-5	 1.4266825195942382E-4	 0.0	 0.0	 0.0	 7.540445523777283E-57	 4.6165268368872834E-55	 1.0769902751671897E-59	 1.1069023539446412E-39	 6.111895582710973E-18	 1.8331491733764137E-16	 6.268544418814289E-6	 
21.52	 0.0028523784447955064	 5.205192295352908E-5	 5.205192294832992E-5	 1298.8196940649084	 38.1552345072	 39.6736350754133	 4205.465087090415	 0.3690947066079002	 0.36767903343444686	 314.3680618625474	 0.7340320867544401	 0.0	 0.0	 0.0	 5.591040378059536E-4	 5.591040378059528E-4	 0.004481059805306664	 0.004127029206879573	 0.0021769594433007633	 0.001527851911939937	 7.511528422883273E-4	 0.0010866889476544017	 0.04017818263660189	 0.15461914644379604	 0.07558078455962658	 0.08456585081050605	 1937.162219658921	 1789.4100620153026	 1658.9957630599001	 1570.936102630439	 1495.2030315067957	 1440.889648831895	 1392.7129397479985	 1133.9689221600859	 1057.6586253641387	 868.0330704062122	 0.03958689945918024	 0.08011189641969213	 0.0937810263020587	 0.12166779969256857	 0.10520927018577537	 0.09197944538160097	 0.1039780280603576	 0.09207384801407659	 0.09962334193838601	 0.17198844454630394	 3.689989327508801	 1.945688849123478	 2.2737213709785884	 2.6332882086872007	 2.9845037539025316	 3.3331013594282366	 3.6190649724434216	 3.953042198567106	 4.3596371032756585	 4.728986401879637	 5.1489401631594465	 1.4572312496826759E-5	 3.194909669894212E-5	 4.0363915100821365E-5	 5.532717216718606E-5	 5.028373560657086E-5	 4.5624892243530553E-5	 5.3356534617319675E-5	 5.780847362250918E-5	 6.714965329282316E-5	 1.4266825195942385E-4	 356.164946325306	 76.06776538242039	 17.663786526565545	 6.366276608290944	 4.2756578687371505	 125.88708853586836	 8405.659986764536	 303494.9573158631	 357737.921916448	 524350.2640861132	 0.27920155347494496	 0.0	 4.652140919576888E-5	 4.0363915100821365E-5	 5.532717216718606E-5	 5.028373560657086E-5	 4.5624892243530553E-5	 5.3356534617319675E-5	 5.780847362250918E-5	 6.714965329282316E-5	 1.4266825195942385E-4	 0.0	 4.678243688320448E-59	 1.562952805170889E-52	 4.336745412660581E-60	 1.2884703206840114E-35	 2.373110716514141E-42	 7.557311070680572E-40	 5.906682225695696E-18	 1.7900445129596706E-16	 6.191460466855093E-6	 
22.02	 0.0028962611901000527	 5.304880584945685E-5	 5.3048805844249326E-5	 1291.775851685753	 37.1866509684	 38.71462101529865	 3753.3151896909467	 0.32941154903378506	 0.3281808113698118	 314.5327676370643	 0.7344166656542584	 0.0	 0.0	 0.0	 5.591040378059536E-4	 5.591040378059528E-4	 0.004302510953070993	 0.003943196779963021	 0.0020699074152539243	 0.0014473922494147027	 7.082905896749202E-4	 9.828605691897252E-4	 0.034419859191212154	 0.13905801985757904	 0.06632338982760899	 0.07615612160081753	 1927.1374655458271	 1779.9149150915566	 1650.012738323507	 1562.3118619613401	 1486.89813787665	 1432.8193459720865	 1385.1014459995506	 1128.3024391062959	 1051.793568163164	 862.9889644782808	 0.039598917076891345	 0.08012596989793513	 0.09378743312070925	 0.12166698883409353	 0.10520177581468025	 0.09196856855715783	 0.10397862294796864	 0.09212005398657584	 0.09961811886433503	 0.171933550899653	 3.689989327337081	 1.94568884777022	 2.273721370586103	 2.6332882087493816	 2.984503753915253	 3.3331013593455587	 3.619064972534894	 3.95304219856712	 4.359637103276033	 4.728986401879657	 5.148940163159457	 1.4572312496826759E-5	 3.194909669894213E-5	 4.036391510082136E-5	 5.532717216718606E-5	 5.0283735606570895E-5	 4.562489224353059E-5	 5.335653461731965E-5	 5.780847362250922E-5	 6.714965329282312E-5	 1.426682519594238E-4	 331.8987546749427	 70.70360140297463	 16.48989146333302	 5.998161330023679	 4.042304747748673	 119.90484183520192	 8086.179724304938	 302300.71428181825	 357249.81177877856	 524065.3323124676	 0.27920155352425724	 0.0	 4.652140919576889E-5	 4.036391510082136E-5	 5.532717216718606E-5	 5.0283735606570895E-5	 4.562489224353059E-5	 5.335653461731965E-5	 5.780847362250922E-5	 6.714965329282312E-5	 1.426682519594238E-4	 5.693673927401688E-22	 1.0085100846515268E-58	 2.974107056072689E-55	 1.0289972925451811E-44	 2.1899708980825445E-52	 1.0848441509785884E-57	 5.384046403378378E-40	 5.740492776995949E-18	 1.7578774272866825E-16	 6.123897186263976E-6	 
22.52	 0.002940143935404599	 5.4066693962130484E-5	 5.406669395693027E-5	 1284.717770194527	 36.2403913408	 37.77582823881293	 3347.8830724881586	 0.29382860035879926	 0.29276564578211073	 314.6796819372437	 0.7347597024427154	 0.0	 0.0	 0.0	 5.591040378059536E-4	 5.591040378059528E-4	 0.00412489139412342	 0.0037622727360524517	 0.001965445652531539	 0.0013693922538299819	 6.672957618252262E-4	 8.919666393634174E-4	 0.029603453890366893	 0.12481404861848587	 0.05813206451541575	 0.0684977688968047	 1917.1221214185769	 1770.4314166341956	 1641.0422425021002	 1553.700422363006	 1478.6060949452233	 1424.7612819799913	 1377.465377156909	 1122.5421930950436	 1045.887539624962	 857.9297860817102	 0.03961177532715466	 0.08014174767503005	 0.0937958133915266	 0.1216687061842766	 0.10519643783506519	 0.09195952256275496	 0.1039788769538339	 0.09216011576713677	 0.09961006763708867	 0.17187693666613255	 3.689989327377521	 1.94568884831661	 2.2737213706523476	 2.633288208618878	 2.984503753915029	 3.3331013593264722	 3.6190649725266626	 3.9530421985671484	 4.359637103276053	 4.728986401879604	 5.148940163159442	 1.4572312496826762E-5	 3.1949096698942136E-5	 4.036391510082135E-5	 5.5327172167186094E-5	 5.028373560657088E-5	 4.562489224353057E-5	 5.335653461731964E-5	 5.780847362250921E-5	 6.71496532928231E-5	 1.4266825195942385E-4	 309.1625164620226	 65.71729475717844	 15.405066969435017	 5.658650127507897	 3.833153412875504	 114.62264955446365	 7811.970141752577	 301228.9262609886	 356821.9415721815	 523808.40190211585	 0.2792015535130574	 0.0	 4.65214091957689E-5	 4.036391510082135E-5	 5.5327172167186094E-5	 5.028373560657088E-5	 4.562489224353057E-5	 5.335653461731964E-5	 5.780847362250921E-5	 6.71496532928231E-5	 1.4266825195942385E-4	 0.0	 7.92031551113574E-41	 0.0	 1.3249929537327343E-64	 0.0	 1.2399716458852594E-60	 3.9971693255250595E-40	 5.6079815187651E-18	 1.7346788831099138E-16	 6.064693262548954E-6	 
23.02	 0.002984026680709145	 5.5105461280411066E-5	 5.5105461275210284E-5	 1277.6530940716616	 35.3179076472	 36.85752598514449	 2984.452374102242	 0.26193192681255417	 0.26101982456490325	 314.81064790064994	 0.7350655007443728	 0.0	 0.0	 0.0	 5.591040378059536E-4	 5.591040378059528E-4	 0.003950315552647243	 0.0035856579076769535	 0.0018641246583990245	 0.0012941109330550926	 6.281700801133994E-4	 8.119186295729719E-4	 0.025551727377768785	 0.11181836871607587	 0.050890700688814405	 0.06153683226843043	 1907.123310722562	 1760.9662703234048	 1632.090577349456	 1545.107820422945	 1470.3327125948117	 1416.7211877713464	 1369.816158530266	 1116.7020766943554	 1039.9510047587917	 852.8613691770415	 0.039625386963423305	 0.08015905913549547	 0.09380597207548602	 0.12167270360221455	 0.1051930457023845	 0.09195213039109137	 0.1039789651063413	 0.0921945090855643	 0.09959953048583035	 0.17181869745216882	 3.6899893273155087	 1.9456888492071438	 2.2737213706447856	 2.633288209722481	 2.9845037533938594	 3.333101358680788	 3.6190649707774014	 3.9530421985665964	 4.359637103276036	 4.728986401879603	 5.148940163159486	 1.4572312496826766E-5	 3.194909669894213E-5	 4.036391510082137E-5	 5.532717216718611E-5	 5.02837356065709E-5	 4.562489224353056E-5	 5.335653461731969E-5	 5.780847362250919E-5	 6.714965329282305E-5	 1.4266825195942385E-4	 287.8902095677049	 61.08879479747714	 14.403496215457313	 5.345969087105503	 3.6451504501584604	 109.93974652834905	 7575.785316019176	 300268.8529313515	 356447.3379278345	 523576.9980666096	 0.2792015535073847	 0.0	 4.6521409195768894E-5	 4.036391510082137E-5	 5.532717216718611E-5	 5.02837356065709E-5	 4.562489224353056E-5	 5.335653461731969E-5	 5.780847362250919E-5	 6.714965329282305E-5	 1.4266825195942385E-4	 1.0077531799418837E-22	 0.0	 3.783175200894375E-56	 0.0	 7.18267766770784E-73	 7.387698485619137E-61	 0.0	 5.504740785755122E-18	 1.7188732107512623E-16	 6.012830877072743E-6	 
23.52	 0.0030279094260136914	 5.616497927587842E-5	 5.6164979270686554E-5	 1270.588825376716	 34.4197073352	 35.95989245206053	 2658.7954085930046	 0.23335048346436763	 0.2325729235166716	 314.92732314238214	 0.7353379309990681	 0.0	 0.0	 0.0	 5.591040378059537E-4	 5.591040378059528E-4	 0.003778941095906596	 0.0034137608712310192	 0.0017659454500789094	 0.0012216992560787343	 5.910108919868762E-4	 7.412143311995578E-4	 0.02212520417675723	 0.09999650635527502	 0.044496206848513964	 0.055219994187339694	 1897.1476200917634	 1751.5256833216986	 1623.1635910342113	 1536.539647171364	 1462.0833600976187	 1408.704373835879	 1362.1637075030972	 1110.7951225034037	 1033.9934132978929	 847.7891203258205	 0.039639672098676505	 0.0801777488623959	 0.09381773268467695	 0.12167875604650104	 0.10519140790480794	 0.09194623229593996	 0.10397901183096013	 0.09222369547455163	 0.09958681022570942	 0.17175893257578034	 3.689989327152457	 1.9456888489613922	 2.2737213699063075	 2.633288209504962	 2.9845037534107974	 3.3331013586468354	 3.6190649707774196	 3.9530421985665716	 4.359637103276055	 4.728986401879609	 5.1489401631594145	 1.4572312496826762E-5	 3.1949096698942136E-5	 4.036391510082137E-5	 5.5327172167186094E-5	 5.028373560657089E-5	 4.562489224353055E-5	 5.33565346173197E-5	 5.780847362250916E-5	 6.71496532928231E-5	 1.4266825195942404E-4	 268.01188462419276	 56.79760285844357	 13.480044265152886	 5.0579060121494965	 3.4757589596527425	 105.77231752313196	 7371.706375051289	 299410.39527672774	 356119.7810414101	 523368.8279475096	 0.27920155355476944	 0.0	 4.65214091957689E-5	 4.036391510082137E-5	 5.5327172167186094E-5	 5.028373560657089E-5	 4.562489224353055E-5	 5.33565346173197E-5	 5.780847362250916E-5	 6.71496532928231E-5	 1.4266825195942404E-4	 0.0	 9.135865238191732E-50	 1.0582407443250267E-42	 3.358877963454135E-40	 0.0	 4.6367135706056684E-61	 2.394392853188815E-40	 5.427073357403634E-18	 1.7091763254085686E-16	 5.967417678507354E-6	 
24.02	 0.0030717921713182376	 5.7245116923643603E-5	 5.724511691844693E-5	 1263.5313728279177	 33.545368962	 35.08302399914952	 2367.099868456926	 0.20774968127584043	 0.2070912266896332	 315.03119798302004	 0.7355804730231623	 0.0	 0.0	 0.0	 5.591040378059537E-4	 5.591040378059528E-4	 0.0036101008489124453	 0.0032460779300809146	 0.0016711782282090581	 0.0011522017477902935	 5.556820442205873E-4	 6.782975346140141E-4	 0.01921315975632787	 0.08927086676164109	 0.038856488702659675	 0.049495627721384494	 1887.2012452630654	 1742.1153716167005	 1614.2666753762128	 1528.001065097799	 1453.8630025074167	 1400.7157197595782	 1354.5167178424492	 1104.833420796346	 1028.0233515830262	 842.7180323906343	 0.03965455997350883	 0.08019767424134001	 0.09383093394226281	 0.12168665879899768	 0.10519135098990412	 0.09194168195136113	 0.10397910613853127	 0.09224811192323461	 0.09957218043164548	 0.171697741609214	 3.6899893271491653	 1.9456888489070518	 2.2737213699063057	 2.6332882095049577	 2.9845037534108103	 3.333101358646837	 3.6190649707774227	 3.9530421985619886	 4.3596371033043875	 4.728986401879478	 5.148940163159263	 1.4572312496826762E-5	 3.194909669894214E-5	 4.0363915100821365E-5	 5.532717216718609E-5	 5.02837356065709E-5	 4.56248922435305E-5	 5.335653461731973E-5	 5.7808473622509145E-5	 6.714965329282308E-5	 1.4266825195942407E-4	 249.45889804609598	 52.823139991525004	 12.629087956717921	 4.792818335210521	 3.32271579185157	 102.05051616407017	 7194.866222050455	 298644.121894545	 355833.7248272365	 523181.77526570886	 0.27920155355637816	 0.0	 4.652140919576891E-5	 4.0363915100821365E-5	 5.532717216718609E-5	 5.02837356065709E-5	 4.56248922435305E-5	 5.335653461731973E-5	 5.7808473622509145E-5	 6.714965329282308E-5	 1.4266825195942407E-4	 6.49308627548675E-23	 0.0	 0.0	 9.578610636213151E-38	 0.0	 3.0303548564240926E-61	 0.0	 5.3718133475804025E-18	 1.704522896277264E-16	 5.927670914923647E-6	 
24.52	 0.003115674916622784	 5.8345740723618873E-5	 5.8345740718428716E-5	 1256.48660527188	 32.69486906320001	 34.22694393353292	 2106.087322270556	 0.18484178710466526	 0.18428817932507321	 315.1236188765724	 0.7357962707125076	 0.0	 0.0	 0.0	 5.591040378059536E-4	 5.591040378059528E-4	 0.0034466886930548664	 0.0030843037951839847	 0.001580105006140364	 0.0010857811007749518	 5.222274767555657E-4	 6.221707243216912E-4	 0.016728530849395185	 0.07956517766578486	 0.03389047749199037	 0.04431632430126342	 1877.2898392359257	 1732.7406702630963	 1605.4048155156888	 1519.4968359897132	 1445.6762289715848	 1392.7597326581085	 1346.8828505917236	 1098.828187625023	 1022.0485992744431	 837.6527038260696	 0.03966998414658584	 0.0802187074213506	 0.09384542913766449	 0.12169622507153693	 0.10519271762637405	 0.0919383467187552	 0.10397930995639999	 0.09226817238958306	 0.09955588624418	 0.17163522128756992	 3.6899893270499247	 1.9456888476271568	 2.2737213699284538	 2.633288209350716	 2.984503753717616	 3.333101358553428	 3.619064970777389	 3.9530421985619815	 4.359637103304413	 4.728986401879472	 5.148940163159255	 1.4572312496826764E-5	 3.194909669894214E-5	 4.036391510082136E-5	 5.532717216718607E-5	 5.028373560657091E-5	 4.562489224353049E-5	 5.335653461731973E-5	 5.7808473622509145E-5	 6.714965329282307E-5	 1.42668251959424E-4	 232.16192842115498	 49.14586192113491	 11.845636095801611	 4.548975218471832	 3.1841773583930655	 98.71555926549982	 7041.227685475238	 297961.25935871043	 355584.21759020217	 523013.88699570205	 0.2792015535843072	 0.0	 4.652140919576891E-5	 4.036391510082136E-5	 5.532717216718607E-5	 5.028373560657091E-5	 4.562489224353049E-5	 5.335653461731973E-5	 5.7808473622509145E-5	 6.714965329282307E-5	 1.42668251959424E-4	 0.0	 4.8076351807963695E-55	 1.4087114411358252E-40	 0.0	 1.9226367584070664E-63	 2.0454086213126536E-61	 8.49874549308577E-38	 5.336309653977234E-18	 1.7040273545032085E-16	 5.8929030474310615E-6	 
25.02	 0.00315955766192733	 5.946671472224426E-5	 5.946671471706287E-5	 1249.459882629869	 31.869114698000004	 33.39161022803413	 1872.6542753344888	 0.164354421215946	 0.16389251642882577	 315.2057960871804	 0.7359881499671268	 0.0	 0.0	 0.0	 5.591040378059536E-4	 5.591040378059528E-4	 0.0032870458182561175	 0.002927707055045303	 0.0014926430603345864	 0.0010223854761051143	 4.90603944795609E-4	 5.719067712721682E-4	 0.014600118878280277	 0.07080217850482384	 0.029523941383452268	 0.039635890323580725	 1867.418676953332	 1723.4064656303224	 1596.5825967405506	 1511.0313590840997	 1437.527246104842	 1384.8405365689473	 1339.268847001494	 1092.7898271984427	 1016.0761244192854	 832.5973884499932	 0.03968588533928104	 0.08024073056792641	 0.0938610844243139	 0.12170728629405113	 0.10519536370253867	 0.0919361047992017	 0.10397966265576568	 0.09228427025617396	 0.09953814062216625	 0.17157147133858133	 3.6899893270379933	 1.9456888475721628	 2.273721369888114	 2.633288209337179	 2.9845037537237173	 3.333101358553428	 3.6190649707773663	 3.953042198561981	 4.35963710330439	 4.72898640187948	 5.148940163159269	 1.4572312496826759E-5	 3.1949096698942136E-5	 4.036391510082135E-5	 5.532717216718607E-5	 5.02837356065709E-5	 4.5624892243530486E-5	 5.3356534617319736E-5	 5.7808473622509124E-5	 6.714965329282307E-5	 1.4266825195942404E-4	 216.05096017158306	 45.74667694992114	 11.12461730483091	 4.324761020603	 3.058471313589656	 95.71781610417504	 6907.42884148861	 297353.69854074315	 355366.8515220666	 522863.36900895945	 0.2792015535877693	 0.0	 4.6521409195768894E-5	 4.036391510082135E-5	 5.532717216718607E-5	 5.02837356065709E-5	 4.5624892243530486E-5	 5.3356534617319736E-5	 5.7808473622509124E-5	 6.714965329282307E-5	 1.4266825195942404E-4	 0.0	 0.0	 2.6964835916721874E-55	 0.0	 2.3964654046098866E-35	 1.4207014792005608E-61	 1.3446833835582879E-40	 5.3182230832359415E-18	 1.706935498321611E-16	 5.862510097339678E-6	 
