Kurbelwinkel [°KW]	Zeit [s n. Rechenbeginn]	Brennraumvolumen [m3]	Vu [m3]	Vb [m3]	T_Zone_1 [K]	T_Zone_2 [K]	T_mittel [K]	T_BurnAdiabat [K]	p_soll [bar]	p [bar]	dQb [J/s]	dQb [J/KW]	Qb [J]	dmb [kg/s]	dmb [kg/KW]	mb [kg]	dQw [J/s]	dQw [J/KW]	Qw [J]	Xb[-]	Qb/Qmax [-]	Qmax [J]	Hu Zone [J/kg]	Hu frischGemsich [J/kg]	Phi_Delay [°KW]	Alpha [W/(m^2K)]	pSchlepp [bar]	Wandwärmestromdichte [MW/m^2]	PQw [W]	Brennraumfläche [m^2]	Gesamtmasse [kg]	m_u[kg]	m_v[kg]	 cv_u[J/kg]	 cp_u [J/kg]	 kappa_u [-]	 U_u [J]	 cv_b[J/kg]	 cp_b [J/kg]	 kappa_b [-]	 U_b [J]	Zu_O2 [kg]	Zu_CO2 [kg]	Zu_H2O [kg]	Zu_N2 [kg]	Zu_H [kg]	Zu_O [kg]	Zu_N [kg]	Zu_H2 [kg]	Zu_OH [kg]	Zu_CO [kg]	Zu_NO [kg]	Zu_Diesel [kg]	Zb_O2 [kg]	Zb_CO2 [kg]	Zb_H2O [kg]	Zb_N2 [kg]	Zb_H [kg]	Zb_O [kg]	Zb_N [kg]	Zb_H2 [kg]	Zb_OH [kg]	Zb_CO [kg]	Zb_NO [kg]	Zb_Diesel [kg]
32.5	 0.013587649769176334	 8.469349506904302E-5	 0.10954137671661601	 0.8904586232872798	 908.1427147852926	 1879.5163175142322	 1698.3379402983587	 1977.1443647500298	 36.946000000000005	 36.946445654597255	 59389.13616521997	 6.587418631077004	 733.2356723171483	 0.04209299425084155	 4.6689376621745954E-6	 5.2038049893639E-4	 17169.584849832576	 1.9044433111973966	 75.15539418510286	 0.825996963354267	 0.800043350028929	 916.4949277943939	 1446554.7745678292	 1446554.7745678292	 5.497154668633939	 950.4925874544738	 17.37766791046329	 1.164532055492204	 17169.60334974184	 0.01474377907311868	 6.498486531699675E-4	 1.3455920614265825E-4	 5.152894470273093E-4	 946.5049102971888	 1227.0053133958563	 1.2963538805209098	 -22.244443966964877	 1077.9858870318592	 1365.7828802805482	 1.2669765872734318	 -305.34873873528494	 0.1723774542612141	 0.046488375417123404	 0.01757408239125437	 0.7318618060351187	 9.321226623752778E-10	 6.457858732170417E-7	 9.080222431496255E-14	 5.227571165876943E-8	 2.701062610668959E-5	 2.348299067945445E-6	 3.452591287809279E-4	 0.031322964847535384	 0.06788114250143734	 0.14323068718318527	 0.054460202296971114	 0.7312354705147698	 9.8227751272024E-9	 5.643099632495212E-6	 9.82840166359348E-12	 4.43475970088144E-7	 2.0426290640666815E-4	 2.7410412548487448E-5	 0.002954727776475256	 0.0	 
33.0	 0.013643109564152565	 8.614957995563399E-5	 0.1074088542704168	 0.8925911457335328	 903.4932607174192	 1871.3637099209557	 1694.035339660849	 1973.147897485081	 36.236	 36.23567166190856	 57345.96669487403	 6.360791111222848	 736.4160678727598	 0.04064698898907795	 4.508547351470678E-6	 5.226347726121253E-4	 16826.872756161574	 1.8664298262956602	 76.0886090982507	 0.8295751589525506	 0.8035135225952577	 916.4949277943939	 1447171.616711558	 1447171.616711558	 5.520968187945819	 930.3750741689998	 16.975983123324564	 1.1358812884388072	 16826.890701455613	 0.014813951838737523	 6.498486531699677E-4	 1.3230499119629803E-4	 5.175436619736696E-4	 945.2398858927113	 1225.7370760449494	 1.2967470949317046	 -22.447620074830837	 1077.2538172497577	 1365.0494233512168	 1.2671567289835228	 -311.39928742255125	 0.17237507735049096	 0.04648773438945243	 0.017573840062435536	 0.7318517144011397	 9.32109809346667E-10	 6.457769684831049E-7	 9.080097224414167E-14	 5.227499082958596E-8	 2.70102536574786E-5	 2.348266687276757E-6	 3.452543680067943E-4	 0.0313363219239699	 0.06792314111917208	 0.14323352780447554	 0.05446466001928051	 0.7312697566552868	 9.034336021144192E-9	 5.308706948453458E-6	 8.682334145177722E-12	 4.174291857555232E-7	 1.9629909589081424E-4	 2.5602473573432642E-5	 0.002881277653168362	 0.0	 
33.5	 0.013698569359128795	 8.76237313513448E-5	 0.10530882133431262	 0.8946911786696893	 898.8915344016752	 1863.3018032842103	 1689.7537683898786	 1969.1943942115504	 35.542	 35.54163559712464	 56730.93807542722	 6.29257238894478	 739.5623540672321	 0.04021312489679583	 4.460423324259649E-6	 5.248649842742552E-4	 16493.880749194057	 1.8294944894253764	 77.00335634296339	 0.8331151610554767	 0.8069464779767392	 916.4949277943939	 1447802.913782368	 1447802.913782368	 5.544527522847061	 910.8050879734816	 16.58539231528375	 1.1080889022972125	 16493.898079954437	 0.014884995279494669	 6.498486531699677E-4	 1.3007483677974734E-4	 5.197738163902204E-4	 943.9818214178341	 1224.4757233322462	 1.2971390926714226	 -22.62861550652871	 1076.523858228406	 1364.3181442962873	 1.267336653868028	 -317.4167379016248	 0.17237264473982652	 0.04648707834009669	 0.017573592054942754	 0.7318413862822921	 9.320966551233446E-10	 6.457678550778232E-7	 9.079969083260112E-14	 5.22742531086687E-8	 2.70098724803844E-5	 2.3482335478074427E-6	 3.452494956698505E-4	 0.031349992006848355	 0.06796399338229786	 0.1432361754920716	 0.05446893009994297	 0.7313031186891895	 8.310812955019836E-9	 4.994789709085951E-6	 7.672207677091914E-12	 3.9296829562532595E-7	 1.886617163148576E-4	 2.3917328926210442E-5	 0.0028098072147670432	 0.0	 
34.0	 0.013754029154105025	 8.911577407479576E-5	 0.10335572458496665	 0.8966442754190864	 894.3043940689247	 1855.2413565866937	 1685.243815569577	 1965.2553548543387	 34.858	 34.85837330830825	 52908.530454338295	 5.868592502982439	 742.4966503187234	 0.03750556742434354	 4.160102159642523E-6	 5.269450353540765E-4	 16164.024923563073	 1.7929070165029577	 77.89980985121487	 0.8364168141325343	 0.8101481282668863	 916.4949277943939	 1448411.5328427653	 1448411.5328427653	 5.566500603175414	 891.6042127327919	 16.205617846715178	 1.0807079521891987	 16164.041799920356	 0.014956900952913993	 6.498486531699677E-4	 1.279948386768404E-4	 5.218538144931273E-4	 942.7195358790334	 1223.2102676786	 1.2975335941649122	 -22.81492672373024	 1075.7879725562564	 1363.5809881370012	 1.267518342761259	 -323.3736869592977	 0.1723702995155488	 0.04648644585792478	 0.017573352956593964	 0.7318314291792427	 9.320839734376392E-10	 6.457590690523271E-7	 9.079845545305658E-14	 5.227354188881316E-8	 2.7009504996270114E-5	 2.348201598803386E-6	 3.4524479836129355E-4	 0.031363171020947635	 0.06800416615956936	 0.14323867103622137	 0.05447306658250863	 0.7313359374211593	 7.639380366110942E-9	 4.69676836596249E-6	 6.772201047701049E-12	 3.697370136600687E-7	 1.8125495637577523E-4	 2.232901729171734E-5	 0.0027395006753416283	 0.0	 
34.5	 0.013809488949081255	 9.06255310051097E-5	 0.10157000376234783	 0.8984299962417539	 889.7257205029989	 1847.1637892767585	 1680.4588744903695	 1961.3255390837417	 34.185	 34.18477796535172	 48463.621012471485	 5.375564970314755	 745.1844328038808	 0.0343564228733769	 3.8108003373482795E-6	 5.288504355227505E-4	 15836.254979448458	 1.756550908703024	 78.77808530556638	 0.8394412448260679	 0.8130808040555301	 916.4949277943939	 1448986.6710692036	 1448986.6710692036	 5.586628719917395	 872.7409988658736	 15.83638339991734	 1.0536679530623585	 15836.271427810223	 0.015029660323049605	 6.498486531699678E-4	 1.2608948671855166E-4	 5.237591664514162E-4	 941.4507600794777	 1221.93849615586	 1.2979313926654044	 -23.013889814186776	 1075.0443844033864	 1362.8361746091555	 1.26770224037353	 -329.26146715282783	 0.17236808330475378	 0.04648584816932402	 0.01757312701132012	 0.7318220198278753	 9.320719893860387E-10	 6.457507663561908E-7	 9.079728803316054E-14	 5.227286979397922E-8	 2.7009157727879275E-5	 2.348171407350759E-6	 3.452403594570786E-4	 0.031375625042335514	 0.06804375265346733	 0.14324102729852622	 0.054477081842343386	 0.7313682892518479	 7.015278451773986E-9	 4.4133192444145994E-6	 5.969372229450838E-12	 3.4763261938707E-7	 1.7405726373462952E-4	 2.082935279175251E-5	 0.0026701943641770274	 0.0	 
35.0	 0.013864948744057484	 9.215282311217885E-5	 0.09976875799177096	 0.9002312420123798	 885.2082946114091	 1839.2114779219423	 1675.7983558717317	 1957.4502622782554	 33.53	 33.529525830684165	 49114.896099716265	 5.447804135938199	 747.9083348718499	 0.034819854159459006	 3.8622039455716476E-6	 5.307815374955364E-4	 15520.428245936106	 1.721519536925809	 79.63884507402928	 0.842506471844968	 0.8160528904090513	 916.4949277943939	 1449587.5786423767	 1449587.5786423767	 5.607028343360251	 854.4657217118347	 15.477414667376157	 1.0276217953654907	 15520.44405054976	 0.015103264761944502	 6.498486531699678E-4	 1.241584327180093E-4	 5.256902204519585E-4	 940.1937499259113	 1220.6783560542815	 1.298326388736867	 -23.183686504166673	 1074.3062609990081	 1362.0968907848446	 1.2678850903449235	 -335.1200262880342	 0.17236576779556104	 0.04648522370099609	 0.01757289094245888	 0.7318121888859636	 9.320594683832036E-10	 6.45742091653734E-7	 9.079606830645079E-14	 5.2272167585610816E-8	 2.700879489996004E-5	 2.348139863155478E-6	 3.4523572166561095E-4	 0.0313886370721823	 0.06808206970150593	 0.14324321112642016	 0.054480908393850204	 0.7313996170212567	 6.445938689909485E-9	 4.148704250749584E-6	 5.2662875293315425E-12	 3.2698832941985874E-7	 1.671903098394177E-4	 1.943943568300781E-5	 0.002603081867659475	 0.0	 
35.5	 0.013920408539033714	 9.369746948732092E-5	 0.09796500503426325	 0.9020349949699358	 880.7480411794936	 1831.3737248043628	 1671.2338340250028	 1953.6259779806376	 32.89200000000001	 32.891542794654114	 49405.96739068106	 5.480089644178947	 750.6483796939393	 0.0350279228884593	 3.8852828436742895E-6	 5.327241789173736E-4	 15215.435565271035	 1.6876898738479378	 80.48269001095325	 0.8455900153647644	 0.8190425903397247	 916.4949277943939	 1450211.236915988	 1450211.236915988	 5.627549866329235	 836.7418513444611	 15.128439956116301	 1.002486885347951	 15215.45076465854	 0.015177705551107975	 6.498486531699678E-4	 1.222158387086707E-4	 5.276328144612971E-4	 938.9474191467887	 1219.428776825545	 1.2987189186095498	 -23.327593894814076	 1073.5728221559975	 1361.3623513916475	 1.2680670777951495	 -340.94661828083116	 0.17236336461988114	 0.04648457558994422	 0.01757264593589708	 0.7318019857390331	 9.320464733281222E-10	 6.457330885221377E-7	 9.07948024001982E-14	 5.227143879123659E-8	 2.7008418335170656E-5	 2.34810712467913E-6	 3.452309082847364E-4	 0.03140214174483531	 0.06811920094930263	 0.143245238156062	 0.054484559960403904	 0.7314299886649988	 5.925717475495242E-9	 3.901314103262565E-6	 4.649415672221732E-12	 3.0767952435318254E-7	 1.6063038159894183E-4	 1.8149314196914097E-5	 0.002538017649442397	 0.0	 
36.0	 0.013975868334009944	 9.525928737431738E-5	 0.09626309973266867	 0.9037369002715766	 876.3141989824444	 1823.5649745012379	 1666.5343740191906	 1949.8262696174145	 32.266000000000005	 32.2655237055918	 46739.91860393011	 5.184372605959279	 753.2405659969189	 0.03313934784360714	 3.6758028741048395E-6	 5.34562080354426E-4	 14915.510128117754	 1.6544222673425835	 81.30990114462455	 0.848507305711064	 0.8218709598422356	 916.4949277943939	 1450819.7999113037	 1450819.7999113037	 5.646964945268263	 819.4145413213204	 14.789190715194817	 0.977876509456966	 14915.524859557474	 0.01525297388301142	 6.498486531699678E-4	 1.2037798163873447E-4	 5.294706715312334E-4	 937.7011202009165	 1218.1793080568539	 1.2991125656284175	 -23.472317534717465	 1072.836166074015	 1360.624639689085	 1.2682501603839624	 -346.715082055579	 0.172361019611642	 0.04648394316603562	 0.017572406859573675	 0.7317920295532174	 9.32033792810635E-10	 6.457243033059974E-7	 9.079356713445504E-14	 5.227072763689759E-8	 2.7008050884908466E-5	 2.3480751786181684E-6	 3.452262114088885E-4	 0.031415319544903446	 0.0681555725589866	 0.1432471408265014	 0.05448808362714734	 0.7314597518889718	 5.444972778437265E-9	 3.667413346621701E-6	 4.102168207910225E-12	 2.8941533499733404E-7	 1.5429364834087364E-4	 1.6938342210358493E-5	 0.0024742568300850465	 0.0	 
36.500000000000014	 0.014031328128986175	 9.683809220083065E-5	 0.09462982837869177	 0.9053701716256002	 871.9161315139235	 1815.810549421697	 1661.7723550089443	 1946.0591542723812	 31.653000000000002	 31.652779599167168	 44988.48403848678	 4.990104202131739	 755.7356180979848	 0.031899077017375724	 3.5382325426292523E-6	 5.363311966257406E-4	 14622.254620727628	 1.62189448671157	 82.12084838798033	 0.8513154137606801	 0.8245933449044971	 916.4949277943939	 1451423.4010147755	 1451423.4010147755	 5.6656533968726	 802.5189983578626	 14.459401992967212	 0.9538920217675418	 14622.268858025524	 0.015329060862602422	 6.498486531699678E-4	 1.1860890751233042E-4	 5.312397456576374E-4	 936.4582191239978	 1216.9332630021283	 1.2995062012916054	 -23.611034041602597	 1072.098717389144	 1359.8861819426763	 1.2684337364514102	 -352.4315303180959	 0.17235869372332527	 0.04648331589856778	 0.017572169732548645	 0.7317821545447286	 9.32021215683194E-10	 6.457155897197337E-7	 9.079234194039721E-14	 5.227002228092445E-8	 2.7007686430635956E-5	 2.3480434930280215E-6	 3.4522155282881305E-4	 0.031428389900353376	 0.06819107903877512	 0.14324892024537259	 0.05449147193410179	 0.7314888204872101	 5.002365009568483E-9	 3.447071657349682E-6	 3.618518853914069E-12	 2.7220189522050084E-7	 1.4819411432536868E-4	 1.5805814764209268E-5	 0.002411984085914835	 0.0	 
37.0	 0.014086787923962405	 9.843369761019637E-5	 0.0930692430110774	 0.9069307569932606	 867.5522676224838	 1808.1054117015358	 1656.9377283113745	 1942.3232660887227	 31.053	 31.05283776666905	 43101.71919566055	 4.780825019428737	 758.1260306076991	 0.030562708191361195	 3.39000306042247E-6	 5.380261981559518E-4	 14335.289570537128	 1.590064441013753	 82.91588060848721	 0.8540058799093865	 0.8272015562946757	 916.4949277943939	 1452018.8500775148	 1452018.8500775148	 5.683558920992331	 786.0394763918529	 14.138812830338065	 0.9305038861209737	 14335.303331387346	 0.015405957508836915	 6.498486531699679E-4	 1.1691394583800791E-4	 5.3293470733196E-4	 935.2182468154588	 1215.6901891773268	 1.2998999894590508	 -23.746082168580877	 1071.3600568141946	 1359.1465561936814	 1.2686179100565416	 -358.0933539465931	 0.17235639924770174	 0.0464826971027709	 0.0175719358080843	 0.7317724129049015	 9.32008808418357E-10	 6.457069938163398E-7	 9.079113329341292E-14	 5.226932645126031E-8	 2.700732689856464E-5	 2.3480122353731775E-6	 3.45216957166009E-4	 0.031441283731821805	 0.0682257585945489	 0.1432505851523415	 0.054494731828051965	 0.7315172255081732	 4.594691810510056E-9	 3.239404956755347E-6	 3.190929484099964E-12	 2.559708355298152E-7	 1.4231987100432107E-4	 1.4746169422710998E-5	 0.0023511329027822853	 0.0	 
37.5	 0.014142247718938634	 1.0004591549358461E-4	 0.09157230661698341	 0.908427693387399	 863.2248582965509	 1800.4554508804192	 1652.0496304238902	 1938.6205125055471	 30.466	 30.465825811524777	 41453.60515961296	 4.5980168863554445	 760.4250390508769	 0.02939542562849724	 3.2605285571909438E-6	 5.396564624345473E-4	 14054.895663351428	 1.5589632638035469	 83.69536224038899	 0.8565935889921387	 0.8297100354727444	 916.4949277943939	 1452608.0762095577	 1452608.0762095577	 5.700780578814837	 769.9769527007049	 13.827166595798204	 0.9077255449737743	 14054.90895178385	 0.015483654756229117	 6.498486531699679E-4	 1.1528371937024566E-4	 5.345649337997223E-4	 933.9821184271988	 1214.4509916861912	 1.3002936220356067	 -23.876357512605058	 1070.6208104602001	 1358.4063874053184	 1.2688025247906545	 -363.70137515590585	 0.1723541287512289	 0.04648208477389723	 0.017571704328322318	 0.7317627730731942	 9.319965308196056E-10	 6.45698487747181E-7	 9.078993727778014E-14	 5.226863789358642E-8	 2.7006971123898116E-5	 2.347981304386444E-6	 3.452124095316476E-4	 0.03145404281218447	 0.0682595997879817	 0.1432521413381549	 0.05449786527020716	 0.7315449573916832	 4.21958817435644E-9	 3.043880292500767E-6	 2.813314747112663E-12	 2.406812047307673E-7	 1.3666794631023887E-4	 1.375572061660486E-5	 0.002291723761147523	 0.0	 
38.0	 0.014197707513914864	 1.0167455602252517E-4	 0.09023419784610004	 0.9097658021583248	 858.9053896685557	 1792.777512799561	 1646.893291863763	 1934.9264804017002	 29.887000000000004	 29.88721484487799	 37052.68050750202	 4.109868128531627	 762.4799731151427	 0.026275871957533954	 2.9145089431730054E-6	 5.411137169061338E-4	 13776.27372428002	 1.528058632569987	 84.45939155667398	 0.8589066806064961	 0.8319522017978883	 916.4949277943939	 1453149.0576903825	 1453149.0576903825	 5.716174609218058	 754.205392093938	 13.524211267651758	 0.8852435196577387	 13776.286646779025	 0.015562143456419025	 6.49848653169968E-4	 1.138264984520314E-4	 5.360221547179366E-4	 932.739412129729	 1213.2054675778197	 1.3006906878821611	 -24.029060615244678	 1069.8729158645583	 1357.6576014165803	 1.2689895980023618	 -369.228288251784	 0.1723520441584431	 0.04648152258128085	 0.017571491801657933	 0.7317539225315288	 9.319852584859596E-10	 6.456906781378661E-7	 9.078883918950316E-14	 5.226800571363072E-8	 2.7006644479346116E-5	 2.3479529059667267E-6	 3.4520823424844606E-4	 0.031465757204695584	 0.06829297746818135	 0.14325361170124765	 0.0545009103956212	 0.7315723225956142	 3.87070599657183E-9	 2.857768900998182E-6	 2.476404335025771E-12	 2.2612011778863195E-7	 1.3117003677402093E-4	 1.2819894429918619E-5	 0.0022331001459304214	 0.0	 
38.5	 0.014253167308891094	 1.0331942768179226E-4	 0.08899332033024708	 0.9110066796742207	 854.6116377570972	 1785.1218387087627	 1641.605555821691	 1931.2563825965278	 29.320000000000004	 29.31959706544589	 34385.553157828464	 3.814031456554845	 764.3869888434201	 0.024385594577884	 2.7048401513258222E-6	 5.424661369817967E-4	 13502.42251680215	 1.4976831689285557	 85.20823314113825	 0.8610533691891008	 0.8340329724278653	 916.4949277943939	 1453663.6628579292	 1453663.6628579292	 5.730461198258347	 738.7948787387363	 13.229699668451406	 0.863248980674889	 13502.435019638953	 0.015641414379757197	 6.498486531699682E-4	 1.12474109158352E-4	 5.373745440116161E-4	 931.4965927068644	 1211.9599677303886	 1.3010889972324184	 -24.189600134226517	 1069.1212007452314	 1356.905030973916	 1.269177928590402	 -374.687581037209	 0.17235006120291166	 0.046480987799156485	 0.0175712896370301	 0.7317455035104755	 9.319745357508013E-10	 6.456832492970417E-7	 9.078779464006516E-14	 5.2267404356498265E-8	 2.7006333760808852E-5	 2.3479258921519203E-6	 3.452042625370519E-4	 0.03147690044551724	 0.06832567525320334	 0.1432549906477186	 0.05450384868005415	 0.7315991441116423	 3.5486926393451205E-9	 2.6819278461298846E-6	 2.1781613198832134E-12	 2.1235520900015404E-7	 1.2585996580549805E-4	 1.1942251156282297E-5	 0.002175641256493936	 0.0	 
39.0	 0.014308627103867324	 1.0498033730264389E-4	 0.08778081268358941	 0.9122191873209198	 850.3635544980264	 1777.5465402141992	 1636.3407511597377	 1927.6272585003103	 28.766000000000002	 28.765728960670458	 33684.69719213479	 3.736292800224367	 766.2551352435323	 0.023889633563639174	 2.64982835899338E-6	 5.437910511612934E-4	 13236.472791634553	 1.4681841344649964	 85.94232520837075	 0.8631563978214305	 0.8360713322086532	 916.4949277943939	 1454179.9453308138	 1454179.9453308138	 5.744457222671724	 723.8172014676919	 12.94338965629118	 0.8419374742775438	 13236.484823102342	 0.015721458216906674	 6.498486531699682E-4	 1.1114922464440462E-4	 5.386994285255636E-4	 930.2611833753326	 1210.721869237708	 1.3014859599373587	 -24.340120785046032	 1068.371431945348	 1356.1544479501065	 1.2693660719481685	 -380.09670482939936	 0.17234807178413009	 0.04648045127396198	 0.01757108681346638	 0.7317370570484445	 9.319637780659337E-10	 6.456757962426354E-7	 9.078674668602019E-14	 5.22668010393009E-8	 2.7006022029514825E-5	 2.3478987902882195E-6	 3.452002778802519E-4	 0.03148808000664521	 0.06835745933335842	 0.14325627334795	 0.0545066611979932	 0.7316252302452729	 3.253925322672865E-9	 2.5171444461245258E-6	 1.916283663350158E-12	 1.9944885579759034E-7	 1.2077240771380119E-4	 1.1125864654985419E-5	 0.0021197577539129927	 0.0	 
39.5	 0.014364086898843553	 1.0665709009640814E-4	 0.08669446642391421	 0.9133055335806353	 846.131573197044	 1769.9636733467764	 1630.8764714300266	 1924.0138193966127	 28.221000000000004	 28.221067248042772	 30145.05730079543	 3.343677394897636	 767.9269739409812	 0.02138022520501512	 2.3714858128315245E-6	 5.449767940677091E-4	 12973.638362907996	 1.4390306474052577	 86.66184053207337	 0.8650385206950204	 0.837895498002426	 916.4949277943939	 1454652.5458967246	 1454652.5458967246	 5.756983080514448	 709.1479606600491	 12.665044277254516	 0.820999366216758	 12973.650026347845	 0.015802265580461577	 6.498486531699682E-4	 1.0996350803433279E-4	 5.398851451356353E-4	 929.0222183233557	 1209.4804425505845	 1.3018853787301055	 -24.50940952824521	 1067.6149320594716	 1355.397163664469	 1.2695562069835928	 -385.4271786346048	 0.1723462506871698	 0.046479960143381585	 0.017570901150508553	 0.7317293252292458	 9.319539305730914E-10	 6.456689737802914E-7	 9.078578739783841E-14	 5.2266248767891594E-8	 2.7005736673350888E-5	 2.347873981473675E-6	 3.451966303594516E-4	 0.03149831368141281	 0.0683887110576693	 0.14325748060997362	 0.05450938534234967	 0.7316508930068109	 2.9808984657267725E-9	 2.3608860636156613E-6	 1.6837197656856005E-12	 1.872032585989413E-7	 1.1584019151011731E-4	 1.0357491464630254E-5	 0.002064781228317331	 0.0	 
40.0	 0.014419546693819785	 1.0834948968841288E-4	 0.08572578915158166	 0.9142742108530074	 841.9177342759193	 1762.3781237921205	 1625.230561947307	 1920.417810038471	 27.685999999999982	 27.68580070628221	 26824.469836886205	 2.975359194999546	 769.4146535384809	 0.019025953637133466	 2.1103509758853564E-6	 5.460319695556518E-4	 12714.28173641027	 1.4102629167426768	 87.36697199044471	 0.8667133946586449	 0.8395187253137653	 916.4949277943939	 1455081.7597493806	 1455081.7597493806	 5.7681296605104855	 694.7910556451873	 12.394431882980193	 0.8004552698236701	 12714.293032386324	 0.015883827006582286	 6.498486531699682E-4	 1.0890835570947012E-4	 5.40940297460498E-4	 927.7804354505723	 1208.2364240310812	 1.302287025964615	 -24.69699660211861	 1066.852116497471	 1354.6335931646456	 1.2697482361585184	 -390.67883833899583	 0.1723445967745452	 0.046479514100647455	 0.017570732532188615	 0.731722303223464	 9.319449871213758E-10	 6.456627776485926E-7	 9.078491617633338E-14	 5.2265747197312965E-8	 2.7005477514079117E-5	 2.347851450212313E-6	 3.4519331769635234E-4	 0.03150760786193365	 0.06841941252099955	 0.14325861534378906	 0.05451202118579384	 0.7316761176543651	 2.728390475006166E-9	 2.212900484223793E-6	 1.477572816096873E-12	 1.755991772510412E-7	 1.1106352524139982E-4	 9.63527949209785E-6	 0.0020107432607894956	 0.0	 
40.5	 0.014475006488796014	 1.100573381522518E-4	 0.08471190782544116	 0.9152880921791867	 837.7701772489816	 1754.9349200452389	 1619.772917328785	 1916.8802954791545	 27.167	 27.16654226943866	 28218.06730972933	 3.12993645524609	 770.979621766104	 0.020015261234102293	 2.2200845688779925E-6	 5.471420118400908E-4	 12465.634787885034	 1.382683099169327	 88.05831354002937	 0.8684753583717654	 0.841226283293807	 916.4949277943939	 1455542.3611873959	 1455542.3611873959	 5.779855838064711	 680.9173749540344	 12.131326216993086	 0.7807554669296531	 12465.645591627708	 0.015966132956646815	 6.498486531699683E-4	 1.0779833726434967E-4	 5.420503159056186E-4	 926.5543084484967	 1207.0078978937313	 1.3026844588471564	 -24.856323595952638	 1066.0976763159283	 1353.8784407580633	 1.2699384595195888	 -395.89784150526697	 0.17234282191446423	 0.046479035439664154	 0.01757055158313452	 0.7317147677118747	 9.319353896521992E-10	 6.456561284056731E-7	 9.078398124407157E-14	 5.226520894784046E-8	 2.700519940298713E-5	 2.347827271283046E-6	 3.451897627845578E-4	 0.03151758170803993	 0.0684489943235566	 0.14325966060304707	 0.054514520974143214	 0.7317004368767528	 2.4995649573952767E-9	 2.075562709869476E-6	 1.2984185733059357E-12	 1.648236840495638E-7	 1.06529363489695E-4	 8.97001440432506E-6	 0.001958644957349127	 0.0	 
41.0	 0.014530466283772244	 1.1178043604438093E-4	 0.08372800510662104	 0.9162719948980457	 833.6658442940634	 1747.564919893143	 1614.3313719774055	 1913.3815455106267	 26.660000000000004	 26.65971905041713	 27429.63727817808	 3.0424841194402203	 772.500863825824	 0.019456847088729693	 2.15814550084961E-6	 5.482210845905156E-4	 12223.9587673613	 1.3558764940714922	 88.73625178706511	 0.87018816432224	 0.8428861310611929	 916.4949277943939	 1455999.2967194626	 1455999.2967194626	 5.791254862086397	 667.4287205000943	 11.875506473148864	 0.7616572229574219	 12223.969161678118	 0.016049173818918096	 6.498486531699683E-4	 1.0671928730692481E-4	 5.431293658630435E-4	 925.3353437400663	 1205.7865531446353	 1.3030806196929943	 -25.009669657321933	 1065.3448025934222	 1353.1248885387813	 1.270128586768154	 -401.0629893667256	 0.17234106118041423	 0.0464785605883219	 0.017570372074245742	 0.7317072921750805	 9.319258685688447E-10	 6.456495320837765E-7	 9.078305375289325E-14	 5.226467498227111E-8	 2.7004923505368722E-5	 2.3478032847927803E-6	 3.451862361661451E-4	 0.031527476172757536	 0.06847775877219514	 0.14326063289773683	 0.05451691453378402	 0.7317240978767499	 2.2901232840561336E-9	 1.9468545583044377E-6	 1.1411641480687883E-12	 1.547191739539019E-7	 1.0218412301439396E-4	 8.351188268223772E-6	 0.001907956743254802	 0.0	 
41.5	 0.014585926078748474	 1.1351858243903966E-4	 0.08283213517478183	 0.9171678648299215	 829.586775325952	 1740.212992546289	 1608.7720391828893	 1909.9062188328326	 26.163000000000004	 26.162637554044693	 24939.35829642501	 2.7662633959169405	 773.8839955237825	 0.01769114138267803	 1.962294147957641E-6	 5.492022316644944E-4	 11986.49791151032	 1.3295374333107413	 89.40102050372049	 0.8717455334115254	 0.8443952847466225	 916.4949277943939	 1456422.860427419	 1456422.860427419	 5.801619426533688	 654.2524376739008	 11.626757329261961	 0.7429834874116114	 11986.50795670239	 0.016132939910226952	 6.498486531699683E-4	 1.057381607027293E-4	 5.44110492467239E-4	 924.1167690749234	 1204.565772262688	 1.3034778856664455	 -25.175458145409372	 1064.587915217395	 1352.3673497968762	 1.270320027558001	 -406.1561948519463	 0.1723394290397935	 0.046478120417266844	 0.017570205675606975	 0.7317003626065499	 9.319170428481767E-10	 6.456434175175735E-7	 9.078219400009441E-14	 5.226418001433667E-8	 2.7004667757653633E-5	 2.347781050131555E-6	 3.451829671107388E-4	 0.031536648005258905	 0.06850593474340601	 0.14326154416728934	 0.05451922386463217	 0.7317472880701049	 2.0969651947050537E-9	 1.8253136067528062E-6	 1.0021244928480901E-12	 1.4517140391953346E-7	 9.79882458242501E-5	 7.771202123854389E-6	 0.0018582771236415566	 0.0	 
