[KW]	[sec]	[bar]	[br]		Drehzahl [1/min]	
					1275	
-334	-20.13071895	4.3699	261
-333.9	-20.11764706	4.3703	262
-333.8	-20.10457516	4.3698	263
-333.7	-20.09150327	4.3697	264
-333.6	-20.07843137	4.369	265
-333.5	-20.06535948	4.3716	266
-333.4	-20.05228758	4.3714	267
-333.3	-20.03921569	4.3698	268
-333.2	-20.02614379	4.3709	269
-333.1	-20.0130719	4.3713	270
-333	-20	4.37	271
-332.9	-19.9869281	4.3703	272
-332.8	-19.97385621	4.3687	273
-332.7	-19.96078431	4.3684	274
-332.6	-19.94771242	4.369	275
-332.5	-19.93464052	4.3682	276
-332.4	-19.92156863	4.3678	277
-332.3	-19.90849673	4.367	278
-332.2	-19.89542484	4.3661	279
-332.1	-19.88235294	4.3662	280
-332	-19.86928105	4.3667	281
-331.9	-19.85620915	4.3649	282
-331.8	-19.84313725	4.3632	283
-331.7	-19.83006536	4.3623	284
-331.6	-19.81699346	4.3617	285
-331.5	-19.80392157	4.3611	286
-331.4	-19.79084967	4.3607	287
-331.3	-19.77777778	4.3587	288
-331.2	-19.76470588	4.3581	289
-331.1	-19.75163399	4.3581	290
-331	-19.73856209	4.3547	291
-330.9	-19.7254902	4.3539	292
-330.8	-19.7124183	4.3542	293
-330.7	-19.69934641	4.3529	294
-330.6	-19.68627451	4.3496	295
-330.5	-19.67320261	4.3517	296
-330.4	-19.66013072	4.3481	297
-330.3	-19.64705882	4.3479	298
-330.2	-19.63398693	4.3463	299
-330.1	-19.62091503	4.3461	300
-330	-19.60784314	4.3433	301
-329.9	-19.59477124	4.3414	302
-329.8	-19.58169935	4.3415	303
-329.7	-19.56862745	4.3391	304
-329.6	-19.55555556	4.3378	305
-329.5	-19.54248366	4.3362	306
-329.4	-19.52941176	4.3362	307
-329.3	-19.51633987	4.3333	308
-329.2	-19.50326797	4.3313	309
-329.1	-19.49019608	4.332	310
-329	-19.47712418	4.3283	311
-328.9	-19.46405229	4.3295	312
-328.8	-19.45098039	4.3279	313
-328.7	-19.4379085	4.3247	314
-328.6	-19.4248366	4.3248	315
-328.5	-19.41176471	4.3214	316
-328.4	-19.39869281	4.3211	317
-328.3	-19.38562092	4.3208	318
-328.2	-19.37254902	4.3169	319
-328.1	-19.35947712	4.3175	320
-328	-19.34640523	4.3137	321
-327.9	-19.33333333	4.314	322
-327.8	-19.32026144	4.3101	323
-327.7	-19.30718954	4.31	324
-327.6	-19.29411765	4.309	325
-327.5	-19.28104575	4.3071	326
-327.4	-19.26797386	4.3059	327
-327.3	-19.25490196	4.3034	328
-327.2	-19.24183007	4.3023	329
-327.1	-19.22875817	4.3006	330
-327	-19.21568627	4.297	331
-326.9	-19.20261438	4.2966	332
-326.8	-19.18954248	4.2928	333
-326.7	-19.17647059	4.2925	334
-326.6	-19.16339869	4.2911	335
-326.5	-19.1503268	4.2873	336
-326.4	-19.1372549	4.2843	337
-326.3	-19.12418301	4.2875	338
-326.2	-19.11111111	4.2861	339
-326.1	-19.09803922	4.2873	340
-326	-19.08496732	4.2813	341
-325.9	-19.07189542	4.2741	342
-325.8	-19.05882353	4.2712	343
-325.7	-19.04575163	4.2693	344
-325.6	-19.03267974	4.2735	345
-325.5	-19.01960784	4.2679	346
-325.4	-19.00653595	4.2651	347
-325.3	-18.99346405	4.2696	348
-325.2	-18.98039216	4.2687	349
-325.1	-18.96732026	4.2601	350
-325	-18.95424837	4.2555	351
-324.9	-18.94117647	4.2598	352
-324.8	-18.92810458	4.2589	353
-324.7	-18.91503268	4.2583	354
-324.6	-18.90196078	4.2532	355
-324.5	-18.88888889	4.2536	356
-324.4	-18.87581699	4.2513	357
-324.3	-18.8627451	4.2447	358
-324.2	-18.8496732	4.2401	359
-324.1	-18.83660131	4.2378	360
-324	-18.82352941	4.2432	361
-323.9	-18.81045752	4.2455	362
-323.8	-18.79738562	4.2356	363
-323.7	-18.78431373	4.2311	364
-323.6	-18.77124183	4.231	365
-323.5	-18.75816993	4.2307	366
-323.4	-18.74509804	4.2268	367
-323.3	-18.73202614	4.2266	368
-323.2	-18.71895425	4.2255	369
-323.1	-18.70588235	4.2218	370
-323	-18.69281046	4.2195	371
-322.9	-18.67973856	4.215	372
-322.8	-18.66666667	4.211	373
-322.7	-18.65359477	4.2122	374
-322.6	-18.64052288	4.2123	375
-322.5	-18.62745098	4.2084	376
-322.4	-18.61437908	4.2023	377
-322.3	-18.60130719	4.2035	378
-322.2	-18.58823529	4.2042	379
-322.1	-18.5751634	4.2019	380
-322	-18.5620915	4.1947	381
-321.9	-18.54901961	4.1926	382
-321.8	-18.53594771	4.1936	383
-321.7	-18.52287582	4.1933	384
-321.6	-18.50980392	4.1885	385
-321.5	-18.49673203	4.184	386
-321.4	-18.48366013	4.185	387
-321.3	-18.47058824	4.1864	388
-321.2	-18.45751634	4.1831	389
-321.1	-18.44444444	4.1773	390
-321	-18.43137255	4.1727	391
-320.9	-18.41830065	4.1722	392
-320.8	-18.40522876	4.1737	393
-320.7	-18.39215686	4.1718	394
-320.6	-18.37908497	4.164	395
-320.5	-18.36601307	4.1631	396
-320.4	-18.35294118	4.1609	397
-320.3	-18.33986928	4.1573	398
-320.2	-18.32679739	4.1552	399
-320.1	-18.31372549	4.1534	400
