Kurbelwinkel [°KW]	Zeit [s n. Rechenbeginn]	Brennraumvolumen [m3]	p [bar]	dQb [J/s]	dQb [J/KW]	Qb [J]	 kappa [-]	dQw [J/s]	dQw [J/KW]	Qw [J]	Xb[-]	Qb/Qmax [-]	Alpha [W/(m^2K)]
-160.14	 4.07612110880458E-4	 4.814802899783609E-4	 0.4673012753907576	 -12419.02754	 -1.0415938334695352	 20.58928947549923	 1.3182267913343984	 66.75797236627672	 0.005599044863028258	 0.024742760708266424	 0.0028063010092255463	 0.049916970966046685	 68.80886451262819	 
-160.05	 4.1516048330417015E-4	 4.813964150448813E-4	 0.4667309751877177	 -17101.911259999757	 -1.4343510594195008	 20.526941519819644	 1.3183371858979034	 65.02450700100823	 0.005453657727909894	 0.025233589903778313	 0.0028063010092255463	 0.04976581368122859	 68.79035443198566	 
-159.96	 4.227088557278823E-4	 4.813121422681972E-4	 0.4658021946602941	 -21784.79498	 -1.8271082853695069	 20.515991691041634	 1.3185084533893574	 62.030152480041316	 0.0052025188046556205	 0.02570181659619732	 0.0028063010092255463	 0.04973926675808948	 68.75641237009309	 
-159.87	 4.3025722815159454E-4	 4.8122747163030163E-4	 0.46481852419871733	 -21784.79498	 -1.8271082853695069	 20.505041862263624	 1.3186892028057329	 59.1471822421231	 0.004960721770852456	 0.02614828155557404	 0.0028063010092255463	 0.04971271983495036	 68.72007474754771	 
-159.78	 4.378056005753067E-4	 4.811424031132628E-4	 0.46385205888929015	 -19679.01721399925	 -1.6504950095989925	 20.50998722830496	 1.3188672119587572	 56.179858365848496	 0.004711849929520301	 0.02657234804923087	 0.0028063010092255463	 0.049724709451852665	 68.68444580802971	 
-159.69	 4.4535397299901887E-4	 4.81056936699225E-4	 0.46320148394884597	 -11255.90615	 -0.9440419065172487	 20.578513373623657	 1.3189917159196056	 54.21599498659156	 0.00454713912756562	 0.026981590570711773	 0.0028063010092255463	 0.04989084522892059	 68.66244701625985	 
-159.6	 4.529023454227311E-4	 4.8097107237041143E-4	 0.4627442875798796	 -11255.90615	 -0.9440419065172487	 20.560293241705278	 1.3190834576833932	 52.69279105634554	 0.00441938678820163	 0.027379335381649918	 0.0028063010092255463	 0.04984667207777569	 68.64881740266135	 
-159.51	 4.6045071784644326E-4	 4.808848101091252E-4	 0.4619356332018298	 -25294.49822599996	 -2.1214699208974985	 20.436104588492675	 1.3192350474343968	 50.219295040005875	 0.004211932686869405	 0.027758409323468163	 0.0028063010092255463	 0.04954558731212107	 68.6199783636782	 
-159.42	 4.679990902701554E-4	 4.807981498977514E-4	 0.46096125338991284	 -15909.068373999362	 -1.3343063666805381	 20.5582916055006	 1.3194149827791513	 47.22131795680419	 0.003960489936405397	 0.02811485341774465	 0.0028063010092255463	 0.04984181928203291	 68.58393437476182	 
-159.33	 4.7554746269386764E-4	 4.807110917187586E-4	 0.46038537381673394	 -13172.75002	 -1.1048091443935792	 20.52560242217335	 1.3195272272617449	 45.5282079793149	 0.0038184874401343736	 0.028458517287356745	 0.0028063010092255463	 0.049762567153541944	 68.56516609921408	 
-159.24	 4.830958351175798E-4	 4.806236355547005E-4	 0.45983250653327506	 -13172.75002	 -1.1048091443935792	 20.579659516083176	 1.3196356488152494	 43.705258154904705	 0.0036655951714189418	 0.02878842085278445	 0.0028063010092255463	 0.049893623953263785	 68.54740364248539	 
-159.15	 4.90644207541292E-4	 4.8053578138821843E-4	 0.459279780163298	 -13172.75002	 -1.1048091443935792	 20.546970332755926	 1.3197441403697767	 41.94683466462102	 0.003518114778271552	 0.029105051182828887	 0.0028063010092255463	 0.049814371824772816	 68.5296546118548	 
-159.06	 4.981925799650041E-4	 4.8044752920204205E-4	 0.45872719306737664	 -13172.75002	 -1.1048091443935792	 20.601027426665752	 1.3198527021227242	 40.18963102855203	 0.0033707366952787743	 0.029408417485403977	 0.0028063010092255463	 0.049945428624494664	 68.51191889989114	 
-158.97	 5.057409523887164E-4	 4.8035887897899203E-4	 0.45817474360471716	 -13172.75002	 -1.1048091443935792	 20.568338243338502	 1.319961334273112	 38.43364794162378	 0.003223460980724617	 0.029698528973669192	 0.0028063010092255463	 0.04986617649600369	 68.49419639882424	 
-158.88	 5.132893248124286E-4	 4.802698307019814E-4	 0.45763894931996957	 -11202.474858999312	 -0.9395605811444383	 20.550521430703675	 1.3200672184207738	 36.6788861069678	 0.0030762876935812858	 0.029975394866091506	 0.0028063010092255463	 0.04982298115795871	 68.47720744880482	 
-158.79	 5.208376972361407E-4	 4.801803843540171E-4	 0.45740076848602845	 -3321.374215	 -0.27856632814816334	 20.678940378075588	 1.3201224011953083	 35.85753811537079	 0.0030074005765808156	 0.03024606091798378	 0.0028063010092255463	 0.05013432190991045	 68.47321468306343	 
-158.7	 5.283860696598529E-4	 4.8009053991820245E-4	 0.4573447955876557	 -3321.374215	 -0.27856632814816334	 20.60650832111541	 1.3201465564947907	 35.44600790984316	 0.0029728852070816008	 0.030513620586621125	 0.0028063010092255463	 0.049958716584209695	 68.47719896434134	 
-158.61	 5.359344420835651E-4	 4.800002973777385E-4	 0.45728930798241013	 -3321.374215	 -0.27856632814816334	 20.648180991250246	 1.3201706932903765	 35.05761545283598	 0.002940310419169925	 0.030778248524346418	 0.0028063010092255463	 0.050059748407948614	 68.4812339774751	 
-158.52	 5.434828145072772E-4	 4.7990965671592566E-4	 0.45723430583522817	 -3321.374215	 -0.27856632814816334	 20.603107384148007	 1.3201948115727116	 34.66962862629692	 0.0029077696518120246	 0.0310399477930095	 0.0028063010092255463	 0.049950471303474714	 68.48531976214213	 
-158.43	 5.510311869309895E-4	 4.798186179161662E-4	 0.45734737298535677	 4871.540596900439	 0.40858003002930743	 20.706623226518815	 1.3201907728573847	 34.6871729022777	 0.0029092411043565507	 0.03130177949240159	 0.002903221843984712	 0.05020143660775578	 68.49680477401803	 
-158.34	 5.585795593547017E-4	 4.797271809619655E-4	 0.4578586807929842	 8382.789802	 0.703071326391028	 20.70287137727324	 1.3201227754212181	 35.97915212792563	 0.0030176004416775488	 0.031573363532152565	 0.003070000065888494	 0.05019234057022213	 68.52597688926117	 
-158.25	 5.661279317784138E-4	 4.79635345836934E-4	 0.45840043757369053	 8382.789802	 0.703071326391028	 20.699119528027666	 1.320050046786537	 37.13609783713071	 0.003114634409311946	 0.03185368062899064	 0.003236778266218981	 0.05018324453268847	 68.55651886763872	 
-158.16	 5.73676304202126E-4	 4.7954311252478915E-4	 0.4589427789043189	 8382.789802	 0.703071326391028	 20.69536767878209	 1.3199773572353637	 38.375113292223126	 0.0032185516325760883	 0.03214335027592249	 0.003403556441492996	 0.05017414849515482	 68.58710375309788	 
-158.07	 5.812246766258382E-4	 4.794504810093571E-4	 0.45952788765907665	 13342.12005039938	 1.119014345136579	 20.729050701223617	 1.3198979892630651	 39.61486579088375	 0.0033225306722774006	 0.03244237803642745	 0.0036690019705775748	 0.05025581010155766	 68.61960118872776	 
-157.98	 5.887730490495503E-4	 4.793574512745751E-4	 0.4606758662289591	 24913.89063	 2.089548055543038	 20.850081757601725	 1.3197292296541439	 42.69658492467321	 0.003580996935912096	 0.03276466776065954	 0.004164671164657312	 0.050549239543812345	 68.67703336922945	 
-157.89	 5.963214214732626E-4	 4.7926402330449226E-4	 0.46206305203023107	 24913.89063	 2.089548055543038	 20.91399734727038	 1.319522838967185	 46.16522842319647	 0.0038719148573781127	 0.03311314009782357	 0.004660340061966468	 0.05070419742312939	 68.7449974937728	 
-157.8	 6.038697938969748E-4	 4.7917019708327294E-4	 0.46345041227624967	 24913.89062999825	 2.0895480555428905	 20.977912936939024	 1.3193168867825622	 49.71426859310633	 0.004169575712369162	 0.03348840191193679	 0.005156008606643027	 0.050859155302446404	 68.81289854041421	 
-157.71	 6.114181663206869E-4	 4.7907597259519706E-4	 0.464492431555185	 11352.496574701461	 0.9521430231640393	 20.93946207369357	 1.319166037432616	 52.32002554975029	 0.004388122645196134	 0.033883332950004445	 0.0053818694421744135	 0.050765934473892466	 68.86552177452492	 
-157.62	 6.189665387443991E-4	 4.7898134982466296E-4	 0.4651254160081019	 9845.675013	 0.8257646862329033	 20.889637160124312	 1.319080142068385	 53.76999901034261	 0.004509733086141129	 0.034289208927757144	 0.005577751606833898	 0.05064513823335284	 68.90012250869344	 
-157.53	 6.265149111681113E-4	 4.788863287561894E-4	 0.46605343463982174	 24743.2804048997	 2.075238838672477	 20.95226492027462	 1.318947799365761	 55.99957994177125	 0.004696729833021468	 0.03471191461272907	 0.006070025072758436	 0.05079697388017356	 68.94770930836533	 
-157.44	 6.340632835918234E-4	 4.78790909374417E-4	 0.46770455062275235	 31127.96843	 2.610727761146616	 21.063086683447597	 1.3187016946005088	 60.52805301338097	 0.00507653651363549	 0.03516880289895627	 0.0066893226417482484	 0.05106565176443443	 69.02702509777693	 
-157.35	 6.416116560155357E-4	 4.7869509166411023E-4	 0.4692979462933028	 21712.491734998417	 1.8210441540282307	 21.10283692197992	 1.3184652859881847	 64.68177084397432	 0.005424912170616962	 0.0356570449943118	 0.007121296729779163	 0.05116202281721275	 69.10370191409424	 
-157.26	 6.491600284392479E-4	 4.7859887561015903E-4	 0.47015679763656587	 12297.01504	 1.031360546910111	 21.071515635871613	 1.3183448170756467	 66.43705083481628	 0.005572128915936575	 0.03615853659674609	 0.007365948000814508	 0.051086087038508574	 69.14816214493295	 
-157.17	 6.5670840086296E-4	 4.78502261197582E-4	 0.4709283991001379	 15125.985225999037	 1.268628552904545	 21.061548470302803	 1.3182382651143543	 68.413499276066	 0.00573789523716789	 0.0366749471680912	 0.007666881920193271	 0.05106192249825554	 69.18880533786077	 
-157.08	 6.642567732866722E-4	 4.784052484115268E-4	 0.4720024020974689	 19604.609626000492	 1.6442543853171618	 21.08538762965113	 1.3180844967775558	 71.27381086148834	 0.005977791871552628	 0.03721294843653094	 0.008056918382366652	 0.05111971850070922	 69.24265357443811	 
-156.99	 6.718051457103844E-4	 4.783078372372728E-4	 0.4728889149304099	 11115.38549	 0.9322563256849616	 21.045146963632558	 1.31796038622502	 73.3388585617433	 0.006150989083933237	 0.03776653745408493	 0.008278060360137897	 0.05102215844844545	 69.2883026147339	 
-156.9	 6.793535181340966E-4	 4.7821002766023317E-4	 0.4735780949967872	 11115.385489999464	 0.9322563256849167	 21.00490629761398	 1.3178673731056432	 75.00217278356094	 0.0062904925861991985	 0.03833268178684286	 0.008499202189364506	 0.05092459839618168	 69.32534947250821	 
-156.81	 6.869018905578088E-4	 4.781118196659569E-4	 0.4740302257396412	 1769.7514593788856	 0.1484304790311108	 20.894121305396563	 1.317811583145497	 75.98492756221701	 0.006372917020315631	 0.03890624431867127	 0.008534411576893304	 0.050656009659956897	 69.3520851338382	 
-156.72	 6.94450262981521E-4	 4.7801321324013E-4	 0.4742012834680712	 731.3476782	 0.06133871829189792	 20.775498054712617	 1.3177998276568461	 76.16551161207364	 0.0063880627498945205	 0.03948116996616178	 0.008548961813114429	 0.05036841773662536	 69.3666078022851	 
-156.63	 7.019986354052331E-4	 4.7791420836857827E-4	 0.4743641262179731	 731.3476782	 0.06133871829189792	 20.65687480402867	 1.3177894280715488	 76.37080559282815	 0.006405280921262092	 0.04005764524907537	 0.008563512048032712	 0.050080825813293824	 69.38080332994357	 
-156.54	 7.095470078289453E-4	 4.778148050372691E-4	 0.4743893444606609	 -7502.947350719682	 -0.6292782319859649	 20.58023712558103	 1.3178017905672832	 76.26351229588472	 0.006396282146107682	 0.04063331064222506	 0.008563512048032712	 0.04989502431807814	 69.3891230922033	 
-156.45	 7.170953802526575E-4	 4.7771500323231364E-4	 0.47390957358866626	 -12992.47737	 -1.0896895321712512	 20.54890870735379	 1.3178986643441422	 74.4275522884709	 0.006242298702874339	 0.04119511752548375	 0.008563512048032712	 0.049819071248161755	 69.37587470008265	 
-156.36	 7.246437526763697E-4	 4.7761480293996784E-4	 0.473384016486606	 -12992.47737	 -1.0896895321712512	 20.604326566363625	 1.318003287262674	 72.81675485347252	 0.006107199825779582	 0.04174476550980391	 0.008563512048032712	 0.04995342710645819	 69.36067987586972	 
-156.27	 7.321921251000819E-4	 4.7751420414663586E-4	 0.4728352018120465	 -15784.992519000421	 -1.3239000248769546	 20.55191920379287	 1.3181118933989948	 71.07904780445577	 0.005961456937231933	 0.04228129663415479	 0.008563512048032712	 0.04982636993923713	 69.34449913768637	 
-156.18	 7.397404975237941E-4	 4.7741320683887116E-4	 0.4719742655276757	 -22300.8612	 -1.8703911745234778	 20.537073914991005	 1.31827289958212	 68.30154566758527	 0.005728505597934657	 0.042796862137968905	 0.008563512048032712	 0.049790378806517994	 69.31493956667207	 
